Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A07_547384
STK25	5.84739174468447
SLC12A4	3.49907264354118
BRCA1	3.42394414723604
GBL	6.02071108726031
C14orf108	8.20515562226954
CDC25B	8.41825308430733
BMP3	3.15668953357345
MAP1LC3C	3.25282103621653
TMEM180	3.84166310044402
CRYGC	3.69664593007921
SLK	7.0599320904726
POU3F1	3.13164583262503
C20orf32	3.74963797011986
USP52	4.16670020316287
HIGD1B	4.10040232041086
BAZ1B	7.17994598160099
USP6NL	6.04181754190077
SLCO2B1	4.73545066379509
ABCD4	4.79226176752441
DIMT1L	5.97272015343942
SLC25A46	8.9555338261732
LARP7	7.0991710471882
TEK	3.65285295810231
CD160	3.55873377713618
TERF2IP	7.66889861435514
PHF20	6.11803901768504
COL1A1	6.03519209315489
KIAA0090	6.57896436490524
GTPBP1	4.08979635603749
GRK5	4.03102840321244
AP1S2	6.17320743255814
RAB33B	5.04799620964609
CA11	7.2846864523929
ALDOC	4.09467147226475
NUDT1	5.76579395151422
ZNF212	5.4700388179142
ACBD3	7.53837924172356
ZNF83	5.73248710123949
PRDM2	4.44100954217695
GDPD5	4.41770935384979
PDCD4	6.18992542671241
CEP350	5.85282607560523
FOXP3	3.16461788057782
SMYD3	7.89086049757535
CST7	4.72506279210427
SELL	5.5851314924415
CIAO1	6.75607799706412
LGI2	3.7645502043699
WDR45	6.9448185631496
ANKRD6	8.8824353959745
LTBP4	3.77326217673967
PSCD3	3.15811162475489
PYY	3.17180961704864
KCNC1	2.95964365532069
SIRT6	4.48680323546325
CCL19	3.83210676759678
ARHGEF9	5.06654122351919
ABR	4.42031402603835
C10orf22	7.00225361938847
STK17A	5.50363251320856
FOXE1	3.28367013444788
GML	3.39771301376385
CNGA3	2.77466100259070
CD38	4.35920893196446
ZDHHC6	8.63284713717605
NEFH	5.83864535675732
PGBD5	4.15958913255363
CTDSP2	6.57294569610078
RMND5B	7.05789176930438
ZNF257	3.94691332241716
DUSP4	3.70578486756613
FLJ22167	5.48681378999876
EXOSC7	7.38001061233622
ROR2	3.68853728690426
FOXM1	5.88216958214462
ZBTB48	5.16735765452651
BUD31	8.58978542289107
MAOA	5.15288330725277
CCDC41	4.18564796337326
TNNT3	3.30176689371706
FBXO11	6.23792531327437
GYPC	6.21598201836677
PLIN	3.50989941154273
RFXAP	3.91276355077108
C6orf15	3.56595273637948
RNF4	8.08126480753187
F8A1	8.53650785900784
PPP1R3D	4.31610554890448
GRB2	7.60955571361329
TPM3	3.28358649219624
SYT13	4.26727619270768
EPB42	3.33949406954915
RP5-1077B9.4	6.34653794473818
EIF1	10.8777453543814
CETN3	7.20692819940447
FPGT	5.92928152856455
PRY	3.29591533526179
NTHL1	5.37322679777385
POLR2B	8.86607903214794
RPS28	11.4960884394370
GDF10	3.00310524216953
COQ9	7.56875496307399
P2RX3	2.95206294784242
GCC2	6.76548632737595
RARRES3	7.4344631784748
PLXNA1	5.71299543218255
WBP4	4.64056975462254
KIAA0100	6.20031165104171
PMF1	7.45735996113344
HS2ST1	6.08355187967784
CRELD2	7.3177216016888
C8G	3.06198205128194
CD82	5.89977915687493
PMM1	6.31043402563114
CBLL1	5.38516858590096
LIM2	3.40421035000986
VAX2	3.41115251648336
SETDB1	5.12021430084659
LRAP	2.97518919682637
GCLM	7.50651001193861
CPEB3	4.2119179924249
PPM1A	6.09377989490961
INTS1	4.12618093035624
MMP16	3.11688377296235
CAMTA1	4.3584290676097
SAMSN1	6.55914704351036
DRD3	2.87744038661437
GMPPA	6.07296310151414
C11orf73	7.7861155478964
AIPL1	3.74334095189372
PTP4A2	9.7521289656283
IL24	3.23669160455153
BDKRB1	3.15428983612404
HPCA	3.87316959475445
MLF1	7.2069469735752
SEC14L1	6.43386275946336
CHFR	5.91441013411717
EMILIN1	3.01069302373733
THADA	6.82645596826508
TAF12	6.62537174207058
NDUFS4	8.32872778681875
ID1	8.50708143520819
PIK3CB	4.86734407248756
COL18A1	5.7757535327427
PDZD3	3.49288529553833
TBC1D17	5.23954492315289
COX8A	10.2204373743442
CDCA4	6.82666630953628
C2orf44	4.58360687003174
C9orf16	8.42686668038271
ERBB2IP	7.87548389635364
EMX2	7.70840540774113
FUS	6.1684453449953
NIPSNAP3B	3.63023056919004
TF	3.30934561833468
CXorf56	5.62540318140636
CLCN4	3.69236115694304
PWP2	6.22187087567895
MMP15	3.74101491302643
MTMR14	6.79551415393675
NPR1	6.86228358041728
DNAL4	4.88744673295879
ELAC2	4.65147887048188
ASS1	10.4939951582237
IPP	5.82861920508164
TMEM59	9.25787709870015
POLR2J	9.16832536422146
SEC23IP	5.6862868922167
RGS4	4.29512277200502
UQCRC1	10.1165470290175
SNX6	7.83989595058364
DDX18	7.44005249452637
POLG	4.80405212400487
ADAM23	3.81133039576477
ZNHIT2	4.54156352739431
TFR2	3.58152103936934
NCDN	4.18137355327048
RAG1	3.52056041554451
POMT1	4.56927050247824
CYP1A1	3.31177477979353
SNAPC1	6.33576869672943
GNA11	5.34146846637643
CCDC52	2.80427944650292
CAPN1	7.04857534214357
DDHD2	5.80601017740669
UPF3A	6.06601838320615
LAGE3	7.34481398538047
GNRHR	3.20456995028102
UNC13B	5.84672047921059
TTLL4	5.46088104800791
PPBP	2.88267550999327
HTR3A	5.56787405072816
SDC2	5.28616361000824
ANKRD49	6.56099303819328
BTF3	10.1087520740611
COX7A2	11.3573385625548
SARS	9.2385866695527
C13orf18	3.98513662897227
CACNB1	3.92761938183157
QKI	5.82906371943403
SETMAR	6.91763449082025
LAMB4	3.55109520675734
MAN2B1	6.9271135987184
EML3	4.80833027443088
ACADL	3.19833022799913
OFD1	6.94192556129168
CGA	3.25579132034494
EIF3EIP	9.98344021994765
PEX16	5.70910148658748
GNG12	7.60701057050973
HABP4	5.07247987498106
CNTN2	3.1856521974276
ASNSD1	8.30306749263617
FUT4	3.80443996897655
DBH	3.33993927822733
CD53	8.46198345917011
HIST1H2BJ	3.93425920969592
TFAP2B	3.21528310597193
ACF	3.71501935650311
TMEM11	6.41206907967203
CDH8	3.28572349959536
C3orf32	3.27663006547432
AGPS	6.63254764360145
C4orf18	3.34657689881777
PCCB	9.41557454412298
IPO13	5.33629924423714
PECI	8.84192736745851
UNG	7.8771650365191
C6orf105	4.05162749471893
GSTP1	7.64298627320453
SUV420H1	5.67817049079877
ARHGAP15	5.30186748581735
LTBR	6.65560310886941
TDRKH	3.27457849405522
PSG4	3.45840986757977
SLC9A3R1	6.202680900341
NBPF3	8.91460174060696
SLC9A3	3.57292245747976
OSBP	6.58628890892104
PRR5	4.34230028311492
CHMP7	6.02698753568429
ADRA1A	3.01053237418445
ASAH1	7.02093298671098
FKBP4	7.86643961517463
ZNF350	4.81514862596686
DOM3Z	6.00035372494553
GIPR	3.42948221535454
AHI1	5.25740323786794
BST1	4.96647473570078
NCR2	3.42601976661385
NADSYN1	5.66308724195065
UBE2W	6.29435782151884
RGS14	4.78708014523191
KRT15	4.11671675905906
SCN11A	3.69489281454409
GFI1	3.55925559385749
FHL1	4.75823602638436
SMC6	6.31263732151623
GATA1	3.52262774298956
OSGEP	6.68524070361018
ARMC6	5.53107656720603
HK3	4.00555499425341
PSMD5	7.115092877611
RSU1	8.54185168242121
RPL4	11.6635467036947
MAD2L1	8.20446174281156
RBPMS	5.24219022069099
EIF4A3	10.1596111504714
E4F1	4.52896291641522
DLEC1	3.32068295367455
PRPF3	5.8704862606297
EMR1	3.87553760995385
CHMP2B	7.70001451437442
CAMSAP1	4.33346740027837
RPS21	9.93532145363706
XCR1	3.49481238008614
ARID5A	4.44973593785557
RBM6	6.10545537705906
UBE2N	7.34438396034594
KLF4	3.9048906340186
MGC4172	7.38102046663143
LMO4	7.53807286280393
KLKB1	3.36358230072583
HDAC3	7.60907421823088
HP	3.92905735802252
SCHIP1	7.00495867145265
BTK	4.30665889388282
KRCC1	9.2938393987162
PRND	3.07210299313187
C6orf27	3.24249771862727
PIGL	3.78277440562856
CLCA1	3.56355985387565
C1orf112	5.15651657263435
OLFML2A	4.85389402777915
HUS1	5.36609899059684
SFRS6	7.30425285255691
CXCR7	5.94744663717845
UIMC1	6.77424214079573
FXYD2	3.44489684465897
GOT2	7.83327356293555
ZNF667	3.80834922871716
TFEC	5.96616489672294
ATP7B	4.44445684500483
RAB38	6.23078201040262
POLD2	8.09839229268349
PPM1H	4.42114592783509
DCX	3.24525935279686
NFYC	5.97714250554738
ZNF228	4.6693855351154
KIN	7.41818268379216
PLSCR4	4.71845939912703
HIST1H4I	4.01868800828829
PPARGC1A	3.22444364906941
HIG2	7.98926776074473
KCNK10	3.92188777800531
EXOC1	7.89706317790848
OR6A2	3.90725240173439
ETFA	9.10335248744827
PDAP1	5.54153576033972
C19orf6	3.44548612274827
POLRMT	4.34378523333347
ZNF146	7.8007193361444
MIA2	3.21246610549327
LY6G6E	3.09980254300978
EIF4E2	8.39066334492617
NENF	5.20070108471271
HOXB5	4.58212865557818
ZNF324	4.27000040081058
CUGBP1	5.70567013983988
ENTPD7	4.1477424734897
TTC13	6.70650054991528
GJB5	3.21837861532803
PRSS22	3.91644852556976
CYP3A5	3.38587200901538
MBOAT5	4.75888063124773
CUL4B	5.45095459705197
CENPJ	3.58120115669715
KIAA0664	5.57217098928681
PITX1	3.58133633675624
PDGFRB	5.18131061086605
RDX	5.71509175166034
CELSR3	4.55720775227698
JUND	6.84660734390622
ITSN1	4.9314295228892
CHRNB1	4.56807649359364
EHBP1L1	3.99476361179668
C19orf2	7.36814180596213
FETUB	2.93159498843521
CAMK2B	3.09199024476792
DCTN1	5.94481284511544
TNKS2	7.01371812174336
MRTO4	8.08217763461413
C1QBP	6.44439175612126
TTC3	7.41114165231919
NDUFB8	9.94923450982862
CADPS2	3.44156267250697
EDG2	4.10227706198693
MYF5	3.13738034764416
SEMA3G	3.52979821783725
IL23A	3.66919422578948
GJA9	3.60414846940269
R3HDM2	5.4247867709113
C5	4.44367786065228
SLC2A10	6.08596140032017
TRIM45	5.38013549525982
TSP50	3.68047295507983
PAQR3	6.3929200551406
ANKRD26	3.78752688169612
TCP1	8.73382249194141
TMED7	7.29258788016621
CMA1	2.92694987980527
PTCRA	4.17147308453235
HCRTR1	3.49902189863011
FST	4.68039128954388
PAWR	4.3295007383151
LDLR	4.3523783601674
ASTN2	3.82281382510471
SCRN1	6.13823070198998
GPATCH8	6.29078427324505
KIF4A	7.53579518790832
TANC2	4.15939080217674
ZMYM5	4.31707401729028
PGM1	9.32723136131384
ZNF586	5.28286883456308
POLR3G	3.66982959074272
CPD	6.30110805833684
SNCAIP	3.6606520748957
DCT	3.43890236132429
HLA-DOA	3.85472012734073
TANK	6.44225597077105
RCAN1	4.39526739597339
UPK1B	5.26278019308012
DNAJB4	4.98064950972248
UGT1A8	2.99995906754843
LIMD2	3.86489626853867
HIST1H4L	3.45660107369503
PECR	5.82056162024222
HSPA2	6.74778128680245
SERP1	9.53907359396169
TACR2	3.14301335066177
NUP85	8.33641748042188
CD177	3.4523629160327
GPR135	3.12829630504331
PIGG	6.769956758526
LGR5	3.25964515000378
JAK2	3.63689384938502
DPYSL4	3.12917373011558
TM9SF4	6.54846482369544
PTHR1	3.22037508005942
SIRPG	3.16709896815462
ZNF264	5.09519288789656
BICD1	5.28753639947056
RAB5A	7.58076299889099
FLJ13224	3.02494873540264
METTL5	9.96981333886776
HERC6	5.8648226087263
CASP1	6.53146154085307
USP9Y	2.85084009113287
LRP1B	2.89289536460171
XAF1	7.20606134150703
PLA2G4C	5.55261457500664
APOA2	3.17596810386643
SPAG6	3.52289361128565
KALRN	3.19165897945531
SECTM1	6.7355149137227
THOC7	9.56709882057484
IFNAR1	5.08997588738001
TCTA	6.6299596493495
NY-REN-7	4.27169639783432
TALDO1	9.40378740256486
B2M	11.9453242515010
LPPR4	4.0359815557528
SQLE	6.34901268465619
SEPHS1	8.08984839172315
EIF5A	6.99942787227424
FAM49A	4.91478328708635
YTHDC2	4.59644616260107
EHD2	5.04810184132097
NCF1	4.15705899261266
SPG7	5.96775959304075
ZNF614	3.66949031731708
HOXA5	3.19841521481497
NUP133	8.05429280022037
FGF12	3.90735079363834
SLMO2	8.0680434783678
INPP5B	4.68875304293237
PPID	7.90089674272573
SNTA1	4.84065433385668
IL20RA	3.88248735876784
UBE2J1	6.10695791640402
CACNG2	2.95305247201596
GCM1	3.27628971218468
ELF1	6.5260115403081
TLR5	4.80884470165843
TCFL5	6.78862524711584
C1orf107	5.86619716084668
C19orf22	6.76415300350506
SAFB2	5.89361205145019
MAP3K7IP1	3.61683205059264
NCK2	7.7182433364236
OXA1L	8.41639758470791
KIAA0652	5.8317233916089
KLRG1	3.53772400666221
FRAG1	5.94011820462178
ZSCAN12	2.87362237087067
PSMD12	7.44187011467654
E2F4	5.292915566583
CLEC4M	3.47082343280122
KIAA0999	4.58801940445436
CLDN10	8.63611511624527
MGC13053	4.12727758363016
TAC1	5.8819570078003
GYPA	3.28543241693576
HPCAL4	3.75187836420311
TRAIP	4.63544667914964
MEX3D	4.78707775323008
KIAA0232	6.429391160974
ERCC8	6.03352281628989
NFAT5	5.18793209330526
GPX4	10.5205046659538
CSPG4LYP1	3.1522238678789
KIAA0368	5.23990599747956
FBXO3	6.9147386780334
DVL1	6.34622803297747
CMKLR1	3.80462026464171
GPR157	3.51363809255766
TYMS	9.23941395857871
OR52A1	3.17595942647631
PEF1	7.614301857624
ZNF750	3.46152341172445
ALG9	5.36017583421707
MCM5	6.34761393488598
SDK2	3.41770124268240
BAIAP3	3.61327981236715
RABGGTB	7.25930838112157
KCNK7	3.44094214381915
PTP4A3	5.87084912954655
ANKRD40	4.79831377776211
CALCOCO2	7.46224838192593
TMSL8	7.99986154732275
SNCA	4.49027617052092
ZNF551	4.06885386894556
HBQ1	3.38493917184592
ARHGAP26	4.25951628484911
GEMIN6	6.97815112652008
HRAS	6.0582984787988
KLRC4	2.67554651713078
BSDC1	5.60233493347099
DSC1	3.68374639131516
RNF43	4.8952447489352
NDUFAF1	6.36828210999859
MAP2K4	5.42958437331641
FOLR2	5.87551201890684
LYZL6	3.73026498890041
EPB41L3	4.11128693239765
TEKT2	3.99554169146301
CDKN2B	3.58205731300157
WSB1	5.68205759584299
ZNF480	3.37768422886718
MAP3K6	4.37131044178056
PROS1	6.12659026445871
PSMB8	8.0049744394807
HN1	9.37462217011
MAS1	3.131143867573
APOL1	4.62366150285417
CSHL1	3.28170226803239
ZBTB7C	3.03986133994830
AHCTF1	7.11862651062191
SAE2	9.8586321523855
ITGA2	3.60639188293276
AP2S1	9.9341953979786
P15RS	7.80540558278
MME	3.4214391311399
VAT1	7.40048391559705
MAST4	5.07968122613879
TUFM	9.09332664511833
KRT33B	3.23635571187071
THEG	3.60331868518033
KCTD2	5.47799610680389
WDR26	8.91733283203966
MFI2	3.46366343378673
KRT34	2.84213249126787
NR4A3	3.44459282705993
SGSM3	4.39048544747771
ARSA	3.88580294774246
TOMM22	6.6652680307316
SOCS3	3.621731298986
UNKL	3.39893400888983
POP4	8.80969925275736
BHLHB3	8.38060057252788
MALL	6.84564069389935
SOX15	3.19404036468589
CCNA2	6.95319300316075
PARK2	3.21247248803206
GPR124	4.11674753040492
TMEM132A	5.10206107948110
CGRRF1	7.83915601067563
RUVBL2	9.1025666969633
MCAT	5.8220340373467
WNT10B	3.39965122208228
ISCA1	7.13129885634066
RPAP1	4.43968950706786
C12orf48	5.47310447168133
RAI16	4.94069140047161
RPL27	9.5526238381156
EPN1	3.66948523517744
MAGI1	3.15964640923431
GBX2	3.14839744677481
SLC35A1	8.08910355316166
GAL	3.89846124888169
SLC14A2	3.46650568568969
RDH11	7.94739170032736
ZNF518	4.32883117219317
PCYT1B	3.11552251429318
AUH	6.78152120557583
EIF3H	10.2006175793514
KIF1B	6.80299689050843
MBD2	4.71842929653952
AMOTL2	7.4889650571908
C6orf120	5.90918526555633
PIGT	8.113601811445
PSRC1	7.83817829295897
PLA2G10	5.25711516259955
ALAS1	8.68479141692768
FOXO1	6.07030326848202
C17orf62	7.25362145193558
KIF5C	6.8881427143509
DUSP10	5.73384669076604
CRLF3	7.04956026474675
CLCNKB	3.96975599809448
PSMA5	9.748182610586
FARS2	6.61312161948922
CCDC28A	6.95605563115424
AMPD3	4.54778286020032
PIAS1	7.15243989764258
ADCYAP1R1	3.36289507087799
TMEM134	6.48467381348621
CDH20	2.91212056737669
FBXO7	7.66730594341152
FLJ14213	4.06538868653008
ZNF3	5.10507246190163
LRRFIP1	6.59864672140655
TMEM49	9.4584103682473
CNOT2	6.77968990296056
CBX2	2.88318312536156
ZC3H14	7.09609244229249
ALDH5A1	5.3380539470266
HNT	3.53136301642115
SERPINA4	3.16048928360583
FLJ20920	6.99428920699064
CRTAP	4.65376176748314
DDX50	8.62661953591504
STYXL1	8.14566352550532
TK2	4.60806561234922
BLVRB	8.4800305950939
STMN1	7.98832297410462
GUCA2A	3.27174141479602
DPP6	3.13968108734983
GALNT10	4.46134867014233
STK39	5.71704044548308
MMP24	4.37209972059823
CKS2	10.1470503931361
RHO	3.66703290768716
BANF1	10.0704511748028
CR1	2.86817108236786
RPS6KA2	4.55084094258264
HMBS	6.77409481651501
C20orf112	3.85790441930266
SLC25A24	7.81889594332233
MRPL22	9.05416293989529
SLC25A15	6.20165940410594
GADD45B	4.29064128763772
TDP1	6.08668162620826
ZNF287	3.51662255805494
DAAM2	4.73892957129807
C11orf57	5.51245836955285
RFK	7.59430717505768
ZFYVE9	3.88156947827444
TCTN3	7.81644582060452
STCH	7.26126094904626
LOC283871	3.5530720311716
NDUFB3	8.68479644543379
DEFB4	4.42569074641913
FPR1	4.6626127492508
FMNL1	4.79545509764615
SEPT7	9.87030366298043
PTCD2	4.27178486337944
GNLY	3.64635358153117
GRAMD1C	4.32115671849889
ZNF165	4.77179964405656
TR2IT1	5.00033584302388
ARMCX3	7.67043106974935
NDE1	6.51241906500416
MAGEF1	6.77902797186005
ITGA10	3.49238817652443
ARHGDIB	8.56664393330787
FSHB	3.65067499828861
ANXA2	11.0909920563411
HLCS	4.04356369409134
MCF2L	4.14014622628399
AK1	6.44249277555406
FH	7.58557061784655
LGALS2	4.02150664795098
SYNPO2L	2.52098176481611
KIAA1045	3.29648104538337
C1orf183	4.45042368423302
MAGEA8	3.10235187924613
DGCR8	5.03613050683308
GSR	4.96899683031259
NEU2	3.35671013466601
HIST1H4B	3.7970986548216
CACNA1C	2.93275055392114
FAM20B	6.75527462775433
HES2	3.2077007185923
PDCD6	10.1305524960759
INTS7	7.31879681635551
AMPH	4.5742786887248
UCKL1	6.19485888054939
ASB4	2.95751249364533
C10orf97	6.07525030228504
ALDH1L1	4.37496357464326
CCL23	3.45850136168702
OBSL1	5.43074922861927
SLC12A7	7.99529005647235
THAP4	5.8304933501869
RBM4B	6.13840618149259
OGFRL1	5.14184364715414
KIAA0831	6.2292225134449
C12orf11	8.55269020244792
PPP1R15A	4.81986196813253
KIAA0240	4.52008233779591
CD1B	3.30770194822119
FCGR2A	6.37237449776239
MDC1	5.55114767398017
MAN1A1	4.36177367548009
KRT9	3.90768544093978
HTR1A	3.33270285352874
OCEL1	6.49892648849695
ATP11B	4.90450930878733
NLGN4X	4.08509052578373
FBXO34	8.27607625820512
ALOX12	3.73876571374688
RB1CC1	7.25733244747861
PCDH12	4.71845835390882
RPE	6.9274420659391
EIF4E	7.03653752780266
CSDC2	3.62182752966179
ABHD5	6.21256985535524
TMBIM1	6.81632081233539
PET112L	5.67880642798067
P2RXL1	3.12492037216655
F2RL2	3.36833606945652
TRMT1	5.19148940772557
IMPG2	4.04348326191788
LRRC32	5.53838291266519
BGLAP	6.35159196320945
HTR4	3.27662197289872
MRAS	5.11188704805041
TRAF6	5.63167531941958
AXL	5.80677409344746
ATP2C2	3.66930875488355
LMNB1	6.80218856169066
TELO2	4.26180325881538
PNPLA3	3.48950378186427
CSNK1E	5.80509319981733
SRP14	10.1358382713011
KCNQ4	3.38009690825125
PIK3C2B	6.27153327081051
C15orf15	9.15100894924916
TUBB2B	3.31589348454507
USP15	5.83299409310383
C12orf41	7.47762265766013
CEND1	3.85581803890917
RNF31	5.59509240423522
TCEAL2	8.8655697036825
PTGER2	4.24968247897973
UBN1	5.86156459692574
SLC5A7	3.37731566304367
SLC31A1	5.93709350737188
ADAM29	3.65449476197592
ST7L	4.32173917677496
GFOD1	5.34047875332792
CTNNA1	9.0878839551794
HRBL	4.30163113209249
CBX4	3.75791234463872
NTRK2	3.66539631826103
FOXN3	4.83443295334616
MFGE8	6.54287989947393
PFKFB2	3.7818154268369
TAS2R4	3.36077958483777
SH3TC2	3.08229411380077
IL10	3.48306945241736
PXMP4	7.26175907823964
RNF167	6.27773846130702
PRMT5	8.38533160310828
TSKU	5.65829070838611
ATPIF1	8.51211785534158
ETV3	3.22000288209369
PAK7	3.28047429687992
PDLIM1	9.29500222388902
CEP63	6.6111813062256
WDFY3	4.04859695947605
RNF126	4.89781213497363
DPM1	9.34233880916875
CLIC4	7.13629651377682
ACR	3.62263679804323
KLK7	10.7586067017476
ALOX5AP	8.60405433349326
LRP1	4.45477407294878
TNK1	4.17504161200228
TAS2R9	3.02157492979815
ZNF16	5.34783611786643
POLR1B	4.8231006202825
SLC8A2	3.92005549108329
OLFM4	3.16593867408568
TACC1	4.66463043624642
SAMHD1	6.6867381709357
ATP13A2	4.94044515848773
KRT4	4.13704632142594
PAX6	3.56915540025433
SCG2	3.23854541655246
SLC17A6	3.41733001141122
TUBB4	6.1073765718736
PADI4	3.06139410246630
FMO3	3.27394638038841
NLK	4.59922741540336
POU4F3	2.88999247751191
MDM2	3.44390204190246
CAPNS1	9.78618535953166
SDF4	7.54581055107797
ITGBL1	3.51613667949832
TAP2	3.99427582540816
OR2C1	3.57123069814131
KLHDC3	6.87778887583183
EFHD2	5.74835328528325
GALR3	3.93568222449346
NBEA	4.20016899203495
ABCA6	3.23828723052554
ABBA-1	3.82643162527133
GNAI1	4.75273782535509
CLDN3	7.96922753027542
AKT2	3.30337162399463
EGFR	3.90041909430284
VPS4B	7.04792733695585
RBM16	7.6622811200463
GALNT6	5.02428157261289
ZDHHC3	6.11071268890073
SLC25A4	7.16150620325005
CYB5B	6.72259441162452
NDRG1	7.58402844727716
SESN1	4.92126628569731
GBE1	7.8234429499099
MRPL46	7.49069054510243
CLASP1	5.69295629593017
FARP2	4.02145547680566
ACOT11	3.67965448105195
LDHAL6B	3.00179043182202
MAPKAPK3	6.38538321699522
NCAM2	2.98025753180087
AFAP1	3.90912518893726
PRKD2	6.25631711536581
OR2H2	3.22370022326644
ZFP36L1	7.73550530740419
DZIP1	5.02340344355042
GPR161	3.77636274728677
RNF146	5.92230592024289
NKX3-1	4.03526308695848
CCNB2	9.01893449215818
ZNF10	3.73059814571315
WDR74	6.33248447374434
FAM134A	8.06060441082576
PCNP	8.86637065663092
PURA	5.13215421410488
DNPEP	7.96952072778725
ERBB2	5.15090997045212
CREB1	6.5105973424099
NEO1	6.36433881084934
DDX3Y	3.25802207419764
RPS3A	12.9227964271216
MXRA7	9.84194770844663
LGALS3	10.7753188104797
GLT8D1	7.67743706348268
TMPRSS3	6.30035716907402
UPB1	3.30536403521332
LAT	3.76242806793952
CLDN14	3.65738245850659
DHX38	4.43811300871041
KCNA3	3.24829315653061
BTBD1	8.10988117551576
TARS2	5.74207203270417
SKIV2L2	7.36579125092757
ABCF1	7.9063029832216
CDT1	3.75527269187531
ZHX2	6.86986047829752
FCF1	5.24278698309426
LRRC49	5.84788211312323
GUCY1B2	3.59290796411347
CD28	3.37420611505454
SMARCA4	5.65165218094624
SEPT2	9.16503194725253
SOHLH2	3.37977839386635
MCOLN3	4.76581600162946
LRP8	5.42251151895162
TAGLN3	3.84519312150565
MASP2	3.59506678711251
GPATCH3	4.64390164751283
TTRAP	8.85640653063265
AGL	7.4887531633292
NFE2L3	5.36700221303785
PSD4	3.57863953876258
PALMD	7.22256336196388
CCNB1IP1	7.55755344841484
TMEM43	6.58469246268855
OBFC1	7.27381096254549
STAT5B	4.44363246381727
C14orf79	4.21642971308728
ENPEP	3.8413358182046
SSB	8.57335028870887
SCT	2.87509734318224
TIMM23	8.01888441792106
SKI	3.57975982822205
SLC22A13	3.06635480989337
AKAP3	4.40331010552435
OAS2	5.89363065834333
KIAA0423	6.27467701910906
SEC61G	9.55392254682248
CAPN11	2.99884716976817
TMEM50B	8.60716661225729
DEGS1	8.26600197930695
ARHGEF4	3.36219440125695
DBNDD1	4.72614361724231
TBL1XR1	4.99042125640204
FAIM	7.08459188245929
SP140	3.75172383559789
G6PD	6.15574408986262
NUDC	7.80471321002195
GABRP	3.17190411909554
SCARA3	5.47668799369816
TACSTD2	5.2735718165936
EIF3J	7.03881117633715
PPP2R2A	8.01907401188143
CPA3	3.37395915829562
PVALB	3.10727311683501
BCAT2	7.93045780766351
MFN1	7.10274352512993
