Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_A06_451960
C4orf18	3.16638776280316
PCCB	6.92188723335206
IPO13	4.89279987207404
PECI	8.34960762696078
UNG	8.20952148774307
C6orf105	3.2914358944296
GSTP1	9.78079424884438
SUV420H1	6.74046676155135
ARHGAP15	3.42596369765911
LTBR	5.87634307406921
TDRKH	3.64229974678195
PSG4	3.55427664377248
SLC9A3R1	5.57865969139559
NBPF3	9.247197543051
SLC9A3	3.68246969256454
OSBP	5.48906431428771
PRR5	4.37303584771175
CHMP7	5.47922642177292
ADRA1A	3.16220306600508
ASAH1	5.35558983375184
FKBP4	6.85337028835754
ZNF350	5.07200695758121
DOM3Z	5.85031648177105
GIPR	3.80059522863564
AHI1	4.6738223245587
BST1	3.77147254347488
NCR2	3.7825488679508
NADSYN1	4.89828280396496
UBE2W	5.17529963976178
RGS14	4.00203243453382
KRT15	3.94227287045386
SCN11A	3.97586816720211
GFI1	3.72642263647687
FHL1	5.72766208103726
SMC6	6.35824822371578
GATA1	4.04266433400998
OSGEP	5.34338079281066
ARMC6	4.49557083210631
HK3	3.19796609200301
PSMD5	5.97492873656249
RSU1	5.51574374488066
RPL4	11.5224030155475
MAD2L1	8.24434975204044
RBPMS	5.05178794686772
EIF4A3	8.17262115586318
E4F1	5.19036846808949
DLEC1	3.52440026994383
PRPF3	5.55897474683513
EMR1	2.86054654406006
CHMP2B	6.13243100969992
CAMSAP1	4.19116632293944
RPS21	10.0476173691554
XCR1	3.26475197698459
ARID5A	4.62091872655088
RBM6	6.40830511881737
UBE2N	8.10636229660247
KLF4	4.63464401268229
MGC4172	4.11825420602446
LMO4	6.48964587265124
KLKB1	3.41016587199149
HDAC3	5.82949832222996
HP	4.11142098518489
SCHIP1	5.78395370524879
BTK	4.20870738165171
KRCC1	6.09500611458237
PRND	3.11174317039001
C6orf27	4.13433606873694
PIGL	3.77330272838421
CLCA1	3.78568922470041
C1orf112	4.43981757105127
OLFML2A	4.36182868190930
HUS1	4.54844271610289
SFRS6	6.42044960414422
CXCR7	8.41419591473276
UIMC1	4.85069351873986
FXYD2	3.65953355620171
GOT2	7.36451822501751
ZNF667	4.21728858999578
TFEC	3.32877119588489
ATP7B	6.5530952400987
RAB38	6.04543789526424
POLD2	7.72175892956104
PPM1H	4.84324558038232
DCX	3.27878547484825
NFYC	5.21588650994632
ZNF228	3.84401734338867
KIN	5.80819974825733
PLSCR4	4.70116948082896
HIST1H4I	3.96028481234022
PPARGC1A	3.10058438646759
HIG2	8.0648670725014
KCNK10	4.48063441708245
EXOC1	6.73581959708751
OR6A2	3.66487322830598
ETFA	8.41514472647677
PDAP1	5.34072648290857
C19orf6	3.67446750843622
POLRMT	3.89360742283254
ZNF146	7.91794946707971
MIA2	3.33369886880999
LY6G6E	3.27046058968768
EIF4E2	8.72986901895048
NENF	5.06548072615841
HOXB5	4.10418953115394
ZNF324	4.64617754539388
CUGBP1	4.20319234838780
ENTPD7	3.81408152574246
TTC13	5.29464486569668
GJB5	3.40113446095883
PRSS22	4.23516244899877
CYP3A5	3.3388546911622
MBOAT5	4.54908193565069
CUL4B	5.64542447924623
CENPJ	3.93119080427482
KIAA0664	5.57158196153106
PITX1	3.56986881653807
PDGFRB	4.70738714934614
RDX	6.21525525502233
CELSR3	4.6175821397753
JUND	6.33281046067673
ITSN1	5.02516102660999
CHRNB1	3.81533345243334
EHBP1L1	3.86243588548983
C19orf2	7.44113900913593
FETUB	3.15682899812281
CAMK2B	3.17411086643831
DCTN1	6.63907204652203
TNKS2	6.76936773629285
MRTO4	7.87742756120428
C1QBP	6.06973934914416
TTC3	7.08803395339373
NDUFB8	8.8291503600608
CADPS2	3.67618275071234
EDG2	4.69424192826698
MYF5	3.32221094422250
SEMA3G	3.70066830466234
IL23A	3.967246051309
GJA9	3.69205545823055
R3HDM2	6.07093328016443
C5	3.88112619309446
SLC2A10	6.29611536904354
TRIM45	5.37239416065925
TSP50	3.95486216229617
PAQR3	5.15686231951527
ANKRD26	3.61620454645103
TCP1	7.7070930462691
TMED7	5.56595715105533
CMA1	2.99083419491909
PTCRA	4.56544344771156
HCRTR1	3.47475645521364
FST	4.14204798903240
PAWR	4.14820114120231
LDLR	3.85210836446508
ASTN2	3.62341669841035
SCRN1	6.35125253203581
GPATCH8	5.52339002298155
KIF4A	5.70218093059906
TANC2	3.07407399037063
ZMYM5	3.53285551143603
PGM1	8.8719541981049
ZNF586	5.40816243282314
POLR3G	3.85701709591743
CPD	4.76743697549002
SNCAIP	4.07458526415711
DCT	3.74128798475478
HLA-DOA	3.56898580189604
TANK	5.7018075222592
RCAN1	3.61087131200146
UPK1B	3.78253457071283
DNAJB4	4.00128980909514
UGT1A8	3.08946777683150
LIMD2	4.10072392815507
HIST1H4L	3.73754423412615
PECR	4.61115360876146
HSPA2	6.40612220397895
SERP1	9.05409436097672
TACR2	3.65619821539059
NUP85	6.21578995857385
CD177	3.5323094295351
GPR135	3.38985121415032
PIGG	6.29031209974516
LGR5	3.08520579732196
JAK2	3.47763130340928
DPYSL4	3.50430498872066
TM9SF4	5.39461786214826
PTHR1	3.3898439949099
SIRPG	3.052285450774
ZNF264	3.95043451025334
BICD1	5.35155408783525
RAB5A	6.4419830464989
FLJ13224	3.30237117792243
METTL5	9.206178075727
HERC6	4.44412998068641
CASP1	3.51160078085243
USP9Y	2.7050920390383
LRP1B	3.76078318335701
XAF1	4.54433966022273
PLA2G4C	3.85908733255134
APOA2	3.22932315810872
SPAG6	3.59144153675993
KALRN	3.71600858228183
SECTM1	4.90499818790836
THOC7	8.70557596771005
IFNAR1	3.96970383620786
TCTA	5.64832554166107
NY-REN-7	3.76425993348538
TALDO1	9.42333151042686
B2M	10.1043303244399
LPPR4	3.06616229406675
SQLE	4.96636445121475
SEPHS1	7.50565033258561
EIF5A	6.48586688822066
FAM49A	4.13942941276591
YTHDC2	3.55050150167991
EHD2	3.90893038061857
NCF1	3.45947714641704
SPG7	6.6988613772942
ZNF614	3.74119508031826
HOXA5	3.05921934616069
NUP133	7.54362813467736
FGF12	3.86987882940978
SLMO2	7.36084226290283
INPP5B	4.54005884653527
PPID	6.43701976565195
SNTA1	4.50612570812285
IL20RA	3.48600491700629
UBE2J1	4.5912595839785
CACNG2	3.29835321125029
GCM1	3.11703221353566
ELF1	6.29322633659682
TLR5	3.47660258970917
TCFL5	5.0660551836964
C1orf107	5.50564233767044
C19orf22	5.46140088249629
SAFB2	5.86846030611186
MAP3K7IP1	4.14721067103191
NCK2	8.43560668183364
OXA1L	7.31147560241647
KIAA0652	5.93883817741358
KLRG1	3.57580361877476
FRAG1	7.1029851872723
ZSCAN12	3.05049187291732
PSMD12	6.360554430269
E2F4	4.91948194649039
CLEC4M	3.52406471580544
KIAA0999	4.98242850171691
CLDN10	4.04768891889682
MGC13053	4.36754126243896
TAC1	2.83369966228745
GYPA	3.48536353616646
HPCAL4	3.16768733966537
TRAIP	4.7762054969478
MEX3D	4.03219525308675
KIAA0232	6.04427187099558
ERCC8	4.57186730730573
NFAT5	4.35519984879174
GPX4	8.6304935505748
CSPG4LYP1	3.58438268803619
KIAA0368	5.54786227060094
FBXO3	4.54329749561567
DVL1	6.95591263014347
CMKLR1	3.41521966040105
GPR157	3.51058261448468
TYMS	8.17439755983394
OR52A1	3.27259504656525
PEF1	6.69303129602909
ZNF750	3.00135458715963
ALG9	4.71206135617222
MCM5	5.66698210716055
SDK2	3.47907096234869
BAIAP3	3.82567193687391
RABGGTB	6.47048722152775
KCNK7	3.43530209907040
PTP4A3	5.18383691745786
ANKRD40	3.72967737152766
CALCOCO2	5.27897117197907
TMSL8	7.51867680491118
SNCA	4.36516329042681
ZNF551	4.10064565815796
HBQ1	3.96994065709188
ARHGAP26	3.97578115999562
GEMIN6	6.2051263816133
HRAS	6.14445240320108
KLRC4	2.77300726896264
BSDC1	5.55463990400721
DSC1	3.84058941379324
RNF43	5.58590820992466
NDUFAF1	4.58523053944526
MAP2K4	4.76266133446941
FOLR2	4.02252054670451
LYZL6	3.81787873524311
EPB41L3	2.98763631138387
TEKT2	4.22847171161179
CDKN2B	3.86125391700215
WSB1	6.26600855841328
ZNF480	3.42656881998064
MAP3K6	3.79843818056405
PROS1	3.88301900691553
PSMB8	5.76511741563033
HN1	6.99173254018454
MAS1	3.32400497518736
APOL1	3.72992739998395
CSHL1	3.71620236802777
ZBTB7C	3.25833498751503
AHCTF1	5.71276050077503
SAE2	9.9374266253542
ITGA2	3.72608633053642
AP2S1	9.06647142388117
P15RS	7.67791584391428
MME	3.53415787813718
VAT1	7.1395241862026
MAST4	4.37977191711827
TUFM	9.01876015840832
KRT33B	3.33107875918559
THEG	4.03150434290496
KCTD2	5.17411650635801
WDR26	8.42564490807918
MFI2	3.24442815094481
KRT34	3.23036762875894
NR4A3	3.47545501636635
SGSM3	4.43116562186419
ARSA	3.58825038463275
TOMM22	5.6561535800021
SOCS3	3.70861379309252
UNKL	4.20216717799059
POP4	7.70368722037004
BHLHB3	7.50138627224325
MALL	3.52715099825293
SOX15	4.19676419586289
CCNA2	5.3438117944939
PARK2	3.48860681706859
GPR124	4.00794774389826
TMEM132A	5.50654378800359
CGRRF1	6.44898197348763
RUVBL2	7.99289538813375
MCAT	5.92291109058339
WNT10B	3.81250588313149
ISCA1	6.08200037976068
RPAP1	4.4122612655742
C12orf48	5.84541233063878
RAI16	4.63375511003775
RPL27	9.37455239373957
EPN1	4.27024726968054
MAGI1	3.38684173070944
GBX2	3.31893055867113
SLC35A1	5.37213373840473
GAL	3.81262701194522
SLC14A2	4.56508173545053
RDH11	6.72961472799656
ZNF518	5.48903735624552
PCYT1B	3.36294802863127
AUH	6.2281938041275
EIF3H	10.0629247738536
KIF1B	6.97367389642631
MBD2	4.45819606666235
AMOTL2	7.69683872661475
C6orf120	5.03623633997807
PIGT	8.58030607391999
PSRC1	6.33541625302536
PLA2G10	3.60238341767028
ALAS1	6.79233783647103
FOXO1	6.06211648125355
C17orf62	6.4670855829603
KIF5C	5.62353882674987
DUSP10	3.83493005949594
CRLF3	6.33215636392586
CLCNKB	3.94803056864465
PSMA5	8.88178229639168
FARS2	5.37769958373333
CCDC28A	5.20825430644484
AMPD3	4.30363040573701
PIAS1	5.9139175886673
ADCYAP1R1	3.66805492881261
TMEM134	6.99930725957464
CDH20	3.07391011573311
FBXO7	7.66442710171819
FLJ14213	3.26259240004576
ZNF3	5.81465208692874
LRRFIP1	6.1926883309307
TMEM49	7.02567962270776
CNOT2	7.3032297411741
CBX2	3.05645266347811
ZC3H14	5.96363122818682
ALDH5A1	4.59125809995307
HNT	3.18834510787098
SERPINA4	3.13883439938259
FLJ20920	5.38137303572785
CRTAP	4.11195818579583
DDX50	7.44241772618772
STYXL1	7.15712762906867
TK2	4.52879472521759
BLVRB	5.01286132206185
STMN1	7.93779539936045
GUCA2A	3.81197551883216
DPP6	3.09764413837301
GALNT10	3.49342622356273
STK39	4.34977781605488
MMP24	4.40237091273014
CKS2	10.1390679050179
RHO	3.74157818256175
BANF1	9.6308361210848
CR1	3.04366948393976
RPS6KA2	4.48317157668723
HMBS	6.94670838221194
C20orf112	3.55916140063786
SLC25A24	6.75792078589548
MRPL22	7.18390535152423
SLC25A15	6.09316107350389
GADD45B	4.19388024439272
TDP1	5.8161405078947
ZNF287	3.62094500703636
DAAM2	3.78987856090176
C11orf57	5.2512068779799
RFK	6.03203597103001
ZFYVE9	4.3166843880858
TCTN3	7.23582463460149
STCH	6.35159897206646
LOC283871	3.73531771313853
NDUFB3	7.99936713703967
DEFB4	3.47671641937482
FPR1	3.63036123260002
FMNL1	3.62598189954799
SEPT7	9.86014545063845
PTCD2	4.29508450607803
GNLY	3.41137598971022
GRAMD1C	5.39125893178625
ZNF165	4.17739140266016
TR2IT1	3.34591521296543
ARMCX3	5.8381483749476
NDE1	5.39574932167467
MAGEF1	6.6374835659205
ITGA10	3.84433530119761
ARHGDIB	4.90736225544612
FSHB	3.7891779977602
ANXA2	10.6974920484080
HLCS	3.92714317468432
MCF2L	3.50541034470076
AK1	4.77600554536023
FH	5.69673283495408
LGALS2	3.78681002329596
SYNPO2L	2.77651144655835
KIAA1045	3.64451326150251
C1orf183	5.21633778711343
MAGEA8	3.2082959881621
DGCR8	4.4345973062165
GSR	5.05564520345386
NEU2	3.48245249270344
HIST1H4B	3.86132548722984
CACNA1C	3.30251384245070
FAM20B	5.51106843596804
HES2	3.13545895304044
PDCD6	9.0879517556565
INTS7	5.0907801914355
AMPH	3.57587411746961
UCKL1	7.27168329136627
ASB4	3.06248856948950
C10orf97	4.98658257349283
ALDH1L1	4.48090407053942
CCL23	3.31923963522461
OBSL1	5.62771510410312
SLC12A7	6.17221857245004
THAP4	5.90954310919006
RBM4B	4.67561952061351
OGFRL1	3.55084998228969
KIAA0831	5.66267793606614
C12orf11	5.82368404817535
PPP1R15A	4.41711763395807
KIAA0240	4.91442190496373
CD1B	3.06363239911254
FCGR2A	3.45077529897593
MDC1	4.80322181682595
MAN1A1	3.52551662736702
KRT9	3.89934512072300
HTR1A	3.64512967502609
OCEL1	5.93372630873092
ATP11B	4.80340591095614
NLGN4X	3.657591803471
FBXO34	6.8883153564729
ALOX12	3.75872756239879
RB1CC1	6.9626119599196
PCDH12	4.29444518883634
RPE	5.04526956849865
EIF4E	6.232480946872
CSDC2	3.87838765383713
ABHD5	4.76843402828652
TMBIM1	5.95787599254884
PET112L	4.92850762246364
P2RXL1	3.48131338407565
F2RL2	3.46790326505566
TRMT1	5.736713858397
IMPG2	5.10855476528639
LRRC32	4.61798595005551
BGLAP	5.71215573580817
HTR4	3.62629869175316
MRAS	5.12983372802842
TRAF6	4.25552323658759
AXL	4.13762440685418
ATP2C2	3.45244561941621
LMNB1	4.10630094769186
TELO2	4.87624273185951
PNPLA3	3.53069232415591
CSNK1E	7.06782526266663
SRP14	10.2628918538375
KCNQ4	3.39890674775535
PIK3C2B	5.23555602810772
C15orf15	7.66236599047884
TUBB2B	7.09087724621825
USP15	5.45025753722016
C12orf41	7.54360654279013
CEND1	4.03722351832564
RNF31	4.87269911283536
TCEAL2	3.77346049664333
PTGER2	3.66504754038934
UBN1	6.0555732198054
SLC5A7	3.24330983769445
SLC31A1	5.14353066568695
ADAM29	3.27737509780724
ST7L	4.25705802994956
GFOD1	4.18685038899391
CTNNA1	7.63082112699633
HRBL	3.90207484933591
CBX4	3.61243220425178
NTRK2	3.58573037085536
FOXN3	4.64734401614272
MFGE8	6.83707370501796
PFKFB2	3.51384214737789
TAS2R4	3.82612027028503
SH3TC2	3.29827978662689
IL10	3.28066430728264
PXMP4	5.75371499591624
RNF167	6.39389316784139
PRMT5	7.19223109930792
TSKU	6.01243358386363
ATPIF1	8.89875129010882
ETV3	3.43695332402326
PAK7	3.10085303229331
PDLIM1	8.30616198252912
CEP63	4.36194069581753
WDFY3	4.4416223173581
RNF126	4.59009575348368
DPM1	9.19835810782384
CLIC4	6.49456606585449
ACR	3.97031920877380
KLK7	6.93910379976247
ALOX5AP	3.78181512674378
LRP1	5.07339092033308
TNK1	4.69550634467137
TAS2R9	3.19846557501017
ZNF16	5.2162878989076
POLR1B	5.5187135384915
SLC8A2	4.0631987132431
OLFM4	3.04602271976385
TACC1	3.85638268779757
SAMHD1	5.67174566832461
ATP13A2	6.05609870057971
KRT4	3.59251543533487
PAX6	3.75439934556169
SCG2	3.57007364413131
SLC17A6	3.29730883167419
TUBB4	3.66293691591472
PADI4	3.10555544585593
FMO3	3.24467057985821
NLK	3.48302207906665
POU4F3	3.19771133705399
MDM2	3.55365694635617
CAPNS1	9.6207309469392
SDF4	6.56910312017935
ITGBL1	3.16463537227448
TAP2	3.58926664698291
OR2C1	3.39838529571108
KLHDC3	7.41745131912872
EFHD2	5.85541382248107
GALR3	3.83672814314882
NBEA	3.26685501050055
ABCA6	3.32334549852743
ABBA-1	3.76340609533044
GNAI1	6.093233624262
CLDN3	8.4312639619153
AKT2	3.52701279262222
EGFR	4.07250669788739
VPS4B	6.31064952860267
RBM16	7.10587015374528
GALNT6	4.98877932558536
ZDHHC3	5.27930451632341
SLC25A4	6.30945081832501
CYB5B	4.83859073272102
NDRG1	5.8631504640107
SESN1	4.22512842793303
GBE1	5.71181199205599
MRPL46	5.4443223668736
CLASP1	5.83830276831341
FARP2	5.22377062145139
ACOT11	4.11058462340858
LDHAL6B	2.83022765733
MAPKAPK3	6.14733148891528
NCAM2	3.38582344000373
AFAP1	3.80604942548403
PRKD2	6.2574577671206
OR2H2	3.43616875114462
ZFP36L1	7.23383892026721
DZIP1	4.63988340149773
GPR161	4.642764333533
RNF146	3.94360458087238
NKX3-1	3.82544155515771
CCNB2	7.58877878859844
ZNF10	4.25815164810127
WDR74	5.73915471625638
FAM134A	7.94206565868217
PCNP	9.22866473258468
PURA	4.1910120602081
DNPEP	6.95992492598975
ERBB2	5.34529803342921
CREB1	5.6862515148896
NEO1	5.68513759399025
DDX3Y	3.39621292189096
RPS3A	12.6599007592904
MXRA7	9.27655183534199
LGALS3	9.47512124382973
GLT8D1	6.89773745983855
TMPRSS3	7.19296639174173
UPB1	3.45377237299215
LAT	4.06727350553617
CLDN14	4.06291851741863
DHX38	4.67758395081814
KCNA3	3.40504652153057
BTBD1	7.50171487419627
TARS2	6.07000806568749
SKIV2L2	7.03142828387726
ABCF1	7.62694643391548
CDT1	3.4766179158334
ZHX2	7.17717618726336
FCF1	4.77443288579062
LRRC49	4.69413074346846
GUCY1B2	3.93996832599977
CD28	3.2129966504085
SMARCA4	6.90008819435995
SEPT2	9.59065443163481
SOHLH2	3.31800610461957
MCOLN3	3.77906164689542
LRP8	4.29545142470981
TAGLN3	3.92447057007116
MASP2	3.65883525326313
GPATCH3	4.5739385950762
TTRAP	7.46758963042594
AGL	6.71200560734651
NFE2L3	5.65062876749421
PSD4	3.85717470496744
PALMD	4.7726746034363
CCNB1IP1	8.88869494781443
TMEM43	6.47988558101143
OBFC1	6.60893292955135
STAT5B	4.29668674135474
C14orf79	4.59685900181076
ENPEP	3.66059354205076
SSB	8.5791962236957
SCT	3.30666765400864
TIMM23	6.94414001380017
SKI	4.0034189164031
SLC22A13	3.40404048405158
AKAP3	3.99278105545019
OAS2	4.30938239756756
KIAA0423	5.05781510609451
SEC61G	9.25042203678935
CAPN11	3.33025220970166
TMEM50B	7.54854960552396
DEGS1	6.26873230387518
ARHGEF4	3.67666313105504
DBNDD1	5.08226308609394
TBL1XR1	4.42732384298931
FAIM	5.38818431754711
SP140	3.29688652821972
G6PD	6.19814135048218
NUDC	7.12700137233738
GABRP	3.27638513847866
SCARA3	4.10966585031183
TACSTD2	5.50690583227758
EIF3J	6.83496245464987
PPP2R2A	7.08648289533383
CPA3	3.36227775570118
PVALB	3.54513864645127
BCAT2	6.65429480191071
MFN1	5.71091213799862
F10	3.34049926325807
