Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_B09_491118
AGPS	4.94259853109866
C4orf18	3.7475048317473
PCCB	6.98583933182
IPO13	5.0270791886696
PECI	7.80782067416337
UNG	7.84083390520612
C6orf105	4.22970043974404
GSTP1	9.60361434770954
SUV420H1	7.89727076807401
ARHGAP15	4.5562192915824
LTBR	6.99519636147463
TDRKH	3.67033845939675
PSG4	3.33138729467084
SLC9A3R1	6.41987777647258
NBPF3	9.05114619716715
SLC9A3	3.44030373029657
OSBP	6.92320732281437
PRR5	4.37618846424918
CHMP7	5.36153087265343
ADRA1A	3.06958317562034
ASAH1	7.66862533893585
FKBP4	8.22347825503443
ZNF350	5.14408561536819
DOM3Z	6.30386364578711
GIPR	3.64337026384018
AHI1	5.74064668852654
BST1	4.8181284711459
NCR2	3.59179510332611
NADSYN1	4.76996311248126
UBE2W	5.92455221021662
RGS14	3.68662052934838
KRT15	4.7639105590251
SCN11A	3.92040556030168
GFI1	3.40843042721129
FHL1	4.71215122168364
SMC6	6.91372068771697
GATA1	3.56916478960148
OSGEP	4.57477251352181
ARMC6	5.01402132191156
HK3	3.88696163393365
PSMD5	7.43312388975034
RSU1	8.31243180995415
RPL4	11.5329665335039
MAD2L1	7.64024890862818
RBPMS	5.22553416755433
EIF4A3	9.31990636436971
E4F1	5.0035264902728
DLEC1	3.47391231139316
PRPF3	6.16548009150381
EMR1	3.60476416137021
CHMP2B	7.93867712958298
CAMSAP1	4.35637956305284
RPS21	9.03303863344433
XCR1	3.51062027904321
ARID5A	4.46874645732985
RBM6	6.20760242635461
UBE2N	8.3112015907519
KLF4	3.57378411710248
MGC4172	6.00674912625402
LMO4	8.11198301156587
KLKB1	3.04820862957756
HDAC3	6.995655978087
HP	3.27592030179941
SCHIP1	5.41043000072978
BTK	4.61626143017026
KRCC1	8.39925145230934
PRND	3.46292557400267
C6orf27	3.22441700485296
PIGL	3.6207526451772
CLCA1	3.80486187079812
C1orf112	5.91610988981029
OLFML2A	5.7028501172914
HUS1	4.98329538423148
SFRS6	7.21060684289924
CXCR7	6.73454641964548
UIMC1	5.82762763156639
FXYD2	3.48222732838857
GOT2	8.23658767740527
ZNF667	3.21883945819557
TFEC	5.94205464832554
ATP7B	5.43445134307536
RAB38	5.21700985140021
POLD2	7.98509926930134
PPM1H	6.20323656675506
DCX	3.29075503053713
NFYC	5.70266625926568
ZNF228	4.03575759697667
KIN	6.36298801312167
PLSCR4	6.53923301693952
HIST1H4I	4.33974033748269
PPARGC1A	2.94837765912667
HIG2	8.65417557755812
KCNK10	3.93864267467639
EXOC1	7.91116191064586
OR6A2	3.73364357350677
ETFA	8.18745522842346
PDAP1	5.44435952655791
C19orf6	3.42083956112199
POLRMT	4.222150740901
ZNF146	9.22403377420146
MIA2	3.29330254503739
LY6G6E	3.13977771747592
EIF4E2	8.23438490970453
NENF	5.31096190915276
HOXB5	5.1480422149922
ZNF324	4.07488312419317
CUGBP1	4.42669549493504
ENTPD7	4.91066587620049
TTC13	7.32007334293071
GJB5	3.05516772756472
PRSS22	3.89436474480602
CYP3A5	3.29236404469124
MBOAT5	5.7744276574817
CUL4B	5.05884641368793
CENPJ	3.79002666937461
KIAA0664	5.95375268228608
PITX1	4.269976153756
PDGFRB	6.21722512399976
RDX	6.71027758576717
CELSR3	3.87964840145026
JUND	6.64045148682353
ITSN1	4.94999871515278
CHRNB1	4.01287734486277
EHBP1L1	4.13487028784884
C19orf2	9.63486642968568
FETUB	3.09635758227934
CAMK2B	3.14915851842014
DCTN1	6.68921965703185
TNKS2	6.95692769252597
MRTO4	7.40892390944631
C1QBP	6.32404399290753
TTC3	7.77228678267358
NDUFB8	8.5808571720812
CADPS2	5.5953137172346
EDG2	5.05502900650559
MYF5	2.86703868940947
SEMA3G	4.04256882336037
IL23A	3.57919403652272
GJA9	3.40788570359363
R3HDM2	7.49638704024487
C5	4.01463774597837
SLC2A10	5.83403910053496
TRIM45	4.57518386662461
TSP50	3.56959304115531
PAQR3	5.70822278269926
ANKRD26	3.57073924883422
TCP1	9.79638703308066
TMED7	6.94200174373277
CMA1	3.08953873558765
PTCRA	4.20298916549605
HCRTR1	3.3912780767231
FST	4.90180517397998
PAWR	4.25120774497163
LDLR	5.29601633617699
ASTN2	3.52608618658799
SCRN1	7.83399491440348
GPATCH8	6.26867305976674
KIF4A	6.26758039071289
TANC2	3.26776182164317
ZMYM5	3.99214864848876
PGM1	9.7015122794187
ZNF586	4.22406381208982
POLR3G	3.40835086347385
CPD	6.82348133786063
SNCAIP	4.73585254034897
DCT	3.39165148331582
HLA-DOA	3.38062884227791
TANK	6.52815694630678
RCAN1	4.61628196161273
UPK1B	3.91347482047835
DNAJB4	5.66845135041827
UGT1A8	3.09459931591411
LIMD2	3.45529611217847
HIST1H4L	3.52816911074049
PECR	4.73963569775884
HSPA2	6.87815281351088
SERP1	9.81454931651406
TACR2	3.77256950343441
NUP85	7.6825170573888
CD177	3.33440655544827
GPR135	3.03105432476309
PIGG	7.47123983396898
LGR5	5.62245091764874
JAK2	3.6248508865791
DPYSL4	3.43024630928751
TM9SF4	6.63833117210661
PTHR1	3.14825111242779
SIRPG	3.02883162779923
ZNF264	5.6317126156624
BICD1	5.75291633057313
RAB5A	7.72875165059737
FLJ13224	2.96422918595872
METTL5	9.6654818730873
HERC6	5.98064846389241
CASP1	6.44211850238247
USP9Y	2.90600748109953
LRP1B	2.85381837664585
XAF1	6.13231992124908
PLA2G4C	4.35206228981352
APOA2	3.04015290715811
SPAG6	3.13467604924079
KALRN	3.27704996526504
SECTM1	5.01017959943497
THOC7	9.10555608525084
IFNAR1	5.23625205253278
TCTA	5.65344635707
NY-REN-7	3.11306204223771
TALDO1	10.0521051482395
B2M	12.2211013351298
LPPR4	4.39799235356504
SQLE	6.64369999355538
SEPHS1	7.12287743118342
EIF5A	5.89180029456079
FAM49A	4.96888788071998
YTHDC2	4.56494293102754
EHD2	4.88769224228837
NCF1	4.93555175671354
SPG7	6.50644560520738
ZNF614	3.65591739324951
HOXA5	7.16363585736106
NUP133	8.55120753358191
FGF12	3.63956527312809
SLMO2	7.43923497835732
INPP5B	4.61773849937962
PPID	7.35396157647005
SNTA1	4.27808911039873
IL20RA	3.88513433074192
UBE2J1	6.31920407135645
CACNG2	3.13778088946677
GCM1	3.12609000397802
ELF1	7.53430763255428
TLR5	6.3218075644109
TCFL5	6.21810127009669
C1orf107	7.02473269364997
C19orf22	7.1716060883885
SAFB2	6.40075438217523
MAP3K7IP1	3.74419668270569
NCK2	8.4709625360708
OXA1L	7.85906647326705
KIAA0652	6.57204454966123
KLRG1	3.61183609501799
FRAG1	6.15408273867985
ZSCAN12	2.97384474491592
PSMD12	7.6416446423331
E2F4	5.40216478086761
CLEC4M	3.43642333296746
KIAA0999	5.98383376909942
CLDN10	4.56364514961825
MGC13053	3.99842429468996
TAC1	2.67039659821234
GYPA	3.424627895504
HPCAL4	3.15985979104374
TRAIP	4.5560140081189
MEX3D	5.02721100347240
KIAA0232	6.61948297295522
ERCC8	6.03755265114215
NFAT5	4.88025986273879
GPX4	10.1770234637200
CSPG4LYP1	3.17402336864357
KIAA0368	5.56757039117906
FBXO3	6.23712372690314
DVL1	6.01202806165551
CMKLR1	3.72245485076711
GPR157	3.43516969043538
TYMS	7.26777382099476
OR52A1	3.48485202036421
PEF1	7.01885182629742
ZNF750	3.46790761715810
ALG9	6.31447841788428
MCM5	6.03106896855011
SDK2	3.18145878655908
BAIAP3	3.77512215282942
RABGGTB	7.07171913985084
KCNK7	3.28810047430151
PTP4A3	5.29366248077336
ANKRD40	4.7424705273453
CALCOCO2	7.85095442061187
TMSL8	5.45451317073754
SNCA	4.63424062823733
ZNF551	3.34525823252907
HBQ1	3.28530456469008
ARHGAP26	4.24674190301281
GEMIN6	6.49048074076524
HRAS	5.63172704549767
KLRC4	2.79953736388513
BSDC1	6.01409643075674
DSC1	3.61039453633855
RNF43	5.72387005364909
NDUFAF1	6.11191728599945
MAP2K4	5.79816394615764
FOLR2	5.66158566820156
LYZL6	3.74332482247207
EPB41L3	5.70447951208977
TEKT2	3.47405000281357
CDKN2B	3.08544198603471
WSB1	6.29801318886543
ZNF480	3.84075747008041
MAP3K6	4.32160225415986
PROS1	6.23864045702864
PSMB8	8.43120171892622
HN1	8.42869331230851
MAS1	3.27731592374615
APOL1	5.40530964120495
CSHL1	3.19396714756452
ZBTB7C	3.06077705884036
AHCTF1	6.77664165878886
SAE2	10.0487101957484
ITGA2	4.13395384752821
AP2S1	9.54816269647631
P15RS	8.48334307997923
MME	4.03444350852864
VAT1	8.0974584858945
MAST4	5.63635489888001
TUFM	9.51434096036567
KRT33B	3.53718035738205
THEG	3.84476130653798
KCTD2	5.62786424814667
WDR26	9.63268430912257
MFI2	3.16037325599223
KRT34	3.24488568326167
NR4A3	3.36325931672993
SGSM3	4.49851970767386
ARSA	3.84282478463637
TOMM22	5.90609072337979
SOCS3	3.55869454570114
UNKL	4.37530304216104
POP4	10.3490978843212
BHLHB3	10.4722768402393
MALL	4.69435895004686
SOX15	3.41628830267224
CCNA2	6.61708997278011
PARK2	3.37759527332336
GPR124	5.0179119542016
TMEM132A	6.12177568810796
CGRRF1	5.48984171451343
RUVBL2	8.89508477129078
MCAT	6.40089767243381
WNT10B	3.73244362621015
ISCA1	6.68383825205246
RPAP1	4.45267837005696
C12orf48	5.39186659400794
RAI16	4.76855679426883
RPL27	9.4289645463914
EPN1	3.45298722194587
MAGI1	3.01982671034426
GBX2	2.92288786833973
SLC35A1	8.05084223313715
GAL	3.57404268795732
SLC14A2	3.97436986131404
RDH11	7.1530602617348
ZNF518	4.87469174009779
PCYT1B	3.32386909186204
AUH	6.95657893123059
EIF3H	11.0800613401024
KIF1B	7.34635763316131
MBD2	5.00159408609786
AMOTL2	6.68595638501352
C6orf120	7.50030481962254
PIGT	8.19392144135858
PSRC1	6.65667438575428
PLA2G10	3.64069010863219
ALAS1	7.81588544509221
FOXO1	7.56943809715067
C17orf62	7.39456670842118
KIF5C	4.08104598124550
DUSP10	6.22078112546643
CRLF3	7.86184407595899
CLCNKB	3.35027625605847
PSMA5	9.3980707939412
FARS2	6.59001634902806
CCDC28A	6.94491174604346
AMPD3	4.81249090044534
PIAS1	6.82344936417021
ADCYAP1R1	3.5999373521662
TMEM134	6.90458887086617
CDH20	2.99882522428420
FBXO7	7.74855045238759
FLJ14213	3.94503163310917
ZNF3	6.11737122244036
LRRFIP1	7.83645502428083
TMEM49	8.81249432787093
CNOT2	7.6259788906357
CBX2	2.78063077324462
ZC3H14	6.31257819147224
ALDH5A1	5.0457663258984
HNT	4.24166594189175
SERPINA4	3.12422640604442
FLJ20920	5.68244418778429
CRTAP	5.75270414264835
DDX50	8.52016172861719
STYXL1	7.63103069690008
TK2	4.67522204840615
BLVRB	6.10024654345775
STMN1	7.51845566340007
GUCA2A	3.22184270920670
DPP6	3.09177416907473
GALNT10	5.24427047770527
STK39	5.12704121679690
MMP24	4.45773393313205
CKS2	9.4965673413073
RHO	3.45596353532047
BANF1	9.5168356869868
CR1	3.24573852395118
RPS6KA2	4.93754587888085
HMBS	6.99813484689049
C20orf112	3.73865120852499
SLC25A24	7.92936352907018
MRPL22	7.94583020906984
SLC25A15	6.51029804628255
GADD45B	5.17716371443283
TDP1	6.49711054641521
ZNF287	3.66002484474909
DAAM2	4.84632843657355
C11orf57	6.19940725661019
RFK	6.38243246924365
ZFYVE9	3.92856373490279
TCTN3	7.76263528266884
STCH	5.51589097259133
LOC283871	3.61410928206999
NDUFB3	8.66726251675013
DEFB4	3.82703910748528
FPR1	4.42901257876610
FMNL1	4.29939096575289
SEPT7	10.0948845379249
PTCD2	4.53809086599312
GNLY	4.01387909830669
GRAMD1C	4.73034533088993
ZNF165	4.98055991419698
TR2IT1	3.63993086085511
ARMCX3	7.27423182573602
NDE1	6.04431573483307
MAGEF1	7.1828491068662
ITGA10	3.94431064184741
ARHGDIB	9.12574578706289
FSHB	3.62004236171394
ANXA2	11.9387497154824
HLCS	3.68005706728935
MCF2L	4.01096682085413
AK1	5.70777617498427
FH	7.21269585910244
LGALS2	3.8598728442997
SYNPO2L	2.84096660079376
KIAA1045	3.39290800495996
C1orf183	4.35902523575646
MAGEA8	2.90429191473087
DGCR8	5.15590247868019
GSR	4.80260816434406
NEU2	3.52875264455165
HIST1H4B	3.38500581367182
CACNA1C	3.04704317879303
FAM20B	7.02360547241276
HES2	3.0631359949333
PDCD6	9.5845711297826
INTS7	6.89518455133684
AMPH	4.27544735822458
UCKL1	5.65674049597768
ASB4	3.11810272184868
C10orf97	5.85517968061643
ALDH1L1	3.76528842594697
CCL23	3.54165568655346
OBSL1	5.0056851928833
SLC12A7	7.58886820925542
THAP4	5.8268148585215
RBM4B	6.26316401760266
OGFRL1	4.95150777068639
KIAA0831	6.42471041039925
C12orf11	8.34651792626036
PPP1R15A	4.78698206990461
KIAA0240	6.25217556074533
CD1B	3.29944448989256
FCGR2A	6.6861840711165
MDC1	6.83454772244647
MAN1A1	4.99295242145928
KRT9	3.21538472774925
HTR1A	3.26080972970496
OCEL1	5.44480650530457
ATP11B	6.83466180738545
NLGN4X	4.88317715774516
FBXO34	7.64077228777399
ALOX12	3.3442304747064
RB1CC1	7.36508851501444
PCDH12	4.74061272233757
RPE	5.67466092115447
EIF4E	6.89006746180154
CSDC2	3.84085771833752
ABHD5	5.4951318668158
TMBIM1	7.24243884111704
PET112L	4.50640831578557
P2RXL1	3.14555562803597
F2RL2	2.95078226859272
TRMT1	5.71785199972395
IMPG2	3.28044243724641
LRRC32	5.56989314712939
BGLAP	4.41964455892808
HTR4	3.4374006978731
MRAS	4.33928500781794
TRAF6	5.30043314142852
AXL	5.14812261149361
ATP2C2	3.33534101027044
LMNB1	6.10422681071365
TELO2	4.30818235574559
PNPLA3	3.55071578964901
CSNK1E	6.445334941872
SRP14	10.5306604183347
KCNQ4	3.07485797829933
PIK3C2B	8.14688947609615
C15orf15	8.13359958740278
TUBB2B	3.20202006755055
USP15	6.03391612673372
C12orf41	7.7169321549216
CEND1	3.34608489106086
RNF31	4.67095787388933
TCEAL2	4.09466825107606
PTGER2	4.92170449057982
UBN1	7.06609395462603
SLC5A7	3.31656839025067
SLC31A1	6.20120829837682
ADAM29	3.81146838072063
ST7L	4.2545389233426
GFOD1	8.05148046705202
CTNNA1	9.31955043714795
HRBL	3.77860546377603
CBX4	3.6346847769305
NTRK2	3.47169332138703
FOXN3	5.61868615786812
MFGE8	6.46870233962732
PFKFB2	4.09977542037559
TAS2R4	3.46964132045457
SH3TC2	3.26590142966622
IL10	4.24381943128883
PXMP4	6.81217407323177
RNF167	6.09822585547861
PRMT5	7.39113789318864
TSKU	5.70098985188554
ATPIF1	8.10154983477594
ETV3	3.15878301464724
PAK7	3.06757517642013
PDLIM1	7.93806965150264
CEP63	5.28029077574503
WDFY3	5.09172494641136
RNF126	4.67243958611132
DPM1	8.7987245233556
CLIC4	7.74523977810316
ACR	3.63938156123166
KLK7	7.55639671250111
ALOX5AP	8.00768261093032
LRP1	5.45118255653314
TNK1	5.33863805667542
TAS2R9	3.32864438844929
ZNF16	5.89106972398866
POLR1B	4.97919271807027
SLC8A2	3.61717507698396
OLFM4	2.87849991459145
TACC1	5.21500457227834
SAMHD1	6.81605151944597
ATP13A2	5.89488583792694
KRT4	3.71168682127178
PAX6	6.43629242530959
SCG2	3.93053405666506
SLC17A6	3.49962573249321
TUBB4	3.38891490539010
PADI4	2.97236703767167
FMO3	3.41093120766577
NLK	4.2931839500498
POU4F3	3.18401496038902
MDM2	3.53940106069434
CAPNS1	10.364828506763
SDF4	7.63005633289951
ITGBL1	6.17483168288596
TAP2	4.26200148097896
OR2C1	3.39145076306263
KLHDC3	7.90145212680788
EFHD2	6.23576548412109
GALR3	3.78836338061401
NBEA	3.37446722485089
ABCA6	3.34551069242046
ABBA-1	3.8646374982384
GNAI1	5.02308392977947
CLDN3	7.80578371777174
AKT2	3.40253173759256
EGFR	3.68447437167684
VPS4B	8.43461932029968
RBM16	8.7288771136786
GALNT6	6.69604647281187
ZDHHC3	6.00857805155971
SLC25A4	6.28846931406552
CYB5B	5.7032183968559
NDRG1	8.43063949715674
SESN1	5.59097998947059
GBE1	7.99682118480815
MRPL46	5.76564616658485
CLASP1	6.85556904053757
FARP2	4.7803552353968
ACOT11	3.6308717730694
LDHAL6B	3.13353013594994
MAPKAPK3	6.03095518073201
NCAM2	3.09049092622694
AFAP1	4.51761268577078
PRKD2	7.01800673329199
OR2H2	3.18297576374641
ZFP36L1	7.33808932136158
DZIP1	4.57379994694495
GPR161	4.75736182738431
RNF146	5.95344551619773
NKX3-1	3.75110994947584
CCNB2	8.3303389348441
ZNF10	4.32989212149334
WDR74	5.98424138152381
FAM134A	8.0272197794465
PCNP	8.11543821651934
PURA	5.36695553839175
DNPEP	7.74274692091773
ERBB2	5.53796815559287
CREB1	6.5545223404283
NEO1	7.90512557057202
DDX3Y	3.29994637423835
RPS3A	12.7612965805424
MXRA7	9.29037439950001
LGALS3	10.1586831811648
GLT8D1	7.45430381247843
TMPRSS3	6.79589082862064
UPB1	3.10150190631375
LAT	4.07276100005631
CLDN14	3.43446012418747
DHX38	4.91910791514627
KCNA3	3.25592613569244
BTBD1	8.22667133674459
TARS2	5.40284435792988
SKIV2L2	8.04283914219535
ABCF1	9.15636735594892
CDT1	3.31113630260243
ZHX2	6.52332768171105
FCF1	4.93932471078552
LRRC49	4.9433872755634
GUCY1B2	3.44097939066926
CD28	3.20590806691158
SMARCA4	7.9549032410532
SEPT2	10.0022240842423
SOHLH2	4.92202357179831
MCOLN3	3.63765889734298
LRP8	6.97228963688993
TAGLN3	3.78442227962128
MASP2	3.65129272740193
GPATCH3	4.82167064729256
TTRAP	9.02304432409693
AGL	7.8431504830332
NFE2L3	5.36898635534082
PSD4	4.33218969738766
PALMD	4.87212596940676
CCNB1IP1	8.05953392781021
TMEM43	7.36773147493168
OBFC1	6.0248383519138
STAT5B	4.22884774839194
C14orf79	4.22818470112801
ENPEP	4.46638980273575
SSB	8.44766101950676
SCT	2.87662007977656
TIMM23	6.92933011532988
SKI	3.36665745182313
SLC22A13	3.16402272967107
AKAP3	3.65373859235812
OAS2	5.65118442487633
KIAA0423	6.30336242572788
SEC61G	9.84916644945587
CAPN11	3.10202053910107
TMEM50B	8.06926520455343
DEGS1	7.87391894997032
ARHGEF4	3.28348009563578
DBNDD1	4.06600638998642
TBL1XR1	6.90011630215008
FAIM	4.89503843919203
SP140	3.32258986991021
G6PD	4.88729044418293
NUDC	7.66281373247211
GABRP	3.68583953495328
SCARA3	5.31505680419802
TACSTD2	6.00420263226017
EIF3J	7.09134482633972
PPP2R2A	7.28286713821826
CPA3	5.84502692155397
PVALB	3.21933162005022
BCAT2	5.49098585971562
MFN1	7.14334428547291
F10	2.9425382191749
