Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_C06_433702
SETDB1	5.30004262330303
LRAP	5.89411675938905
GCLM	6.95158905115903
CPEB3	3.97220127395639
PPM1A	5.6180038796148
INTS1	4.08737381219001
MMP16	3.12815672985246
CAMTA1	3.12528150001934
SAMSN1	4.5052083653531
DRD3	2.73783714530916
GMPPA	4.60613079804478
C11orf73	5.71593843191609
AIPL1	3.72824211062908
PTP4A2	9.59399991398288
IL24	3.58671817745998
BDKRB1	3.18061093110296
HPCA	3.60093294494573
MLF1	7.11546980891749
SEC14L1	5.95540664916961
CHFR	4.68214806356886
EMILIN1	3.43683821904583
THADA	6.06586147772569
TAF12	6.03450009824181
NDUFS4	8.3728991926879
ID1	3.69125705775146
PIK3CB	3.64684948795503
COL18A1	7.17486428636341
PDZD3	3.34708536948763
TBC1D17	4.20578474955555
COX8A	10.3066568081307
CDCA4	5.373445735135
C2orf44	4.66536573849918
C9orf16	7.18254802489098
ERBB2IP	8.33253282333746
EMX2	8.36643347960328
FUS	7.51349412861241
NIPSNAP3B	3.84379332259768
TF	3.30456397528845
CXorf56	4.97914412428075
CLCN4	3.64727977988870
PWP2	6.75570412489371
MMP15	3.88406829700703
MTMR14	5.40715298975484
NPR1	7.54102215071122
DNAL4	5.33745068111
ELAC2	4.60292648794215
ASS1	10.2912356323604
IPP	5.90791818133304
TMEM59	9.89035362839312
POLR2J	8.87477512077129
SEC23IP	6.02815630779249
RGS4	3.56473772247033
UQCRC1	9.85675159017713
SNX6	7.57826844968634
DDX18	6.89757268087875
POLG	5.20275786072986
ADAM23	3.93044634740604
ZNHIT2	5.54874043460117
TFR2	3.34655850396681
NCDN	4.63264248996033
RAG1	3.46638706425047
POMT1	3.91319557842172
CYP1A1	3.45501322323312
SNAPC1	6.73422720010267
GNA11	4.96100387409079
CCDC52	2.94883862376458
CAPN1	6.944037216079
DDHD2	6.19761566112781
UPF3A	6.71413513006397
LAGE3	6.48476771281935
GNRHR	3.09727940104074
UNC13B	4.87134259014378
TTLL4	4.63961760024091
PPBP	3.20449025067025
HTR3A	3.7151715811821
SDC2	6.75610029800779
ANKRD49	6.63126699570617
BTF3	11.3013823188946
COX7A2	11.4183467747286
SARS	8.2640813142437
C13orf18	3.24692945167552
CACNB1	3.79849217081088
QKI	5.51246041914718
SETMAR	5.79826096760599
LAMB4	3.26847889334745
MAN2B1	6.43787269072951
EML3	5.4040384044668
ACADL	3.15441608915801
OFD1	7.89009493031843
CGA	3.28116823751077
EIF3EIP	10.7500705799417
PEX16	5.82008856671954
GNG12	7.76963751189426
HABP4	4.46266164917242
CNTN2	3.72554194134247
ASNSD1	7.88953088565263
FUT4	3.46687244180711
DBH	3.74910024860558
CD53	6.53250325104142
HIST1H2BJ	4.27072876347121
TFAP2B	3.16201523982476
ACF	3.62899523753514
TMEM11	5.57294188083047
CDH8	3.10420041112499
C3orf32	3.67277989290541
AGPS	5.11706503967712
C4orf18	3.18013528284201
PCCB	7.22675158402654
IPO13	5.37529057875066
PECI	7.5298065564973
UNG	8.00128431055787
C6orf105	3.59508318212344
GSTP1	9.63400282120361
SUV420H1	6.92593377400047
ARHGAP15	3.75937276052186
LTBR	5.83430187393664
TDRKH	3.08740408268695
PSG4	3.35681328007052
SLC9A3R1	6.64692154169606
NBPF3	8.07395439476358
SLC9A3	3.63833492880355
OSBP	6.5135081039848
PRR5	4.02189020430597
CHMP7	5.79859994749548
ADRA1A	3.1434042349522
ASAH1	7.08635606254403
FKBP4	6.53878855337595
ZNF350	4.80741378806113
DOM3Z	6.00923696382275
GIPR	3.5771289023394
AHI1	4.58755561638892
BST1	3.71561339227435
NCR2	3.62791911591897
NADSYN1	5.36818497788819
UBE2W	5.89066153740247
RGS14	4.85157130017141
KRT15	4.1611163482861
SCN11A	3.85055570612846
GFI1	3.79700759316065
FHL1	4.81423998325883
SMC6	6.23179906402188
GATA1	3.50465717046253
OSGEP	5.39887492070737
ARMC6	5.88663237664231
HK3	3.36296728551415
PSMD5	7.41446962980577
RSU1	6.73703459195577
RPL4	12.5950063288994
MAD2L1	8.45445556259172
RBPMS	5.69643750682557
EIF4A3	8.66029725108853
E4F1	5.58705573012389
DLEC1	4.19532774733225
PRPF3	6.25221801421313
EMR1	3.48509348628591
CHMP2B	7.28429828536649
CAMSAP1	3.92826417221249
RPS21	9.480265842039
XCR1	3.15678210004439
ARID5A	4.05935337359227
RBM6	6.29104518193899
UBE2N	7.64375371199251
KLF4	3.87815178424603
MGC4172	6.30552324250908
LMO4	7.43047603283904
KLKB1	3.53250800707008
HDAC3	6.8119756167937
HP	7.2860485171726
SCHIP1	4.63156153772143
BTK	3.76554116028993
KRCC1	8.30697241764978
PRND	2.92773447630234
C6orf27	3.1905000428109
PIGL	3.61104900663135
CLCA1	3.66288868661333
C1orf112	3.71311639801732
OLFML2A	4.17619750295337
HUS1	4.70539424979862
SFRS6	6.83679352606735
CXCR7	4.91778506897564
UIMC1	6.42567486961708
FXYD2	3.39763207343509
GOT2	7.56367226166982
ZNF667	4.25919170052816
TFEC	3.49197624593881
ATP7B	4.74120197376544
RAB38	3.85651690547578
POLD2	7.61913131329884
PPM1H	4.72870650612471
DCX	3.19522034657712
NFYC	5.38601099422555
ZNF228	3.36773574009603
KIN	5.66995887854695
PLSCR4	5.52083949078608
HIST1H4I	4.00472144466628
PPARGC1A	3.09296565198049
HIG2	6.97813305457597
KCNK10	3.83788832185431
EXOC1	8.10467361046856
OR6A2	4.12924826620339
ETFA	9.46527069862467
PDAP1	5.50880474316566
C19orf6	3.57603760118492
POLRMT	3.8627813975684
ZNF146	7.53829267584437
MIA2	3.13702771001289
LY6G6E	3.25225512387428
EIF4E2	7.39426864628755
NENF	5.03716703533995
HOXB5	3.93617962019207
ZNF324	3.76862826833501
CUGBP1	4.39309647397889
ENTPD7	4.20354949247661
TTC13	5.59778217403184
GJB5	3.60219083062535
PRSS22	4.0877698684262
CYP3A5	4.75222137285359
MBOAT5	3.93743686286602
CUL4B	5.87995402431006
CENPJ	3.29716691119191
KIAA0664	6.086834178526
PITX1	3.92054449205956
PDGFRB	4.46430256560172
RDX	6.72889184890764
CELSR3	3.8727782884942
JUND	6.4944856201349
ITSN1	4.62089076806204
CHRNB1	3.61711038030633
EHBP1L1	3.76424261865702
C19orf2	8.76770600118543
FETUB	3.10824574817413
CAMK2B	3.24877696623326
DCTN1	6.24914297294403
TNKS2	6.93982721789973
MRTO4	6.41064142416586
C1QBP	6.52093322302134
TTC3	8.1265896343184
NDUFB8	9.1086983232535
CADPS2	7.26709612985156
EDG2	3.83243431490149
MYF5	3.07189766232877
SEMA3G	3.26575338152280
IL23A	3.75046145356046
GJA9	3.55367288141974
R3HDM2	6.50977512511584
C5	3.97197052300019
SLC2A10	5.76845068711218
TRIM45	4.98665391705176
TSP50	3.94556528659988
PAQR3	5.23194829462349
ANKRD26	3.42028048294851
TCP1	8.02592998263816
TMED7	7.45592529411863
CMA1	3.11405302751837
PTCRA	4.14870387836332
HCRTR1	3.40246811242382
FST	3.44276130134357
PAWR	4.02398390428521
LDLR	5.0413607024783
ASTN2	4.47333056870169
SCRN1	8.13582950568206
GPATCH8	5.93913492488114
KIF4A	5.76606702551335
TANC2	4.00291233640142
ZMYM5	3.70696736001491
PGM1	8.0086782324588
ZNF586	5.1870490592797
POLR3G	3.67746491515868
CPD	5.36101273882095
SNCAIP	5.26900422453515
DCT	3.39264667465382
HLA-DOA	3.74366637838642
TANK	7.53450961606946
RCAN1	4.57855570078777
UPK1B	5.5530825807302
DNAJB4	5.10602085038112
UGT1A8	3.09165538627601
LIMD2	3.05791473442989
HIST1H4L	3.49865421851398
PECR	5.47866866417637
HSPA2	5.56523877527395
SERP1	9.00711882761863
TACR2	3.31227724153986
NUP85	7.01141035066629
CD177	3.16756453960764
GPR135	3.24233547256459
PIGG	6.79489354576878
LGR5	7.1030216973166
JAK2	4.08542010332495
DPYSL4	3.24474997735874
TM9SF4	6.04223465330452
PTHR1	3.36770708328080
SIRPG	3.08427947366638
ZNF264	4.44527683974384
BICD1	5.21057726664371
RAB5A	7.74411936735542
FLJ13224	3.20763995690842
METTL5	8.67582289874052
HERC6	7.63629869129855
CASP1	4.76080977611425
USP9Y	2.90802514315429
LRP1B	2.89768225867556
XAF1	6.76079140483431
PLA2G4C	3.6273095546924
APOA2	3.11752864897417
SPAG6	3.10233569854031
KALRN	3.46997834973131
SECTM1	5.25886474342701
THOC7	9.24489729386912
IFNAR1	4.10603698980868
TCTA	6.00867088153718
NY-REN-7	3.40870316535311
TALDO1	8.88573984175404
B2M	12.1884086496900
LPPR4	3.40873335125139
SQLE	6.01223492974095
SEPHS1	6.68306099842143
EIF5A	6.23801179088066
FAM49A	3.56550376300979
YTHDC2	4.76475610233357
EHD2	4.27831375337255
NCF1	3.55767625695189
SPG7	6.06196623516761
ZNF614	3.41975152997947
HOXA5	3.02586849475037
NUP133	7.44522164055461
FGF12	3.92752344768784
SLMO2	8.70770320117823
INPP5B	4.53508311409343
PPID	7.90163644017784
SNTA1	3.69968523144059
IL20RA	5.78319279660665
UBE2J1	4.96060820029493
CACNG2	3.05636699257441
GCM1	3.09587842848968
ELF1	6.18454744406918
TLR5	5.2104023233257
TCFL5	6.56639785359421
C1orf107	6.37495124092112
C19orf22	5.95528256540246
SAFB2	5.96879008266705
MAP3K7IP1	3.48185989901753
NCK2	6.99855935619728
OXA1L	9.17220468299631
KIAA0652	5.44427509432729
KLRG1	3.79985608900913
FRAG1	6.23513088789456
ZSCAN12	3.18507746214561
PSMD12	7.33464046456652
E2F4	5.19989575990882
CLEC4M	3.52161182095249
KIAA0999	5.00819145219332
CLDN10	6.4140905960897
MGC13053	4.29253297769013
TAC1	2.72247496754122
GYPA	3.38386352108444
HPCAL4	3.31368907123034
TRAIP	3.99635469779131
MEX3D	3.60335740094989
KIAA0232	7.36443085858199
ERCC8	4.94754170152725
NFAT5	5.10398727675296
GPX4	8.60295139971366
CSPG4LYP1	3.00927951356937
KIAA0368	6.52990185204638
FBXO3	6.77815806175228
DVL1	5.57993023581794
CMKLR1	3.50255019440329
GPR157	3.43591094603836
TYMS	7.02530974706389
OR52A1	3.18009323491272
PEF1	6.97860529529706
ZNF750	4.5212373913195
ALG9	5.41647399989263
MCM5	4.92188550861542
SDK2	3.51872266171939
BAIAP3	3.63814398782007
RABGGTB	8.02051882591688
KCNK7	3.52767374452651
PTP4A3	4.23044635137342
ANKRD40	4.14830868582426
CALCOCO2	5.5741805041573
TMSL8	3.89137562590344
SNCA	6.64223770976865
ZNF551	4.12755106574074
HBQ1	3.13431491522866
ARHGAP26	4.24148745457172
GEMIN6	7.2676211075136
HRAS	5.63792395445802
KLRC4	2.78000823515918
BSDC1	5.8225768601118
DSC1	3.7262637975672
RNF43	4.89860646128862
NDUFAF1	6.45580755500472
MAP2K4	4.94745885499246
FOLR2	5.03637050713165
LYZL6	3.49232973820467
EPB41L3	3.31802610877654
TEKT2	7.11142783077679
CDKN2B	3.48169733337874
WSB1	6.35721155625446
ZNF480	3.4251007546309
MAP3K6	4.48688337436417
PROS1	6.2089106536516
PSMB8	8.3402804303536
HN1	7.73807122522369
MAS1	3.23348583262392
APOL1	4.50212658393542
CSHL1	3.5318403450791
ZBTB7C	4.29478352950271
AHCTF1	6.15780209771597
SAE2	8.19115577816077
ITGA2	4.04546522567782
AP2S1	7.98127155711242
P15RS	7.1324201836593
MME	3.47499281114025
VAT1	5.81722990274412
MAST4	5.27895203635648
TUFM	9.4630159088104
KRT33B	3.20451577293494
THEG	3.96453503432867
KCTD2	5.52212544021329
WDR26	8.65019673375228
MFI2	3.352279073573
KRT34	2.80667459485772
NR4A3	3.47166070382792
SGSM3	4.75060671336135
ARSA	3.67268365701926
TOMM22	5.29713275861708
SOCS3	3.72393461312733
UNKL	3.73228793345386
POP4	9.05494937657835
BHLHB3	9.8272243556286
MALL	3.93249033726108
SOX15	3.22263116263886
CCNA2	5.64441831217321
PARK2	3.33025891261938
GPR124	3.76109759612141
TMEM132A	4.41950337585557
CGRRF1	5.83782731852178
RUVBL2	8.00703188785482
MCAT	6.842403002866
WNT10B	3.98442958516989
ISCA1	7.2736352702458
RPAP1	4.55862145095585
C12orf48	5.01043471236603
RAI16	5.07374262740341
RPL27	9.61468906565347
EPN1	3.56200001933504
MAGI1	3.10219503089681
GBX2	3.31179085241246
SLC35A1	6.3505846251135
GAL	3.49108461079210
SLC14A2	3.32173105810795
RDH11	7.39722038241678
ZNF518	4.12360756551647
PCYT1B	3.47054022127154
AUH	7.84864185018959
EIF3H	10.6523317555728
KIF1B	6.27889973102638
MBD2	4.41682020145954
AMOTL2	7.7349394547118
C6orf120	5.50223186074786
PIGT	6.93805178854778
PSRC1	6.2383413207524
PLA2G10	6.53002310653203
ALAS1	7.31682164014359
FOXO1	5.1986133480544
C17orf62	6.83611210792696
KIF5C	6.08280686778591
DUSP10	5.64187424930178
CRLF3	6.09505892879904
CLCNKB	3.30051553339373
PSMA5	9.38580803973178
FARS2	5.92459180538263
CCDC28A	5.9281498430525
AMPD3	4.88121751276465
PIAS1	7.9721065057085
ADCYAP1R1	3.47257941826135
TMEM134	7.45615886309002
CDH20	3.07676145844444
FBXO7	6.7565250702538
FLJ14213	5.48636785495607
ZNF3	6.12399679841409
LRRFIP1	7.46362502199766
TMEM49	9.34966944260933
CNOT2	7.43723977612404
CBX2	2.76037925828153
ZC3H14	6.34251582587525
ALDH5A1	6.67482145018048
HNT	3.18387052928548
SERPINA4	3.19273001337385
FLJ20920	7.34588043596334
CRTAP	6.05116827398209
DDX50	7.97098161077786
STYXL1	8.09652230491373
TK2	4.52502357641273
BLVRB	6.01162037819445
STMN1	6.71832173737142
GUCA2A	3.40329957226436
DPP6	3.05055281846181
GALNT10	3.66866482967625
STK39	3.43563427550844
MMP24	4.08022028786291
CKS2	9.92293730587024
RHO	3.78726262334618
BANF1	9.6654203912346
CR1	3.22530483129607
RPS6KA2	4.64565491459699
HMBS	6.02147852098978
C20orf112	3.82384738125935
SLC25A24	7.08460680372026
MRPL22	8.12588086731891
SLC25A15	4.31911446857699
GADD45B	5.08538768388556
TDP1	5.70056692677656
ZNF287	3.5995493420926
DAAM2	4.98502541594252
C11orf57	6.27740844423043
RFK	7.25119488454089
ZFYVE9	4.29414506067259
TCTN3	7.68359445495104
STCH	5.67000114320079
LOC283871	3.45215726822501
NDUFB3	7.9706699300729
DEFB4	3.62996831779427
FPR1	3.46904343999101
FMNL1	4.54224241328529
SEPT7	9.55358242416382
PTCD2	5.46748801410069
GNLY	3.42761080671592
GRAMD1C	6.09450669923775
ZNF165	5.35603615044339
TR2IT1	4.3510624264768
ARMCX3	7.8515455663803
NDE1	6.31837427463854
MAGEF1	7.27759786566899
ITGA10	3.81192222676424
ARHGDIB	7.1443954537176
FSHB	3.69407163983893
ANXA2	11.6541396225429
HLCS	4.03709328567984
MCF2L	3.82517784230214
AK1	6.52765716178581
FH	7.66056253391229
LGALS2	3.96498857533904
SYNPO2L	2.79269419487333
KIAA1045	3.36261460309506
C1orf183	4.68846333342211
MAGEA8	3.23593109935517
DGCR8	4.37428187891195
GSR	5.19502009416841
NEU2	3.37411787367271
HIST1H4B	3.73114415332309
CACNA1C	3.21962335094993
FAM20B	6.30144581708662
HES2	3.16946233214925
PDCD6	9.26682199102084
INTS7	5.88133356817595
AMPH	3.72624716420912
UCKL1	6.38877961492987
ASB4	3.18962566726059
C10orf97	4.88313156061128
ALDH1L1	4.05909735716985
CCL23	3.05007082996156
OBSL1	5.39739392587541
SLC12A7	6.91142124781415
THAP4	7.29225731040532
RBM4B	5.41049909845563
OGFRL1	3.94341544661667
KIAA0831	4.99037200055269
C12orf11	7.38937611109791
PPP1R15A	5.14895843860591
KIAA0240	5.52970660852731
CD1B	3.50246521517431
FCGR2A	4.86978641271839
MDC1	4.60037891434573
MAN1A1	3.54727770772442
KRT9	3.45076711993578
HTR1A	3.43970446958509
OCEL1	5.86429318622806
ATP11B	5.22780041406749
NLGN4X	3.75137519177173
FBXO34	8.02179246133054
ALOX12	3.29403396937111
RB1CC1	7.01104021149934
PCDH12	4.43770013982013
RPE	5.18593932804517
EIF4E	7.26354874291191
CSDC2	3.75662035193411
ABHD5	4.47425849609939
TMBIM1	6.05634731070223
PET112L	5.31123790687256
P2RXL1	3.27993655359558
F2RL2	2.98377820038040
TRMT1	6.0847310334453
IMPG2	4.02037113688596
LRRC32	5.7299013724971
BGLAP	5.756989814321
HTR4	3.31888988577367
MRAS	3.63069505942276
TRAF6	4.52915480446453
AXL	4.16319696944934
ATP2C2	4.22249880096834
LMNB1	5.63542187936675
TELO2	4.7093463759593
PNPLA3	3.42837717018122
CSNK1E	5.43590052099692
SRP14	10.7647447655504
KCNQ4	3.29084416271026
PIK3C2B	5.35049560144528
C15orf15	9.02358872235152
TUBB2B	3.33268878753428
USP15	5.17665025740286
C12orf41	7.63574324709101
CEND1	4.92226308597609
RNF31	5.13573417613616
TCEAL2	3.37206889126823
PTGER2	4.33815122436077
UBN1	6.36656181100147
SLC5A7	2.98502011573255
SLC31A1	5.90146621352584
ADAM29	3.48697173062652
ST7L	3.92234920697049
GFOD1	4.91013379649248
CTNNA1	9.30608199899647
HRBL	3.97426420553506
CBX4	3.66578479831256
NTRK2	3.29745717543994
FOXN3	4.19450468821037
MFGE8	5.96538410671335
PFKFB2	3.82209240472698
TAS2R4	3.80696599229484
SH3TC2	3.11415647422635
IL10	3.33352308713835
PXMP4	5.46032115131419
RNF167	6.40301748636366
PRMT5	8.130906091547
TSKU	4.60771973574420
ATPIF1	9.13954292156506
ETV3	3.08726017075291
PAK7	3.21514503109629
PDLIM1	9.92209709117899
CEP63	4.90210393076579
WDFY3	5.52927922009432
RNF126	4.62045879647751
DPM1	8.8514400530374
CLIC4	5.37480760497345
ACR	3.94160395723046
KLK7	8.27250136258208
ALOX5AP	6.15756127427888
LRP1	4.21287601495509
TNK1	4.55392313256568
TAS2R9	2.98966492022082
ZNF16	5.62392122029242
POLR1B	5.77318781232562
SLC8A2	3.8258640552435
OLFM4	3.07426430993054
TACC1	5.8095537390422
SAMHD1	7.04735576640935
ATP13A2	4.5448904032947
KRT4	4.7285385770422
PAX6	3.52049699272323
SCG2	3.70286321892301
SLC17A6	3.38263866937404
TUBB4	3.51058732260827
PADI4	3.07544454724757
FMO3	3.36902364265455
NLK	3.77271064171242
POU4F3	3.13733203122002
MDM2	3.43244301021042
CAPNS1	8.66175048516233
SDF4	5.99191795322246
ITGBL1	2.98634326039055
TAP2	4.15654928405402
OR2C1	3.47125968322843
KLHDC3	6.3964858888102
EFHD2	5.13994723385347
GALR3	3.75131031613131
NBEA	4.69984712945171
ABCA6	3.15118814710218
ABBA-1	3.83567891503947
GNAI1	3.94700217729818
CLDN3	8.57786799947249
AKT2	3.29611382827306
EGFR	4.02276366806904
VPS4B	6.28292453011006
RBM16	7.69340209028875
GALNT6	5.85643464757325
ZDHHC3	6.39107717336092
SLC25A4	8.25742179818794
CYB5B	5.604280950764
NDRG1	7.12949291878447
SESN1	5.02897997036899
GBE1	6.7773319788069
MRPL46	7.18437824514682
CLASP1	5.91312343058259
FARP2	4.65934529163690
ACOT11	3.57459768468798
LDHAL6B	2.87571448510879
MAPKAPK3	5.50731170769165
NCAM2	3.06539246684474
AFAP1	4.43228153448645
PRKD2	5.56522750059345
OR2H2	3.15029751401174
ZFP36L1	7.41531135565661
DZIP1	5.5432580781956
GPR161	3.87622183806588
RNF146	4.69101397857506
NKX3-1	3.86388614029090
CCNB2	7.6626962964875
ZNF10	4.49312908649164
WDR74	5.67579372343877
FAM134A	7.78733845808879
PCNP	8.85828887052388
PURA	5.84751542767158
DNPEP	7.41640982687318
ERBB2	5.02884578843032
CREB1	6.1252770850281
NEO1	6.06664698406493
DDX3Y	3.2585400124696
RPS3A	12.9596351659475
MXRA7	9.23170899097775
LGALS3	11.1170820074864
GLT8D1	8.04976281777031
TMPRSS3	8.95361868812296
UPB1	3.14526781015756
LAT	3.83045379435789
CLDN14	3.7693807520556
DHX38	4.73488737312673
KCNA3	3.18603064144607
BTBD1	8.55680725826321
TARS2	6.11675038544498
SKIV2L2	8.73493366796186
ABCF1	7.46261609697572
CDT1	3.61010735869117
ZHX2	7.59205845296495
FCF1	4.97823292760954
LRRC49	6.80011607546045
GUCY1B2	3.13936601882095
CD28	3.16011947076887
SMARCA4	7.4479870848836
SEPT2	9.47449357204267
SOHLH2	3.01723541076549
MCOLN3	3.90586218565620
LRP8	4.76518966743233
TAGLN3	3.60855612967641
MASP2	3.68298172886277
GPATCH3	4.00735531833955
TTRAP	8.63399993979696
AGL	7.38677543671481
NFE2L3	4.14433912442143
PSD4	4.00681023620951
PALMD	7.9869457639981
CCNB1IP1	8.77864807103112
TMEM43	6.73903570808166
OBFC1	6.47039722921271
STAT5B	3.95205050226523
C14orf79	4.76164729859625
ENPEP	4.71032730488764
SSB	9.14928180960375
SCT	3.02964546991041
TIMM23	7.40674530439289
SKI	3.74274599592529
SLC22A13	3.20981476281751
AKAP3	3.56050998323403
OAS2	6.70017235295206
KIAA0423	7.0841370343292
SEC61G	9.51075342503288
CAPN11	3.13597303598953
TMEM50B	7.27810286794996
DEGS1	7.2978935815213
ARHGEF4	3.62150338215452
DBNDD1	4.13957570786394
TBL1XR1	5.78621906736904
FAIM	6.28955444321397
SP140	3.15760259639401
G6PD	4.57659171583894
NUDC	8.355165698243
GABRP	3.34702655292482
SCARA3	5.58153264714455
TACSTD2	5.59886147143206
EIF3J	7.22215118321612
PPP2R2A	8.04758076093875
CPA3	3.2612184738533
PVALB	2.96967178293459
BCAT2	5.45992359274251
MFN1	5.86416479207513
F10	3.83752062704344
