Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_H06_491208
MAP3K3	5.29756254622668
MAX	5.09132577734855
GRM2	4.0022409124811
OSBPL8	7.11440751219797
PROSC	5.11388838735352
NR4A2	4.78351185561349
RICS	5.06233885627957
PIR	4.61351532683848
PPCS	10.3677221448407
IPO9	5.51881353072183
LONP1	6.42982467139973
EVC	4.01287410622587
CXCL13	4.72788338371327
SCYL3	5.32399796837232
KIAA1199	5.44958381640364
SORL1	8.7374420106273
NAT10	6.88870544414902
CHD1	6.36315609633305
SYN3	3.68562259423892
DMC1	3.81382619646387
SLC22A2	3.58834063875491
SERPINF1	6.7764814268058
C20orf27	6.36037251293155
OR7A17	3.50124326754091
RPS6KA5	5.11294340903475
LHB	3.25512498046539
TAOK3	5.12068639028939
STK25	6.39642447902274
SLC12A4	3.65413109812215
BRCA1	3.94012134186675
GBL	6.9921568622203
C14orf108	7.2228374929154
CDC25B	5.44336106464008
BMP3	3.28309457199159
MAP1LC3C	3.34368941936982
TMEM180	3.60074390662553
CRYGC	4.28892125713275
SLK	6.03836611150969
POU3F1	3.08661263228318
C20orf32	3.89627483892306
USP52	5.98322587532202
HIGD1B	4.01325757847886
BAZ1B	6.28702665468913
USP6NL	5.51824829743299
SLCO2B1	4.69777316470618
ABCD4	4.82054701312766
DIMT1L	6.32796688906992
SLC25A46	6.12137810828722
LARP7	6.88000028267936
TEK	3.50483765301527
CD160	3.90159970827310
TERF2IP	7.23930512802517
PHF20	5.83282850944399
COL1A1	5.78151190076254
KIAA0090	5.19925522076288
GTPBP1	4.83839712771212
GRK5	3.83599890837207
AP1S2	5.2149207053248
RAB33B	4.6079961051444
CA11	5.0028206799602
ALDOC	5.69235892191594
NUDT1	4.63551432281874
ZNF212	5.9979274970042
ACBD3	6.55753580332274
ZNF83	6.63038256427793
PRDM2	4.82496233262916
GDPD5	4.53121569318471
PDCD4	5.62587892431562
CEP350	5.00530724177842
FOXP3	3.15876637621324
SMYD3	6.51889491183920
CST7	4.38535635693755
SELL	4.39358580218844
CIAO1	5.97978452361844
LGI2	4.02737858160078
WDR45	8.26462070397373
ANKRD6	7.10806416775512
LTBP4	4.25553821947666
PSCD3	3.21998737791359
PYY	3.3116964924946
KCNC1	3.35052487195447
SIRT6	4.23337728541956
CCL19	4.64307140526873
ARHGEF9	4.61934549890099
ABR	4.20311511238046
C10orf22	7.37996303504551
STK17A	4.70892347389327
FOXE1	3.30342959959897
GML	3.43869643523252
CNGA3	3.1413085738799
CD38	4.34514450962083
ZDHHC6	6.89010810759699
NEFH	3.52123379632405
PGBD5	3.40807766988356
CTDSP2	7.73117896479247
RMND5B	5.91129067060999
ZNF257	3.42110045864823
DUSP4	3.53185604712743
FLJ22167	5.952758396063
EXOSC7	6.76238548588415
ROR2	3.81108046043406
FOXM1	4.93761259549206
ZBTB48	4.61049028706725
BUD31	8.12368112690162
MAOA	4.1667159842794
CCDC41	4.46670096039254
TNNT3	3.95385514523701
FBXO11	5.24988208414044
GYPC	6.24564670602028
PLIN	3.49974140906581
RFXAP	3.40213771085951
C6orf15	3.89986469490109
RNF4	8.6931058667299
F8A1	7.77171281399075
PPP1R3D	4.46414735965708
GRB2	6.6688859578483
TPM3	3.12890841958603
SYT13	3.91689275054897
EPB42	3.56780768505048
RP5-1077B9.4	5.64185650373875
EIF1	9.82878217407743
CETN3	7.36386926267389
FPGT	5.34865670896968
PRY	3.67439746400922
NTHL1	6.40975243479521
POLR2B	9.30305174073251
RPS28	12.1106491354319
GDF10	3.21431141225139
COQ9	8.42104753790306
P2RX3	2.94674773084822
GCC2	6.9196621526031
RARRES3	7.78182973120339
PLXNA1	4.93416056585043
WBP4	4.08079199708990
KIAA0100	6.10600071579261
PMF1	6.87892820267535
HS2ST1	5.26954363194311
CRELD2	6.11678940375947
C8G	3.14390537742026
CD82	5.66033729690486
PMM1	4.29323714356355
CBLL1	4.0185146634874
LIM2	3.91365714787838
VAX2	3.87401504353716
SETDB1	5.26872602268741
LRAP	3.27161747230243
GCLM	5.52876814182353
CPEB3	3.92165010810748
PPM1A	5.54727806079281
INTS1	4.28115139549531
MMP16	3.33440887426704
CAMTA1	3.9147430568972
SAMSN1	6.38296327921048
DRD3	2.86911626167910
GMPPA	4.99014552319624
C11orf73	6.30130821087702
AIPL1	3.85806269050405
PTP4A2	10.3486658930578
IL24	3.2612124468665
BDKRB1	3.66657011272244
HPCA	3.4115333572003
MLF1	5.7376704820127
SEC14L1	5.06092132858365
CHFR	5.70172494071741
EMILIN1	3.09987363719888
THADA	7.01086338490846
TAF12	4.20703741397438
NDUFS4	8.94333558248567
ID1	4.42407938464396
PIK3CB	3.51426257312652
COL18A1	7.10168447477903
PDZD3	3.61534686758812
TBC1D17	4.81609606319754
COX8A	9.8102054437189
CDCA4	6.54913471121715
C2orf44	4.46155376139308
C9orf16	8.49017222156269
ERBB2IP	8.23885995910665
EMX2	8.25257492049872
FUS	5.61918931337608
NIPSNAP3B	3.73432076107458
TF	3.38175508637226
CXorf56	4.86930051599378
CLCN4	3.77084664485311
PWP2	6.32729743298275
MMP15	3.85695974473758
MTMR14	6.15859335593931
NPR1	5.73888701134596
DNAL4	6.13611733450995
ELAC2	4.84758462434622
ASS1	10.6185729152902
IPP	6.31097064318944
TMEM59	10.8001613114786
POLR2J	8.60890913576278
SEC23IP	5.02480741597529
RGS4	4.1174243340169
UQCRC1	9.22345660136141
SNX6	6.83922407139294
DDX18	6.91318270166684
POLG	4.76057011910594
ADAM23	3.9468546180981
ZNHIT2	4.82990744547966
TFR2	3.24097368933383
NCDN	4.71785628691528
RAG1	3.74412388523223
POMT1	4.40398004489664
CYP1A1	3.4014501185493
SNAPC1	4.6902968587965
GNA11	5.16751400787011
CCDC52	2.99652391589263
CAPN1	6.61659090771222
DDHD2	4.46209620086018
UPF3A	5.3158407053781
LAGE3	6.20211365783883
GNRHR	3.13108277826622
UNC13B	5.16907752782138
TTLL4	4.91407275360717
PPBP	2.89601119335115
HTR3A	3.18720359526828
SDC2	4.02772532044734
ANKRD49	7.93824521731908
BTF3	11.1303045662720
COX7A2	10.9904479179178
SARS	8.65207447643831
C13orf18	5.28234032667013
CACNB1	3.96444372731056
QKI	5.66289661631643
SETMAR	5.83374405045162
LAMB4	3.5011409564134
MAN2B1	7.04890754815319
EML3	5.48268980665815
ACADL	3.28815089782515
OFD1	7.39327706156529
CGA	3.61935994100946
EIF3EIP	11.4847529646376
PEX16	5.84347284915752
GNG12	7.61643801346362
HABP4	4.64888077043927
CNTN2	3.54043374491169
ASNSD1	7.58134714141838
FUT4	3.83835971172668
DBH	3.70513223197242
CD53	8.45618393534293
HIST1H2BJ	3.25422850202373
TFAP2B	3.11875433944639
ACF	3.77401868469401
TMEM11	6.29070863464006
CDH8	3.28828032891410
C3orf32	4.19406847787044
AGPS	4.91608400587422
C4orf18	3.46828843745484
PCCB	8.15212884167897
IPO13	5.68134641200208
PECI	8.34768367483443
UNG	7.71982829840284
C6orf105	4.31021738080453
GSTP1	9.3809092640476
SUV420H1	6.7352543842367
ARHGAP15	4.43726632246335
LTBR	7.7908827944141
TDRKH	3.31446735396868
PSG4	3.27340406356481
SLC9A3R1	7.32252165687803
NBPF3	8.62654044554355
SLC9A3	4.0593698785725
OSBP	6.07515219047686
PRR5	4.72304364545137
CHMP7	4.90684968608862
ADRA1A	3.12426080459000
ASAH1	7.1575188716244
FKBP4	7.24921633678276
ZNF350	5.03814017769037
DOM3Z	6.06307245076798
GIPR	3.82873598687313
AHI1	4.73611337485123
BST1	3.51103947231670
NCR2	3.70964759177935
NADSYN1	5.67465445652426
UBE2W	5.18699044305959
RGS14	4.16139025739588
KRT15	5.5109378535745
SCN11A	3.9815380169975
GFI1	3.70920594834938
FHL1	7.54566351767568
SMC6	5.26565467431953
GATA1	3.38938805951415
OSGEP	5.69142501623406
ARMC6	5.5804659508646
HK3	3.34920792081674
PSMD5	7.10449173983452
RSU1	6.97903131407493
RPL4	12.5566828557070
MAD2L1	7.1895648935409
RBPMS	4.92161687840923
EIF4A3	8.46818898380439
E4F1	5.12541031720799
DLEC1	3.51374614643243
PRPF3	4.61090937517732
EMR1	3.54102510573042
CHMP2B	6.94722598527009
CAMSAP1	4.04773700498502
RPS21	10.5042811027150
XCR1	3.34290518619306
ARID5A	4.19559463738283
RBM6	5.50755767022334
UBE2N	7.82675658492689
KLF4	4.14693685218547
MGC4172	5.3008957323002
LMO4	7.49160884500314
KLKB1	3.16117863987839
HDAC3	7.15482011732531
HP	3.7139596246924
SCHIP1	4.18925570718761
BTK	4.74117861822161
KRCC1	9.13289504097941
PRND	3.29871468562220
C6orf27	3.95796532576156
PIGL	4.02593521912289
CLCA1	3.69066345489736
C1orf112	4.43101395331369
OLFML2A	4.59796626037894
HUS1	4.76831529072112
SFRS6	8.12396318268414
CXCR7	3.83770376443788
UIMC1	5.04596907907271
FXYD2	3.27907506689232
GOT2	8.54323565463174
ZNF667	4.03444804250437
TFEC	4.66946685282072
ATP7B	4.43150232262736
RAB38	6.88184324246443
POLD2	7.89137460602907
PPM1H	6.16273413438983
DCX	3.44773920121689
NFYC	6.88115738062564
ZNF228	3.40568969038267
KIN	5.22271001376395
PLSCR4	5.77364098330043
HIST1H4I	4.24917104554388
PPARGC1A	3.16207318880792
HIG2	8.17709343866498
KCNK10	4.10825404480019
EXOC1	8.47049950969793
OR6A2	3.93968950316845
ETFA	9.0664213302948
PDAP1	4.79745522467788
C19orf6	3.59873757671991
POLRMT	4.3123175472655
ZNF146	6.54709986796413
MIA2	3.27946705044752
LY6G6E	3.65529585399855
EIF4E2	8.6834060916063
NENF	5.27845371208461
HOXB5	4.12292986663801
ZNF324	4.45730158971135
CUGBP1	4.52230710362122
ENTPD7	4.12427106087834
TTC13	5.04075860313032
GJB5	4.1455971399771
PRSS22	4.05418927730921
CYP3A5	4.89200799460743
MBOAT5	4.6699784436685
CUL4B	6.10216250556
CENPJ	3.52455056236605
KIAA0664	6.22075057640716
PITX1	4.71926294781615
PDGFRB	4.48772695582885
RDX	6.27927574856855
CELSR3	4.1777901127073
JUND	6.42241206714671
ITSN1	4.54694637380213
CHRNB1	3.55748520394797
EHBP1L1	3.64902741346004
C19orf2	7.4829733505687
FETUB	3.29054834642358
CAMK2B	3.11573506251775
DCTN1	6.45050813496301
TNKS2	6.57208758433676
MRTO4	7.24797878146603
C1QBP	6.5606678712693
TTC3	7.52333450228839
NDUFB8	8.8354695946448
CADPS2	6.42689572104054
EDG2	5.15339725049527
MYF5	3.16786019136109
SEMA3G	3.85409945530958
IL23A	3.72131315512105
GJA9	3.57675500295283
R3HDM2	7.23759889745784
C5	3.9214120358276
SLC2A10	5.59369475275735
TRIM45	4.3958175575009
TSP50	3.8768697796147
PAQR3	5.20757680970171
ANKRD26	3.25892496658766
TCP1	8.8525598926239
TMED7	7.12855433409886
CMA1	3.01481342968756
PTCRA	4.14443699905440
HCRTR1	3.938978664627
FST	4.2547182538494
PAWR	4.16072161854615
LDLR	3.67095657764272
ASTN2	3.66566207464029
SCRN1	5.03216144706648
GPATCH8	5.89789751280859
KIF4A	5.0228219027592
TANC2	3.20352186214972
ZMYM5	3.49453664692343
PGM1	6.71930838875901
ZNF586	4.59638212213457
POLR3G	3.58632453344896
CPD	6.32254256121451
SNCAIP	4.82017565060388
DCT	3.36760258104823
HLA-DOA	4.19858697182562
TANK	7.04566402219132
RCAN1	4.10563680658274
UPK1B	4.91874133764434
DNAJB4	4.65704689803027
UGT1A8	3.16343838967944
LIMD2	3.85032478088782
HIST1H4L	3.66887189493268
PECR	4.81794975828938
HSPA2	4.48468364616359
SERP1	9.61627377150951
TACR2	3.67614077440092
NUP85	6.19377589352943
CD177	3.61824489849615
GPR135	3.20831161849560
PIGG	8.17898558213836
LGR5	3.72773696012071
JAK2	3.5177621253312
DPYSL4	3.25821031924864
TM9SF4	5.89178323977025
PTHR1	3.30441691757841
SIRPG	3.79878008467517
ZNF264	4.63282772743962
BICD1	5.95659993372472
RAB5A	7.07261234911886
FLJ13224	3.34185675243848
METTL5	9.17638790541377
HERC6	6.4355094003829
CASP1	5.92342841427334
USP9Y	2.82783315134844
LRP1B	3.03413247736453
XAF1	5.88843836764048
PLA2G4C	3.84769223578454
APOA2	3.26556669046753
SPAG6	3.10190067392284
KALRN	3.37236386905792
SECTM1	6.04019539109269
THOC7	8.8693464582178
IFNAR1	4.71615180407881
TCTA	5.9455912720475
NY-REN-7	3.89680475660068
TALDO1	10.3864752341109
B2M	12.3218789758061
LPPR4	3.37055890978093
SQLE	4.67011268999801
SEPHS1	7.1604534299151
EIF5A	6.52838531047483
FAM49A	4.24459524254073
YTHDC2	3.96003888645323
EHD2	4.47231031163865
NCF1	4.2637540310486
SPG7	6.11795391594335
ZNF614	3.54366282260647
HOXA5	5.13123793062485
NUP133	8.08672357160628
FGF12	3.79410406994729
SLMO2	8.00983647483535
INPP5B	5.15862555807833
PPID	7.12505647594106
SNTA1	4.54240691853548
IL20RA	5.22930261895163
UBE2J1	5.5663273548798
CACNG2	3.01966028852691
GCM1	3.33140875436584
ELF1	6.01167923501428
TLR5	4.11812458979362
TCFL5	6.45925562274658
C1orf107	5.92893324540937
C19orf22	6.88562414027217
SAFB2	5.44660338480054
MAP3K7IP1	4.45189224603775
NCK2	7.26358699490474
OXA1L	8.8901331626538
KIAA0652	6.10156009350411
KLRG1	3.6954501648318
FRAG1	8.11216457680628
ZSCAN12	3.20795877830685
PSMD12	6.36089435862395
E2F4	5.55264893028921
CLEC4M	3.54058178519829
KIAA0999	4.74305542420001
CLDN10	4.00579568118788
MGC13053	4.10813485599521
TAC1	2.72297956706398
GYPA	3.40552610102752
HPCAL4	3.21683879404829
TRAIP	4.10024509951442
MEX3D	4.35682294957413
KIAA0232	6.21217039971611
ERCC8	5.37522229326157
NFAT5	4.44789643450484
GPX4	9.28892998485767
CSPG4LYP1	3.20629688744937
KIAA0368	5.18147243555035
FBXO3	6.32467211538213
DVL1	6.8350713973012
CMKLR1	3.74031028506971
GPR157	3.4146785268303
TYMS	7.0917314019383
OR52A1	3.26850145225841
PEF1	8.37348622627605
ZNF750	3.57192249541278
ALG9	6.18973800895979
MCM5	5.59574690973896
SDK2	3.51104140324488
BAIAP3	4.01222708532579
RABGGTB	7.28270512809679
KCNK7	3.39876899940918
PTP4A3	4.0920962536438
ANKRD40	4.21827823906862
CALCOCO2	6.76085321666329
TMSL8	4.10310480226168
SNCA	4.36327910425259
ZNF551	3.68049967512533
HBQ1	3.36735382461806
ARHGAP26	4.99425821332978
GEMIN6	6.89548838022514
HRAS	4.94333728176853
KLRC4	2.9475917281858
BSDC1	7.30533118956404
DSC1	3.83959508042389
RNF43	5.46102835971121
NDUFAF1	6.71427424012083
MAP2K4	5.10729674610865
FOLR2	5.10108939924648
LYZL6	3.86436394456746
EPB41L3	3.86270488697049
TEKT2	4.17850058353289
CDKN2B	3.27224305942440
WSB1	6.00783690713933
ZNF480	3.46689571093646
MAP3K6	3.96727798259303
PROS1	5.59150454140799
PSMB8	9.95970599762443
HN1	6.2649404910471
MAS1	3.32772531771266
APOL1	5.20595533328504
CSHL1	3.33972769892669
ZBTB7C	3.10232608615389
AHCTF1	5.38012333782054
SAE2	9.96873463446488
ITGA2	3.83207855892489
AP2S1	8.69215903263333
P15RS	8.40867829066184
MME	3.54277896423584
VAT1	6.83978227881478
MAST4	5.51603433677238
TUFM	10.3223281398570
KRT33B	3.47565650436085
THEG	3.88706300028689
KCTD2	4.92956200879682
WDR26	8.29091670155005
MFI2	3.31473563000565
KRT34	3.27031557544192
NR4A3	3.54185144615531
SGSM3	4.93141437305167
ARSA	3.89251474620133
TOMM22	6.36120943737385
SOCS3	3.63865156109588
UNKL	4.61041368699269
POP4	8.6573205214649
BHLHB3	8.76338360308235
MALL	4.18384766727169
SOX15	3.53646410552473
CCNA2	4.67999212430947
PARK2	3.3988686595661
GPR124	3.85911520766953
TMEM132A	4.04107623265788
CGRRF1	5.25626009509614
RUVBL2	8.05372689472177
MCAT	5.45769072966574
WNT10B	3.84696508126472
ISCA1	6.89844464170304
RPAP1	4.71746798301104
C12orf48	4.59547569592098
RAI16	4.49695578365461
RPL27	9.61418467497827
EPN1	3.71294874274252
MAGI1	3.17515936002797
GBX2	3.30932410551858
SLC35A1	8.40821997546703
GAL	4.09172930389522
SLC14A2	3.6908083625493
RDH11	7.10166395901859
ZNF518	4.60628738686365
PCYT1B	3.33353223158881
AUH	7.54213718149712
EIF3H	11.8037298911082
KIF1B	6.89174180691209
MBD2	4.5991320495603
AMOTL2	7.63505392893636
C6orf120	6.62724887389463
PIGT	8.04577715567077
PSRC1	5.40941916529617
PLA2G10	3.71578607870217
ALAS1	6.64135314426576
FOXO1	4.81939999035842
C17orf62	6.56568027826654
KIF5C	5.0715288115423
DUSP10	4.5220383725808
CRLF3	6.64553728282873
CLCNKB	3.42112614763047
PSMA5	9.08357119389326
FARS2	6.90404498665073
CCDC28A	6.43397721093968
AMPD3	4.34532402526112
PIAS1	8.30948759487611
ADCYAP1R1	3.34396681518439
TMEM134	7.65426059831511
CDH20	2.9443802637342
FBXO7	8.03535723647237
FLJ14213	5.12314890619548
ZNF3	5.69613012309183
LRRFIP1	6.1835891953328
TMEM49	8.08042980533856
CNOT2	7.15234720688524
CBX2	3.02547450466600
ZC3H14	6.98137800759865
ALDH5A1	6.08174591354988
HNT	3.37054840071868
SERPINA4	3.05836768398705
FLJ20920	4.37270620684212
CRTAP	5.49122483304883
DDX50	8.77684995384045
STYXL1	7.36551601787492
TK2	4.62362946742565
BLVRB	6.40409130297283
STMN1	6.39576383186192
GUCA2A	3.41287022367326
DPP6	3.09491771085046
GALNT10	3.74511265176068
STK39	3.19799907640563
MMP24	4.49961575784334
CKS2	9.47562224472922
RHO	3.64838007566488
BANF1	9.80596463255998
CR1	2.95886959055353
RPS6KA2	5.00742889292922
HMBS	6.28823723345363
C20orf112	3.84194943549846
SLC25A24	6.91058070173931
MRPL22	8.1989905053473
SLC25A15	5.1973876929136
GADD45B	4.57538909523668
TDP1	6.25760149002459
ZNF287	3.64933315515517
DAAM2	4.54279773518305
C11orf57	6.27961865688134
RFK	6.73674874214326
ZFYVE9	3.98526225462978
TCTN3	7.68602170146317
STCH	6.20375483643343
LOC283871	3.93332830496122
NDUFB3	8.4132200031542
DEFB4	3.80443957507822
FPR1	3.92010893393454
FMNL1	3.83220056712491
SEPT7	9.20140709543993
PTCD2	4.87701455950078
GNLY	3.79234528425937
GRAMD1C	7.20653164972464
ZNF165	4.85675073546602
TR2IT1	3.81577631406438
ARMCX3	7.25072359350771
NDE1	5.5659652833176
MAGEF1	6.87804323946731
ITGA10	3.85016775732085
ARHGDIB	8.81823284013983
FSHB	3.84254428184525
ANXA2	11.2561499359201
HLCS	3.92492238713419
MCF2L	3.85478783815626
AK1	5.41496092197125
FH	6.6151720594298
LGALS2	4.24135302900521
SYNPO2L	2.66112438504151
KIAA1045	3.40121429343355
C1orf183	4.61524503907848
MAGEA8	3.27744292504044
DGCR8	4.9950755670473
GSR	4.45973027468257
NEU2	3.30052726339258
HIST1H4B	3.75178787556756
CACNA1C	3.12483409811941
FAM20B	5.72034969091202
HES2	3.40433744397342
PDCD6	9.31558382841065
INTS7	4.89061339326569
AMPH	3.79315358759645
UCKL1	5.8966014412589
ASB4	3.1852741078776
C10orf97	4.63776247216241
ALDH1L1	5.00648377289692
CCL23	3.33941754396499
OBSL1	4.95051976685523
SLC12A7	6.37376697784717
THAP4	6.33936684183083
RBM4B	4.67533093071348
OGFRL1	4.62384142382075
KIAA0831	5.92687488853015
C12orf11	8.28925709569618
PPP1R15A	4.32529804279265
KIAA0240	6.15616318029766
CD1B	3.46975383787734
FCGR2A	6.25703644271704
MDC1	5.00359923105508
MAN1A1	3.66219917893773
KRT9	3.74542854877495
HTR1A	3.26586280987608
OCEL1	6.40854056520909
ATP11B	4.41835372405048
NLGN4X	4.04268169890331
FBXO34	7.99148248888037
ALOX12	3.25133605400273
RB1CC1	6.79864997687153
PCDH12	4.15949536017564
RPE	5.55301060776493
EIF4E	7.08196463370513
CSDC2	3.55533185955600
ABHD5	4.9869067156424
TMBIM1	6.27722808055628
PET112L	5.43666096991367
P2RXL1	3.40101607155431
F2RL2	3.36370326742552
TRMT1	6.73794645607532
IMPG2	4.98230619820617
LRRC32	4.21675281379284
BGLAP	4.55912720009082
HTR4	3.53895582031451
MRAS	4.06874499047141
TRAF6	5.3267938685893
AXL	5.25887954792149
ATP2C2	3.37742714295594
LMNB1	4.91866773803025
TELO2	4.76980566734577
PNPLA3	3.61974445096066
CSNK1E	6.48610327287817
SRP14	10.3183313791837
KCNQ4	3.30293729032114
PIK3C2B	6.02673651510281
C15orf15	9.5025992372803
TUBB2B	4.01982365690582
USP15	5.93804694127565
C12orf41	8.04841037460075
CEND1	3.79475238010495
RNF31	4.75911426877995
TCEAL2	3.5924115261982
PTGER2	4.14385867997874
UBN1	6.57442064024386
SLC5A7	3.35517510989224
SLC31A1	5.65220394249483
ADAM29	3.63160538636542
ST7L	4.2252573119122
GFOD1	4.57133637549648
CTNNA1	8.61586499263361
HRBL	3.85514982788702
CBX4	3.90734070717216
NTRK2	3.48965040462707
FOXN3	5.83892719545758
MFGE8	5.90063891512873
PFKFB2	3.88771101863915
TAS2R4	3.42206258404727
SH3TC2	3.31023083536798
IL10	4.04083467341183
PXMP4	6.88865147545632
RNF167	6.44062107157552
PRMT5	7.82262830145018
TSKU	5.57805418347826
ATPIF1	7.86038144045597
ETV3	3.08069409881241
PAK7	3.07568658231162
PDLIM1	10.3568906342848
CEP63	4.69008922177858
WDFY3	4.40073301768118
RNF126	4.96615442089004
DPM1	9.0262669370278
CLIC4	5.40629429067462
ACR	3.83356436645770
KLK7	9.26364659149421
ALOX5AP	8.22560109332986
LRP1	4.57730377051858
TNK1	4.79812280155496
TAS2R9	3.18535759857445
ZNF16	6.11602534105556
POLR1B	4.667220929894
SLC8A2	3.79937263858681
OLFM4	2.90028346307074
TACC1	5.09863837892445
SAMHD1	6.43438236494456
ATP13A2	4.639600378869
KRT4	4.23128344796115
PAX6	4.57652920980671
SCG2	3.54526440196783
SLC17A6	3.55867551340042
TUBB4	3.83534477820661
PADI4	3.04307969838991
FMO3	3.23372337914234
NLK	3.75213100784089
POU4F3	3.49520678585336
MDM2	3.65987637633162
CAPNS1	8.16868282853245
SDF4	6.92470714162955
ITGBL1	3.15821966611754
TAP2	4.33861357615671
OR2C1	3.60788044044105
KLHDC3	8.03116541184805
EFHD2	5.12668273456461
GALR3	3.66696694247756
NBEA	3.02747375326059
ABCA6	3.33492260533482
ABBA-1	3.74963183287716
GNAI1	3.57719322678397
CLDN3	7.85898208490251
AKT2	3.39607805272821
EGFR	4.19317249531045
VPS4B	7.18057663625105
RBM16	8.01813751141889
GALNT6	6.95408037832663
ZDHHC3	5.63636596310659
SLC25A4	5.90999651278853
CYB5B	5.59858652661034
NDRG1	7.28383712187046
SESN1	5.29151838026524
GBE1	7.0083749330972
MRPL46	7.16133874000127
CLASP1	4.96878015311396
FARP2	5.04951772333668
ACOT11	3.70700297047605
LDHAL6B	3.09835566529396
MAPKAPK3	5.89053593256393
NCAM2	3.0837034649741
AFAP1	4.30550821320069
PRKD2	5.3373287180735
OR2H2	3.19006005694099
ZFP36L1	6.93869040885854
DZIP1	3.73367418771417
GPR161	3.75216061959848
RNF146	3.98367984110953
NKX3-1	4.01230518651411
CCNB2	7.81827448808861
ZNF10	4.06292148099646
WDR74	6.24327249722076
FAM134A	8.93168884900912
PCNP	9.2358617302086
PURA	4.74070360583224
DNPEP	7.91002973664308
ERBB2	5.43975049737279
CREB1	5.78579726376361
NEO1	6.77661605900862
DDX3Y	3.43044629846249
RPS3A	13.1246157875415
MXRA7	9.04310673967343
LGALS3	10.7830881602654
GLT8D1	7.41190634139642
TMPRSS3	7.94788061826773
UPB1	3.55540945119773
LAT	4.33567575589808
CLDN14	3.65829365065738
DHX38	4.63205301031833
KCNA3	3.44923518622119
BTBD1	8.81951001704748
TARS2	5.2222763529472
SKIV2L2	7.7904566846406
ABCF1	8.69333721349027
CDT1	3.22641278080280
ZHX2	8.00302458186337
FCF1	5.34184073990984
LRRC49	5.19171725572312
GUCY1B2	3.96009245979006
CD28	3.39495025177349
SMARCA4	5.64370450686169
SEPT2	9.75187193009705
SOHLH2	3.49586563736782
MCOLN3	3.70929756971058
LRP8	4.89195943199157
TAGLN3	3.92643028842158
MASP2	3.69022502062206
GPATCH3	4.37212350657072
TTRAP	8.58595805134935
AGL	6.17880813289129
NFE2L3	4.8537297788918
PSD4	3.98426276756249
PALMD	5.27671226643297
CCNB1IP1	9.21136625451338
TMEM43	7.08640806047696
OBFC1	6.30543890936423
STAT5B	4.20238931024728
C14orf79	4.59799398492929
ENPEP	4.21327601703816
SSB	8.21707391869954
SCT	2.89694219299459
TIMM23	7.14942199206052
SKI	3.84121669207478
SLC22A13	3.23426546475673
AKAP3	3.55702891142086
OAS2	5.70515765527123
KIAA0423	5.3153075551732
SEC61G	8.58944725108302
CAPN11	3.04721645856941
TMEM50B	8.20490183539671
DEGS1	8.25538996846756
ARHGEF4	3.36534674082356
DBNDD1	4.02958447716057
TBL1XR1	5.13587834202408
FAIM	6.47095360209792
SP140	3.23777567873003
G6PD	4.80832045345922
NUDC	6.3558289347515
GABRP	4.49646030931738
SCARA3	5.53336324277098
TACSTD2	6.04825985852123
EIF3J	7.11925904968526
PPP2R2A	6.61884777356996
CPA3	4.10717652017136
PVALB	3.32111101475306
BCAT2	6.60835263261049
MFN1	6.14522426706651
F10	3.00709726430752
