Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_A09_433742
CD82	5.69982574174358
PMM1	4.94898598018991
CBLL1	5.34803286449314
LIM2	3.45376471320801
VAX2	4.61455573942981
SETDB1	5.99010794667933
LRAP	6.01805547925241
GCLM	7.65718398887646
CPEB3	3.62841372201811
PPM1A	5.34073354475107
INTS1	3.94311224352532
MMP16	3.18110553608131
CAMTA1	3.8148564326051
SAMSN1	4.64100247475747
DRD3	2.75979819560126
GMPPA	6.12731206695972
C11orf73	7.95949632223454
AIPL1	3.62241304604992
PTP4A2	9.86934184523269
IL24	3.31036787057816
BDKRB1	3.41941657612509
HPCA	3.97162388885289
MLF1	6.41934648956904
SEC14L1	8.25577245095261
CHFR	4.82499815606241
EMILIN1	4.35099568134991
THADA	7.83730127426055
TAF12	6.5258704781524
NDUFS4	9.1356101913426
ID1	4.74540587708092
PIK3CB	3.78358369161421
COL18A1	7.40428260521108
PDZD3	3.3041332042448
TBC1D17	5.14103347646729
COX8A	10.1213464868983
CDCA4	5.76030991269672
C2orf44	6.0770559348879
C9orf16	6.7728179458853
ERBB2IP	8.71456457735513
EMX2	7.93209018960855
FUS	7.25321228099209
NIPSNAP3B	3.73948634178767
TF	3.32667196121100
CXorf56	5.62382713811247
CLCN4	4.20771456832387
PWP2	4.79469606859866
MMP15	4.97882983910296
MTMR14	6.38558346666273
NPR1	6.49834281595902
DNAL4	5.33374949760124
ELAC2	4.72725802002944
ASS1	10.3724761307946
IPP	6.80040257920662
TMEM59	10.2598514252206
POLR2J	8.87559291506165
SEC23IP	7.61521517400697
RGS4	3.82481835034679
UQCRC1	9.56270848197505
SNX6	7.57414688884638
DDX18	6.63239665308325
POLG	4.88593845805897
ADAM23	3.78057040371958
ZNHIT2	5.86027173983441
TFR2	3.25771556618108
NCDN	4.82620000684097
RAG1	3.60858207236131
POMT1	4.46109719997263
CYP1A1	3.37329079624257
SNAPC1	6.32048326772484
GNA11	5.3257715297239
CCDC52	2.81065792225329
CAPN1	6.66954005646219
DDHD2	6.87606863890091
UPF3A	7.50690970521228
LAGE3	5.93471777900888
GNRHR	3.14722076545837
UNC13B	6.38909010738433
TTLL4	5.8778196676349
PPBP	2.84157787984317
HTR3A	3.23502684825436
SDC2	5.18397923244737
ANKRD49	8.37110048844016
BTF3	10.8800043010131
COX7A2	11.4718423854077
SARS	8.90000202444305
C13orf18	4.34120593067361
CACNB1	3.72347024118590
QKI	5.69839765976923
SETMAR	6.3613181523636
LAMB4	3.49355510239904
MAN2B1	6.67177762458448
EML3	5.45385373999182
ACADL	3.36303735700189
OFD1	8.85312762682078
CGA	3.63179730563328
EIF3EIP	11.3483175320638
PEX16	5.28732093906517
GNG12	8.10943423226018
HABP4	4.96512962246269
CNTN2	3.64105596288002
ASNSD1	7.99920152160264
FUT4	5.02056782617007
DBH	3.61384015006323
CD53	5.47621629289453
HIST1H2BJ	3.66509276914378
TFAP2B	3.22186099535601
ACF	3.85221297153957
TMEM11	6.01268113852715
CDH8	3.34304525425868
C3orf32	3.69749013947189
AGPS	5.56465667739672
C4orf18	3.36406463679694
PCCB	8.81124757885385
IPO13	6.5214594248418
PECI	8.7874453773071
UNG	7.4220190692075
C6orf105	3.94797208806855
GSTP1	9.15009759210744
SUV420H1	7.85333582890753
ARHGAP15	3.46492446849304
LTBR	6.65026401811797
TDRKH	3.4472628575576
PSG4	3.54164836129721
SLC9A3R1	7.18022954468517
NBPF3	8.6702268219797
SLC9A3	3.6237974501725
OSBP	6.51773593848826
PRR5	4.35350681022061
CHMP7	5.55572012704914
ADRA1A	3.10593519653589
ASAH1	7.0355107826582
FKBP4	7.16250304532181
ZNF350	5.55649108639374
DOM3Z	6.31913693871987
GIPR	3.71248827246083
AHI1	4.7402071248436
BST1	4.62286375412702
NCR2	3.68015324193537
NADSYN1	5.927840792651
UBE2W	6.5212871211708
RGS14	4.12082589921750
KRT15	3.64948019076543
SCN11A	3.95788528912716
GFI1	3.55169066222275
FHL1	6.04001641487071
SMC6	6.69162734988375
GATA1	3.42001223869319
OSGEP	4.84002959714168
ARMC6	5.39064707792915
HK3	3.25142895533395
PSMD5	6.49121834837592
RSU1	7.85408318583069
RPL4	12.6670358321833
MAD2L1	8.54252181308671
RBPMS	5.13921611072677
EIF4A3	9.23585764097585
E4F1	4.85212484677529
DLEC1	3.64141797570641
PRPF3	7.40523445049938
EMR1	2.94008414266582
CHMP2B	7.4637212989667
CAMSAP1	4.04305783130233
RPS21	10.7686943887883
XCR1	3.22313838746221
ARID5A	4.02934688413
RBM6	6.10653658357039
UBE2N	7.26681741683418
KLF4	3.49530061218989
MGC4172	4.65529377920522
LMO4	7.3588720930114
KLKB1	3.25450273739452
HDAC3	7.40397237609167
HP	7.3125442633036
SCHIP1	6.2950637607556
BTK	3.76874082271515
KRCC1	7.61487067051791
PRND	3.10995145606066
C6orf27	3.50179054530012
PIGL	4.02747139091949
CLCA1	3.65178376475335
C1orf112	4.88333836795794
OLFML2A	4.44333741280589
HUS1	5.06934077000571
SFRS6	7.12087825112771
CXCR7	7.8646951117013
UIMC1	7.10076979753234
FXYD2	3.29970020445766
GOT2	8.61650442293408
ZNF667	5.69401178963161
TFEC	3.28670707392781
ATP7B	8.62155346211235
RAB38	6.82995833585902
POLD2	7.55002795917104
PPM1H	6.65168710327626
DCX	3.31040601065407
NFYC	6.04317233771804
ZNF228	4.46364846827623
KIN	7.19139663180777
PLSCR4	6.20185858760324
HIST1H4I	4.19030576617698
PPARGC1A	2.98636331317534
HIG2	6.93126322667594
KCNK10	3.72339368200868
EXOC1	8.41630686058256
OR6A2	4.05539283120814
ETFA	9.16613702606628
PDAP1	5.64078784061496
C19orf6	3.65991469222467
POLRMT	4.98144673455009
ZNF146	8.44342708535535
MIA2	3.17038370178919
LY6G6E	3.27161989426925
EIF4E2	7.98373584844835
NENF	5.44600496818087
HOXB5	4.59840047474015
ZNF324	5.26589842594184
CUGBP1	4.52903180835343
ENTPD7	4.16638776280316
TTC13	6.24044867701691
GJB5	3.1326898690842
PRSS22	4.3288310352638
CYP3A5	3.22636867908633
MBOAT5	4.59760090557225
CUL4B	6.69316224430167
CENPJ	3.87274785850595
KIAA0664	6.76522002425278
PITX1	3.61107704389889
PDGFRB	6.34333117869289
RDX	7.17457235235678
CELSR3	4.27989533297437
JUND	5.95163004537133
ITSN1	4.46018014307553
CHRNB1	3.89228126785384
EHBP1L1	3.75303664838753
C19orf2	7.96848715660316
FETUB	3.10015043785435
CAMK2B	3.55161721175098
DCTN1	6.6879125648859
TNKS2	6.57002116562409
MRTO4	7.60604379691201
C1QBP	7.7725089969913
TTC3	8.01972017544909
NDUFB8	8.4998494141485
CADPS2	5.56082679133195
EDG2	4.34351742615125
MYF5	3.21749050868328
SEMA3G	3.49791833347396
IL23A	3.84178257355377
GJA9	3.75371224195391
R3HDM2	7.09711974921136
C5	4.35090290723659
SLC2A10	8.05011086339456
TRIM45	6.00004901422288
TSP50	4.07703278332471
PAQR3	5.60739736954974
ANKRD26	3.8515642472521
TCP1	8.46266065078353
TMED7	8.411721735968
CMA1	3.146728230403
PTCRA	4.30171275803339
HCRTR1	3.42750390533213
FST	3.81561988178427
PAWR	3.76103549031537
LDLR	4.10963779669774
ASTN2	4.13964080987732
SCRN1	7.96355265176193
GPATCH8	6.77343584649009
KIF4A	6.21390576585458
TANC2	3.69130179178787
ZMYM5	3.75789281768681
PGM1	8.3633537061205
ZNF586	6.57107917131836
POLR3G	3.75327766203554
CPD	7.35735359850133
SNCAIP	6.0484995126318
DCT	3.6118940515149
HLA-DOA	3.90492388381429
TANK	6.36616237201187
RCAN1	4.2923469115616
UPK1B	4.32992728604181
DNAJB4	5.33240538998498
UGT1A8	3.07555390055179
LIMD2	3.76208757911654
HIST1H4L	3.42164150041315
PECR	6.09599219767429
HSPA2	5.51961405894404
SERP1	9.55913432040805
TACR2	3.54840731973066
NUP85	8.22402906231908
CD177	3.48762956919478
GPR135	3.21120522311081
PIGG	8.58930196943667
LGR5	7.66616244418945
JAK2	4.55265936569086
DPYSL4	3.42867529636891
TM9SF4	6.66001831420154
PTHR1	3.46344330041790
SIRPG	2.98451137873106
ZNF264	6.69280043219047
BICD1	6.02442750913323
RAB5A	8.01877170209269
FLJ13224	3.37596875000012
METTL5	9.61743831881202
HERC6	5.29199044013834
CASP1	5.76551333942244
USP9Y	2.88370267956915
LRP1B	2.84947115270521
XAF1	6.8010666224535
PLA2G4C	3.28553232007614
APOA2	3.29991564023816
SPAG6	3.12426175132736
KALRN	3.37764451724858
SECTM1	5.77468161074985
THOC7	9.76329515043554
IFNAR1	3.75343120815888
TCTA	8.24551876039103
NY-REN-7	3.28658003959211
TALDO1	8.71443482374756
B2M	12.1374872947503
LPPR4	3.59856630968141
SQLE	8.16065146041482
SEPHS1	7.73523857740517
EIF5A	6.36308135052886
FAM49A	3.39720967401018
YTHDC2	5.79435904588188
EHD2	4.34881485620438
NCF1	3.36652512699566
SPG7	7.00902060714417
ZNF614	3.85925021422598
HOXA5	7.61589181423269
NUP133	8.37532995745654
FGF12	4.41780462446588
SLMO2	8.96149473693456
INPP5B	4.44811290170013
PPID	7.28824821869326
SNTA1	4.11931399179001
IL20RA	4.06474901327912
UBE2J1	6.58944656528743
CACNG2	3.07689207252383
GCM1	3.20601139486233
ELF1	6.9094565865601
TLR5	4.73840196592136
TCFL5	8.15464137006161
C1orf107	6.39867989948735
C19orf22	6.67125349571446
SAFB2	5.69692413456615
MAP3K7IP1	3.70666263338328
NCK2	7.01420099755785
OXA1L	8.99152651696826
KIAA0652	5.8795985797216
KLRG1	3.78963353680889
FRAG1	6.68347420080487
ZSCAN12	3.10821782648594
PSMD12	8.13456153019469
E2F4	5.86276427997486
CLEC4M	3.33064749181512
KIAA0999	5.88656046950239
CLDN10	8.59601875525962
MGC13053	4.1096895998201
TAC1	2.8429680357917
GYPA	3.37425242303382
HPCAL4	3.2774153972173
TRAIP	5.23597198907903
MEX3D	3.84157644026275
KIAA0232	8.03498496597215
ERCC8	5.62277340039687
NFAT5	5.02450224726641
GPX4	8.80110028049718
CSPG4LYP1	3.26074039819591
KIAA0368	6.09924265415198
FBXO3	6.72287818194786
DVL1	5.77138498842153
CMKLR1	3.49829922884746
GPR157	3.19688783652311
TYMS	8.8077498384436
OR52A1	3.30946386369949
PEF1	7.77926528393151
ZNF750	3.25527297052176
ALG9	6.75232337130495
MCM5	5.87054458164484
SDK2	3.63847922275818
BAIAP3	3.86799667221153
RABGGTB	7.61838707066951
KCNK7	3.19352821796590
PTP4A3	8.34357855453745
ANKRD40	4.52655535452671
CALCOCO2	7.35928012471642
TMSL8	5.2799459024386
SNCA	5.40760386480268
ZNF551	5.22695203575678
HBQ1	3.85491269541409
ARHGAP26	4.99312031102512
GEMIN6	8.09936595108814
HRAS	5.36192798260956
KLRC4	2.84086203922649
BSDC1	6.42900261473473
DSC1	3.49635778034094
RNF43	4.95587574723627
NDUFAF1	6.97263707515171
MAP2K4	5.39663025684396
FOLR2	4.20989446622607
LYZL6	3.57654812335682
EPB41L3	3.11836210503123
TEKT2	5.5322547267298
CDKN2B	3.19451550911977
WSB1	5.85431893262673
ZNF480	3.90603418890348
MAP3K6	3.81214057460308
PROS1	7.76691191267924
PSMB8	7.88400390361505
HN1	8.09493365290739
MAS1	3.18588384174854
APOL1	4.76534286166419
CSHL1	3.28433246068329
ZBTB7C	2.95168686622523
AHCTF1	6.75047556106483
SAE2	9.75917879444462
ITGA2	5.52876051241818
AP2S1	7.8389753650381
P15RS	6.88359846675734
MME	3.6578268442186
VAT1	7.22826647924105
MAST4	5.44934729109796
TUFM	10.0491248207145
KRT33B	3.58377487311595
THEG	4.05073032637210
KCTD2	6.32120668810625
WDR26	8.2128176967833
MFI2	3.38462356914064
KRT34	3.00697506612305
NR4A3	3.50653531379636
SGSM3	4.59646413437036
ARSA	4.55043985130008
TOMM22	5.56230788169891
SOCS3	3.85299280779692
UNKL	3.89348892516409
POP4	8.09033795239026
BHLHB3	9.53482684290341
MALL	3.49518226066843
SOX15	3.68953555465214
CCNA2	5.0777100575442
PARK2	3.17957140466888
GPR124	4.03974740697269
TMEM132A	4.98260832562909
CGRRF1	5.88666679405678
RUVBL2	8.3384019383548
MCAT	6.65183006801378
WNT10B	3.6608940144712
ISCA1	6.52855033027728
RPAP1	5.76909195613716
C12orf48	4.98260728121803
RAI16	4.97687374704204
RPL27	9.8178749303384
EPN1	3.4922747208868
MAGI1	3.32959106693452
GBX2	3.31809522445307
SLC35A1	7.83347413001758
GAL	4.63008055833712
SLC14A2	3.14161464387034
RDH11	7.58110965008057
ZNF518	4.8709127961989
PCYT1B	3.28486814475723
AUH	6.92120153340782
EIF3H	10.3546155478940
KIF1B	6.89264675592539
MBD2	4.46085743175574
AMOTL2	7.05383426153854
C6orf120	6.78515699178113
PIGT	9.39563937938795
PSRC1	6.55543765466687
PLA2G10	3.85962426049792
ALAS1	8.72299582136336
FOXO1	6.97509095012389
C17orf62	7.47475336129293
KIF5C	6.08593628474334
DUSP10	5.03203883052501
CRLF3	6.77196513051058
CLCNKB	3.54391446209914
PSMA5	9.41364355162168
FARS2	5.72496373837135
CCDC28A	6.86090661844793
AMPD3	5.11683857167744
PIAS1	7.21083258338631
ADCYAP1R1	3.48283097024951
TMEM134	7.20632521000416
CDH20	3.05764094650926
FBXO7	7.260135651728
FLJ14213	5.30137910902169
ZNF3	6.38264856307309
LRRFIP1	7.55123276776786
TMEM49	8.644399167519
CNOT2	7.65511762929121
CBX2	2.95551067972883
ZC3H14	6.76774266884668
ALDH5A1	6.17569618750355
HNT	3.43795991059922
SERPINA4	3.18932418636577
FLJ20920	5.57644663311028
CRTAP	6.76855073698181
DDX50	8.42751272883238
STYXL1	7.74576509433091
TK2	5.72330024305886
BLVRB	5.89325134505231
STMN1	6.24495940903182
GUCA2A	3.39957234608204
DPP6	2.93657962377187
GALNT10	4.25135209182928
STK39	6.90488291848686
MMP24	4.64037259945928
CKS2	9.68312344691186
RHO	3.83561589082333
BANF1	9.9041306397339
CR1	2.99639150851221
RPS6KA2	5.36273591845565
HMBS	6.81412436967653
C20orf112	4.12983372802842
SLC25A24	7.66725157865676
MRPL22	8.92778175911526
SLC25A15	6.25262486878501
GADD45B	4.99986515930051
TDP1	6.1760675095418
ZNF287	4.28223666664536
DAAM2	6.10213991363836
C11orf57	6.83657454422406
RFK	7.53510032382051
ZFYVE9	4.50421635388825
TCTN3	7.19020778898277
STCH	6.47041634529126
LOC283871	3.74153909515651
NDUFB3	8.16877707662596
DEFB4	3.64177526815734
FPR1	3.54713694424308
FMNL1	3.97632130683792
SEPT7	10.1176402481151
PTCD2	5.30329956933544
GNLY	3.438567002683
GRAMD1C	6.43785085319731
ZNF165	4.89187398006128
TR2IT1	4.85598376056918
ARMCX3	8.14289450707354
NDE1	6.04607702476734
MAGEF1	8.43035096566397
ITGA10	3.71010991563598
ARHGDIB	7.7855971407005
FSHB	4.05045517149728
ANXA2	10.1589746509239
HLCS	4.25659484097218
MCF2L	6.07465450903776
AK1	6.11324283574291
FH	7.29457461736814
LGALS2	3.63730920831339
SYNPO2L	2.98533566151668
KIAA1045	3.42652403324451
C1orf183	4.72882169956866
MAGEA8	3.04555904504851
DGCR8	5.1868667066722
GSR	5.07783064583779
NEU2	3.43277966784019
HIST1H4B	3.44905995766734
CACNA1C	2.9806543031006
FAM20B	6.89672097678438
HES2	3.04452136006245
PDCD6	9.37661229364275
INTS7	6.18923820978371
AMPH	5.75874555340453
UCKL1	6.90451509693875
ASB4	2.98135771118071
C10orf97	5.86092318993482
ALDH1L1	3.98287227628154
CCL23	3.19568173768656
OBSL1	5.62053251595502
SLC12A7	6.80974438551964
THAP4	6.19891034707007
RBM4B	5.71373491729567
OGFRL1	4.55180259073437
KIAA0831	5.32099261879865
C12orf11	8.1736811006842
PPP1R15A	4.7461331428172
KIAA0240	5.91619391826095
CD1B	3.22743600305449
FCGR2A	3.85100371584860
MDC1	4.47209570930714
MAN1A1	3.63599958145076
KRT9	3.53907974870201
HTR1A	3.31895730564652
OCEL1	5.76125295040764
ATP11B	6.57420857407458
NLGN4X	3.82257579042367
FBXO34	6.46696588935316
ALOX12	3.32658391820552
RB1CC1	8.22213260586412
PCDH12	4.42085394961017
RPE	6.21107552331373
EIF4E	6.78551961797698
CSDC2	3.97449397727467
ABHD5	5.63756028985853
TMBIM1	6.93306693145052
PET112L	5.38127387612531
P2RXL1	3.28851775336725
F2RL2	3.04042117053976
TRMT1	6.10882607783096
IMPG2	4.33007245045522
LRRC32	6.16964078167167
BGLAP	4.5539873285787
HTR4	3.4061071486611
MRAS	4.8709819141251
TRAF6	4.95831959390498
AXL	4.77956918279912
ATP2C2	4.38666967570278
LMNB1	6.0819641462528
TELO2	4.40600474237356
PNPLA3	3.49515114602785
CSNK1E	5.96344972869108
SRP14	11.2654798458591
KCNQ4	3.17542361071318
PIK3C2B	5.81854463411292
C15orf15	9.21341011754101
TUBB2B	3.05598471927477
USP15	5.968585678267
C12orf41	7.72788099536255
CEND1	3.76716992065360
RNF31	5.51522423820741
TCEAL2	3.70831015087740
PTGER2	3.9637321983419
UBN1	6.09703983627337
SLC5A7	3.23434967666622
SLC31A1	6.09888121140075
ADAM29	3.69938552923371
ST7L	4.10609515416859
GFOD1	4.24662362176801
CTNNA1	9.28037390125013
HRBL	3.83795701968012
CBX4	3.70557027289368
NTRK2	3.49608722003385
FOXN3	4.67094653169199
MFGE8	7.06211153919697
PFKFB2	4.00380079306962
TAS2R4	3.61311015067446
SH3TC2	3.30997115400532
IL10	3.34399716693602
PXMP4	6.67694080488406
RNF167	6.82118939162462
PRMT5	8.32989075320564
TSKU	5.37976491162332
ATPIF1	9.4439432581268
ETV3	3.22416584789288
PAK7	3.39704590384074
PDLIM1	9.10186573807952
CEP63	6.45228699568337
WDFY3	4.92314519709013
RNF126	5.17770633495769
DPM1	9.8603099181128
CLIC4	5.67610880700608
ACR	3.52839544590559
KLK7	7.66780390287516
ALOX5AP	4.83161139335729
LRP1	4.79146538480482
TNK1	4.67715937760357
TAS2R9	2.84673731007848
ZNF16	6.92142011749118
POLR1B	5.67554576338824
SLC8A2	3.45507796014339
OLFM4	3.22080399994235
TACC1	4.59669797445326
SAMHD1	7.97172579197582
ATP13A2	4.99697854274397
KRT4	3.55807732751925
PAX6	5.35657447648777
SCG2	3.52529091554782
SLC17A6	3.28875401246228
TUBB4	3.99962709342280
PADI4	3.07601178869114
FMO3	3.02170657078895
NLK	4.53383967262219
POU4F3	2.85052108400550
MDM2	3.39076855123575
CAPNS1	9.56635162912586
SDF4	7.5013409545303
ITGBL1	3.31296408554826
TAP2	3.89600102729256
OR2C1	3.34649168540253
KLHDC3	7.0850378317882
EFHD2	5.23289223418572
GALR3	3.87119169261362
NBEA	5.89637379753701
ABCA6	3.10891379290048
ABBA-1	3.65103362005288
GNAI1	6.32306314651891
CLDN3	9.15783185095865
AKT2	3.26296552513781
EGFR	4.0779302050622
VPS4B	7.14812447390773
RBM16	7.63829459904587
GALNT6	6.61206621922045
ZDHHC3	5.68303614681228
SLC25A4	7.16064730620795
CYB5B	5.95605102129936
NDRG1	7.72089145131268
SESN1	6.39644982720926
GBE1	6.77854641305266
MRPL46	7.03160765560395
CLASP1	5.90185478698455
FARP2	4.74771594207435
ACOT11	3.91887624535827
LDHAL6B	2.84670689961724
MAPKAPK3	7.08058676084035
NCAM2	3.16301756744085
AFAP1	4.51777738074995
PRKD2	6.08987053056066
OR2H2	3.29531801054966
ZFP36L1	6.46646535798406
DZIP1	6.9201830053613
GPR161	4.11622956437862
RNF146	4.73776433561848
NKX3-1	3.77138287252595
CCNB2	8.03255781909533
ZNF10	4.06834630050995
WDR74	6.30433433030291
FAM134A	8.0880384838415
PCNP	9.15158998357195
PURA	6.49949921962909
DNPEP	7.3365139147433
ERBB2	5.19736969388871
CREB1	6.43826723291755
NEO1	6.37810536949739
DDX3Y	3.29695974380816
RPS3A	12.9097260256688
MXRA7	10.5005866247534
LGALS3	8.65399754228776
GLT8D1	8.62117189395794
TMPRSS3	7.0921583709028
UPB1	3.14988369148791
LAT	3.72266569814515
CLDN14	3.56143024826972
DHX38	5.62525857708797
KCNA3	3.25965190181828
BTBD1	8.50258017873654
TARS2	6.25362188470659
SKIV2L2	8.80352622959629
ABCF1	7.18158738526461
CDT1	3.7745567509525
ZHX2	8.56145681928451
FCF1	5.3015486642726
LRRC49	6.32889799217557
GUCY1B2	4.03725787633018
CD28	3.19322860454057
SMARCA4	6.7453108777829
SEPT2	8.94360797880249
SOHLH2	3.26783124508142
MCOLN3	6.079558188351
LRP8	6.32314700561059
TAGLN3	3.84809785683901
MASP2	3.69893225699091
GPATCH3	4.08246759674442
TTRAP	7.86733002571861
AGL	8.48579246508616
NFE2L3	6.04321974004651
PSD4	3.71906006527368
PALMD	5.93575505113457
CCNB1IP1	8.504035551048
TMEM43	7.6426697096643
OBFC1	6.8145731763304
STAT5B	5.4900768366006
C14orf79	4.80100680592783
ENPEP	4.05034207210962
SSB	9.30752227527442
SCT	2.89401163031742
TIMM23	7.8817660561155
SKI	3.73067992011515
SLC22A13	3.02395210426472
AKAP3	4.41728493694257
OAS2	4.58095421347979
KIAA0423	7.74364973903971
SEC61G	9.97506794035662
CAPN11	3.22987247205950
TMEM50B	7.93526335498075
DEGS1	7.59252604254255
ARHGEF4	3.62798088140118
DBNDD1	5.30841375005471
TBL1XR1	5.69555211528635
FAIM	7.36197669366184
SP140	3.23598761448888
G6PD	5.36919461928034
NUDC	7.66706204406899
GABRP	4.34490376655882
SCARA3	4.58981090542218
TACSTD2	5.38823885180451
EIF3J	7.96830872825788
PPP2R2A	7.34601520909048
CPA3	3.56503500379431
PVALB	3.09778075047935
BCAT2	5.44554547932924
MFN1	6.81202714364577
F10	3.53620535183981
