Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_A09_491180
GCM1	3.19566206549147
ELF1	6.48379056573247
TLR5	4.8005061647982
TCFL5	6.98249360996192
C1orf107	5.72659507332141
C19orf22	6.60715712829127
SAFB2	5.48703517199389
MAP3K7IP1	3.82576479728029
NCK2	7.13028759613438
OXA1L	7.8616923708956
KIAA0652	5.39208730802014
KLRG1	3.76659067728416
FRAG1	6.41025594778358
ZSCAN12	3.18933414121798
PSMD12	8.37286466167309
E2F4	5.12218469366897
CLEC4M	3.49842049028449
KIAA0999	5.04654752701743
CLDN10	3.51209566607408
MGC13053	4.11051341790035
TAC1	2.7044311741732
GYPA	3.47192707964931
HPCAL4	3.17578617222008
TRAIP	4.59078690177259
MEX3D	4.18787607966705
KIAA0232	7.04110331151927
ERCC8	5.83708631660502
NFAT5	4.77737492470620
GPX4	9.51971074986773
CSPG4LYP1	3.13128817882383
KIAA0368	5.14600519940796
FBXO3	7.56153722858475
DVL1	5.26608664725348
CMKLR1	3.62691625325151
GPR157	3.43498892857863
TYMS	7.30929162749818
OR52A1	3.33483751890826
PEF1	7.51981391169776
ZNF750	3.03175739540598
ALG9	6.60749636711274
MCM5	4.99251873875073
SDK2	3.24323195919216
BAIAP3	3.97064702520304
RABGGTB	7.80815869243708
KCNK7	3.41645080515477
PTP4A3	6.14507885472236
ANKRD40	4.56264572085024
CALCOCO2	7.98190160873574
TMSL8	5.6302627917085
SNCA	5.15363815152625
ZNF551	3.45502489114667
HBQ1	3.34949343650496
ARHGAP26	3.92991754251011
GEMIN6	7.13089258393856
HRAS	4.81379293185156
KLRC4	2.92972832064294
BSDC1	6.32430458773055
DSC1	3.61078797491493
RNF43	5.61135963813848
NDUFAF1	6.74339570839397
MAP2K4	5.93763522276722
FOLR2	5.5023797453009
LYZL6	3.49994549295546
EPB41L3	3.59014979171471
TEKT2	3.27053259232915
CDKN2B	3.1938635547761
WSB1	6.12578771531043
ZNF480	3.61194244059291
MAP3K6	3.84699118372611
PROS1	7.32812540257438
PSMB8	8.65645039576242
HN1	8.66500805897457
MAS1	3.45502376199787
APOL1	5.75711823886227
CSHL1	3.36994779369427
ZBTB7C	3.28936278562499
AHCTF1	6.40202565124005
SAE2	9.50623008809435
ITGA2	4.13937101548917
AP2S1	8.93548962077005
P15RS	8.25171773480004
MME	4.46930185214341
VAT1	7.48015007278587
MAST4	5.29534169526661
TUFM	9.03433300945562
KRT33B	3.43119215265498
THEG	3.92273546308945
KCTD2	5.3448306420393
WDR26	8.5354791231983
MFI2	3.01550880464399
KRT34	3.13840555649217
NR4A3	3.57417646112011
SGSM3	4.47657799341143
ARSA	3.86186735554878
TOMM22	6.21237867671252
SOCS3	3.71600387079695
UNKL	4.09400340487761
POP4	8.7450102448334
BHLHB3	8.78425282346508
MALL	4.37148885815882
SOX15	5.13184361886267
CCNA2	5.22461410152864
PARK2	3.46104872477678
GPR124	4.09694480325529
TMEM132A	4.68790188899986
CGRRF1	7.662259711479
RUVBL2	8.33566171885913
MCAT	5.87801975154818
WNT10B	3.45881522623662
ISCA1	7.38743508413433
RPAP1	3.8696207631003
C12orf48	5.13450011541579
RAI16	4.74223345891514
RPL27	9.78443026763474
EPN1	3.79444343289146
MAGI1	2.78918546187876
GBX2	3.29758731354153
SLC35A1	8.08853351134586
GAL	4.13278367453454
SLC14A2	3.90653833213689
RDH11	7.86155418521476
ZNF518	4.3850789054154
PCYT1B	3.35067917302445
AUH	7.34779435980794
EIF3H	11.2337268893888
KIF1B	7.00139943180819
MBD2	4.75746153012116
AMOTL2	7.99662623019977
C6orf120	6.44852708676098
PIGT	8.54629266366288
PSRC1	5.63627501264607
PLA2G10	3.40840619572337
ALAS1	6.27921481005043
FOXO1	5.2818803757458
C17orf62	7.25038502452714
KIF5C	4.89531529991259
DUSP10	5.24454472514178
CRLF3	7.01602220714699
CLCNKB	3.56017724234393
PSMA5	9.94190130023382
FARS2	6.5372986315706
CCDC28A	6.10700821896313
AMPD3	4.80397529114506
PIAS1	6.625698699971
ADCYAP1R1	3.32767612153728
TMEM134	7.89462249342078
CDH20	2.97160520875625
FBXO7	7.6962551648468
FLJ14213	3.62766100775164
ZNF3	5.14772446528485
LRRFIP1	6.57406440672356
TMEM49	10.4496595013495
CNOT2	7.38394102004289
CBX2	2.86442204127698
ZC3H14	6.58983353079004
ALDH5A1	5.80166948588161
HNT	4.2970822281197
SERPINA4	3.08114970839264
FLJ20920	6.77212244087262
CRTAP	5.66999487384186
DDX50	8.37032463264321
STYXL1	7.60969513801798
TK2	4.74327561121137
BLVRB	7.72583989898516
STMN1	6.60453603645531
GUCA2A	3.29156348551639
DPP6	3.59068720770652
GALNT10	4.50129344837534
STK39	4.70682501474793
MMP24	4.36666812265135
CKS2	9.97266818625226
RHO	3.70564936555358
BANF1	10.1236116698986
CR1	3.05133624590090
RPS6KA2	4.14456956269154
HMBS	7.36085364644724
C20orf112	3.88726664143223
SLC25A24	7.51199327747904
MRPL22	8.8045215036137
SLC25A15	5.07369245882182
GADD45B	4.80199139012251
TDP1	5.48212920041302
ZNF287	3.82066639760866
DAAM2	5.87817461503926
C11orf57	5.8175284468253
RFK	7.16606069290611
ZFYVE9	3.99738073573894
TCTN3	8.13468090552472
STCH	7.06097062430884
LOC283871	3.78513583410922
NDUFB3	8.93576053546117
DEFB4	7.8191325388664
FPR1	4.01671529984600
FMNL1	3.97402896889822
SEPT7	10.3612639297782
PTCD2	5.3856334918262
GNLY	5.1568783628742
GRAMD1C	6.03968115106084
ZNF165	5.45997473141528
TR2IT1	3.68463424052876
ARMCX3	7.62564965543613
NDE1	5.0981230275326
MAGEF1	7.87826743159317
ITGA10	4.30103533216114
ARHGDIB	7.57622690533269
FSHB	3.60803142334715
ANXA2	11.964471490191
HLCS	4.05434182607907
MCF2L	3.71441700529726
AK1	5.67093130060101
FH	7.49104471959726
LGALS2	3.71917018117223
SYNPO2L	2.69337326833351
KIAA1045	3.34641431267218
C1orf183	4.52425809348869
MAGEA8	2.98827503365254
DGCR8	4.33435240315012
GSR	5.80283453144978
NEU2	3.40658754347604
HIST1H4B	3.39419104582264
CACNA1C	3.16223795410010
FAM20B	7.11219640008645
HES2	3.20822185341687
PDCD6	9.61678393739481
INTS7	5.8107630291595
AMPH	4.32531025933594
UCKL1	6.98244808672527
ASB4	3.23584624948065
C10orf97	5.89093404560189
ALDH1L1	3.77289927431282
CCL23	3.28827244225941
OBSL1	3.95599304225152
SLC12A7	7.19509295741396
THAP4	6.70929136362528
RBM4B	6.11836368939118
OGFRL1	4.55627613414665
KIAA0831	6.38314052412969
C12orf11	7.24489453635831
PPP1R15A	4.63479687267437
KIAA0240	5.19576042378458
CD1B	3.38283758565141
FCGR2A	5.94716809646111
MDC1	4.37591944884125
MAN1A1	4.18487458642082
KRT9	3.29280367860409
HTR1A	3.31988721295283
OCEL1	6.2521835028156
ATP11B	6.3174164782476
NLGN4X	4.51793665210212
FBXO34	6.90692141457037
ALOX12	3.11145982950815
RB1CC1	7.36993701401356
PCDH12	4.56185917049463
RPE	5.44826152286093
EIF4E	7.84268458800726
CSDC2	3.96307333991453
ABHD5	4.82185113759575
TMBIM1	6.61000200457908
PET112L	5.20425933574275
P2RXL1	3.32388599210293
F2RL2	3.31713765685423
TRMT1	5.24997840544751
IMPG2	3.49950822187258
LRRC32	5.46421094001484
BGLAP	5.1981344544859
HTR4	3.49137580757140
MRAS	5.31057242827767
TRAF6	5.27273769650855
AXL	4.77085490997543
ATP2C2	3.35267146498453
LMNB1	4.48316050332065
TELO2	4.04950060671233
PNPLA3	3.60717846712715
CSNK1E	5.61779722792827
SRP14	10.458537156708
KCNQ4	3.30114239610151
PIK3C2B	6.67936261630955
C15orf15	9.31890656869405
TUBB2B	3.08532170807658
USP15	6.42642293807185
C12orf41	8.25871453389774
CEND1	3.81328016845080
RNF31	4.60003255132963
TCEAL2	3.7279667658273
PTGER2	4.35544237510146
UBN1	5.74033406647078
SLC5A7	3.42814136023244
SLC31A1	6.07763313650254
ADAM29	3.75519342049289
ST7L	4.52486138007118
GFOD1	5.8599315011772
CTNNA1	8.79673338366662
HRBL	3.66950577988718
CBX4	3.58082428690377
NTRK2	3.48859443701377
FOXN3	5.08543728533246
MFGE8	7.4680688843833
PFKFB2	3.80656427318177
TAS2R4	3.63887921499237
SH3TC2	3.37012478187179
IL10	3.88013587189907
PXMP4	6.41991788506219
RNF167	6.1484584279694
PRMT5	7.75637063134444
TSKU	5.73893472374944
ATPIF1	8.96094600540005
ETV3	3.27683520420386
PAK7	3.1931925023372
PDLIM1	8.43349821110157
CEP63	5.01192828367367
WDFY3	5.12048469537046
RNF126	4.60333238298365
DPM1	9.65800102874977
CLIC4	6.59555878404367
ACR	3.69475532931948
KLK7	11.0467957904252
ALOX5AP	6.93225810291521
LRP1	4.79476844037821
TNK1	4.3725454762838
TAS2R9	3.62146995728678
ZNF16	6.80173440523703
POLR1B	4.84090745578767
SLC8A2	3.8992675741788
OLFM4	2.81710076499694
TACC1	4.53202078937703
SAMHD1	5.47769293374859
ATP13A2	4.62364721536417
KRT4	4.36964313687523
PAX6	3.64980118288983
SCG2	5.8793057838797
SLC17A6	3.44274624396277
TUBB4	3.74114939753741
PADI4	3.19745368741707
FMO3	3.88620590466869
NLK	3.63976849923928
POU4F3	3.28371393166548
MDM2	3.51663518078083
CAPNS1	9.43831660656655
SDF4	6.37068993406668
ITGBL1	4.12844924002952
TAP2	4.24995222867159
OR2C1	3.38927040925978
KLHDC3	6.3855252773166
EFHD2	5.48161949243602
GALR3	3.69309959059978
NBEA	3.28272788977951
ABCA6	3.20398732518222
ABBA-1	3.81699240921594
GNAI1	5.629168823649
CLDN3	7.94255271574284
AKT2	3.33404954930364
EGFR	4.45945250656077
VPS4B	6.81227818827278
RBM16	7.28623102532166
GALNT6	6.27784613326247
ZDHHC3	5.31523070338705
SLC25A4	6.44251391016855
CYB5B	5.47344961157737
NDRG1	8.68314968946739
SESN1	5.45458847203465
GBE1	7.75936371815699
MRPL46	7.01626659603604
CLASP1	5.06347013192228
FARP2	4.50559436724898
ACOT11	3.65405186231437
LDHAL6B	2.8703425174813
MAPKAPK3	5.30374243254609
NCAM2	3.34822512596756
AFAP1	4.17221338299946
PRKD2	6.00922312206839
OR2H2	3.34845653534952
ZFP36L1	7.69663446970502
DZIP1	4.24322149758052
GPR161	3.85134911664833
RNF146	4.20737856312954
NKX3-1	3.9748495480211
CCNB2	7.74891103673286
ZNF10	3.91785962392566
WDR74	5.88742971959443
FAM134A	8.01518600582336
PCNP	8.19413733030804
PURA	4.42974181011009
DNPEP	7.23461485358837
ERBB2	4.93123463694692
CREB1	6.0159681196686
NEO1	6.44201343023341
DDX3Y	3.29353549615574
RPS3A	13.0438047968708
MXRA7	10.8690413104217
LGALS3	11.8785174077723
GLT8D1	7.3406917164107
TMPRSS3	7.88332932425291
UPB1	3.27626187832659
LAT	3.77108439940002
CLDN14	3.73201242790715
DHX38	4.03862650282076
KCNA3	3.16938525714969
BTBD1	8.56420974308778
TARS2	5.48151910590583
SKIV2L2	8.15517352987283
ABCF1	7.175072839776
CDT1	2.94060896605944
ZHX2	6.77480454989515
FCF1	4.96582144344302
LRRC49	4.70286617733949
GUCY1B2	3.79514332756386
CD28	3.28298969399764
SMARCA4	5.33917516350717
SEPT2	9.38940329031886
SOHLH2	4.29632153730497
MCOLN3	3.93351534438983
LRP8	5.3457047789947
TAGLN3	3.83739781669403
MASP2	3.59015641782783
GPATCH3	4.28959454455444
TTRAP	9.15994030137569
AGL	7.50139878599895
NFE2L3	4.84975556069778
PSD4	4.03109337453151
PALMD	5.0643939552596
CCNB1IP1	8.80319973972112
TMEM43	6.42631646055949
OBFC1	6.47092903338724
STAT5B	3.94390830632409
C14orf79	4.68323034217046
ENPEP	4.70295281398901
SSB	7.27614599281889
SCT	3.12485728379076
TIMM23	7.07538448101041
SKI	3.62058307706071
SLC22A13	3.13218983647008
AKAP3	3.77061177463637
OAS2	5.65211836268388
KIAA0423	6.37135670984566
SEC61G	10.3620545743999
CAPN11	3.05448193809861
TMEM50B	9.13909882801388
DEGS1	7.8873004858506
ARHGEF4	3.42488080665962
DBNDD1	4.08764314873361
TBL1XR1	5.50014808880879
FAIM	4.94025623694713
SP140	3.17824890346506
G6PD	4.42736195464987
NUDC	6.10790331117694
GABRP	3.92455039805487
SCARA3	7.98152852319527
TACSTD2	5.87506883746562
EIF3J	7.16874081631871
PPP2R2A	9.0867737749195
CPA3	3.81179280897074
PVALB	4.61280585646716
BCAT2	5.87051730275382
MFN1	7.51336774172612
F10	2.96407667825268
