Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A02_543598
PGBD5	3.57702065096642
CTDSP2	7.46702635950604
RMND5B	5.85163124859346
ZNF257	3.90496760337385
DUSP4	3.18650359469170
FLJ22167	5.71424803352442
EXOSC7	6.74456071763125
ROR2	3.49553826200445
FOXM1	5.90165503592341
ZBTB48	4.77375536031221
BUD31	8.05672171642269
MAOA	3.63775318720987
CCDC41	5.6219406288244
TNNT3	3.69890396909902
FBXO11	5.72888313231146
GYPC	6.31423955674953
PLIN	3.40415862553904
RFXAP	3.55338203880112
C6orf15	3.97895967981383
RNF4	8.29498680421735
F8A1	8.44300510781198
PPP1R3D	4.63786217110122
GRB2	7.38915931550299
TPM3	3.10527680255283
SYT13	3.69412627889034
EPB42	3.54289914129683
RP5-1077B9.4	5.76008774070602
EIF1	10.0524131583474
CETN3	7.09720158704896
FPGT	6.02044218550556
PRY	3.55368307508134
NTHL1	5.67754911212955
POLR2B	8.3232883177729
RPS28	11.9268254048183
GDF10	3.17370259963642
COQ9	8.46642341099542
P2RX3	2.83503167757062
GCC2	7.24145006689989
RARRES3	9.0188497892965
PLXNA1	5.97328544950852
WBP4	4.14135940813547
KIAA0100	6.35400140711171
PMF1	7.54446348077456
HS2ST1	5.7310659280581
CRELD2	7.13797299126335
C8G	2.77752131245316
CD82	6.14199858178808
PMM1	5.40598345548998
CBLL1	4.51874462925512
LIM2	3.32832649922504
VAX2	4.29514169434112
SETDB1	5.31695169996353
LRAP	7.32193057143541
GCLM	7.55574434642301
CPEB3	3.48541648360516
PPM1A	6.07248265542744
INTS1	4.07498729537024
MMP16	3.13266320086947
CAMTA1	3.81932016946599
SAMSN1	6.32100487185397
DRD3	2.83055592161853
GMPPA	5.31267512470058
C11orf73	6.9664126852116
AIPL1	3.86314242744326
PTP4A2	10.0494720231587
IL24	3.28479276002686
BDKRB1	3.42756170467156
HPCA	3.43199957773975
MLF1	6.24947792736117
SEC14L1	5.43523875812719
CHFR	5.98019363026289
EMILIN1	4.03627592058587
THADA	6.40110255277976
TAF12	7.06769251230814
NDUFS4	8.30729337871722
ID1	5.25423412566998
PIK3CB	3.49701549723795
COL18A1	6.63273932665136
PDZD3	3.15482181663122
TBC1D17	4.35279887157942
COX8A	10.212920976211
CDCA4	6.94192457653344
C2orf44	4.4512470881888
C9orf16	8.69845711634674
ERBB2IP	7.0707020731051
EMX2	7.86175284662897
FUS	6.62520427704339
NIPSNAP3B	3.42942219417841
TF	3.16732687190126
CXorf56	5.38256598158465
CLCN4	3.55332156617212
PWP2	6.88868695940242
MMP15	4.68192810135925
MTMR14	6.1374019253303
NPR1	7.5570250538248
DNAL4	4.61553546150005
ELAC2	4.89702632937942
ASS1	10.9785516195268
IPP	5.82136614643394
TMEM59	10.1488422554991
POLR2J	8.7184839615369
SEC23IP	6.48738656455689
RGS4	4.42389902255042
UQCRC1	9.36705942075866
SNX6	8.01166524607463
DDX18	7.73994538186943
POLG	4.61137494843681
ADAM23	4.15125489532314
ZNHIT2	5.13179558755501
TFR2	3.70759189058734
NCDN	4.55064217211117
RAG1	3.19327959736359
POMT1	4.41180809494923
CYP1A1	3.1612512331059
SNAPC1	5.8231908274531
GNA11	5.61734459767085
CCDC52	2.83464898171816
CAPN1	7.83920715264444
DDHD2	7.39441284382384
UPF3A	6.13168586298076
LAGE3	6.41677858951214
GNRHR	3.11719411687446
UNC13B	5.83876902254996
TTLL4	4.27486409867237
PPBP	2.73610449527540
HTR3A	3.4141285426633
SDC2	5.60892221675672
ANKRD49	7.34752918820201
BTF3	10.5979056962908
COX7A2	10.2518805179562
SARS	9.15880750977032
C13orf18	3.79281729629402
CACNB1	4.06688458856681
QKI	5.90012183148696
SETMAR	6.08193733612084
LAMB4	3.19843769726219
MAN2B1	6.79682941241581
EML3	5.77888103527643
ACADL	3.24466317694351
OFD1	8.23090907141281
CGA	3.60961714316429
EIF3EIP	10.4134325677147
PEX16	6.03795056025515
GNG12	8.36410111617447
HABP4	4.79780260501982
CNTN2	3.32187182106650
ASNSD1	7.38106074573773
FUT4	4.0947940331517
DBH	3.5179906994701
CD53	8.34527637321157
HIST1H2BJ	3.72615307816725
TFAP2B	3.23804751788948
ACF	3.72729780792280
TMEM11	6.40384654987689
CDH8	3.33194364004858
C3orf32	4.31178392458143
AGPS	5.7066650571201
C4orf18	3.41493112408767
PCCB	7.72154502925476
IPO13	5.45941848535691
PECI	7.68564472817677
UNG	8.20746510386414
C6orf105	3.67336429094111
GSTP1	9.41246221269093
SUV420H1	7.56580611499625
ARHGAP15	4.21105888286237
LTBR	6.86816476967216
TDRKH	3.63897541309516
PSG4	3.32397694772304
SLC9A3R1	7.39785229882739
NBPF3	8.8177786336397
SLC9A3	3.39341612086328
OSBP	6.93691339942737
PRR5	4.92725595575441
CHMP7	4.87724050321473
ADRA1A	3.00818495383970
ASAH1	6.92906774542078
FKBP4	7.17285749537684
ZNF350	4.91895447331795
DOM3Z	5.36074837871737
GIPR	3.65436145834525
AHI1	4.67525597404198
BST1	4.7395118879051
NCR2	3.63468544155544
NADSYN1	5.53685914307882
UBE2W	6.13595957573869
RGS14	4.21225902874184
KRT15	3.61344641894581
SCN11A	3.70686484333616
GFI1	3.59839933881866
FHL1	4.27962489082358
SMC6	7.01811781053741
GATA1	3.64363669569875
OSGEP	6.50158587192829
ARMC6	5.13059381356785
HK3	3.84124001891658
PSMD5	8.12069603930031
RSU1	7.88513032667144
RPL4	11.7528405017238
MAD2L1	8.10639552617316
RBPMS	5.3214563725538
EIF4A3	9.69073697603974
E4F1	4.97426009119328
DLEC1	3.35189088767397
PRPF3	6.1434758596353
EMR1	3.77507220535571
CHMP2B	7.7773252558518
CAMSAP1	4.20645682805487
RPS21	9.81426228329002
XCR1	3.32506357492863
ARID5A	4.18548176692425
RBM6	5.24687481288956
UBE2N	8.33125948669094
KLF4	4.45567112109555
MGC4172	6.38057851116991
LMO4	7.19053108847535
KLKB1	3.36428523609794
HDAC3	7.30676943442839
HP	7.0044251992298
SCHIP1	5.61347913093327
BTK	4.31198398694978
KRCC1	8.820078825466
PRND	2.93838414690144
C6orf27	3.53174315511383
PIGL	3.89862952417593
CLCA1	3.80319530454770
C1orf112	5.42075798081942
OLFML2A	4.9169821074247
HUS1	5.18074704024214
SFRS6	7.03021500424065
CXCR7	4.0880881560321
UIMC1	6.91949413066058
FXYD2	3.40457353872389
GOT2	8.57501843896282
ZNF667	3.94014850115947
TFEC	4.80005128078903
ATP7B	3.75895126511397
RAB38	4.87569742655275
POLD2	7.99255400518751
PPM1H	3.53456328359459
DCX	3.23459628986683
NFYC	6.09071656129574
ZNF228	4.22855552845362
KIN	5.82417603183332
PLSCR4	6.18995045411094
HIST1H4I	4.22362127895641
PPARGC1A	3.06866217829911
HIG2	7.44734623220551
KCNK10	3.80418598071300
EXOC1	8.04515056129113
OR6A2	3.72619206484069
ETFA	8.34370907056
PDAP1	5.36064658582156
C19orf6	3.41994333801186
POLRMT	4.60668623873335
ZNF146	8.21662242775945
MIA2	3.25354860029816
LY6G6E	3.39441232044687
EIF4E2	7.54345468252022
NENF	5.36401773338472
HOXB5	5.2131246939805
ZNF324	4.93000988749174
CUGBP1	4.53205908776814
ENTPD7	4.11381416600002
TTC13	6.24353342443535
GJB5	3.47183568901842
PRSS22	3.94660442883781
CYP3A5	3.13007529541428
MBOAT5	4.5609054870097
CUL4B	5.44285834808621
CENPJ	3.74512496472931
KIAA0664	5.52860660439096
PITX1	5.69446331568815
PDGFRB	5.51548738365649
RDX	6.66933438479557
CELSR3	3.95227388404457
JUND	6.21989907473962
ITSN1	5.38043543441457
CHRNB1	3.44104704065187
EHBP1L1	3.77817019617904
C19orf2	7.92889142048598
FETUB	3.11187829484162
CAMK2B	3.13428545649299
DCTN1	6.56441549195197
TNKS2	6.5758137726453
MRTO4	7.40242959766589
C1QBP	6.15519314420475
TTC3	7.68122403973824
NDUFB8	8.3929190073028
CADPS2	4.43760058671412
EDG2	4.34353450440901
MYF5	2.84532800128552
SEMA3G	3.27522965831251
IL23A	3.57837534049859
GJA9	3.75580821998661
R3HDM2	7.24887249295343
C5	3.82323077731812
SLC2A10	5.06300626967224
TRIM45	4.54372086992831
TSP50	3.74167589644196
PAQR3	4.57369109882577
ANKRD26	3.2779837260416
TCP1	8.51240628476683
TMED7	6.90440759890895
CMA1	2.89533268284777
PTCRA	4.27491058048511
HCRTR1	3.43786672352970
FST	4.12993023410004
PAWR	4.42564017051407
LDLR	5.22530703804057
ASTN2	4.23185647349927
SCRN1	6.32012830936742
GPATCH8	5.96783152178028
KIF4A	7.85798830140651
TANC2	3.51233635316176
ZMYM5	3.75378139541656
PGM1	10.1453093303810
ZNF586	6.09363017059735
POLR3G	3.70100476892141
CPD	5.41271674859702
SNCAIP	4.75776375009241
DCT	3.47361954962993
HLA-DOA	3.65214813015044
TANK	8.02839274791234
RCAN1	5.36901005953042
UPK1B	4.83335898591497
DNAJB4	5.42000825385538
UGT1A8	3.19229627646268
LIMD2	3.71458176516449
HIST1H4L	3.51944381438522
PECR	4.8202316581546
HSPA2	6.4457443692189
SERP1	9.4307277933616
TACR2	3.62522089062104
NUP85	7.61070373199434
CD177	3.44194012838360
GPR135	3.27499444296425
PIGG	6.94655775892119
LGR5	3.35997725261883
JAK2	4.67368853080866
DPYSL4	3.49039223188577
TM9SF4	6.66947042117888
PTHR1	3.29662681390185
SIRPG	3.11667472497447
ZNF264	5.68964688088054
BICD1	5.15935784712789
RAB5A	7.74590088018324
FLJ13224	3.13939740385616
METTL5	9.75829896454213
HERC6	7.39016961234845
CASP1	7.19845613260747
USP9Y	2.71291338366675
LRP1B	2.70479926144305
XAF1	7.76748809726348
PLA2G4C	3.69018664861815
APOA2	3.13577878926939
SPAG6	3.02562843040854
KALRN	3.1068050816793
SECTM1	6.84228473222669
THOC7	9.2445818875383
IFNAR1	4.27910525596215
TCTA	6.70085897737674
NY-REN-7	3.43773442310058
TALDO1	10.3452218150973
B2M	12.2829557695645
LPPR4	2.79110464776467
SQLE	7.18649316690539
SEPHS1	7.02638295273122
EIF5A	7.32934880924523
FAM49A	4.85759684149268
YTHDC2	4.46731921816804
EHD2	4.97377495430737
NCF1	4.04401433168042
SPG7	6.41609871478756
ZNF614	3.69326637745731
HOXA5	3.35456322494676
NUP133	7.80436709595678
FGF12	3.43512351626687
SLMO2	7.87374936299332
INPP5B	4.55619016767253
PPID	6.38119795038451
SNTA1	4.16757678945929
IL20RA	3.86601194357253
UBE2J1	6.13618118434664
CACNG2	3.10062673157849
GCM1	3.35508542782526
ELF1	6.66767734499477
TLR5	4.90895969055638
TCFL5	7.58297645453953
C1orf107	5.86925353667394
C19orf22	7.40819340763963
SAFB2	6.14120877135814
MAP3K7IP1	3.97973961247663
NCK2	8.00461704566397
OXA1L	8.3656879445794
KIAA0652	6.19927184812352
KLRG1	3.65697196697842
FRAG1	7.5547442278059
ZSCAN12	2.82663750943154
PSMD12	7.26504368383279
E2F4	5.50343258989378
CLEC4M	3.75274650107643
KIAA0999	5.03332822154225
CLDN10	8.83084911047533
MGC13053	4.03059591591428
TAC1	2.59396356694690
GYPA	3.33971506025996
HPCAL4	3.3355788566621
TRAIP	4.25024029168263
MEX3D	4.82789922928271
KIAA0232	5.82412542277318
ERCC8	5.38509365501191
NFAT5	4.65025371745760
GPX4	8.98074772721756
CSPG4LYP1	3.26322821726243
KIAA0368	6.70574374378683
FBXO3	6.98217691952293
DVL1	6.73921055913262
CMKLR1	3.63560742454795
GPR157	3.44189682916819
TYMS	8.65151730056194
OR52A1	3.45558346051693
PEF1	8.06917947149295
ZNF750	3.47464804027479
ALG9	7.17681382280941
MCM5	6.31234067753423
SDK2	3.30164731811624
BAIAP3	3.85752537079876
RABGGTB	6.72608165184835
KCNK7	3.4328480856181
PTP4A3	5.91717838164049
ANKRD40	4.32212826880526
CALCOCO2	7.89500708788593
TMSL8	4.54856783120259
SNCA	4.14903630242082
ZNF551	4.08933651817954
HBQ1	3.27486381437533
ARHGAP26	4.34928338884937
GEMIN6	7.09280890865889
HRAS	6.15748356082655
KLRC4	2.84110360434304
BSDC1	6.29997221823175
DSC1	3.56316705601287
RNF43	4.68405899368403
NDUFAF1	5.35505409829305
MAP2K4	5.29173307426209
FOLR2	4.8114973872428
LYZL6	3.76710959154723
EPB41L3	3.86872159393153
TEKT2	4.05178744911202
CDKN2B	3.48384713733528
WSB1	5.87123324976991
ZNF480	3.73350042278134
MAP3K6	3.98974303992523
PROS1	5.92953139882734
PSMB8	9.43439140101288
HN1	9.52230901952735
MAS1	3.30600827111709
APOL1	5.6826741431635
CSHL1	3.37542170434584
ZBTB7C	2.95562995532457
AHCTF1	5.96666843927755
SAE2	9.1285444228594
ITGA2	4.00924431186061
AP2S1	9.11036000348722
P15RS	7.01601268245513
MME	3.36904375077017
VAT1	7.0789325839698
MAST4	5.31131621905974
TUFM	9.88198836401881
KRT33B	3.22033492686728
THEG	3.94424629000393
KCTD2	5.23871173327724
WDR26	8.62108948524
MFI2	3.35207899773784
KRT34	3.12898375575159
NR4A3	3.66417826546184
SGSM3	4.61527321946251
ARSA	4.56366551279474
TOMM22	6.54476037095797
SOCS3	3.57079065914594
UNKL	3.6890937906349
POP4	8.63522878076118
BHLHB3	9.27756182785036
MALL	3.60621361372947
SOX15	3.40316341320399
CCNA2	7.03025003480052
PARK2	3.23391657625390
GPR124	5.11917592004462
TMEM132A	4.70424920644402
CGRRF1	6.14190693232462
RUVBL2	8.96129053283937
MCAT	5.83388135562605
WNT10B	3.93497480562773
ISCA1	7.59703752102157
RPAP1	4.53629702378353
C12orf48	6.5691089162899
RAI16	4.92697638363004
RPL27	9.07286712320296
EPN1	3.62268415796914
MAGI1	2.86542216585675
GBX2	3.31708105781398
SLC35A1	6.64516904438623
GAL	5.02698702929803
SLC14A2	3.74375532373805
RDH11	7.53161383591439
ZNF518	4.01158011533459
PCYT1B	3.34232293764443
AUH	7.37275442251797
EIF3H	11.6727918679982
KIF1B	7.98626096292599
MBD2	4.70650771653921
AMOTL2	7.89305595562761
C6orf120	6.60746701848665
PIGT	7.94502984648982
PSRC1	6.69137538691052
PLA2G10	3.67427428532987
ALAS1	6.23841960948347
FOXO1	4.99606224764074
C17orf62	7.66985845449289
KIF5C	6.48139789371891
DUSP10	4.05169237462405
CRLF3	7.42278417421953
CLCNKB	3.7334331866857
PSMA5	10.3736323832025
FARS2	6.09136129221416
CCDC28A	6.23715101296025
AMPD3	4.82097747143909
PIAS1	6.50989397650012
ADCYAP1R1	3.54186680335887
TMEM134	6.65120161803451
CDH20	2.97508692562834
FBXO7	7.79326096989988
FLJ14213	4.15489534831536
ZNF3	5.42151733430683
LRRFIP1	6.63386860803914
TMEM49	8.93465317778924
CNOT2	7.02630864971585
CBX2	2.96229043315566
ZC3H14	6.74101563332881
ALDH5A1	4.89360788569497
HNT	3.32816074720410
SERPINA4	3.29884750644667
FLJ20920	5.1463711888166
CRTAP	5.40696077066739
DDX50	8.92334018126077
STYXL1	7.68110176435732
TK2	4.75780707903571
BLVRB	6.96275615150388
STMN1	6.8362258765726
GUCA2A	3.26081547129545
DPP6	3.16155402435628
GALNT10	4.60607735511336
STK39	5.14220040829155
MMP24	4.63293586407437
CKS2	10.7934512015487
RHO	3.65216487408047
BANF1	9.78584085618243
CR1	2.91586187709140
RPS6KA2	5.17226878705177
HMBS	7.40208161706251
C20orf112	3.77475248046493
SLC25A24	8.0202741388493
MRPL22	8.23739087459001
SLC25A15	5.25748524678087
GADD45B	5.57529214047550
TDP1	6.85916782759813
ZNF287	3.5865533800179
DAAM2	4.30508872100176
C11orf57	5.81423127832855
RFK	7.6980745801337
ZFYVE9	4.11917623673806
TCTN3	6.86467395554945
STCH	5.7746669337496
LOC283871	3.63646575859599
NDUFB3	8.16695467176716
DEFB4	3.66218657220025
FPR1	4.59687537646745
FMNL1	3.97715464917404
SEPT7	10.0936843245643
PTCD2	4.66142094114649
GNLY	3.93219681637242
GRAMD1C	5.27292645109992
ZNF165	4.17200105741289
TR2IT1	4.52583918222305
ARMCX3	7.33375304564398
NDE1	5.96536560989021
MAGEF1	6.67001238474168
ITGA10	3.81840361834758
ARHGDIB	8.22085993019783
FSHB	3.66122041629932
ANXA2	11.2889175971034
HLCS	4.14385183089355
MCF2L	3.79942461752664
AK1	5.99266740514124
FH	6.58650229929623
LGALS2	3.65647156337717
SYNPO2L	2.64866938961191
KIAA1045	3.47634016637117
C1orf183	4.58099744309128
MAGEA8	2.97341377556062
DGCR8	4.35502451613600
GSR	6.1203824925144
NEU2	3.62463617828111
HIST1H4B	3.36395599494494
CACNA1C	3.08505777466518
FAM20B	5.84258158946341
HES2	3.31409030033108
PDCD6	9.31184377994359
INTS7	6.32432532889121
AMPH	3.98852546809455
UCKL1	6.65525086307395
ASB4	3.02161152618253
C10orf97	5.01578373076121
ALDH1L1	3.74824465783285
CCL23	3.28231656895946
OBSL1	4.05320635063721
SLC12A7	7.79001254551526
THAP4	5.39867833399297
RBM4B	6.35490443324274
OGFRL1	4.64240618418129
KIAA0831	5.81003143608428
C12orf11	7.93378735027604
PPP1R15A	4.4081608775847
KIAA0240	5.47805315302251
CD1B	3.30655946967949
FCGR2A	6.54713788585046
MDC1	5.05434248857927
MAN1A1	3.47389559436391
KRT9	3.44272878226555
HTR1A	3.32330027643543
OCEL1	5.32064274327817
ATP11B	4.56173333856112
NLGN4X	4.563359336655
FBXO34	7.58640437043407
ALOX12	3.78500329219872
RB1CC1	7.17724615480135
PCDH12	4.59099860034327
RPE	5.52371436949958
EIF4E	6.61308518882129
CSDC2	4.15945917380227
ABHD5	5.3403582685794
TMBIM1	6.32280040229677
PET112L	4.60536150355277
P2RXL1	3.35396924664532
F2RL2	3.10468400695362
TRMT1	5.67029555620331
IMPG2	3.41768630771521
LRRC32	5.62648897877593
BGLAP	5.01084477930621
HTR4	3.48352120528566
MRAS	4.83335290512432
TRAF6	5.62777687832004
AXL	5.2167175914858
ATP2C2	3.61569148187527
LMNB1	6.27518830298454
TELO2	4.67515721052729
PNPLA3	4.16018165150814
CSNK1E	5.89513211912391
SRP14	9.97896020334143
KCNQ4	3.42871618328362
PIK3C2B	5.62040487483856
C15orf15	7.60607520831577
TUBB2B	2.96129335939089
USP15	5.9966510534703
C12orf41	7.84026880413652
CEND1	3.901555702404
RNF31	4.94343583675015
TCEAL2	4.32247187033063
PTGER2	6.14146886723056
UBN1	6.39687571466165
SLC5A7	3.44246607209542
SLC31A1	6.34142611638215
ADAM29	3.82359610688192
ST7L	3.96204529036221
GFOD1	6.31071580940131
CTNNA1	9.15231362629326
HRBL	4.02217983697485
CBX4	4.09016169737455
NTRK2	3.52932366867103
FOXN3	4.87842741385332
MFGE8	6.2685933975884
PFKFB2	3.79491198352239
TAS2R4	3.61272139388698
SH3TC2	3.31606203335316
IL10	3.67224404063278
PXMP4	7.12600695182775
RNF167	6.07510027504045
PRMT5	8.51290764332554
TSKU	5.91495751373107
ATPIF1	9.10634919627291
ETV3	3.17004026343229
PAK7	2.97926416628914
PDLIM1	8.33434967502087
CEP63	5.14028620686587
WDFY3	4.40193805386192
RNF126	4.98084349808742
DPM1	8.92521141422867
CLIC4	6.75910634259377
ACR	3.73704429128079
KLK7	9.98907360222649
ALOX5AP	8.94102780947951
LRP1	4.69917495914044
TNK1	5.19043629160936
TAS2R9	3.27003648537847
ZNF16	5.74301113614542
POLR1B	5.04205292315272
SLC8A2	4.08092875083741
OLFM4	2.67420423152082
TACC1	5.10785750845412
SAMHD1	8.20724598636015
ATP13A2	4.67522506405053
KRT4	4.12765339171701
PAX6	4.779790478684
SCG2	3.37948201982197
SLC17A6	3.55599213288813
TUBB4	3.90313272320368
PADI4	3.28991967601995
FMO3	3.04535390099654
NLK	3.60641063493984
POU4F3	3.1522806639382
MDM2	3.49039774089566
CAPNS1	10.0942549128991
SDF4	7.37731645746782
ITGBL1	2.98440489842320
TAP2	4.85177105502742
OR2C1	3.71064607620905
KLHDC3	6.93888904505354
EFHD2	7.39218205789259
GALR3	3.72212053771215
NBEA	3.02436308243151
ABCA6	3.41995375045275
ABBA-1	3.85166765484545
GNAI1	3.82551725329273
CLDN3	8.70244644420864
AKT2	3.38438445017291
EGFR	4.36001745352955
VPS4B	7.30255442186544
RBM16	7.84208596199771
GALNT6	4.94163628203743
ZDHHC3	5.17638638351132
SLC25A4	6.95941345181661
CYB5B	5.51902105550133
NDRG1	7.93926479997364
SESN1	4.77671955963940
GBE1	6.96653995184901
MRPL46	5.81238317720578
CLASP1	5.85461341929643
FARP2	4.29284804175187
ACOT11	3.51049339867463
LDHAL6B	2.97008868332813
MAPKAPK3	5.79889653900366
NCAM2	3.01968624548680
AFAP1	4.09121599859984
PRKD2	6.51370494958859
OR2H2	3.34341359683674
ZFP36L1	7.495575711459
DZIP1	4.37611637834063
GPR161	4.2975366590307
RNF146	4.64022374987316
NKX3-1	3.9150245534571
CCNB2	8.11878427541527
ZNF10	3.92436273638312
WDR74	6.4831509063342
FAM134A	7.31946443923621
PCNP	8.56246755287389
PURA	5.31443139565698
DNPEP	7.83671273584413
ERBB2	5.32223996891092
CREB1	6.05146138222681
NEO1	6.18648666839174
DDX3Y	3.29889098513362
RPS3A	12.6502248971341
MXRA7	9.87358632672388
LGALS3	10.4520905143768
GLT8D1	6.6866815417596
TMPRSS3	8.69926626644585
UPB1	3.47819378330756
LAT	3.89315041258731
CLDN14	3.58688994071993
DHX38	4.780597335047
KCNA3	3.37460678245525
BTBD1	8.34436797584248
TARS2	5.6092046696336
SKIV2L2	8.24202924882926
ABCF1	7.73308919917594
CDT1	4.47769688590497
ZHX2	6.42463737726922
FCF1	5.31327997938584
LRRC49	4.35189735604897
GUCY1B2	3.63034178938967
CD28	3.18754856017565
SMARCA4	6.39094497103098
SEPT2	9.23056552659891
SOHLH2	3.32317711121013
MCOLN3	3.41385540832753
LRP8	6.67962012182349
TAGLN3	3.73052424419925
MASP2	3.60493706891569
GPATCH3	4.35196918001415
TTRAP	8.34884470100526
AGL	7.79167771041504
NFE2L3	3.90074706278921
PSD4	4.00344345150053
PALMD	6.20472217325663
CCNB1IP1	8.35606087458256
TMEM43	7.5894565092916
OBFC1	5.58015078078907
STAT5B	4.54467430503295
C14orf79	4.32765378400137
ENPEP	4.02813100876584
SSB	8.82630117474099
SCT	2.78571047401958
TIMM23	7.63980382079243
SKI	3.94205581202574
SLC22A13	3.35465159447595
AKAP3	3.33151973826718
OAS2	7.37614831390259
KIAA0423	5.55471483993448
SEC61G	9.68101208915765
CAPN11	3.15126805876085
TMEM50B	7.87766280041026
DEGS1	7.43662145118853
ARHGEF4	3.33799081528893
DBNDD1	5.07572770628394
TBL1XR1	6.61950648105029
FAIM	5.91927898308955
SP140	3.58754531592385
G6PD	5.23868345641391
NUDC	7.19589721325466
GABRP	5.5094018391191
SCARA3	6.22804036686426
TACSTD2	6.30685160436467
EIF3J	6.93671179558794
PPP2R2A	7.31749445577655
CPA3	3.42404797993054
PVALB	3.0491886497396
BCAT2	6.0371678733826
MFN1	6.8989320751123
F10	3.21958686935083
