Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_C03_452002
SIRT6	3.86603647702804
CCL19	3.99128603284617
ARHGEF9	4.26099431039831
ABR	4.6579459852227
C10orf22	5.81625107645371
STK17A	5.16864518877467
FOXE1	3.35974058054879
GML	3.35771468264429
CNGA3	2.80448733446556
CD38	5.87646467460164
ZDHHC6	6.72641962202685
NEFH	3.96445174775312
PGBD5	3.75499624205852
CTDSP2	6.93513168001605
RMND5B	5.61055269059222
ZNF257	3.3627123784557
DUSP4	5.36043360113465
FLJ22167	5.83792517277545
EXOSC7	5.84260489424688
ROR2	3.34756338483148
FOXM1	4.40186411909774
ZBTB48	4.50337496122176
BUD31	7.88970113398485
MAOA	3.68770768084327
CCDC41	3.91707828968085
TNNT3	4.08793136730389
FBXO11	5.10577394257016
GYPC	6.90495134646546
PLIN	3.54668148734111
RFXAP	3.72483970351957
C6orf15	3.78864008147603
RNF4	8.12590561227285
F8A1	7.50614096599134
PPP1R3D	4.54852291330812
GRB2	7.35419422031305
TPM3	3.09163876235965
SYT13	3.49544066928185
EPB42	3.70718922625808
RP5-1077B9.4	4.79599434244069
EIF1	10.3181581292564
CETN3	6.96577160466948
FPGT	4.96539185769254
PRY	3.69250472357206
NTHL1	5.50006163031294
POLR2B	8.08941863705984
RPS28	11.3561498242311
GDF10	3.1489731741124
COQ9	7.79878403913592
P2RX3	3.28152541177169
GCC2	6.79513064127705
RARRES3	8.6466676900387
PLXNA1	6.09052823839797
WBP4	4.33262787883001
KIAA0100	6.08371677255866
PMF1	6.13129524483646
HS2ST1	5.22216666416006
CRELD2	6.68072672188773
C8G	2.99964997284708
CD82	6.51200895582694
PMM1	4.71428430332735
CBLL1	4.31162914816244
LIM2	3.68771910557620
VAX2	4.11932048337023
SETDB1	5.28338160470786
LRAP	5.77844735479849
GCLM	6.17751032771447
CPEB3	3.85725131953313
PPM1A	5.19419625816895
INTS1	3.8505735414433
MMP16	3.01247603943733
CAMTA1	3.27905153882241
SAMSN1	7.2119494715091
DRD3	2.82046433407163
GMPPA	4.96221354913603
C11orf73	6.01236128716014
AIPL1	3.82736906722042
PTP4A2	9.06707947057994
IL24	3.35175666234795
BDKRB1	3.57575654080487
HPCA	3.59319163138797
MLF1	5.99599317867758
SEC14L1	7.82768141255542
CHFR	5.20559013421959
EMILIN1	3.75602219227897
THADA	6.07167855604088
TAF12	4.5158208488481
NDUFS4	8.61194244059291
ID1	5.23142189139219
PIK3CB	4.20763280830678
COL18A1	6.8756846793682
PDZD3	3.48529264989426
TBC1D17	4.28689485558613
COX8A	9.54191358275617
CDCA4	5.66810883036784
C2orf44	4.07303454970549
C9orf16	6.60223195578251
ERBB2IP	7.88503552938484
EMX2	7.97868864151888
FUS	6.16601332752919
NIPSNAP3B	3.7436566207681
TF	3.12741472477838
CXorf56	5.61939464626036
CLCN4	3.45548839481354
PWP2	5.15636257211836
MMP15	3.89108400518187
MTMR14	6.08672616278779
NPR1	7.8845773788727
DNAL4	6.12174944963591
ELAC2	4.46260249343809
ASS1	10.6709158533019
IPP	4.65065736064847
TMEM59	9.62957796387988
POLR2J	8.5142154905715
SEC23IP	4.7355234870497
RGS4	3.89191438963093
UQCRC1	8.43500546649481
SNX6	7.37884147472618
DDX18	6.39203973416086
POLG	4.85670913891335
ADAM23	4.30779115106996
ZNHIT2	4.1118654036556
TFR2	3.38064654361506
NCDN	4.45940672784256
RAG1	3.41242215472769
POMT1	4.30888239731842
CYP1A1	3.24668363331736
SNAPC1	4.14961968199897
GNA11	5.00202316051505
CCDC52	2.71140724797459
CAPN1	6.42171622605205
DDHD2	5.87025793939461
UPF3A	5.40472476459206
LAGE3	6.16896540136876
GNRHR	3.16571300405049
UNC13B	4.31370858184695
TTLL4	4.41800428611771
PPBP	2.9797442344645
HTR3A	3.71564983721949
SDC2	4.61168393406641
ANKRD49	7.25757789685647
BTF3	10.2326732858549
COX7A2	10.2449504112066
SARS	8.0698468417677
C13orf18	3.78256376492215
CACNB1	3.87262894999033
QKI	5.87381440341028
SETMAR	5.55858081521463
LAMB4	3.39210224824729
MAN2B1	7.49310868050798
EML3	5.07921310577004
ACADL	3.31037327959574
OFD1	7.28143258893088
CGA	3.49079971942050
EIF3EIP	10.6212131524568
PEX16	5.39351837719951
GNG12	5.61862421718346
HABP4	4.56706573636834
CNTN2	3.48395670776098
ASNSD1	6.55765253737349
FUT4	3.99427271740995
DBH	3.63970679482625
CD53	8.96371006487772
HIST1H2BJ	3.43895957894473
TFAP2B	3.22446337430493
ACF	3.59364346839705
TMEM11	5.5052202401463
CDH8	3.31173141054038
C3orf32	3.68504635080533
AGPS	4.14437475840304
C4orf18	3.16685417658543
PCCB	7.03542285219728
IPO13	4.73335808543421
PECI	7.04821428481002
UNG	6.23489678815242
C6orf105	3.73244683512614
GSTP1	8.32663575726106
SUV420H1	7.63972235915785
ARHGAP15	5.75949304906275
LTBR	6.42412950258689
TDRKH	3.38658587695805
PSG4	3.28345423711911
SLC9A3R1	5.95897496420532
NBPF3	8.98489116692005
SLC9A3	3.85317979916351
OSBP	5.63975392884667
PRR5	4.27324852954859
CHMP7	5.62924020918649
ADRA1A	3.08119717977173
ASAH1	7.04924433160879
FKBP4	6.89158802220877
ZNF350	4.8432086733853
DOM3Z	5.70767676963948
GIPR	3.82307349870489
AHI1	4.51265993924448
BST1	5.74796050871765
NCR2	3.52551483519415
NADSYN1	5.11121496543053
UBE2W	5.75798739889983
RGS14	4.29781313825659
KRT15	4.68211783683181
SCN11A	3.81659474209885
GFI1	3.96202277786262
FHL1	4.05295371714658
SMC6	5.29727734164812
GATA1	3.76865077991354
OSGEP	4.94095739853256
ARMC6	4.63827703038795
HK3	3.79855515687862
PSMD5	6.30849027145875
RSU1	7.29491671272345
RPL4	11.6650443949316
MAD2L1	6.28700692083053
RBPMS	5.27849922764567
EIF4A3	9.10354922837372
E4F1	4.65842877072419
DLEC1	3.49316928665696
PRPF3	5.38760126350816
EMR1	3.44319283728349
CHMP2B	6.57590884632933
CAMSAP1	4.00092840752474
RPS21	9.856139962412
XCR1	3.30031108095347
ARID5A	4.47338693257793
RBM6	5.60311795782380
UBE2N	6.8758067102923
KLF4	3.94155300613349
MGC4172	3.38726231091449
LMO4	7.56103080830174
KLKB1	3.47314089737655
HDAC3	7.13216472828654
HP	3.87174481242717
SCHIP1	4.32110220422596
BTK	5.12778388616295
KRCC1	8.06376881450465
PRND	3.14302300724675
C6orf27	3.78323476893749
PIGL	3.84909522820231
CLCA1	3.61556453420157
C1orf112	3.74967223591178
OLFML2A	4.11415981109344
HUS1	4.5274654323739
SFRS6	7.5093550809596
CXCR7	4.8390326664764
UIMC1	6.40993586848644
FXYD2	3.83765776574421
GOT2	7.59082983775879
ZNF667	3.88718119004087
TFEC	5.97397337145808
ATP7B	3.51210205758287
RAB38	3.32700310290943
POLD2	6.62485300561864
PPM1H	4.30448237125126
DCX	3.22848506978843
NFYC	5.15493813708721
ZNF228	3.75247048549844
KIN	5.39753820307658
PLSCR4	4.78036695083140
HIST1H4I	4.08796227334479
PPARGC1A	3.25981738322315
HIG2	6.02413206960713
KCNK10	4.13961411372357
EXOC1	8.07215174467885
OR6A2	3.47563597341576
ETFA	8.40645195390375
PDAP1	5.09601488607091
C19orf6	3.85755792694569
POLRMT	4.57987604355255
ZNF146	7.66352487958578
MIA2	3.27058748301802
LY6G6E	3.11541694285643
EIF4E2	7.24585963345322
NENF	5.27342341520633
HOXB5	5.60355424664266
ZNF324	4.14365179213123
CUGBP1	4.30236057862616
ENTPD7	3.82293457768428
TTC13	5.37819588147609
GJB5	3.30749378678915
PRSS22	4.15308995826221
CYP3A5	4.98992082876054
MBOAT5	4.38772075883715
CUL4B	5.07649024562885
CENPJ	3.26409133925274
KIAA0664	5.92727965041583
PITX1	3.33723587769025
PDGFRB	5.08541734770093
RDX	5.57186672880286
CELSR3	4.02332272561811
JUND	6.37668726893854
ITSN1	4.60015451962339
CHRNB1	3.6896618090319
EHBP1L1	3.8683354853865
C19orf2	7.11308080638165
FETUB	3.14423797513724
CAMK2B	3.24488307086212
DCTN1	5.34815838455025
TNKS2	6.54343226201197
MRTO4	6.80461287995324
C1QBP	6.07988089608851
TTC3	7.45623382782996
NDUFB8	8.53329122995943
CADPS2	4.23058106409477
EDG2	4.80442844740624
MYF5	2.76984914046165
SEMA3G	3.44314856366596
IL23A	3.512047789155
GJA9	3.81268125712249
R3HDM2	7.21705927076883
C5	4.03075754564723
SLC2A10	3.80343852904001
TRIM45	4.93977073493214
TSP50	4.1843331422632
PAQR3	4.48079094053678
ANKRD26	3.3069599058114
TCP1	7.97023125177307
TMED7	7.54545071684073
CMA1	2.98606735438642
PTCRA	4.37984646405181
HCRTR1	3.74208488577132
FST	3.90294004720152
PAWR	3.69686843430176
LDLR	4.30475237107535
ASTN2	3.68334386954368
SCRN1	5.41533934024895
GPATCH8	6.15678595685179
KIF4A	4.56669688315258
TANC2	3.58744265060261
ZMYM5	3.60960215234082
PGM1	7.58876815380371
ZNF586	5.17546762240753
POLR3G	3.72344951331995
CPD	6.65295358845538
SNCAIP	4.76317578649182
DCT	3.58927762104173
HLA-DOA	3.94174739863366
TANK	6.61427759047498
RCAN1	4.1485837959671
UPK1B	5.73827763775774
DNAJB4	4.21304131116050
UGT1A8	2.83588088235701
LIMD2	4.0051867768973
HIST1H4L	3.32726768739842
PECR	4.57381115483057
HSPA2	4.67621869868513
SERP1	9.19769454173927
TACR2	3.35381825780111
NUP85	6.14754095507121
CD177	3.39588997283624
GPR135	3.31350322283987
PIGG	7.02473320082811
LGR5	5.99580656384441
JAK2	4.69041579960065
DPYSL4	3.22438962409576
TM9SF4	5.65437839514531
PTHR1	3.33893247037338
SIRPG	4.0245156050317
ZNF264	4.56622374919968
BICD1	4.97885924625528
RAB5A	7.0285645727299
FLJ13224	3.22199606973111
METTL5	8.8579313683836
HERC6	5.59788535618621
CASP1	7.37255304829053
USP9Y	2.75545679253550
LRP1B	2.96816095882003
XAF1	7.23770377278982
PLA2G4C	4.27937352825374
APOA2	3.20351648537595
SPAG6	3.71170110305105
KALRN	3.07864386471061
SECTM1	6.19184584670418
THOC7	8.90925110885526
IFNAR1	4.16546506359659
TCTA	6.63901450899833
NY-REN-7	3.39070492988317
TALDO1	8.88053976067452
B2M	12.1012532618795
LPPR4	3.37892255034321
SQLE	5.54408042812218
SEPHS1	6.43114967764463
EIF5A	6.0169136779928
FAM49A	4.48941374295847
YTHDC2	4.68239071201237
EHD2	4.69099512278178
NCF1	4.67840531944497
SPG7	5.36910953297833
ZNF614	3.47267162934265
HOXA5	3.26898966630231
NUP133	7.67794271886018
FGF12	3.60764547148715
SLMO2	7.12974774731195
INPP5B	4.3029085717406
PPID	5.46605716322099
SNTA1	4.10261667233791
IL20RA	5.51266849809969
UBE2J1	5.87054975516943
CACNG2	3.09517163560066
GCM1	3.43980324366542
ELF1	6.56373148751243
TLR5	6.50322960541953
TCFL5	6.40661375166534
C1orf107	6.44016049831162
C19orf22	7.42587370115092
SAFB2	5.82308817747148
MAP3K7IP1	4.23144869953711
NCK2	6.65332673453227
OXA1L	8.36701021425413
KIAA0652	5.54353338754601
KLRG1	3.80197225347822
FRAG1	5.84099617238756
ZSCAN12	3.04387186466752
PSMD12	6.91558765537330
E2F4	5.16615756482143
CLEC4M	3.40896251028404
KIAA0999	5.25129978762943
CLDN10	9.00488428517008
MGC13053	4.22905656645903
TAC1	2.73934366664470
GYPA	3.32851647419335
HPCAL4	3.50001614936206
TRAIP	3.93017154467975
MEX3D	4.24662695580846
KIAA0232	7.1499591803277
ERCC8	4.75798089028384
NFAT5	4.95587184610441
GPX4	9.93251358567254
CSPG4LYP1	3.36471591546236
KIAA0368	5.75869147806694
FBXO3	6.43658510825428
DVL1	5.7965783381952
CMKLR1	3.84425474063177
GPR157	3.74972859369795
TYMS	6.68954067328783
OR52A1	3.04966229254782
PEF1	6.71846190764763
ZNF750	5.22813478043221
ALG9	5.91808636017587
MCM5	5.20034368375859
SDK2	3.37035975668267
BAIAP3	3.77619716200070
RABGGTB	6.17293469021222
KCNK7	3.52878435417593
PTP4A3	5.3897664186103
ANKRD40	3.85604286082219
CALCOCO2	7.49746497588599
TMSL8	3.99093717311683
SNCA	4.14788404740787
ZNF551	3.808243258294
HBQ1	3.56689670486306
ARHGAP26	4.56012008669386
GEMIN6	6.18581157029305
HRAS	4.24658085839204
KLRC4	3.04892899426086
BSDC1	5.75057124310586
DSC1	3.81711325955467
RNF43	4.8738538204178
NDUFAF1	6.23629760515919
MAP2K4	4.7656227987931
FOLR2	4.63854937578393
LYZL6	3.77561148630542
EPB41L3	4.45319174652771
TEKT2	4.31127616256057
CDKN2B	3.84764082030828
WSB1	5.82548008406378
ZNF480	3.39819738588530
MAP3K6	3.80016338558512
PROS1	4.40369159177348
PSMB8	9.19055866731594
HN1	6.68231601407896
MAS1	3.43993383315939
APOL1	6.47324310742654
CSHL1	3.46301827939908
ZBTB7C	3.02214173073505
AHCTF1	6.51440176473773
SAE2	8.34975244417233
ITGA2	3.63681863849656
AP2S1	8.1499188787692
P15RS	6.86092801930375
MME	3.75129131263539
VAT1	6.71585655060783
MAST4	5.74659314830407
TUFM	8.89202495406716
KRT33B	3.42737666190065
THEG	3.80490459563094
KCTD2	5.04053020099836
WDR26	8.9796073126969
MFI2	3.11378984853769
KRT34	3.33822155927038
NR4A3	3.47842167650462
SGSM3	4.72485968300815
ARSA	4.21167222407380
TOMM22	5.80544159990673
SOCS3	3.70279665294832
UNKL	4.17196182489428
POP4	8.10618655056804
BHLHB3	9.36546609121989
MALL	4.3661967969609
SOX15	3.32661381503104
CCNA2	4.42152105816142
PARK2	3.14239566219838
GPR124	4.23365712163923
TMEM132A	4.67215424486671
CGRRF1	7.09658326682351
RUVBL2	7.583298583981
MCAT	5.3782869170365
WNT10B	3.67658652197209
ISCA1	6.1992405405915
RPAP1	4.37897201349
C12orf48	4.35030526120562
RAI16	4.74318632804178
RPL27	9.22031027343457
EPN1	3.969706997588
MAGI1	3.08749602340373
GBX2	3.57526085963259
SLC35A1	7.39878256611806
GAL	3.75732713328542
SLC14A2	3.79902435114298
RDH11	6.38716171423556
ZNF518	4.31673437475344
PCYT1B	3.22075382319781
AUH	6.47165313843319
EIF3H	10.9253550457679
KIF1B	5.71956324936004
MBD2	4.72358647837368
AMOTL2	6.8960486223131
C6orf120	5.5461542774399
PIGT	7.57692184576493
PSRC1	4.74138242632215
PLA2G10	3.54057126206923
ALAS1	7.02362120714162
FOXO1	6.12467494287571
C17orf62	6.78297362124342
KIF5C	5.43447921337723
DUSP10	5.25203042976238
CRLF3	7.23162242768022
CLCNKB	3.56215331807692
PSMA5	9.29039647799998
FARS2	6.58178730512704
CCDC28A	6.39738805002751
AMPD3	5.01073467702394
PIAS1	6.7809170685991
ADCYAP1R1	3.47848179184028
TMEM134	6.7592194390511
CDH20	2.87590980057177
FBXO7	8.13070644878115
FLJ14213	4.14033223987548
ZNF3	5.85243559358852
LRRFIP1	7.00359151109885
TMEM49	8.37209227909613
CNOT2	8.17649778252872
CBX2	3.09567870727535
ZC3H14	5.62874366184601
ALDH5A1	6.35221211525469
HNT	3.39575206685642
SERPINA4	3.26020730990651
FLJ20920	6.21206112762718
CRTAP	4.95598266960734
DDX50	7.59241164026283
STYXL1	7.9160237601261
TK2	5.04180551287068
BLVRB	6.49489951984743
STMN1	5.67506059452766
GUCA2A	3.48390751892471
DPP6	3.12284505291787
GALNT10	3.76714789122207
STK39	5.1737536774225
MMP24	4.25241957893814
CKS2	8.47185528206997
RHO	3.79423399330446
BANF1	9.19487465714142
CR1	2.97863723797836
RPS6KA2	4.6857005426861
HMBS	5.57302003405107
C20orf112	3.61051371686602
SLC25A24	6.80575892507078
MRPL22	7.74222060717158
SLC25A15	3.83578751453018
GADD45B	5.00275047474025
TDP1	4.90807802537536
ZNF287	3.38120389254313
DAAM2	6.7765586335355
C11orf57	5.41681453302958
RFK	7.00333895997335
ZFYVE9	4.02562606504388
TCTN3	6.86927707359855
STCH	5.46776162804137
LOC283871	3.53248137310765
NDUFB3	8.1218355922286
DEFB4	3.73825382243403
FPR1	4.20169230417715
FMNL1	4.77757237911827
SEPT7	9.64797645326342
PTCD2	4.7125731787849
GNLY	4.26866720660229
GRAMD1C	6.3772491946738
ZNF165	4.12581498377987
TR2IT1	4.01328910388521
ARMCX3	6.9621898034155
NDE1	5.2449951095272
MAGEF1	6.88763526107435
ITGA10	3.52173485229411
ARHGDIB	9.13258931165247
FSHB	3.89789206723808
ANXA2	10.8945690231578
HLCS	4.01341809526372
MCF2L	3.99442362025986
AK1	4.39391541920099
FH	6.77445420100786
LGALS2	3.99487364520762
SYNPO2L	2.81679500506505
KIAA1045	3.24520697233751
C1orf183	4.52966777109528
MAGEA8	3.04685339608167
DGCR8	4.59119805272037
GSR	4.41430987220188
NEU2	3.41500271536838
HIST1H4B	3.62085151342932
CACNA1C	3.19664414624839
FAM20B	6.46867251281053
HES2	3.23350207011533
PDCD6	8.90668713725221
INTS7	5.36236806206332
AMPH	5.24239304583669
UCKL1	6.18924167911342
ASB4	2.94387701581138
C10orf97	4.66094535614077
ALDH1L1	4.52512576150184
CCL23	3.32725726944506
OBSL1	4.64752320370285
SLC12A7	7.2547408848132
THAP4	5.50231503249731
RBM4B	4.93050409895809
OGFRL1	4.51650786651349
KIAA0831	6.25389133158669
C12orf11	7.1222915091005
PPP1R15A	4.06766920999610
KIAA0240	5.79906121982597
CD1B	3.56912050844116
FCGR2A	6.42664060382041
MDC1	4.79559342032544
MAN1A1	3.89060235421022
KRT9	3.26803721019198
HTR1A	3.41319559367569
OCEL1	5.32215646977118
ATP11B	5.6235282218652
NLGN4X	4.27146772986899
FBXO34	8.07481846243775
ALOX12	4.32874969692075
RB1CC1	7.03800031211754
PCDH12	4.37865219237825
RPE	4.53900304929355
EIF4E	5.79712953529718
CSDC2	3.59857721322883
ABHD5	4.94518938287586
TMBIM1	6.71418387776727
PET112L	4.28250322614767
P2RXL1	3.20233789101745
F2RL2	3.61633446692342
TRMT1	5.47556027849146
IMPG2	3.64974703143973
LRRC32	6.07755947098261
BGLAP	4.00023267376313
HTR4	3.3061098198586
MRAS	3.91268790979005
TRAF6	4.41815822942723
AXL	5.31943976901724
ATP2C2	3.5864962290454
LMNB1	4.61099968674209
TELO2	4.45249601839337
PNPLA3	3.31101417394882
CSNK1E	5.75220146240476
SRP14	10.2303539947971
KCNQ4	3.55968831341342
PIK3C2B	5.65192803337093
C15orf15	8.07189242642023
TUBB2B	3.13480183738801
USP15	5.67278010867373
C12orf41	7.1161978299396
CEND1	3.71741212892898
RNF31	5.0188246660486
TCEAL2	3.79989204737401
PTGER2	5.26691061302482
UBN1	6.37631102852734
SLC5A7	3.17842991693264
SLC31A1	5.18637875856098
ADAM29	3.30725112547322
ST7L	4.08229053996279
GFOD1	4.87909325466057
CTNNA1	9.3045096659481
HRBL	4.42937059951207
CBX4	3.69582670848618
NTRK2	3.54252370233483
FOXN3	4.8928755441701
MFGE8	7.81230531767502
PFKFB2	3.82211059541117
TAS2R4	3.50388346994779
SH3TC2	3.20559669639040
IL10	3.33104321253383
PXMP4	6.32717159263326
RNF167	6.25137795425509
PRMT5	7.32057553984004
TSKU	5.38564639277121
ATPIF1	8.2915789418201
ETV3	3.40891186266469
PAK7	2.89093079955118
PDLIM1	7.97078953848552
CEP63	5.44112330143535
WDFY3	4.59670127251021
RNF126	5.12296950784016
DPM1	8.64610600397132
CLIC4	5.50184544384138
ACR	3.67915501063757
KLK7	9.37264045559626
ALOX5AP	8.36731542752154
LRP1	4.8367634830324
TNK1	4.21838452829192
TAS2R9	3.14788296081886
ZNF16	6.5818826753826
POLR1B	5.28608518990615
SLC8A2	3.63659674352866
OLFM4	2.90981308137260
TACC1	4.80932459632748
SAMHD1	6.51598346336237
ATP13A2	4.95159767693604
KRT4	3.53491195515143
PAX6	3.51699133656018
SCG2	3.41217919873456
SLC17A6	3.21386869452390
TUBB4	3.57511125626023
PADI4	2.99389375045103
FMO3	3.00756645023568
NLK	3.62248722429534
POU4F3	3.20218018398458
MDM2	3.61175754055431
CAPNS1	9.1754973181209
SDF4	6.47840908529569
ITGBL1	3.41285820979923
TAP2	5.20454532446683
OR2C1	3.79717347944976
KLHDC3	6.5049967837751
EFHD2	5.4292417324963
GALR3	3.30883852450774
NBEA	3.02857249742406
ABCA6	3.39918494365478
ABBA-1	3.76624773162396
GNAI1	4.00997738953630
CLDN3	8.18525701588915
AKT2	3.46366991879306
EGFR	4.64443206535996
VPS4B	7.69541352462733
RBM16	7.05720909206485
GALNT6	6.28446957747118
ZDHHC3	5.16723865536686
SLC25A4	6.34221807267277
CYB5B	5.57629715265512
NDRG1	8.00361570015697
SESN1	5.51268935256249
GBE1	5.35977314871493
MRPL46	5.94037122392418
CLASP1	5.05125143248508
FARP2	3.99474764546729
ACOT11	3.58778243687868
LDHAL6B	2.93494556969604
MAPKAPK3	5.49431104115618
NCAM2	3.07844988717652
AFAP1	4.05420998248573
PRKD2	6.33880764086262
OR2H2	3.44775382829217
ZFP36L1	6.69351109801186
DZIP1	3.81281245543656
GPR161	4.25331905752009
RNF146	5.34560205441619
NKX3-1	3.99993507508843
CCNB2	6.25512498046539
ZNF10	3.64271531495786
WDR74	5.42393709659695
FAM134A	7.67229562749944
PCNP	8.46077583400436
PURA	6.1983378725208
DNPEP	6.89541293751358
ERBB2	5.03185513851086
CREB1	5.48777221261914
NEO1	6.4845934288353
DDX3Y	3.3291289628248
RPS3A	12.392188086028
MXRA7	9.51882481392372
LGALS3	10.9894072337799
GLT8D1	7.27820129443799
TMPRSS3	7.26132738577613
UPB1	3.43043277103258
LAT	4.61439836044118
CLDN14	3.77821803090024
DHX38	4.79829449337861
KCNA3	3.66238750613322
BTBD1	7.8387790230528
TARS2	5.16719806782309
SKIV2L2	7.63190396574448
ABCF1	7.27616885822115
CDT1	3.05894167829431
ZHX2	6.99026318158138
FCF1	4.57262783793008
LRRC49	3.5248444063713
GUCY1B2	3.65982075116454
CD28	3.35069711080183
SMARCA4	5.30581990014158
SEPT2	8.51638054101
SOHLH2	3.13806535983069
MCOLN3	3.56577288494117
LRP8	4.75817989827975
TAGLN3	3.84682853761625
MASP2	3.71350356737821
GPATCH3	4.13269975188564
TTRAP	8.76325958547163
AGL	6.79513083950114
NFE2L3	5.06909192999454
PSD4	4.02137414144887
PALMD	4.24542939480858
CCNB1IP1	7.73634794106267
TMEM43	7.23324239462916
OBFC1	5.68669393625985
STAT5B	4.50492976435314
C14orf79	4.69445693918528
ENPEP	3.47863533997173
SSB	7.67498400801775
SCT	3.11164687256872
TIMM23	6.22996339304488
SKI	4.06071011277906
SLC22A13	3.20100558392471
AKAP3	3.76073974069914
OAS2	5.40044000559299
KIAA0423	7.05922264747852
SEC61G	8.69627692397723
CAPN11	3.31152175100547
TMEM50B	6.98955752037389
DEGS1	7.909745524406
ARHGEF4	3.67346738275105
DBNDD1	4.30179856494064
TBL1XR1	4.71377738684481
FAIM	5.25869383394225
SP140	4.042223629885
G6PD	5.12974020214162
NUDC	6.58822727683937
GABRP	3.23151564447785
SCARA3	5.67483879486504
TACSTD2	5.28122145132642
EIF3J	6.57539890577212
PPP2R2A	7.06041805310681
CPA3	3.59062222584951
PVALB	3.30809539967092
BCAT2	5.64141841672664
MFN1	5.47444938217429
F10	3.37702249066621
