Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A04_543684
OSBPL8	7.84524404991637
PROSC	6.32363727752035
NR4A2	3.98735683566312
RICS	6.62740741797774
PIR	7.37842544414232
PPCS	9.15191276532912
IPO9	6.1938452110108
LONP1	6.9227556939988
EVC	4.45421506452728
CXCL13	7.01787203641302
SCYL3	5.54433128721134
KIAA1199	6.11973746661162
SORL1	7.80126086099785
NAT10	6.30310429287359
CHD1	6.71259920592807
SYN3	3.56470318875604
DMC1	3.86763346205695
SLC22A2	3.64701720505063
SERPINF1	9.14389806158761
C20orf27	6.55611250103842
OR7A17	3.23779288895091
RPS6KA5	4.59968928288092
LHB	3.3809723943572
TAOK3	4.91656642797723
STK25	6.64609655276541
SLC12A4	3.66466157406266
BRCA1	4.07930736057404
GBL	7.04005957191642
C14orf108	8.31971897267428
CDC25B	7.41874694964811
BMP3	3.17749329557159
MAP1LC3C	3.16520895172458
TMEM180	3.84185761104281
CRYGC	3.51785173359203
SLK	6.88839553790299
POU3F1	3.20099316580363
C20orf32	3.63121758491753
USP52	6.05479556745656
HIGD1B	3.72398209373859
BAZ1B	6.91947121706128
USP6NL	5.32438164444597
SLCO2B1	4.84616657673089
ABCD4	4.84071464159403
DIMT1L	6.41136848943416
SLC25A46	8.02325824955986
LARP7	7.97781523073673
TEK	3.84817075143121
CD160	3.64289937384683
TERF2IP	8.02053866359013
PHF20	5.98793160166549
COL1A1	9.46438446273162
KIAA0090	6.40787740737803
GTPBP1	4.39377627712168
GRK5	3.88999136385447
AP1S2	6.59775342262354
RAB33B	5.15730113363787
CA11	4.45702748801927
ALDOC	5.74209167214458
NUDT1	5.42468529766986
ZNF212	5.4196400587701
ACBD3	7.40384304010407
ZNF83	6.2144021333378
PRDM2	4.82451558145197
GDPD5	5.06514393116565
PDCD4	6.62061965445509
CEP350	6.09307610386639
FOXP3	3.28673752666798
SMYD3	7.67891224702759
CST7	6.03926781948261
SELL	6.04193481968826
CIAO1	6.50790700286131
LGI2	3.84924091295851
WDR45	7.3785179204509
ANKRD6	6.57748633932857
LTBP4	4.07406680184369
PSCD3	3.35517672331166
PYY	3.10525393958307
KCNC1	3.20196938273555
SIRT6	3.98568474918784
CCL19	4.18120944225967
ARHGEF9	4.26032390839287
ABR	4.71343077781903
C10orf22	6.80725320301826
STK17A	5.12936446562924
FOXE1	3.26057387412813
GML	3.23742296983646
CNGA3	2.96899981752424
CD38	5.57237549031133
ZDHHC6	8.29356819050138
NEFH	3.53987289864478
PGBD5	3.35890441257976
CTDSP2	7.561141897982
RMND5B	6.39510641313545
ZNF257	2.95175310993527
DUSP4	4.38263260120505
FLJ22167	6.80936640409384
EXOSC7	6.3837318423899
ROR2	4.05248015883853
FOXM1	5.90397173636436
ZBTB48	4.92177956952267
BUD31	8.13324273130327
MAOA	3.8125907820807
CCDC41	4.60604662170652
TNNT3	3.90741635394965
FBXO11	5.34629107585723
GYPC	6.28375165271944
PLIN	3.51397535768083
RFXAP	3.33389591534578
C6orf15	3.89620895514825
RNF4	8.4955582676972
F8A1	9.02983601351994
PPP1R3D	4.08134787479299
GRB2	7.70371784332294
TPM3	3.15669277350023
SYT13	3.71875871846066
EPB42	3.51214462672092
RP5-1077B9.4	5.66396781177253
EIF1	10.63552428643
CETN3	7.68671573322615
FPGT	4.89985639940942
PRY	3.5510417985641
NTHL1	6.92529926119384
POLR2B	8.68300925945991
RPS28	11.7990517309252
GDF10	3.08528588211043
COQ9	8.10180628109836
P2RX3	2.78908384702907
GCC2	7.48134036363964
RARRES3	8.70235808602792
PLXNA1	6.18901283631947
WBP4	4.3187990225149
KIAA0100	6.50012133708516
PMF1	7.59457815304173
HS2ST1	5.75832001110022
CRELD2	7.07829905202673
C8G	3.00061659800233
CD82	5.67913417324014
PMM1	4.93886975682973
CBLL1	4.7203006291641
LIM2	3.31782715854653
VAX2	3.35603655355775
SETDB1	5.30344883137619
LRAP	3.31013013115731
GCLM	6.35018384042172
CPEB3	3.48796929000138
PPM1A	6.09733534735032
INTS1	4.20664789880406
MMP16	3.12447664463309
CAMTA1	3.91071811282913
SAMSN1	6.7583271282243
DRD3	2.88794533066142
GMPPA	5.62341535873687
C11orf73	7.51477941688017
AIPL1	3.6245398001143
PTP4A2	9.66477570414467
IL24	3.16759608276472
BDKRB1	3.34368210092714
HPCA	3.53601522961742
MLF1	4.83025338728191
SEC14L1	6.4758924655724
CHFR	5.79036719156251
EMILIN1	4.1611449566106
THADA	6.76776105283296
TAF12	6.41611585734073
NDUFS4	8.80596118958655
ID1	5.4367515666353
PIK3CB	3.54411640260295
COL18A1	6.66556547119145
PDZD3	3.11379620608375
TBC1D17	4.92427999801345
COX8A	10.1749992630146
CDCA4	6.69544538572747
C2orf44	4.31405516265441
C9orf16	7.75271496202776
ERBB2IP	8.44366028377421
EMX2	4.23539738218602
FUS	6.00877344915185
NIPSNAP3B	3.49481103755565
TF	3.30099108046754
CXorf56	5.38107157468269
CLCN4	3.50825492085462
PWP2	6.0727268231439
MMP15	4.70553009216153
MTMR14	5.78394801191337
NPR1	6.81197385348483
DNAL4	6.31746091905497
ELAC2	4.67726951193857
ASS1	10.5994844176688
IPP	5.32939534777728
TMEM59	9.98041365584944
POLR2J	8.70139234619525
SEC23IP	6.87836473285928
RGS4	5.785979904204
UQCRC1	8.84259933182248
SNX6	8.19899844601829
DDX18	7.38647286591915
POLG	4.95089508517252
ADAM23	3.85034700702289
ZNHIT2	4.98328720688654
TFR2	3.80375806842434
NCDN	4.24200249115112
RAG1	3.08348987767598
POMT1	4.42546358908630
CYP1A1	3.36148000470122
SNAPC1	6.01370943360844
GNA11	5.34685969013063
CCDC52	2.9029743536901
CAPN1	6.99325880737009
DDHD2	6.60194802102588
UPF3A	5.66450121255208
LAGE3	6.66479251912558
GNRHR	3.0707757620972
UNC13B	5.13871380508522
TTLL4	4.61980533629634
PPBP	2.94070134604422
HTR3A	4.45327779396673
SDC2	5.42075515433256
ANKRD49	8.38587924815895
BTF3	10.4400351269659
COX7A2	10.7448556971707
SARS	8.23901312437227
C13orf18	4.10354170500745
CACNB1	3.92464725490986
QKI	6.0149676460083
SETMAR	5.78001434468744
LAMB4	3.28206454344153
MAN2B1	6.95858209633678
EML3	5.626576872211
ACADL	3.23861421948602
OFD1	7.50335651956053
CGA	3.50351314485314
EIF3EIP	11.2662935765404
PEX16	5.26388624234538
GNG12	7.82677995282406
HABP4	4.96030425832134
CNTN2	3.28042473714599
ASNSD1	7.29987121448067
FUT4	4.26324283375
DBH	3.65782193884286
CD53	8.93352669024814
HIST1H2BJ	3.42966660522056
TFAP2B	3.17891812968779
ACF	3.70218780159100
TMEM11	6.27812031290358
CDH8	3.40598890703887
C3orf32	3.80266377349196
AGPS	4.84609482453761
C4orf18	3.37016643082073
PCCB	8.42138031545624
IPO13	4.87808057604969
PECI	6.98561891627408
UNG	7.73292767779668
C6orf105	3.74548332868284
GSTP1	9.76479527428267
SUV420H1	7.92943730748014
ARHGAP15	5.1612072469677
LTBR	6.75809631216369
TDRKH	3.22906111521617
PSG4	3.51456935480986
SLC9A3R1	6.78606538116396
NBPF3	9.0359048936284
SLC9A3	3.4027921942012
OSBP	6.6645976702925
PRR5	5.08773280851828
CHMP7	6.25809541934599
ADRA1A	3.00176913226575
ASAH1	7.43574083045976
FKBP4	7.11719443400323
ZNF350	4.89412555064565
DOM3Z	5.52671795743751
GIPR	3.53128578664908
AHI1	4.48718069619649
BST1	6.85379753620276
NCR2	3.58048860825000
NADSYN1	6.58187428764912
UBE2W	5.80010056846404
RGS14	4.36458942341381
KRT15	4.16453210682008
SCN11A	3.63544047924388
GFI1	3.79768665597172
FHL1	6.64073566623801
SMC6	5.81765227715736
GATA1	3.64100798908859
OSGEP	6.10722410082389
ARMC6	5.41220659794659
HK3	3.89435549238437
PSMD5	8.25219202244236
RSU1	7.8962935963059
RPL4	12.3381059197890
MAD2L1	8.20304115913681
RBPMS	4.80082270155257
EIF4A3	9.49383749614405
E4F1	5.58269662801038
DLEC1	3.40742194972311
PRPF3	5.65045073223318
EMR1	4.34586555060897
CHMP2B	6.98509952995356
CAMSAP1	4.79277341779882
RPS21	9.34068003685231
XCR1	3.32659653529002
ARID5A	4.24666855818708
RBM6	5.41689981478178
UBE2N	8.05018428282047
KLF4	4.04429922350704
MGC4172	4.39551047086403
LMO4	6.59619817482615
KLKB1	3.28935082377129
HDAC3	7.23443943881017
HP	10.5095332854645
SCHIP1	5.6985356461454
BTK	4.40488597677584
KRCC1	9.17282911837143
PRND	2.91495450371111
C6orf27	3.48279183473532
PIGL	3.56535523640535
CLCA1	3.80609211516288
C1orf112	4.89795935089608
OLFML2A	6.40572578140935
HUS1	4.93435784679713
SFRS6	7.84185780294954
CXCR7	5.86954301416440
UIMC1	6.50150083587705
FXYD2	3.41102783234769
GOT2	8.5144505267884
ZNF667	3.51673351404491
TFEC	5.41872018900112
ATP7B	3.63107111917674
RAB38	4.03771065513968
POLD2	7.47380086087243
PPM1H	5.92947433071945
DCX	3.18722323208732
NFYC	6.13631200508746
ZNF228	3.54249796111645
KIN	6.22694968457827
PLSCR4	7.24459030701076
HIST1H4I	4.15281276689835
PPARGC1A	3.04149288998582
HIG2	7.09079085001698
KCNK10	3.82803118231774
EXOC1	8.14156413042441
OR6A2	3.8358544817473
ETFA	9.01247126537894
PDAP1	5.20884280029739
C19orf6	3.59018669192301
POLRMT	4.38255938541525
ZNF146	7.19132508786185
MIA2	3.24861846476653
LY6G6E	3.09619863284572
EIF4E2	8.35764354682039
NENF	4.99011747077391
HOXB5	4.1353775345532
ZNF324	4.02428207994965
CUGBP1	4.34098897008559
ENTPD7	4.54921616281227
TTC13	6.10200884146739
GJB5	3.20509102349758
PRSS22	4.09151803147248
CYP3A5	6.32296127178612
MBOAT5	4.85253846251976
CUL4B	5.71729016287401
CENPJ	3.42329213788462
KIAA0664	5.87735004461994
PITX1	3.32361762586650
PDGFRB	5.63469463550234
RDX	5.80760825482775
CELSR3	4.18939567877961
JUND	6.2419194519358
ITSN1	4.94887043050618
CHRNB1	3.75617402104843
EHBP1L1	4.32714540878449
C19orf2	7.24084794830824
FETUB	3.04182138448647
CAMK2B	2.98610955110751
DCTN1	6.21856781815301
TNKS2	7.50007950612305
MRTO4	7.95244319736666
C1QBP	6.3743413195734
TTC3	7.92405885575223
NDUFB8	9.47047009238861
CADPS2	5.40841215644798
EDG2	5.0456090351168
MYF5	2.94854662827553
SEMA3G	3.59402691730075
IL23A	3.84109678807596
GJA9	3.77984046341238
R3HDM2	7.00039103554912
C5	4.81174881799295
SLC2A10	6.04082915636148
TRIM45	4.50412747108471
TSP50	3.72984039790056
PAQR3	4.81681453190194
ANKRD26	3.31951460530771
TCP1	8.1853787729831
TMED7	7.59342509057948
CMA1	2.89844667147957
PTCRA	3.99219862183742
HCRTR1	3.43754928370689
FST	4.39511779106649
PAWR	4.28441083490224
LDLR	4.27506437201614
ASTN2	5.78538810915859
SCRN1	7.15518542205865
GPATCH8	6.47163540300805
KIF4A	5.77133370226889
TANC2	4.06234659760751
ZMYM5	3.98826783811265
PGM1	9.19531753333874
ZNF586	5.55527755462757
POLR3G	3.60420232324254
CPD	5.83311689273388
SNCAIP	4.64915166996291
DCT	3.38882335585484
HLA-DOA	4.45457905958745
TANK	7.33924857523586
RCAN1	4.58653734590541
UPK1B	6.6380609957523
DNAJB4	4.58918262407878
UGT1A8	3.05563246178229
LIMD2	3.76557869231926
HIST1H4L	3.38860017131027
PECR	4.39328216849976
HSPA2	6.09589902668752
SERP1	9.5280383973373
TACR2	3.28748243170285
NUP85	7.41089731635143
CD177	3.49781602986158
GPR135	3.13048981062531
PIGG	7.48454844097503
LGR5	3.25504816951529
JAK2	3.78237809167957
DPYSL4	3.39672261867756
TM9SF4	6.28570939127157
PTHR1	3.27480467937316
SIRPG	3.96147760327273
ZNF264	3.88235674854596
BICD1	5.80105349461656
RAB5A	7.91786745242705
FLJ13224	3.13479666822819
METTL5	9.06225864050011
HERC6	5.58130139346509
CASP1	7.79657744708112
USP9Y	2.79800826304363
LRP1B	3.94256202210475
XAF1	6.83692861570134
PLA2G4C	5.30951312974128
APOA2	3.05297891617385
SPAG6	3.03024481395371
KALRN	3.31730426601772
SECTM1	6.06171562546727
THOC7	8.55360749967083
IFNAR1	4.31395015953655
TCTA	6.75790146246375
NY-REN-7	3.4324163749703
TALDO1	9.65445695744338
B2M	12.4498315092719
LPPR4	5.00464378898529
SQLE	5.75135700645341
SEPHS1	7.1411187872286
EIF5A	6.54818574928393
FAM49A	4.34553140164658
YTHDC2	4.22342890775494
EHD2	5.4725144703602
NCF1	4.24972601840233
SPG7	6.43138257329174
ZNF614	3.49500471517992
HOXA5	5.93240409860213
NUP133	7.87934364875635
FGF12	3.46916507339978
SLMO2	7.37811542666434
INPP5B	4.56017677577636
PPID	7.22250749770918
SNTA1	4.37501874355057
IL20RA	3.83383320863731
UBE2J1	6.44456565694902
CACNG2	3.12995239500636
GCM1	3.2016128940889
ELF1	6.80607086884467
TLR5	5.21584800863987
TCFL5	5.83706118959357
C1orf107	6.03518185498954
C19orf22	7.0890964391341
SAFB2	5.84217719632831
MAP3K7IP1	3.98110454817376
NCK2	8.04788807472383
OXA1L	8.19144799064233
KIAA0652	5.69848573093843
KLRG1	3.48426594415254
FRAG1	6.36116257493776
ZSCAN12	2.95692547759068
PSMD12	7.42460854738434
E2F4	5.36864166840026
CLEC4M	3.40818174356086
KIAA0999	4.75489249602143
CLDN10	8.84048223167442
MGC13053	4.09520158192737
TAC1	2.56878058788974
GYPA	3.2485932766286
HPCAL4	3.25616952038836
TRAIP	3.75623623466131
MEX3D	4.9378177544326
KIAA0232	6.79750400742717
ERCC8	6.10105652827755
NFAT5	4.72318929597888
GPX4	9.4245241045399
CSPG4LYP1	3.16876162403262
KIAA0368	6.64834649964082
FBXO3	6.26641654740504
DVL1	6.36170514872207
CMKLR1	3.79145524962369
GPR157	3.37429328958601
TYMS	8.70415863622393
OR52A1	3.37431093614841
PEF1	7.86313628180265
ZNF750	3.54712988216817
ALG9	5.21923367386797
MCM5	6.87005602326933
SDK2	3.10081726919827
BAIAP3	3.87069507659856
RABGGTB	6.21544264599707
KCNK7	3.36986887392118
PTP4A3	6.01342695554276
ANKRD40	4.43951210065082
CALCOCO2	8.03180046375193
TMSL8	4.11402235756035
SNCA	4.14542097808881
ZNF551	3.46643199964728
HBQ1	3.43508980691859
ARHGAP26	4.43255145771376
GEMIN6	6.94543436997522
HRAS	5.12289480458732
KLRC4	2.70974170882722
BSDC1	6.05750213254268
DSC1	3.66537040141255
RNF43	5.54632787642142
NDUFAF1	6.29610332297597
MAP2K4	5.19057268259027
FOLR2	5.64094788174212
LYZL6	3.54323931323701
EPB41L3	4.72644041120925
TEKT2	3.45315594425651
CDKN2B	3.12082415939331
WSB1	6.16730834075043
ZNF480	3.30069273000007
MAP3K6	5.29969992501293
PROS1	6.23871800075438
PSMB8	9.3042982578172
HN1	8.67592710680913
MAS1	3.26502021205848
APOL1	7.41413551233363
CSHL1	3.31439184047893
ZBTB7C	2.8406092934721
AHCTF1	6.55682210634798
SAE2	8.64726177126315
ITGA2	3.90068322532941
AP2S1	9.0498952345215
P15RS	8.03953005612308
MME	3.88499725484484
VAT1	7.28225674870524
MAST4	5.95170562817534
TUFM	9.72714789637867
KRT33B	3.27707026158363
THEG	3.86034800064945
KCTD2	5.46534855469886
WDR26	8.69785342814902
MFI2	3.20053197385627
KRT34	3.08596723355287
NR4A3	3.45771514917523
SGSM3	4.95606653517542
ARSA	3.5950037101248
TOMM22	7.00767080710402
SOCS3	3.79784573727055
UNKL	4.30504793439819
POP4	8.66906551841314
BHLHB3	8.67862528213532
MALL	5.933255625902
SOX15	3.29334548945698
CCNA2	6.8863746850476
PARK2	3.19639306019825
GPR124	5.16466299031112
TMEM132A	4.4001599664432
CGRRF1	6.85121088998488
RUVBL2	7.95894010593144
MCAT	6.24950715079667
WNT10B	3.76790367228465
ISCA1	6.50768492999527
RPAP1	4.86796321998783
C12orf48	5.42580187914146
RAI16	5.27285940761383
RPL27	9.4607210996953
EPN1	3.5076863815629
MAGI1	2.85875269427997
GBX2	3.27120168856388
SLC35A1	7.69596207453035
GAL	3.96048093956705
SLC14A2	3.46125498295191
RDH11	8.12861175501929
ZNF518	4.24991910930764
PCYT1B	3.24443178042054
AUH	7.09345125464814
EIF3H	11.2141818431610
KIF1B	7.05686275486515
MBD2	4.56613465630296
AMOTL2	7.93890474458022
C6orf120	6.44163194134932
PIGT	7.19094034652534
PSRC1	4.90720572512942
PLA2G10	4.13040606866849
ALAS1	6.882010387622
FOXO1	6.08497102924888
C17orf62	7.47109442981611
KIF5C	3.97244881677196
DUSP10	5.71307569252003
CRLF3	7.23919512360762
CLCNKB	3.6147838579338
PSMA5	9.01590433465918
FARS2	6.408251726619
CCDC28A	6.75338856376503
AMPD3	4.67609567541305
PIAS1	7.10088719083433
ADCYAP1R1	3.54356701582051
TMEM134	7.73497458805247
CDH20	3.02115891953173
FBXO7	8.17788498399424
FLJ14213	3.96978374674715
ZNF3	5.36492306063994
LRRFIP1	7.47641161749176
TMEM49	9.8263602426506
CNOT2	8.04600356260311
CBX2	2.9661468500727
ZC3H14	6.78392374007346
ALDH5A1	5.94282382841659
HNT	4.78982066614981
SERPINA4	3.17829617281679
FLJ20920	5.71661016482462
CRTAP	5.44369379346463
DDX50	8.04019238046134
STYXL1	7.86975704894578
TK2	4.91431870148058
BLVRB	7.24424506834266
STMN1	7.0521987026892
GUCA2A	3.22315857255824
DPP6	3.39217891276846
GALNT10	5.17736433139315
STK39	5.55508220383463
MMP24	4.69483916074094
CKS2	9.36434161645481
RHO	3.69263210171786
BANF1	9.82029321524998
CR1	3.00337979664349
RPS6KA2	5.09539106658403
HMBS	6.23628957515319
C20orf112	3.84395976052746
SLC25A24	7.0153764267264
MRPL22	8.40131821228822
SLC25A15	4.96288885856155
GADD45B	5.40989690534131
TDP1	6.18175221141818
ZNF287	3.4308646928324
DAAM2	5.87245930523823
C11orf57	5.03676605989966
RFK	6.33213204640638
ZFYVE9	3.87361026239056
TCTN3	8.3082829182164
STCH	6.163848496451
LOC283871	4.21836678932756
NDUFB3	8.15518619427512
DEFB4	6.26906259871878
FPR1	4.52843443684006
FMNL1	4.37964726709772
SEPT7	9.76352260361533
PTCD2	4.4872584830466
GNLY	4.99976281642867
GRAMD1C	5.71459800955219
ZNF165	4.70473025223312
TR2IT1	5.45688164669895
ARMCX3	7.47067835899367
NDE1	5.90330633948777
MAGEF1	7.50058577382849
ITGA10	3.59804420591381
ARHGDIB	9.3279072878711
FSHB	3.60121900682677
ANXA2	12.1927989297176
HLCS	4.00961593705420
MCF2L	3.80561222620482
AK1	5.87005178893809
FH	6.82675047624406
LGALS2	4.19778886289211
SYNPO2L	2.89678452796158
KIAA1045	3.40909993642618
C1orf183	4.31974322473546
MAGEA8	2.93161202985766
DGCR8	4.98390281394673
GSR	5.52877636723097
NEU2	3.35800858405240
HIST1H4B	3.25582228866005
CACNA1C	3.07246842602772
FAM20B	6.1078702759098
HES2	3.0275807295109
PDCD6	9.37356441742728
INTS7	5.96283812425943
AMPH	4.22449693602615
UCKL1	5.46923712921346
ASB4	2.98585478917228
C10orf97	4.94218855720319
ALDH1L1	4.03688810770124
CCL23	3.22112567996196
OBSL1	5.17916498423088
SLC12A7	7.28556688946698
THAP4	7.13332536796353
RBM4B	5.80196584165919
OGFRL1	4.87061729147949
KIAA0831	6.87379722852016
C12orf11	7.96248443454557
PPP1R15A	4.40448128835706
KIAA0240	5.85232185773233
CD1B	3.51095571581965
FCGR2A	6.5928466171507
MDC1	5.3327356281294
MAN1A1	3.88530146749116
KRT9	3.40800353063032
HTR1A	3.20021075830427
OCEL1	5.93235237095614
ATP11B	5.12117983072662
NLGN4X	5.23578943670658
FBXO34	7.95421069028395
ALOX12	3.41792383261866
RB1CC1	6.98309467791665
PCDH12	4.3587920285556
RPE	5.73506551743196
EIF4E	6.68644955262866
CSDC2	4.04010155679562
ABHD5	4.96664555879211
TMBIM1	6.39800057630042
PET112L	5.18027948123364
P2RXL1	3.13216535599646
F2RL2	3.00281072441562
TRMT1	5.52887506846257
IMPG2	3.60015962504805
LRRC32	6.79979118386743
BGLAP	4.01392559930339
HTR4	3.41252669075379
MRAS	4.96917859966436
TRAF6	4.88589648472682
AXL	5.17793059296929
ATP2C2	3.84326925788065
LMNB1	6.05670700001122
TELO2	4.72454976167478
PNPLA3	3.49621573945819
CSNK1E	6.12072340417696
SRP14	10.5457900521276
KCNQ4	3.158431101692
PIK3C2B	5.87199751872606
C15orf15	9.0059640525169
TUBB2B	2.90433124287901
USP15	6.99868510956025
C12orf41	7.64249476584313
CEND1	3.62160130473408
RNF31	5.37334722407249
TCEAL2	5.3211601599874
PTGER2	5.67108598051727
UBN1	6.98021228666612
SLC5A7	3.18266970775908
SLC31A1	7.04294448436901
ADAM29	3.67038028067718
ST7L	4.13968155568592
GFOD1	5.51675202591465
CTNNA1	9.11803632366588
HRBL	3.83731715656048
CBX4	3.61012685117544
NTRK2	3.44636561302006
FOXN3	5.533772910636
MFGE8	5.72660785714927
PFKFB2	3.88888071236339
TAS2R4	3.45470969886575
SH3TC2	3.29145289785826
IL10	3.66473740865026
PXMP4	7.2492656780158
RNF167	6.08208080514749
PRMT5	8.11737138098529
TSKU	6.43917624949801
ATPIF1	8.79822556196195
ETV3	3.14827842516108
PAK7	3.02599569069851
PDLIM1	10.547929795414
CEP63	5.46565906521023
WDFY3	4.53886277825381
RNF126	4.92594771421385
DPM1	8.3534475818103
CLIC4	7.02796739768217
ACR	3.74189320895528
KLK7	8.7069562974146
ALOX5AP	9.25585944976073
LRP1	5.18322298533265
TNK1	4.72114457185118
TAS2R9	3.06277049542516
ZNF16	5.90665934066831
POLR1B	5.09165667744596
SLC8A2	3.74675089220746
OLFM4	2.80452298064797
TACC1	5.17945143446193
SAMHD1	6.8668009568789
ATP13A2	5.37759805326713
KRT4	3.97334851902878
PAX6	3.56424021763674
SCG2	6.14175572915756
SLC17A6	3.18057860898587
TUBB4	3.67177363009070
PADI4	3.10630318441672
FMO3	3.09552241942015
NLK	4.01431304933284
POU4F3	3.01886931043706
MDM2	3.43741479513491
CAPNS1	9.14273187953748
SDF4	7.79223624479906
ITGBL1	4.66189658682928
TAP2	4.32313958221552
OR2C1	3.32338288471853
KLHDC3	7.12924543578938
EFHD2	6.2143916087984
GALR3	3.69705462390784
NBEA	3.43587598371182
ABCA6	3.41041356688836
ABBA-1	3.79629939260714
GNAI1	5.05079607679919
CLDN3	8.58253309325006
AKT2	3.22008246759539
EGFR	4.80673112898916
VPS4B	7.27001694562569
RBM16	7.4084179875678
GALNT6	6.72802688518349
ZDHHC3	5.2866227615993
SLC25A4	7.36600918437158
CYB5B	6.49063632205106
NDRG1	7.5707923959488
SESN1	4.90775666953712
GBE1	7.25996288200535
MRPL46	6.95953107863431
CLASP1	5.610970409298
FARP2	4.57078811183129
ACOT11	3.82014350615795
LDHAL6B	2.88868928161978
MAPKAPK3	5.74900774357568
NCAM2	3.17948317438596
AFAP1	4.64726890885504
PRKD2	5.73534333317687
OR2H2	3.23563709732678
ZFP36L1	7.0233152797113
DZIP1	3.98965002330028
GPR161	3.79224865863238
RNF146	4.72904780481696
NKX3-1	3.77523249343228
CCNB2	7.93861539729176
ZNF10	3.61506000041394
WDR74	6.00073950781765
FAM134A	8.3442823609111
PCNP	9.04901793401794
PURA	5.60189226988968
DNPEP	7.88266338398078
ERBB2	6.07515774107335
CREB1	6.34218727646604
NEO1	5.94631617558313
DDX3Y	3.26717744673375
RPS3A	13.1887528739358
MXRA7	8.9543930007483
LGALS3	11.0495778791821
GLT8D1	7.31666063690747
TMPRSS3	8.07289737259317
UPB1	3.17427365309209
LAT	4.31005341923882
CLDN14	3.50477814111585
DHX38	5.32876065184696
KCNA3	3.26490914531362
BTBD1	8.22317124335015
TARS2	5.97512358311888
SKIV2L2	8.12818521247056
ABCF1	7.79977794562613
CDT1	3.62982161401875
ZHX2	7.56977218528166
FCF1	5.07826744957607
LRRC49	4.65584840719769
GUCY1B2	3.54631845503178
CD28	3.22899816501255
SMARCA4	5.73609427337043
SEPT2	9.6346547577182
SOHLH2	3.19829875013013
MCOLN3	3.38248154833876
LRP8	5.59319060536088
TAGLN3	3.74105885081395
MASP2	3.68144850607101
GPATCH3	4.76251738478693
TTRAP	8.7580708896351
AGL	6.69254484304846
NFE2L3	5.528051874723
PSD4	4.13134627612233
PALMD	6.354576944772
CCNB1IP1	8.07048311271528
TMEM43	6.7854455833794
OBFC1	8.01849734484088
STAT5B	4.16524668123909
C14orf79	4.34747093041714
ENPEP	4.4028091053423
SSB	8.21168009525
SCT	2.92762996041826
TIMM23	7.40735750245687
SKI	3.43473663824531
SLC22A13	3.16164028285782
AKAP3	4.3519226902385
OAS2	5.87204487861087
KIAA0423	6.4525767033645
SEC61G	9.42665327118608
CAPN11	2.9306313246897
TMEM50B	8.1224929515949
DEGS1	7.61033032346656
ARHGEF4	3.23167427840101
DBNDD1	4.19065646999241
TBL1XR1	5.93234110597894
FAIM	6.2499908428652
SP140	3.78566228849388
G6PD	6.30764692315286
NUDC	7.4291080000429
GABRP	5.45359242010496
SCARA3	5.97293387401094
TACSTD2	5.72939524674985
EIF3J	7.23285023263656
PPP2R2A	8.92478333278849
CPA3	4.70404979665460
PVALB	3.38412104407218
BCAT2	6.25281367500654
MFN1	6.58418102925237
F10	2.9382550002663
