Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_G10_516458
SMYD3	7.14457407461976
CST7	4.06196837694325
SELL	4.07458575410897
CIAO1	6.93539555750608
LGI2	3.78556062472421
WDR45	7.20019414176131
ANKRD6	7.86198970916822
LTBP4	3.99188716800589
PSCD3	3.60650970023330
PYY	3.1828522885747
KCNC1	3.05181432767412
SIRT6	3.71754203340388
CCL19	3.61820344297843
ARHGEF9	4.41152611634497
ABR	4.96286203577889
C10orf22	5.99952671211166
STK17A	4.43471589834826
FOXE1	3.30987612002944
GML	3.1299682689215
CNGA3	2.8777372115126
CD38	4.07632517715427
ZDHHC6	8.18423445586853
NEFH	5.73664233375888
PGBD5	3.65999099442379
CTDSP2	7.798518868538
RMND5B	5.5642697610506
ZNF257	4.05288010694095
DUSP4	3.24691437911367
FLJ22167	5.49789957835476
EXOSC7	6.20117374169083
ROR2	3.53793546264440
FOXM1	6.09717329001133
ZBTB48	4.51052164893263
BUD31	8.56940576193508
MAOA	7.17342049570767
CCDC41	4.18445134514807
TNNT3	3.83152519033476
FBXO11	5.85998304903284
GYPC	5.47915301246564
PLIN	3.40165114497432
RFXAP	3.57425697318421
C6orf15	5.92554357441971
RNF4	7.74904355927987
F8A1	8.79426265421028
PPP1R3D	5.57428504161371
GRB2	6.59144302059668
TPM3	3.17396147675514
SYT13	3.55882601350993
EPB42	3.51164589806593
RP5-1077B9.4	4.72962437361809
EIF1	10.944695799124
CETN3	7.0649045600385
FPGT	6.05032014873546
PRY	3.25146492951482
NTHL1	5.13128284003579
POLR2B	8.43865024691014
RPS28	11.6709376739140
GDF10	3.96752909794674
COQ9	7.28085259394809
P2RX3	2.88291875492961
GCC2	6.49890969371328
RARRES3	6.93152375491344
PLXNA1	6.59917723559082
WBP4	4.91354092481233
KIAA0100	6.68758712838099
PMF1	6.72716264927989
HS2ST1	5.7920777355859
CRELD2	7.01186619611317
C8G	3.0706332933165
CD82	5.48786750479585
PMM1	5.02831821105839
CBLL1	5.3151707119175
LIM2	3.31719480582727
VAX2	4.66048473863143
SETDB1	5.25035393927642
LRAP	5.80495361934107
GCLM	7.45826103645154
CPEB3	3.87957259322166
PPM1A	5.75842452762295
INTS1	3.76815827153681
MMP16	3.17625092776264
CAMTA1	3.40532717215325
SAMSN1	4.36250665461077
DRD3	2.83962669828404
GMPPA	5.50224934542608
C11orf73	7.1275414624689
AIPL1	3.64364869498403
PTP4A2	9.00396648168685
IL24	3.40006078645085
BDKRB1	3.26279037047757
HPCA	3.32707220115683
MLF1	7.04838675875178
SEC14L1	6.74608525773141
CHFR	6.61055201475622
EMILIN1	3.59448885780711
THADA	6.71030386458555
TAF12	4.63152279439282
NDUFS4	8.03743082712638
ID1	9.9086786570116
PIK3CB	4.55754491803302
COL18A1	6.52657732251048
PDZD3	3.16303907228305
TBC1D17	4.45516439695409
COX8A	9.7858693850615
CDCA4	6.0563514455716
C2orf44	4.9478674233149
C9orf16	7.69272435605906
ERBB2IP	7.45305305488964
EMX2	7.887128931092
FUS	5.80780230240366
NIPSNAP3B	3.75254459841720
TF	4.00592945492618
CXorf56	5.43163953115866
CLCN4	3.80490656448675
PWP2	4.61842527215144
MMP15	4.62280121073863
MTMR14	6.20118391430773
NPR1	5.22671557618287
DNAL4	5.3957775575804
ELAC2	4.91764168324192
ASS1	10.1512068864737
IPP	5.87083069672687
TMEM59	9.92294637679281
POLR2J	8.55367370160207
SEC23IP	6.68083830077381
RGS4	4.28692290795466
UQCRC1	8.80994707308176
SNX6	7.11114920486374
DDX18	6.59981638683696
POLG	4.62537151909412
ADAM23	4.03758834178708
ZNHIT2	4.45032059981666
TFR2	3.34833185177714
NCDN	4.0951774317124
RAG1	3.43482468405923
POMT1	4.36646509661041
CYP1A1	3.48068075965429
SNAPC1	5.10860166246003
GNA11	5.14254492868654
CCDC52	2.85280912516576
CAPN1	6.79466325225299
DDHD2	6.35401634331883
UPF3A	6.22139374103744
LAGE3	6.22169154465981
GNRHR	3.11499219774199
UNC13B	5.56677746537113
TTLL4	5.22532013132186
PPBP	3.46658696001676
HTR3A	3.23694277956265
SDC2	6.88961536252712
ANKRD49	7.96489888298759
BTF3	10.1709465987813
COX7A2	10.85525088734
SARS	8.88176428274093
C13orf18	3.80036367097148
CACNB1	3.71813722702247
QKI	5.96861116448879
SETMAR	6.40606925009652
LAMB4	3.25361063261807
MAN2B1	7.38451093125862
EML3	4.5868513530219
ACADL	3.25487868098202
OFD1	8.19846752343478
CGA	3.48637706227534
EIF3EIP	10.0292953162195
PEX16	4.97060217974967
GNG12	7.63026912501543
HABP4	5.13873145747096
CNTN2	3.5348764626486
ASNSD1	8.44581204866817
FUT4	4.38842241342198
DBH	3.50605498700599
CD53	6.322682969993
HIST1H2BJ	3.53682962570448
TFAP2B	3.04658316235248
ACF	3.62521397761197
TMEM11	6.80536985998747
CDH8	3.36366423839429
C3orf32	3.27793422252208
AGPS	5.77870812006124
C4orf18	3.61504753639833
PCCB	8.24147625291956
IPO13	5.53110929693654
PECI	7.33423290625304
UNG	8.15027271900142
C6orf105	3.46854089461734
GSTP1	9.56608900422531
SUV420H1	7.39067843109013
ARHGAP15	3.56826440939674
LTBR	6.71074517209636
TDRKH	3.90418430817312
PSG4	3.26155723612763
SLC9A3R1	5.78193445885294
NBPF3	9.67379752890997
SLC9A3	3.46864976944837
OSBP	6.65529607239768
PRR5	4.75700619875368
CHMP7	5.56391578184897
ADRA1A	3.07312152533677
ASAH1	6.92055494093139
FKBP4	7.6521711119655
ZNF350	5.01591130862419
DOM3Z	5.63392435622875
GIPR	3.47430392977066
AHI1	5.22143873264897
BST1	4.33862948854113
NCR2	3.39713144799485
NADSYN1	4.58616037839247
UBE2W	6.6763957347641
RGS14	4.05486609983225
KRT15	5.40946668744833
SCN11A	3.76846027847000
GFI1	3.43081595657891
FHL1	4.11220085528966
SMC6	7.04505071433812
GATA1	3.49480188390538
OSGEP	5.26770168053218
ARMC6	4.56584422404725
HK3	3.28688512875813
PSMD5	7.1846169037132
RSU1	7.15233405329026
RPL4	11.5888064615679
MAD2L1	7.2203359602355
RBPMS	5.71408166294696
EIF4A3	8.58077288793976
E4F1	4.53992873284468
DLEC1	3.38705098402966
PRPF3	5.5775211446487
EMR1	3.27318633970959
CHMP2B	6.55238802071315
CAMSAP1	4.29936860521091
RPS21	10.0441881424018
XCR1	3.27810981759091
ARID5A	5.06460381020796
RBM6	5.75547849184034
UBE2N	8.48865351711124
KLF4	6.00704455263461
MGC4172	5.231688632226
LMO4	6.50745362822947
KLKB1	3.12343785488017
HDAC3	6.29935323213726
HP	3.12980071958422
SCHIP1	8.50191880057822
BTK	3.48845432661266
KRCC1	8.26238164134807
PRND	3.13665809079697
C6orf27	3.35361556878744
PIGL	3.63147106099091
CLCA1	3.84706728930592
C1orf112	5.30570483427726
OLFML2A	5.81475758766480
HUS1	4.98379689744967
SFRS6	9.05757402001423
CXCR7	6.83998943721982
UIMC1	5.33677648852799
FXYD2	3.57780451168506
GOT2	7.85300242454288
ZNF667	4.31535606921087
TFEC	3.80239260934071
ATP7B	5.03937174921386
RAB38	5.916436953485
POLD2	6.36474169336845
PPM1H	7.61791557438153
DCX	3.1629794723621
NFYC	6.04590444105614
ZNF228	4.45034451505051
KIN	6.11503475728206
PLSCR4	4.15611842138042
HIST1H4I	4.26678954257078
PPARGC1A	3.03376560280924
HIG2	8.84957041555512
KCNK10	4.01740330196704
EXOC1	7.82302742001697
OR6A2	4.00594281449024
ETFA	8.97357940002763
PDAP1	5.28759332411867
C19orf6	3.35827505658626
POLRMT	4.01901885058654
ZNF146	7.6300177713868
MIA2	3.21659149449658
LY6G6E	3.2543790351478
EIF4E2	8.40156092090501
NENF	5.35896904954449
HOXB5	7.53421868434279
ZNF324	4.43991899980226
CUGBP1	4.41802887181199
ENTPD7	5.600131374805
TTC13	6.99409209668007
GJB5	3.57355219577507
PRSS22	4.71656128971765
CYP3A5	3.23200745537812
MBOAT5	4.78793921535465
CUL4B	5.68142877416714
CENPJ	3.26610237892587
KIAA0664	6.25988173197707
PITX1	3.85155833802289
PDGFRB	5.05832936553405
RDX	6.96801598765626
CELSR3	3.89184960401668
JUND	6.7277899235612
ITSN1	6.5848899222169
CHRNB1	5.84025900607481
EHBP1L1	3.94319686059165
C19orf2	8.16247769087683
FETUB	3.07282232023803
CAMK2B	3.16247477124547
DCTN1	6.64655508467417
TNKS2	7.21250247074337
MRTO4	6.878372872187
C1QBP	6.95411198094508
TTC3	7.81682966501874
NDUFB8	9.12244729376131
CADPS2	4.12226259386938
EDG2	3.95649553856378
MYF5	3.25271378977796
SEMA3G	4.13722694913841
IL23A	3.86299180443257
GJA9	3.29535697100205
R3HDM2	7.53024843652404
C5	3.78558327272000
SLC2A10	8.11609326002333
TRIM45	5.98077169231733
TSP50	3.77707477836252
PAQR3	5.45176851882233
ANKRD26	3.62188218046301
TCP1	9.18092334090689
TMED7	7.3349884620563
CMA1	2.83795403706934
PTCRA	4.01403545834214
HCRTR1	3.16334486717031
FST	3.98354685845388
PAWR	4.45484923515351
LDLR	4.49184514688747
ASTN2	3.75612107117946
SCRN1	6.08998025014988
GPATCH8	6.35753093029738
KIF4A	6.79681218711063
TANC2	3.7262226296559
ZMYM5	3.54343580211538
PGM1	10.1551448028897
ZNF586	7.04516422928453
POLR3G	3.52110029581684
CPD	7.91835410154159
SNCAIP	4.2759541079888
DCT	3.36789967279432
HLA-DOA	3.14090386307888
TANK	5.50923739351001
RCAN1	5.7739819750488
UPK1B	9.39411213246913
DNAJB4	5.1288231701616
UGT1A8	3.03614325418413
LIMD2	3.62159817489144
HIST1H4L	3.55392734990967
PECR	5.28031060168374
HSPA2	7.03320788903151
SERP1	9.7868633539581
TACR2	3.24529040291927
NUP85	6.08075426963682
CD177	3.47130831275996
GPR135	3.08014529012931
PIGG	6.04567218676005
LGR5	6.29067193864655
JAK2	3.66539154699335
DPYSL4	3.33855074092391
TM9SF4	5.78174960491712
PTHR1	3.39214575750114
SIRPG	2.95686071137951
ZNF264	5.59466425392681
BICD1	4.3233357394725
RAB5A	7.14381618399334
FLJ13224	3.07410045691108
METTL5	9.69236073122386
HERC6	7.58379919980986
CASP1	5.51790674502166
USP9Y	2.65896378729363
LRP1B	2.89394999298597
XAF1	8.1348101393332
PLA2G4C	3.45803243999149
APOA2	2.93287316745611
SPAG6	5.31121545197453
KALRN	3.68342654612168
SECTM1	6.32723972324831
THOC7	8.40450753483646
IFNAR1	5.73335487854442
TCTA	6.81860060750396
NY-REN-7	3.22454065341315
TALDO1	9.41129206198437
B2M	12.0477955713428
LPPR4	3.1909929268641
SQLE	5.99498220328196
SEPHS1	7.20420365389167
EIF5A	6.71911710928364
FAM49A	4.5881465110501
YTHDC2	4.15714058479737
EHD2	4.33756773414925
NCF1	3.68601945659335
SPG7	6.01300262339435
ZNF614	3.8422256412354
HOXA5	3.41360288087015
NUP133	7.98640949428628
FGF12	3.76988171922342
SLMO2	8.36690779533435
INPP5B	4.79093756514664
PPID	7.16651817159235
SNTA1	4.64815973246082
IL20RA	6.13650023469296
UBE2J1	6.70994969098404
CACNG2	3.03330771866739
GCM1	3.07745744128451
ELF1	6.44568287413049
TLR5	4.46748042679292
TCFL5	6.74858269678015
C1orf107	5.7219970922929
C19orf22	6.80320624461747
SAFB2	5.44702330207019
MAP3K7IP1	3.91426011584714
NCK2	7.3341215851701
OXA1L	8.81380124807655
KIAA0652	5.84224300426154
KLRG1	3.70902068922158
FRAG1	6.27355147099763
ZSCAN12	3.13938944055366
PSMD12	6.93662257420132
E2F4	5.06698310003554
CLEC4M	3.39117041593304
KIAA0999	5.4135489096582
CLDN10	3.61469007650448
MGC13053	4.14049435800012
TAC1	7.21308567379456
GYPA	3.41340699963730
HPCAL4	3.14170319403856
TRAIP	4.03526828967667
MEX3D	4.4504995768429
KIAA0232	6.27594246056762
ERCC8	5.20101979730561
NFAT5	5.50997731157014
GPX4	9.30433154481492
CSPG4LYP1	3.18303090752592
KIAA0368	5.48147168161865
FBXO3	6.58968565959373
DVL1	5.83122720904963
CMKLR1	3.49833039741892
GPR157	3.32079986041300
TYMS	9.0451645626486
OR52A1	3.29001673698418
PEF1	6.50954246693081
ZNF750	5.46712527126763
ALG9	7.23520978936054
MCM5	5.51071962667068
SDK2	3.47362735242719
BAIAP3	3.74064637974661
RABGGTB	6.91120580737923
KCNK7	3.36011460110597
PTP4A3	6.17054828478547
ANKRD40	4.70835088579769
CALCOCO2	8.52151405926088
TMSL8	7.00980384898479
SNCA	4.30782671951518
ZNF551	4.64857559110445
HBQ1	3.33043235688545
ARHGAP26	4.26380660188848
GEMIN6	6.97721344384898
HRAS	5.46567488164639
KLRC4	2.77381863094648
BSDC1	5.7541223204484
DSC1	3.76552962734088
RNF43	5.06482530892263
NDUFAF1	6.20033919323367
MAP2K4	7.08887621029327
FOLR2	4.96957640925763
LYZL6	3.58704725792291
EPB41L3	3.48324601211216
TEKT2	3.96628602351805
CDKN2B	3.34194997439373
WSB1	7.02462601321637
ZNF480	3.61508661241119
MAP3K6	3.82708001728498
PROS1	4.99120418989834
PSMB8	8.9598953955881
HN1	7.4567173696184
MAS1	3.10762001318076
APOL1	6.82933640201396
CSHL1	3.21247916740288
ZBTB7C	2.92216398148382
AHCTF1	6.26920574105912
SAE2	9.21970620653961
ITGA2	3.5878689442806
AP2S1	9.51744628991243
P15RS	6.78105909405604
MME	3.25230262862326
VAT1	8.3027653885396
MAST4	4.54959550446128
TUFM	8.47111043491589
KRT33B	3.34341264797043
THEG	3.93592964028302
KCTD2	4.79801884686251
WDR26	9.10180820427357
MFI2	3.20412468050323
KRT34	3.0598804493836
NR4A3	3.30222027007693
SGSM3	4.67535322311012
ARSA	4.3591173549538
TOMM22	6.13232447165025
SOCS3	3.52447428225
UNKL	3.66826998184183
POP4	8.3265124650256
BHLHB3	4.62378428013885
MALL	6.0789079970451
SOX15	3.35662753244268
CCNA2	6.61095137864073
PARK2	3.43427125485835
GPR124	4.41712098278392
TMEM132A	6.03327410676675
CGRRF1	5.71504460616733
RUVBL2	8.2976252332958
MCAT	5.64042169769638
WNT10B	3.29830188433521
ISCA1	6.5352701550141
RPAP1	3.77718055420948
C12orf48	5.76317193587759
RAI16	4.61342730850681
RPL27	9.38961637342313
EPN1	3.55126257874906
MAGI1	3.11340357505672
GBX2	3.18979168861591
SLC35A1	8.67257187723678
GAL	4.24630540288183
SLC14A2	3.62606191202423
RDH11	7.32115864573347
ZNF518	5.21353619624642
PCYT1B	3.32164863041045
AUH	6.77124422422297
EIF3H	10.3236181755667
KIF1B	5.85603459453372
MBD2	4.63593627685433
AMOTL2	7.93609342201669
C6orf120	7.537833825486
PIGT	8.21924342446469
PSRC1	6.36488366394432
PLA2G10	3.9039563873387
ALAS1	7.19909148345443
FOXO1	5.69312607781085
C17orf62	6.1166528350417
KIF5C	4.18291789080995
DUSP10	6.12827285987258
CRLF3	8.02492557754533
CLCNKB	3.43239572913487
PSMA5	9.67255731070065
FARS2	5.8886073515311
CCDC28A	7.0476686190982
AMPD3	4.48120003975599
PIAS1	7.3306555604604
ADCYAP1R1	3.17108133144332
TMEM134	7.46658932474486
CDH20	3.00668339164751
FBXO7	7.26820201823442
FLJ14213	4.58630689311743
ZNF3	5.84311223142441
LRRFIP1	7.34308484508988
TMEM49	8.76584300750411
CNOT2	8.1458146305868
CBX2	2.68612218253487
ZC3H14	6.17053285115186
ALDH5A1	5.65855276494038
HNT	3.29252623760023
SERPINA4	3.2027735511791
FLJ20920	6.01832244881873
CRTAP	5.20780749211635
DDX50	8.66303706260226
STYXL1	7.37092082709346
TK2	4.44621048493485
BLVRB	7.11342217577962
STMN1	7.24264061380117
GUCA2A	3.21503791026078
DPP6	2.95758413806924
GALNT10	4.71391841872369
STK39	7.12798456327178
MMP24	4.45416284253087
CKS2	9.48330924844763
RHO	3.57617188164204
BANF1	9.53539060317664
CR1	2.9228548485684
RPS6KA2	7.64832224980412
HMBS	7.52937514627633
C20orf112	3.64568613487625
SLC25A24	7.76074532335693
MRPL22	8.51599200252338
SLC25A15	5.87590314678521
GADD45B	5.30179089135998
TDP1	6.32534265326448
ZNF287	4.10637683463383
DAAM2	4.9294524780931
C11orf57	6.33967945395837
RFK	6.8450218471759
ZFYVE9	4.34860443959032
TCTN3	7.86302518301596
STCH	7.04528423537414
LOC283871	3.44501522487175
NDUFB3	8.4552444310668
DEFB4	3.50878564555169
FPR1	3.87190918462809
FMNL1	3.97317647289526
SEPT7	9.4762700716085
PTCD2	4.7828925589012
GNLY	3.26387635914632
GRAMD1C	6.43049491959258
ZNF165	5.03635742638312
TR2IT1	5.15989288856918
ARMCX3	8.68035598198728
NDE1	5.31499016954233
MAGEF1	7.86682774028826
ITGA10	5.75128937140398
ARHGDIB	7.48300694387608
FSHB	3.49295642076435
ANXA2	10.5585792971906
HLCS	3.87123466005964
MCF2L	4.74596333328209
AK1	5.70438009042261
FH	6.88693159464628
LGALS2	3.41067881468262
SYNPO2L	2.86750640173311
KIAA1045	3.2721856682653
C1orf183	4.47435505641453
MAGEA8	2.98702706796073
DGCR8	4.7441542778540
GSR	6.10609099964922
NEU2	3.10741041666459
HIST1H4B	3.55064557715192
CACNA1C	3.3435036007469
FAM20B	6.73714076505939
HES2	3.0800644313722
PDCD6	9.25486397950752
INTS7	6.76852065207948
AMPH	3.77414409388746
UCKL1	7.09543453024341
ASB4	3.09768303396051
C10orf97	4.59638769592932
ALDH1L1	4.43404188028424
CCL23	3.24664043685
OBSL1	5.33142501978187
SLC12A7	7.21316297131237
THAP4	6.11521927330342
RBM4B	6.12630068599206
OGFRL1	4.5374640569552
KIAA0831	6.54594602532322
C12orf11	7.19514508617885
PPP1R15A	4.95741374426309
KIAA0240	4.64024096380557
CD1B	3.12947609631706
FCGR2A	4.65492856909446
MDC1	4.78196936638012
MAN1A1	3.56639611149286
KRT9	3.41291504875033
HTR1A	3.19887783300388
OCEL1	7.02474875420478
ATP11B	6.81263073279871
NLGN4X	4.40945503365942
FBXO34	6.81979561847395
ALOX12	3.79293453070436
RB1CC1	7.88824994445071
PCDH12	4.27761829615845
RPE	5.70758030621031
EIF4E	6.55426270643545
CSDC2	3.73586834045511
ABHD5	6.05190989183954
TMBIM1	7.49324369677324
PET112L	4.41810159667483
P2RXL1	3.27295563041271
F2RL2	3.11689582639915
TRMT1	4.89498128497247
IMPG2	3.47500320496228
LRRC32	4.44017583622171
BGLAP	4.23292413698432
HTR4	3.35826325018474
MRAS	5.67438119166324
TRAF6	5.19625091381612
AXL	4.30935463974274
ATP2C2	6.56699329671966
LMNB1	5.53405621203769
TELO2	3.88674399770258
PNPLA3	3.77908149074461
CSNK1E	5.8129804501852
SRP14	10.3532018925556
KCNQ4	3.15866638750825
PIK3C2B	6.04936466359134
C15orf15	8.26389870367377
TUBB2B	4.93821353447507
USP15	6.38587819519487
C12orf41	8.43373251053101
CEND1	3.45246133000943
RNF31	4.60801934980961
TCEAL2	3.65091905479974
PTGER2	4.06808793782025
UBN1	6.10856784560377
SLC5A7	3.03032817683061
SLC31A1	6.39951745627114
ADAM29	3.53975116786633
ST7L	4.26884350492173
GFOD1	5.50547552456175
CTNNA1	9.0388536998003
HRBL	3.76666942599541
CBX4	3.8676302574089
NTRK2	3.9252104179953
FOXN3	4.94844343111608
MFGE8	6.04043939859803
PFKFB2	3.73699600037846
TAS2R4	3.29614044135
SH3TC2	3.30008885968507
IL10	3.49559620456005
PXMP4	6.45844341192069
RNF167	6.4656360252095
PRMT5	8.69077309592411
TSKU	6.12943883463941
ATPIF1	7.56776800341417
ETV3	3.21651882092028
PAK7	3.18662010874296
PDLIM1	10.6651346343051
CEP63	5.73042566840554
WDFY3	4.76329960865978
RNF126	4.42296659993526
DPM1	9.48019408838882
CLIC4	6.91158582409284
ACR	3.61088009590041
KLK7	7.00286513577783
ALOX5AP	6.23965053108587
LRP1	5.04219690609412
TNK1	5.24375044041112
TAS2R9	3.09790529730297
ZNF16	5.48381196481699
POLR1B	5.06131350448533
SLC8A2	3.96089264045855
OLFM4	10.4215112990738
TACC1	5.0212748383175
SAMHD1	7.43247040958546
ATP13A2	5.44105780861488
KRT4	4.18693469501183
PAX6	4.74985337079947
SCG2	3.69439402284598
SLC17A6	3.27319971715527
TUBB4	3.64472151201705
PADI4	2.93084893588995
FMO3	5.96517085037277
NLK	4.56563205537345
POU4F3	3.10187935995391
MDM2	3.99062241749091
CAPNS1	9.6197671713405
SDF4	7.48150309268449
ITGBL1	3.39073785592313
TAP2	4.0955979096948
OR2C1	3.29118798697474
KLHDC3	7.34136245331454
EFHD2	5.84268698546494
GALR3	3.47037600262092
NBEA	3.47326280525847
ABCA6	3.31297433034247
ABBA-1	3.79143150122432
GNAI1	4.0039525892728
CLDN3	8.72097189962868
AKT2	3.37444122213225
EGFR	4.21558587628187
VPS4B	7.04350846003134
RBM16	8.18689843496275
GALNT6	6.72493439551872
ZDHHC3	5.28482791182386
SLC25A4	6.66914144633831
CYB5B	5.8001279278294
NDRG1	8.51136865823288
SESN1	5.66384254523471
GBE1	6.78629146674781
MRPL46	6.97470235953825
CLASP1	5.51656617519755
FARP2	4.37696779563884
ACOT11	3.96587568297857
LDHAL6B	2.96976794061801
MAPKAPK3	5.75668356419199
NCAM2	2.86379144879628
AFAP1	4.22912318230809
PRKD2	6.71860394551125
OR2H2	3.21371609889657
ZFP36L1	7.71749967453424
DZIP1	4.16953420393468
GPR161	4.05816352739193
RNF146	4.56802023008892
NKX3-1	3.75351608511499
CCNB2	7.90646245580308
ZNF10	4.75621637954443
WDR74	5.5758176957125
FAM134A	8.1237908305831
PCNP	9.6670408146445
PURA	5.15016392585687
DNPEP	7.55283464570612
ERBB2	5.42376158867635
CREB1	6.21300807538364
NEO1	6.95312380527489
DDX3Y	3.29221573807302
RPS3A	12.4472189609505
MXRA7	9.5441194692385
LGALS3	10.6165433473344
GLT8D1	6.90258212577108
TMPRSS3	7.33872264727017
UPB1	3.19875855854205
LAT	3.78137992603498
CLDN14	3.69420908393623
DHX38	4.21161638204349
KCNA3	2.93604434338234
BTBD1	8.47173313117281
TARS2	5.66312156275092
SKIV2L2	7.62758676110263
ABCF1	8.07634458835992
CDT1	3.14475454017905
ZHX2	5.68388000499955
FCF1	4.73121532944826
LRRC49	5.92102179197772
GUCY1B2	3.29181793140376
CD28	3.29916566744738
SMARCA4	6.68326300898104
SEPT2	9.79614489473998
SOHLH2	3.31187342959676
MCOLN3	5.15485719263614
LRP8	4.18437945594305
TAGLN3	3.70485898234557
MASP2	3.44330705694248
GPATCH3	4.32388777829569
TTRAP	8.7132436477446
AGL	7.6536362675443
NFE2L3	3.56504779121386
PSD4	3.58135357819992
PALMD	6.19179992266954
CCNB1IP1	7.93206999903806
TMEM43	6.12164954939925
OBFC1	6.80959711014064
STAT5B	4.75425263185712
C14orf79	3.80497005864599
ENPEP	4.02577355500750
SSB	8.61832466900576
SCT	2.90613798670437
TIMM23	6.87098990714105
SKI	3.49522191561026
SLC22A13	3.15930533308799
AKAP3	4.58950714264058
OAS2	7.32956355836297
KIAA0423	5.19574240444634
SEC61G	9.02114807285303
CAPN11	3.13649209892522
TMEM50B	9.64921077852339
DEGS1	7.82926855078227
ARHGEF4	3.41313192044675
DBNDD1	4.08792505656493
TBL1XR1	5.03791337087382
FAIM	7.27783818936114
SP140	3.27539520986698
G6PD	4.87358285367259
NUDC	6.9650598494692
GABRP	8.18653971354275
SCARA3	4.18837680366499
TACSTD2	6.08422236983509
EIF3J	6.35276372141233
PPP2R2A	7.73602344080691
CPA3	3.70728213446317
PVALB	3.12027822548376
BCAT2	6.35139853227648
MFN1	7.37438828657826
F10	2.90358860526411
