Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B06_543646
GDPD5	5.20294254891465
PDCD4	5.95392892470976
CEP350	5.82830202606624
FOXP3	3.16031108351082
SMYD3	7.02346892836599
CST7	4.54047524975132
SELL	5.21598572011625
CIAO1	6.37692342889975
LGI2	3.49715648460619
WDR45	6.86129386801678
ANKRD6	6.59642091074948
LTBP4	5.31605139601875
PSCD3	3.24633425568798
PYY	3.08991658471811
KCNC1	3.34600519625896
SIRT6	4.24685510183818
CCL19	3.97825885505514
ARHGEF9	4.15752226388262
ABR	4.37165582101216
C10orf22	6.62947613438549
STK17A	4.78206138217481
FOXE1	3.17933525127195
GML	3.10992866705271
CNGA3	3.07849565584738
CD38	5.0208333141746
ZDHHC6	7.14859713894916
NEFH	3.86676700536367
PGBD5	3.19361769886464
CTDSP2	6.92748583180565
RMND5B	5.24807783655207
ZNF257	3.61131944783230
DUSP4	3.34931349395764
FLJ22167	5.60405161794318
EXOSC7	6.5001979429701
ROR2	3.38293505516743
FOXM1	4.9292360108538
ZBTB48	4.79382454629994
BUD31	8.18739073839422
MAOA	4.01566736991311
CCDC41	4.78926567383555
TNNT3	3.39297755407311
FBXO11	5.53837332083028
GYPC	6.71821113853355
PLIN	3.49028608752134
RFXAP	3.47922420104195
C6orf15	3.80068063391412
RNF4	8.78555493772669
F8A1	9.64768348744079
PPP1R3D	4.80935452924114
GRB2	7.35583095061171
TPM3	3.21489181010382
SYT13	3.86674446488863
EPB42	3.3969100675867
RP5-1077B9.4	5.54833875883858
EIF1	10.0101893334870
CETN3	7.22743365266457
FPGT	5.90433648042532
PRY	3.47761462941809
NTHL1	5.10117870829243
POLR2B	9.22459305365334
RPS28	12.1336362714709
GDF10	3.00774624728650
COQ9	7.59269027322567
P2RX3	3.00305633167101
GCC2	7.71214471292108
RARRES3	8.41088218142337
PLXNA1	6.39538325065288
WBP4	4.52887530686316
KIAA0100	6.97828766278153
PMF1	7.14484943111549
HS2ST1	6.21658513015449
CRELD2	8.06873547961205
C8G	3.12568856722508
CD82	6.73545985728813
PMM1	4.74833536897203
CBLL1	5.21765084009683
LIM2	3.11494868407837
VAX2	3.28035478422415
SETDB1	5.51363447857583
LRAP	3.43980273649871
GCLM	7.65069340255278
CPEB3	3.91562786201766
PPM1A	6.13902839133629
INTS1	4.66910737660973
MMP16	3.16192024149593
CAMTA1	4.79634395622508
SAMSN1	6.07804621303614
DRD3	2.84649831247933
GMPPA	5.66756431043626
C11orf73	6.04956641320617
AIPL1	3.62996598398734
PTP4A2	9.36948792216475
IL24	3.34697679359241
BDKRB1	3.28239759811428
HPCA	3.55191357206795
MLF1	6.63696529609749
SEC14L1	5.8859075598488
CHFR	6.07633317003528
EMILIN1	3.4748706781219
THADA	6.7889919794525
TAF12	6.02824501954055
NDUFS4	7.47974597885618
ID1	5.90335093563714
PIK3CB	3.84027937059909
COL18A1	8.51370687695255
PDZD3	3.35768394702997
TBC1D17	5.33468956020725
COX8A	9.40303738634742
CDCA4	4.75990108166462
C2orf44	4.31307857390938
C9orf16	8.61804018628992
ERBB2IP	8.08224424171591
EMX2	7.89406678701801
FUS	6.31286661792167
NIPSNAP3B	3.8417192396435
TF	3.33399524716307
CXorf56	5.09000642649205
CLCN4	3.5824374214147
PWP2	7.11912002256442
MMP15	4.22811260921631
MTMR14	5.91702118223963
NPR1	6.86305477867767
DNAL4	5.99882737581699
ELAC2	4.68620010399482
ASS1	11.1045077364123
IPP	6.25795634802434
TMEM59	10.2574941667675
POLR2J	8.6896727917875
SEC23IP	5.88848017418396
RGS4	3.97806539190519
UQCRC1	8.57910067567925
SNX6	8.17887665398014
DDX18	7.50237428185556
POLG	5.07983842582139
ADAM23	3.75998537573475
ZNHIT2	4.77982163169399
TFR2	3.30364949549721
NCDN	4.51078589485655
RAG1	3.47430355838406
POMT1	4.67838586827222
CYP1A1	3.43784755214625
SNAPC1	5.78967840628996
GNA11	5.55245850026581
CCDC52	3.20185589611765
CAPN1	7.51559505851316
DDHD2	6.6408144234514
UPF3A	6.44937550488587
LAGE3	7.32569646839299
GNRHR	3.1783162352246
UNC13B	6.01493054027601
TTLL4	5.1338065109626
PPBP	2.79200979773435
HTR3A	4.5413275494818
SDC2	4.61198936519521
ANKRD49	7.59440878352795
BTF3	9.98136520259569
COX7A2	10.0759951466923
SARS	9.1457846284708
C13orf18	3.59315138777839
CACNB1	3.83571254610161
QKI	5.94779226327541
SETMAR	5.58046871117424
LAMB4	3.2091125580236
MAN2B1	7.52622221203641
EML3	5.36780598020771
ACADL	3.21097775791328
OFD1	7.21673505475392
CGA	3.56899113475225
EIF3EIP	10.5200611102047
PEX16	5.49270233361421
GNG12	8.48773075794445
HABP4	4.86742505085773
CNTN2	3.62682982837431
ASNSD1	8.34548348573041
FUT4	4.1713481627411
DBH	3.35907055860026
CD53	8.31839703215948
HIST1H2BJ	4.09682612379307
TFAP2B	3.19499320144288
ACF	3.6979557390097
TMEM11	6.13735517326909
CDH8	3.42546589413175
C3orf32	3.47929810019804
AGPS	5.32875914554954
C4orf18	3.47094293089114
PCCB	8.40057225274327
IPO13	5.57869423811154
PECI	7.59470616360939
UNG	7.24518056373938
C6orf105	4.06184826784542
GSTP1	8.63424749812823
SUV420H1	8.0384942198607
ARHGAP15	4.68855179969677
LTBR	6.60247777593817
TDRKH	3.99493085926489
PSG4	3.29850564282188
SLC9A3R1	6.56027020292189
NBPF3	10.0266407882871
SLC9A3	3.4262995667703
OSBP	7.2739763924963
PRR5	4.99296762996531
CHMP7	4.76399289749624
ADRA1A	3.04317383992841
ASAH1	7.21820978998553
FKBP4	7.30198564816086
ZNF350	5.37407700215122
DOM3Z	6.11760220392328
GIPR	3.65927668710525
AHI1	4.94971158456149
BST1	3.4236669670751
NCR2	3.47778024918085
NADSYN1	5.24930561279283
UBE2W	5.97139936087591
RGS14	4.14458512100517
KRT15	6.00922226763476
SCN11A	3.81639796715609
GFI1	3.56435513113786
FHL1	5.63373704263755
SMC6	6.59472074060491
GATA1	3.72588138977551
OSGEP	4.86993416365824
ARMC6	5.4607973272748
HK3	3.25618881658974
PSMD5	7.92773447630234
RSU1	7.58090143940562
RPL4	11.4289863911005
MAD2L1	6.06565328463665
RBPMS	4.8052645562512
EIF4A3	9.16872413933135
E4F1	5.10965979332769
DLEC1	3.54273740755931
PRPF3	6.51896308599678
EMR1	3.49796241922258
CHMP2B	7.79210584343971
CAMSAP1	4.60100608150135
RPS21	9.2034891531328
XCR1	3.28455571008639
ARID5A	4.32335140890888
RBM6	6.55161087559259
UBE2N	7.22520934958471
KLF4	4.98253956695409
MGC4172	5.24967018355602
LMO4	8.06507768063226
KLKB1	3.29865470252609
HDAC3	7.21038047250005
HP	4.64551529451836
SCHIP1	4.8065266124251
BTK	4.48368737833507
KRCC1	9.17032990643216
PRND	2.81489485418133
C6orf27	3.40693807104123
PIGL	3.73256938967259
CLCA1	3.8597419711674
C1orf112	4.97708449429446
OLFML2A	6.41031625400698
HUS1	4.83134890264683
SFRS6	7.60849318852808
CXCR7	6.03357792989418
UIMC1	6.22481411461348
FXYD2	3.31575379516012
GOT2	7.36962223844023
ZNF667	4.77971334454268
TFEC	5.76884872535162
ATP7B	4.56389123389934
RAB38	5.92153952106492
POLD2	8.06757140182054
PPM1H	4.65971842138075
DCX	3.25145756138215
NFYC	6.34623682667754
ZNF228	4.11087195847740
KIN	5.65925316480051
PLSCR4	6.86461029632846
HIST1H4I	4.06879041215911
PPARGC1A	3.20233505094844
HIG2	7.77954223227178
KCNK10	3.81291055264868
EXOC1	8.84854424260331
OR6A2	3.55995397252287
ETFA	8.1599892519242
PDAP1	5.38402615865738
C19orf6	3.64554695757913
POLRMT	4.23914893382205
ZNF146	8.13943706357089
MIA2	3.18877777079474
LY6G6E	3.12085784834330
EIF4E2	7.75827252881676
NENF	5.10210258011305
HOXB5	3.85327518969997
ZNF324	4.65065648423837
CUGBP1	4.06962004917309
ENTPD7	4.20135444455805
TTC13	6.29785916634313
GJB5	4.02040301593563
PRSS22	4.44633532080710
CYP3A5	3.39327941861422
MBOAT5	5.04197942284002
CUL4B	5.20463233379574
CENPJ	3.91315886566837
KIAA0664	6.41151383266797
PITX1	3.27000738959183
PDGFRB	5.15652644785807
RDX	5.72931734154864
CELSR3	4.0899139992605
JUND	6.47633719946611
ITSN1	4.84468795217386
CHRNB1	4.26318021108983
EHBP1L1	4.49293161287927
C19orf2	8.77294627763766
FETUB	3.07404425577689
CAMK2B	3.00482635033932
DCTN1	6.68201493255359
TNKS2	7.46504520372822
MRTO4	7.98414174970158
C1QBP	6.27649986888023
TTC3	8.3028100041088
NDUFB8	7.28062353219637
CADPS2	5.37481503248296
EDG2	5.19808588175228
MYF5	2.76244378242817
SEMA3G	3.71807167573898
IL23A	3.69076254773278
GJA9	3.49298770497676
R3HDM2	7.14693716284321
C5	4.07264685581702
SLC2A10	7.35758932017603
TRIM45	6.03839273888776
TSP50	4.17682812439124
PAQR3	6.05905889300813
ANKRD26	3.51990902996487
TCP1	8.0870655673331
TMED7	6.87810518585007
CMA1	2.76630364784364
PTCRA	4.13817006831339
HCRTR1	3.59417901515628
FST	5.18818435419416
PAWR	3.79799115072361
LDLR	5.933110617087
ASTN2	3.89036383432437
SCRN1	7.38120825011056
GPATCH8	6.38689486893417
KIF4A	4.88227221877132
TANC2	3.29699194069181
ZMYM5	3.43872447742110
PGM1	9.45336798124817
ZNF586	5.59239692585156
POLR3G	3.53113845552557
CPD	6.24728607471931
SNCAIP	6.12759719204077
DCT	3.38182807900889
HLA-DOA	4.02922133158617
TANK	7.56852965381087
RCAN1	4.1533834879252
UPK1B	5.06635201761191
DNAJB4	5.9003220713569
UGT1A8	2.89050875075706
LIMD2	3.42074718874887
HIST1H4L	3.43046799313244
PECR	4.80754949502119
HSPA2	6.45995560151274
SERP1	9.51844029508642
TACR2	3.59347889027121
NUP85	7.36533926440747
CD177	3.58398358740133
GPR135	3.13070597752243
PIGG	8.0506199054031
LGR5	3.78015956356255
JAK2	4.5926284608154
DPYSL4	3.39382588811360
TM9SF4	6.77668201516696
PTHR1	3.15730375532466
SIRPG	3.47687213270925
ZNF264	6.5365583695089
BICD1	5.50608053904239
RAB5A	7.75535002312702
FLJ13224	3.15084305136159
METTL5	9.59226095302806
HERC6	8.25757430030304
CASP1	7.71659059404907
USP9Y	2.72297310697106
LRP1B	3.08265892358984
XAF1	7.62135592682709
PLA2G4C	4.66218820238802
APOA2	2.99261399072471
SPAG6	3.30683102756099
KALRN	3.313112489515
SECTM1	7.09289986056132
THOC7	8.48083740131726
IFNAR1	4.89740511322491
TCTA	6.15893367617474
NY-REN-7	3.77059211638203
TALDO1	10.2746170234128
B2M	12.4248560812325
LPPR4	3.45183729938704
SQLE	6.67634849139462
SEPHS1	7.1603630992848
EIF5A	6.69113914496624
FAM49A	4.74742031749929
YTHDC2	4.54803566419421
EHD2	5.03529732385625
NCF1	4.21927016439935
SPG7	7.39981065577044
ZNF614	3.57246755257689
HOXA5	3.27544224293773
NUP133	8.23837324907193
FGF12	3.92656420763548
SLMO2	8.23864934853206
INPP5B	4.85013169481756
PPID	6.40916909788317
SNTA1	4.16160860921224
IL20RA	3.59692859281819
UBE2J1	5.8441263708634
CACNG2	3.10807342284591
GCM1	3.24764391333472
ELF1	7.42038612176426
TLR5	6.51452252304999
TCFL5	7.30726822150718
C1orf107	6.37010415654778
C19orf22	7.27659414545025
SAFB2	6.12033407810805
MAP3K7IP1	3.9740517325862
NCK2	8.09257440691572
OXA1L	7.89604501808495
KIAA0652	6.40652747043395
KLRG1	3.45078775619414
FRAG1	7.48939316184812
ZSCAN12	3.05301256945148
PSMD12	6.85864950876283
E2F4	5.43039882428199
CLEC4M	3.51286726624284
KIAA0999	4.86663713344442
CLDN10	7.63556303315299
MGC13053	4.22294904635305
TAC1	2.69286756737422
GYPA	3.34557457875027
HPCAL4	3.09954654281350
TRAIP	4.27143524325517
MEX3D	4.91641453800168
KIAA0232	7.50208043942768
ERCC8	5.53543011747672
NFAT5	5.57187332372182
GPX4	9.0953886518979
CSPG4LYP1	3.11916483573061
KIAA0368	6.50625164125448
FBXO3	6.84023604761073
DVL1	6.88831294074073
CMKLR1	3.71350860167879
GPR157	3.30480388670399
TYMS	7.19481966370176
OR52A1	3.38473738375177
PEF1	7.66192571842815
ZNF750	4.14004166113465
ALG9	5.12989549894491
MCM5	6.11415472634051
SDK2	3.38471499038271
BAIAP3	3.80678608787326
RABGGTB	7.29807068079676
KCNK7	3.27803336969914
PTP4A3	7.94081307222506
ANKRD40	3.88049847073541
CALCOCO2	7.38595295373477
TMSL8	3.91112825557906
SNCA	4.24397381365885
ZNF551	4.05646324794709
HBQ1	3.25258661374967
ARHGAP26	4.61253366906035
GEMIN6	7.01991949786369
HRAS	5.84101047790858
KLRC4	2.81298162490477
BSDC1	6.05621697354542
DSC1	3.57036832241031
RNF43	5.08081362488317
NDUFAF1	5.61358861514512
MAP2K4	5.74197743060698
FOLR2	5.04306300598658
LYZL6	3.55463346401933
EPB41L3	4.17652182654315
TEKT2	3.85427403144501
CDKN2B	3.29281659459801
WSB1	6.61721319845115
ZNF480	3.70001589064053
MAP3K6	4.88659470258519
PROS1	5.92216861014188
PSMB8	9.28881342314298
HN1	7.19802681270596
MAS1	3.51205273369628
APOL1	7.21596795163212
CSHL1	3.34588693134257
ZBTB7C	3.28022605632021
AHCTF1	6.72792575032114
SAE2	9.43457236499962
ITGA2	4.61606866718835
AP2S1	8.72144083131953
P15RS	6.58065651483879
MME	3.87072959416523
VAT1	7.60260927818795
MAST4	5.43753531475031
TUFM	9.5201423010556
KRT33B	3.33573694489001
THEG	3.87553367289925
KCTD2	5.45186332700877
WDR26	9.61664138281325
MFI2	3.16089915261128
KRT34	3.09814728916173
NR4A3	3.59744121135093
SGSM3	4.99030819917591
ARSA	4.58889176415837
TOMM22	5.49096334303438
SOCS3	3.98116161391352
UNKL	4.63346944127362
POP4	9.06431204434068
BHLHB3	8.95893523986174
MALL	6.23860430740129
SOX15	3.89687513897029
CCNA2	3.87662747960545
PARK2	3.25353013434823
GPR124	4.28569528280981
TMEM132A	4.02144039622121
CGRRF1	6.01639906234176
RUVBL2	8.01545078445553
MCAT	6.2965425192058
WNT10B	3.78725843786981
ISCA1	6.72036858445933
RPAP1	4.31423360892076
C12orf48	4.97603735714819
RAI16	4.68376512795437
RPL27	9.1629118818435
EPN1	3.68947796874919
MAGI1	3.05940024724279
GBX2	3.06464459352039
SLC35A1	8.04046381380148
GAL	3.52661958606016
SLC14A2	3.77801304244006
RDH11	7.70371784332294
ZNF518	4.5710299708753
PCYT1B	3.27730386158938
AUH	7.67512974509867
EIF3H	10.6286511172226
KIF1B	7.14533078980342
MBD2	4.82000128274215
AMOTL2	7.91287015397109
C6orf120	6.47929341221712
PIGT	8.08260646552793
PSRC1	5.75400321490643
PLA2G10	3.63624292413233
ALAS1	7.32201243271416
FOXO1	6.13387328450459
C17orf62	7.17580489929814
KIF5C	5.53686672977627
DUSP10	6.1724099585587
CRLF3	7.51701393139586
CLCNKB	3.77045218219618
PSMA5	9.80965254867338
FARS2	7.00671540340555
CCDC28A	6.48046468702856
AMPD3	4.67820413221364
PIAS1	7.115167350785
ADCYAP1R1	3.43926060013438
TMEM134	7.06528875114193
CDH20	3.03477327610849
FBXO7	8.5735196059344
FLJ14213	3.78121561613677
ZNF3	6.29844033695535
LRRFIP1	7.41511441646899
TMEM49	8.8020544208827
CNOT2	7.29779872794589
CBX2	2.87204816743403
ZC3H14	6.43790430378061
ALDH5A1	6.74833229758205
HNT	3.22163358175946
SERPINA4	3.1703228762089
FLJ20920	6.23842267096765
CRTAP	4.99463052488168
DDX50	8.22485576212084
STYXL1	8.14468048980128
TK2	4.67046381154375
BLVRB	7.19455368223531
STMN1	6.66839367422059
GUCA2A	3.27874535545813
DPP6	3.17850058353289
GALNT10	3.84601618003465
STK39	6.64948929091106
MMP24	4.57157432376401
CKS2	9.28315888019817
RHO	3.76750860608243
BANF1	9.5122090207069
CR1	2.84214640178922
RPS6KA2	5.64542425934759
HMBS	5.85851890401083
C20orf112	3.44742115175769
SLC25A24	8.05392538451248
MRPL22	6.8729289262666
SLC25A15	5.19985428398857
GADD45B	4.9223018365223
TDP1	6.17634179105675
ZNF287	3.61863609028744
DAAM2	4.4027216856152
C11orf57	5.88940731771047
RFK	6.61029258298897
ZFYVE9	4.07960441012615
TCTN3	7.53463713254462
STCH	6.25008339702431
LOC283871	3.57482689782806
NDUFB3	8.2845609343583
DEFB4	3.5459328318689
FPR1	4.26742965711625
FMNL1	4.16287639555355
SEPT7	10.0094186031816
PTCD2	4.93873715452504
GNLY	3.89341902549111
GRAMD1C	7.51997223876218
ZNF165	4.51750299881558
TR2IT1	4.77817099845159
ARMCX3	7.20237511035244
NDE1	5.37185838375378
MAGEF1	7.02563079576932
ITGA10	3.61960532280158
ARHGDIB	9.07317138682084
FSHB	3.7259884908114
ANXA2	11.5702871297253
HLCS	4.01296137642602
MCF2L	4.42184204398417
AK1	5.98275366546108
FH	6.73448316024427
LGALS2	4.14649425229291
SYNPO2L	2.66481193747259
KIAA1045	3.24264293954655
C1orf183	4.48120792486642
MAGEA8	2.94306358199215
DGCR8	5.37859729452898
GSR	4.32657514103818
NEU2	3.45702159952305
HIST1H4B	3.56526504377539
CACNA1C	3.02201012944693
FAM20B	6.94220735357759
HES2	3.02307648264012
PDCD6	9.4621527556654
INTS7	5.78758775788731
AMPH	3.76866097562501
UCKL1	6.97544191294496
ASB4	3.07968301629370
C10orf97	5.4219385825494
ALDH1L1	4.01531040337951
CCL23	3.34340681920654
OBSL1	5.0334940824478
SLC12A7	7.60001870869498
THAP4	5.90389361088133
RBM4B	6.06617083626923
OGFRL1	4.55424443543674
KIAA0831	6.95465249158612
C12orf11	7.43627653764963
PPP1R15A	5.19974437452018
KIAA0240	6.34396004015265
CD1B	3.47199974160978
FCGR2A	6.02587457608681
MDC1	5.58394021770418
MAN1A1	4.09104873138775
KRT9	3.19770203967179
HTR1A	3.42126974061649
OCEL1	5.5952620350355
ATP11B	5.92368972644044
NLGN4X	4.08345644093551
FBXO34	8.26590328911151
ALOX12	3.48142647311952
RB1CC1	7.05072036392476
PCDH12	4.26580859738947
RPE	5.22092736828206
EIF4E	6.70365522396969
CSDC2	3.96156953976538
ABHD5	4.52477662911414
TMBIM1	6.89655811411368
PET112L	4.07377334867029
P2RXL1	3.08997928064661
F2RL2	2.84576787637142
TRMT1	5.9721671721309
IMPG2	3.36856920440992
LRRC32	6.07696544603269
BGLAP	4.87984337201156
HTR4	3.33867627265479
MRAS	4.98693266122323
TRAF6	5.78778421802289
AXL	5.31088940074324
ATP2C2	3.14289559742619
LMNB1	5.30883755262657
TELO2	4.6699560680657
PNPLA3	3.79954931981834
CSNK1E	6.28738717296186
SRP14	9.77590350011823
KCNQ4	3.15731408780857
PIK3C2B	7.48890733788696
C15orf15	7.79249016091992
TUBB2B	2.90707623320348
USP15	6.1022078485621
C12orf41	7.37819336733113
CEND1	3.78911181421966
RNF31	4.70138737520272
TCEAL2	3.63502668602203
PTGER2	5.1590636822697
UBN1	6.78182983123343
SLC5A7	3.24910042889068
SLC31A1	6.03306972955455
ADAM29	3.56838491782303
ST7L	4.0037791801079
GFOD1	7.34426840736325
CTNNA1	9.55342059463857
HRBL	4.18315285263066
CBX4	3.93468008031994
NTRK2	3.42244145426459
FOXN3	5.23564513096527
MFGE8	6.03339829884078
PFKFB2	4.07264374861261
TAS2R4	3.78091386560869
SH3TC2	3.28024559990984
IL10	3.86913980084338
PXMP4	6.52160523183099
RNF167	6.40232302613586
PRMT5	7.51020253372387
TSKU	5.54622211779169
ATPIF1	7.98048983755408
ETV3	3.17085646446625
PAK7	3.12364324167813
PDLIM1	9.61686928394743
CEP63	5.65055887073133
WDFY3	4.92002495142226
RNF126	4.55840541448681
DPM1	9.04479131333085
CLIC4	6.241483963157
ACR	4.01884147151287
KLK7	8.9253032458778
ALOX5AP	8.5067723307041
LRP1	4.91382238215208
TNK1	4.84622608050964
TAS2R9	3.15913191537793
ZNF16	6.20752453244645
POLR1B	5.40307523457864
SLC8A2	3.70429860598583
OLFM4	2.67948858283936
TACC1	5.31388803946969
SAMHD1	7.32347991935565
ATP13A2	5.31487403540047
KRT4	4.87244079903916
PAX6	3.70115234405033
SCG2	3.19559358614015
SLC17A6	3.40891380570078
TUBB4	3.76108075069316
PADI4	3.01259078258784
FMO3	3.11076955015771
NLK	4.08796292058464
POU4F3	2.91320745050523
MDM2	3.45664781876513
CAPNS1	10.0111050652413
SDF4	7.26314839716404
ITGBL1	3.27290638108369
TAP2	5.18019357108526
OR2C1	3.66000002851114
KLHDC3	7.54857947199942
EFHD2	7.02438946221628
GALR3	3.61248541229737
NBEA	3.47557351302124
ABCA6	3.29569047426691
ABBA-1	3.49797557161595
GNAI1	6.30542443585365
CLDN3	8.60698945502605
AKT2	3.32362133633912
EGFR	4.70490424618835
VPS4B	6.61916098544434
RBM16	8.17751063185806
GALNT6	5.36930393250045
ZDHHC3	5.49419883554181
SLC25A4	5.64304255123796
CYB5B	5.4835585989657
NDRG1	8.77833284781509
SESN1	5.61946069588306
GBE1	7.29279357035428
MRPL46	6.10642300389387
CLASP1	6.3299465782899
FARP2	5.55669583429437
ACOT11	3.7595197672
LDHAL6B	2.98638544904268
MAPKAPK3	5.85514526435802
NCAM2	2.86195517110793
AFAP1	4.27709424777384
PRKD2	7.27132894422174
OR2H2	3.42210250358664
ZFP36L1	8.17129608334739
DZIP1	3.85820680846618
GPR161	3.75824009355346
RNF146	5.45087885419718
NKX3-1	3.87081075892207
CCNB2	7.03025390831982
ZNF10	4.39903222296447
WDR74	5.97369395093624
FAM134A	8.01653321671661
PCNP	8.54133948519531
PURA	6.04580114749233
DNPEP	7.81306473388716
ERBB2	5.7781426177888
CREB1	6.38184748149352
NEO1	6.37948519274789
DDX3Y	3.1640253391717
RPS3A	12.5242640725958
MXRA7	9.38342006263192
LGALS3	11.5408006252385
GLT8D1	7.34033599070292
TMPRSS3	9.61979011520331
UPB1	3.22835500579705
LAT	4.13295103466229
CLDN14	3.54240739088536
DHX38	4.80164699034747
KCNA3	3.46952432283475
BTBD1	7.47558885008146
TARS2	6.07109209074168
SKIV2L2	8.04251087937771
ABCF1	9.08063360021025
CDT1	2.97658632274804
ZHX2	7.30674093107296
FCF1	5.12669502145797
LRRC49	3.85640387089368
GUCY1B2	3.70636163684835
CD28	3.24266648750745
SMARCA4	6.68844668536226
SEPT2	9.53033131861876
SOHLH2	4.41846915511153
MCOLN3	3.69305682708811
LRP8	6.18466623467557
TAGLN3	3.46177892849966
MASP2	3.50235898409854
GPATCH3	4.78929851367258
TTRAP	9.02168488558338
AGL	8.17608410185884
NFE2L3	6.34384445320963
PSD4	4.25092536711781
PALMD	6.85154213517346
CCNB1IP1	7.77204912550138
TMEM43	7.5480266068358
OBFC1	6.11395148044796
STAT5B	4.20822780815559
C14orf79	4.10475630043946
ENPEP	4.42309756788663
SSB	8.75147622849472
SCT	2.89600620274953
TIMM23	7.0479102014521
SKI	3.55060882577016
SLC22A13	3.13132413661691
AKAP3	3.57768524848734
OAS2	8.08796826030234
KIAA0423	7.75070800833854
SEC61G	9.59113834548436
CAPN11	2.95040318297103
TMEM50B	8.5091787878626
DEGS1	7.86030319198818
ARHGEF4	3.27857947899984
DBNDD1	5.26683471290122
TBL1XR1	5.49510929272742
FAIM	5.92218821370551
SP140	3.49852944643635
G6PD	6.53958588621996
NUDC	7.04920427412279
GABRP	6.634589289299
SCARA3	5.25063209230582
TACSTD2	6.11414566907997
EIF3J	6.73390201561378
PPP2R2A	7.2127069896465
CPA3	3.85347537507844
PVALB	2.97036687185422
BCAT2	6.54529339371853
MFN1	6.98620757123727
F10	2.9618273016282
