Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C02_547240
EXOSC7	6.38039394874979
ROR2	4.58358058909123
FOXM1	4.96448400534651
ZBTB48	4.9558629798564
BUD31	7.75270189710661
MAOA	5.45362833712868
CCDC41	5.28738928675956
TNNT3	3.3707688089393
FBXO11	5.85824399786144
GYPC	6.61366538402594
PLIN	5.80836101364008
RFXAP	3.35880946340515
C6orf15	3.76933565042269
RNF4	8.6722242903608
F8A1	7.39861975719077
PPP1R3D	4.25217079548219
GRB2	7.41236038575293
TPM3	3.01190338074231
SYT13	3.92723931499622
EPB42	3.63627268901904
RP5-1077B9.4	5.29235716337673
EIF1	10.508182490204
CETN3	5.90864695944112
FPGT	5.09349155296905
PRY	3.42202843977061
NTHL1	4.04804511724129
POLR2B	8.67512694467266
RPS28	11.7175856460517
GDF10	3.04440095695552
COQ9	7.01462906337983
P2RX3	2.99498513717060
GCC2	7.07773254639596
RARRES3	5.27446645450497
PLXNA1	6.27148924472373
WBP4	4.61505775465331
KIAA0100	6.28918616229417
PMF1	6.47284785509432
HS2ST1	6.17705191046576
CRELD2	6.44424918224763
C8G	3.15557904441769
CD82	5.48370189143054
PMM1	5.98624880889413
CBLL1	4.24086657729987
LIM2	3.3126452145706
VAX2	3.99850753676975
SETDB1	5.65814238834438
LRAP	4.84427993425291
GCLM	5.48282444773753
CPEB3	3.36053875788151
PPM1A	5.35853611436727
INTS1	4.14684504989074
MMP16	3.34761258330329
CAMTA1	5.26223022017601
SAMSN1	4.99600137055016
DRD3	2.87387474853409
GMPPA	5.06904209126301
C11orf73	5.29459270558811
AIPL1	3.77293067713218
PTP4A2	9.45327653783665
IL24	3.32100390813429
BDKRB1	3.52492747997110
HPCA	3.43105834575942
MLF1	6.07994386694203
SEC14L1	6.42146455726515
CHFR	6.06097507567937
EMILIN1	4.27656347784451
THADA	6.21816425402344
TAF12	5.04054775881417
NDUFS4	8.01669336948185
ID1	7.9285471995799
PIK3CB	4.16718336412926
COL18A1	9.16937608128022
PDZD3	3.11779384133827
TBC1D17	4.73685545227233
COX8A	9.08092094597827
CDCA4	5.8724295261112
C2orf44	4.19583490132838
C9orf16	6.77481098305339
ERBB2IP	8.1349468795944
EMX2	8.80408206801133
FUS	6.7155107550104
NIPSNAP3B	4.29192905299352
TF	4.11240880250247
CXorf56	5.32966332575826
CLCN4	3.53282175142593
PWP2	6.05884327661817
MMP15	4.04377359760436
MTMR14	6.08560163872388
NPR1	6.51779635970714
DNAL4	5.54540982626351
ELAC2	4.35835139337324
ASS1	9.92825386940272
IPP	5.64324517802895
TMEM59	8.98547768672294
POLR2J	8.47565390708875
SEC23IP	5.42671212819383
RGS4	4.99598688383862
UQCRC1	9.35361005029524
SNX6	7.68628571654907
DDX18	6.72587317490174
POLG	4.53192123259157
ADAM23	4.05351545151771
ZNHIT2	3.68590549813598
TFR2	3.2991658072215
NCDN	4.35606047147499
RAG1	3.44403997255751
POMT1	4.7794282129463
CYP1A1	3.34393835983729
SNAPC1	5.72241190624859
GNA11	5.0181685907108
CCDC52	2.91539298831321
CAPN1	6.14601778912062
DDHD2	6.78401663009118
UPF3A	6.63506234534247
LAGE3	5.12358720129417
GNRHR	3.08572432426736
UNC13B	5.88014119802456
TTLL4	4.90675667223528
PPBP	5.97398597956936
HTR3A	3.13598461796532
SDC2	6.35184129583544
ANKRD49	6.98699747974905
BTF3	10.3834441900671
COX7A2	10.1906385374865
SARS	8.64672876790616
C13orf18	3.90970277330907
CACNB1	3.74921535996703
QKI	6.05542824873056
SETMAR	5.12530877805838
LAMB4	3.21961640917826
MAN2B1	6.87029171477585
EML3	4.54763579235983
ACADL	3.11139837858088
OFD1	5.38024940020346
CGA	3.43355602547522
EIF3EIP	10.764513253002
PEX16	5.02169589764257
GNG12	8.24790434085821
HABP4	5.15521306715079
CNTN2	3.70061200801036
ASNSD1	6.87202693090097
FUT4	4.14539625461979
DBH	3.34255122661034
CD53	6.76361002930549
HIST1H2BJ	3.34513787550779
TFAP2B	3.26301683483263
ACF	3.81357483396809
TMEM11	5.72320336016547
CDH8	3.17511427265677
C3orf32	3.53429920111664
AGPS	4.48444149698761
C4orf18	3.51998147397128
PCCB	6.6480732539204
IPO13	5.04155555366211
PECI	6.34401816889036
UNG	7.270551127081
C6orf105	3.65264751913432
GSTP1	7.24541677292467
SUV420H1	6.6641717536883
ARHGAP15	4.02348974074692
LTBR	7.03240967581242
TDRKH	3.08078663074512
PSG4	3.29775045935183
SLC9A3R1	6.18748513148685
NBPF3	10.0558771814862
SLC9A3	3.15107926808694
OSBP	6.39332616595562
PRR5	4.43040941677486
CHMP7	5.55045617422849
ADRA1A	3.06759437749121
ASAH1	6.95023113778635
FKBP4	7.0593655872958
ZNF350	4.85493713307975
DOM3Z	6.52769509899815
GIPR	3.50132212235423
AHI1	4.73446196979197
BST1	4.05479755433124
NCR2	3.55024313961814
NADSYN1	4.42339140080043
UBE2W	5.99433677535321
RGS14	3.89709356107535
KRT15	3.90653998357258
SCN11A	4.24896150079548
GFI1	3.54812294127943
FHL1	6.09978216095951
SMC6	6.34505677439471
GATA1	3.69547480351849
OSGEP	4.78052244669114
ARMC6	4.84367698670267
HK3	3.64237522338743
PSMD5	5.8090202267534
RSU1	7.27033468336413
RPL4	11.5500606141648
MAD2L1	6.45403328364704
RBPMS	5.67360831329579
EIF4A3	8.34328278295056
E4F1	4.9658233806044
DLEC1	3.37445966288411
PRPF3	5.84403497229098
EMR1	3.49797070037312
CHMP2B	6.80732278551292
CAMSAP1	4.24222671678157
RPS21	10.2640685680602
XCR1	3.29861009809428
ARID5A	4.36141722046619
RBM6	6.17954786699721
UBE2N	7.1963681443157
KLF4	5.65181200663508
MGC4172	5.37714127635597
LMO4	6.79142275694532
KLKB1	3.4980860226324
HDAC3	6.60196513120675
HP	6.38150123331448
SCHIP1	6.65563225865143
BTK	3.95789104412182
KRCC1	8.14633016532496
PRND	3.10191221218066
C6orf27	3.43009530994156
PIGL	3.7006592042246
CLCA1	3.79278820956736
C1orf112	4.62230065427251
OLFML2A	6.84848254203364
HUS1	4.47444368814322
SFRS6	7.36654393600243
CXCR7	6.69333795799467
UIMC1	7.16509713773424
FXYD2	3.55394000186769
GOT2	7.56778552380336
ZNF667	4.29126402207814
TFEC	3.56829561033038
ATP7B	4.64426327718344
RAB38	3.9911617093287
POLD2	7.57333283576958
PPM1H	6.4763515394507
DCX	3.24719522463645
NFYC	5.48005846177679
ZNF228	4.16193192447565
KIN	5.51058490818784
PLSCR4	6.2903038022836
HIST1H4I	4.19443314793396
PPARGC1A	4.53531477540752
HIG2	6.8074144759635
KCNK10	4.1422401468629
EXOC1	8.34220097882422
OR6A2	3.92763782649655
ETFA	6.92437641992784
PDAP1	5.03472794593027
C19orf6	3.41457311438545
POLRMT	3.85265380034863
ZNF146	8.44519587178895
MIA2	3.11930860850622
LY6G6E	3.22202939399662
EIF4E2	7.8417400633723
NENF	4.68403533676425
HOXB5	4.07572803265998
ZNF324	4.27442678359363
CUGBP1	4.13318925800071
ENTPD7	3.97564473612338
TTC13	6.4926512419053
GJB5	3.40028246582618
PRSS22	3.85790593757413
CYP3A5	3.34502360150715
MBOAT5	4.41826904299582
CUL4B	5.15559988842951
CENPJ	3.60769298750852
KIAA0664	5.88131573565062
PITX1	3.31854280970272
PDGFRB	7.29258535273237
RDX	5.825858330874
CELSR3	5.31764763829533
JUND	6.83973279084236
ITSN1	6.12536412093437
CHRNB1	3.8341700108884
EHBP1L1	3.8050700685845
C19orf2	6.96302614104885
FETUB	3.02048474517472
CAMK2B	3.39428003082759
DCTN1	6.70296591468804
TNKS2	6.21430251772016
MRTO4	7.2147064223805
C1QBP	5.53427794417487
TTC3	9.03622694781004
NDUFB8	7.76299844491078
CADPS2	6.21079127209971
EDG2	5.35835662544798
MYF5	3.3294514657752
SEMA3G	4.30624363070947
IL23A	3.40636202958046
GJA9	3.49676431792789
R3HDM2	7.71065259173626
C5	4.03144090456863
SLC2A10	7.03627122463833
TRIM45	5.40596645171709
TSP50	3.60099814438009
PAQR3	4.26825571245585
ANKRD26	3.36856893799148
TCP1	8.07628684333394
TMED7	6.68197066001738
CMA1	3.09229324488532
PTCRA	4.16606207245689
HCRTR1	3.39487098752969
FST	6.65148390696091
PAWR	3.93201303126225
LDLR	4.73890112943534
ASTN2	3.74315766173267
SCRN1	7.4858968528871
GPATCH8	6.51304515798551
KIF4A	5.45122130103134
TANC2	4.78344681047436
ZMYM5	3.72963121885876
PGM1	9.021999966686
ZNF586	4.52843050202292
POLR3G	3.51625621045883
CPD	4.85148780664445
SNCAIP	5.78080095565344
DCT	3.74994643521761
HLA-DOA	3.32115864573347
TANK	5.66057754846256
RCAN1	4.4209720068752
UPK1B	4.56604788126981
DNAJB4	5.03776611161291
UGT1A8	3.02846930438231
LIMD2	3.48089347268048
HIST1H4L	3.25087868418576
PECR	3.98200365921605
HSPA2	7.01514056655854
SERP1	9.1499012077308
TACR2	3.35743548795917
NUP85	7.15527870281743
CD177	3.29957850115594
GPR135	3.52256919989407
PIGG	8.2081914838671
LGR5	5.00435387179796
JAK2	3.75407735110383
DPYSL4	3.24605628782431
TM9SF4	6.34956565019604
PTHR1	3.42873649853845
SIRPG	3.09599219767429
ZNF264	5.34882160847582
BICD1	5.43764287222723
RAB5A	6.99983093114803
FLJ13224	3.26917919729098
METTL5	8.5214945300899
HERC6	4.46136440899344
CASP1	4.61117995514212
USP9Y	2.89429914385543
LRP1B	2.93867955216263
XAF1	5.89160035154469
PLA2G4C	3.9338882702336
APOA2	3.13537988322777
SPAG6	2.96749857942968
KALRN	3.58550460282981
SECTM1	5.06433869057165
THOC7	8.37594290686081
IFNAR1	3.58202732738738
TCTA	5.7673508928375
NY-REN-7	3.57822870916443
TALDO1	8.3537480062679
B2M	11.3031678547091
LPPR4	5.59669592737963
SQLE	6.38040081906969
SEPHS1	6.7960161338775
EIF5A	6.23495962764316
FAM49A	4.05297079285129
YTHDC2	4.41328418907127
EHD2	5.565370810335
NCF1	3.51851101198566
SPG7	6.1003116798427
ZNF614	3.38182913493314
HOXA5	5.21370141683345
NUP133	7.7041456519152
FGF12	4.01951081485327
SLMO2	7.81129158511796
INPP5B	4.61256583933895
PPID	6.21874532105577
SNTA1	4.02747662181244
IL20RA	3.5176636218936
UBE2J1	5.97909073029443
CACNG2	3.04016160475837
GCM1	3.16169993812726
ELF1	6.12375973556657
TLR5	3.75092202297449
TCFL5	6.98471831920053
C1orf107	4.93688492144934
C19orf22	6.32319635646971
SAFB2	6.81919131616734
MAP3K7IP1	3.82245150671271
NCK2	8.32569152820499
OXA1L	8.28927595438681
KIAA0652	5.21757274731675
KLRG1	3.95069782832951
FRAG1	6.07508835708227
ZSCAN12	3.10925535240567
PSMD12	6.93732936536851
E2F4	5.0142132589664
CLEC4M	3.94665600492448
KIAA0999	5.12911067020722
CLDN10	4.65382659026626
MGC13053	4.48847675990149
TAC1	2.62723194962062
GYPA	3.21905637879850
HPCAL4	3.24089117302192
TRAIP	4.29785217128783
MEX3D	4.26674994589634
KIAA0232	7.96439983442862
ERCC8	4.85892718240603
NFAT5	6.32378101504456
GPX4	8.2836658959369
CSPG4LYP1	3.10727104127221
KIAA0368	6.60270656628098
FBXO3	4.83675780174711
DVL1	6.09471866185468
CMKLR1	3.73534240342537
GPR157	3.48904654654377
TYMS	6.97184732966217
OR52A1	3.14170942976105
PEF1	7.33767062409401
ZNF750	3.06759880847132
ALG9	5.32584946861837
MCM5	5.61399511779698
SDK2	3.33661892275349
BAIAP3	3.79171387319772
RABGGTB	6.97121278311982
KCNK7	3.58175857791095
PTP4A3	6.12741141842874
ANKRD40	3.88271655112545
CALCOCO2	6.81620302119535
TMSL8	7.87289211350014
SNCA	4.92367730566354
ZNF551	3.96508495756385
HBQ1	3.36248110428304
ARHGAP26	4.55612513384798
GEMIN6	6.28890915084625
HRAS	5.53716388355441
KLRC4	2.83983224553065
BSDC1	6.29569523804076
DSC1	3.67351029955456
RNF43	5.24481340512895
NDUFAF1	5.77364953422619
MAP2K4	4.68435954195124
FOLR2	5.71780578090109
LYZL6	3.52771931625669
EPB41L3	4.59375572179149
TEKT2	3.56337784173296
CDKN2B	3.26937013029298
WSB1	7.17119375178982
ZNF480	3.47135235084482
MAP3K6	4.31341257327810
PROS1	7.69701834269011
PSMB8	6.51200280511077
HN1	6.94909127646813
MAS1	3.298645194487
APOL1	4.78292824288555
CSHL1	2.98635958042699
ZBTB7C	2.90311764114184
AHCTF1	6.12112559216565
SAE2	8.9845694397838
ITGA2	4.43197318927496
AP2S1	8.42025979122831
P15RS	6.09040951450406
MME	4.73757971667448
VAT1	7.23802024878309
MAST4	5.66491824557807
TUFM	9.31451077935037
KRT33B	3.52703296335373
THEG	3.53924141959215
KCTD2	5.36795164756548
WDR26	7.46990583423565
MFI2	3.2531168968972
KRT34	2.98485423538632
NR4A3	4.3976600114166
SGSM3	4.48024303413504
ARSA	4.08642215305187
TOMM22	5.43915202156143
SOCS3	4.088761878542
UNKL	4.41172936369094
POP4	7.6623692504471
BHLHB3	9.02153714644585
MALL	4.78062877097915
SOX15	3.35925196981074
CCNA2	4.31772905301446
PARK2	3.3481974300052
GPR124	5.78669258920598
TMEM132A	4.4879289446766
CGRRF1	5.66177994584117
RUVBL2	8.08359829828054
MCAT	4.92145090004232
WNT10B	3.47126725068669
ISCA1	6.48768157496592
RPAP1	4.22484590221889
C12orf48	4.81049534443762
RAI16	5.85883557877121
RPL27	8.94616176238112
EPN1	3.4414787096524
MAGI1	3.94914044773214
GBX2	3.21915049564436
SLC35A1	6.77686541164795
GAL	3.57167187583954
SLC14A2	3.60874335771891
RDH11	7.20788909333158
ZNF518	4.18021360712499
PCYT1B	3.1987245425354
AUH	6.89527775945502
EIF3H	10.5919623838397
KIF1B	7.74285041354916
MBD2	4.51556618559712
AMOTL2	8.9123895094632
C6orf120	5.92072338447338
PIGT	8.22170998020868
PSRC1	6.28980882159779
PLA2G10	3.58860770754884
ALAS1	6.46055138514318
FOXO1	5.52075726030679
C17orf62	7.36404860161389
KIF5C	7.67672951513055
DUSP10	4.33794196793241
CRLF3	6.44017469539103
CLCNKB	3.37046991289620
PSMA5	8.78652928211251
FARS2	4.72206058876445
CCDC28A	5.25169462301383
AMPD3	4.3957944204272
PIAS1	6.7810238642389
ADCYAP1R1	3.46240491567461
TMEM134	6.09981778923708
CDH20	2.93757874370748
FBXO7	8.56985468143468
FLJ14213	3.89322949238358
ZNF3	5.69591939578387
LRRFIP1	6.97929059861629
TMEM49	8.87757602940995
CNOT2	7.52445264091838
CBX2	2.99999251873529
ZC3H14	6.42681729712895
ALDH5A1	5.05333977763945
HNT	6.19934150120012
SERPINA4	3.19327057221645
FLJ20920	5.27041638826628
CRTAP	5.53811005335533
DDX50	7.6737894432802
STYXL1	7.33968108480054
TK2	4.66230687510983
BLVRB	6.43860786401665
STMN1	7.58813621480301
GUCA2A	3.30260239056059
DPP6	4.31825330894143
GALNT10	5.01651196368655
STK39	5.0498126623904
MMP24	4.75175570273238
CKS2	9.24637862118871
RHO	3.65715214395443
BANF1	8.68726802683356
CR1	3.09839663007594
RPS6KA2	6.10697436473538
HMBS	5.64229633095896
C20orf112	3.44901838342733
SLC25A24	6.90255424998202
MRPL22	8.2731336826013
SLC25A15	4.58379690485626
GADD45B	5.38657232662537
TDP1	5.2356208838474
ZNF287	3.83279587322124
DAAM2	6.1806996993893
C11orf57	5.89875129010882
RFK	6.27618405428182
ZFYVE9	4.28848564843041
TCTN3	6.44914461423425
STCH	5.89780687368771
LOC283871	3.64531353612621
NDUFB3	7.46649311451967
DEFB4	3.68936396320988
FPR1	4.20757949053553
FMNL1	4.11395974432649
SEPT7	9.59077171400345
PTCD2	5.03891430194004
GNLY	3.32427670344863
GRAMD1C	5.48357606541836
ZNF165	5.63754768707097
TR2IT1	3.81161860075598
ARMCX3	7.48424344529117
NDE1	5.14256393646271
MAGEF1	7.09600313964061
ITGA10	3.38469575815301
ARHGDIB	8.12161350774242
FSHB	3.63036123260002
ANXA2	11.2691349565921
HLCS	4.07513145717758
MCF2L	4.2882070940333
AK1	5.1982651729795
FH	6.24140467667317
LGALS2	3.6158323346996
SYNPO2L	2.74083534071123
KIAA1045	3.48404106271092
C1orf183	4.66796378947337
MAGEA8	2.87555757627968
DGCR8	4.75190348758059
GSR	4.28865911923898
NEU2	3.52751840807565
HIST1H4B	3.59147166976099
CACNA1C	3.1943748309665
FAM20B	6.67002027538634
HES2	3.1642824285929
PDCD6	8.70256005472996
INTS7	4.30649925560683
AMPH	4.05638717034949
UCKL1	6.47568507404525
ASB4	3.05602607782840
C10orf97	5.20193663850123
ALDH1L1	4.46355717530031
CCL23	3.48120373590687
OBSL1	5.86213911223857
SLC12A7	6.93586365490109
THAP4	5.02953392872878
RBM4B	5.30636546846432
OGFRL1	3.75214938762405
KIAA0831	6.57258111878574
C12orf11	7.46974266104247
PPP1R15A	5.70887717857725
KIAA0240	5.73843557186077
CD1B	3.42633053856603
FCGR2A	5.32000501080627
MDC1	6.22301447130477
MAN1A1	4.09593732567985
KRT9	3.33468928745831
HTR1A	3.2417289235887
OCEL1	5.85196982939798
ATP11B	6.50430074504295
NLGN4X	6.16889288930922
FBXO34	7.39649189898939
ALOX12	3.56824155921432
RB1CC1	6.61480766733833
PCDH12	5.04024172057165
RPE	4.40144660294162
EIF4E	5.8247235841055
CSDC2	4.87264341489892
ABHD5	4.7100132993570
TMBIM1	5.87976645244914
PET112L	5.27054014883366
P2RXL1	2.92354683571387
F2RL2	3.15988534547903
TRMT1	5.81632501200776
IMPG2	3.55935865076865
LRRC32	5.57428053684082
BGLAP	4.2597345012463
HTR4	3.21791644223191
MRAS	5.25560477619913
TRAF6	4.89128318527063
AXL	5.30752491564213
ATP2C2	3.36495030382737
LMNB1	5.80358091657029
TELO2	4.32025311259815
PNPLA3	3.54877570523417
CSNK1E	7.11457860608642
SRP14	10.2292693155540
KCNQ4	3.08490016977679
PIK3C2B	5.631677650463
C15orf15	7.48759203556314
TUBB2B	3.15037313616136
USP15	5.52945235924044
C12orf41	7.28738477732073
CEND1	3.77524033151473
RNF31	5.25571973057898
TCEAL2	6.40266925725569
PTGER2	4.53401749152246
UBN1	6.77281512749126
SLC5A7	3.32666181322576
SLC31A1	5.59999737716188
ADAM29	3.56711228621007
ST7L	4.28486447443087
GFOD1	6.11343711977642
CTNNA1	8.85190655999055
HRBL	3.83380262143909
CBX4	3.74323410395789
NTRK2	4.04721595923396
FOXN3	5.59991522512003
MFGE8	6.38997682315115
PFKFB2	3.58995796397118
TAS2R4	3.93598564458133
SH3TC2	3.44554661592079
IL10	3.6068417509157
PXMP4	4.67496020181859
RNF167	5.69407642349613
PRMT5	6.85814039644728
TSKU	5.3814236031807
ATPIF1	8.15664201381132
ETV3	3.25268116680343
PAK7	3.05373418531404
PDLIM1	9.1134220168001
CEP63	5.6473646589812
WDFY3	5.10629583516488
RNF126	4.04113590577093
DPM1	8.95025143181905
CLIC4	6.17267807007924
ACR	3.63376774599913
KLK7	7.14009956307166
ALOX5AP	5.31078610809229
LRP1	5.74635214299482
TNK1	4.12607314178404
TAS2R9	2.91005929882354
ZNF16	5.63961174941325
POLR1B	6.47696629404728
SLC8A2	3.74562550053674
OLFM4	2.85411867398977
TACC1	5.39806048338647
SAMHD1	5.16036679264123
ATP13A2	5.47504799652912
KRT4	4.14907104507794
PAX6	3.86193255532734
SCG2	5.34032824770187
SLC17A6	3.43938312174778
TUBB4	4.5960288816251
PADI4	3.16291664400646
FMO3	3.25840716652346
NLK	4.4086637802272
POU4F3	3.12849518029507
MDM2	3.48979321581593
CAPNS1	9.8537911602993
SDF4	6.95531139210418
ITGBL1	4.34689336173009
TAP2	3.78383763667281
OR2C1	3.60992751965003
KLHDC3	7.10964449135975
EFHD2	5.83845060491672
GALR3	3.59669274303710
NBEA	4.23509070493405
ABCA6	3.64587091431573
ABBA-1	3.59512485193768
GNAI1	5.81599056260979
CLDN3	8.27315531494325
AKT2	3.30269483735489
EGFR	4.48467664038782
VPS4B	7.16814307841543
RBM16	7.53227220806918
GALNT6	5.34816459946847
ZDHHC3	5.68133547292331
SLC25A4	5.58103354342323
CYB5B	5.07520067584826
NDRG1	7.47516392846385
SESN1	5.01480185428757
GBE1	7.7409821903387
MRPL46	5.13378613344463
CLASP1	6.765317768875
FARP2	4.26523230288560
ACOT11	4.20613051848127
LDHAL6B	3.23945198177662
MAPKAPK3	5.29443817720837
NCAM2	2.79486152695932
AFAP1	5.34814176626787
PRKD2	5.79502240685702
OR2H2	3.44796565206759
ZFP36L1	8.01420218964381
DZIP1	6.05674023573842
GPR161	5.17217308780679
RNF146	5.18320935289295
NKX3-1	3.96915224496718
CCNB2	5.95626722536768
ZNF10	3.92274390022963
WDR74	4.29107933836655
FAM134A	7.26387148913927
PCNP	8.58199584756626
PURA	5.1375962663221
DNPEP	6.7937827817293
ERBB2	4.95873934480866
CREB1	5.57158832630604
NEO1	5.14112954819119
DDX3Y	3.31382010555513
RPS3A	12.4632671695355
MXRA7	9.50787144447218
LGALS3	9.94010825502832
GLT8D1	7.49891224945384
TMPRSS3	7.56333896915644
UPB1	3.34081583982859
LAT	4.4041523872866
CLDN14	3.56771079960247
DHX38	4.81062997743088
KCNA3	3.2957951335572
BTBD1	7.4835256335352
TARS2	6.33237028578721
SKIV2L2	7.40133175504628
ABCF1	8.58134737130393
CDT1	3.05764887833252
ZHX2	7.6725152287701
FCF1	4.74246477072437
LRRC49	5.44386613478408
GUCY1B2	3.80009780286755
CD28	3.21796878788663
SMARCA4	7.29832593968353
SEPT2	8.550486353545
SOHLH2	3.57387100577675
MCOLN3	4.38681989611908
LRP8	4.63869011345744
TAGLN3	3.82978040519699
MASP2	3.55580857844551
GPATCH3	4.22302124939592
TTRAP	8.17679708673575
AGL	7.04493052211236
NFE2L3	4.74761269546836
PSD4	3.63820598011118
PALMD	6.48363498238559
CCNB1IP1	9.00254430225675
TMEM43	6.62798889402672
OBFC1	5.74630026674401
STAT5B	4.45845292435304
C14orf79	4.5760953986869
ENPEP	5.0307934047898
SSB	7.8285504485279
SCT	3.00154770131620
TIMM23	5.94805526171269
SKI	3.49354288688951
SLC22A13	3.03001608863651
AKAP3	3.72758750965489
OAS2	4.41128184548717
KIAA0423	5.2251298992763
SEC61G	9.5321570889594
CAPN11	3.14944742193154
TMEM50B	6.22665663895657
DEGS1	7.54786085889864
ARHGEF4	3.69109983856282
DBNDD1	4.34128602677447
TBL1XR1	4.62116663872568
FAIM	5.2679510855016
SP140	3.31173736869394
G6PD	4.70145739058288
NUDC	7.36793778780959
GABRP	5.22996940535967
SCARA3	4.81716987416336
TACSTD2	5.24490716281198
EIF3J	6.6275573730676
PPP2R2A	6.88160756382281
CPA3	3.93213264296676
PVALB	3.96838159648934
BCAT2	5.69181283296122
MFN1	5.83033318590591
