Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_A07_433744
MBOAT5	4.95216846424366
CUL4B	6.96739268308454
CENPJ	3.4432911198585
KIAA0664	6.60105120887514
PITX1	3.49273496780188
PDGFRB	5.32209772860092
RDX	5.82948564413599
CELSR3	4.42178876528092
JUND	6.35100930030332
ITSN1	4.47035800321944
CHRNB1	4.11769271575054
EHBP1L1	3.47439949674684
C19orf2	6.96432041841105
FETUB	3.10814666362549
CAMK2B	3.24370875379761
DCTN1	6.20168213514434
TNKS2	6.92430111351384
MRTO4	7.03816496682039
C1QBP	6.00527262843279
TTC3	7.2118144926697
NDUFB8	8.17772275638814
CADPS2	4.53537197293601
EDG2	5.771493700976
MYF5	3.22580229322775
SEMA3G	3.23122777384134
IL23A	3.98340533892122
GJA9	3.75367949999898
R3HDM2	6.4473804131572
C5	4.28786284028764
SLC2A10	5.34043229929545
TRIM45	5.0234098737156
TSP50	3.77631123613240
PAQR3	5.2445784036043
ANKRD26	3.35122947801553
TCP1	7.67418741810047
TMED7	7.2882118825814
CMA1	3.01321514589837
PTCRA	4.50033339167526
HCRTR1	3.41461620926550
FST	7.00329863691697
PAWR	4.03967261788132
LDLR	4.2710204046819
ASTN2	3.8137126044343
SCRN1	6.47264721381012
GPATCH8	6.22223138745036
KIF4A	4.84553809761045
TANC2	3.77955305261834
ZMYM5	3.89923299500622
PGM1	7.18820865707298
ZNF586	5.57529329473717
POLR3G	3.88446102515471
CPD	5.49753392660704
SNCAIP	4.77875282940197
DCT	3.69974262313471
HLA-DOA	3.79004119094499
TANK	7.2798440534443
RCAN1	3.9396892341815
UPK1B	4.56310187031782
DNAJB4	4.55175519229892
UGT1A8	3.25707616297525
LIMD2	3.56824666283975
HIST1H4L	3.41178159311705
PECR	4.66929383092755
HSPA2	4.21329381870737
SERP1	8.89911717179371
TACR2	3.71546550850978
NUP85	6.42604319203858
CD177	3.67191278309858
GPR135	3.32462528690652
PIGG	7.41307211929748
LGR5	5.29040857181215
JAK2	3.66860434889687
DPYSL4	3.56765603033891
TM9SF4	5.22667295349213
PTHR1	3.59393371383744
SIRPG	3.18721296055378
ZNF264	6.21330865326393
BICD1	7.15784957928302
RAB5A	6.78251307459888
FLJ13224	3.13938522466983
METTL5	8.64672766940619
HERC6	4.23766541176549
CASP1	4.83462390865578
USP9Y	3.02420428622865
LRP1B	3.10348327752976
XAF1	6.42210981990977
PLA2G4C	3.45838771286724
APOA2	3.22724854743305
SPAG6	3.22629443815204
KALRN	3.50611420406768
SECTM1	4.95808554944094
THOC7	9.08804398508037
IFNAR1	3.51287473910157
TCTA	6.36914322189519
NY-REN-7	4.18909761949126
TALDO1	7.4876139916296
B2M	10.9479247491588
LPPR4	3.50495000381955
SQLE	5.99752373364717
SEPHS1	6.67292887324677
EIF5A	5.65067499828861
FAM49A	3.78943941794298
YTHDC2	4.39577115226136
EHD2	4.35349375325727
NCF1	4.07628537520993
SPG7	5.38857770644479
ZNF614	3.62425341634663
HOXA5	3.12239057492448
NUP133	7.02126416197665
FGF12	4.00406132385306
SLMO2	7.26435382648288
INPP5B	4.78572932878721
PPID	5.62702828604361
SNTA1	3.97544208788021
IL20RA	4.24809000074287
UBE2J1	5.34390922640047
CACNG2	3.2673494975762
GCM1	3.34305691468485
ELF1	6.31232641160394
TLR5	4.60095845811878
TCFL5	5.39367037354463
C1orf107	5.57002695804753
C19orf22	6.40163135605114
SAFB2	6.09655238406715
MAP3K7IP1	3.97440067247832
NCK2	8.15985994498748
OXA1L	7.59846715176476
KIAA0652	5.26205311180383
KLRG1	3.77640843302894
FRAG1	6.22514667248354
ZSCAN12	3.21376548292145
PSMD12	7.22612139049093
E2F4	5.31825055019835
CLEC4M	3.51876515599439
KIAA0999	4.87826153717105
CLDN10	7.37537888101812
MGC13053	4.34241735029607
TAC1	2.85226250958407
GYPA	3.42103083920677
HPCAL4	3.49865032335376
TRAIP	4.15196632308571
MEX3D	3.88420219996679
KIAA0232	7.29592878378062
ERCC8	5.35596439429237
NFAT5	5.73562594985838
GPX4	8.22184123450713
CSPG4LYP1	3.35709501209549
KIAA0368	7.00896728203103
FBXO3	6.4019151449035
DVL1	6.38294811215318
CMKLR1	3.83164444292598
GPR157	3.3760596611602
TYMS	6.51330677326363
OR52A1	3.26984150387334
PEF1	6.85532532265425
ZNF750	3.32812786850688
ALG9	6.28474306606544
MCM5	5.52935071847504
SDK2	3.41615375068285
BAIAP3	3.91435912600559
RABGGTB	7.2049024322436
KCNK7	3.30363528270707
PTP4A3	6.75731309262115
ANKRD40	3.86727807976752
CALCOCO2	5.8646516656967
TMSL8	3.79178073221914
SNCA	4.35235397698276
ZNF551	4.75299776815556
HBQ1	3.46231192119711
ARHGAP26	5.9179957973809
GEMIN6	5.8797560778079
HRAS	4.75751015813984
KLRC4	2.76019700323664
BSDC1	6.3060206520997
DSC1	3.89341958099855
RNF43	5.50615404403591
NDUFAF1	5.36115949535294
MAP2K4	4.68805177120848
FOLR2	4.82707633351168
LYZL6	3.57292800703522
EPB41L3	3.47151782278759
TEKT2	3.50216459132935
CDKN2B	3.38749451123564
WSB1	6.25919859816558
ZNF480	3.68418572822307
MAP3K6	4.08192823681129
PROS1	5.30832986348925
PSMB8	7.02137702215442
HN1	7.31166198930972
MAS1	3.64107074069208
APOL1	4.81408631884852
CSHL1	3.93312701011854
ZBTB7C	2.96504011508109
AHCTF1	6.98606075561062
SAE2	9.20709179468096
ITGA2	5.15884895025796
AP2S1	7.67591978665342
P15RS	6.85296976543192
MME	3.72819466619613
VAT1	6.58088258284128
MAST4	7.06004625526534
TUFM	9.17123346340534
KRT33B	3.49761359347804
THEG	4.31371702252839
KCTD2	5.66602306057935
WDR26	7.60141115686022
MFI2	3.65875126424874
KRT34	3.27122249484776
NR4A3	3.62912923762289
SGSM3	4.19751982887903
ARSA	3.99372862821983
TOMM22	4.22415524710642
SOCS3	3.73841711961671
UNKL	4.34262365299388
POP4	7.22288037643316
BHLHB3	9.35251602986445
MALL	3.59750850103543
SOX15	3.60205781726882
CCNA2	4.05212389279073
PARK2	3.39546131001580
GPR124	4.14118662673773
TMEM132A	4.36741621772040
CGRRF1	5.74800669315748
RUVBL2	8.43456409358248
MCAT	5.51672401760397
WNT10B	3.93496949822568
ISCA1	6.3750175500148
RPAP1	4.86119304164652
C12orf48	5.42584822459064
RAI16	4.81672021483511
RPL27	10.0450767185506
EPN1	3.8339280537755
MAGI1	3.40477218181027
GBX2	3.28270512809679
SLC35A1	7.02559936994527
GAL	4.05099364212291
SLC14A2	3.48805794764788
RDH11	7.60113443002837
ZNF518	4.98453719358941
PCYT1B	3.3684899427527
AUH	7.15911019819246
EIF3H	10.973750434848
KIF1B	7.48101349504275
MBD2	4.73289094235166
AMOTL2	7.12639790134905
C6orf120	5.28819315081741
PIGT	6.48836177028443
PSRC1	5.13526072231392
PLA2G10	3.87948603049651
ALAS1	6.38690604875699
FOXO1	6.18897074460225
C17orf62	7.28061701940225
KIF5C	5.13368110628748
DUSP10	4.29056015774205
CRLF3	6.91628413858911
CLCNKB	3.76776175990468
PSMA5	7.90680510623267
FARS2	6.0752197756987
CCDC28A	5.78591227706975
AMPD3	4.46896304946422
PIAS1	7.68089537432947
ADCYAP1R1	3.64755405421712
TMEM134	6.31136084817455
CDH20	2.9989129181611
FBXO7	8.61042078393526
FLJ14213	3.79866421416342
ZNF3	5.60425278110864
LRRFIP1	7.64496712757823
TMEM49	8.38221212047362
CNOT2	7.28548956576541
CBX2	3.02417232194045
ZC3H14	7.2202064881969
ALDH5A1	5.63011300645107
HNT	3.46901759622985
SERPINA4	3.23346008631698
FLJ20920	4.737103930378
CRTAP	5.09431919266753
DDX50	7.40122015371849
STYXL1	7.4482555984766
TK2	4.52208268551254
BLVRB	5.78627132293285
STMN1	6.06776028379487
GUCA2A	3.47699854474616
DPP6	4.04619862058294
GALNT10	3.80436256589079
STK39	4.36114690915535
MMP24	4.95772679640648
CKS2	9.6550146376981
RHO	3.96683897546392
BANF1	9.29841194825857
CR1	3.08532608494359
RPS6KA2	5.00719754808186
HMBS	6.34199570115662
C20orf112	4.13660583905355
SLC25A24	7.44847453243182
MRPL22	7.74106687677579
SLC25A15	4.24426960653454
GADD45B	4.85658101779408
TDP1	5.59733413244305
ZNF287	3.63165311881727
DAAM2	4.79838626495968
C11orf57	6.59619157640408
RFK	6.95867696071863
ZFYVE9	4.44583098824399
TCTN3	6.47084601783016
STCH	5.27527484937726
LOC283871	3.86359193369840
NDUFB3	7.51898576999335
DEFB4	3.92189622010435
FPR1	4.16585466518081
FMNL1	3.79522003757765
SEPT7	9.67214172482075
PTCD2	5.0724469998852
GNLY	3.43878791927516
GRAMD1C	5.91439699445408
ZNF165	4.83756278053702
TR2IT1	3.53862695012333
ARMCX3	6.41829105025248
NDE1	5.86690572998986
MAGEF1	6.76145566715906
ITGA10	3.89134706914863
ARHGDIB	8.09103888203806
FSHB	3.79713735428709
ANXA2	10.400639088317
HLCS	3.77926818996071
MCF2L	3.87495480896647
AK1	5.87453312531192
FH	6.16868160449074
LGALS2	3.82448751530572
SYNPO2L	2.72775461481691
KIAA1045	3.57188686056628
C1orf183	4.99920152160264
MAGEA8	3.29350280106917
DGCR8	5.58007082706622
GSR	4.53640849281398
NEU2	3.68202597367663
HIST1H4B	3.79117590793234
CACNA1C	3.01174423062538
FAM20B	6.58404623021783
HES2	3.31890477632342
PDCD6	8.75995602570777
INTS7	5.35341715899975
AMPH	3.79085953361914
UCKL1	4.88730597154694
ASB4	3.0985079520196
C10orf97	5.06974934498502
ALDH1L1	4.19331524614285
CCL23	3.3261192034851
OBSL1	5.20433665978919
SLC12A7	6.84795912720466
THAP4	5.97438789292754
RBM4B	5.41718576815414
OGFRL1	4.90041715943606
KIAA0831	6.09575821282785
C12orf11	8.48725455699693
PPP1R15A	4.74251298171532
KIAA0240	5.85609188749065
CD1B	3.48206911374061
FCGR2A	5.41310880107389
MDC1	5.38542311115791
MAN1A1	3.44342442940789
KRT9	3.57941170153566
HTR1A	3.44782103527504
OCEL1	4.96569508207066
ATP11B	5.70425068423263
NLGN4X	3.91067804357017
FBXO34	7.52701887967742
ALOX12	3.63167554142388
RB1CC1	8.16624738012147
PCDH12	4.73691860774086
RPE	4.99237247756157
EIF4E	6.61325653987632
CSDC2	4.26578327845907
ABHD5	4.18931106395563
TMBIM1	6.38089883011118
PET112L	4.80340019532472
P2RXL1	3.49643495205611
F2RL2	3.11140076661916
TRMT1	6.57070242680933
IMPG2	4.02856929382953
LRRC32	5.7142588306998
BGLAP	4.79942155418098
HTR4	3.51113915310695
MRAS	4.35461406835083
TRAF6	4.78883450700865
AXL	4.41477180461453
ATP2C2	3.3794615278407
LMNB1	6.76184397586179
TELO2	4.79626126486356
PNPLA3	3.94852880545928
CSNK1E	6.35949609479066
SRP14	9.99046929871236
KCNQ4	3.4363887643324
PIK3C2B	5.53579447612866
C15orf15	8.33495083001214
TUBB2B	3.23945343858419
USP15	5.37444626351228
C12orf41	6.95589817853978
CEND1	4.00897206769861
RNF31	4.78460419566166
TCEAL2	3.85557531354332
PTGER2	4.00967248403683
UBN1	6.3677986498056
SLC5A7	3.37456473087195
SLC31A1	6.23745973260505
ADAM29	3.88692517750381
ST7L	4.43269302614704
GFOD1	7.08760786591872
CTNNA1	8.93849362978183
HRBL	3.97005742875665
CBX4	3.65399677720235
NTRK2	3.77285820805611
FOXN3	5.37380878723684
MFGE8	4.91612583918754
PFKFB2	3.65848793625333
TAS2R4	3.85905850873348
SH3TC2	3.27363057534024
IL10	3.41392589123015
PXMP4	4.99170590239875
RNF167	6.12258884413962
PRMT5	6.21964166525107
TSKU	5.33030405390723
ATPIF1	8.18173037720482
ETV3	3.28356275499823
PAK7	3.17491151439321
PDLIM1	8.90145986070927
CEP63	4.9868957819134
WDFY3	5.04849718446969
RNF126	4.5746193951008
DPM1	7.82674979749993
CLIC4	5.52048368436713
ACR	3.79493547644768
KLK7	7.85783182508376
ALOX5AP	4.64174914393865
LRP1	4.76621951990577
TNK1	5.06051074022025
TAS2R9	3.13564322368616
ZNF16	6.49934300959533
POLR1B	6.70191991438123
SLC8A2	3.69518559103618
OLFM4	2.96552696466299
TACC1	4.68479805027248
SAMHD1	5.73130981110686
ATP13A2	4.60262434184931
KRT4	3.64264988082613
PAX6	3.83613089337676
SCG2	3.5451166056957
SLC17A6	3.42130903996237
TUBB4	3.99744103778995
PADI4	3.22363438754579
FMO3	2.99955320588678
NLK	5.04292261523187
POU4F3	3.28833046449651
MDM2	3.57317054799984
CAPNS1	8.76629232321467
SDF4	6.96881530166725
ITGBL1	3.12262975845847
TAP2	4.02589146855356
OR2C1	3.61567846211512
KLHDC3	6.15998755869397
EFHD2	6.33568243366478
GALR3	3.61124593157408
NBEA	3.35215364206868
ABCA6	3.15428427270070
ABBA-1	3.99270690287964
GNAI1	4.88667330536716
CLDN3	7.91229429343119
AKT2	3.33842900687455
EGFR	4.31068086676563
VPS4B	7.83687103805983
RBM16	8.09061093552789
GALNT6	5.73998914629439
ZDHHC3	5.46602952280419
SLC25A4	5.40007408035406
CYB5B	4.4749201760319
NDRG1	7.17897145384562
SESN1	4.91307758286564
GBE1	6.82383591648272
MRPL46	4.98725047841469
CLASP1	6.60313595989426
FARP2	5.20437860411146
ACOT11	4.12945298475692
LDHAL6B	2.87497862816410
MAPKAPK3	5.97705775940775
NCAM2	3.14316411061562
AFAP1	4.63666355896449
PRKD2	6.73041271104432
OR2H2	3.45356001866604
ZFP36L1	8.3870816263742
DZIP1	4.38233892408644
GPR161	4.16658421432031
RNF146	4.04554071492279
NKX3-1	4.07873701677508
CCNB2	6.83460674300025
ZNF10	3.75153241370177
WDR74	5.75868558251286
FAM134A	8.32028520704802
PCNP	9.23937025251556
PURA	5.70770288526629
DNPEP	6.95149149625597
ERBB2	5.2909810837441
CREB1	6.08993274372319
NEO1	6.03325461150556
DDX3Y	3.37031864550573
RPS3A	12.6640719028133
MXRA7	8.59773887623822
LGALS3	10.0465453622257
GLT8D1	6.7657799930102
TMPRSS3	6.32104066670043
UPB1	3.31905739559782
LAT	4.17630815556306
CLDN14	3.78636815028185
DHX38	4.19291809606363
KCNA3	3.4338795649207
BTBD1	7.38328728859688
TARS2	5.73004830239155
SKIV2L2	8.61912078793833
ABCF1	7.53857816961424
CDT1	3.13895404645619
ZHX2	8.42000169813051
FCF1	5.1348688781467
LRRC49	4.99711908178957
GUCY1B2	4.39102261513733
CD28	3.3211126667209
SMARCA4	6.33598085739453
SEPT2	9.35311033736576
SOHLH2	3.29352567367541
MCOLN3	3.72913558096785
LRP8	4.55398545428304
TAGLN3	3.98241057032055
MASP2	3.75712078281458
GPATCH3	4.01394672014024
TTRAP	8.7659234152611
AGL	6.90155229603598
NFE2L3	6.49751419193162
PSD4	3.86066200115975
PALMD	6.32281346501846
CCNB1IP1	8.89103847179345
TMEM43	5.91966706204094
OBFC1	5.26985534029867
STAT5B	4.25311790704925
C14orf79	4.96457927561234
ENPEP	4.05738512182545
SSB	8.5838565724634
SCT	3.20841536984525
TIMM23	5.9425941464889
SKI	4.04348159315311
SLC22A13	3.19442037251129
AKAP3	4.34034549959472
OAS2	4.04955079274447
KIAA0423	5.97905129425148
SEC61G	8.59238164095537
CAPN11	3.13105969243055
TMEM50B	5.60371020995459
DEGS1	8.17514717439092
ARHGEF4	3.48400478822758
DBNDD1	3.96799488693951
TBL1XR1	3.90678162328549
FAIM	4.72139650058668
SP140	3.31678463584425
G6PD	6.24959120104166
NUDC	6.47118884493195
GABRP	3.29041996240299
SCARA3	6.54334009826285
TACSTD2	5.25532253731234
EIF3J	7.02938581162585
PPP2R2A	7.35898782322389
CPA3	3.55422054224313
PVALB	3.04149924002895
BCAT2	5.92942601971819
MFN1	5.40732871421659
F10	3.03655094227872
