Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_F01_298002
DUSP4	3.42766054640591
FLJ22167	4.99791036002836
EXOSC7	5.875813458245
ROR2	4.01017362235292
FOXM1	5.05250105439478
ZBTB48	4.62383695955211
BUD31	7.16046804848028
MAOA	3.98049628753658
CCDC41	4.61261746776216
TNNT3	4.23107978744636
FBXO11	5.59807283790984
GYPC	6.680532296518
PLIN	3.65896814417874
RFXAP	3.73567604243384
C6orf15	3.51319314334424
RNF4	6.84843382919355
F8A1	7.99377172418118
PPP1R3D	4.80591456108006
GRB2	6.76867298830151
TPM3	3.34836859605159
SYT13	3.85782451801233
EPB42	3.60242555681905
RP5-1077B9.4	5.13170674111773
EIF1	9.68814495934653
CETN3	5.78433261113543
FPGT	5.20619149284821
PRY	4.05977270659163
NTHL1	4.76387754129477
POLR2B	7.58716014019168
RPS28	11.4346837063837
GDF10	3.17186320459116
COQ9	6.23739554303387
P2RX3	3.14838767092374
GCC2	5.56115273838462
RARRES3	7.64896621347307
PLXNA1	6.3852628695043
WBP4	4.38913528345855
KIAA0100	5.41930713672572
PMF1	5.67279434931129
HS2ST1	5.10154759066943
CRELD2	6.67385455826496
C8G	3.25184527631067
CD82	4.72280419653403
PMM1	4.79939961648325
CBLL1	4.68985884615454
LIM2	3.62899957466234
VAX2	3.57751054179243
SETDB1	4.93336360747055
LRAP	4.42909267174922
GCLM	5.66762775812749
CPEB3	3.91663676392834
PPM1A	5.62539370508296
INTS1	4.12037410712898
MMP16	3.38096077224826
CAMTA1	3.92601732274425
SAMSN1	5.19540329859739
DRD3	2.87360519369429
GMPPA	5.2277578234154
C11orf73	3.96981562191416
AIPL1	3.78024518577308
PTP4A2	9.41625002622828
IL24	3.24737416630605
BDKRB1	3.86121585837159
HPCA	5.10338146399673
MLF1	5.71941315862804
SEC14L1	4.64205973799135
CHFR	5.45274786121398
EMILIN1	3.60603351461328
THADA	6.11327352227693
TAF12	5.17644619306954
NDUFS4	7.26684271762238
ID1	4.11670406965315
PIK3CB	4.36616891014677
COL18A1	8.06469047336883
PDZD3	2.99559396254431
TBC1D17	4.15163503802421
COX8A	8.81623691399311
CDCA4	6.81986391668137
C2orf44	4.7771724256007
C9orf16	7.7227314578792
ERBB2IP	7.63559391908108
EMX2	8.81694340239727
FUS	5.24723434738306
NIPSNAP3B	3.18180937303677
TF	3.31762348897818
CXorf56	5.23385632376135
CLCN4	3.94248085786955
PWP2	5.56249818069996
MMP15	4.12690262262937
MTMR14	5.51137770737138
NPR1	7.01435170347332
DNAL4	5.24236949341217
ELAC2	4.68344078914698
ASS1	11.3010572481125
IPP	5.20582650268224
TMEM59	8.50462286531497
POLR2J	8.97463917414402
SEC23IP	4.66264664676237
RGS4	4.53334957724975
UQCRC1	8.35617723359141
SNX6	8.34520597525825
DDX18	6.80143425207655
POLG	3.6498164194699
ADAM23	4.36722076364739
ZNHIT2	4.77712736618561
TFR2	3.48754260252569
NCDN	4.59614459021579
RAG1	3.46853567438478
POMT1	4.67481121564146
CYP1A1	3.89344031978993
SNAPC1	6.04154335534647
GNA11	4.81867695794875
CCDC52	3.13512933638974
CAPN1	6.43596942658156
DDHD2	5.81736351837341
UPF3A	5.45561205425238
LAGE3	5.90584676493975
GNRHR	3.28247522910895
UNC13B	5.2540845868997
TTLL4	4.25505523110542
PPBP	3.19639861367969
HTR3A	5.38671426991066
SDC2	4.41525164478077
ANKRD49	8.12695522698338
BTF3	9.4693695534447
COX7A2	9.76761256009424
SARS	7.5625079628344
C13orf18	4.1475190627005
CACNB1	3.70694660439985
QKI	5.60142577962016
SETMAR	5.47509835444778
LAMB4	3.59716554094343
MAN2B1	7.69970429166601
EML3	5.2469006107705
ACADL	3.55698975049697
OFD1	8.75059393599228
CGA	3.68840591814808
EIF3EIP	10.7284880284292
PEX16	5.35270378907589
GNG12	6.68489294655967
HABP4	4.75411406087795
CNTN2	3.81435891277558
ASNSD1	7.15291176992793
FUT4	4.01053186198936
DBH	3.47295182067014
CD53	7.14578758207468
HIST1H2BJ	3.69569462145197
TFAP2B	3.32875928248574
ACF	3.51538246813347
TMEM11	5.39458580951356
CDH8	3.4510776392592
C3orf32	4.07421546636115
AGPS	4.975169862964
C4orf18	3.14988105628253
PCCB	7.08737915408856
IPO13	5.78705672337661
PECI	6.72344128458707
UNG	6.81317827905699
C6orf105	3.84827058142992
GSTP1	7.98808993214782
SUV420H1	7.06552855157553
ARHGAP15	4.53513260634101
LTBR	5.73818299271946
TDRKH	3.43102811312147
PSG4	3.43645739243013
SLC9A3R1	5.56505767232406
NBPF3	9.83929856920353
SLC9A3	3.87336478562868
OSBP	5.8050679030884
PRR5	5.00788326120252
CHMP7	5.65404617902711
ADRA1A	3.24951684358762
ASAH1	6.83735508086039
FKBP4	5.56612071689047
ZNF350	4.67854340448556
DOM3Z	5.4578635357688
GIPR	3.94732748577183
AHI1	4.56103885180824
BST1	4.32473789240396
NCR2	3.50270144504729
NADSYN1	4.98216203214285
UBE2W	5.05078179792075
RGS14	3.96067924931806
KRT15	3.70974223460354
SCN11A	3.97168834648402
GFI1	3.91247037419079
FHL1	5.4154797708587
SMC6	6.23807216171872
GATA1	3.48005796856584
OSGEP	5.42186078734926
ARMC6	5.18201935052297
HK3	3.90160090506669
PSMD5	6.56616857497742
RSU1	7.81211736018481
RPL4	11.7822994958068
MAD2L1	5.49595588427851
RBPMS	5.05438670977941
EIF4A3	8.25196500773952
E4F1	4.87102422958853
DLEC1	3.59333276016138
PRPF3	4.64720444962922
EMR1	3.36497954961777
CHMP2B	6.41176672602242
CAMSAP1	4.43809460225114
RPS21	10.1242729543390
XCR1	3.75352465414554
ARID5A	4.5952417714654
RBM6	4.97816963474994
UBE2N	7.15014455299769
KLF4	3.5320860863335
MGC4172	4.1926698217341
LMO4	6.92249484774384
KLKB1	3.59212839000265
HDAC3	5.06795603197857
HP	3.85725796496664
SCHIP1	5.72308209111773
BTK	4.41250046054686
KRCC1	8.94649627368624
PRND	3.0246275348628
C6orf27	4.22008645413771
PIGL	3.69030293396768
CLCA1	3.91503011715831
C1orf112	4.07825865289447
OLFML2A	5.16001665119175
HUS1	4.48677513056772
SFRS6	6.43657290902216
CXCR7	5.4365774837463
UIMC1	5.20217973550398
FXYD2	3.58792455344280
GOT2	7.07553317302481
ZNF667	3.50726584973391
TFEC	4.07302114322073
ATP7B	4.27252884194929
RAB38	4.54502843930599
POLD2	6.63522556961407
PPM1H	4.60668149517893
DCX	3.40245041658164
NFYC	5.23150612295805
ZNF228	4.06392874471393
KIN	5.48622016152401
PLSCR4	6.90686399537996
HIST1H4I	4.53476178859465
PPARGC1A	3.16562990197923
HIG2	7.5062902666179
KCNK10	4.10472703161061
EXOC1	7.03003680678249
OR6A2	4.03436710049793
ETFA	6.32769146982775
PDAP1	4.3230265769297
C19orf6	3.42095723418804
POLRMT	4.30532506571622
ZNF146	7.28621480644408
MIA2	3.43633144465993
LY6G6E	3.33644376894802
EIF4E2	8.20826085650873
NENF	5.62630337124325
HOXB5	5.03674895897091
ZNF324	4.48055910722811
CUGBP1	4.26633776146452
ENTPD7	3.99998520941621
TTC13	4.95029540124393
GJB5	3.52350440801877
PRSS22	4.48136290781986
CYP3A5	3.60405071275869
MBOAT5	3.91427626819857
CUL4B	4.97200638299867
CENPJ	3.4643059313288
KIAA0664	5.99127694902711
PITX1	3.58884716959946
PDGFRB	5.80829128477924
RDX	5.90875771468018
CELSR3	5.72985491589539
JUND	6.51762746223687
ITSN1	5.13124892256793
CHRNB1	3.5235593239723
EHBP1L1	3.61864796329372
C19orf2	6.11629271383562
FETUB	3.32607146161728
CAMK2B	3.34262541613765
DCTN1	5.75863292804766
TNKS2	7.16738062620695
MRTO4	7.14493591643401
C1QBP	5.51788740718177
TTC3	7.54934544161643
NDUFB8	9.11536518621732
CADPS2	4.5188359770047
EDG2	4.39252955187728
MYF5	3.57618514750368
SEMA3G	3.46316088185809
IL23A	3.47270806596793
GJA9	3.66646110897524
R3HDM2	6.4795038628787
C5	4.16767815299036
SLC2A10	6.8815963622953
TRIM45	4.56963255674609
TSP50	3.70491458598114
PAQR3	4.19060191831569
ANKRD26	3.51340039373650
TCP1	7.54438010943841
TMED7	6.17235166021621
CMA1	3.22325065426748
PTCRA	4.25105514640345
HCRTR1	3.60259330826994
FST	5.35809097306281
PAWR	4.0172880912824
LDLR	4.20109235817324
ASTN2	3.86184445449191
SCRN1	6.12327270331884
GPATCH8	5.2186018129059
KIF4A	6.12658427811471
TANC2	3.64351504593356
ZMYM5	3.66090043227982
PGM1	6.54549266677606
ZNF586	5.36987153570394
POLR3G	3.82189997798991
CPD	5.40430456695619
SNCAIP	4.08938743890196
DCT	3.66883478981273
HLA-DOA	3.6965293059099
TANK	5.82910069964527
RCAN1	4.45412995174563
UPK1B	3.40044586902396
DNAJB4	4.50561447625619
UGT1A8	3.2331886981478
LIMD2	4.62427137975768
HIST1H4L	3.65421797928174
PECR	4.32587224573965
HSPA2	8.4255509221239
SERP1	9.17914174372736
TACR2	3.21310985753225
NUP85	5.89539546308752
CD177	3.43877865693839
GPR135	3.35945279611928
PIGG	5.84682700764221
LGR5	3.20621758133782
JAK2	3.66107555129336
DPYSL4	3.71941294972261
TM9SF4	5.20478320717398
PTHR1	3.29239887206529
SIRPG	3.60349561456403
ZNF264	5.39594866057676
BICD1	5.28735321085426
RAB5A	7.14888817143655
FLJ13224	3.15239641574172
METTL5	8.93976096225778
HERC6	6.04918997948093
CASP1	5.40283278060681
USP9Y	2.8891105628823
LRP1B	3.15163581214339
XAF1	6.16181724271262
PLA2G4C	4.78735679335455
APOA2	3.36313737681713
SPAG6	3.17723854979855
KALRN	3.8066970121349
SECTM1	6.14060154255945
THOC7	8.89266287418
IFNAR1	5.07363656864077
TCTA	5.67536668453549
NY-REN-7	3.43724079226085
TALDO1	9.00934700958912
B2M	10.9135806407387
LPPR4	4.38278904627791
SQLE	7.43227121064079
SEPHS1	7.39634764777791
EIF5A	5.58137277343148
FAM49A	4.31524438772769
YTHDC2	4.00533791330655
EHD2	5.17653521797238
NCF1	4.03036724625854
SPG7	5.18278304695203
ZNF614	3.72393461312733
HOXA5	5.47450297923487
NUP133	6.7652411724602
FGF12	4.16340199494080
SLMO2	6.70634276977799
INPP5B	4.38764819519717
PPID	5.23879160513449
SNTA1	4.68045417563526
IL20RA	4.35785721217429
UBE2J1	5.83509405248302
CACNG2	3.10110976283689
GCM1	3.30947788040655
ELF1	5.3802367151791
TLR5	4.25126294237237
TCFL5	6.84351367897741
C1orf107	4.90699781707411
C19orf22	6.40380690194665
SAFB2	5.64821526036427
MAP3K7IP1	4.31048561614576
NCK2	8.37797686978612
OXA1L	7.41606881150049
KIAA0652	5.23158273278994
KLRG1	3.32548745621315
FRAG1	5.49577672644483
ZSCAN12	3.30154182662751
PSMD12	6.53859924489091
E2F4	5.23252222726233
CLEC4M	3.72738943017799
KIAA0999	4.77075249975271
CLDN10	7.86919007921198
MGC13053	4.28323661156634
TAC1	2.81952707092045
GYPA	3.52986516400519
HPCAL4	3.33257721066156
TRAIP	3.79222134805808
MEX3D	3.89966918512928
KIAA0232	6.0152368892939
ERCC8	4.37490959725227
NFAT5	5.57594945842044
GPX4	9.38404012829076
CSPG4LYP1	3.45651898418281
KIAA0368	4.914896217541
FBXO3	5.00521385238418
DVL1	6.00694699673093
CMKLR1	3.89252586327545
GPR157	3.81774975313368
TYMS	6.63506910058027
OR52A1	3.29811488228098
PEF1	6.70631599708709
ZNF750	3.35447579162282
ALG9	6.00190465391611
MCM5	6.53305484581426
SDK2	3.36010254176245
BAIAP3	3.75526994088487
RABGGTB	5.53058707989165
KCNK7	3.2124530434654
PTP4A3	5.87452365102058
ANKRD40	3.72598713910029
CALCOCO2	6.57189866181422
TMSL8	5.21996847735438
SNCA	4.27276445959717
ZNF551	3.84373553913708
HBQ1	3.71212770601579
ARHGAP26	4.44028294352778
GEMIN6	7.57069200531089
HRAS	5.33813707533798
KLRC4	2.97223519965129
BSDC1	5.36229969732237
DSC1	3.86561963469252
RNF43	4.82251695635514
NDUFAF1	4.99502068852348
MAP2K4	4.8847009885953
FOLR2	4.40230233551234
LYZL6	4.03789527839572
EPB41L3	3.26419917530218
TEKT2	3.88771668867723
CDKN2B	3.50687388016967
WSB1	5.85654644498675
ZNF480	3.53964717396416
MAP3K6	4.39200985225702
PROS1	7.44063602443445
PSMB8	8.13834243005463
HN1	8.05994792890265
MAS1	3.26354071989336
APOL1	6.92720132993773
CSHL1	3.31027397234906
ZBTB7C	2.88814104172123
AHCTF1	6.20718967478756
SAE2	9.3570609063789
ITGA2	3.63203880569142
AP2S1	8.67591117465797
P15RS	6.21636828172501
MME	3.72390160485182
VAT1	7.80190695023461
MAST4	6.09496956214789
TUFM	9.65574197446061
KRT33B	3.73427206877345
THEG	4.0152276997698
KCTD2	4.78030576917963
WDR26	8.28281059224967
MFI2	3.62611339402903
KRT34	3.43376918004141
NR4A3	3.46043352301197
SGSM3	4.25048015569114
ARSA	4.32873422294573
TOMM22	4.50147423071162
SOCS3	3.43347528846180
UNKL	4.06734310224085
POP4	7.58452949808836
BHLHB3	6.85538102779707
MALL	3.96005621402076
SOX15	4.9190522523029
CCNA2	5.10310063912207
PARK2	3.23865080615034
GPR124	4.37700063939069
TMEM132A	4.62501002894073
CGRRF1	5.20260005015146
RUVBL2	8.9361090621098
MCAT	6.01554232257514
WNT10B	3.88171201388014
ISCA1	5.92784522232884
RPAP1	4.21565208030499
C12orf48	5.67256033192024
RAI16	5.01085365540327
RPL27	9.43159732434772
EPN1	4.04817087201633
MAGI1	2.87215613063718
GBX2	3.12473535768679
SLC35A1	6.44074512492624
GAL	4.05968129215545
SLC14A2	3.88302413589958
RDH11	7.58977788088972
ZNF518	4.46899212476225
PCYT1B	3.42518170548854
AUH	5.74207563157452
EIF3H	10.6832773607230
KIF1B	6.11448789866894
MBD2	4.68628988482089
AMOTL2	7.2790047650137
C6orf120	5.6642587919655
PIGT	6.70034245205856
PSRC1	5.54906524453518
PLA2G10	3.76097114912811
ALAS1	5.3044181709745
FOXO1	5.5398812975714
C17orf62	6.39045540215931
KIF5C	4.25533319971333
DUSP10	4.8220209043607
CRLF3	7.5367060966462
CLCNKB	3.51142090114372
PSMA5	8.60557548251376
FARS2	4.3072062300455
CCDC28A	5.32056424715183
AMPD3	4.37104490352996
PIAS1	5.92942972211385
ADCYAP1R1	3.60428038511368
TMEM134	6.31673547941162
CDH20	3.02275249486554
FBXO7	7.62624175674124
FLJ14213	4.06254703412658
ZNF3	4.50684834218065
LRRFIP1	6.69248269463177
TMEM49	8.52618280299783
CNOT2	6.71233020114777
CBX2	2.838627565705
ZC3H14	6.36730369487154
ALDH5A1	5.50330762375182
HNT	4.492803167204
SERPINA4	3.21759907452175
FLJ20920	4.95938806792944
CRTAP	5.62687727359991
DDX50	6.6736664283101
STYXL1	7.65268569930268
TK2	4.54473101480161
BLVRB	6.95200427489569
STMN1	7.07542496070589
GUCA2A	3.24655012596279
DPP6	3.33257925927432
GALNT10	4.36543311732121
STK39	5.06750033903744
MMP24	4.55483601714294
CKS2	9.72050594667925
RHO	3.5835924098355
BANF1	9.96458006877039
CR1	3.14333058238501
RPS6KA2	4.83001996305969
HMBS	6.87527342851137
C20orf112	3.90936960090786
SLC25A24	6.86199273712312
MRPL22	7.62669305265369
SLC25A15	5.07233659296148
GADD45B	5.39241569523215
TDP1	4.82498048716315
ZNF287	3.72564906757995
DAAM2	4.87012762863334
C11orf57	6.20322506413453
RFK	6.68839449885277
ZFYVE9	4.51576142743391
TCTN3	6.03143518320222
STCH	5.84308682566008
LOC283871	3.34745606146413
NDUFB3	7.58048883827239
DEFB4	4.37514339629347
FPR1	3.83019583280732
FMNL1	4.19086817726688
SEPT7	10.3447288032000
PTCD2	4.50435142586390
GNLY	3.94936908990987
GRAMD1C	4.61721644994144
ZNF165	5.10162260605226
TR2IT1	4.17319538295035
ARMCX3	5.68783099911266
NDE1	5.64406981768561
MAGEF1	6.87756011614671
ITGA10	3.75003642586864
ARHGDIB	8.33302100880735
FSHB	3.84027965877426
ANXA2	11.2829684913204
HLCS	3.97948040862779
MCF2L	4.05853102149365
AK1	4.8681657118673
FH	6.09300757631973
LGALS2	3.74671471205673
SYNPO2L	2.88312046415822
KIAA1045	3.45446924316578
C1orf183	4.42506591362313
MAGEA8	3.28855422258228
DGCR8	4.76354083884313
GSR	5.18468862977048
NEU2	3.53101336697067
HIST1H4B	3.85612371592807
CACNA1C	3.21198288016318
FAM20B	5.24301050555287
HES2	3.479630414556
PDCD6	9.00752932474246
INTS7	4.79647793587895
AMPH	4.27710574397216
UCKL1	5.54182770123417
ASB4	3.0516834144016
C10orf97	4.52487165982049
ALDH1L1	3.78879000946773
CCL23	3.37049891397885
OBSL1	5.48020937640728
SLC12A7	7.33076796977373
THAP4	5.43251870768181
RBM4B	5.83371625976087
OGFRL1	4.85999479865394
KIAA0831	5.77864235671938
C12orf11	6.42820207379513
PPP1R15A	4.9083385588668
KIAA0240	4.95241582417087
CD1B	3.26797508095689
FCGR2A	4.63093641086951
MDC1	4.58232416900138
MAN1A1	3.47094603299427
KRT9	3.33870687190848
HTR1A	3.45720951839757
OCEL1	5.77370446014091
ATP11B	5.18449886572959
NLGN4X	3.53942307060963
FBXO34	8.319459891127
ALOX12	3.46205325268377
RB1CC1	7.56964205886749
PCDH12	4.73943308491904
RPE	5.2840168024822
EIF4E	5.37836894997562
CSDC2	4.31442019307677
ABHD5	5.1153540725864
TMBIM1	6.00584278603175
PET112L	4.24789246476395
P2RXL1	3.29514029269511
F2RL2	3.01373123902439
TRMT1	5.69660581837125
IMPG2	3.77274396121707
LRRC32	4.72166747046375
BGLAP	4.23525522880222
HTR4	3.56848964411256
MRAS	5.03239386847998
TRAF6	4.92938122900825
AXL	4.46930706960439
ATP2C2	3.85454018371852
LMNB1	5.53717692041196
TELO2	4.23602412179621
PNPLA3	4.35098044415064
CSNK1E	6.75565716760399
SRP14	9.90897700145869
KCNQ4	3.55773888411232
PIK3C2B	5.78192465658741
C15orf15	7.15028372183985
TUBB2B	4.8663336761362
USP15	5.06962529333516
C12orf41	6.41555301115236
CEND1	3.63347243460397
RNF31	4.21079825646507
TCEAL2	4.51876383556966
PTGER2	3.91372890387109
UBN1	5.80876547276661
SLC5A7	3.52744001766436
SLC31A1	6.25315196319009
ADAM29	3.36409430141576
ST7L	4.0457191737881
GFOD1	5.91713575916175
CTNNA1	8.18655437240006
HRBL	3.7556243678963
CBX4	3.53890598555496
NTRK2	3.46584910004715
FOXN3	4.53258267466466
MFGE8	5.80433961990324
PFKFB2	3.64457619087068
TAS2R4	3.40626301550887
SH3TC2	3.26078633248742
IL10	3.66603227375304
PXMP4	6.17077717216717
RNF167	5.92176631524118
PRMT5	5.28371364910704
TSKU	5.32770955867475
ATPIF1	8.95653417806078
ETV3	3.53859285130018
PAK7	2.97588075876518
PDLIM1	8.30401605350104
CEP63	4.41285330087567
WDFY3	4.7088636053507
RNF126	4.61263265224090
DPM1	7.78240388939145
CLIC4	6.72133412233102
ACR	3.63467923837743
KLK7	7.68339773837002
ALOX5AP	4.63858505861257
LRP1	4.76430640910242
TNK1	4.27077038938173
TAS2R9	3.36037572816462
ZNF16	5.51982866563561
POLR1B	4.91581702790232
SLC8A2	4.22371038555968
OLFM4	3.25991620334321
TACC1	4.71572890282883
SAMHD1	5.39829669405797
ATP13A2	5.40379533234525
KRT4	4.01009643038258
PAX6	4.00664898249518
SCG2	3.65984328451414
SLC17A6	3.80401055596568
TUBB4	4.11909801134759
PADI4	3.10108330614781
FMO3	3.22403362695536
NLK	3.92502954495477
POU4F3	3.39231611243416
MDM2	3.59217904374977
CAPNS1	8.71722174858315
SDF4	6.62221305858562
ITGBL1	3.9573137480908
TAP2	4.29151655354312
OR2C1	3.29915462524882
KLHDC3	6.24985069878194
EFHD2	7.00523835697538
GALR3	3.61046144986947
NBEA	3.26469171026968
ABCA6	3.48632402731077
ABBA-1	4.00318212268914
GNAI1	4.27034509279735
CLDN3	7.05287563052352
AKT2	3.42964732455810
EGFR	4.05116362625965
VPS4B	6.90807261809683
RBM16	7.38759140371556
GALNT6	6.24373504410182
ZDHHC3	4.67043161004902
SLC25A4	4.69862402679801
CYB5B	4.88244351236896
NDRG1	7.19497697542188
SESN1	4.84458040371983
GBE1	8.38150347766098
MRPL46	5.16998737246878
CLASP1	6.01225266478321
FARP2	5.06994908341659
ACOT11	3.77532554279131
LDHAL6B	3.00147227991329
MAPKAPK3	5.46857122130909
NCAM2	3.09425797390544
AFAP1	4.4989650670785
PRKD2	5.93920712898277
OR2H2	3.41915190115299
ZFP36L1	7.18034231686608
DZIP1	5.3291540155092
GPR161	4.22444615153960
RNF146	3.43418279340218
NKX3-1	4.08233797381867
CCNB2	7.33272306462049
ZNF10	4.42339819762364
WDR74	5.11517624284737
FAM134A	7.9906220712825
PCNP	8.57720406251925
PURA	4.89912454934567
DNPEP	7.3914696432312
ERBB2	5.36581767694474
CREB1	5.15943545968656
NEO1	5.46879330761011
DDX3Y	3.371488592279
RPS3A	12.4063459386342
MXRA7	9.98802169436084
LGALS3	11.1710882052214
GLT8D1	6.36726782970207
TMPRSS3	7.98534122117607
UPB1	3.3516341506229
LAT	4.55446812212376
CLDN14	3.75816556085941
DHX38	4.48765802541501
KCNA3	3.33816278836288
BTBD1	6.5316954499324
TARS2	5.3010325402963
SKIV2L2	7.55674295376992
ABCF1	6.73644373882797
CDT1	3.16779497251637
ZHX2	5.17142100964803
FCF1	4.44179174087274
LRRC49	5.02285982175892
GUCY1B2	3.72281816026880
CD28	3.32432271909269
SMARCA4	6.06336841762344
SEPT2	9.13545629135485
SOHLH2	3.23619598578726
MCOLN3	3.69911743892673
LRP8	4.55327386601179
TAGLN3	4.00420246077777
MASP2	3.60177804132063
GPATCH3	4.48129317987086
TTRAP	8.67467266515859
AGL	6.53624353930818
NFE2L3	5.09885985277609
PSD4	3.55209422109574
PALMD	7.25112451138992
CCNB1IP1	8.9835946083784
TMEM43	7.48500390898765
OBFC1	5.38578460994292
STAT5B	4.55275761891765
C14orf79	4.47314870276301
ENPEP	4.01494109337956
SSB	7.63453378836302
SCT	3.04930383403691
TIMM23	5.76051743185887
SKI	3.80730814201815
SLC22A13	3.19597753911635
AKAP3	4.29600232815062
OAS2	4.93538323710235
KIAA0423	5.39540430225378
SEC61G	9.07618504986336
CAPN11	3.21980722189069
TMEM50B	6.58350495698851
DEGS1	6.47052011386962
ARHGEF4	3.62874877832268
DBNDD1	4.57127097914144
TBL1XR1	3.88580117932315
FAIM	4.98455840141025
SP140	3.25769442033627
G6PD	5.18676834453686
NUDC	6.14135535393542
GABRP	3.38392164569357
SCARA3	4.63444615678982
TACSTD2	5.91240111405859
EIF3J	6.2433500829594
PPP2R2A	6.41876972153852
CPA3	3.79869911470819
PVALB	3.61770655632172
BCAT2	5.93817197773533
MFN1	5.94963091061462
F10	2.99549261012637
