Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_F07_491264
BRCA1	3.67450015875318
GBL	5.26319052896916
C14orf108	7.90510049902614
CDC25B	5.76412768748201
BMP3	3.17585590270903
MAP1LC3C	3.58321696782174
TMEM180	4.42045847089399
CRYGC	4.01019206584071
SLK	5.11717461332117
POU3F1	3.28254592765538
C20orf32	4.09875080644832
USP52	5.08506685425768
HIGD1B	3.83388232047914
BAZ1B	6.79330265034125
USP6NL	6.11669804214624
SLCO2B1	3.95410239370702
ABCD4	4.37781791661547
DIMT1L	5.96540286753457
SLC25A46	5.55203451557555
LARP7	5.52128053056615
TEK	3.76949445841524
CD160	3.87823880131726
TERF2IP	6.98534738889814
PHF20	6.60415571037209
COL1A1	6.15472433502882
KIAA0090	4.56090735233665
GTPBP1	4.66255668623377
GRK5	3.59342121510049
AP1S2	4.98000103674847
RAB33B	4.27650185670282
CA11	4.58568017776994
ALDOC	4.55746078005813
NUDT1	5.26800493188883
ZNF212	5.77547012918488
ACBD3	8.31520582243516
ZNF83	5.76302601029023
PRDM2	5.22557388212534
GDPD5	4.7474286154810
PDCD4	5.75477702137417
CEP350	7.0835513927615
FOXP3	3.33123747797093
SMYD3	6.08824347171729
CST7	4.03800868768322
SELL	4.35980732439503
CIAO1	6.61043080971525
LGI2	3.63605126338856
WDR45	7.3900442826146
ANKRD6	6.95638236142174
LTBP4	5.6348030753466
PSCD3	3.53821865849052
PYY	3.16235229507043
KCNC1	3.76762922840806
SIRT6	4.8266219939853
CCL19	4.04182990496607
ARHGEF9	4.99820889319968
ABR	4.47166355634350
C10orf22	5.67840639408775
STK17A	4.79985599022118
FOXE1	3.73997761321005
GML	3.93386306341232
CNGA3	3.04024004805317
CD38	3.61587980629810
ZDHHC6	5.94933346437289
NEFH	3.9318144377082
PGBD5	6.79639535122185
CTDSP2	7.19895769343204
RMND5B	5.22742175375684
ZNF257	3.1298722369255
DUSP4	3.27874365425792
FLJ22167	4.63017778937221
EXOSC7	5.95760955371573
ROR2	3.55621367738046
FOXM1	4.51746503293212
ZBTB48	4.54385182177161
BUD31	6.96056949301148
MAOA	4.45186810497527
CCDC41	4.31077168812725
TNNT3	3.72007774255858
FBXO11	5.25608239626582
GYPC	6.61031635397203
PLIN	3.72233737571245
RFXAP	3.68531749623608
C6orf15	3.89199001550892
RNF4	6.60575880321544
F8A1	8.78003888269608
PPP1R3D	5.19374461687261
GRB2	7.22984783441868
TPM3	3.11792808332282
SYT13	3.68422372500758
EPB42	3.51604600252608
RP5-1077B9.4	5.50332388209544
EIF1	9.07531543439281
CETN3	5.46297485957822
FPGT	5.78674692110645
PRY	3.28825554213987
NTHL1	5.60394197333931
POLR2B	6.25872100257291
RPS28	12.2895671069156
GDF10	3.07505586790174
COQ9	6.49093984699233
P2RX3	3.05319275862271
GCC2	7.04238529826375
RARRES3	8.6412601920665
PLXNA1	6.80571248680196
WBP4	4.29531534774652
KIAA0100	5.89995363800873
PMF1	6.12119959645908
HS2ST1	5.47476722200598
CRELD2	6.82037132664372
C8G	3.05089469682163
CD82	6.40093557684005
PMM1	4.72274417177676
CBLL1	4.38329744156132
LIM2	3.44971176068363
VAX2	4.1191293653535
SETDB1	5.14969084374592
LRAP	3.48073572790253
GCLM	6.4757483953118
CPEB3	4.39785477894565
PPM1A	5.08468124553191
INTS1	4.46691748651969
MMP16	3.30695851560044
CAMTA1	3.91333109701374
SAMSN1	4.15143948221209
DRD3	3.00417828155571
GMPPA	6.04397596372864
C11orf73	4.87906884872948
AIPL1	3.98702307662448
PTP4A2	10.2230084299358
IL24	3.66683066981705
BDKRB1	3.71243212029255
HPCA	4.62375760487183
MLF1	5.0081652875912
SEC14L1	4.40531197867703
CHFR	5.79694543037807
EMILIN1	3.27776498992614
THADA	6.3923847728886
TAF12	4.39588801218009
NDUFS4	5.54934779203291
ID1	3.74055930116792
PIK3CB	5.28873641404216
COL18A1	5.44222913635026
PDZD3	3.12570291180529
TBC1D17	4.51438177784074
COX8A	8.5770520089623
CDCA4	5.42034396997692
C2orf44	4.52508464930694
C9orf16	9.24329182139979
ERBB2IP	8.31084863915765
EMX2	7.89916309644113
FUS	4.92440423971462
NIPSNAP3B	3.6849799204252
TF	3.74726592535671
CXorf56	5.58972828553508
CLCN4	4.05267981511712
PWP2	4.86579376618591
MMP15	5.06484569759244
MTMR14	6.51604155271364
NPR1	8.64833069888851
DNAL4	5.0629595130382
ELAC2	4.83189229056133
ASS1	10.6739096449721
IPP	6.08005662183575
TMEM59	9.75682789355523
POLR2J	9.39376763756609
SEC23IP	5.18561938318146
RGS4	3.87799439165239
UQCRC1	8.26363455776586
SNX6	7.77156110066092
DDX18	7.07323023750272
POLG	4.45214834274811
ADAM23	3.95243395452746
ZNHIT2	4.3987870013606
TFR2	3.63137269580091
NCDN	4.72374457091483
RAG1	3.37705626016833
POMT1	4.0110978973394
CYP1A1	3.45902593270374
SNAPC1	5.9929761846795
GNA11	6.24657926380097
CCDC52	3.13238801885645
CAPN1	7.12019831924472
DDHD2	6.35968603057414
UPF3A	5.24957904950181
LAGE3	6.33019119803915
GNRHR	3.25906998054235
UNC13B	5.92638124192378
TTLL4	5.05607090916136
PPBP	3.0080746483723
HTR3A	7.72524818743163
SDC2	5.26098325918628
ANKRD49	6.72538945474535
BTF3	9.0020642061832
COX7A2	9.83277800988728
SARS	8.33021500110232
C13orf18	3.61709613992012
CACNB1	4.3449205575919
QKI	5.76643892984083
SETMAR	4.81059634487424
LAMB4	3.17207219225484
MAN2B1	8.46554871894902
EML3	5.2282848309635
ACADL	3.79619055256272
OFD1	8.4746310842337
CGA	3.56298417939862
EIF3EIP	10.5420948976517
PEX16	5.32955110406107
GNG12	9.1520308683758
HABP4	5.21359181570213
CNTN2	3.67377165473518
ASNSD1	7.33351435208677
FUT4	4.14147603947394
DBH	3.67451211957546
CD53	5.41509016800427
HIST1H2BJ	3.34800786726822
TFAP2B	3.51644883408425
ACF	3.79969149889977
TMEM11	5.99253550770317
CDH8	3.52068137875317
C3orf32	3.65031354792591
AGPS	4.92810338576951
C4orf18	3.55998955336154
PCCB	6.53119724697017
IPO13	6.27855424142265
PECI	4.68397571104183
UNG	7.09456903494194
C6orf105	3.97668673987151
GSTP1	8.29269009711299
SUV420H1	8.7771429213766
ARHGAP15	3.78055989135499
LTBR	6.4451583546749
TDRKH	3.99759660544231
PSG4	3.49215832177948
SLC9A3R1	6.57738514558199
NBPF3	9.04621660923063
SLC9A3	3.73437513737081
OSBP	5.77041790229997
PRR5	5.36877699581269
CHMP7	6.24573040127348
ADRA1A	3.09933079327015
ASAH1	7.14477771903304
FKBP4	5.71354426080502
ZNF350	4.59917087784294
DOM3Z	5.44868045379744
GIPR	3.82112076676869
AHI1	5.34855432944091
BST1	4.51494997200435
NCR2	3.67470412568936
NADSYN1	6.02611105262392
UBE2W	5.82876368000750
RGS14	3.68961563789240
KRT15	4.19949188046093
SCN11A	3.95480839438027
GFI1	3.60525184540467
FHL1	3.61595645335975
SMC6	5.52842346702008
GATA1	3.5635565955481
OSGEP	3.85648765031575
ARMC6	4.74021289047999
HK3	3.67976313672624
PSMD5	6.21733696429949
RSU1	7.9261669380354
RPL4	11.8310278761526
MAD2L1	3.97051002718253
RBPMS	7.37040884907764
EIF4A3	8.03122667439912
E4F1	5.15458621194026
DLEC1	3.49030445215692
PRPF3	5.14661652845596
EMR1	3.44123958503623
CHMP2B	5.85548235621099
CAMSAP1	4.21566837165698
RPS21	9.83033444330345
XCR1	3.42998169900079
ARID5A	4.15281338568839
RBM6	5.30260741044813
UBE2N	6.90315267910414
KLF4	3.53047313598637
MGC4172	4.43308338233127
LMO4	7.36773574009603
KLKB1	3.18835235268529
HDAC3	5.22413551765755
HP	5.00570437905646
SCHIP1	5.17317067331326
BTK	3.77221518753588
KRCC1	8.80749751319727
PRND	3.36272602100247
C6orf27	3.97604548825829
PIGL	4.00196047345442
CLCA1	4.11916008528426
C1orf112	3.95517310738777
OLFML2A	4.51501195422769
HUS1	4.80894797739874
SFRS6	6.70392627332628
CXCR7	6.52785769279328
UIMC1	5.18002219086142
FXYD2	3.47513683314684
GOT2	6.84949186484448
ZNF667	4.19983811254856
TFEC	3.44995477319902
ATP7B	4.35776259668456
RAB38	5.62549872156615
POLD2	7.83181344774453
PPM1H	5.0013423877995
DCX	3.39740267431572
NFYC	5.16539314215907
ZNF228	3.68934135299593
KIN	5.9915176941585
PLSCR4	8.31536118313118
HIST1H4I	4.10548143397965
PPARGC1A	3.24518375601319
HIG2	6.30455743042501
KCNK10	4.39601479579295
EXOC1	6.63739887741283
OR6A2	3.77635099929065
ETFA	5.71732300894962
PDAP1	4.96968987336266
C19orf6	3.37214994973344
POLRMT	4.25766018354946
ZNF146	7.65452207677313
MIA2	3.41177125080657
LY6G6E	3.16504483219308
EIF4E2	7.92894164638166
NENF	6.19609269007366
HOXB5	5.91092008886186
ZNF324	4.72179886940039
CUGBP1	3.89976201178973
ENTPD7	4.31030143509269
TTC13	6.08512619447298
GJB5	3.54555429326094
PRSS22	5.00954179052221
CYP3A5	3.44042806440994
MBOAT5	4.47424227828438
CUL4B	4.61904072550178
CENPJ	3.59383788346081
KIAA0664	6.46865896626094
PITX1	4.92229902328583
PDGFRB	4.68505405268051
RDX	5.69920091134059
CELSR3	6.68377305080288
JUND	7.1361235944228
ITSN1	5.70775995890191
CHRNB1	3.66635599815894
EHBP1L1	3.77520304999855
C19orf2	6.06000781639452
FETUB	3.38639576599795
CAMK2B	3.30269637111298
DCTN1	5.96116633576435
TNKS2	6.1473372345009
MRTO4	6.65358105723197
C1QBP	5.12196029230074
TTC3	8.6656120931921
NDUFB8	7.95112896463045
CADPS2	3.9964465073241
EDG2	3.98313974574468
MYF5	3.09949341106183
SEMA3G	3.59918745334122
IL23A	3.89598836582852
GJA9	3.74400292446705
R3HDM2	7.2612031193373
C5	4.21037675634031
SLC2A10	7.29330591327336
TRIM45	5.19362536839773
TSP50	4.14964278282012
PAQR3	4.23928152513507
ANKRD26	3.54713353091119
TCP1	7.78997514645932
TMED7	6.6163015952325
CMA1	2.96965957615836
PTCRA	4.41529510628937
HCRTR1	3.55943765997204
FST	4.60299737212622
PAWR	3.77738345352938
LDLR	3.81351435953757
ASTN2	3.72578270421025
SCRN1	7.85049876517176
GPATCH8	6.13874614159187
KIF4A	4.85361395600685
TANC2	3.416847255023
ZMYM5	3.49028167997401
PGM1	9.722441717385
ZNF586	4.05904849265093
POLR3G	3.85962321792895
CPD	6.40056300235171
SNCAIP	4.30056384920493
DCT	3.50999675572719
HLA-DOA	3.54034848478603
TANK	6.44788924779163
RCAN1	5.62963398927018
UPK1B	3.1975264278608
DNAJB4	5.72871242168776
UGT1A8	3.25584504634694
LIMD2	3.73128556969247
HIST1H4L	3.60520470114403
PECR	5.88516207957614
HSPA2	4.17016850832449
SERP1	9.46915960694981
TACR2	3.76973979954893
NUP85	5.88061598514993
CD177	3.74499967536795
GPR135	3.49915356398731
PIGG	5.693574478228
LGR5	3.19445990080553
JAK2	4.12736449893623
DPYSL4	3.4223924326252
TM9SF4	6.3389583051976
PTHR1	3.42554836111299
SIRPG	3.83502049414821
ZNF264	5.98211850091042
BICD1	5.11791223486042
RAB5A	6.78646556938754
FLJ13224	3.33720715313569
METTL5	8.12351631893009
HERC6	6.29314675553072
CASP1	6.37036507843223
USP9Y	3.03094036745643
LRP1B	2.91244981579143
XAF1	6.70593901858283
PLA2G4C	3.36925240586347
APOA2	3.29850382492555
SPAG6	3.36550079977275
KALRN	3.16337742413396
SECTM1	7.7741033647513
THOC7	8.75029429980188
IFNAR1	4.90988310659648
TCTA	7.30988777416763
NY-REN-7	3.67742351382426
TALDO1	9.3267146093956
B2M	10.3887081554307
LPPR4	3.4139638421361
SQLE	5.13337758185694
SEPHS1	6.90532373983978
EIF5A	5.65887991469059
FAM49A	4.74779961966628
YTHDC2	3.97497904746609
EHD2	5.21311223137422
NCF1	3.82258833489821
SPG7	5.21766030560111
ZNF614	3.61434769445845
HOXA5	4.50046092555517
NUP133	8.0035683509823
FGF12	4.1032725988116
SLMO2	7.09413133948489
INPP5B	4.73593453378998
PPID	4.62641366911448
SNTA1	4.84907069137975
IL20RA	4.24786060158903
UBE2J1	6.09372026491411
CACNG2	3.25737215958816
GCM1	3.18398165470866
ELF1	6.69449456014486
TLR5	7.6822780741927
TCFL5	6.08615437058593
C1orf107	5.86876256303606
C19orf22	6.44036570857934
SAFB2	6.71001603287711
MAP3K7IP1	4.16673360376865
NCK2	8.6269056731645
OXA1L	6.64768074300608
KIAA0652	5.50485001566809
KLRG1	3.42476934672083
FRAG1	6.72183171726468
ZSCAN12	3.00938887262228
PSMD12	5.85402371980026
E2F4	5.56685595323383
CLEC4M	3.69424862459217
KIAA0999	5.28673837256826
CLDN10	8.10122408222472
MGC13053	4.31148655071379
TAC1	2.75778287194612
GYPA	3.39970845337281
HPCAL4	3.52530680853619
TRAIP	4.08900912775673
MEX3D	4.20087660979476
KIAA0232	5.23432043697694
ERCC8	4.5354544425587
NFAT5	6.61627163983118
GPX4	7.7432164321905
CSPG4LYP1	3.32688656066895
KIAA0368	5.69181911469158
FBXO3	4.48168366225138
DVL1	6.90353785666236
CMKLR1	3.75338254447873
GPR157	3.67852610428250
TYMS	4.32142292780521
OR52A1	3.69764157389210
PEF1	6.03305208049316
ZNF750	3.10521125041096
ALG9	6.11549330432282
MCM5	5.84857385029887
SDK2	3.72528303742835
BAIAP3	4.13647035116699
RABGGTB	6.71514298134941
KCNK7	3.60201816014714
PTP4A3	4.69294438066192
ANKRD40	4.12513453662244
CALCOCO2	6.60655488168876
TMSL8	4.36045758022671
SNCA	4.21673387081022
ZNF551	3.96749576500943
HBQ1	3.81948292533765
ARHGAP26	4.2395756595006
GEMIN6	6.2414320273654
HRAS	4.89563722008371
KLRC4	2.99804684738107
BSDC1	6.08452327511029
DSC1	3.87099000117627
RNF43	4.7609513590692
NDUFAF1	5.67177330621235
MAP2K4	4.4463600594953
FOLR2	4.77064463860694
LYZL6	3.65788799650277
EPB41L3	3.38624576458445
TEKT2	3.86520135009736
CDKN2B	3.34242915144311
WSB1	6.04220158279326
ZNF480	3.71544875018647
MAP3K6	4.07475706374514
PROS1	7.12847173835605
PSMB8	6.86235339678808
HN1	8.24496564942602
MAS1	3.61258181172826
APOL1	5.68485453945691
CSHL1	3.83743246644064
ZBTB7C	3.15848210665555
AHCTF1	6.37019317599742
SAE2	8.501382505946
ITGA2	5.16762088806402
AP2S1	7.65245146063525
P15RS	4.5814671366943
MME	3.57980056218566
VAT1	8.08407505747068
MAST4	6.77732826613408
TUFM	9.01288740163629
KRT33B	3.4164147237102
THEG	3.81450599624872
KCTD2	5.92093286663883
WDR26	7.98320421291232
MFI2	3.50331793690149
KRT34	3.18603971199814
NR4A3	3.72932117985282
SGSM3	4.52153358816749
ARSA	4.6925019566705
TOMM22	4.27086190514012
SOCS3	3.72444255377503
UNKL	4.3850800906564
POP4	8.06924176370644
BHLHB3	9.4835629040969
MALL	4.82887076803526
SOX15	3.59028813407144
CCNA2	3.18241178245326
PARK2	3.49896701423508
GPR124	4.27667066964202
TMEM132A	4.32396939120564
CGRRF1	4.1935435579427
RUVBL2	7.77284461969908
MCAT	5.39882913548468
WNT10B	3.70630830248164
ISCA1	5.21386365274935
RPAP1	3.92024889392521
C12orf48	5.25951025074706
RAI16	5.59253482479526
RPL27	9.82902857767429
EPN1	3.82823654776031
MAGI1	3.82994856427144
GBX2	3.49346714842175
SLC35A1	7.51988935910999
GAL	3.75538282907247
SLC14A2	4.0527103249385
RDH11	5.38002475306183
ZNF518	4.36397697562019
PCYT1B	3.57468764219632
AUH	6.15386324476042
EIF3H	9.94366672596028
KIF1B	6.69641415814981
MBD2	4.76387885796719
AMOTL2	8.57866210969263
C6orf120	5.89320745418751
PIGT	7.37544636364204
PSRC1	6.0105917875808
PLA2G10	3.99661304266358
ALAS1	6.56093486562898
FOXO1	4.39676298429819
C17orf62	6.49055394317692
KIF5C	7.35121235578545
DUSP10	5.21410978941015
CRLF3	7.34493382778624
CLCNKB	3.37718921162371
PSMA5	8.07702332694555
FARS2	4.02349041756727
CCDC28A	6.14500373222979
AMPD3	4.08012576730316
PIAS1	6.7344778885023
ADCYAP1R1	3.45262508704734
TMEM134	6.49426489017545
CDH20	3.19555934524553
FBXO7	7.07274791808021
FLJ14213	3.91863707799787
ZNF3	5.19693434907709
LRRFIP1	8.4791299401976
TMEM49	7.79471718567109
CNOT2	7.81896428413329
CBX2	2.7951262803402
ZC3H14	6.7637993490547
ALDH5A1	5.36356893361736
HNT	3.62374130927774
SERPINA4	3.34846369453413
FLJ20920	7.39914360241643
CRTAP	5.48907975366683
DDX50	6.09125991110174
STYXL1	7.80179044269619
TK2	4.61283329730646
BLVRB	7.65877501261114
STMN1	6.31593368936876
GUCA2A	3.32556733180944
DPP6	3.92935747853134
GALNT10	4.40515873638190
STK39	5.18601038367388
MMP24	4.90106952314514
CKS2	8.51603373544232
RHO	3.68877288830557
BANF1	8.4433231203331
CR1	3.24551484350909
RPS6KA2	6.04765164691617
HMBS	5.73857421385548
C20orf112	3.4587927023471
SLC25A24	7.64780281041373
MRPL22	6.45645932536227
SLC25A15	4.39495809948149
GADD45B	5.37943733370746
TDP1	5.09969228391765
ZNF287	4.06419739414011
DAAM2	4.64120208011664
C11orf57	5.65356192445256
RFK	7.19029069319557
ZFYVE9	4.40408727391653
TCTN3	5.80454070494121
STCH	5.33803925281709
LOC283871	3.50363530320443
NDUFB3	7.47632854595818
DEFB4	3.942178174339
FPR1	3.63894901723939
FMNL1	4.4759458853946
SEPT7	10.0696374203869
PTCD2	4.77017882778758
GNLY	3.66963109628147
GRAMD1C	5.93680981594674
ZNF165	4.19830129836412
TR2IT1	3.87371801490535
ARMCX3	8.28774844647464
NDE1	5.67793809640514
MAGEF1	6.62678795054077
ITGA10	3.88254799520883
ARHGDIB	8.91160968609484
FSHB	3.4701365301342
ANXA2	10.9883941449661
HLCS	3.78951145690014
MCF2L	4.85271046584607
AK1	5.63748854093932
FH	5.95983544878209
LGALS2	3.93824898690293
SYNPO2L	2.82253523893420
KIAA1045	3.64468708069927
C1orf183	5.00404897585896
MAGEA8	2.8782402047754
DGCR8	5.08427541807111
GSR	5.7838606114007
NEU2	3.60609091376118
HIST1H4B	3.44542777411189
CACNA1C	3.01166217531363
FAM20B	6.41200936370782
HES2	3.32821225565662
PDCD6	8.1245717743991
INTS7	5.50779016486299
AMPH	4.17455360927256
UCKL1	5.30639203217932
ASB4	3.17611074050085
C10orf97	5.19258901050875
ALDH1L1	3.76299023600115
CCL23	3.51091250811737
OBSL1	5.85512491844896
SLC12A7	6.96484425426516
THAP4	5.11567807917283
RBM4B	5.26498915430675
OGFRL1	4.64677007089773
KIAA0831	6.1238517559313
C12orf11	6.35442252195404
PPP1R15A	4.23026060602502
KIAA0240	5.63993891775378
CD1B	3.31564463182465
FCGR2A	4.32005322937536
MDC1	4.47443205244465
MAN1A1	3.70431011119182
KRT9	3.51781485794414
HTR1A	3.24303927901007
OCEL1	7.11395354642203
ATP11B	6.19152781159488
NLGN4X	6.62034121786171
FBXO34	7.40026304906448
ALOX12	3.74480499864727
RB1CC1	7.3908110513597
PCDH12	4.35040724676739
RPE	4.4599077131281
EIF4E	4.78135390988026
CSDC2	4.29191612905124
ABHD5	4.49233902981126
TMBIM1	6.51547162275184
PET112L	4.04781603573122
P2RXL1	3.16719791466039
F2RL2	3.30963052879468
TRMT1	5.77518305223844
IMPG2	3.59391081084234
LRRC32	4.58962714686725
BGLAP	4.91670481889665
HTR4	3.54676449033101
MRAS	6.68145697783822
TRAF6	4.60495923215169
AXL	4.077605756837
ATP2C2	4.25756279127184
LMNB1	4.44903299753915
TELO2	4.22779879858294
PNPLA3	3.90320325733895
CSNK1E	6.48419193018334
SRP14	9.38711673933364
KCNQ4	3.18629139707162
PIK3C2B	7.86914968717785
C15orf15	6.05901613550461
TUBB2B	3.17267944331676
USP15	5.07765725625359
C12orf41	6.43650949676856
CEND1	3.85561428160439
RNF31	4.57797019626721
TCEAL2	4.06205651649024
PTGER2	5.17686250846525
UBN1	6.04457138609932
SLC5A7	3.18833092000424
SLC31A1	5.2978717573572
ADAM29	3.85449624058723
ST7L	4.42673016866541
GFOD1	7.27599359488765
CTNNA1	7.96392150935916
HRBL	4.62212333453032
CBX4	3.82813164067018
NTRK2	3.5784408763151
FOXN3	6.11935547406784
MFGE8	6.30103030680053
PFKFB2	3.80880022798347
TAS2R4	3.78949583549802
SH3TC2	3.30444699878406
IL10	3.471587528674
PXMP4	6.39849437657625
RNF167	6.41623855598503
PRMT5	4.46192452534513
TSKU	6.97811568085105
ATPIF1	7.9951363106521
ETV3	3.26679926288789
PAK7	4.09961556301301
PDLIM1	9.86246539865033
CEP63	4.88864097872908
WDFY3	4.33161308387909
RNF126	4.21144765469286
DPM1	7.87133666736075
CLIC4	5.23010079017764
ACR	3.75871749953502
KLK7	9.82545058091313
ALOX5AP	4.52168837235828
LRP1	4.34738941963759
TNK1	5.1265923124128
TAS2R9	3.33740766853744
ZNF16	5.23080897699654
POLR1B	6.40578134424661
SLC8A2	4.25116757380776
OLFM4	2.97741427118312
TACC1	7.45741469785347
SAMHD1	5.4306833907433
ATP13A2	4.82663198207295
KRT4	5.60680482252517
PAX6	3.92060663901848
SCG2	3.28217557020907
SLC17A6	3.39645792808218
TUBB4	3.75196894928543
PADI4	3.10151825667043
FMO3	3.16205474376077
NLK	4.9603516347054
POU4F3	3.48111712028216
MDM2	3.6868552687474
CAPNS1	10.3973208025085
SDF4	6.81832725343533
ITGBL1	3.01416336119465
TAP2	4.07671286242292
OR2C1	3.66911213560428
KLHDC3	6.77376954363686
EFHD2	5.32411996452508
GALR3	3.6986390742834
NBEA	3.19407915171681
ABCA6	3.29290377453257
ABBA-1	3.77922099131363
GNAI1	5.52062023905309
CLDN3	8.27621529801586
AKT2	3.53346721532386
EGFR	4.75724532923335
VPS4B	7.63540394354384
RBM16	8.30302344263285
GALNT6	7.30868981907606
ZDHHC3	5.69426924482688
SLC25A4	4.17913992092694
CYB5B	4.84153843482031
NDRG1	7.73211876416653
SESN1	4.90330321310806
GBE1	7.21532147421876
MRPL46	4.84667218500533
CLASP1	6.70457554986953
FARP2	5.80981374986041
ACOT11	4.53026796664183
LDHAL6B	3.15915332419823
MAPKAPK3	6.1607602348337
NCAM2	3.22505206315727
AFAP1	4.58251862228725
PRKD2	6.22696864084597
OR2H2	3.71306677492525
ZFP36L1	8.385784741572
DZIP1	5.93185302270814
GPR161	4.32329972661404
RNF146	3.03866132973493
NKX3-1	4.14771639256833
CCNB2	5.59696691192348
ZNF10	3.99325828900556
WDR74	4.86055772078701
FAM134A	8.81810564551862
PCNP	8.08447996808263
PURA	5.61458033887654
DNPEP	7.39695421577214
ERBB2	5.40586351620248
CREB1	5.18883088265787
NEO1	5.70031175737424
DDX3Y	3.43069512949942
RPS3A	11.6985265322450
MXRA7	8.75371264994866
LGALS3	11.2285047398454
GLT8D1	6.5442232592135
TMPRSS3	9.7823785916396
UPB1	3.15288253380267
LAT	3.89350244179618
CLDN14	3.98710437623035
DHX38	4.55175073395012
KCNA3	3.23888692087025
BTBD1	7.76585919055755
TARS2	5.63077314486596
SKIV2L2	5.94413751098613
ABCF1	7.1006097295242
CDT1	2.96900368331838
ZHX2	7.13597867047585
FCF1	5.20257912699843
LRRC49	5.11907900858813
GUCY1B2	3.6446804803528
CD28	3.52119077551683
SMARCA4	6.58232646629891
SEPT2	8.82490359580694
SOHLH2	3.41970550254251
MCOLN3	3.69181634647479
LRP8	4.67730758376678
TAGLN3	4.2025773335712
MASP2	3.65098028153052
GPATCH3	4.29627349937131
TTRAP	7.03113477959694
AGL	6.38294863970567
NFE2L3	4.01703163801072
PSD4	3.9902523598348
PALMD	5.98422199471886
CCNB1IP1	7.3481968895909
TMEM43	6.48394674715706
OBFC1	4.89116088008546
STAT5B	4.5720934841519
C14orf79	4.05938423775171
ENPEP	3.59272665235458
SSB	7.64104041292926
SCT	3.23548766349601
TIMM23	4.84464571905309
SKI	3.72845481277058
SLC22A13	3.17673957402089
AKAP3	3.6673825054386
OAS2	5.16987195337383
KIAA0423	5.33784481256364
SEC61G	9.57560225737726
CAPN11	3.05310457317416
TMEM50B	5.62382791936579
DEGS1	8.0927989100503
ARHGEF4	3.37953701621674
DBNDD1	4.40103248254683
TBL1XR1	4.13556103280548
FAIM	5.96506055426378
SP140	3.38306693848096
G6PD	5.06630175562153
NUDC	6.40231404722248
GABRP	3.73549756032654
SCARA3	6.57576577190044
TACSTD2	6.67284645590055
EIF3J	5.67548804707559
PPP2R2A	7.64525503740871
CPA3	3.45687550700727
PVALB	2.92259928263613
BCAT2	5.43005535565311
MFN1	4.78213969099475
F10	3.06621551773492
