Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_C03_491122
PDZD3	3.15590710967051
TBC1D17	6.22144669823071
COX8A	10.2768969530578
CDCA4	6.30613819658529
C2orf44	4.36945277689283
C9orf16	8.7753546822853
ERBB2IP	7.49119155290899
EMX2	8.49895934729085
FUS	5.18805513449745
NIPSNAP3B	4.0147058429784
TF	3.40895318400177
CXorf56	5.16207364993107
CLCN4	3.52755813857541
PWP2	5.09916157425192
MMP15	4.06680331154089
MTMR14	6.20702683557138
NPR1	7.37711148153333
DNAL4	6.42889607194352
ELAC2	4.37407182677858
ASS1	11.2027426184158
IPP	5.60751600778289
TMEM59	10.6821189087127
POLR2J	9.0767811899188
SEC23IP	5.73438330397592
RGS4	3.72654144237008
UQCRC1	9.19926390895721
SNX6	8.0574694101624
DDX18	7.38768828968855
POLG	4.20634756952308
ADAM23	3.81126482868526
ZNHIT2	5.3385405401409
TFR2	3.39954170713394
NCDN	4.73618110563129
RAG1	3.17146987762897
POMT1	4.89243201395054
CYP1A1	3.58501065505974
SNAPC1	7.57373651098217
GNA11	4.89889822576654
CCDC52	2.95324745307899
CAPN1	6.71894764227039
DDHD2	6.31794195148647
UPF3A	5.26767210904274
LAGE3	5.53057993633755
GNRHR	3.11235455137579
UNC13B	5.14795715744551
TTLL4	4.94456980771219
PPBP	3.13274367462854
HTR3A	3.41924540461278
SDC2	8.56071078024546
ANKRD49	7.97029243600297
BTF3	10.4876446559677
COX7A2	11.3934565791023
SARS	8.57265304713696
C13orf18	3.98905523335642
CACNB1	3.90273143147252
QKI	5.42753254954199
SETMAR	5.44869645747069
LAMB4	3.32975720208222
MAN2B1	5.36222236500218
EML3	4.9218977632784
ACADL	3.38231464621367
OFD1	8.01882330802274
CGA	3.47822995727487
EIF3EIP	10.2920709277916
PEX16	5.31717810310068
GNG12	8.34891505666721
HABP4	4.5299936871757
CNTN2	3.42772767308869
ASNSD1	8.39083728537918
FUT4	4.27334358801198
DBH	3.32511684146529
CD53	6.50204388707264
HIST1H2BJ	4.26092168659815
TFAP2B	3.14844073903332
ACF	3.62073441420533
TMEM11	6.19851458458371
CDH8	3.37247413805889
C3orf32	3.43231390754809
AGPS	4.84119029293054
C4orf18	3.26879397226644
PCCB	7.52761087226357
IPO13	4.72064162600198
PECI	7.8611699405282
UNG	7.54010698562679
C6orf105	3.93145486244044
GSTP1	8.93205260247169
SUV420H1	7.72380986495269
ARHGAP15	3.98081317278553
LTBR	6.36078936172375
TDRKH	3.47482018850412
PSG4	3.26418814861264
SLC9A3R1	7.65908740879882
NBPF3	8.58173214836692
SLC9A3	3.50396181675909
OSBP	6.50625890629208
PRR5	4.3035466586218
CHMP7	5.79572301149018
ADRA1A	3.17034732901173
ASAH1	7.72649591685855
FKBP4	7.26429096564158
ZNF350	5.41957178322264
DOM3Z	5.08225658806036
GIPR	3.89733604937655
AHI1	4.84663498302017
BST1	5.35075456413645
NCR2	3.57863965392128
NADSYN1	5.28691445001153
UBE2W	7.25031880490766
RGS14	4.30212291079801
KRT15	3.86913415147898
SCN11A	3.85531990412113
GFI1	3.62538467464626
FHL1	4.60937524213317
SMC6	5.89825124625895
GATA1	3.64966865074079
OSGEP	5.26298688051182
ARMC6	4.64906623791231
HK3	3.19166048533165
PSMD5	8.25284889300455
RSU1	7.22998729551402
RPL4	11.9534990685055
MAD2L1	9.0957277952291
RBPMS	5.81761871033177
EIF4A3	9.58080818899118
E4F1	5.0437063583886
DLEC1	4.20647545931157
PRPF3	5.63849270124204
EMR1	3.04059089996833
CHMP2B	7.37461779260423
CAMSAP1	4.27521814715472
RPS21	10.7339006712968
XCR1	3.33822931358634
ARID5A	3.96687769088216
RBM6	5.55015610816073
UBE2N	8.42625912325919
KLF4	6.67234678085539
MGC4172	3.90776922814004
LMO4	6.82436582427973
KLKB1	3.3469456931381
HDAC3	6.54916879685979
HP	3.47162275243173
SCHIP1	5.99304323805584
BTK	3.78217359349488
KRCC1	9.46553688673828
PRND	3.00630279103325
C6orf27	3.46358249346679
PIGL	3.82395425191272
CLCA1	3.78353653403098
C1orf112	4.51412264553222
OLFML2A	3.94024557128371
HUS1	4.84435359672782
SFRS6	7.83472728401526
CXCR7	5.26221831802762
UIMC1	6.31785447788689
FXYD2	3.41227548140275
GOT2	7.20108263373265
ZNF667	4.00097893701128
TFEC	3.7465843329962
ATP7B	3.90577801223994
RAB38	4.9382446788063
POLD2	7.2239703097435
PPM1H	5.54664828480798
DCX	3.31738721833513
NFYC	5.29742694813639
ZNF228	3.84357434650526
KIN	6.03683328805665
PLSCR4	6.95437036852056
HIST1H4I	4.15829518237995
PPARGC1A	3.05449154338877
HIG2	8.48378921290611
KCNK10	3.96297426462644
EXOC1	8.66864459756895
OR6A2	3.56489712496234
ETFA	8.21940297032229
PDAP1	4.7321099635078
C19orf6	3.56390821972891
POLRMT	4.18950999894838
ZNF146	7.34787841525011
MIA2	3.42173728206232
LY6G6E	3.37467138297295
EIF4E2	8.99232112703162
NENF	5.43487990080205
HOXB5	5.34374877869981
ZNF324	4.24951293754537
CUGBP1	4.52585375522118
ENTPD7	3.99132478983154
TTC13	5.74134179045779
GJB5	3.15076125714648
PRSS22	4.43759207866832
CYP3A5	4.19451160157852
MBOAT5	4.44957260814567
CUL4B	5.4717630187947
CENPJ	3.89941058483425
KIAA0664	5.26038392709249
PITX1	3.39449775922345
PDGFRB	4.22269704415540
RDX	5.05786103842066
CELSR3	3.86177906145659
JUND	6.13477693126577
ITSN1	4.79856029847703
CHRNB1	3.6578309865229
EHBP1L1	3.87466322636579
C19orf2	7.25505436642277
FETUB	3.10063555332015
CAMK2B	3.19612106353964
DCTN1	6.11171054126973
TNKS2	5.71047666217262
MRTO4	7.18557008480048
C1QBP	6.24817369917975
TTC3	7.65194510821608
NDUFB8	8.48595149995905
CADPS2	6.02454925252522
EDG2	4.58519030242010
MYF5	2.97602153195305
SEMA3G	3.49892880080693
IL23A	3.61122634161741
GJA9	3.72270384124027
R3HDM2	6.31224482993334
C5	4.39057059434753
SLC2A10	7.08541313320696
TRIM45	4.513284120293
TSP50	3.77291950505363
PAQR3	5.7871834958567
ANKRD26	3.33837895011763
TCP1	8.13531725059734
TMED7	7.13393895781411
CMA1	2.89842997186955
PTCRA	4.07906772316089
HCRTR1	3.65964428218406
FST	3.99636124965109
PAWR	4.08397494786369
LDLR	4.57458093973151
ASTN2	4.42594718378442
SCRN1	6.24635513374063
GPATCH8	5.6389747504436
KIF4A	5.9882345474369
TANC2	3.61861648841232
ZMYM5	4.00958518549881
PGM1	8.27018694687233
ZNF586	4.45995322588623
POLR3G	3.57576404107452
CPD	7.08570941456008
SNCAIP	3.88103804265397
DCT	3.50531147891912
HLA-DOA	3.98810302441645
TANK	8.1190737827854
RCAN1	4.46858824872132
UPK1B	6.58176018665017
DNAJB4	5.69520364859868
UGT1A8	2.9887625995801
LIMD2	3.93092642714374
HIST1H4L	3.59298857781016
PECR	6.31019879388162
HSPA2	6.926267215946
SERP1	9.7383528957204
TACR2	3.57763730997011
NUP85	7.49215514268052
CD177	4.9945868503651
GPR135	3.34275357735659
PIGG	8.05201855520423
LGR5	3.31898225985168
JAK2	3.55856797034571
DPYSL4	3.30706319473860
TM9SF4	5.94719556940582
PTHR1	3.50195450598461
SIRPG	3.07465614213162
ZNF264	5.06810499938656
BICD1	5.09858971115057
RAB5A	7.51852565919528
FLJ13224	3.16087746201231
METTL5	9.76109211630489
HERC6	5.75832692487839
CASP1	5.0842564377337
USP9Y	2.86575007012251
LRP1B	2.92343575922430
XAF1	5.81368325103451
PLA2G4C	3.54993257416521
APOA2	3.12022363655191
SPAG6	5.81421181430567
KALRN	3.16854588242414
SECTM1	6.50966665260368
THOC7	9.74362046564915
IFNAR1	5.03938162298568
TCTA	6.71511427618535
NY-REN-7	3.64817246236663
TALDO1	9.7964315939916
B2M	12.3953518688142
LPPR4	2.77462079070085
SQLE	7.55236175124698
SEPHS1	6.77769838264552
EIF5A	6.2331788950322
FAM49A	4.85439817219282
YTHDC2	3.8002985911465
EHD2	4.77541999280632
NCF1	3.67858724506494
SPG7	6.21207612333586
ZNF614	3.91016463776754
HOXA5	3.47762784511584
NUP133	8.1438663073308
FGF12	4.45158831579743
SLMO2	9.02615901884988
INPP5B	4.44802641957633
PPID	6.74636567562304
SNTA1	3.88476153207077
IL20RA	5.90649796312112
UBE2J1	6.10469936162530
CACNG2	2.92467842168237
GCM1	3.39333729605175
ELF1	6.10142896864216
TLR5	5.05163993993968
TCFL5	7.7619431664978
C1orf107	6.26672707367586
C19orf22	6.53036204094425
SAFB2	5.20110731872307
MAP3K7IP1	3.98597566342928
NCK2	7.27786017683816
OXA1L	8.24884846713131
KIAA0652	5.53589945983447
KLRG1	3.545301761148
FRAG1	6.87764501605655
ZSCAN12	3.01473682604948
PSMD12	7.59622331681295
E2F4	5.22793831103558
CLEC4M	3.53954814208592
KIAA0999	3.96733190351512
CLDN10	11.2320241488156
MGC13053	4.05102634570516
TAC1	2.66708121527064
GYPA	3.32861658792143
HPCAL4	3.32143091057285
TRAIP	4.09607281227365
MEX3D	3.89337412126556
KIAA0232	6.94808316347953
ERCC8	4.93725033118849
NFAT5	4.3610182290695
GPX4	9.53560987608165
CSPG4LYP1	3.09283584005024
KIAA0368	6.09766615790464
FBXO3	7.52750074972454
DVL1	5.18316285015723
CMKLR1	3.53269775982141
GPR157	3.52158151074441
TYMS	7.04901660411802
OR52A1	3.29214579272960
PEF1	7.30476058585292
ZNF750	4.68362058186389
ALG9	5.45600729204235
MCM5	4.84010731974804
SDK2	3.28783184778586
BAIAP3	4.33392525169029
RABGGTB	7.48715652498045
KCNK7	3.38622536845095
PTP4A3	5.59678121965332
ANKRD40	4.22695497472454
CALCOCO2	8.11848853148517
TMSL8	4.48502750190203
SNCA	5.70269806626693
ZNF551	3.72326972044067
HBQ1	3.23310880813087
ARHGAP26	4.79934486960243
GEMIN6	7.82181796020964
HRAS	5.57734964541053
KLRC4	2.91140972677152
BSDC1	5.93169371769074
DSC1	3.54686644207827
RNF43	5.48474092017727
NDUFAF1	6.51241508626316
MAP2K4	4.92145326091883
FOLR2	4.43503650637951
LYZL6	3.68041339657104
EPB41L3	3.16761859129497
TEKT2	6.94388121771968
CDKN2B	3.06823590738379
WSB1	5.94294022122929
ZNF480	3.63012322967825
MAP3K6	4.39973882805578
PROS1	6.7430124719999
PSMB8	9.16317592773163
HN1	7.71131838651226
MAS1	3.10285755498861
APOL1	5.23541695822484
CSHL1	3.32899095991238
ZBTB7C	3.14039028618698
AHCTF1	4.6669001076539
SAE2	9.17411604906805
ITGA2	4.74230995012429
AP2S1	8.18457967739174
P15RS	7.5636770324073
MME	3.47101837214787
VAT1	7.06758338203733
MAST4	5.39199399362683
TUFM	9.38881691958573
KRT33B	3.33542197785694
THEG	3.88259780847045
KCTD2	4.98161326841233
WDR26	9.0872383156041
MFI2	3.36059287378054
KRT34	3.08652565636640
NR4A3	3.46247206769089
SGSM3	4.88071480941779
ARSA	4.32048602220179
TOMM22	5.32643881380239
SOCS3	3.71142993513043
UNKL	4.08517483217355
POP4	8.62918828267374
BHLHB3	8.63605546868962
MALL	5.69824588070987
SOX15	3.45428962823609
CCNA2	4.60672204077194
PARK2	3.22942672968866
GPR124	3.83780826647925
TMEM132A	5.32364882102438
CGRRF1	7.68442482371776
RUVBL2	9.17483686292694
MCAT	6.15796858465568
WNT10B	3.65240999172432
ISCA1	7.61016482132791
RPAP1	4.64294651381845
C12orf48	5.22803537437296
RAI16	5.02546690088313
RPL27	9.80472020037517
EPN1	3.73939507252803
MAGI1	2.94973829679476
GBX2	3.42245941989335
SLC35A1	8.77084049637775
GAL	9.08616652150206
SLC14A2	3.52106985501294
RDH11	7.35434624604925
ZNF518	4.39560878753521
PCYT1B	3.65448252477902
AUH	7.97820027757078
EIF3H	11.6223729390546
KIF1B	5.79411408735523
MBD2	4.47936113972497
AMOTL2	7.54042215645263
C6orf120	5.76309400939692
PIGT	7.7493385445302
PSRC1	5.45948865321084
PLA2G10	4.14580188365002
ALAS1	6.94577860345214
FOXO1	4.84812059499697
C17orf62	7.11196264173473
KIF5C	7.80235503676001
DUSP10	5.74477195128213
CRLF3	6.92767724665665
CLCNKB	3.41543850708394
PSMA5	9.98202760346236
FARS2	6.37535196663534
CCDC28A	7.59381577662017
AMPD3	5.01138253806747
PIAS1	7.86311585917814
ADCYAP1R1	3.42431803812782
TMEM134	7.66589331116713
CDH20	3.01274080444136
FBXO7	7.23648724630844
FLJ14213	4.439051553734
ZNF3	6.36734009244051
LRRFIP1	7.59776933256455
TMEM49	9.97592176802477
CNOT2	7.33177338370026
CBX2	3.05762623947158
ZC3H14	6.64977958832444
ALDH5A1	6.11562601442764
HNT	3.21797958209335
SERPINA4	3.20579727562044
FLJ20920	5.89272391812102
CRTAP	5.88982736841336
DDX50	8.45337187500104
STYXL1	8.46695406875964
TK2	4.35528118837847
BLVRB	7.02465390981253
STMN1	5.78669647724481
GUCA2A	3.18591816186225
DPP6	4.89957810411016
GALNT10	3.63044311341621
STK39	5.80699037105872
MMP24	4.38324219274852
CKS2	10.8384794587002
RHO	3.72870027919003
BANF1	9.97002687588063
CR1	3.10652172766531
RPS6KA2	5.03648923465605
HMBS	4.88977798979041
C20orf112	3.70631199168116
SLC25A24	8.22281258746946
MRPL22	9.1082264423788
SLC25A15	4.42066984321399
GADD45B	5.08282570481644
TDP1	5.96297250008948
ZNF287	3.68054399282454
DAAM2	7.11304152861468
C11orf57	6.3077523860236
RFK	8.18667360231495
ZFYVE9	3.76935128985106
TCTN3	7.3089318220513
STCH	5.78762930366578
LOC283871	3.7291151418447
NDUFB3	9.27541609785504
DEFB4	4.34121407624292
FPR1	3.35949475429401
FMNL1	3.83081323865271
SEPT7	9.9326408145293
PTCD2	4.61695955962844
GNLY	3.69647677420082
GRAMD1C	5.96623400010125
ZNF165	4.66894967195617
TR2IT1	4.45477269263795
ARMCX3	7.91739648337739
NDE1	5.17447939645885
MAGEF1	7.32774258393917
ITGA10	4.31080773776962
ARHGDIB	9.20220664409319
FSHB	3.80655857004941
ANXA2	11.7033044842296
HLCS	4.11272774514472
MCF2L	4.45320795147417
AK1	5.47604072543709
FH	5.49680356376914
LGALS2	3.43150589327496
SYNPO2L	2.63360613035920
KIAA1045	3.49281392237096
C1orf183	4.75231489723381
MAGEA8	2.86672739425269
DGCR8	4.38563849424714
GSR	5.88523582556159
NEU2	3.41112057043388
HIST1H4B	3.75759113337889
CACNA1C	3.21678522347536
FAM20B	5.84542592242287
HES2	3.56778529174662
PDCD6	9.95408499448261
INTS7	5.02754630899621
AMPH	7.02740321883839
UCKL1	6.82916497712843
ASB4	3.11807689189252
C10orf97	5.93105271363236
ALDH1L1	3.94291624561459
CCL23	3.28717394532154
OBSL1	5.33837106057902
SLC12A7	7.88808166211129
THAP4	6.83723389286188
RBM4B	5.40314000347496
OGFRL1	4.55954257097121
KIAA0831	6.22667354139987
C12orf11	7.8694775926248
PPP1R15A	5.2588111297631
KIAA0240	5.06047396295015
CD1B	3.29595175804362
FCGR2A	4.39956178549682
MDC1	4.62305058635168
MAN1A1	3.99029936891234
KRT9	3.39587781672515
HTR1A	3.34995500192307
OCEL1	6.03702288475997
ATP11B	5.43381246923599
NLGN4X	6.30291777290146
FBXO34	7.76088001111608
ALOX12	3.40445712038445
RB1CC1	7.18475460248905
PCDH12	4.28122003609078
RPE	6.32370777390818
EIF4E	7.67300384305214
CSDC2	3.64144157009948
ABHD5	5.30109870603981
TMBIM1	7.31678601661874
PET112L	4.39638527991928
P2RXL1	3.18957484673233
F2RL2	3.25286202736568
TRMT1	5.44404300663084
IMPG2	3.77118305754547
LRRC32	5.45464105510986
BGLAP	4.85575759897942
HTR4	3.44385096249364
MRAS	4.18573506141824
TRAF6	5.38458615589558
AXL	4.01220525716349
ATP2C2	4.24258915572529
LMNB1	4.65382582509019
TELO2	4.38779068990611
PNPLA3	3.52920283207586
CSNK1E	5.05319657102994
SRP14	10.5926317681885
KCNQ4	3.37036454625816
PIK3C2B	5.22214882420056
C15orf15	9.54356843173066
TUBB2B	3.03715228570952
USP15	5.943133890224
C12orf41	7.98163225483901
CEND1	3.66871892482634
RNF31	4.76840797955538
TCEAL2	3.40028885114709
PTGER2	4.69681453561773
UBN1	5.92526013825763
SLC5A7	3.36311009937338
SLC31A1	6.6988498285533
ADAM29	3.65354049543838
ST7L	4.29777214544171
GFOD1	4.15372395700418
CTNNA1	9.10260578041662
HRBL	3.98090092270293
CBX4	3.90099888461072
NTRK2	3.46196672820180
FOXN3	4.21441176841218
MFGE8	5.67404040010343
PFKFB2	3.54049629733336
TAS2R4	3.49576916449485
SH3TC2	3.15564558980141
IL10	3.61857874005108
PXMP4	6.37324419182949
RNF167	6.18085734447188
PRMT5	7.96069603899896
TSKU	5.13834758652565
ATPIF1	8.92893098707515
ETV3	3.58813815965531
PAK7	3.31601658237595
PDLIM1	8.53973010941066
CEP63	5.15937709666374
WDFY3	4.89235159328497
RNF126	4.47123611220243
DPM1	9.29788896489873
CLIC4	5.15008457297615
ACR	3.96839812098042
KLK7	9.4850252900827
ALOX5AP	6.60557028318993
LRP1	4.12090497992029
TNK1	4.4685236180612
TAS2R9	3.29702777637822
ZNF16	6.47869297801776
POLR1B	4.92653217673837
SLC8A2	3.85563462061333
OLFM4	2.74685194583908
TACC1	4.80259159950268
SAMHD1	6.30980341828004
ATP13A2	4.21107002604299
KRT4	4.4025948395385
PAX6	3.60088497895890
SCG2	3.277080480601
SLC17A6	3.42497573298976
TUBB4	3.54151898169026
PADI4	3.11833659659648
FMO3	3.23973603143191
NLK	3.21907174523354
POU4F3	3.47914857077427
MDM2	3.63845524842242
CAPNS1	9.94414180152183
SDF4	6.37863803819289
ITGBL1	3.13171600275092
TAP2	4.19500657274896
OR2C1	3.38289680675131
KLHDC3	6.77057467575778
EFHD2	4.60497381899367
GALR3	3.79217407471479
NBEA	4.26344386707776
ABCA6	3.25814345120690
ABBA-1	3.88306050453614
GNAI1	5.19294292114683
CLDN3	8.81515937802287
AKT2	3.39560695723286
EGFR	4.10347079135094
VPS4B	8.22771728769596
RBM16	7.10966983515595
GALNT6	6.84963264224361
ZDHHC3	5.28629138615099
SLC25A4	6.47890203546015
CYB5B	5.90174580181548
NDRG1	8.5627613435871
SESN1	5.43537090606016
GBE1	7.57400698991309
MRPL46	7.01434012436808
CLASP1	4.73573646106128
FARP2	4.86630301556851
ACOT11	3.69103017092401
LDHAL6B	3.03745897994493
MAPKAPK3	5.1852756204332
NCAM2	3.06824821015635
AFAP1	4.02094824210380
PRKD2	5.273773407447
OR2H2	3.53085481860281
ZFP36L1	7.9272932158865
DZIP1	4.35499735380308
GPR161	4.04441112990582
RNF146	4.09588052050757
NKX3-1	3.96600458174507
CCNB2	7.49798336557026
ZNF10	3.90635602036333
WDR74	6.19858832062174
FAM134A	9.16322584371574
PCNP	9.04759124429571
PURA	5.67522172530102
DNPEP	8.07090036980659
ERBB2	4.78108311389268
CREB1	5.77409853751821
NEO1	5.23570822998834
DDX3Y	3.18987552138679
RPS3A	12.9333944964576
MXRA7	9.66824335899808
LGALS3	12.0021201912788
GLT8D1	8.12301499122426
TMPRSS3	8.78190285130889
UPB1	3.4124403747779
LAT	3.67184973948875
CLDN14	3.5544237388848
DHX38	4.5614923630786
KCNA3	3.24668160398208
BTBD1	7.69335465606382
TARS2	5.05293780174468
SKIV2L2	8.28536849222921
ABCF1	7.25965420030111
CDT1	3.21792605386453
ZHX2	7.41885514508799
FCF1	5.1288400002441
LRRC49	5.64547593460596
GUCY1B2	3.89480925375471
CD28	3.34544152415779
SMARCA4	4.68175538822662
SEPT2	10.3263050799028
SOHLH2	3.59164343867519
MCOLN3	3.87754513879744
LRP8	4.64652135628375
TAGLN3	3.66601894172973
MASP2	3.67475777939543
GPATCH3	4.04533156836433
TTRAP	9.21137917784128
AGL	7.53521912468107
NFE2L3	4.75855323114747
PSD4	3.87273085875777
PALMD	6.17373858298142
CCNB1IP1	8.81028380896135
TMEM43	6.78018299751471
OBFC1	6.04057668693988
STAT5B	4.26780167624763
C14orf79	5.05596370867538
ENPEP	4.45552627134582
SSB	8.76345979162195
SCT	3.15601577930962
TIMM23	7.18640369642385
SKI	3.53694852132453
SLC22A13	3.31444453437478
AKAP3	3.89625386362977
OAS2	5.64491070459501
KIAA0423	7.69437797448916
SEC61G	9.86574299180194
CAPN11	2.98528510238072
TMEM50B	8.94349244468905
DEGS1	7.0813890002578
ARHGEF4	3.33812796002865
DBNDD1	4.42390902189225
TBL1XR1	4.18056449628509
FAIM	5.54038195087298
SP140	3.3022036720398
G6PD	4.23565710830685
NUDC	6.956631747047
GABRP	4.58581264706726
SCARA3	6.26566068277711
TACSTD2	5.90005529372636
EIF3J	6.8722485835642
PPP2R2A	8.6670297665551
CPA3	3.49100299173766
PVALB	3.00352391682889
BCAT2	6.36369097072139
MFN1	5.68507737199631
F10	3.13152290894371
