Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_E03_298100
SLC35A1	6.67713582239173
GAL	4.17158700133264
SLC14A2	4.08708548219987
RDH11	6.91526751215556
ZNF518	4.30967826279369
PCYT1B	3.68691904886730
AUH	7.65146343246919
EIF3H	10.5187847221465
KIF1B	5.65136313610863
MBD2	4.72095259661561
AMOTL2	6.63965248392841
C6orf120	5.9821100556992
PIGT	7.09677916391175
PSRC1	4.17857063883169
PLA2G10	5.2922130695378
ALAS1	6.05209602469718
FOXO1	6.50333079790248
C17orf62	6.17093040557359
KIF5C	4.11339212833881
DUSP10	4.71947833564478
CRLF3	6.60310244642569
CLCNKB	3.22358254164231
PSMA5	9.1692876840818
FARS2	5.28879554388268
CCDC28A	8.10523507336315
AMPD3	5.31450137523847
PIAS1	6.33288993186928
ADCYAP1R1	3.83638644753041
TMEM134	6.71849106887962
CDH20	3.07299825381248
FBXO7	8.54613213441231
FLJ14213	3.91311237977213
ZNF3	5.09944862477245
LRRFIP1	6.31441300125104
TMEM49	8.87634757103566
CNOT2	6.55596850258703
CBX2	3.01955408067599
ZC3H14	6.08016074551265
ALDH5A1	5.93493990235458
HNT	3.11008260538197
SERPINA4	3.24533291438622
FLJ20920	4.99616330138881
CRTAP	5.25937562624103
DDX50	7.96138610254092
STYXL1	7.96914688611985
TK2	4.42798745588122
BLVRB	6.77660742525481
STMN1	5.8685285054779
GUCA2A	4.16579088873109
DPP6	3.53774983319996
GALNT10	4.49590100507307
STK39	5.40241060014312
MMP24	4.282836179575
CKS2	8.93570686008969
RHO	3.8010582324963
BANF1	9.62921685916576
CR1	3.11008595168497
RPS6KA2	5.536707400751
HMBS	5.04144944157244
C20orf112	3.54199107256173
SLC25A24	7.16373980110624
MRPL22	8.31372089692301
SLC25A15	4.11081780879412
GADD45B	6.71187236837545
TDP1	4.82678024370836
ZNF287	4.07603789340059
DAAM2	4.09999270810575
C11orf57	4.40821803149625
RFK	7.40937319551236
ZFYVE9	4.26628428180482
TCTN3	7.20944682097701
STCH	5.3195530555937
LOC283871	3.86787190560346
NDUFB3	8.19804240477039
DEFB4	4.41679301855863
FPR1	4.77598354999801
FMNL1	4.47103561885484
SEPT7	10.0052503520781
PTCD2	4.66316413678628
GNLY	4.6983158367294
GRAMD1C	5.2883984827401
ZNF165	4.01915564672747
TR2IT1	3.84889586637449
ARMCX3	5.96282453598691
NDE1	4.71340938076602
MAGEF1	6.51722411852091
ITGA10	3.58842985781271
ARHGDIB	9.14876034776614
FSHB	3.95848722571671
ANXA2	11.8773163404580
HLCS	3.6773429660058
MCF2L	4.51374927830811
AK1	8.61291348004684
FH	6.1137747492535
LGALS2	4.29573054552134
SYNPO2L	2.92556947028314
KIAA1045	3.54380309963645
C1orf183	4.48399224565164
MAGEA8	2.93750951119190
DGCR8	4.10594846043051
GSR	4.73280680948435
NEU2	3.46511310507137
HIST1H4B	3.40098285826015
CACNA1C	3.11984034826639
FAM20B	5.11898890042965
HES2	3.66324157052279
PDCD6	9.07819935534508
INTS7	4.50789926233422
AMPH	4.51398511310572
UCKL1	4.96931080512993
ASB4	3.19023884093686
C10orf97	4.95251073939415
ALDH1L1	3.86426748941671
CCL23	3.74041889390317
OBSL1	4.6748574320887
SLC12A7	6.3680911705755
THAP4	5.50426667392094
RBM4B	5.37514140723851
OGFRL1	4.36449391256522
KIAA0831	5.97714075825456
C12orf11	6.16029446269064
PPP1R15A	5.55837329819561
KIAA0240	4.77047678256086
CD1B	3.25017637905193
FCGR2A	5.26821901210044
MDC1	4.09275407672754
MAN1A1	4.17642869180149
KRT9	3.55642536445942
HTR1A	3.45014323710538
OCEL1	6.21359923146755
ATP11B	5.16234998989844
NLGN4X	5.3803266971601
FBXO34	7.32515637824147
ALOX12	3.44793980618949
RB1CC1	5.79896870038129
PCDH12	4.50418143196641
RPE	4.98395959520519
EIF4E	5.60215502925858
CSDC2	3.68945280085497
ABHD5	4.81648156316515
TMBIM1	6.25762680909288
PET112L	4.24188440242626
P2RXL1	3.31027952042021
F2RL2	3.80677546986205
TRMT1	4.57916859600394
IMPG2	3.42739162477585
LRRC32	5.07695761970287
BGLAP	4.33366816315192
HTR4	3.62979527244294
MRAS	4.19180428927999
TRAF6	4.62941120877229
AXL	5.1385388317053
ATP2C2	5.01712698480915
LMNB1	3.86444452360337
TELO2	3.75845390882277
PNPLA3	3.66381888014388
CSNK1E	5.92060927384501
SRP14	10.610100147532
KCNQ4	3.32271886073946
PIK3C2B	4.90410481568099
C15orf15	8.74583452721312
TUBB2B	4.41853246454752
USP15	5.03434829174662
C12orf41	6.30479929214156
CEND1	3.26087460834779
RNF31	4.41618055897680
TCEAL2	5.79986952410748
PTGER2	5.21377912625793
UBN1	5.69576109119783
SLC5A7	3.48753045866676
SLC31A1	5.893184397059
ADAM29	3.5918139319106
ST7L	4.04080825825218
GFOD1	4.85721249060249
CTNNA1	8.68799946365954
HRBL	3.52510030554254
CBX4	4.26794037311592
NTRK2	3.47908971707255
FOXN3	4.87437749515826
MFGE8	4.93474773931689
PFKFB2	3.79475466027809
TAS2R4	3.67809750880259
SH3TC2	3.32139457485964
IL10	4.04701487944621
PXMP4	4.64867081574098
RNF167	5.82703464805311
PRMT5	7.49367236602831
TSKU	5.32182421362635
ATPIF1	8.98164540584129
ETV3	3.68056062502376
PAK7	3.25946844234674
PDLIM1	10.6749534153641
CEP63	4.78391145417167
WDFY3	4.83473499829732
RNF126	4.31713503402094
DPM1	8.19326921843951
CLIC4	5.85419887591636
ACR	3.99732241264328
KLK7	5.98811152132191
ALOX5AP	9.11873200585868
LRP1	4.31560759732302
TNK1	4.43249793587547
TAS2R9	3.36126098429545
ZNF16	4.6429848414451
POLR1B	4.74397232327732
SLC8A2	3.58362695339718
OLFM4	5.60348972858668
TACC1	6.51344774386302
SAMHD1	7.04331938000416
ATP13A2	4.30815943652211
KRT4	3.71376742496404
PAX6	3.82223986912122
SCG2	3.46938036051434
SLC17A6	3.57994369727524
TUBB4	3.49826294583406
PADI4	3.30052977695135
FMO3	4.13889172500198
NLK	3.44779455634973
POU4F3	3.63813802050712
MDM2	4.03237604298243
CAPNS1	9.74445734762125
SDF4	6.05521970314214
ITGBL1	3.58517058472171
TAP2	3.90260549317925
OR2C1	3.46617095647612
KLHDC3	5.41874270400167
EFHD2	5.41917222291551
GALR3	3.38011369108386
NBEA	6.18034095090317
ABCA6	3.40865173127324
ABBA-1	4.01577692629161
GNAI1	5.11066617886745
CLDN3	7.46119389562706
AKT2	3.6060404071513
EGFR	4.14362143363042
VPS4B	6.1944175168131
RBM16	6.96222873206848
GALNT6	4.90382761452988
ZDHHC3	5.17254135011129
SLC25A4	6.66879097641615
CYB5B	5.19753632627686
NDRG1	7.21271262908939
SESN1	6.00434649880944
GBE1	7.57835633570675
MRPL46	5.79937738198977
CLASP1	4.60109950947507
FARP2	4.63751584795937
ACOT11	3.46363225546467
LDHAL6B	3.12049814257569
MAPKAPK3	4.70372703008207
NCAM2	3.44693801626605
AFAP1	4.49850096037098
PRKD2	5.5998440758562
OR2H2	3.46009638165729
ZFP36L1	7.44882032241742
DZIP1	4.56505639359596
GPR161	3.86023337106779
RNF146	4.74410632704071
NKX3-1	3.90999413308915
CCNB2	4.64189320705343
ZNF10	4.41616792820805
WDR74	4.74760122316713
FAM134A	7.35021095861642
PCNP	8.23696802599748
PURA	5.2191442903271
DNPEP	6.60810284697432
ERBB2	5.32120352203924
CREB1	5.18836533288661
NEO1	4.85741839542873
DDX3Y	3.30255414297302
RPS3A	13.0481035047501
MXRA7	10.1980436041530
LGALS3	11.4550095848322
GLT8D1	8.08165831869123
TMPRSS3	7.32456211412055
UPB1	3.49136467465752
LAT	3.8222331576787
CLDN14	3.83840905445468
DHX38	4.73205777967543
KCNA3	3.29396902188276
BTBD1	8.44206115672435
TARS2	4.32564720298361
SKIV2L2	7.58418148812119
ABCF1	5.70988912900129
CDT1	2.86247164174153
ZHX2	6.5063637609269
FCF1	5.25403800608393
LRRC49	5.99832314092096
GUCY1B2	3.35725921849176
CD28	3.40833622015808
SMARCA4	5.55070475312832
SEPT2	9.28965448342726
SOHLH2	3.63914570445555
MCOLN3	3.48261497327649
LRP8	4.12483015494095
TAGLN3	3.55918486197772
MASP2	3.64665450742588
GPATCH3	4.49407453230068
TTRAP	8.26799464838393
AGL	5.69969529103538
NFE2L3	4.02750378840307
PSD4	3.59724136976713
PALMD	6.47170175470438
CCNB1IP1	8.1557102794711
TMEM43	6.95457848288312
OBFC1	5.89744065950516
STAT5B	4.785930031993
C14orf79	4.58383086979673
ENPEP	3.62074682918666
SSB	7.04561620021799
SCT	3.23216134983873
TIMM23	5.65776656144424
SKI	3.41810790361408
SLC22A13	3.52578937012614
AKAP3	4.01133066528497
OAS2	4.18602202436879
KIAA0423	6.39058974842092
SEC61G	9.73068302931654
CAPN11	3.0261242266054
TMEM50B	7.69786222822844
DEGS1	6.7250328269866
ARHGEF4	3.62031313629896
DBNDD1	4.0798465619847
TBL1XR1	4.82285602159937
FAIM	6.35623178204345
SP140	3.37737550843807
G6PD	4.23459906713170
NUDC	7.85378992318045
GABRP	5.50555099867694
SCARA3	5.63623650634394
TACSTD2	6.0525934223945
EIF3J	5.67951113323127
PPP2R2A	7.81032951188098
CPA3	5.37978328445278
PVALB	3.20778738891861
BCAT2	5.40502703889632
MFN1	4.66198604505543
F10	3.65857815084259
