Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_E07_297950
ACBD3	6.04767826985775
ZNF83	5.57062576913891
PRDM2	4.44588717418933
GDPD5	4.05079458250458
PDCD4	4.87785120749347
CEP350	4.49381392473219
FOXP3	3.32388379370882
SMYD3	5.53471311465687
CST7	5.02000634293213
SELL	3.85955194233686
CIAO1	5.6453391560582
LGI2	3.63298077998623
WDR45	6.35788069732749
ANKRD6	6.15938233249307
LTBP4	3.59783342512124
PSCD3	4.01628819278478
PYY	5.89803272250191
KCNC1	3.20621042568477
SIRT6	4.38030859550914
CCL19	3.85445039372921
ARHGEF9	4.43896871325502
ABR	4.12360377684572
C10orf22	6.13583201015007
STK17A	4.65404333737508
FOXE1	3.38448668990949
GML	3.7533485707479
CNGA3	3.05852507626665
CD38	4.89265713091453
ZDHHC6	6.47971835280034
NEFH	4.60068323220777
PGBD5	3.59823234862923
CTDSP2	6.16485814270232
RMND5B	4.95293360502697
ZNF257	3.23679552421174
DUSP4	3.94517008937948
FLJ22167	5.56854322206530
EXOSC7	5.98587024635894
ROR2	3.73720081285985
FOXM1	5.40464070887124
ZBTB48	4.90539921699
BUD31	8.1409832546108
MAOA	4.28303195707137
CCDC41	4.5325163300825
TNNT3	4.78585043237257
FBXO11	4.68990895411766
GYPC	7.10656230149605
PLIN	3.37807334489347
RFXAP	4.01154582277551
C6orf15	4.26080212206236
RNF4	7.72031889703116
F8A1	6.60822876058674
PPP1R3D	4.26290833704266
GRB2	6.72209551584556
TPM3	3.54033358444102
SYT13	3.51507453551847
EPB42	3.35299130693203
RP5-1077B9.4	5.09007574302999
EIF1	11.0634800067150
CETN3	7.45042582388036
FPGT	4.67886390426355
PRY	3.72082320759020
NTHL1	5.60612356698171
POLR2B	8.03433351326999
RPS28	11.8625669874138
GDF10	3.41288456268227
COQ9	8.25700665180571
P2RX3	2.87949808976204
GCC2	5.31327942573235
RARRES3	9.72281305414266
PLXNA1	5.29422262313874
WBP4	4.34458280360055
KIAA0100	5.30887573317995
PMF1	6.14399440968721
HS2ST1	4.92495563136715
CRELD2	6.58142449583807
C8G	3.25122566268399
CD82	5.34238384536403
PMM1	4.78044415016247
CBLL1	3.84375633378334
LIM2	3.29445991314414
VAX2	3.58683864290133
SETDB1	4.64073665900275
LRAP	5.77547997540324
GCLM	6.6736899324191
CPEB3	3.50175945139432
PPM1A	5.3532028350053
INTS1	3.91661025168623
MMP16	3.49349524541403
CAMTA1	3.89752652093291
SAMSN1	5.45622680788584
DRD3	3.04752850942038
GMPPA	5.28772970869245
C11orf73	4.37735088209406
AIPL1	3.49645360431568
PTP4A2	9.4077932758718
IL24	3.34077944588482
BDKRB1	3.53362607091392
HPCA	3.98396576883672
MLF1	6.81246612481248
SEC14L1	5.52398637671394
CHFR	4.82921531291698
EMILIN1	3.57653785932686
THADA	6.18694587500981
TAF12	6.01705135373003
NDUFS4	9.04923036978973
ID1	4.53312722697426
PIK3CB	3.60813082872679
COL18A1	5.98676309537556
PDZD3	3.33806945741872
TBC1D17	3.93084162858375
COX8A	9.8467895227715
CDCA4	5.93777322350486
C2orf44	4.58887872896834
C9orf16	8.31015135453012
ERBB2IP	7.22120181024055
EMX2	7.59668409978624
FUS	6.06038919024531
NIPSNAP3B	3.60585328000478
TF	3.93858749127575
CXorf56	5.09392041855619
CLCN4	3.72826110872821
PWP2	5.31780108051178
MMP15	4.23007732948053
MTMR14	5.4168106681782
NPR1	6.9488225864861
DNAL4	6.4859654991006
ELAC2	4.64539259359381
ASS1	11.5224509092535
IPP	4.67284742681293
TMEM59	9.51390429765742
POLR2J	8.27160650216651
SEC23IP	4.96884544086974
RGS4	3.90287906609407
UQCRC1	9.002189568567
SNX6	7.0695459733476
DDX18	6.33717747503312
POLG	4.34067501189694
ADAM23	4.29168108977287
ZNHIT2	4.74458329996444
TFR2	3.31736058025726
NCDN	4.36388062235898
RAG1	3.17769128181558
POMT1	4.48792784098924
CYP1A1	3.74298965954593
SNAPC1	5.04711725386673
GNA11	4.82952222642467
CCDC52	2.81059340321392
CAPN1	5.90762392666996
DDHD2	4.71838706824015
UPF3A	4.79866421416342
LAGE3	5.69110335381323
GNRHR	3.28677178523234
UNC13B	4.87932971833704
TTLL4	4.36118359627593
PPBP	3.23638753817297
HTR3A	4.2727115023666
SDC2	3.99185024217455
ANKRD49	7.53165785571047
BTF3	10.5702080174787
COX7A2	10.8704089346164
SARS	9.6393672077545
C13orf18	3.37204975549065
CACNB1	4.09966291217046
QKI	5.11540106678419
SETMAR	5.384234898333
LAMB4	3.78464432992106
MAN2B1	5.19462747070956
EML3	5.03304165904125
ACADL	3.50020767041046
OFD1	5.93132274921519
CGA	4.05082596236639
EIF3EIP	10.5631259660875
PEX16	5.45536698253747
GNG12	7.16255313824871
HABP4	4.67466286053789
CNTN2	3.60743450854233
ASNSD1	6.69180985179147
FUT4	3.82467639285627
DBH	3.37087361407108
CD53	7.42203395938888
HIST1H2BJ	3.38082156380312
TFAP2B	3.35790565827121
ACF	3.74609458878287
TMEM11	5.809090901969
CDH8	3.42933254087764
C3orf32	4.4061826832415
AGPS	5.17903358691649
C4orf18	3.22140775496853
PCCB	8.0048748580632
IPO13	4.7593618893572
PECI	6.39547412337701
UNG	6.61721263784864
C6orf105	4.17784879984833
GSTP1	8.21020134271106
SUV420H1	6.29812467356578
ARHGAP15	4.31473134351271
LTBR	7.13816006663736
TDRKH	3.73094013708245
PSG4	3.67422686466187
SLC9A3R1	6.6813369743704
NBPF3	8.48348208849102
SLC9A3	3.99464045072378
OSBP	5.64375107014892
PRR5	4.37017374920193
CHMP7	5.30817957767729
ADRA1A	3.19297571969265
ASAH1	6.52778981837473
FKBP4	8.02786500481227
ZNF350	4.03831854943537
DOM3Z	5.11678876932378
GIPR	3.90543217961605
AHI1	4.52563430851282
BST1	4.11187065563418
NCR2	3.77888073457231
NADSYN1	5.07850282234052
UBE2W	5.22146366182305
RGS14	4.55407284072848
KRT15	3.82144741133951
SCN11A	3.66085702993302
GFI1	3.51628747446849
FHL1	4.13576720564108
SMC6	4.76748001489022
GATA1	3.6902385571688
OSGEP	6.30882811146119
ARMC6	4.9092065115667
HK3	3.78977739278189
PSMD5	6.75290959492815
RSU1	6.41580171672174
RPL4	12.0763602476296
MAD2L1	6.45444627478861
RBPMS	3.91429771313149
EIF4A3	9.05491113278488
E4F1	5.23986201504144
DLEC1	3.68104287541074
PRPF3	5.22823139009785
EMR1	3.47146684357472
CHMP2B	6.93591076193972
CAMSAP1	4.20606715607867
RPS21	10.1721784300372
XCR1	3.55609495528609
ARID5A	4.3967477003611
RBM6	5.42234764438334
UBE2N	7.28884988488477
KLF4	5.2819335633012
MGC4172	4.05434083232821
LMO4	6.66135156531258
KLKB1	3.04196605874448
HDAC3	5.69265689498668
HP	3.96287738835368
SCHIP1	4.68630613027817
BTK	4.30948537443169
KRCC1	7.96531328902064
PRND	3.06400047719648
C6orf27	4.24683727469949
PIGL	4.27702810737184
CLCA1	4.05947979692468
C1orf112	4.70214699798982
OLFML2A	4.69651094656032
HUS1	4.70223399494876
SFRS6	6.38374041043829
CXCR7	3.52697615039440
UIMC1	5.92987366980251
FXYD2	3.6946509848013
GOT2	7.38741260111926
ZNF667	3.36143462361955
TFEC	4.60053363334912
ATP7B	3.76158491211924
RAB38	3.91910627803447
POLD2	6.26843106157823
PPM1H	3.74318971864282
DCX	3.44431655268674
NFYC	5.22032060726004
ZNF228	3.73789932971347
KIN	5.77997037553824
PLSCR4	6.43700071004845
HIST1H4I	4.06080327578634
PPARGC1A	3.14854780033022
HIG2	7.22641645588499
KCNK10	4.17656565257654
EXOC1	8.42765146808143
OR6A2	3.37641052981289
ETFA	9.06703268159663
PDAP1	4.66112884416555
C19orf6	3.62945401108863
POLRMT	4.44888319587458
ZNF146	7.36467678024781
MIA2	3.17063247922602
LY6G6E	3.49409370353835
EIF4E2	7.9389319267853
NENF	4.7413745049903
HOXB5	4.06863446385708
ZNF324	4.9905888348878
CUGBP1	4.64136108296604
ENTPD7	3.6954187286551
TTC13	5.23650958115397
GJB5	3.03008615856587
PRSS22	4.12643240571096
CYP3A5	3.52150627158635
MBOAT5	4.26136397489323
CUL4B	5.21330019758539
CENPJ	3.65894690423954
KIAA0664	6.18914785343277
PITX1	3.44879537387347
PDGFRB	4.26567155516055
RDX	5.72000841623771
CELSR3	4.01882211974906
JUND	6.03714993916351
ITSN1	4.17248534611599
CHRNB1	3.70402857673262
EHBP1L1	3.64799423346286
C19orf2	6.8871748669947
FETUB	3.26021779266826
CAMK2B	3.36032428357557
DCTN1	4.79587279961695
TNKS2	5.73442444642264
MRTO4	7.64394358183162
C1QBP	6.6238682091425
TTC3	5.67220475567283
NDUFB8	8.19859206727103
CADPS2	4.47599398627354
EDG2	3.9837842878249
MYF5	3.33605007197917
SEMA3G	3.59291343732169
IL23A	3.76102584946851
GJA9	3.80124812969903
R3HDM2	6.08800644679832
C5	4.44185416171103
SLC2A10	4.77878099758007
TRIM45	4.09882950050236
TSP50	3.80322625191787
PAQR3	3.97865486724275
ANKRD26	3.42068204918026
TCP1	6.996992416306
TMED7	6.84831270857204
CMA1	3.08816694847455
PTCRA	4.26726504661197
HCRTR1	3.7622611796473
FST	4.40566398471241
PAWR	4.1324305390042
LDLR	4.69820051347795
ASTN2	4.04011962162665
SCRN1	5.64060770417501
GPATCH8	5.35858856169643
KIF4A	5.44076451125835
TANC2	3.50499496592951
ZMYM5	3.92850970074104
PGM1	7.47201338081898
ZNF586	5.21319145610956
POLR3G	3.90660714035561
CPD	5.9341353637863
SNCAIP	4.15968259091172
DCT	3.52688340678613
HLA-DOA	4.27703151381854
TANK	6.48906811288044
RCAN1	5.39254697678503
UPK1B	3.79400597501987
DNAJB4	4.38733002891142
UGT1A8	2.97923171405689
LIMD2	4.20154245323377
HIST1H4L	3.48272734496824
PECR	4.25846065142739
HSPA2	5.55117197023563
SERP1	9.43539367142114
TACR2	3.35538766236125
NUP85	6.23821228815375
CD177	3.18380981545902
GPR135	3.40287375610805
PIGG	6.8571697680777
LGR5	3.37004387568477
JAK2	3.81027037241989
DPYSL4	3.32467417525085
TM9SF4	5.04410657740604
PTHR1	3.54175421944995
SIRPG	3.52548412895308
ZNF264	4.73953557946455
BICD1	5.98212546599588
RAB5A	6.97376899961983
FLJ13224	3.50309042382765
METTL5	8.67432116559447
HERC6	6.22234785257251
CASP1	5.22574214210515
USP9Y	2.83339431190606
LRP1B	3.04169106499846
XAF1	6.75384534412007
PLA2G4C	3.91911128031469
APOA2	3.42276916348164
SPAG6	3.69565289047797
KALRN	3.29360032284877
SECTM1	5.4966481586075
THOC7	8.5658252858337
IFNAR1	3.91966624380246
TCTA	5.54203832040057
NY-REN-7	3.98851341980392
TALDO1	8.68181907257019
B2M	12.0676843073116
LPPR4	3.52558855140078
SQLE	5.33084057989303
SEPHS1	6.27946421653071
EIF5A	6.83746875153323
FAM49A	4.25155580005716
YTHDC2	4.04258969598281
EHD2	4.3114674257858
NCF1	3.92572900028022
SPG7	5.83255822449905
ZNF614	3.66202104421261
HOXA5	3.03233635523455
NUP133	6.259959578642
FGF12	4.02271592741267
SLMO2	7.12430040923908
INPP5B	4.34946819460526
PPID	5.00545236889479
SNTA1	4.12275928648817
IL20RA	4.86660383832453
UBE2J1	5.50312537216813
CACNG2	3.28909467557444
GCM1	3.48280143411065
ELF1	5.33791625097152
TLR5	4.48299500788209
TCFL5	6.17266555829934
C1orf107	5.21836856323381
C19orf22	7.18611816989345
SAFB2	5.35342388976532
MAP3K7IP1	4.11980853487673
NCK2	6.2828517296615
OXA1L	8.17448351102692
KIAA0652	5.25022265092267
KLRG1	4.29820523932916
FRAG1	5.86843628484917
ZSCAN12	3.26090819481759
PSMD12	7.05660133507556
E2F4	4.94756818644493
CLEC4M	3.78130978140661
KIAA0999	4.3998986431063
CLDN10	4.4599063377202
MGC13053	4.09451716924707
TAC1	2.94179977536668
GYPA	3.67278927879736
HPCAL4	3.17474575243406
TRAIP	3.40979166075596
MEX3D	3.97816029336171
KIAA0232	6.10901075171693
ERCC8	5.20684415964575
NFAT5	4.64804746299686
GPX4	10.0896381366321
CSPG4LYP1	3.85899678210749
KIAA0368	5.66802830200004
FBXO3	5.16168056581022
DVL1	5.69869142135496
CMKLR1	3.64511372902984
GPR157	3.73072769743677
TYMS	6.65622877182846
OR52A1	3.18187199045981
PEF1	7.07229439074971
ZNF750	3.80454749919588
ALG9	4.58222285454208
MCM5	5.116622696185
SDK2	3.7464781350544
BAIAP3	4.22779850485828
RABGGTB	6.15689564013815
KCNK7	3.50685112596444
PTP4A3	6.36898595582867
ANKRD40	4.0765421110721
CALCOCO2	6.61050560659412
TMSL8	5.23314363252831
SNCA	4.29054623724939
ZNF551	4.07484752792881
HBQ1	3.53460080218308
ARHGAP26	5.25920219067201
GEMIN6	7.16459148919551
HRAS	5.35955266261393
KLRC4	2.9488530571628
BSDC1	5.46342982941011
DSC1	3.9367551913071
RNF43	4.51453263594945
NDUFAF1	5.73631511234777
MAP2K4	4.61685369540077
FOLR2	4.60597046331094
LYZL6	3.77299146782724
EPB41L3	3.34088387231347
TEKT2	4.24758654923097
CDKN2B	3.73346577072336
WSB1	5.0958248396128
ZNF480	3.6104188688907
MAP3K6	4.40948416795518
PROS1	3.82467687837081
PSMB8	10.3659947721537
HN1	7.710750951604
MAS1	3.74846743255580
APOL1	6.36728116258294
CSHL1	3.89983695090306
ZBTB7C	2.87999318048065
AHCTF1	5.66792059910596
SAE2	8.99278053691398
ITGA2	3.30686870513361
AP2S1	8.68117212759684
P15RS	7.00574275063736
MME	3.54252275771108
VAT1	6.91362209021776
MAST4	4.73696143218005
TUFM	10.2360263122053
KRT33B	3.45590824197726
THEG	3.73774195569763
KCTD2	4.69855090650091
WDR26	7.12222640951241
MFI2	3.45061875668166
KRT34	3.43579245210503
NR4A3	3.70138282725839
SGSM3	4.23176640403948
ARSA	3.66298699012747
TOMM22	6.23228565412063
SOCS3	3.71974548886126
UNKL	4.21344482736609
POP4	8.37610657225858
BHLHB3	8.32526990317016
MALL	4.62596496040446
SOX15	3.68944160313379
CCNA2	5.44591962215426
PARK2	3.55667139703725
GPR124	3.81365389703747
TMEM132A	4.38116348538186
CGRRF1	5.39316575209246
RUVBL2	7.19305440307206
MCAT	5.64394501263989
WNT10B	3.93848923267875
ISCA1	7.6131733404623
RPAP1	4.76268363524794
C12orf48	5.06397267305659
RAI16	4.24071826639631
RPL27	9.9517302584219
EPN1	4.14630949774524
MAGI1	2.95150127872250
GBX2	3.346198539869
SLC35A1	6.16688803321364
GAL	5.1557193882847
SLC14A2	3.61497870165195
RDH11	6.10770987654132
ZNF518	4.07599041510858
PCYT1B	3.42530120217128
AUH	6.58324176309258
EIF3H	11.8330534668716
KIF1B	6.33886325795913
MBD2	4.53980795318107
AMOTL2	7.46042914830428
C6orf120	5.41260421567123
PIGT	6.93725293579296
PSRC1	5.07627346703776
PLA2G10	3.64672228674430
ALAS1	6.32599353471497
FOXO1	5.08798249945292
C17orf62	6.16089530678418
KIF5C	4.48307794254182
DUSP10	4.33124595341839
CRLF3	6.92796554164112
CLCNKB	3.82442438876026
PSMA5	9.94261436927192
FARS2	5.96823014246967
CCDC28A	6.73834732882749
AMPD3	4.65995115668919
PIAS1	6.47139130172069
ADCYAP1R1	3.32303950012352
TMEM134	6.60449226220551
CDH20	3.05666714919955
FBXO7	7.16596274142884
FLJ14213	3.70769372378975
ZNF3	4.68415597229594
LRRFIP1	5.92517618337596
TMEM49	8.74941701293306
CNOT2	7.57037666148582
CBX2	3.06091209575218
ZC3H14	5.56367272710832
ALDH5A1	5.17794032269736
HNT	3.25696203624694
SERPINA4	3.3380264632907
FLJ20920	5.19216200529818
CRTAP	4.78136481670993
DDX50	8.0259494082118
STYXL1	6.09107779465063
TK2	4.48610351845248
BLVRB	6.87985122262324
STMN1	6.37848418514528
GUCA2A	3.91898476277246
DPP6	3.22620740233074
GALNT10	3.71368971993313
STK39	4.5513854545195
MMP24	4.53554734873115
CKS2	9.9363901953258
RHO	3.4095294868014
BANF1	10.1489908565215
CR1	3.08921801950916
RPS6KA2	4.69282043475896
HMBS	6.78516218135139
C20orf112	4.01945499154144
SLC25A24	6.98528553674511
MRPL22	8.80676966924884
SLC25A15	5.32181238031941
GADD45B	5.06599833968712
TDP1	4.59147166976099
ZNF287	3.71681255502971
DAAM2	4.75741696995362
C11orf57	4.99013097756386
RFK	7.19831358978251
ZFYVE9	3.96807700215911
TCTN3	5.98082031846004
STCH	4.92827330007897
LOC283871	3.88709973220728
NDUFB3	7.85176991147146
DEFB4	3.88244761719476
FPR1	3.70922856495531
FMNL1	3.65817900661283
SEPT7	8.91008995864942
PTCD2	4.8462743896503
GNLY	5.22722900716165
GRAMD1C	6.03871741939183
ZNF165	4.329570264481
TR2IT1	4.51836681307408
ARMCX3	5.63604849673644
NDE1	5.17992518275695
MAGEF1	6.44806575319665
ITGA10	3.75998354772282
ARHGDIB	7.4655038805849
FSHB	3.78142185108173
ANXA2	11.4463256019207
HLCS	3.88512166666704
MCF2L	3.89949983252719
AK1	4.71548038135868
FH	6.35323810910782
LGALS2	4.04576016122243
SYNPO2L	2.91841279414691
KIAA1045	3.77000859791515
C1orf183	4.62136587690258
MAGEA8	3.45977354216465
DGCR8	4.34334459907341
GSR	5.05633953711572
NEU2	3.26755353128197
HIST1H4B	3.69434215731391
CACNA1C	3.03304720595244
FAM20B	4.67308776146484
HES2	4.07079475687167
PDCD6	10.0944844703507
INTS7	4.31773512443654
AMPH	4.14469806933165
UCKL1	5.74964645992922
ASB4	3.25044965078836
C10orf97	4.9261106417853
ALDH1L1	4.2884645263718
CCL23	3.68261574697039
OBSL1	4.19283654642029
SLC12A7	8.10645735030883
THAP4	5.51232791291121
RBM4B	4.79703451633714
OGFRL1	4.08499875592103
KIAA0831	5.44275155835041
C12orf11	8.91733656560051
PPP1R15A	4.25780446164850
KIAA0240	5.11816610628432
CD1B	3.31357504646347
FCGR2A	4.42297904304314
MDC1	4.85066319155789
MAN1A1	4.2141809536305
KRT9	3.53643042985356
HTR1A	3.53812497668286
OCEL1	5.36864553126815
ATP11B	4.34595919046421
NLGN4X	4.03574635618176
FBXO34	7.05678372212566
ALOX12	3.51677414368134
RB1CC1	7.82440622722708
PCDH12	4.28352587679088
RPE	5.05872951195313
EIF4E	6.94945102530651
CSDC2	3.87481573076029
ABHD5	4.59531474175287
TMBIM1	5.88487544006133
PET112L	5.49375334565832
P2RXL1	3.65710830150763
F2RL2	3.63685912013847
TRMT1	5.35944448477053
IMPG2	3.86728185086141
LRRC32	4.79500347491073
BGLAP	3.93666758991082
HTR4	3.53093457108589
MRAS	4.20165402038649
TRAF6	4.51676957590948
AXL	4.19298670252529
ATP2C2	3.90255627398484
LMNB1	4.75825382016455
TELO2	4.50498211975536
PNPLA3	3.71562177050416
CSNK1E	5.8857102424191
SRP14	10.2085399509183
KCNQ4	3.30449977864307
PIK3C2B	4.68436285962046
C15orf15	9.6558306143739
TUBB2B	3.37051354733136
USP15	4.90996630862045
C12orf41	7.95617973709526
CEND1	3.79775798750450
RNF31	4.32533894721629
TCEAL2	3.96233536118542
PTGER2	5.57604752267722
UBN1	5.78090715932451
SLC5A7	3.31902044860065
SLC31A1	5.70063285495904
ADAM29	3.59118458170517
ST7L	4.51110705326532
GFOD1	5.12935927695058
CTNNA1	8.91955186767988
HRBL	3.97490441170511
CBX4	3.67654746268566
NTRK2	3.55845995215068
FOXN3	4.30044584964871
MFGE8	5.02358043184522
PFKFB2	3.70758630903547
TAS2R4	3.39363568156015
SH3TC2	3.67601010185908
IL10	4.05674089713816
PXMP4	5.9951238860319
RNF167	5.62441195525032
PRMT5	6.78457464335395
TSKU	6.04575899492942
ATPIF1	7.65767139020117
ETV3	3.20538579714849
PAK7	3.10199682325181
PDLIM1	8.94734496668397
CEP63	4.71805024285503
WDFY3	4.17122307739607
RNF126	4.88274052233754
DPM1	8.19080383962324
CLIC4	6.50677039405365
ACR	4.14671921999638
KLK7	6.67465014675468
ALOX5AP	6.64661539829907
LRP1	4.03484227597902
TNK1	4.31586281207047
TAS2R9	3.76780206241974
ZNF16	5.86697711469098
POLR1B	4.47719042767686
SLC8A2	4.56079904279525
OLFM4	2.98483998390639
TACC1	4.45530225859527
SAMHD1	6.16263319112529
ATP13A2	4.71487277399715
KRT4	4.51672762385473
PAX6	3.68535107835608
SCG2	3.5340768783904
SLC17A6	3.48592558890883
TUBB4	3.69450603753045
PADI4	3.23971680521989
FMO3	3.68322059553617
NLK	3.36742061713219
POU4F3	4.00826532615563
MDM2	3.76654336533672
CAPNS1	9.57561160486072
SDF4	6.5782747850307
ITGBL1	2.88582370323864
TAP2	5.35871370324747
OR2C1	3.67247206654055
KLHDC3	6.41898803040485
EFHD2	5.29895682978206
GALR3	3.85439284529962
NBEA	3.30385500793913
ABCA6	3.22816634813182
ABBA-1	3.87543421183656
GNAI1	3.63819238844647
CLDN3	6.2577580007849
AKT2	3.44766782904995
EGFR	4.92528250728854
VPS4B	5.29848508647606
RBM16	6.64672404435039
GALNT6	5.48989168116326
ZDHHC3	4.08128512775388
SLC25A4	5.31996726143033
CYB5B	5.46347161407053
NDRG1	8.2363567338271
SESN1	4.3495398696483
GBE1	7.25834188924966
MRPL46	6.72399906559552
CLASP1	4.35366348456404
FARP2	4.30918044720071
ACOT11	3.97644202097914
LDHAL6B	2.92035994342568
MAPKAPK3	5.29109803269436
NCAM2	3.46973682421651
AFAP1	4.36417367131542
PRKD2	5.18980887774652
OR2H2	3.55003195298693
ZFP36L1	5.72415940334758
DZIP1	3.82994333983112
GPR161	3.72431899459539
RNF146	4.44913491425461
NKX3-1	4.15746351501088
CCNB2	8.325944279449
ZNF10	3.43369507611109
WDR74	5.73664088878015
FAM134A	6.91110566600421
PCNP	9.27885465336689
PURA	4.87316536955175
DNPEP	7.38898359656366
ERBB2	5.59451573807654
CREB1	4.73378836470401
NEO1	5.88685914437982
DDX3Y	3.37196390714276
RPS3A	13.0597943217939
MXRA7	9.6697073187899
LGALS3	10.8022602627279
GLT8D1	5.60763102450057
TMPRSS3	8.3082155532479
UPB1	3.4611604151779
LAT	4.19761086216817
CLDN14	3.88286419627055
DHX38	4.16296149973781
KCNA3	3.06333681560446
BTBD1	8.31718472899883
TARS2	5.08187591466764
SKIV2L2	6.88926823309146
ABCF1	7.07123795185916
CDT1	3.45055356766231
ZHX2	7.5622357851295
FCF1	4.78459900408387
LRRC49	4.72930136579452
GUCY1B2	3.88536105474172
CD28	3.42373492088562
SMARCA4	5.8877842626617
SEPT2	8.71167012401233
SOHLH2	3.42118869838929
MCOLN3	4.19486849677839
LRP8	4.00233397939979
TAGLN3	4.14883248266169
MASP2	3.82660929058946
GPATCH3	4.50375927061857
TTRAP	8.65391053854725
AGL	5.49744402201045
NFE2L3	5.48448427553389
PSD4	3.45081480937839
PALMD	5.1253089357334
CCNB1IP1	8.77719811586222
TMEM43	5.31143430302813
OBFC1	5.64342212282281
STAT5B	4.59752486832197
C14orf79	4.76295162309596
ENPEP	3.65546171861131
SSB	7.07678526663607
SCT	3.24673798945027
TIMM23	6.28967207065214
SKI	4.04705233434521
SLC22A13	3.24103699229982
AKAP3	5.44574184380488
OAS2	5.64988196781367
KIAA0423	5.17983014188767
SEC61G	9.6088432779226
CAPN11	2.97280988663735
TMEM50B	7.96164601657204
DEGS1	5.24116344439144
ARHGEF4	3.50344544987274
DBNDD1	4.57955959371343
TBL1XR1	4.10164632805386
FAIM	5.71836020454507
SP140	3.79835264242869
G6PD	4.59709800787105
NUDC	6.8679521947188
GABRP	6.12333159796604
SCARA3	4.92675266882272
TACSTD2	5.91943975573285
EIF3J	7.2684696126804
PPP2R2A	6.16008253044686
CPA3	3.30808206409052
PVALB	3.63584308566333
BCAT2	5.51133053057263
MFN1	5.16833469981823
F10	3.05366177484296
