Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_B08_443090
PRY	3.47352355938538
NTHL1	4.88158805443956
POLR2B	8.53515040889257
RPS28	11.3774439568744
GDF10	2.99863716792144
COQ9	8.44860043276816
P2RX3	2.96908231483714
GCC2	7.64378761522245
RARRES3	8.89178870844787
PLXNA1	5.87295381191587
WBP4	4.82102312890091
KIAA0100	6.09804397356604
PMF1	6.89793120105058
HS2ST1	5.0106192739852
CRELD2	6.05264416423666
C8G	3.32725014132837
CD82	6.86759217810483
PMM1	5.30577217744468
CBLL1	4.94136405050324
LIM2	3.50451873268022
VAX2	3.71015490991017
SETDB1	4.92347511301597
LRAP	3.25851327173652
GCLM	7.5610060946389
CPEB3	3.79486370782957
PPM1A	5.54164517125463
INTS1	3.80119759816481
MMP16	3.09322072661610
CAMTA1	4.75299491077435
SAMSN1	5.52642819630977
DRD3	2.85385805830101
GMPPA	5.08374760673408
C11orf73	6.05593343302158
AIPL1	3.5996653361499
PTP4A2	9.38730215315003
IL24	3.51336569342039
BDKRB1	3.48437118006926
HPCA	3.59507293526344
MLF1	5.50119223439375
SEC14L1	6.23108066661828
CHFR	5.83309642685472
EMILIN1	3.76629353657202
THADA	6.2140774678342
TAF12	5.75262462792731
NDUFS4	8.04735792998537
ID1	5.47794313329534
PIK3CB	4.97801815711478
COL18A1	6.6556254898407
PDZD3	3.18143345975538
TBC1D17	4.59690653328707
COX8A	10.2159436676832
CDCA4	5.69936402876686
C2orf44	4.14318061849655
C9orf16	8.4877600706928
ERBB2IP	7.63542320793736
EMX2	8.2120416775154
FUS	6.00924431186061
NIPSNAP3B	3.72020824240773
TF	3.19977731829136
CXorf56	5.52039028263002
CLCN4	3.75530641655405
PWP2	6.26198226236669
MMP15	3.98004341127144
MTMR14	5.83131101344539
NPR1	7.95890745871317
DNAL4	5.37833018337763
ELAC2	4.26398664608064
ASS1	11.4917702976838
IPP	5.96066705458522
TMEM59	10.2159737264135
POLR2J	9.55412285712975
SEC23IP	4.04783333872743
RGS4	4.14729049272138
UQCRC1	9.25293505800596
SNX6	7.90147588080171
DDX18	6.3102205710732
POLG	4.80242781425669
ADAM23	4.09963145324249
ZNHIT2	4.54586262181475
TFR2	3.44000127863779
NCDN	4.46436788423588
RAG1	3.59644013404603
POMT1	5.35998475687387
CYP1A1	3.43604036284135
SNAPC1	5.35008993467456
GNA11	5.32210735846487
CCDC52	2.66121650122014
CAPN1	7.517351249443
DDHD2	7.229648224685
UPF3A	5.77116360861864
LAGE3	6.25553404157132
GNRHR	2.98113643556767
UNC13B	5.5093867365201
TTLL4	3.96433134828888
PPBP	3.35923816029901
HTR3A	7.19121603300078
SDC2	4.84032682266775
ANKRD49	7.28813808083954
BTF3	9.5002227478134
COX7A2	10.3628978792925
SARS	8.61009113353233
C13orf18	3.79222035493654
CACNB1	3.81858354267583
QKI	5.63702402131857
SETMAR	5.40898414184558
LAMB4	3.25283922257433
MAN2B1	6.90327838573458
EML3	5.05667177922589
ACADL	3.28402103996238
OFD1	8.30760134524453
CGA	3.35588457145923
EIF3EIP	10.2416959058133
PEX16	5.32804525747362
GNG12	7.92402096814402
HABP4	5.17953237748119
CNTN2	3.51658504987491
ASNSD1	6.61671125987176
FUT4	3.86897492446078
DBH	3.60226322371254
CD53	7.19763335715353
HIST1H2BJ	3.71189945814629
TFAP2B	3.21197708938524
ACF	3.66907200813557
TMEM11	5.73029204650881
CDH8	3.43242835451713
C3orf32	4.02681873041915
AGPS	4.40307107262243
C4orf18	3.17886495548803
PCCB	8.39652443191608
IPO13	4.75526596722275
PECI	6.81790000350009
UNG	5.99662269629667
C6orf105	3.36307132172739
GSTP1	8.7865066489628
SUV420H1	7.8196276359461
ARHGAP15	4.62936707102789
LTBR	6.89047127056569
TDRKH	3.41914264050804
PSG4	3.21501449966921
SLC9A3R1	6.47642051772952
NBPF3	9.39913003910223
SLC9A3	3.52556155043972
OSBP	6.21241326292473
PRR5	4.32147591603976
CHMP7	5.16603708705503
ADRA1A	3.18274228829427
ASAH1	7.15179511703359
FKBP4	7.22900726288077
ZNF350	5.08813653218948
DOM3Z	4.4764385652653
GIPR	3.69878509032169
AHI1	4.84564844574785
BST1	4.73090138213362
NCR2	3.55934627965964
NADSYN1	5.28265380696034
UBE2W	6.35503876943284
RGS14	4.35929299534744
KRT15	4.83110560185768
SCN11A	3.65134583537628
GFI1	3.65591586511320
FHL1	3.92776973514341
SMC6	6.36560692266802
GATA1	3.93184851516793
OSGEP	4.94975272119508
ARMC6	4.79941760146729
HK3	3.72465321494895
PSMD5	7.34178958004685
RSU1	6.7944779399059
RPL4	12.0026679062835
MAD2L1	5.43121830031276
RBPMS	5.37842081355615
EIF4A3	8.55308703496512
E4F1	4.70884687538413
DLEC1	3.53378918563982
PRPF3	5.61831973949539
EMR1	3.54066632215782
CHMP2B	7.28374458892671
CAMSAP1	4.39300112928278
RPS21	9.10716135151266
XCR1	3.41670541141172
ARID5A	4.09913668742803
RBM6	6.19760621316079
UBE2N	6.66881975277226
KLF4	3.77216483720987
MGC4172	5.38930953953869
LMO4	6.32063930055516
KLKB1	3.25357831844006
HDAC3	6.71682804183873
HP	6.86790799856379
SCHIP1	4.42232249049166
BTK	4.28201857444428
KRCC1	8.21620099752731
PRND	3.06301236109398
C6orf27	3.5153630964284
PIGL	3.98265541037562
CLCA1	3.89018522010281
C1orf112	4.01796834681206
OLFML2A	4.47055002663132
HUS1	4.56966280108581
SFRS6	7.32256827863398
CXCR7	5.56082177798037
UIMC1	6.62384421398163
FXYD2	3.71568439623081
GOT2	8.22450988946411
ZNF667	4.0866958780633
TFEC	3.76754790541842
ATP7B	3.6136149170958
RAB38	4.04459256326567
POLD2	5.94677681781235
PPM1H	3.71742834147891
DCX	3.42393517368940
NFYC	5.74496468270163
ZNF228	4.26044882488625
KIN	6.03797686027496
PLSCR4	7.75049753987285
HIST1H4I	4.27830354308710
PPARGC1A	3.20498360112164
HIG2	7.95369097015187
KCNK10	4.50382670829975
EXOC1	8.31140852495829
OR6A2	3.43844187351284
ETFA	8.66551396839278
PDAP1	5.42765146808143
C19orf6	3.45388236802997
POLRMT	3.87431379358661
ZNF146	7.6171574734959
MIA2	3.27665121953645
LY6G6E	3.22607095723248
EIF4E2	7.49070449833449
NENF	5.22181041294133
HOXB5	4.38450434397579
ZNF324	3.91021725859901
CUGBP1	4.39646838075421
ENTPD7	3.69901235003582
TTC13	4.93867811656037
GJB5	3.39225059368661
PRSS22	4.88469409579238
CYP3A5	3.37319240738252
MBOAT5	4.74967602044188
CUL4B	4.90279517836805
CENPJ	3.30923499740605
KIAA0664	6.4388889129511
PITX1	4.0745423110633
PDGFRB	5.30506018442076
RDX	5.95462072332736
CELSR3	3.72718405110784
JUND	6.50767525284043
ITSN1	5.17297908299981
CHRNB1	3.93558637543435
EHBP1L1	4.22975573284465
C19orf2	6.97527807676972
FETUB	3.16383759658106
CAMK2B	3.19007935341353
DCTN1	5.22389491446213
TNKS2	6.3230555852137
MRTO4	6.76860393928345
C1QBP	5.87252459170951
TTC3	8.261870961488
NDUFB8	8.1847131429218
CADPS2	5.54187282806332
EDG2	4.08168042104964
MYF5	3.09005231473592
SEMA3G	3.28707838430866
IL23A	3.4378607563052
GJA9	3.47952680581946
R3HDM2	5.63131140845403
C5	4.36684911455199
SLC2A10	4.8295870657683
TRIM45	4.94781009519304
TSP50	3.7934732298844
PAQR3	4.75452871448299
ANKRD26	3.41715498580619
TCP1	8.48989498771875
TMED7	6.90254219790644
CMA1	2.93041665859912
PTCRA	4.23599637632690
HCRTR1	3.43598506336861
FST	5.04936715655116
PAWR	4.61704130751415
LDLR	4.74668529579801
ASTN2	4.41914739945801
SCRN1	6.17949896815496
GPATCH8	5.92392379728957
KIF4A	4.77766848789995
TANC2	3.47173139494338
ZMYM5	4.05961776066099
PGM1	9.28978940712958
ZNF586	4.99265616926317
POLR3G	3.5131610891717
CPD	4.89738396969735
SNCAIP	4.10066330135589
DCT	3.51448086678816
HLA-DOA	3.65858501476518
TANK	7.50500720604562
RCAN1	4.84093808475424
UPK1B	3.36022058500022
DNAJB4	4.88501504192281
UGT1A8	3.06865102699
LIMD2	3.23757862165331
HIST1H4L	3.36868669014928
PECR	6.01303722221451
HSPA2	4.3315511730423
SERP1	8.95851811245238
TACR2	3.09081103650852
NUP85	6.08164840502342
CD177	3.46408439987510
GPR135	3.26309637558471
PIGG	6.84345147534032
LGR5	3.37413339923942
JAK2	4.01663063659952
DPYSL4	3.2700363427535
TM9SF4	5.14505614730067
PTHR1	3.61381565037701
SIRPG	3.43109368014935
ZNF264	5.39191024144059
BICD1	4.42879284312561
RAB5A	7.49483178561457
FLJ13224	3.20822215115439
METTL5	9.67702029948332
HERC6	4.92789277270781
CASP1	6.36136233222274
USP9Y	2.85168214084728
LRP1B	2.77729374785368
XAF1	5.78133689906389
PLA2G4C	3.85924566364893
APOA2	3.07196163705174
SPAG6	3.05557834979346
KALRN	3.13628133526062
SECTM1	6.6622258048747
THOC7	9.05201308075722
IFNAR1	4.38338129967811
TCTA	6.51280205788135
NY-REN-7	3.84985537651954
TALDO1	9.27426282736116
B2M	12.0577414130485
LPPR4	4.84567629463774
SQLE	6.18307014316256
SEPHS1	5.54081977659586
EIF5A	5.76843322058099
FAM49A	5.30839430658307
YTHDC2	4.30980397326910
EHD2	4.43106842316461
NCF1	4.06585096198386
SPG7	5.81301578924738
ZNF614	3.49080742985035
HOXA5	2.96712922780652
NUP133	7.37880840832148
FGF12	4.4692216002475
SLMO2	8.106453037083
INPP5B	4.54732996090589
PPID	6.69896382858979
SNTA1	4.75738054760724
IL20RA	4.66781960004193
UBE2J1	5.13661960616358
CACNG2	3.15479679028726
GCM1	3.25675074124885
ELF1	6.92957311490837
TLR5	5.91690386353008
TCFL5	6.63372562569744
C1orf107	4.96992766236733
C19orf22	6.47721871991013
SAFB2	6.13577424975046
MAP3K7IP1	3.85569040885285
NCK2	8.0747666982873
OXA1L	7.9932684834737
KIAA0652	5.55499569793957
KLRG1	3.34699761700012
FRAG1	6.0391258872409
ZSCAN12	3.03196851894548
PSMD12	6.7425517343716
E2F4	5.10388101782695
CLEC4M	3.52692088690295
KIAA0999	5.30543292514188
CLDN10	4.25836029371394
MGC13053	4.03830682614802
TAC1	2.70931787078614
GYPA	3.46507597776045
HPCAL4	3.29846886493519
TRAIP	3.64109279684643
MEX3D	3.98234389142546
KIAA0232	8.00645723487667
ERCC8	4.44542865819975
NFAT5	5.029464505996
GPX4	9.58460094788857
CSPG4LYP1	3.10092439546118
KIAA0368	6.60523183471962
FBXO3	6.73939991427035
DVL1	7.16372168441924
CMKLR1	3.62617557114399
GPR157	3.62618760511479
TYMS	6.31726851637699
OR52A1	3.22957591250776
PEF1	7.01974731884439
ZNF750	3.12758900591086
ALG9	5.74365990755217
MCM5	4.59531519709409
SDK2	3.4980563100702
BAIAP3	3.70841488045557
RABGGTB	6.53761939260807
KCNK7	3.38449788840943
PTP4A3	5.86042709922338
ANKRD40	3.86570165371616
CALCOCO2	7.28478358371398
TMSL8	4.46919128722434
SNCA	4.31453262984428
ZNF551	3.71630841047145
HBQ1	3.4206328392325
ARHGAP26	4.59358306447907
GEMIN6	5.94732944792558
HRAS	5.16460054210779
KLRC4	2.75563343372859
BSDC1	6.19075667695191
DSC1	3.68763496617033
RNF43	5.10876068676395
NDUFAF1	6.9694134865975
MAP2K4	5.13352010205506
FOLR2	4.97089922200363
LYZL6	3.64941791352949
EPB41L3	3.79192129494519
TEKT2	4.09230356964671
CDKN2B	3.43195126226072
WSB1	6.39338901713652
ZNF480	3.72918662563517
MAP3K6	5.78215319208584
PROS1	5.08326083670899
PSMB8	7.32981043244413
HN1	7.37993118381577
MAS1	3.36886862764002
APOL1	5.63981198877849
CSHL1	3.44996043880564
ZBTB7C	3.28144914466173
AHCTF1	6.22917805737095
SAE2	8.7141245416354
ITGA2	3.75117595808721
AP2S1	8.35733829405434
P15RS	6.02976744767487
MME	3.43362784451004
VAT1	6.69826856379086
MAST4	4.92741810266042
TUFM	9.09851148590888
KRT33B	3.34053131792917
THEG	3.65627907941092
KCTD2	5.05000421585369
WDR26	8.41774321426237
MFI2	3.11858215596666
KRT34	2.97655512122637
NR4A3	3.6073692606796
SGSM3	4.71976345047698
ARSA	3.78116337727918
TOMM22	4.72441101440057
SOCS3	3.67474291170083
UNKL	3.85382589435736
POP4	7.8242003157808
BHLHB3	10.0817858901409
MALL	4.03212511732581
SOX15	3.19869696950094
CCNA2	3.78953553541797
PARK2	3.24081476482104
GPR124	4.1771011965477
TMEM132A	3.77851222468701
CGRRF1	5.15839257711028
RUVBL2	7.51023574045057
MCAT	5.17647297720781
WNT10B	3.63473340451353
ISCA1	7.43762992003958
RPAP1	4.56860271213613
C12orf48	4.26544908415912
RAI16	5.72582918813623
RPL27	9.42386594731058
EPN1	3.78623681851711
MAGI1	3.14020537246776
GBX2	3.39798478338628
SLC35A1	6.49302192130735
GAL	3.55782545934787
SLC14A2	3.69021894512278
RDH11	5.52966062298773
ZNF518	3.78340404494476
PCYT1B	3.48993454333193
AUH	8.15802669640644
EIF3H	10.6497413311688
KIF1B	8.18535230492373
MBD2	4.51421729683598
AMOTL2	8.17637405604227
C6orf120	5.67766297990954
PIGT	7.42245095041052
PSRC1	4.42971550799688
PLA2G10	3.63733850894042
ALAS1	7.67281657305571
FOXO1	5.09273069188761
C17orf62	6.9584727998801
KIF5C	7.14292908642754
DUSP10	4.31582011821621
CRLF3	7.6634744982926
CLCNKB	3.78381805792031
PSMA5	8.95536930985901
FARS2	5.6566687127887
CCDC28A	7.38749674627797
AMPD3	5.1928069045405
PIAS1	8.51645869302864
ADCYAP1R1	3.43611116849689
TMEM134	6.91689949121986
CDH20	3.12412667718478
FBXO7	7.50968610094811
FLJ14213	3.94842453757242
ZNF3	5.71535427149658
LRRFIP1	7.72371093343898
TMEM49	9.0303728034619
CNOT2	6.64259215532347
CBX2	2.87391669770058
ZC3H14	6.47719833473241
ALDH5A1	4.80261644669342
HNT	3.54838850402978
SERPINA4	3.21443014899100
FLJ20920	6.57604060071304
CRTAP	5.87106635575038
DDX50	7.74671491704597
STYXL1	7.73851906789204
TK2	4.39310066480997
BLVRB	8.34201903888648
STMN1	5.91723803278160
GUCA2A	3.21092664388121
DPP6	3.12410442660933
GALNT10	3.93861611512428
STK39	4.7288603028814
MMP24	4.50881586317886
CKS2	8.9600484343223
RHO	3.78888945509824
BANF1	8.24926090313151
CR1	3.03142828387726
RPS6KA2	5.57292338240715
HMBS	6.45733829133178
C20orf112	4.10876770448384
SLC25A24	7.71617661518204
MRPL22	8.69250631985902
SLC25A15	5.21372648006315
GADD45B	5.2375208559284
TDP1	5.3653331230367
ZNF287	3.22347413055034
DAAM2	4.6762551838853
C11orf57	5.14037499464333
RFK	7.17464000829345
ZFYVE9	4.23806341247843
TCTN3	6.07372269091212
STCH	5.32144026962348
LOC283871	3.4869050957803
NDUFB3	8.72022244007931
DEFB4	3.7256547876893
FPR1	4.25201757666314
FMNL1	4.03163255723267
SEPT7	8.87546458521632
PTCD2	4.64325927274703
GNLY	4.26234421770741
GRAMD1C	5.7379900749465
ZNF165	4.17126538464225
TR2IT1	4.26396129515497
ARMCX3	7.18097704612253
NDE1	5.66415862152225
MAGEF1	6.92433437206582
ITGA10	3.69652357527095
ARHGDIB	8.24854738676414
FSHB	3.9062353534497
ANXA2	11.5686471251511
HLCS	4.26440150725333
MCF2L	4.0964143686711
AK1	6.25594140244837
FH	7.30936865751102
LGALS2	3.98587519609719
SYNPO2L	2.67605369656799
KIAA1045	3.40322843823609
C1orf183	4.65415525051675
MAGEA8	3.04552771705616
DGCR8	4.6722200812515
GSR	5.10511691405265
NEU2	3.57796420522308
HIST1H4B	3.58231153379955
CACNA1C	3.13832836685817
FAM20B	6.57070451109998
HES2	3.17816196029181
PDCD6	8.93797315301117
INTS7	4.96186023601979
AMPH	3.57158890492056
UCKL1	6.76111139704857
ASB4	2.97947892583386
C10orf97	5.23740269155925
ALDH1L1	4.49545299072721
CCL23	3.27851468275882
OBSL1	5.30952228887626
SLC12A7	7.47040591837072
THAP4	6.41686245632653
RBM4B	4.89925982851618
OGFRL1	4.25483255820681
KIAA0831	5.12096792506132
C12orf11	6.65834072618162
PPP1R15A	4.25035408386053
KIAA0240	5.34506692920781
CD1B	3.13707963369185
FCGR2A	6.10298935074508
MDC1	4.75533321233795
MAN1A1	3.67041302362424
KRT9	3.49890847669237
HTR1A	3.44908968881334
OCEL1	6.28636500037982
ATP11B	5.77634055654713
NLGN4X	5.24298303944474
FBXO34	6.77955215092589
ALOX12	3.46584013435275
RB1CC1	6.87629079580558
PCDH12	4.44189822185324
RPE	5.14343319666533
EIF4E	5.85117132612274
CSDC2	3.7612532548085
ABHD5	4.89083332188298
TMBIM1	6.94238841277607
PET112L	4.32740146916593
P2RXL1	3.16875183220463
F2RL2	3.01323320971973
TRMT1	4.92750536325151
IMPG2	3.5476026117823
LRRC32	8.53728737342312
BGLAP	4.50127169951129
HTR4	3.30017741707727
MRAS	4.17937048690108
TRAF6	4.78795455480196
AXL	4.47507138162887
ATP2C2	3.68508849667471
LMNB1	4.3538952344805
TELO2	4.18397923244737
PNPLA3	3.62125362712751
CSNK1E	6.46739820766946
SRP14	9.7277103738176
KCNQ4	3.51035527833850
PIK3C2B	6.12619054268868
C15orf15	7.40453469034474
TUBB2B	3.21724983020888
USP15	5.15586882637065
C12orf41	6.57173158417594
CEND1	4.06655058462558
RNF31	4.98937059092812
TCEAL2	4.27311873901777
PTGER2	5.12808323895333
UBN1	5.89431450344276
SLC5A7	3.40469150665434
SLC31A1	5.95729807047161
ADAM29	3.35488466499984
ST7L	3.97021659175158
GFOD1	6.01626472543629
CTNNA1	9.6281393450656
HRBL	4.47089366859942
CBX4	3.39996863808767
NTRK2	3.52914956065829
FOXN3	4.74041107022257
MFGE8	5.03967261788132
PFKFB2	3.86956089867326
TAS2R4	3.68506014996920
SH3TC2	3.10976849638644
IL10	3.45149789142351
PXMP4	6.04419598173932
RNF167	6.33495232985877
PRMT5	7.02361054815049
TSKU	4.89524613594703
ATPIF1	9.47459828548645
ETV3	3.17142406394534
PAK7	3.11731842601000
PDLIM1	8.36222838583335
CEP63	5.41744256264992
WDFY3	4.45532057225333
RNF126	4.91047676561718
DPM1	9.00706235159667
CLIC4	5.84251541333466
ACR	3.74553359306052
KLK7	10.6091668996974
ALOX5AP	7.57952759964804
LRP1	4.43221818824475
TNK1	4.47133262691105
TAS2R9	3.13322077769453
ZNF16	5.62091335856305
POLR1B	4.9400794814935
SLC8A2	3.65633036733117
OLFM4	2.99075630736642
TACC1	5.66313405271295
SAMHD1	5.60355220927449
ATP13A2	5.13788577490362
KRT4	4.37948320967001
PAX6	4.63273344786231
SCG2	3.31718776585864
SLC17A6	3.47661482590210
TUBB4	3.85474390256776
PADI4	3.19084000164960
FMO3	3.24091212999269
NLK	4.18497928051388
POU4F3	3.256229280174
MDM2	3.3568202636074
CAPNS1	9.20385831871133
SDF4	7.2171277744591
ITGBL1	3.22726603060945
TAP2	3.82578400903194
OR2C1	3.25778245405751
KLHDC3	5.49041536958593
EFHD2	6.68825927471726
GALR3	3.54715283378524
NBEA	3.28047316410502
ABCA6	3.34305203358769
ABBA-1	3.94483839740494
GNAI1	5.68314304853927
CLDN3	8.80360190399366
AKT2	3.43021759127140
EGFR	3.98573572854924
VPS4B	6.94765824936204
RBM16	7.92693233092982
GALNT6	3.56708570306795
ZDHHC3	5.05167611343846
SLC25A4	8.22411269594358
CYB5B	4.92208883178105
NDRG1	9.00916194334122
SESN1	4.45770212548827
GBE1	7.5634601224445
MRPL46	6.07947111161813
CLASP1	5.56782624918395
FARP2	4.6019259247967
ACOT11	3.82645373764928
LDHAL6B	2.90125130706787
MAPKAPK3	5.81088401027864
NCAM2	3.11822822032957
AFAP1	4.37517694460717
PRKD2	6.33353891928454
OR2H2	3.43184850681202
ZFP36L1	6.69068796236112
DZIP1	3.78371426611599
GPR161	4.08913055381069
RNF146	4.22028384802991
NKX3-1	4.06482678875513
CCNB2	7.18859925835716
ZNF10	4.16061561075432
WDR74	5.01672209989121
FAM134A	7.8897789179756
PCNP	8.32782480123063
PURA	5.85259827552587
DNPEP	7.76736614964455
ERBB2	5.06382936629903
CREB1	5.33618208822955
NEO1	5.20629211728017
DDX3Y	3.34420473412123
RPS3A	12.6317805456273
MXRA7	9.6810325776431
LGALS3	11.0961230131014
GLT8D1	7.35921013865054
TMPRSS3	6.88022034006369
UPB1	3.4608919188512
LAT	4.21943591138975
CLDN14	3.68315129613895
DHX38	4.49313715105231
KCNA3	3.29640906587039
BTBD1	7.39687336348098
TARS2	5.39327195461275
SKIV2L2	6.62487899148203
ABCF1	7.26705425487133
CDT1	3.15770250467758
ZHX2	5.3999275799908
FCF1	4.56734257555
LRRC49	3.74581463098284
GUCY1B2	3.60541508604930
CD28	3.33021253873469
SMARCA4	6.0309748754197
SEPT2	8.86247949286333
SOHLH2	3.24647778619853
MCOLN3	3.56677293709492
LRP8	5.37571082797862
TAGLN3	3.85674817132966
MASP2	3.51550398656066
GPATCH3	4.32547373143867
TTRAP	8.64424523086438
AGL	7.83441761795978
NFE2L3	4.24533189876851
PSD4	3.92928044482622
PALMD	6.66686056857773
CCNB1IP1	7.3338774945455
TMEM43	6.10955490783275
OBFC1	5.97408053689195
STAT5B	4.04101087355906
C14orf79	4.46195124564037
ENPEP	3.66297895230152
SSB	8.14915836333026
SCT	3.15150079947616
TIMM23	6.58054404258601
SKI	3.97768712094647
SLC22A13	3.33756337885743
AKAP3	4.46343781224473
OAS2	4.4852710270452
KIAA0423	5.26722246201743
SEC61G	8.49905061779181
CAPN11	3.13281175223746
TMEM50B	7.16936262323276
DEGS1	8.22752046765088
ARHGEF4	3.3263034338699
DBNDD1	3.98336401990597
TBL1XR1	4.74296941575992
FAIM	6.24123808812227
SP140	3.45553768427814
G6PD	5.09206624278903
NUDC	7.51856443756504
GABRP	3.55400232285634
SCARA3	5.5535620353462
TACSTD2	6.30183163063043
EIF3J	6.98854670404529
PPP2R2A	7.11301560788317
CPA3	4.01951980746442
PVALB	3.05680604352637
BCAT2	6.72118025138958
MFN1	6.6128873902193
