Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_B01_433734
OLFML2A	6.05801898159048
HUS1	4.72594710708183
SFRS6	6.9966164903971
CXCR7	7.99064846943582
UIMC1	5.60088237083353
FXYD2	3.43427914612041
GOT2	7.7772438755074
ZNF667	3.89173096187353
TFEC	3.23932290278627
ATP7B	6.43104201766233
RAB38	3.72134705717424
POLD2	7.53845680318144
PPM1H	6.43204215521116
DCX	3.18563435382873
NFYC	5.86666354262477
ZNF228	3.41306863189695
KIN	5.39415296379791
PLSCR4	4.795863983154
HIST1H4I	4.16074808081482
PPARGC1A	3.23101751140552
HIG2	7.1677243919941
KCNK10	3.89832174263914
EXOC1	7.28413050388644
OR6A2	3.95830348464806
ETFA	8.09112203427131
PDAP1	5.73418584525326
C19orf6	3.43929091442154
POLRMT	4.1902095978528
ZNF146	7.90344738733591
MIA2	3.13038250063716
LY6G6E	3.19676179496849
EIF4E2	8.19171861095716
NENF	5.22581155833669
HOXB5	4.37609424830419
ZNF324	4.22990532159276
CUGBP1	4.20470172855541
ENTPD7	4.309021781826
TTC13	6.38757759989272
GJB5	3.17698102074111
PRSS22	4.41168230387579
CYP3A5	3.1532048718771
MBOAT5	5.722987902625
CUL4B	5.54204280886478
CENPJ	3.64835714310559
KIAA0664	6.3495849515611
PITX1	3.29192750774564
PDGFRB	5.47416242455172
RDX	5.29440830729144
CELSR3	3.99968420529304
JUND	7.16254729928543
ITSN1	5.11098566619715
CHRNB1	4.10430344678283
EHBP1L1	3.68903810725069
C19orf2	6.46575433482034
FETUB	3.03525872337392
CAMK2B	3.29702301700238
DCTN1	6.8355920873832
TNKS2	6.74661375131358
MRTO4	7.34309867450775
C1QBP	6.52505202164401
TTC3	8.0304529595293
NDUFB8	8.37484633371
CADPS2	3.32481327824598
EDG2	4.74382023189616
MYF5	3.10749167285056
SEMA3G	3.49593503042636
IL23A	4.10941127565846
GJA9	3.78128606554681
R3HDM2	6.99939208524998
C5	3.74398628900147
SLC2A10	6.88316885898758
TRIM45	5.1211482049914
TSP50	4.53446378337239
PAQR3	4.59220938951216
ANKRD26	3.33963147919288
TCP1	8.19428915485738
TMED7	7.10247747380116
CMA1	3.05780866223395
PTCRA	4.36392071465024
HCRTR1	3.45437385297568
FST	4.98574337095582
PAWR	3.97058173116436
LDLR	5.157192715006
ASTN2	3.65339748141796
SCRN1	6.8286263710691
GPATCH8	6.38494430838073
KIF4A	5.88069267262289
TANC2	4.03935852829492
ZMYM5	3.8736259376904
PGM1	8.8560090352502
ZNF586	5.36567739997534
POLR3G	3.45455132388595
CPD	7.0898491997159
SNCAIP	3.90366886163706
DCT	3.39274243576466
HLA-DOA	3.53667894728763
TANK	6.58592608428878
RCAN1	3.89892285193604
UPK1B	5.79708212557751
DNAJB4	5.26026561032762
UGT1A8	3.01965808301206
LIMD2	3.55613577807386
HIST1H4L	3.30281627806256
PECR	4.98512594246751
HSPA2	6.3083388912512
SERP1	9.20685220621755
TACR2	3.23924000059487
NUP85	6.75270353022823
CD177	4.37266582663407
GPR135	3.21233087809313
PIGG	6.24306369240253
LGR5	5.23012498362197
JAK2	3.62529849244982
DPYSL4	3.22082864493955
TM9SF4	6.58506614520903
PTHR1	3.59813214523692
SIRPG	3.03589281519794
ZNF264	4.13617085588817
BICD1	6.28765813657752
RAB5A	7.76888425373333
FLJ13224	3.08278445789476
METTL5	8.49904209945603
HERC6	5.10429032774454
CASP1	4.56041668823811
USP9Y	2.78138192725822
LRP1B	2.92871895891232
XAF1	6.02163914228394
PLA2G4C	3.53110727366564
APOA2	3.08508631033491
SPAG6	3.55783959597118
KALRN	3.68145676336372
SECTM1	4.83412428526154
THOC7	8.86263991124951
IFNAR1	4.32188901989992
TCTA	6.96865712643338
NY-REN-7	3.17856714374556
TALDO1	9.51056595484706
B2M	11.7392297224259
LPPR4	3.70313093104852
SQLE	6.38790964380568
SEPHS1	6.81054604165712
EIF5A	6.8261165840603
FAM49A	4.76708867282584
YTHDC2	3.78717313122932
EHD2	4.50144227956775
NCF1	3.87810949018267
SPG7	5.97489688666617
ZNF614	3.34767151113265
HOXA5	3.43772121778532
NUP133	8.12652567364579
FGF12	4.01531669955066
SLMO2	8.08804980989867
INPP5B	4.40780053548639
PPID	6.09713936499033
SNTA1	4.54823185379413
IL20RA	3.18628127005164
UBE2J1	5.67726897419369
CACNG2	3.06446171740434
GCM1	3.17360165851428
ELF1	7.05779610488451
TLR5	5.77480123278673
TCFL5	3.75114520212858
C1orf107	6.18150504095125
C19orf22	6.31365738321272
SAFB2	5.54940443591208
MAP3K7IP1	3.62081840897725
NCK2	7.99188370895174
OXA1L	8.18220656099302
KIAA0652	5.90764574574243
KLRG1	3.83263017023903
FRAG1	6.42532028486218
ZSCAN12	2.81950017443476
PSMD12	7.38431461732242
E2F4	5.47030238985676
CLEC4M	3.41143844739136
KIAA0999	4.75962927591541
CLDN10	7.4126653282114
MGC13053	4.17869721602734
TAC1	2.63223688102981
GYPA	3.23427058194011
HPCAL4	3.26787109776812
TRAIP	4.1905746417038
MEX3D	3.99663691804917
KIAA0232	7.2384024067373
ERCC8	4.53659239788702
NFAT5	5.43374740763202
GPX4	9.43383487725004
CSPG4LYP1	3.29681064887079
KIAA0368	6.16658850469457
FBXO3	6.22249791655108
DVL1	5.97344346849531
CMKLR1	3.77474061882612
GPR157	3.22062040359967
TYMS	11.8132915216745
OR52A1	3.31941950880127
PEF1	7.08488022472105
ZNF750	4.44904710757562
ALG9	4.92958882584697
MCM5	6.44090590956602
SDK2	3.36213405659145
BAIAP3	3.6702566504412
RABGGTB	6.94402827680056
KCNK7	3.54862591666794
PTP4A3	5.84805820751302
ANKRD40	4.21246758980714
CALCOCO2	6.98523541023195
TMSL8	4.78618535953166
SNCA	4.63888948673747
ZNF551	3.77947600597494
HBQ1	3.53436380129676
ARHGAP26	3.85473629453774
GEMIN6	6.51447520818581
HRAS	6.11068529276124
KLRC4	2.678063004983
BSDC1	5.67655295041785
DSC1	3.66825742804176
RNF43	5.92492220596461
NDUFAF1	5.9222034607375
MAP2K4	6.22703667563155
FOLR2	4.74542803584464
LYZL6	3.43886188895422
EPB41L3	3.81866574453503
TEKT2	5.27434516330567
CDKN2B	3.27137554007050
WSB1	6.60485090044675
ZNF480	3.31146701002368
MAP3K6	4.71609610840281
PROS1	4.93195164416306
PSMB8	7.2080126776244
HN1	7.76582389103837
MAS1	3.29114315108921
APOL1	4.94846428502321
CSHL1	3.28210768224517
ZBTB7C	3.09544273989872
AHCTF1	6.09679669363529
SAE2	8.67192271437498
ITGA2	4.16136965065879
AP2S1	8.25720567795972
P15RS	6.84783519558206
MME	3.55542957987104
VAT1	6.89229581502924
MAST4	5.6976617215314
TUFM	8.72726633090723
KRT33B	3.31152119667682
THEG	3.86959045469141
KCTD2	5.24441189078149
WDR26	8.46404500186144
MFI2	3.26171934325456
KRT34	3.02303670749487
NR4A3	3.61508189639683
SGSM3	4.39100176180975
ARSA	3.55475218935725
TOMM22	5.13127812932404
SOCS3	3.99487114258016
UNKL	3.79058126964884
POP4	7.46409474790913
BHLHB3	10.6147115288422
MALL	4.00804266676049
SOX15	3.81354195498051
CCNA2	5.99109249187182
PARK2	3.31975438605845
GPR124	4.13542779535441
TMEM132A	5.73771122141569
CGRRF1	6.39734156469837
RUVBL2	7.6388261983709
MCAT	6.5094641809745
WNT10B	3.77513099646750
ISCA1	6.21613126537724
RPAP1	4.52404079592329
C12orf48	5.34533796860296
RAI16	5.2712193596735
RPL27	9.82208929185964
EPN1	3.62752275230377
MAGI1	2.99974174493615
GBX2	3.25155897825552
SLC35A1	6.72638854164045
GAL	3.6887786498144
SLC14A2	3.80206487642327
RDH11	8.05763912879362
ZNF518	4.05178197378797
PCYT1B	3.32989458440791
AUH	6.71277655581395
EIF3H	10.5670369466871
KIF1B	7.55255395293922
MBD2	4.54733666894752
AMOTL2	7.83266126513968
C6orf120	5.76039174622447
PIGT	7.73180573832506
PSRC1	6.4717565700656
PLA2G10	3.64078817152465
ALAS1	7.84415070451776
FOXO1	6.98055294154918
C17orf62	7.11318034767395
KIF5C	4.58973331371321
DUSP10	4.10253578184244
CRLF3	7.21661917165775
CLCNKB	3.48079944408061
PSMA5	9.14410040072897
FARS2	5.86569712344297
CCDC28A	6.3100167958356
AMPD3	4.65197761553576
PIAS1	7.26615214708693
ADCYAP1R1	3.13234549745549
TMEM134	6.55868824054957
CDH20	2.8653209667626
FBXO7	8.11532819337118
FLJ14213	3.61568239050341
ZNF3	6.04104798318054
LRRFIP1	7.40151105438794
TMEM49	8.37095979329739
CNOT2	7.66200637075629
CBX2	2.98266106740442
ZC3H14	7.37350082935956
ALDH5A1	5.59260485279376
HNT	4.55506768899923
SERPINA4	3.17769705980789
FLJ20920	6.61725827018045
CRTAP	4.83227330344644
DDX50	7.47855745706961
STYXL1	7.74970005709045
TK2	4.58230728375224
BLVRB	6.34666413590982
STMN1	6.91280073033093
GUCA2A	3.50376958054014
DPP6	2.94692090562762
GALNT10	4.1954567678772
STK39	5.35834146579463
MMP24	4.74832328813373
CKS2	9.3921667253477
RHO	3.86487086577182
BANF1	8.79013985418295
CR1	2.99671604014884
RPS6KA2	4.00239252949521
HMBS	5.65520969296454
C20orf112	3.95313322135689
SLC25A24	7.92134647279353
MRPL22	7.59873235269442
SLC25A15	5.34876596881652
GADD45B	4.44104057983549
TDP1	6.35212615615782
ZNF287	4.04416796008173
DAAM2	5.4071593447394
C11orf57	5.51254493223669
RFK	6.67140058199657
ZFYVE9	4.12307610726371
TCTN3	7.1062697929494
STCH	4.34029089053396
LOC283871	3.77123888357851
NDUFB3	7.8898927089556
DEFB4	4.57660117223528
FPR1	4.23741217424234
FMNL1	4.10188897531722
SEPT7	9.5892203492533
PTCD2	4.66606793360015
GNLY	3.51909750447478
GRAMD1C	4.51743199218881
ZNF165	4.38814647087483
TR2IT1	3.94920324555085
ARMCX3	7.00516381374438
NDE1	5.63894183836662
MAGEF1	7.41207502528208
ITGA10	3.46370957646684
ARHGDIB	7.74846907047784
FSHB	3.91813732769109
ANXA2	11.7565771909270
HLCS	3.61148718147151
MCF2L	3.99994745834341
AK1	5.80620296472048
FH	6.88188645381678
LGALS2	3.73213439814554
SYNPO2L	2.68427927343527
KIAA1045	3.36572171348894
C1orf183	4.65307881968941
MAGEA8	2.90677896308377
DGCR8	4.7408033343586
GSR	4.92858316140615
NEU2	3.34852569428834
HIST1H4B	3.58167365691543
CACNA1C	3.03320335115666
FAM20B	6.80676416356049
HES2	3.43559600026944
PDCD6	9.22755704295915
INTS7	5.38555213422953
AMPH	3.77190852681143
UCKL1	6.35910716447315
ASB4	3.06227692416056
C10orf97	4.59705377995402
ALDH1L1	4.04201734278712
CCL23	3.29320640665367
OBSL1	5.69069414243843
SLC12A7	7.20610368297988
THAP4	6.03961388815908
RBM4B	5.27455659868503
OGFRL1	4.03362346424107
KIAA0831	6.0558823103935
C12orf11	7.79277629674553
PPP1R15A	4.95782782646002
KIAA0240	5.82448547587589
CD1B	3.33142378963077
FCGR2A	4.97024283922956
MDC1	4.79519417070322
MAN1A1	3.38379933086987
KRT9	3.55070193527972
HTR1A	3.34099277192869
OCEL1	6.48600577657478
ATP11B	6.04224317134374
NLGN4X	5.57119168931923
FBXO34	8.04046598773792
ALOX12	3.47229766697904
RB1CC1	7.12867782557938
PCDH12	4.67976582080435
RPE	5.21624866809787
EIF4E	7.05538588000354
CSDC2	3.95487511598297
ABHD5	4.94259808369011
TMBIM1	6.88154632774392
PET112L	5.30011693603988
P2RXL1	3.19261895784084
F2RL2	3.26187899379765
TRMT1	5.78143305757045
IMPG2	3.80833783653351
LRRC32	9.04719998040835
BGLAP	5.56299721783685
HTR4	3.49377875009577
MRAS	5.0639823798882
TRAF6	4.43192066586995
AXL	4.33714071690378
ATP2C2	3.13320760536893
LMNB1	6.37739272014936
TELO2	4.4087260963292
PNPLA3	3.58858597788866
CSNK1E	6.45519588425862
SRP14	10.6422075167225
KCNQ4	3.38356403019975
PIK3C2B	6.34150647172313
C15orf15	8.0799967473185
TUBB2B	3.01534477673613
USP15	5.13267951560055
C12orf41	6.72005926282581
CEND1	4.00045998025459
RNF31	5.21582461119018
TCEAL2	3.16772867897899
PTGER2	3.75220820135667
UBN1	6.50595071547411
SLC5A7	3.25149382378961
SLC31A1	5.24162084938052
ADAM29	3.6559717501882
ST7L	4.18822390276936
GFOD1	5.36283020835488
CTNNA1	9.34301095036547
HRBL	3.62048251241086
CBX4	3.35182202463392
NTRK2	3.38909824968826
FOXN3	5.08493795111838
MFGE8	5.80957905536214
PFKFB2	4.00053803337598
TAS2R4	3.38169898644727
SH3TC2	3.24647372694596
IL10	3.60704794528737
PXMP4	6.19719614176936
RNF167	6.47086103295593
PRMT5	7.77083616219085
TSKU	6.62165261082942
ATPIF1	8.86432473977476
ETV3	3.31426708242845
PAK7	2.98580372717626
PDLIM1	8.52328233003466
CEP63	5.88706448818032
WDFY3	4.9746936082637
RNF126	4.30220130087605
DPM1	8.90565527731307
CLIC4	7.54338564984015
ACR	3.85919276213733
KLK7	7.95182095101181
ALOX5AP	5.83712415070474
LRP1	4.85601454621208
TNK1	5.1509251507398
TAS2R9	3.03888483823426
ZNF16	5.84093510830012
POLR1B	5.4856727168364
SLC8A2	3.56913233233949
OLFM4	2.72326982461453
TACC1	4.33421489901316
SAMHD1	6.48658537751426
ATP13A2	5.09926930516366
KRT4	3.54181636023840
PAX6	3.77995585240412
SCG2	3.83004463255132
SLC17A6	3.26078504060546
TUBB4	3.59052480468265
PADI4	3.13698016380031
FMO3	3.15733058878612
NLK	4.19031224751056
POU4F3	3.05337043924406
MDM2	3.44835870450122
CAPNS1	9.10781314066712
SDF4	7.14776203387132
ITGBL1	4.13683376167384
TAP2	3.74631708059483
OR2C1	3.60442507123814
KLHDC3	6.97128848729985
EFHD2	5.81964517563961
GALR3	3.88081017122044
NBEA	3.09692775775408
ABCA6	3.09150431141418
ABBA-1	3.7549479368751
GNAI1	5.56760241942743
CLDN3	9.45939246860085
AKT2	3.26416108274464
EGFR	4.01608904830471
VPS4B	7.20818344476162
RBM16	7.6312864264516
GALNT6	6.43572849693617
ZDHHC3	6.17235425469515
SLC25A4	6.73496063815197
CYB5B	5.90140903716968
NDRG1	8.2958035395965
SESN1	4.64879718711979
GBE1	7.21062646098552
MRPL46	6.06934191738988
CLASP1	5.85859668023269
FARP2	4.91564381672472
ACOT11	3.66344387776774
LDHAL6B	2.88388228452087
MAPKAPK3	5.85288682891506
NCAM2	3.01278291004424
AFAP1	4.54888057148969
PRKD2	5.83226258158964
OR2H2	3.28982443739349
ZFP36L1	8.06010679853428
DZIP1	4.34466515027474
GPR161	5.06901176092908
RNF146	5.38344774981843
NKX3-1	3.87115699805272
CCNB2	8.0557160252395
ZNF10	3.89147983472003
WDR74	5.14597364692933
FAM134A	7.90419616274751
PCNP	8.62100729546654
PURA	5.05258828178152
DNPEP	7.16669836457496
ERBB2	5.90041328969471
CREB1	7.06957973404067
NEO1	6.51364772979828
DDX3Y	3.21278890780903
RPS3A	12.7338102889614
MXRA7	9.27760864846337
LGALS3	9.83271302410914
GLT8D1	7.84233614709412
TMPRSS3	8.57031643374628
UPB1	3.12098453073367
LAT	3.76700135662651
CLDN14	3.59980640050291
DHX38	5.21208324995466
KCNA3	3.34559664053327
BTBD1	8.07039646924856
TARS2	6.14249849880326
SKIV2L2	8.02403447840585
ABCF1	7.32892907336688
CDT1	3.20084578596386
ZHX2	8.445408324042
FCF1	5.63805093913217
LRRC49	4.76317902910635
GUCY1B2	3.26656538532552
CD28	3.19128713047533
SMARCA4	7.92709180075297
SEPT2	9.32503007640858
SOHLH2	3.25527412325716
MCOLN3	3.48811962465033
LRP8	5.5788690318121
TAGLN3	3.50596803403208
MASP2	3.7755257895763
GPATCH3	4.47979345990369
TTRAP	8.01076386774989
AGL	7.69371154437452
NFE2L3	5.22741558391419
PSD4	4.35879484496864
PALMD	5.2663021562432
CCNB1IP1	8.40880071664378
TMEM43	6.76358764153952
OBFC1	6.35726123235444
STAT5B	4.36313256318806
C14orf79	5.03795139784279
ENPEP	4.38786140622422
SSB	8.78412749099332
SCT	2.99046064255839
TIMM23	6.32778999648249
SKI	3.67046165039211
SLC22A13	3.09407671891823
AKAP3	5.3167371363973
OAS2	4.55728524309693
KIAA0423	6.12907088286183
SEC61G	9.39303793203443
CAPN11	3.09481851187114
TMEM50B	7.13896154359258
DEGS1	8.13916176519569
ARHGEF4	3.47217443772879
DBNDD1	4.62842673860619
TBL1XR1	6.02205823221066
FAIM	5.79467832208749
SP140	3.3425801162217
G6PD	5.79113724699504
NUDC	7.75021649257862
GABRP	3.46980909984395
SCARA3	4.9225061898661
TACSTD2	5.6700893437076
EIF3J	6.95001927952302
PPP2R2A	7.73143235868945
CPA3	3.72328326297895
PVALB	3.0626297040203
BCAT2	5.88823424140735
MFN1	6.12376305029568
F10	3.07805028618032
