Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_B05_458668
CHD1	4.73194087689896
SYN3	3.52017312120137
DMC1	3.8920084579833
SLC22A2	3.63219560370661
SERPINF1	7.06651872376942
C20orf27	6.07541630989865
OR7A17	3.05411440491085
RPS6KA5	4.68485732106416
LHB	3.32966975771299
TAOK3	5.06557275991526
STK25	5.22065567834371
SLC12A4	3.71901304928418
BRCA1	3.36478149461936
GBL	5.26552047891314
C14orf108	8.11234357362692
CDC25B	6.91819775826887
BMP3	3.3071743993138
MAP1LC3C	3.45733252936442
TMEM180	3.5105786306758
CRYGC	3.53921124082326
SLK	4.29236193816988
POU3F1	3.31142210700948
C20orf32	3.87703422447061
USP52	5.70010894435788
HIGD1B	3.66582837788223
BAZ1B	6.55889524529334
USP6NL	5.73549487466325
SLCO2B1	3.95802588150328
ABCD4	4.36295966302874
DIMT1L	5.78657185540117
SLC25A46	8.31818295934487
LARP7	7.66054958645723
TEK	3.91616329674593
CD160	3.55020649543388
TERF2IP	7.89522070718489
PHF20	5.82738854838239
COL1A1	7.33020487800851
KIAA0090	5.91390088462294
GTPBP1	4.50964104320366
GRK5	3.50823895982161
AP1S2	5.4268022003565
RAB33B	3.83359138803681
CA11	4.23258970790999
ALDOC	5.17653993537807
NUDT1	5.4906435437489
ZNF212	6.14088140181333
ACBD3	7.72703672529961
ZNF83	6.53912105579895
PRDM2	4.45131601940053
GDPD5	4.07856455043254
PDCD4	5.18032425569644
CEP350	5.71104704158003
FOXP3	3.37005651757558
SMYD3	7.09727071952239
CST7	4.42015401463115
SELL	4.39633222876983
CIAO1	5.99603146450382
LGI2	3.78441529007322
WDR45	5.98180495017393
ANKRD6	6.26982538498372
LTBP4	3.74856519277075
PSCD3	3.4643919416899
PYY	3.29469169601547
KCNC1	2.91576224072056
SIRT6	4.19934644419389
CCL19	3.86663996302258
ARHGEF9	3.83215787025862
ABR	4.24769591568999
C10orf22	6.94527021624775
STK17A	4.12169681318987
FOXE1	3.18716764409160
GML	2.9953286197728
CNGA3	3.10533867464698
CD38	4.89963157342161
ZDHHC6	6.27297925810673
NEFH	4.47851647737277
PGBD5	3.91030959208021
CTDSP2	6.80144194909156
RMND5B	5.86248762771554
ZNF257	3.93647952094631
DUSP4	3.77067115101921
FLJ22167	5.84349834396929
EXOSC7	7.70014101950425
ROR2	3.65507601851471
FOXM1	5.05342546275994
ZBTB48	4.53755612289640
BUD31	9.01213346064381
MAOA	3.59806386206747
CCDC41	4.75251928203562
TNNT3	3.85249541085957
FBXO11	5.66651496175642
GYPC	5.47130235821151
PLIN	3.46332305475067
RFXAP	3.68637025529702
C6orf15	3.40624121333252
RNF4	8.39549530439805
F8A1	6.7139814329731
PPP1R3D	4.06166586083291
GRB2	7.45069438735462
TPM3	3.35447646420707
SYT13	3.57069802663028
EPB42	3.33829855641963
RP5-1077B9.4	4.70983329617122
EIF1	10.0033916356300
CETN3	7.4615891060872
FPGT	5.40580471115578
PRY	3.66707764099813
NTHL1	5.97582741875165
POLR2B	9.23226325378674
RPS28	11.7037779257797
GDF10	3.04144392687255
COQ9	7.87356943072007
P2RX3	3.05730297727667
GCC2	5.87952959294908
RARRES3	7.77986300105008
PLXNA1	5.14237431489347
WBP4	5.05703502461907
KIAA0100	5.86379910372885
PMF1	6.85481370437049
HS2ST1	5.21766962314624
CRELD2	6.34365214913596
C8G	3.23386305110619
CD82	6.53286620986593
PMM1	4.68687717011147
CBLL1	4.29078792854187
LIM2	3.3891943779317
VAX2	4.29858031442996
SETDB1	5.47658516222492
LRAP	4.63746399734666
GCLM	6.56567365497672
CPEB3	3.26546596740589
PPM1A	5.62112481981223
INTS1	3.91869985303311
MMP16	3.23380733019523
CAMTA1	3.26935657459778
SAMSN1	4.9880847298889
DRD3	2.64479664203977
GMPPA	5.1340533695656
C11orf73	6.28306997864497
AIPL1	3.38260371109397
PTP4A2	8.2711820220745
IL24	3.47859251106727
BDKRB1	3.44277509326035
HPCA	3.34926462346406
MLF1	8.08017424850152
SEC14L1	6.00546059289877
CHFR	5.53031488547843
EMILIN1	3.63746101228664
THADA	6.07473942746738
TAF12	5.45304099411707
NDUFS4	7.06682974760127
ID1	5.60618954908871
PIK3CB	3.24030454539862
COL18A1	6.87637230410057
PDZD3	3.28843847540694
TBC1D17	4.3845876050182
COX8A	10.3330701595890
CDCA4	7.02699985769513
C2orf44	4.66189767383981
C9orf16	7.25205873506031
ERBB2IP	7.14380077305199
EMX2	8.49164749744139
FUS	7.04454437225486
NIPSNAP3B	3.32766981772782
TF	3.22780114837805
CXorf56	5.39515467063992
CLCN4	3.75138918818084
PWP2	5.06936601224669
MMP15	4.66552741351124
MTMR14	5.86506397223618
NPR1	4.76672320313307
DNAL4	6.18492542149583
ELAC2	4.48314832251925
ASS1	10.786331254942
IPP	5.26699093987974
TMEM59	9.89218295475306
POLR2J	8.78502006022164
SEC23IP	5.59042075206801
RGS4	4.86956391077925
UQCRC1	9.18645946499363
SNX6	8.01762418167984
DDX18	6.86841998784324
POLG	4.9721755004146
ADAM23	4.1131999052995
ZNHIT2	4.95156726417303
TFR2	3.35296127847274
NCDN	4.14919170727199
RAG1	3.53102729268407
POMT1	4.82230532836534
CYP1A1	3.13072074355594
SNAPC1	6.65360521883656
GNA11	5.46011550969321
CCDC52	2.84875740445040
CAPN1	6.47766650342451
DDHD2	6.88345453257131
UPF3A	6.12244302807676
LAGE3	5.83878008079424
GNRHR	3.09437847572968
UNC13B	4.63301172124539
TTLL4	4.00705208299152
PPBP	3.71779689249617
HTR3A	7.14969937051714
SDC2	5.49597637198006
ANKRD49	7.41752239916634
BTF3	9.78149449159587
COX7A2	10.9486852822664
SARS	8.6270454354249
C13orf18	3.42185359814212
CACNB1	4.19891259455909
QKI	5.96385749732825
SETMAR	5.94628047457752
LAMB4	3.21357327612181
MAN2B1	6.68493712951068
EML3	4.40884812963003
ACADL	3.19706847688376
OFD1	9.19455067651482
CGA	3.23927336602152
EIF3EIP	10.7847758067270
PEX16	5.45728781070494
GNG12	7.33897774899703
HABP4	4.63710773656873
CNTN2	3.61953491413915
ASNSD1	7.56288242896678
FUT4	3.85795850673809
DBH	3.46535403560818
CD53	7.00165232265654
HIST1H2BJ	3.75232551533915
TFAP2B	3.23561898495952
ACF	3.50477365641296
TMEM11	6.35412802357028
CDH8	3.43847474317952
C3orf32	3.14282129579638
AGPS	5.43666935638491
C4orf18	3.54136205642321
PCCB	8.0636929566326
IPO13	4.88082576848649
PECI	8.53841204303214
UNG	8.15468262139586
C6orf105	3.66619463273589
GSTP1	9.11718523724062
SUV420H1	6.48790466335978
ARHGAP15	4.08847641389814
LTBR	5.88412653746942
TDRKH	3.52427375869666
PSG4	3.34837048727569
SLC9A3R1	5.84542831532935
NBPF3	8.71799702519565
SLC9A3	3.8788461839862
OSBP	6.71036987486596
PRR5	4.51140026964284
CHMP7	5.58773345948899
ADRA1A	3.17636994686252
ASAH1	6.51374879648153
FKBP4	7.80500214920447
ZNF350	4.72754108234879
DOM3Z	5.66741185133364
GIPR	3.66577460787503
AHI1	4.55950791267518
BST1	3.75480596734355
NCR2	3.56974055278081
NADSYN1	5.36168359959616
UBE2W	5.35955440518939
RGS14	4.12639065375264
KRT15	3.8188671826694
SCN11A	3.69003741445578
GFI1	3.46988584216524
FHL1	4.1112850218166
SMC6	7.48780753400564
GATA1	3.53614403630567
OSGEP	5.20901570101471
ARMC6	5.2178034637808
HK3	3.58707496412521
PSMD5	7.08515067565389
RSU1	7.6068418638451
RPL4	12.030297695206
MAD2L1	7.44192037802548
RBPMS	3.90832215663345
EIF4A3	9.70795580328834
E4F1	5.09614875643810
DLEC1	3.55328277328679
PRPF3	5.46575259138072
EMR1	3.22567978230348
CHMP2B	6.84018225228904
CAMSAP1	4.18633598534395
RPS21	9.6669428952963
XCR1	3.25998370738278
ARID5A	4.03937141450855
RBM6	5.67310210692602
UBE2N	8.15500579327751
KLF4	4.35567639315861
MGC4172	3.81797717146954
LMO4	7.71905066219835
KLKB1	3.20682598018867
HDAC3	6.33049062291394
HP	3.49760725927008
SCHIP1	6.12530152498851
BTK	4.13035783235198
KRCC1	7.9119821015949
PRND	3.07169590248645
C6orf27	3.64035494575214
PIGL	3.76068452197488
CLCA1	3.43593548272883
C1orf112	5.45235449460155
OLFML2A	4.95363831296315
HUS1	4.60170211058125
SFRS6	8.11722789069677
CXCR7	6.2205616596432
UIMC1	6.3085131854271
FXYD2	3.26862309296481
GOT2	8.43549846375734
ZNF667	4.53304664476415
TFEC	4.17437698565052
ATP7B	3.77500155235437
RAB38	3.20395164051862
POLD2	6.9345825450117
PPM1H	4.99606862837685
DCX	3.26099689378631
NFYC	5.43605993961793
ZNF228	3.84968188722952
KIN	6.8655037241398
PLSCR4	5.76499729153065
HIST1H4I	3.88902475630555
PPARGC1A	3.26223065037231
HIG2	6.83149155816238
KCNK10	4.03142508661792
EXOC1	8.28489934215428
OR6A2	3.62001942186239
ETFA	9.44768901408989
PDAP1	6.31972903181731
C19orf6	3.5930460422499
POLRMT	4.33124896082326
ZNF146	7.68677107894516
MIA2	3.14970092083376
LY6G6E	3.23356511666037
EIF4E2	8.19912174554626
NENF	4.98500656100864
HOXB5	4.11678512131310
ZNF324	4.6843562242744
CUGBP1	4.15922386324312
ENTPD7	3.74352935483941
TTC13	5.24514588358233
GJB5	3.400450299156
PRSS22	3.810400907536
CYP3A5	3.33604939074944
MBOAT5	3.99380151923343
CUL4B	4.97893882580993
CENPJ	4.64997414698383
KIAA0664	6.2051496548368
PITX1	4.03680361416908
PDGFRB	5.38726967457887
RDX	6.61239103135178
CELSR3	4.06428802941457
JUND	6.3893644251885
ITSN1	4.20646875208687
CHRNB1	3.47839711120094
EHBP1L1	3.59465502907776
C19orf2	7.27150748223012
FETUB	3.05478844779981
CAMK2B	3.2766662685462
DCTN1	5.53403459519106
TNKS2	5.87303503944413
MRTO4	7.60278697407171
C1QBP	6.69252366606334
TTC3	7.61838292557985
NDUFB8	7.80277735147451
CADPS2	4.98709006019667
EDG2	4.604885843399
MYF5	3.00280265694117
SEMA3G	3.43918373343805
IL23A	3.53322218459809
GJA9	3.47720858913054
R3HDM2	6.63499346225953
C5	4.2454553636247
SLC2A10	6.24456838724715
TRIM45	4.8263121349792
TSP50	3.79693275992817
PAQR3	4.7973821958972
ANKRD26	3.32821266662092
TCP1	8.5706940896166
TMED7	6.60794160283461
CMA1	2.92560568749429
PTCRA	4.19470260784383
HCRTR1	3.62246354129409
FST	3.74373447445368
PAWR	4.19160024905193
LDLR	4.10624774457128
ASTN2	3.80427649193417
SCRN1	7.43521357360602
GPATCH8	5.7858184117377
KIF4A	6.22839170675642
TANC2	3.15412570611609
ZMYM5	4.30109689140799
PGM1	7.11636537989078
ZNF586	5.16579732782752
POLR3G	3.49662170759134
CPD	5.3140529492288
SNCAIP	4.60078325857526
DCT	3.37084009853722
HLA-DOA	3.31372767708856
TANK	6.26811290426502
RCAN1	4.51719023107219
UPK1B	4.60918121856569
DNAJB4	5.61455248193738
UGT1A8	2.98354311841126
LIMD2	3.69410002263947
HIST1H4L	3.64393334600799
PECR	4.76466358348191
HSPA2	6.29410648827347
SERP1	10.0725264876388
TACR2	3.37273901492898
NUP85	7.13036993086303
CD177	3.31511334446933
GPR135	3.11283255927727
PIGG	8.02334506310794
LGR5	3.76486946526618
JAK2	3.90373164787456
DPYSL4	3.15269921443415
TM9SF4	5.86354268863533
PTHR1	3.64660067717332
SIRPG	3.09990669560592
ZNF264	4.20510788211654
BICD1	5.21648551714175
RAB5A	7.04114058591071
FLJ13224	3.42129324329515
METTL5	9.55035976058668
HERC6	6.18574640192262
CASP1	6.03342972328647
USP9Y	2.94798376654375
LRP1B	3.16072669564695
XAF1	6.85659763904117
PLA2G4C	3.66106369608064
APOA2	3.27786670208944
SPAG6	3.1242554397332
KALRN	3.19113679736494
SECTM1	5.68461177007342
THOC7	8.94254000888253
IFNAR1	4.10108523028701
TCTA	6.65458216750669
NY-REN-7	3.28137358106279
TALDO1	8.48483628988422
B2M	11.8974271797202
LPPR4	4.30328841935679
SQLE	6.3854465468183
SEPHS1	8.01580822658602
EIF5A	6.92876494465823
FAM49A	4.17660110808072
YTHDC2	4.81652208986072
EHD2	4.09672383935067
NCF1	3.64968608122246
SPG7	5.96740948277432
ZNF614	3.55901537148232
HOXA5	8.83786561429059
NUP133	8.35653270194528
FGF12	3.56905814156993
SLMO2	7.21709626020645
INPP5B	4.25155796701134
PPID	6.03800667755189
SNTA1	4.12701617633619
IL20RA	3.62909988099200
UBE2J1	6.13684987289175
CACNG2	2.96690575891074
GCM1	3.22120918699203
ELF1	7.22376325778538
TLR5	4.3604728516195
TCFL5	5.91406161879673
C1orf107	5.67229789382576
C19orf22	6.70511767403114
SAFB2	6.35912821578158
MAP3K7IP1	4.18838736877492
NCK2	7.46974862203184
OXA1L	8.0504300944245
KIAA0652	5.4420988810562
KLRG1	3.75585221878518
FRAG1	4.93539052144136
ZSCAN12	3.06838107341536
PSMD12	7.39952215001833
E2F4	5.05841558062214
CLEC4M	3.73520169412475
KIAA0999	3.99522457414460
CLDN10	3.90175638772922
MGC13053	4.1485073041652
TAC1	2.83755209791886
GYPA	3.32970533822108
HPCAL4	3.13372233427718
TRAIP	4.52670876525068
MEX3D	4.81772184777126
KIAA0232	7.09497423189376
ERCC8	4.46288152749398
NFAT5	4.26159209787019
GPX4	9.6218764807829
CSPG4LYP1	3.56463039781574
KIAA0368	6.33002141882488
FBXO3	6.02198506117379
DVL1	4.92208265989238
CMKLR1	3.63545841461258
GPR157	3.68976939378322
TYMS	8.53669507098577
OR52A1	3.09767274762614
PEF1	6.90268083669337
ZNF750	3.24602003350288
ALG9	7.57673563087166
MCM5	6.73292022730317
SDK2	3.5528126049751
BAIAP3	3.82616498926119
RABGGTB	7.23107539157871
KCNK7	3.37206729662979
PTP4A3	5.20909351445555
ANKRD40	3.91690960216713
CALCOCO2	7.42098472411082
TMSL8	4.80306431294475
SNCA	4.15693728983455
ZNF551	4.65528198558643
HBQ1	3.19752117867321
ARHGAP26	4.31755724877611
GEMIN6	6.92674715014602
HRAS	4.59199410333191
KLRC4	3.05382680576776
BSDC1	5.04036615050846
DSC1	3.77360667848878
RNF43	5.3490477913083
NDUFAF1	5.62205975333472
MAP2K4	4.67991859029912
FOLR2	4.5484595320153
LYZL6	3.7007214246767
EPB41L3	3.71691886653433
TEKT2	4.38844606318464
CDKN2B	3.57518859944677
WSB1	5.7492490219095
ZNF480	3.53775634899654
MAP3K6	4.09707392442612
PROS1	4.71221945694285
PSMB8	8.42210455729512
HN1	8.80468711896783
MAS1	3.2189832382344
APOL1	6.51221022655936
CSHL1	3.45778201894707
ZBTB7C	3.40923540687843
AHCTF1	6.23952860785868
SAE2	9.3766054052576
ITGA2	3.69932897066822
AP2S1	8.28045900434364
P15RS	7.14443590986608
MME	3.65069000654551
VAT1	6.3079288349831
MAST4	4.16340491269632
TUFM	8.88599792594436
KRT33B	3.47946007291986
THEG	3.56273409797608
KCTD2	5.19905642657425
WDR26	8.52314052205962
MFI2	3.33559262192907
KRT34	3.30969172238587
NR4A3	4.02044116812759
SGSM3	4.53368155337466
ARSA	3.5844687113634
TOMM22	6.45850223779953
SOCS3	3.74972532071069
UNKL	3.92830411749858
POP4	8.64867849487329
BHLHB3	7.8904643125022
MALL	3.86945076422926
SOX15	3.8123437093147
CCNA2	5.68454703180496
PARK2	3.00365841601379
GPR124	3.98859220860147
TMEM132A	5.10111248865002
CGRRF1	5.71881650585843
RUVBL2	8.36033031233324
MCAT	6.11810700038573
WNT10B	3.46216136977892
ISCA1	6.87478065430127
RPAP1	4.01482755835874
C12orf48	5.92307372652456
RAI16	4.91995814365986
RPL27	8.82060797250646
EPN1	3.78273112032434
MAGI1	2.90632840091864
GBX2	3.29373193171986
SLC35A1	7.25988173197707
GAL	3.77578979553979
SLC14A2	3.49754891016179
RDH11	7.47739513232459
ZNF518	3.83758327939358
PCYT1B	3.28838073915963
AUH	6.16983098119626
EIF3H	10.5243053277593
KIF1B	5.51266283238432
MBD2	4.75130347081485
AMOTL2	6.90370967759858
C6orf120	5.93975056190778
PIGT	7.54135307524394
PSRC1	5.48608338122029
PLA2G10	3.60114565431243
ALAS1	7.72715028594333
FOXO1	7.7589688468194
C17orf62	6.54825666964246
KIF5C	4.45062945344019
DUSP10	4.13159057321104
CRLF3	6.08809058296828
CLCNKB	3.63085478017729
PSMA5	9.5979758049564
FARS2	6.32575067212249
CCDC28A	7.06201368299044
AMPD3	4.27867560460453
PIAS1	7.70617991246173
ADCYAP1R1	3.30001803779554
TMEM134	7.80097225729963
CDH20	3.05273619145557
FBXO7	8.9740238032421
FLJ14213	4.08363643832236
ZNF3	6.60699340714543
LRRFIP1	6.48366610039727
TMEM49	8.39150019186952
CNOT2	6.89427989787663
CBX2	3.28967207065214
ZC3H14	6.69852451870107
ALDH5A1	6.70992172343988
HNT	3.59470434147459
SERPINA4	3.18734376609005
FLJ20920	5.32921178561494
CRTAP	4.72430483718132
DDX50	7.3427214364062
STYXL1	8.94019421366597
TK2	4.46001849167643
BLVRB	6.29539298746278
STMN1	7.53005323990665
GUCA2A	3.33914824493733
DPP6	2.91653790996304
GALNT10	4.01862060832825
STK39	4.68372379995803
MMP24	4.3614821465459
CKS2	10.5638814611396
RHO	3.70731868514427
BANF1	9.38464174846579
CR1	2.97226491685258
RPS6KA2	4.41556384214781
HMBS	5.54764791131668
C20orf112	4.11416251236114
SLC25A24	7.58205467061617
MRPL22	8.37552723256973
SLC25A15	6.59016978420478
GADD45B	5.81651134795591
TDP1	7.28034303066761
ZNF287	3.39026973707651
DAAM2	4.50535085642096
C11orf57	6.81520502449571
RFK	6.35781131437125
ZFYVE9	4.35164115927496
TCTN3	5.61541501120926
STCH	6.83587095809689
LOC283871	3.47333812530522
NDUFB3	8.40532210767896
DEFB4	3.36387781585687
FPR1	3.97205425339233
FMNL1	3.61013462556102
SEPT7	9.58743154811785
PTCD2	4.20567409792544
GNLY	3.68896620636852
GRAMD1C	4.95935366187812
ZNF165	4.12065064093237
TR2IT1	4.13883486799361
ARMCX3	7.52732463163899
NDE1	5.27946577518564
MAGEF1	8.55013484866678
ITGA10	3.94535542132991
ARHGDIB	7.4554358426135
FSHB	3.86002729912356
ANXA2	11.4024835961077
HLCS	4.02054561518886
MCF2L	4.03443108200359
AK1	6.05218758926890
FH	6.90422566091684
LGALS2	3.77337104979294
SYNPO2L	2.66928972140532
KIAA1045	3.27427093318081
C1orf183	4.65374001348499
MAGEA8	3.22131585060268
DGCR8	4.07306267022001
GSR	6.05647118624786
NEU2	3.64701665591056
HIST1H4B	4.6834536398762
CACNA1C	3.16253700421367
FAM20B	5.74793879844795
HES2	3.23178148923534
PDCD6	8.23308115286348
INTS7	5.07900015514768
AMPH	3.69430963412335
UCKL1	4.87464099651931
ASB4	3.07217890086643
C10orf97	5.90559532893482
ALDH1L1	3.78333219999813
CCL23	3.33053985997676
OBSL1	4.68137343760579
SLC12A7	7.09431774277952
THAP4	5.10111890230764
RBM4B	4.51999562651467
OGFRL1	5.13881003139941
KIAA0831	5.59792694514409
C12orf11	7.59285847624653
PPP1R15A	4.47050583992658
KIAA0240	4.45626855097978
CD1B	3.03222031275967
FCGR2A	4.36786315606596
MDC1	5.25087145759067
MAN1A1	5.14525257022518
KRT9	3.28506237639899
HTR1A	3.26858140505158
OCEL1	5.17042817314079
ATP11B	7.05230054407629
NLGN4X	3.69133906909199
FBXO34	7.145972248035
ALOX12	3.38930520637214
RB1CC1	7.34606432508182
PCDH12	4.33708135735460
RPE	5.35442077316894
EIF4E	6.35883548117342
CSDC2	3.75666727788479
ABHD5	5.79373675001805
TMBIM1	6.02745299827433
PET112L	4.40650684002174
P2RXL1	3.37489726306865
F2RL2	3.18992542671241
TRMT1	5.75831309728891
IMPG2	3.54226449799473
LRRC32	4.74005741614648
BGLAP	4.90391015545436
HTR4	3.33035206627241
MRAS	4.00907068310010
TRAF6	4.92339985021968
AXL	4.29447617982376
ATP2C2	3.52034399916925
LMNB1	5.39329853675763
TELO2	4.34178143772625
PNPLA3	3.58116666996035
CSNK1E	7.10238103609947
SRP14	9.9364165262898
KCNQ4	3.34202650145299
PIK3C2B	5.11822964638594
C15orf15	8.9247380353193
TUBB2B	3.68343168647785
USP15	5.39225989753002
C12orf41	8.2820229592426
CEND1	3.80907401876002
RNF31	4.94329676674263
TCEAL2	3.48594621954581
PTGER2	3.58344045424779
UBN1	5.44631209634642
SLC5A7	3.31221117095585
SLC31A1	6.16020442992013
ADAM29	3.37911959932462
ST7L	4.36805852313392
GFOD1	4.31151690062259
CTNNA1	8.82931704392798
HRBL	3.96752083074651
CBX4	3.74773693874387
NTRK2	3.51947884873388
FOXN3	5.04051548571195
MFGE8	5.55136350899387
PFKFB2	3.78871853179755
TAS2R4	3.65519549610267
SH3TC2	2.95245706151443
IL10	3.30401479975555
PXMP4	5.93169741427137
RNF167	6.46016151595674
PRMT5	8.23418344114023
TSKU	4.55770500035187
ATPIF1	8.27047057046638
ETV3	3.21741092798868
PAK7	4.37499222030076
PDLIM1	8.65928017185852
CEP63	4.93456229931042
WDFY3	4.5623800911295
RNF126	5.03864341407159
DPM1	8.9970844437621
CLIC4	6.89204886378648
ACR	3.74139724012473
KLK7	6.36523872954929
ALOX5AP	6.07680972669774
LRP1	4.72247111097931
TNK1	4.23412539308928
TAS2R9	2.92098791197911
ZNF16	5.94446167864938
POLR1B	4.68439924645956
SLC8A2	3.5926654117259
OLFM4	2.84624109956428
TACC1	4.64535004164265
SAMHD1	6.71337308896032
ATP13A2	4.88346683838693
KRT4	3.47693774972386
PAX6	3.47896694323717
SCG2	4.96834652526679
SLC17A6	3.51147458992393
TUBB4	3.5842094788432
PADI4	2.92641372862815
FMO3	3.19229070716728
NLK	3.42402734217521
POU4F3	3.27351234404509
MDM2	3.53553595825786
CAPNS1	9.19634292780369
SDF4	6.34854609013921
ITGBL1	3.06742943688322
TAP2	4.04731132916881
OR2C1	3.07947013502684
KLHDC3	6.21336680325472
EFHD2	4.90102715885905
GALR3	3.53553655151389
NBEA	4.3783091457775
ABCA6	3.11334014001869
ABBA-1	3.71852691861872
GNAI1	5.28016799047037
CLDN3	8.65527728995211
AKT2	3.19453309292445
EGFR	3.93106245527364
VPS4B	7.7963310824324
RBM16	6.94743870000295
GALNT6	5.76164263238399
ZDHHC3	5.91991905741203
SLC25A4	6.07539802877688
CYB5B	5.29038325906607
NDRG1	7.77164179479661
SESN1	4.50897842315168
GBE1	6.53873812089737
MRPL46	6.41893168749602
CLASP1	5.08849517704809
FARP2	3.93999028885284
ACOT11	3.62743157660671
LDHAL6B	3.19113815314435
MAPKAPK3	5.37282468435056
NCAM2	3.40641419415628
AFAP1	4.02798780791276
PRKD2	5.34544531428546
OR2H2	3.41297421055273
ZFP36L1	6.7496193537365
DZIP1	4.69354544703165
GPR161	4.11398548918307
RNF146	5.49606295369633
NKX3-1	3.75614652808979
CCNB2	8.88101105484264
ZNF10	4.05394427109972
WDR74	6.16973802507590
FAM134A	7.10162148405604
PCNP	8.24945781782163
PURA	4.8043013101236
DNPEP	7.15880612326502
ERBB2	4.6237111731051
CREB1	5.55466109721888
NEO1	5.65557253917691
DDX3Y	3.29519551651798
RPS3A	12.6848848158934
MXRA7	9.30080442668463
LGALS3	10.5667556366267
GLT8D1	7.60788563144599
TMPRSS3	7.57799473624599
UPB1	3.44838340851795
LAT	3.74159566868967
CLDN14	3.89144469753493
DHX38	4.81971552715612
KCNA3	3.33726677977148
BTBD1	7.65757403213573
TARS2	5.52335544245595
SKIV2L2	7.15054714502834
ABCF1	8.0909321495266
CDT1	3.51530606269331
ZHX2	6.05935634450264
FCF1	4.96841631528093
LRRC49	5.08840443230915
GUCY1B2	3.56387436421314
CD28	3.18338323257776
SMARCA4	6.52917804383095
SEPT2	8.95137063285629
SOHLH2	3.70035801083879
MCOLN3	3.47187871897832
LRP8	5.12391962310845
TAGLN3	3.49306004711981
MASP2	3.50701221317294
GPATCH3	4.39179935078423
TTRAP	9.07186608296705
AGL	7.64719061303153
NFE2L3	4.70306775800073
PSD4	3.75923163220976
PALMD	5.29874013224287
CCNB1IP1	7.88740313000023
TMEM43	6.90914048307003
OBFC1	4.63482810728856
STAT5B	4.09487294332444
C14orf79	5.08851846889475
ENPEP	4.42694151965662
SSB	9.20420007107163
SCT	3.03269199250446
TIMM23	7.68370024461179
SKI	3.68917848499527
SLC22A13	3.16762379729958
AKAP3	3.62794615950959
OAS2	6.36326118853424
KIAA0423	5.92466918044214
SEC61G	9.25308096388575
CAPN11	2.9672659314752
TMEM50B	7.21538517214363
DEGS1	6.79745878696287
ARHGEF4	3.31935431583549
DBNDD1	4.40162614839466
TBL1XR1	5.41625324819032
FAIM	4.89823306796875
SP140	3.03322183870559
G6PD	4.65644133942001
NUDC	7.44566746837948
GABRP	3.20373542334668
SCARA3	5.53623073120163
TACSTD2	5.37990580805893
EIF3J	6.35265274361709
PPP2R2A	8.51694891019458
CPA3	3.55454142759701
PVALB	3.50355669603774
BCAT2	5.72367073406455
MFN1	7.50027065399962
