Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_A05_471870
RAB33B	4.52590440121745
CA11	5.87559282132597
ALDOC	5.4388698820201
NUDT1	5.64052088207131
ZNF212	5.55090022794066
ACBD3	7.32666126468398
ZNF83	6.94522627203722
PRDM2	5.09386288931435
GDPD5	5.03874939789179
PDCD4	6.61813543094074
CEP350	5.85378421338735
FOXP3	3.18419616009674
SMYD3	7.24079657179578
CST7	5.72510773861384
SELL	4.69434109447614
CIAO1	6.20255476608794
LGI2	3.46954717661868
WDR45	6.2980731986392
ANKRD6	6.44770376777323
LTBP4	4.81659747625143
PSCD3	3.3351171671353
PYY	3.02789553787820
KCNC1	3.02525702065712
SIRT6	3.54531649241997
CCL19	4.06998332619524
ARHGEF9	4.1541445619251
ABR	4.73090086401228
C10orf22	6.85338599473986
STK17A	5.04932028818583
FOXE1	3.36734649191816
GML	3.35868768328292
CNGA3	2.79509416758108
CD38	4.40120843312480
ZDHHC6	7.43536620032622
NEFH	5.58942107632007
PGBD5	3.34050401717376
CTDSP2	6.8976552111809
RMND5B	5.5909780484455
ZNF257	4.36733542613683
DUSP4	4.45312617116488
FLJ22167	5.95678938544363
EXOSC7	6.5501315598773
ROR2	4.14156132407
FOXM1	5.02598944096037
ZBTB48	4.24351715418466
BUD31	8.37699997722566
MAOA	3.92081141429249
CCDC41	5.10894728270203
TNNT3	3.84132314772193
FBXO11	5.94821936627511
GYPC	5.72683960934578
PLIN	4.71729497476624
RFXAP	3.32191351068485
C6orf15	3.84663880846135
RNF4	8.4078036467386
F8A1	7.50322135440052
PPP1R3D	4.31350778976631
GRB2	7.73499298104843
TPM3	3.17831577926389
SYT13	3.83724063114336
EPB42	3.34563995102782
RP5-1077B9.4	4.9083718209239
EIF1	10.2781421542555
CETN3	7.43094162131661
FPGT	5.53368808757113
PRY	3.23342497697612
NTHL1	4.51262112239052
POLR2B	8.66546604203179
RPS28	10.6604852826689
GDF10	3.09661447060382
COQ9	7.62690834603591
P2RX3	2.69276712942662
GCC2	7.12608622182081
RARRES3	6.81361563809815
PLXNA1	6.39300780885548
WBP4	4.87645849177104
KIAA0100	6.77960935718593
PMF1	6.56563310118823
HS2ST1	6.30608909336728
CRELD2	6.08390274132292
C8G	3.12383691942546
CD82	5.61304358477288
PMM1	4.24152295014175
CBLL1	4.72508724234681
LIM2	3.28936897760443
VAX2	3.61286163729753
SETDB1	5.22484075149705
LRAP	6.79950811589531
GCLM	6.11903150059438
CPEB3	3.48097307794959
PPM1A	5.93243194424989
INTS1	4.19093507331974
MMP16	3.29012419976764
CAMTA1	4.79878483002677
SAMSN1	6.48737908117989
DRD3	2.72058892131916
GMPPA	5.00346095180458
C11orf73	6.24208378060435
AIPL1	3.56851237439613
PTP4A2	9.62970068332674
IL24	3.17465524567927
BDKRB1	3.35856481979129
HPCA	3.50497072776939
MLF1	6.4049639133541
SEC14L1	6.10010615331818
CHFR	6.20851345787510
EMILIN1	4.39303177647943
THADA	6.40705856954379
TAF12	6.19771358641165
NDUFS4	8.33953117552029
ID1	7.60651986618414
PIK3CB	3.90805456313868
COL18A1	8.0788277202609
PDZD3	2.99152028910815
TBC1D17	5.05387336228323
COX8A	9.1913508440911
CDCA4	6.54863732183888
C2orf44	4.80420085291396
C9orf16	7.31310183041057
ERBB2IP	8.36435484280714
EMX2	9.43331838594923
FUS	6.3013895759723
NIPSNAP3B	3.9921732895431
TF	3.24732287679295
CXorf56	4.92725830715042
CLCN4	3.90153655298743
PWP2	5.65789399168523
MMP15	4.37737656762623
MTMR14	5.8177351175214
NPR1	5.65974759699497
DNAL4	4.91512770646114
ELAC2	4.63963250318529
ASS1	10.3739794631598
IPP	5.59314910765359
TMEM59	9.5701496361136
POLR2J	8.51045778324483
SEC23IP	6.5404724118516
RGS4	5.45259655972157
UQCRC1	8.91325466390132
SNX6	8.31788772951727
DDX18	7.25028309131847
POLG	4.44661814959016
ADAM23	3.77790441884260
ZNHIT2	3.4627330321877
TFR2	3.32617586060582
NCDN	3.95314619057675
RAG1	3.30523306569187
POMT1	4.68902903982948
CYP1A1	3.20613022031177
SNAPC1	6.13139542146982
GNA11	5.11857645312633
CCDC52	2.70349639304945
CAPN1	5.90153176559357
DDHD2	8.61916960704767
UPF3A	6.57125512152562
LAGE3	5.60573145351642
GNRHR	3.10525377970088
UNC13B	5.08881120240311
TTLL4	4.38490110823606
PPBP	2.76783610151158
HTR3A	3.15609866527868
SDC2	7.08641502578981
ANKRD49	6.9937712923643
BTF3	10.3623149492283
COX7A2	10.2517214904303
SARS	8.12112448523501
C13orf18	4.61737520344982
CACNB1	3.57533507838785
QKI	6.45783398488791
SETMAR	5.90775291110185
LAMB4	3.21746965245731
MAN2B1	7.03588526612755
EML3	4.66173026456966
ACADL	3.17768170246154
OFD1	6.97673227048518
CGA	3.39893492193326
EIF3EIP	9.66027548659168
PEX16	4.71343476350953
GNG12	8.42513790036686
HABP4	4.94058038172325
CNTN2	3.33869653623315
ASNSD1	7.5044398099257
FUT4	3.99663252224973
DBH	3.39938758987593
CD53	8.52070151832235
HIST1H2BJ	3.02512908351249
TFAP2B	2.97899981637878
ACF	3.47541988605128
TMEM11	5.99767067938118
CDH8	3.01946771741051
C3orf32	3.65256743595737
AGPS	5.14661979108329
C4orf18	4.28146570020261
PCCB	8.03445543117503
IPO13	4.38226767264771
PECI	6.93992242703958
UNG	8.2740267431612
C6orf105	3.52393829473742
GSTP1	8.38490822054396
SUV420H1	7.53786355924183
ARHGAP15	4.8401162542169
LTBR	6.45858609182062
TDRKH	3.24795836137032
PSG4	3.42546755888452
SLC9A3R1	6.32366902193419
NBPF3	9.23567186074946
SLC9A3	3.70293252880097
OSBP	6.46458849974333
PRR5	4.01442781674888
CHMP7	6.21390265189946
ADRA1A	2.98779736265133
ASAH1	7.5684529965747
FKBP4	6.73861843218002
ZNF350	4.78328083716161
DOM3Z	4.65826477255017
GIPR	3.49606563642708
AHI1	4.73266968205777
BST1	5.12367386564418
NCR2	3.39319403860769
NADSYN1	4.27110392351398
UBE2W	6.6313935684334
RGS14	3.84630691370513
KRT15	3.55568958899822
SCN11A	3.83233154781686
GFI1	3.79992711579519
FHL1	5.18592224393598
SMC6	6.64237246883622
GATA1	3.39162264214968
OSGEP	5.33147408828723
ARMC6	4.65948042213281
HK3	3.36465514189187
PSMD5	7.67269833017004
RSU1	7.7324375188987
RPL4	11.4923118883715
MAD2L1	7.66863745675745
RBPMS	5.52927838592563
EIF4A3	9.05180022478731
E4F1	4.40094690889184
DLEC1	3.20846672177004
PRPF3	5.47844364913542
EMR1	3.11008881993851
CHMP2B	7.73381514948274
CAMSAP1	4.72672976552406
RPS21	9.19651943413271
XCR1	3.23649658903099
ARID5A	4.18616170538194
RBM6	5.89565404449304
UBE2N	8.12056680046984
KLF4	3.93911940725461
MGC4172	4.39266318112632
LMO4	6.99344938010559
KLKB1	3.19274114855194
HDAC3	6.94915300751456
HP	5.06202257928349
SCHIP1	6.61770577174648
BTK	4.23185779154718
KRCC1	8.55476822940816
PRND	3.26371435097169
C6orf27	3.53938768891516
PIGL	3.34264494620153
CLCA1	3.60487148183498
C1orf112	4.09273456250799
OLFML2A	6.83940430142691
HUS1	4.72582066099576
SFRS6	8.57584169542078
CXCR7	7.78912385686428
UIMC1	6.65772350077746
FXYD2	3.39378033507690
GOT2	7.69670514056227
ZNF667	5.345490388969
TFEC	4.98277603082988
ATP7B	4.74803587768417
RAB38	4.86177802044364
POLD2	6.92576620933717
PPM1H	5.27595964758295
DCX	3.05500731978836
NFYC	5.77577342214594
ZNF228	4.09483268357151
KIN	7.13137720805386
PLSCR4	6.81310897841254
HIST1H4I	3.66162089451669
PPARGC1A	3.10147481560905
HIG2	7.54816316694545
KCNK10	3.81007165391875
EXOC1	7.99603844897064
OR6A2	3.43576931159591
ETFA	8.35788968868494
PDAP1	5.14170974154647
C19orf6	3.28613723537770
POLRMT	3.69172712187367
ZNF146	8.81012109089133
MIA2	3.22093814037552
LY6G6E	3.02868866507213
EIF4E2	7.95509992377482
NENF	4.50911220412485
HOXB5	4.2639273499976
ZNF324	4.79526909416912
CUGBP1	3.73672810097517
ENTPD7	4.68286517327725
TTC13	6.49008063252831
GJB5	2.95619622465261
PRSS22	3.83539991081427
CYP3A5	2.97081051061897
MBOAT5	4.73370107803611
CUL4B	5.69901372725829
CENPJ	3.84887304494441
KIAA0664	5.54885623661407
PITX1	3.11526754210317
PDGFRB	6.34029387914299
RDX	6.49540004436508
CELSR3	4.43574922228152
JUND	6.09178030161678
ITSN1	5.51827231354701
CHRNB1	4.13062209101715
EHBP1L1	3.55348375835826
C19orf2	8.04351830553226
FETUB	3.02847082198052
CAMK2B	3.11018458446368
DCTN1	6.4601963947277
TNKS2	7.28040703682842
MRTO4	7.39321669361112
C1QBP	6.18755460085772
TTC3	8.43094123859799
NDUFB8	8.7470473712703
CADPS2	4.87898075952084
EDG2	5.28040562079363
MYF5	3.08726486551945
SEMA3G	3.54715059748989
IL23A	3.78030967446897
GJA9	3.50514317342068
R3HDM2	7.01684568512808
C5	4.29638833958596
SLC2A10	7.740598929778
TRIM45	4.50887279146904
TSP50	4.17666090873799
PAQR3	4.80653988721654
ANKRD26	4.03728268062487
TCP1	8.52200843064016
TMED7	7.43549731922197
CMA1	2.85196096803663
PTCRA	4.0372008918758
HCRTR1	3.35064127367868
FST	5.51551782216818
PAWR	4.20807297696049
LDLR	3.7143204673964
ASTN2	3.93221538286469
SCRN1	7.88197455243512
GPATCH8	6.51813505606865
KIF4A	5.62931892932876
TANC2	4.22383365289462
ZMYM5	3.83162327969286
PGM1	8.80230138812458
ZNF586	4.935231606584
POLR3G	3.39777084415287
CPD	5.77088071297945
SNCAIP	3.99782691124206
DCT	3.37351171519837
HLA-DOA	3.39608249629295
TANK	6.44589272953471
RCAN1	5.16205535859947
UPK1B	6.86551014288303
DNAJB4	5.54882073282253
UGT1A8	3.13475343452988
LIMD2	3.66983272578474
HIST1H4L	3.4426934786234
PECR	4.47492896173346
HSPA2	7.2343180977762
SERP1	9.44576899177403
TACR2	3.32156950089476
NUP85	6.91983033678956
CD177	3.17356887400205
GPR135	3.0874176799227
PIGG	7.05837214339607
LGR5	5.17872274285557
JAK2	4.12847221034515
DPYSL4	3.19204337867075
TM9SF4	6.63790273399693
PTHR1	3.19868048536994
SIRPG	3.71215783539616
ZNF264	6.06991860829847
BICD1	6.06263843184018
RAB5A	7.90599380577827
FLJ13224	2.86361631930696
METTL5	8.8866332138324
HERC6	7.1173315856614
CASP1	6.45543044931998
USP9Y	2.74031831519703
LRP1B	2.95385123863749
XAF1	7.76451072205175
PLA2G4C	3.72566643584187
APOA2	3.07944702217329
SPAG6	2.94645370545004
KALRN	3.45109864848496
SECTM1	5.47961894395503
THOC7	8.55837656825068
IFNAR1	4.53734520381572
TCTA	5.15234921860096
NY-REN-7	3.12175055608714
TALDO1	9.01713021391304
B2M	12.1909200069118
LPPR4	5.80616568795818
SQLE	6.47399898917948
SEPHS1	7.9609429131146
EIF5A	6.16837035818097
FAM49A	4.32578140953511
YTHDC2	4.69188799899104
EHD2	5.43776654706478
NCF1	3.77746051166949
SPG7	6.36063734374248
ZNF614	3.7501660843452
HOXA5	4.4454931951499
NUP133	8.37498943533124
FGF12	3.80500264138539
SLMO2	8.46243599571382
INPP5B	4.63933220675379
PPID	7.51311674237533
SNTA1	3.9617480970775
IL20RA	4.04470327976721
UBE2J1	5.8498578575132
CACNG2	3.04729218911164
GCM1	3.06731897357487
ELF1	7.10675924407604
TLR5	4.29571527374094
TCFL5	6.54087675629157
C1orf107	6.05378405860492
C19orf22	6.09340708639546
SAFB2	5.46634337225947
MAP3K7IP1	3.58748980659603
NCK2	8.0539235621094
OXA1L	8.17624453515462
KIAA0652	5.88495171520072
KLRG1	3.82892343771129
FRAG1	6.20320982675575
ZSCAN12	2.84127265666301
PSMD12	7.17591695218224
E2F4	4.91430172831755
CLEC4M	3.3028943516493
KIAA0999	4.71186900836841
CLDN10	5.76930971886785
MGC13053	4.19246093726577
TAC1	2.78660724909928
GYPA	3.25526201948951
HPCAL4	3.19870955725596
TRAIP	4.08775158134171
MEX3D	4.34045756395479
KIAA0232	7.71275284046475
ERCC8	5.1349636383912
NFAT5	5.51163154274195
GPX4	8.53759972479266
CSPG4LYP1	3.15165113961776
KIAA0368	5.94620514255689
FBXO3	5.75180370638181
DVL1	5.4645623267859
CMKLR1	3.6125461548131
GPR157	3.26082135640199
TYMS	8.82857727365772
OR52A1	3.27025568329970
PEF1	7.38293887995327
ZNF750	3.10016824755628
ALG9	5.41592134829646
MCM5	5.60730750955184
SDK2	3.19758476754572
BAIAP3	3.69261645939342
RABGGTB	6.5676077573997
KCNK7	3.00010473363267
PTP4A3	6.82552026172628
ANKRD40	4.03174040324392
CALCOCO2	7.53958706940569
TMSL8	7.4666103582085
SNCA	5.21980840331494
ZNF551	5.11292098530904
HBQ1	3.31984078004499
ARHGAP26	4.41165101600627
GEMIN6	6.41587494067364
HRAS	5.5475185979716
KLRC4	2.80616519617387
BSDC1	5.84112510897459
DSC1	3.5570903977715
RNF43	5.69632712793823
NDUFAF1	6.15886065813547
MAP2K4	5.89212596529839
FOLR2	4.8749926944347
LYZL6	3.5814839168474
EPB41L3	5.07010439821107
TEKT2	3.51080412109161
CDKN2B	3.31240549571279
WSB1	6.71325927781097
ZNF480	3.52887900206738
MAP3K6	3.83576583382978
PROS1	5.83648411062585
PSMB8	8.05239110057419
HN1	7.95732969125763
MAS1	3.10084822116621
APOL1	6.42120462463804
CSHL1	3.23254857583008
ZBTB7C	2.87808422543823
AHCTF1	5.98139194488767
SAE2	9.52093070599485
ITGA2	4.22991969302837
AP2S1	9.1270103492484
P15RS	7.07012831651431
MME	3.74598497075306
VAT1	7.47141611064755
MAST4	5.06955400387533
TUFM	8.89115457445748
KRT33B	3.29693902543351
THEG	3.73968029554404
KCTD2	5.11418444011179
WDR26	9.0328014405179
MFI2	3.11478541673526
KRT34	3.06501405752934
NR4A3	3.36630527020709
SGSM3	4.01760141564185
ARSA	3.75692284992271
TOMM22	5.46958481005002
SOCS3	3.62238489306677
UNKL	3.49329708885956
POP4	8.39588082308474
BHLHB3	8.09020047209441
MALL	3.65987996848983
SOX15	4.01642235746916
CCNA2	5.97498674706697
PARK2	3.16873898032955
GPR124	5.11983781588297
TMEM132A	5.37757316596079
CGRRF1	6.07849907622355
RUVBL2	8.33067388569051
MCAT	5.26242938734231
WNT10B	3.45080801467284
ISCA1	6.93641176338653
RPAP1	4.46765778522386
C12orf48	5.20260916657323
RAI16	5.34369389173318
RPL27	9.0072851623292
EPN1	3.43590535212305
MAGI1	3.28924288114702
GBX2	3.08545722268845
SLC35A1	6.91628468536178
GAL	3.54314005552819
SLC14A2	3.53062767841901
RDH11	7.73061794196953
ZNF518	4.78407895294403
PCYT1B	3.17175068372081
AUH	6.84684173357495
EIF3H	10.7603709329262
KIF1B	7.19561971680246
MBD2	4.58919920041332
AMOTL2	8.7143398593499
C6orf120	6.40078981527276
PIGT	8.12804531177855
PSRC1	5.55650430058486
PLA2G10	3.72628687603391
ALAS1	7.10603794858088
FOXO1	6.74688771261914
C17orf62	6.81359068606937
KIF5C	5.23670984941563
DUSP10	5.01202089833802
CRLF3	7.33538667436699
CLCNKB	3.33241071700649
PSMA5	8.78880344846703
FARS2	5.3067273048797
CCDC28A	6.72285004709672
AMPD3	4.4663627910855
PIAS1	7.41794764732185
ADCYAP1R1	3.44017431511394
TMEM134	6.20509176945834
CDH20	3.0242210291446
FBXO7	7.58894664787711
FLJ14213	4.116707400633
ZNF3	5.81940369378469
LRRFIP1	7.3855123752885
TMEM49	8.71454057696165
CNOT2	8.28216736724978
CBX2	2.90860206862663
ZC3H14	6.70709683881069
ALDH5A1	4.86775674134847
HNT	5.59454033991807
SERPINA4	2.99182749815938
FLJ20920	6.05240569522879
CRTAP	5.26305323781115
DDX50	8.32831951336724
STYXL1	7.08640644063194
TK2	4.72591300100537
BLVRB	6.54867012590011
STMN1	8.04836181201258
GUCA2A	3.1234653256769
DPP6	3.21471338781761
GALNT10	5.13722960755924
STK39	5.45711042556162
MMP24	4.1102067320927
CKS2	9.88073507783086
RHO	3.61796421016598
BANF1	9.13435847544818
CR1	2.98393307437486
RPS6KA2	6.13845368073258
HMBS	6.15424130998682
C20orf112	3.42990025104522
SLC25A24	7.72675855227278
MRPL22	8.00195944295943
SLC25A15	5.40427116937711
GADD45B	5.29902574675788
TDP1	6.27710304734127
ZNF287	3.93790717125739
DAAM2	5.64007378134987
C11orf57	6.38031546623552
RFK	7.08805725268783
ZFYVE9	3.65325150065286
TCTN3	7.29177030524507
STCH	7.06692957630538
LOC283871	3.41022553489069
NDUFB3	7.81252213868034
DEFB4	3.53992707677662
FPR1	4.39429076100148
FMNL1	4.03940923571763
SEPT7	10.3583774194036
PTCD2	5.06935584983915
GNLY	4.35141214742756
GRAMD1C	4.03000295014588
ZNF165	4.08193944845235
TR2IT1	4.07787790066343
ARMCX3	7.74106440725383
NDE1	4.84936997392593
MAGEF1	7.19670687341813
ITGA10	3.47629417865713
ARHGDIB	8.65835946878689
FSHB	3.44226052750991
ANXA2	11.4678070180631
HLCS	4.13468560513877
MCF2L	4.19246424835059
AK1	5.746104740078
FH	6.63851026727381
LGALS2	3.8230230453815
SYNPO2L	2.68580040463850
KIAA1045	3.49658489477094
C1orf183	4.51069089744023
MAGEA8	3.08164986770001
DGCR8	4.69661908294836
GSR	6.45660621196718
NEU2	3.36945184499897
HIST1H4B	3.57946993948681
CACNA1C	3.16196174638965
FAM20B	6.70060333051145
HES2	2.97039302882400
PDCD6	8.73940691931558
INTS7	5.71454214905205
AMPH	3.96490346465738
UCKL1	6.4260685371517
ASB4	2.92718432677799
C10orf97	5.74713539117361
ALDH1L1	3.77111997354381
CCL23	3.16060853303365
OBSL1	5.06112855712864
SLC12A7	6.93351624485803
THAP4	5.69597821143889
RBM4B	5.69809843198971
OGFRL1	4.10627762164028
KIAA0831	6.76440654428715
C12orf11	7.93482960965808
PPP1R15A	4.5467610761178
KIAA0240	5.57641214786732
CD1B	3.05772736798257
FCGR2A	6.93902244073311
MDC1	5.00072867842241
MAN1A1	4.68683464911053
KRT9	3.28891970865991
HTR1A	3.17425764960037
OCEL1	5.63874909989054
ATP11B	5.66100528870218
NLGN4X	5.72126589954546
FBXO34	7.70752554244148
ALOX12	3.41094802367125
RB1CC1	7.57693037763619
PCDH12	4.32051976411768
RPE	5.56709522197863
EIF4E	7.52043188851524
CSDC2	3.87035305411473
ABHD5	4.22100188591242
TMBIM1	6.5016088308028
PET112L	4.8981855449605
P2RXL1	3.16554510840074
F2RL2	2.96360503652071
TRMT1	4.15181261008473
IMPG2	3.5010416760911
LRRC32	5.4117800417752
BGLAP	4.63596848286151
HTR4	3.29398150661616
MRAS	5.13918768889403
TRAF6	4.78709140752057
AXL	5.89037849362658
ATP2C2	3.3620403902487
LMNB1	6.7384846392498
TELO2	4.12267841181381
PNPLA3	3.30928274449347
CSNK1E	6.01894824105136
SRP14	10.6026165268867
KCNQ4	3.19226090354545
PIK3C2B	5.83335609030357
C15orf15	8.81549558370746
TUBB2B	6.70501492032593
USP15	6.14700535059979
C12orf41	8.10573238758688
CEND1	3.51664732253676
RNF31	5.32178596142347
TCEAL2	4.75444043088124
PTGER2	4.8074964322699
UBN1	6.23937608006715
SLC5A7	3.03248501050651
SLC31A1	6.3013652925306
ADAM29	3.48625895860296
ST7L	4.14039106636344
GFOD1	5.06443260638746
CTNNA1	9.34656269693142
HRBL	3.67440479189317
CBX4	3.61736163833119
NTRK2	3.62604642249011
FOXN3	5.71237984958115
MFGE8	6.43244046140489
PFKFB2	3.60891477413678
TAS2R4	3.54309980759096
SH3TC2	3.19745383740114
IL10	3.67168499266711
PXMP4	5.59552941919911
RNF167	5.92241535964883
PRMT5	7.82602655964836
TSKU	5.49034093587274
ATPIF1	8.34583997450509
ETV3	3.25159899406315
PAK7	3.05415498888339
PDLIM1	9.31413553537132
CEP63	5.69272967619871
WDFY3	5.272869371811
RNF126	4.01214625125923
DPM1	9.1968399720391
CLIC4	7.36932656635872
ACR	3.61905057957990
KLK7	7.78952528717231
ALOX5AP	8.31445117283933
LRP1	5.85924300913902
TNK1	4.31656231391652
TAS2R9	3.45860999558168
ZNF16	5.70622871888113
POLR1B	5.7062744668118
SLC8A2	3.66763923471561
OLFM4	2.80611060707406
TACC1	5.45215412545775
SAMHD1	7.29674442617766
ATP13A2	4.93693666650636
KRT4	3.59887612005762
PAX6	3.41374348059879
SCG2	4.331718995817
SLC17A6	3.38592715721156
TUBB4	4.08647090905939
PADI4	2.91705533767951
FMO3	3.27535769598627
NLK	4.52196962496051
POU4F3	3.17248458310377
MDM2	3.55121809678323
CAPNS1	9.63160960464571
SDF4	6.79750311688467
ITGBL1	6.15002753539706
TAP2	3.84146366866675
OR2C1	3.36062274381575
KLHDC3	6.72758127788854
EFHD2	5.76742222460203
GALR3	3.72968266084035
NBEA	3.36881042612169
ABCA6	3.61445969647837
ABBA-1	3.75478874252329
GNAI1	5.83103986397225
CLDN3	8.19168518147939
AKT2	3.31504408578770
EGFR	4.18727685434706
VPS4B	7.59944060338208
RBM16	8.08464102472508
GALNT6	6.14256705246769
ZDHHC3	5.71646039453827
SLC25A4	6.53400418852891
CYB5B	6.46436190097258
NDRG1	7.91366153002606
SESN1	5.29485516958421
GBE1	7.72686299034746
MRPL46	5.93313403564646
CLASP1	6.36606429643252
FARP2	4.00994476687233
ACOT11	3.64385365818788
LDHAL6B	2.94042589105743
MAPKAPK3	5.25744913465854
NCAM2	3.01495028472943
AFAP1	4.67442785293212
PRKD2	6.3981297845591
OR2H2	3.18015698941613
ZFP36L1	6.99109526063386
DZIP1	5.17015429342146
GPR161	4.11083134640548
RNF146	5.88013988985521
NKX3-1	3.71330123688324
CCNB2	7.8105177024252
ZNF10	4.21606123373248
WDR74	5.12742243956473
FAM134A	7.32234423288024
PCNP	8.72505041075957
PURA	5.46440104103686
DNPEP	6.92365745033092
ERBB2	5.36749727139634
CREB1	6.35302133476631
NEO1	5.86643140824304
DDX3Y	3.28012592667556
RPS3A	12.3267759053820
MXRA7	9.5338697263869
LGALS3	10.4610439771185
GLT8D1	7.4951643240752
TMPRSS3	8.32784727314162
UPB1	3.23642680911038
LAT	4.23079871802565
CLDN14	3.42236509784638
DHX38	5.21347894304704
KCNA3	3.45999836212116
BTBD1	8.03538358381
TARS2	5.52474495082093
SKIV2L2	8.11410689700619
ABCF1	7.50806918154199
CDT1	3.08481536084468
ZHX2	7.81652902322953
FCF1	5.21723814289323
LRRC49	4.36194939426369
GUCY1B2	3.07594848280908
CD28	3.31130707130671
SMARCA4	6.81779629339399
SEPT2	9.6246465519361
SOHLH2	3.6628216625872
MCOLN3	3.58697661614812
LRP8	4.61862175294208
TAGLN3	3.79946206887192
MASP2	3.44196266371838
GPATCH3	4.50946321445467
TTRAP	7.79654724788948
AGL	7.14423719703834
NFE2L3	5.03699556157282
PSD4	3.58405254024085
PALMD	6.88933861269868
CCNB1IP1	8.33697542988946
TMEM43	7.38962516915339
OBFC1	6.14004634331835
STAT5B	4.64997557182371
C14orf79	4.56326494542585
ENPEP	4.53663923005665
SSB	8.6837038850086
SCT	3.12879312718984
TIMM23	7.02963081166725
SKI	3.35968187557753
SLC22A13	3.00536498595718
AKAP3	3.55925139206053
OAS2	7.07238370094904
KIAA0423	6.57726953629448
SEC61G	9.75688560090295
CAPN11	3.03324385538662
TMEM50B	8.09799303609364
DEGS1	8.00813416306745
ARHGEF4	3.22705122260996
DBNDD1	4.39275697622564
TBL1XR1	7.87461613995623
FAIM	6.6235238682584
SP140	3.4429679132249
G6PD	4.39579062957184
NUDC	7.52873237863724
GABRP	3.52126914672357
SCARA3	5.03009997002543
TACSTD2	5.73815876341625
EIF3J	6.82210368881477
PPP2R2A	8.63700466769623
CPA3	3.95289771202298
PVALB	3.17551879002519
BCAT2	6.43759944384522
MFN1	6.66179299096803
F10	3.02164049766181
