Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_C12_458640
EVC	3.92290755284384
CXCL13	3.73618688737985
SCYL3	5.59941744710757
KIAA1199	5.9934316715515
SORL1	9.65027125045258
NAT10	7.24609616652565
CHD1	6.59270886204878
SYN3	3.31486739888142
DMC1	3.72240586055839
SLC22A2	3.40986519037657
SERPINF1	8.38007312122491
C20orf27	5.43126855350487
OR7A17	3.0734543385388
RPS6KA5	5.48550726367056
LHB	3.08043224519204
TAOK3	5.53720417891524
STK25	5.30247716660248
SLC12A4	3.60346041153416
BRCA1	3.56254767296096
GBL	5.72100528801453
C14orf108	8.93998777882941
CDC25B	6.60793708909344
BMP3	3.11845843095340
MAP1LC3C	3.05648243209919
TMEM180	3.37722814130451
CRYGC	3.52145415299016
SLK	6.67588684549309
POU3F1	3.11510399325418
C20orf32	3.87501632546057
USP52	5.71931789461431
HIGD1B	4.1269668815807
BAZ1B	6.08272047411587
USP6NL	5.68044355172693
SLCO2B1	4.02870586181008
ABCD4	4.71096067952519
DIMT1L	6.63544712199903
SLC25A46	8.14710490825583
LARP7	7.07329480701671
TEK	3.56219816303346
CD160	3.64786460858943
TERF2IP	7.04233469533683
PHF20	6.45654367419138
COL1A1	8.5317121052872
KIAA0090	6.41747861839796
GTPBP1	4.3096935262392
GRK5	3.90346062710391
AP1S2	5.01728877101843
RAB33B	4.27289129280253
CA11	4.84856668720243
ALDOC	8.72646483811577
NUDT1	5.30903094408089
ZNF212	5.31022930959905
ACBD3	7.99143266372608
ZNF83	6.92759442690948
PRDM2	4.95785846169529
GDPD5	3.87690658467583
PDCD4	6.86539073070416
CEP350	6.47577956022713
FOXP3	3.1397202709436
SMYD3	7.75844018411532
CST7	3.92221534968039
SELL	3.71213904397493
CIAO1	6.44055137400188
LGI2	3.50376921666181
WDR45	6.78227869618249
ANKRD6	8.0169687498643
LTBP4	3.7818333322803
PSCD3	3.24229534437983
PYY	3.03621487207557
KCNC1	2.97474156459661
SIRT6	3.90648658619446
CCL19	3.58051506058475
ARHGEF9	4.85422884346356
ABR	3.94003268966008
C10orf22	6.5267499505662
STK17A	4.55595645332411
FOXE1	3.20318009846524
GML	3.28515327234183
CNGA3	2.90744285230696
CD38	3.54081303818429
ZDHHC6	7.42152195702144
NEFH	3.41445904866986
PGBD5	3.70771141486456
CTDSP2	8.02455246505894
RMND5B	6.14763038428414
ZNF257	3.64213103953746
DUSP4	3.6258652160193
FLJ22167	5.06845881735141
EXOSC7	6.97225369627033
ROR2	4.81380770534759
FOXM1	5.3743701102634
ZBTB48	5.06627301023209
BUD31	8.96063692078158
MAOA	4.66127359507256
CCDC41	5.16804036988678
TNNT3	3.75752806260416
FBXO11	5.35861136428833
GYPC	5.79089581631933
PLIN	3.39874082199078
RFXAP	3.23705456100252
C6orf15	3.61209918755477
RNF4	8.63768542735411
F8A1	8.22280079775931
PPP1R3D	4.78488611021776
GRB2	7.07279942767507
TPM3	3.28126673813416
SYT13	3.40147928474192
EPB42	3.57527355673547
RP5-1077B9.4	5.02961126711135
EIF1	9.98669444764817
CETN3	8.5277393578184
FPGT	5.43169168228
PRY	3.19726109500718
NTHL1	6.48384357093019
POLR2B	9.3869077586046
RPS28	11.6249590651477
GDF10	3.218817587006
COQ9	7.29984802313298
P2RX3	2.72609371243563
GCC2	7.64265285516923
RARRES3	8.67923137605241
PLXNA1	5.47546095379988
WBP4	4.5136409837366
KIAA0100	7.51654429468926
PMF1	7.44283139834173
HS2ST1	6.0899383993322
CRELD2	6.65361768213051
C8G	3.20430053594354
CD82	6.27414564340645
PMM1	5.10482395234515
CBLL1	4.57693037763619
LIM2	3.31056036364536
VAX2	3.20055786556457
SETDB1	6.2519066597682
LRAP	6.97807595622155
GCLM	7.6265911307172
CPEB3	4.90721617935293
PPM1A	6.02886163468602
INTS1	3.91203812928426
MMP16	3.21364194553426
CAMTA1	5.19385167646289
SAMSN1	5.23354902615667
DRD3	2.65295326032433
GMPPA	5.39115585947276
C11orf73	6.50002101370336
AIPL1	3.67651033924319
PTP4A2	9.70820836117798
IL24	3.23543200529801
BDKRB1	3.24671030431582
HPCA	3.3342820157649
MLF1	6.4969615113912
SEC14L1	7.11618608802024
CHFR	5.44576886550559
EMILIN1	3.67113728478774
THADA	4.6949508221537
TAF12	6.37549607868355
NDUFS4	8.07100499267226
ID1	5.01069438943793
PIK3CB	5.35671389530508
COL18A1	7.82600191836672
PDZD3	3.29703533535464
TBC1D17	5.44208077856369
COX8A	9.94091735413287
CDCA4	5.19831478893968
C2orf44	4.43146687071816
C9orf16	6.57437305512328
ERBB2IP	8.83573557666325
EMX2	7.58827566550747
FUS	6.96110423321722
NIPSNAP3B	3.33839404894191
TF	3.17001183095882
CXorf56	5.51481408320986
CLCN4	4.13809521033676
PWP2	5.7217445384341
MMP15	4.44504908210032
MTMR14	5.33228122383432
NPR1	6.16863187691795
DNAL4	5.47287561302528
ELAC2	4.34609990945245
ASS1	10.8570149120566
IPP	4.93575765843998
TMEM59	10.2832247401374
POLR2J	8.35109478663894
SEC23IP	5.76875667047419
RGS4	3.75084394299401
UQCRC1	9.16350088820664
SNX6	7.3097343204737
DDX18	7.35560219969935
POLG	4.75141329846499
ADAM23	3.9284495198443
ZNHIT2	4.10568523721404
TFR2	3.29694448503408
NCDN	4.17214179720285
RAG1	3.47013330213607
POMT1	4.2538727257912
CYP1A1	3.19389332530861
SNAPC1	6.09822746210712
GNA11	5.00174096140188
CCDC52	2.86589474338592
CAPN1	6.75412211650896
DDHD2	5.96137903660597
UPF3A	6.90546863044539
LAGE3	6.39981782530973
GNRHR	3.09096412166705
UNC13B	7.61006386584047
TTLL4	4.44239684329199
PPBP	2.86630716657581
HTR3A	7.63587551510985
SDC2	5.90424890982777
ANKRD49	6.89219722493074
BTF3	10.7000424629059
COX7A2	10.9991012827651
SARS	8.70757167052328
C13orf18	3.69228399328932
CACNB1	4.0689727404265
QKI	5.81168052644569
SETMAR	5.13701441599942
LAMB4	3.42208016931809
MAN2B1	6.5815233379461
EML3	4.67601806741042
ACADL	3.22203529201654
OFD1	7.89053370608706
CGA	3.30112634399617
EIF3EIP	10.6694996165050
PEX16	5.53391035142942
GNG12	8.66720966658083
HABP4	5.06350535170703
CNTN2	3.23753354708137
ASNSD1	7.64439377616248
FUT4	3.69972843425673
DBH	3.26546339200813
CD53	6.90371151612823
HIST1H2BJ	3.66912143723014
TFAP2B	3.13686410692487
ACF	3.51805507324856
TMEM11	5.77919253108591
CDH8	3.36554311637871
C3orf32	3.03214664617146
AGPS	5.060192907472
C4orf18	3.26159410633998
PCCB	8.42845653169004
IPO13	4.60616966438785
PECI	8.4139129825312
UNG	7.89621662480272
C6orf105	4.60649614552073
GSTP1	8.84079760862873
SUV420H1	7.10079722223259
ARHGAP15	3.82023350880177
LTBR	6.28364442062325
TDRKH	4.12077275454989
PSG4	3.32725219751949
SLC9A3R1	7.21278964980012
NBPF3	8.85258817987395
SLC9A3	3.68227260819466
OSBP	7.15145930221886
PRR5	4.12718200223935
CHMP7	6.22199680700195
ADRA1A	2.99409848613568
ASAH1	7.80731865783145
FKBP4	7.04043254219947
ZNF350	5.6786035774892
DOM3Z	5.43398752258455
GIPR	3.63752181784632
AHI1	4.43002165532912
BST1	4.30437513708557
NCR2	3.40665111697334
NADSYN1	4.88864664511344
UBE2W	6.25958107802117
RGS14	4.23432336097254
KRT15	3.48790306911761
SCN11A	3.64442898465752
GFI1	3.57947672992491
FHL1	4.01670611973413
SMC6	6.81522476834701
GATA1	3.41129232062893
OSGEP	6.20744946435665
ARMC6	4.57989468316012
HK3	3.3373155138673
PSMD5	6.64611204831473
RSU1	8.4893319068062
RPL4	11.6558652173940
MAD2L1	6.73037570417985
RBPMS	7.65275078923712
EIF4A3	9.18260773109253
E4F1	4.65668998629461
DLEC1	3.3902454610768
PRPF3	6.83754680470038
EMR1	3.04904785644186
CHMP2B	7.65043122918942
CAMSAP1	5.05346540321446
RPS21	10.3593967606155
XCR1	3.26889974454935
ARID5A	4.07758179920339
RBM6	6.6183858383468
UBE2N	7.77025173408337
KLF4	3.87495659073108
MGC4172	3.82857378738746
LMO4	7.05359101785132
KLKB1	3.27362289273454
HDAC3	6.8889391303701
HP	6.05856850888847
SCHIP1	5.73247105703595
BTK	4.04309739212657
KRCC1	8.69811857324991
PRND	2.96603460364299
C6orf27	3.37447001082866
PIGL	4.13381920757826
CLCA1	3.61450934755098
C1orf112	4.3388877342415
OLFML2A	4.35431691843755
HUS1	5.27986006078611
SFRS6	7.30795787057867
CXCR7	7.2171755623645
UIMC1	6.75834898774305
FXYD2	3.27425813449740
GOT2	7.50873935091929
ZNF667	4.27144649966471
TFEC	3.76479497062824
ATP7B	4.36687845524152
RAB38	3.11596027549424
POLD2	6.84587897242618
PPM1H	5.97540683799858
DCX	3.16102621297382
NFYC	5.83653043567985
ZNF228	5.30330751364266
KIN	6.19948394250537
PLSCR4	6.84569045812809
HIST1H4I	3.75785823806104
PPARGC1A	4.54081161956731
HIG2	7.48557838506255
KCNK10	3.72959419194238
EXOC1	8.0098513355803
OR6A2	3.45287276095474
ETFA	9.14247497168125
PDAP1	5.80286036028174
C19orf6	3.57805982853381
POLRMT	3.74083832519024
ZNF146	8.28501367978805
MIA2	3.09547010507900
LY6G6E	3.11148195756897
EIF4E2	7.70699380455379
NENF	4.99755250380271
HOXB5	6.79145534898855
ZNF324	4.44764147341721
CUGBP1	4.04630688220498
ENTPD7	4.27651193776091
TTC13	6.00602588079843
GJB5	3.21267938573963
PRSS22	4.62525088377676
CYP3A5	3.14116775675774
MBOAT5	5.46389450650653
CUL4B	6.27898350369024
CENPJ	3.35915945696612
KIAA0664	6.1730105079962
PITX1	4.021012651984
PDGFRB	5.75278620459426
RDX	6.24236687645237
CELSR3	3.88237382183963
JUND	6.02237255445005
ITSN1	4.79917310507413
CHRNB1	5.68499532484373
EHBP1L1	3.45196303234523
C19orf2	8.66145943350871
FETUB	3.09851405600475
CAMK2B	3.03253680082686
DCTN1	6.59946818610637
TNKS2	7.10870310827307
MRTO4	7.21088117464466
C1QBP	6.80944108584443
TTC3	8.35615009295281
NDUFB8	9.00293327581992
CADPS2	6.19702871994161
EDG2	4.30224091274743
MYF5	2.99881799511050
SEMA3G	3.20554926912062
IL23A	4.26131691107371
GJA9	3.43385932195933
R3HDM2	6.74984293902898
C5	3.90036362709271
SLC2A10	5.58623392400017
TRIM45	4.81032578508767
TSP50	3.68453269268806
PAQR3	5.72315470791457
ANKRD26	3.18766936901161
TCP1	7.43455938521617
TMED7	8.0785502180239
CMA1	2.96292441562641
PTCRA	4.06189703762866
HCRTR1	3.2656234871615
FST	3.96970901735503
PAWR	4.43882877435237
LDLR	5.91370480301968
ASTN2	3.47078719674137
SCRN1	7.93253431068472
GPATCH8	5.8549191614515
KIF4A	6.1525364506296
TANC2	3.76180969366764
ZMYM5	3.80278237945977
PGM1	9.24560870068016
ZNF586	5.67750696049271
POLR3G	4.02216527204203
CPD	6.69570449654401
SNCAIP	3.59604310392851
DCT	3.34846153327459
HLA-DOA	3.62717460603205
TANK	7.5347644003205
RCAN1	5.53978204515847
UPK1B	5.66863107327483
DNAJB4	6.7394131002096
UGT1A8	3.39618338766801
LIMD2	3.2887841404592
HIST1H4L	3.39535409171691
PECR	5.6937706627578
HSPA2	6.72645953699247
SERP1	9.0427930630103
TACR2	3.54789509228985
NUP85	7.17935135041617
CD177	3.22506354020248
GPR135	3.16014348147097
PIGG	7.37972552160327
LGR5	8.78190895281911
JAK2	4.31662528559235
DPYSL4	3.19818332540075
TM9SF4	7.14637320888265
PTHR1	3.18442486006825
SIRPG	2.97410347486392
ZNF264	4.51721426480584
BICD1	4.85760519374643
RAB5A	7.57978353230688
FLJ13224	3.14363528964081
METTL5	9.30650787763745
HERC6	6.11276194179120
CASP1	8.30373351530781
USP9Y	2.70272089079247
LRP1B	2.93305549190036
XAF1	8.048386093511
PLA2G4C	4.03453989442582
APOA2	3.08485265792993
SPAG6	2.92830592495143
KALRN	3.1586374218431
SECTM1	5.664922909938
THOC7	9.36479444982322
IFNAR1	5.87692091310982
TCTA	7.20515532389849
NY-REN-7	3.54688433586805
TALDO1	10.1198941603634
B2M	12.1593752487194
LPPR4	5.02411295781197
SQLE	7.8534432026019
SEPHS1	7.0249254085085
EIF5A	6.43677189611386
FAM49A	5.02641317945379
YTHDC2	4.80514782742694
EHD2	5.0019853768594
NCF1	3.54547463788029
SPG7	5.79590449881392
ZNF614	3.7708679123281
HOXA5	3.43662513626011
NUP133	7.48924308237547
FGF12	3.6292443231986
SLMO2	8.05262028594501
INPP5B	5.3041744345858
PPID	5.97937381802829
SNTA1	4.6442606362728
IL20RA	3.37520240367636
UBE2J1	6.7912974495806
CACNG2	3.19206385299835
GCM1	3.14486591972369
ELF1	6.9013302203135
TLR5	7.04710443665418
TCFL5	6.62239896962702
C1orf107	6.28744015788994
C19orf22	6.28279928279
SAFB2	6.14780224048959
MAP3K7IP1	3.91392735542332
NCK2	8.3474269989771
OXA1L	8.73426886391467
KIAA0652	6.4238194099333
KLRG1	3.42103071075451
FRAG1	7.5556900570192
ZSCAN12	3.00694733904388
PSMD12	6.38104978464969
E2F4	5.1264918016978
CLEC4M	3.40917531448094
KIAA0999	5.81501079706081
CLDN10	8.5492272107264
MGC13053	4.08969066287358
TAC1	2.65745017184225
GYPA	3.2347306156594
HPCAL4	3.36708995728474
TRAIP	3.87133130863134
MEX3D	4.2977817991446
KIAA0232	7.76583269071279
ERCC8	4.82714167062094
NFAT5	4.89978164566069
GPX4	8.41205473255557
CSPG4LYP1	3.24832095609529
KIAA0368	5.72929223671273
FBXO3	7.40974052439142
DVL1	5.93929089915112
CMKLR1	3.66743567413048
GPR157	3.36066855226469
TYMS	8.2034338896385
OR52A1	3.09987219288227
PEF1	7.18844623011392
ZNF750	3.10686529123094
ALG9	6.50113633887548
MCM5	5.69824185283577
SDK2	3.44376725915644
BAIAP3	3.61625234238933
RABGGTB	6.63787399745835
KCNK7	3.14382770317532
PTP4A3	6.80158206705829
ANKRD40	3.9205502162335
CALCOCO2	7.25272793579426
TMSL8	6.37645464736138
SNCA	4.01542304964087
ZNF551	4.13985545397808
HBQ1	3.34125874029714
ARHGAP26	4.41215696880283
GEMIN6	6.39034767995755
HRAS	5.95300085758326
KLRC4	2.76849914805676
BSDC1	6.21325747339915
DSC1	3.65983185459818
RNF43	4.35902496756972
NDUFAF1	6.60546584062946
MAP2K4	5.24008686480211
FOLR2	4.46147644966203
LYZL6	3.44823505201907
EPB41L3	3.74851575047428
TEKT2	3.87000088189409
CDKN2B	3.78351964884357
WSB1	7.55589316379549
ZNF480	4.01103987015614
MAP3K6	4.74952422231306
PROS1	6.1981480965336
PSMB8	7.70971615586724
HN1	7.96213471890087
MAS1	3.16216679378708
APOL1	8.75961749244532
CSHL1	3.17259796229475
ZBTB7C	3.18457695347685
AHCTF1	6.49022046264666
SAE2	8.82188752481936
ITGA2	3.82677956497823
AP2S1	8.47593339621519
P15RS	5.88358886537718
MME	4.27391679438186
VAT1	6.24216826443075
MAST4	5.9631447969408
TUFM	8.7728645492456
KRT33B	3.25178215694967
THEG	3.88924520577269
KCTD2	5.41650299279055
WDR26	9.05828245707673
MFI2	3.27182588903743
KRT34	3.08675272212987
NR4A3	3.45242073348640
SGSM3	5.37228375267832
ARSA	3.79731599181608
TOMM22	6.45478348412376
SOCS3	3.56231510280461
UNKL	3.48313306561282
POP4	9.40003654431197
BHLHB3	9.77469367392594
MALL	3.96266711446131
SOX15	3.14148180842644
CCNA2	4.94781722789839
PARK2	3.26919817756204
GPR124	4.51303334742496
TMEM132A	5.46458849974333
CGRRF1	6.71084510177678
RUVBL2	8.07175268608994
MCAT	6.49081697603974
WNT10B	3.36797563528987
ISCA1	7.55373005872844
RPAP1	4.14837510187503
C12orf48	5.21402512906776
RAI16	5.55867960011193
RPL27	8.9407131731224
EPN1	3.39518187199067
MAGI1	3.21276249267779
GBX2	3.32504421727216
SLC35A1	8.29624142650764
GAL	3.63296680629684
SLC14A2	3.46496920026928
RDH11	8.76133889036648
ZNF518	4.68978666630606
PCYT1B	3.21698750855513
AUH	7.6922111895894
EIF3H	11.0458343022002
KIF1B	7.40471294252234
MBD2	4.80760265407981
AMOTL2	8.08442449426047
C6orf120	5.48336633100824
PIGT	7.72854833365476
PSRC1	5.13709996474377
PLA2G10	4.20963258830756
ALAS1	7.30029795255273
FOXO1	7.5379233802803
C17orf62	7.03378660318335
KIF5C	5.73450538404279
DUSP10	6.22409193523213
CRLF3	6.69938203410573
CLCNKB	3.43057569595779
PSMA5	9.13286084768976
FARS2	6.19583640285223
CCDC28A	7.18538225160622
AMPD3	4.52736257759646
PIAS1	7.27591788704128
ADCYAP1R1	3.30061732984899
TMEM134	6.5114036479205
CDH20	2.99895267555226
FBXO7	7.2577838924724
FLJ14213	4.17812502305721
ZNF3	6.84908014335692
LRRFIP1	8.30973543050477
TMEM49	8.23447072267495
CNOT2	8.8019827096143
CBX2	2.97947090127555
ZC3H14	7.18206513216935
ALDH5A1	5.4040384044668
HNT	4.36836777802369
SERPINA4	3.05704709265041
FLJ20920	5.47488342399608
CRTAP	6.21623060676269
DDX50	8.85041473261924
STYXL1	7.95105495286621
TK2	4.37036002277061
BLVRB	7.76687148421674
STMN1	7.41132723721881
GUCA2A	3.40512380005485
DPP6	2.90871759093557
GALNT10	4.79335921472853
STK39	7.35341163974856
MMP24	4.05525264210878
CKS2	9.83474647321556
RHO	3.67610503975801
BANF1	8.65958788594128
CR1	2.95785766483325
RPS6KA2	5.54125829675977
HMBS	7.26644685954274
C20orf112	3.79456479873698
SLC25A24	7.98268360826813
MRPL22	8.61533058898158
SLC25A15	3.87571682830128
GADD45B	5.38488727864812
TDP1	6.11495011338013
ZNF287	3.53037430587596
DAAM2	6.01429942648145
C11orf57	4.80816095151977
RFK	6.87959334506861
ZFYVE9	3.9984516695544
TCTN3	7.50769073625702
STCH	7.51379396702435
LOC283871	3.37971336070868
NDUFB3	8.85061121424456
DEFB4	3.51545153035655
FPR1	3.93374818674979
FMNL1	3.57503864224122
SEPT7	9.7986469118806
PTCD2	4.90762924395332
GNLY	3.93448725276594
GRAMD1C	6.83358704531716
ZNF165	5.65233197442109
TR2IT1	3.22372555522656
ARMCX3	7.63016756653165
NDE1	5.80780721466179
MAGEF1	6.90658392941663
ITGA10	3.9792088574767
ARHGDIB	8.21722704725279
FSHB	3.5212746589112
ANXA2	11.5633557287191
HLCS	4.20265519615093
MCF2L	4.76596953391444
AK1	5.44072079661148
FH	7.09829301102449
LGALS2	3.41995850672791
SYNPO2L	2.77816107029736
KIAA1045	3.3997546017805
C1orf183	4.28772872248664
MAGEA8	3.03614744736709
DGCR8	4.35571429486641
GSR	6.90569511911455
NEU2	3.212863698591
HIST1H4B	3.12743361805951
CACNA1C	2.97725441524442
FAM20B	6.07490141184068
HES2	3.12394250783212
PDCD6	9.1819747802398
INTS7	6.71266584586813
AMPH	3.90638290522855
UCKL1	6.39342319131696
ASB4	2.99805873021147
C10orf97	5.13126242684048
ALDH1L1	3.72458244288692
CCL23	3.11913601611564
OBSL1	5.20665341295077
SLC12A7	6.97354095162128
THAP4	6.5912086696183
RBM4B	5.39887635554842
OGFRL1	4.57919392140826
KIAA0831	6.29672174455643
C12orf11	7.37340272035013
PPP1R15A	4.8941224968468
KIAA0240	5.47320383484579
CD1B	3.30061118595934
FCGR2A	4.8894592156785
MDC1	4.88024360531558
MAN1A1	4.95433069469994
KRT9	3.28550438175912
HTR1A	3.19663259094596
OCEL1	5.78149219036846
ATP11B	6.00507846986817
NLGN4X	5.737154074839
FBXO34	7.9661190313794
ALOX12	3.41508836225123
RB1CC1	6.91979579244853
PCDH12	5.04101772720967
RPE	6.71847633155648
EIF4E	6.26706654594718
CSDC2	3.55222793372946
ABHD5	4.92069721977647
TMBIM1	7.3631923312773
PET112L	4.53474967962212
P2RXL1	3.02251919215317
F2RL2	3.17378127392162
TRMT1	5.22266005065407
IMPG2	3.27895940714486
LRRC32	4.36169711802954
BGLAP	5.53808672054183
HTR4	3.27332153159124
MRAS	5.20652479371719
TRAF6	5.95598630447404
AXL	4.58255571819468
ATP2C2	4.07356678458585
LMNB1	6.31946884951023
TELO2	3.97099064781180
PNPLA3	4.04532573515718
CSNK1E	6.49488780388326
SRP14	10.5874918667742
KCNQ4	3.19981744877809
PIK3C2B	6.87267478634514
C15orf15	8.71182007737921
TUBB2B	3.20525199289004
USP15	5.88713051190647
C12orf41	7.56063522228032
CEND1	3.52735183827580
RNF31	4.67667163096943
TCEAL2	3.98049524159543
PTGER2	4.2128973828554
UBN1	5.9940112762583
SLC5A7	3.2568602788268
SLC31A1	5.7210409709977
ADAM29	3.41899703477539
ST7L	4.31457176629413
GFOD1	6.4059760569264
CTNNA1	10.2684947417331
HRBL	3.96632739443932
CBX4	3.37591242461429
NTRK2	3.44095088551319
FOXN3	5.79174705473383
MFGE8	7.45429138558342
PFKFB2	3.91982206440427
TAS2R4	3.33211770160999
SH3TC2	3.16958619405826
IL10	3.48470318841093
PXMP4	7.33085247611784
RNF167	6.15610391301959
PRMT5	7.78872679471761
TSKU	5.05984877086793
ATPIF1	9.3978429004458
ETV3	3.10457300061176
PAK7	3.42516800052034
PDLIM1	9.23466031177185
CEP63	6.54378257214254
WDFY3	4.94157324351572
RNF126	4.30106199419822
DPM1	8.3950997432721
CLIC4	6.79722088616752
ACR	3.68300454608756
KLK7	10.1772895025519
ALOX5AP	6.6547174171284
LRP1	5.06953187884393
TNK1	4.48259466420556
TAS2R9	2.92679030382553
ZNF16	6.53239278786496
POLR1B	4.65725247488898
SLC8A2	3.55759890398254
OLFM4	2.90891206160505
TACC1	4.83191972994271
SAMHD1	6.48761386897093
ATP13A2	4.66636640122036
KRT4	3.23002366170133
PAX6	4.51218622990564
SCG2	6.69766341816186
SLC17A6	3.09334534529432
TUBB4	3.72869654301632
PADI4	3.04833370483628
FMO3	3.09362307885592
NLK	5.26917263262784
POU4F3	3.11351104259019
MDM2	3.48223742398732
CAPNS1	9.32279765223503
SDF4	7.84489153486252
ITGBL1	4.25346968556202
TAP2	4.01241397544598
OR2C1	3.33354792715224
KLHDC3	6.5122398902128
EFHD2	4.94867530247558
GALR3	3.5492818613977
NBEA	4.30244355787728
ABCA6	3.12887947938679
ABBA-1	3.58781688026205
GNAI1	5.34459133645119
CLDN3	8.39020333796742
AKT2	3.25309611646959
EGFR	4.84301271496887
VPS4B	7.84308347014832
RBM16	7.64348267766196
GALNT6	6.00734950065378
ZDHHC3	5.97167782298585
SLC25A4	7.56398709650862
CYB5B	5.50605595581183
NDRG1	10.5619076361635
SESN1	4.97214893740504
GBE1	7.96716538428385
MRPL46	7.29453227041585
CLASP1	7.32637037102714
FARP2	4.67841649569079
ACOT11	3.78080485960257
LDHAL6B	2.86941904018444
MAPKAPK3	6.01537914927379
NCAM2	2.97734203246889
AFAP1	4.38746624422501
PRKD2	6.35967048278351
OR2H2	3.13171207833734
ZFP36L1	7.96313694566285
DZIP1	3.99525597842499
GPR161	3.89585666152911
RNF146	6.55860416922877
NKX3-1	3.84386835139889
CCNB2	7.91103441964351
ZNF10	5.001571924666
WDR74	5.67904072347815
FAM134A	7.70563354736848
PCNP	8.54971123786266
PURA	5.71863603012699
DNPEP	7.48315459749039
ERBB2	6.32555662708924
CREB1	6.71678503414132
NEO1	6.8626916461585
DDX3Y	3.29461317725340
RPS3A	12.1106645860315
MXRA7	8.09631125064955
LGALS3	10.6489703812965
GLT8D1	7.25901350013048
TMPRSS3	7.52288439469944
UPB1	3.31630418417893
LAT	4.08856666888313
CLDN14	3.59177616038101
DHX38	4.6297318061647
KCNA3	3.18269713423603
BTBD1	8.33703683608988
TARS2	6.19502640412078
SKIV2L2	8.17757039482763
ABCF1	8.02815529583994
CDT1	2.88363687163903
ZHX2	6.18177465179312
FCF1	5.25498547837314
LRRC49	4.77584504181646
GUCY1B2	3.42759699693486
CD28	3.29720568178263
SMARCA4	6.62386407977116
SEPT2	9.82528442032389
SOHLH2	3.07713500608759
MCOLN3	3.63337354055149
LRP8	7.15388334066289
TAGLN3	3.70009497080378
MASP2	3.51132896200807
GPATCH3	4.34303752578475
TTRAP	8.6480664495513
AGL	7.85311077513177
NFE2L3	4.23000166613307
PSD4	4.25177190159819
PALMD	6.26355218133478
CCNB1IP1	8.4934306215137
TMEM43	6.22291618540435
OBFC1	6.66389237092293
STAT5B	4.18726930203669
C14orf79	4.10604641770758
ENPEP	4.42038843493645
SSB	8.46101724001419
SCT	2.90810432828859
TIMM23	7.39590605011617
SKI	3.56703706277567
SLC22A13	3.02868967665063
AKAP3	3.42812423215479
OAS2	5.76527304596699
KIAA0423	6.24333700700365
SEC61G	9.71654245090456
CAPN11	3.21301044939309
TMEM50B	7.73946326748634
DEGS1	7.48779833581118
ARHGEF4	3.25284744966087
DBNDD1	4.23361616625242
TBL1XR1	7.15980898871355
FAIM	6.67478913033619
SP140	3.23021515561303
G6PD	5.40314195430022
NUDC	7.56206560430117
GABRP	4.5638735498095
SCARA3	5.56188748116724
TACSTD2	5.9926194359742
EIF3J	7.16357321113267
PPP2R2A	8.0971293963491
CPA3	3.13281034052242
PVALB	3.26014670943468
BCAT2	6.62172615756137
MFN1	6.83223485894189
F10	2.98775339405714
