Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_D01_452036
RNF31	4.89535311677503
TCEAL2	5.7547146428743
PTGER2	3.88733842040882
UBN1	6.4039589880802
SLC5A7	2.8543916086966
SLC31A1	4.92265635115962
ADAM29	3.38596466730986
ST7L	4.50484201631660
GFOD1	4.32359385113024
CTNNA1	9.002823769598
HRBL	3.62811419679766
CBX4	3.7329282986694
NTRK2	3.59279826752036
FOXN3	4.993059914507
MFGE8	5.14007568465683
PFKFB2	3.88261058800004
TAS2R4	3.44992594121177
SH3TC2	3.17193343026588
IL10	3.39658701327431
PXMP4	4.40312400660832
RNF167	6.01893041838688
PRMT5	7.32429785709116
TSKU	5.8419058747821
ATPIF1	8.2929282008158
ETV3	3.12740669505897
PAK7	2.90495704099659
PDLIM1	10.0277420225507
CEP63	5.74651944657274
WDFY3	4.67130133819919
RNF126	4.66253669424338
DPM1	9.12837277456293
CLIC4	5.46646100152864
ACR	3.73822144945884
KLK7	4.02404293544364
ALOX5AP	4.28251510351511
LRP1	4.53319223618498
TNK1	4.53765138185560
TAS2R9	3.12190308017108
ZNF16	6.1934045898458
POLR1B	4.79423706768494
SLC8A2	3.65030576791378
OLFM4	2.99759462434289
TACC1	4.24984852926188
SAMHD1	5.06777882604406
ATP13A2	4.59943935476891
KRT4	3.52463544615513
PAX6	3.6345179463868
SCG2	4.26568414413375
SLC17A6	7.00006294427708
TUBB4	4.15754570108513
PADI4	3.14999405576775
FMO3	3.14390070774413
NLK	3.49888912592201
POU4F3	3.0162196602547
MDM2	3.46215700030747
CAPNS1	8.7373378197897
SDF4	6.4410324721034
ITGBL1	5.62884287376689
TAP2	3.77340968668315
OR2C1	3.51883429654642
KLHDC3	6.69827386352474
EFHD2	4.68178455042982
GALR3	3.64658222062435
NBEA	6.97679885969726
ABCA6	3.04975151941701
ABBA-1	4.01041217408442
GNAI1	5.41107180931026
CLDN3	6.0247115610686
AKT2	3.44885106649432
EGFR	5.62365994016684
VPS4B	6.99939475210211
RBM16	7.87958820387308
GALNT6	4.37199527028933
ZDHHC3	5.88641776088992
SLC25A4	6.30447777566477
CYB5B	5.87663103900329
NDRG1	6.75937123653175
SESN1	5.89464376996386
GBE1	7.81548004569484
MRPL46	6.04395344293388
CLASP1	5.39049738670999
FARP2	4.10106069731996
ACOT11	3.74443055438419
LDHAL6B	2.79479718980362
MAPKAPK3	5.45046270083292
NCAM2	3.1405394482538
AFAP1	4.575562558748
PRKD2	5.94806230406258
OR2H2	3.33117637125518
ZFP36L1	7.55951666484872
DZIP1	5.7257151074619
GPR161	4.74419853083069
RNF146	4.76232799811567
NKX3-1	3.98368105868349
CCNB2	7.6876376356431
ZNF10	4.65374296505171
WDR74	5.69319638889185
FAM134A	7.699480318112
PCNP	8.90291650125737
PURA	5.98189316225478
DNPEP	7.11706155094393
ERBB2	4.68672844797107
CREB1	6.58474418089157
NEO1	5.32619849539522
DDX3Y	3.30238247445511
RPS3A	12.8757334179953
MXRA7	7.68640092742332
LGALS3	9.85635922454332
GLT8D1	7.76287104953254
TMPRSS3	5.3175756031367
UPB1	3.32610905161098
LAT	5.42893541959809
CLDN14	3.66257765579557
DHX38	4.19972925008236
KCNA3	3.81339888351875
BTBD1	7.62668926551928
TARS2	5.66226601454197
SKIV2L2	8.15351523208531
ABCF1	6.61581987735474
CDT1	3.62228557121058
ZHX2	6.79583426434265
FCF1	5.25800150812394
LRRC49	6.02574230123416
GUCY1B2	3.80363560147139
CD28	3.41243339691352
SMARCA4	5.90261837269126
SEPT2	8.77032816577364
SOHLH2	3.36682857571426
MCOLN3	3.57808724706092
LRP8	4.56429441886984
TAGLN3	3.72373811424654
MASP2	3.80326547724838
GPATCH3	4.02602085828886
TTRAP	8.15499250943568
AGL	6.19983242255433
NFE2L3	4.55620396943805
PSD4	3.89792058703182
PALMD	3.33287518496847
CCNB1IP1	9.91763913403328
TMEM43	7.11885000565437
OBFC1	6.54676437259965
STAT5B	4.54828148506395
C14orf79	4.16823613735535
ENPEP	3.3817014944905
SSB	8.50389790257483
SCT	3.11887835584515
TIMM23	6.43376141331319
SKI	3.88278109527141
SLC22A13	3.26708341027619
AKAP3	3.63684452033300
OAS2	4.21625148090841
KIAA0423	6.81978938281319
SEC61G	9.30655933061986
CAPN11	3.15712377317456
TMEM50B	5.89453257343439
DEGS1	8.92158410191882
ARHGEF4	3.57932756311074
DBNDD1	4.56825976979507
TBL1XR1	4.62572734566665
FAIM	6.89249881157903
SP140	3.188182240881
G6PD	5.52209514079425
NUDC	6.63706715131434
GABRP	2.92885212382682
SCARA3	5.26731991886697
TACSTD2	5.14172751320386
EIF3J	6.75735785947977
PPP2R2A	7.75668824647129
CPA3	5.0462132780165
PVALB	5.05449005291691
BCAT2	5.08138298593494
MFN1	4.83856236202698
F10	2.98492696788088
