Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_E04
GTPBP1	4.59227943330859
GRK5	3.94947676274784
AP1S2	5.70003462890241
RAB33B	4.39269357350231
CA11	5.55796857165762
ALDOC	6.23374999829778
NUDT1	5.21490974002703
ZNF212	5.86447031172281
ACBD3	7.45707446984095
ZNF83	6.88827335932218
PRDM2	5.1064316305122
GDPD5	6.70431908307777
PDCD4	6.77823307293761
CEP350	6.55320963824306
FOXP3	3.13653199503941
SMYD3	7.45769072966574
CST7	4.43426234531704
SELL	4.06471431715834
CIAO1	6.41387722483202
LGI2	3.9562786596131
WDR45	7.18012496072015
ANKRD6	7.16118079311991
LTBP4	4.98671961596793
PSCD3	3.14638812620587
PYY	2.92336693284693
KCNC1	3.07071435486517
SIRT6	4.10165802862723
CCL19	3.89950711592788
ARHGEF9	6.55913245278726
ABR	4.82909547213367
C10orf22	7.42549099327724
STK17A	4.80236401087742
FOXE1	3.16474676178822
GML	3.04459339700602
CNGA3	2.85629947226573
CD38	6.94765298841556
ZDHHC6	8.03472928906714
NEFH	4.89131795551152
PGBD5	3.76683540085715
CTDSP2	8.24362755585544
RMND5B	6.16644201183949
ZNF257	4.20231367551283
DUSP4	3.51408278415547
FLJ22167	5.64556905534522
EXOSC7	7.10104674701538
ROR2	5.21880901577371
FOXM1	5.62337438645544
ZBTB48	4.92861812845301
BUD31	7.75957330357528
MAOA	5.78669049564227
CCDC41	5.39611791362854
TNNT3	3.74691937931471
FBXO11	6.23409293195188
GYPC	6.68968803955227
PLIN	3.4402335103746
RFXAP	3.35323662815139
C6orf15	4.47553059312326
RNF4	8.43519080540294
F8A1	8.9550073966328
PPP1R3D	4.8654805031537
GRB2	7.51363483997442
TPM3	3.07387139089137
SYT13	4.31546345773101
EPB42	3.60243711088676
RP5-1077B9.4	5.77947209842826
EIF1	10.1946430995558
CETN3	7.28997932005258
FPGT	5.7946165545951
PRY	3.23120916648543
NTHL1	5.82732583942404
POLR2B	8.6442770318482
RPS28	11.8377003963825
GDF10	3.26630644607546
COQ9	7.33006369448608
P2RX3	2.87257437652947
GCC2	7.4893129172151
RARRES3	7.70439265043807
PLXNA1	6.18110341237335
WBP4	5.1515808486489
KIAA0100	7.186227308463
PMF1	6.97980841752023
HS2ST1	6.52113744710877
CRELD2	6.92054103937223
C8G	3.01486909244625
CD82	5.93401141722853
PMM1	4.71046341929424
CBLL1	5.11450314935161
LIM2	3.35691386659823
VAX2	4.12118615579047
SETDB1	5.46148556741607
LRAP	6.125562612534
GCLM	6.7937257379039
CPEB3	4.54739433328202
PPM1A	6.23688586401377
INTS1	4.0194066322152
MMP16	3.21986570122975
CAMTA1	4.0744969067829
SAMSN1	6.0044147403799
DRD3	2.7285499943482
GMPPA	5.78860354287778
C11orf73	6.1376770907079
AIPL1	3.71535217655529
PTP4A2	9.52568567899813
IL24	3.2475992970067
BDKRB1	3.32721970935712
HPCA	3.33041047232318
MLF1	6.711765579324
SEC14L1	7.19286182429349
CHFR	5.7178602603983
EMILIN1	3.96242688999393
THADA	6.67803118764546
TAF12	4.82952203287002
NDUFS4	8.28769082349571
ID1	5.84340949355784
PIK3CB	4.10627969863278
COL18A1	8.31468958410867
PDZD3	3.1448562754663
TBC1D17	6.52510006651732
COX8A	9.39011777571602
CDCA4	5.95600731559723
C2orf44	5.25937030996748
C9orf16	7.72021638520704
ERBB2IP	8.02238034389456
EMX2	9.57701073616414
FUS	6.82691569245927
NIPSNAP3B	3.97218128635182
TF	6.33102557560076
CXorf56	5.880349368719
CLCN4	4.37815155248844
PWP2	6.1261708452173
MMP15	5.00220914472303
MTMR14	6.52152879582225
NPR1	6.40482479361201
DNAL4	5.21936293778841
ELAC2	4.64205070106774
ASS1	10.3381347625038
IPP	5.41313024139863
TMEM59	9.79151814621529
POLR2J	8.36870307345485
SEC23IP	6.84690321750134
RGS4	3.84653322256104
UQCRC1	9.02163270422166
SNX6	8.02014932059163
DDX18	7.21174157805425
POLG	4.79431124752461
ADAM23	3.90895474454613
ZNHIT2	4.85708536363782
TFR2	3.15711390203870
NCDN	4.46840976162481
RAG1	3.48607957476067
POMT1	5.01226733013425
CYP1A1	3.27337745463388
SNAPC1	6.6310957717675
GNA11	5.71642522609539
CCDC52	2.79972281791215
CAPN1	6.5565448779197
DDHD2	7.23189835754397
UPF3A	6.26719559592187
LAGE3	5.59591430163419
GNRHR	3.11133581056933
UNC13B	6.10204281241530
TTLL4	5.75693801386568
PPBP	2.80090799465053
HTR3A	3.08728251122949
SDC2	7.0171570661812
ANKRD49	7.2602320088947
BTF3	9.90769479161254
COX7A2	10.2779889741661
SARS	8.32316240216007
C13orf18	4.90963768301786
CACNB1	3.92690428846926
QKI	6.36680603600389
SETMAR	5.54655314707724
LAMB4	3.25449697062572
MAN2B1	8.13188568418463
EML3	4.74097509003488
ACADL	3.13670220606503
OFD1	7.97176577953094
CGA	3.28819089735573
EIF3EIP	10.4188802308624
PEX16	5.34922263671792
GNG12	7.99224582690562
HABP4	5.08168952192233
CNTN2	3.52613885467912
ASNSD1	7.0858186408017
FUT4	4.96904840277475
DBH	3.31587842471786
CD53	7.55201480869252
HIST1H2BJ	3.36008659647571
TFAP2B	3.16013670926212
ACF	3.68981577323781
TMEM11	6.84242870842137
CDH8	3.28021047790696
C3orf32	4.08652517045269
AGPS	5.84330750532633
C4orf18	3.44875895830507
PCCB	8.31198800453867
IPO13	6.13556087624695
PECI	7.97781234904647
UNG	8.12458376377524
C6orf105	3.43812252920065
GSTP1	9.03752785148868
SUV420H1	8.03512478847454
ARHGAP15	4.26970555750375
LTBR	7.26135880942708
TDRKH	3.30900054182950
PSG4	3.28922514794876
SLC9A3R1	6.76261480582613
NBPF3	9.77593071958452
SLC9A3	3.44223445264309
OSBP	6.77338050787734
PRR5	5.42178324472447
CHMP7	5.28237200300912
ADRA1A	2.92188460085847
ASAH1	6.78225849626032
FKBP4	7.86158049830296
ZNF350	6.04670937762744
DOM3Z	5.64928534616539
GIPR	3.49036897138988
AHI1	5.59328898663916
BST1	3.71482698355683
NCR2	3.43422988866553
NADSYN1	5.09763754852083
UBE2W	6.34105224231304
RGS14	3.71840379246694
KRT15	3.56773064134378
SCN11A	4.18064173507584
GFI1	4.02215307803169
FHL1	6.48028334840177
SMC6	6.94892976557842
GATA1	3.51835624672531
OSGEP	5.47521861243958
ARMC6	5.2675599604466
HK3	3.3216205571312
PSMD5	7.38683791625663
RSU1	7.42296595853504
RPL4	12.2401143861026
MAD2L1	6.83345897746296
RBPMS	4.98121153369442
EIF4A3	8.87636733878443
E4F1	4.62506232907973
DLEC1	3.47947228490118
PRPF3	5.63471745396078
EMR1	3.74492250566201
CHMP2B	7.1430404512364
CAMSAP1	4.61523684308657
RPS21	9.35035247763972
XCR1	3.27060558935862
ARID5A	3.95807864437561
RBM6	6.83113469958293
UBE2N	8.28993711934121
KLF4	4.66921791102206
MGC4172	6.71621702391358
LMO4	6.92162840901965
KLKB1	3.19476406711007
HDAC3	6.79968942411469
HP	4.29823866720546
SCHIP1	6.80938298946832
BTK	4.31387821622978
KRCC1	6.11092865420301
PRND	4.46296163374096
C6orf27	3.23170137478771
PIGL	4.05684489847415
CLCA1	3.46986349045417
C1orf112	4.32251340508288
OLFML2A	4.75446204353256
HUS1	4.62498527213703
SFRS6	7.67623828672441
CXCR7	6.16465946136924
UIMC1	5.99796332037656
FXYD2	3.36199475915599
GOT2	8.33397805560718
ZNF667	5.61993784255722
TFEC	4.42762231476583
ATP7B	4.87304320889617
RAB38	6.48826381347746
POLD2	6.5769378718058
PPM1H	7.77519048862382
DCX	3.19894555732913
NFYC	8.06542763973232
ZNF228	6.17340844787929
KIN	7.17272842126716
PLSCR4	6.67466436894541
HIST1H4I	4.32718694629213
PPARGC1A	2.99672991623541
HIG2	7.8931432822287
KCNK10	3.92194777937898
EXOC1	7.93009419338866
OR6A2	3.54905795680446
ETFA	9.03492923461916
PDAP1	5.09403547015817
C19orf6	3.51647227902454
POLRMT	4.22180761094816
ZNF146	8.4585162555274
MIA2	3.09759784804275
LY6G6E	3.01662570625738
EIF4E2	8.33561142970529
NENF	5.03554702724256
HOXB5	5.09337678038878
ZNF324	5.14917774943667
CUGBP1	5.1144408747158
ENTPD7	4.82958696899533
TTC13	6.6701587329635
GJB5	3.07034536518015
PRSS22	4.57962576623763
CYP3A5	3.87234694922809
MBOAT5	5.61897241697354
CUL4B	6.41962784398481
CENPJ	3.29446341890956
KIAA0664	7.32709290256683
PITX1	4.37567676185951
PDGFRB	5.56176106913372
RDX	6.00746088814989
CELSR3	3.98329164353688
JUND	7.4823181862341
ITSN1	5.40839790250033
CHRNB1	4.77951087284602
EHBP1L1	3.84181903727121
C19orf2	7.67159807735968
FETUB	3.03140287388374
CAMK2B	3.05800543484173
DCTN1	6.97594642548323
TNKS2	7.38831966384097
MRTO4	7.4721498898
C1QBP	6.56577218779895
TTC3	8.74958222254019
NDUFB8	8.48935677666683
CADPS2	5.35135215891665
EDG2	4.86288078908428
MYF5	2.86768247343436
SEMA3G	3.89823085333907
IL23A	3.54290787676363
GJA9	3.5705522341622
R3HDM2	7.61148234110954
C5	4.15180873995894
SLC2A10	7.69159423300224
TRIM45	5.3599475032237
TSP50	3.90134651807731
PAQR3	5.34990709776085
ANKRD26	3.85593501529103
TCP1	8.32750960949883
TMED7	7.23826331937456
CMA1	3.015184984732
PTCRA	4.16176666300602
HCRTR1	3.2567458471288
FST	5.42976811174378
PAWR	4.29643931450788
LDLR	3.9122537196233
ASTN2	4.27044176860283
SCRN1	7.13248168704178
GPATCH8	6.92532869325905
KIF4A	5.24011846328768
TANC2	4.24353444131993
ZMYM5	3.42503388989594
PGM1	9.28750920447703
ZNF586	4.28495241852845
POLR3G	3.38041773048698
CPD	7.57085318273185
SNCAIP	5.31969954317203
DCT	3.43306401989273
HLA-DOA	3.57494062483587
TANK	7.10997806934155
RCAN1	4.60493243268551
UPK1B	4.50924681852593
DNAJB4	5.40947989496195
UGT1A8	3.18086629588946
LIMD2	3.52929530753892
HIST1H4L	3.41352101943684
PECR	5.98103014151366
HSPA2	6.20674938553402
SERP1	9.4579801055861
TACR2	3.65347598781122
NUP85	7.10813645162657
CD177	3.39962606045474
GPR135	3.09904885759279
PIGG	7.23570691545351
LGR5	7.28884932177607
JAK2	3.89941639347811
DPYSL4	3.40410793895710
TM9SF4	6.79573182881466
PTHR1	4.56713027888856
SIRPG	3.00854368756705
ZNF264	7.03209719662562
BICD1	7.73257125275258
RAB5A	8.42115157927231
FLJ13224	3.12665122923168
METTL5	8.65148762956455
HERC6	9.29860702187573
CASP1	5.97193527587389
USP9Y	2.88464044257898
LRP1B	2.83101134439913
XAF1	9.3716345529328
PLA2G4C	4.78684271971143
APOA2	3.04578282044239
SPAG6	3.16307286495886
KALRN	3.34921467124876
SECTM1	5.89220111677288
THOC7	8.62839536509175
IFNAR1	4.68902690631032
TCTA	5.85249826831045
NY-REN-7	3.3080535866572
TALDO1	8.90711631091259
B2M	12.3364590242461
LPPR4	4.46846582088399
SQLE	6.42770542573415
SEPHS1	7.35741333799065
EIF5A	6.35000857173598
FAM49A	4.87263787316536
YTHDC2	4.47891746057663
EHD2	5.81670390887853
NCF1	4.37193852375798
SPG7	5.97191668749032
ZNF614	3.85104595394747
HOXA5	3.18479394258259
NUP133	8.1034485400721
FGF12	4.35029298467963
SLMO2	7.52351864568893
INPP5B	4.54539026436716
PPID	6.92049751663133
SNTA1	4.29723311449538
IL20RA	5.05208806228586
UBE2J1	6.58725137832953
CACNG2	3.01183139861965
GCM1	2.93108951504319
ELF1	6.79190858029377
TLR5	3.95366957007597
TCFL5	7.28681746205273
C1orf107	6.14679176770726
C19orf22	6.82022221007676
SAFB2	6.24092013431091
MAP3K7IP1	3.62455619824305
NCK2	8.07564284600716
OXA1L	8.75612422786073
KIAA0652	6.69043295781413
KLRG1	3.70115266139993
FRAG1	6.92908806837498
ZSCAN12	3.05447945396144
PSMD12	7.3952063266134
E2F4	4.9547414034966
CLEC4M	3.51991022939857
KIAA0999	6.14570907633717
CLDN10	3.56448910779252
MGC13053	4.12022933288480
TAC1	2.65872533669113
GYPA	3.26549300880473
HPCAL4	3.37984738925551
TRAIP	3.88949987861375
MEX3D	4.38557517284958
KIAA0232	7.36682817560413
ERCC8	5.88830299903115
NFAT5	5.48580486920853
GPX4	8.99223804595674
CSPG4LYP1	3.06056615173571
KIAA0368	6.29699306057048
FBXO3	6.37549462040005
DVL1	6.0404164880656
CMKLR1	3.65169531373269
GPR157	3.3991218228018
TYMS	8.9567011313303
OR52A1	3.01451584432157
PEF1	7.14082961478518
ZNF750	5.15002087053279
ALG9	6.90963896471157
MCM5	5.42903621112945
SDK2	3.85141174326658
BAIAP3	3.66798976801897
RABGGTB	7.14373912764034
KCNK7	3.31501436297858
PTP4A3	5.18404856806891
ANKRD40	4.88204183599797
CALCOCO2	7.75066528337285
TMSL8	6.10812049523356
SNCA	4.30247535370367
ZNF551	4.80514044543841
HBQ1	3.17735246854304
ARHGAP26	4.76123154071936
GEMIN6	6.61265424766873
HRAS	5.53935632983185
KLRC4	2.79130361086325
BSDC1	6.50965541834738
DSC1	3.67310210692602
RNF43	5.85672176995683
NDUFAF1	6.45214796561407
MAP2K4	5.88220970460434
FOLR2	5.13952902619454
LYZL6	3.50916609972852
EPB41L3	4.00273828717802
TEKT2	3.91257498906240
CDKN2B	3.19332216521312
WSB1	7.08776646995901
ZNF480	3.85455045594581
MAP3K6	3.94617720444506
PROS1	7.07306528605397
PSMB8	8.20093212095544
HN1	7.98313913672936
MAS1	3.17803138369004
APOL1	5.72963868635699
CSHL1	3.02839375969835
ZBTB7C	3.05012979998415
AHCTF1	6.31976609846503
SAE2	9.4148350184948
ITGA2	4.29400367025874
AP2S1	8.58892789617469
P15RS	7.56405177690335
MME	4.89417376279516
VAT1	8.06744568560134
MAST4	6.97143479651949
TUFM	9.15973124229007
KRT33B	3.39196227584347
THEG	3.84080192969774
KCTD2	6.00563979601104
WDR26	8.79652437529414
MFI2	3.21236472324196
KRT34	2.84215637890813
NR4A3	3.53415182112869
SGSM3	4.71733116804991
ARSA	5.55314153962075
TOMM22	5.75914424562877
SOCS3	3.71284759459346
UNKL	4.67773802665823
POP4	7.64728186623932
BHLHB3	9.3725907748897
MALL	3.66153924208358
SOX15	3.26443114585694
CCNA2	5.46275225008837
PARK2	3.29792981450057
GPR124	5.02725184505185
TMEM132A	5.2170267192792
CGRRF1	6.97301772374237
RUVBL2	8.39899113820885
MCAT	6.11062906533378
WNT10B	3.35909388992328
ISCA1	6.83588435101434
RPAP1	5.02051645215993
C12orf48	5.08802392163734
RAI16	5.12085009837284
RPL27	9.47262837514729
EPN1	3.63477992595178
MAGI1	3.25317245420949
GBX2	3.10160593630427
SLC35A1	7.78301709916809
GAL	4.41215166975691
SLC14A2	3.55298892139557
RDH11	8.75561581132818
ZNF518	5.75709839588036
PCYT1B	3.26308519714926
AUH	7.532129615996
EIF3H	10.4898035035547
KIF1B	7.85648423084273
MBD2	4.92494965289674
AMOTL2	8.64502145873583
C6orf120	7.22019379133948
PIGT	8.31153311469577
PSRC1	5.57148278313672
PLA2G10	3.75988940197727
ALAS1	8.14425649376729
FOXO1	6.12372216810442
C17orf62	6.88244080690921
KIF5C	7.8106611579346
DUSP10	4.14120362510343
CRLF3	7.5956732784654
CLCNKB	3.31559958226842
PSMA5	8.94824878011199
FARS2	6.0406034407595
CCDC28A	6.94278285161741
AMPD3	4.8328012804571
PIAS1	8.07209808516674
ADCYAP1R1	3.59690892119074
TMEM134	7.15759396202
CDH20	3.21894452395020
FBXO7	7.8659312633058
FLJ14213	5.97508430095128
ZNF3	5.87992739003065
LRRFIP1	7.24254016709459
TMEM49	8.71136008695808
CNOT2	8.24423127450126
CBX2	2.74532842132075
ZC3H14	7.17670792583477
ALDH5A1	6.51655379231329
HNT	3.23724920931234
SERPINA4	3.06451796414589
FLJ20920	7.00286256115395
CRTAP	6.90585071192454
DDX50	8.46194163138553
STYXL1	6.53059339000168
TK2	4.8540652987065
BLVRB	6.6610024607244
STMN1	7.08881265783569
GUCA2A	3.17375657431737
DPP6	2.87518220061645
GALNT10	4.45458809553794
STK39	6.21588473298556
MMP24	4.80902758891656
CKS2	8.59431230121694
RHO	3.63751275245271
BANF1	9.50026822225185
CR1	2.91941447705859
RPS6KA2	5.89254457682341
HMBS	6.0895086714838
C20orf112	4.0203930114161
SLC25A24	7.04521306630057
MRPL22	7.13774274741727
SLC25A15	5.58791597192184
GADD45B	4.53341564587421
TDP1	6.13735548599694
ZNF287	4.34469535190645
DAAM2	6.07973004774977
C11orf57	6.73958193139044
RFK	7.19858472382927
ZFYVE9	4.34809218049897
TCTN3	8.10116139206926
STCH	6.82128915952865
LOC283871	3.4447947544553
NDUFB3	7.92372789472797
DEFB4	3.66738835300774
FPR1	3.60293147033087
FMNL1	4.32014456470435
SEPT7	9.14569228643682
PTCD2	4.69169177122147
GNLY	4.95140852048612
GRAMD1C	6.62406261103316
ZNF165	5.98690133556388
TR2IT1	5.20550169114195
ARMCX3	7.13007985290072
NDE1	6.07036715014862
MAGEF1	7.5342971823144
ITGA10	4.31413927031126
ARHGDIB	7.75774839139871
FSHB	3.72298363065599
ANXA2	11.9553117468908
HLCS	4.06654713580397
MCF2L	4.45013807576316
AK1	6.21552307592203
FH	6.33817938594509
LGALS2	3.88869151094492
SYNPO2L	2.71825567178850
KIAA1045	3.23474713146035
C1orf183	4.29036469610334
MAGEA8	3.05351031418906
DGCR8	5.16317178078756
GSR	4.04957605127901
NEU2	3.27619300142025
HIST1H4B	3.3686941492383
CACNA1C	3.08733463766289
FAM20B	6.58460909041808
HES2	2.96690408716257
PDCD6	8.56634361518548
INTS7	6.48927150678831
AMPH	5.63100637635825
UCKL1	6.60660424081157
ASB4	3.01113305385033
C10orf97	5.63622411329245
ALDH1L1	3.7878726761236
CCL23	3.14351291622772
OBSL1	5.34336086603395
SLC12A7	7.16322000747445
THAP4	6.34158112216804
RBM4B	6.63090664674397
OGFRL1	4.82623250161867
KIAA0831	7.60205804387781
C12orf11	8.62594512352304
PPP1R15A	5.14539407769027
KIAA0240	5.7647079203897
CD1B	3.33790114714588
FCGR2A	5.35619281907388
MDC1	5.12733568520301
MAN1A1	3.83105678209666
KRT9	3.48827141486948
HTR1A	3.12849738287379
OCEL1	6.8886256515123
ATP11B	5.41432277735011
NLGN4X	5.7393235776755
FBXO34	7.9378797901879
ALOX12	3.65310452082532
RB1CC1	7.4765590824049
PCDH12	4.63254952949624
RPE	5.88665219001092
EIF4E	7.35148480432864
CSDC2	4.11001504027035
ABHD5	6.2025308531377
TMBIM1	7.17877440291169
PET112L	4.98509874799676
P2RXL1	3.11967842505650
F2RL2	3.18469468243916
TRMT1	5.96857741711919
IMPG2	4.14895673237965
LRRC32	6.5408302979124
BGLAP	4.82892479315552
HTR4	3.38030634930304
MRAS	4.67259259383484
TRAF6	6.14670617034221
AXL	5.88208606786514
ATP2C2	3.2923567420707
LMNB1	5.42533744626125
TELO2	4.23152267571368
PNPLA3	4.11630112297687
CSNK1E	6.6995978688519
SRP14	10.3519717402771
KCNQ4	3.14434939456754
PIK3C2B	6.5021681127305
C15orf15	8.14138544830267
TUBB2B	4.36259828426374
USP15	6.38024688963458
C12orf41	8.23350104613478
CEND1	3.5979137640741
RNF31	6.25849544430577
TCEAL2	6.29728335979512
PTGER2	5.23269377708136
UBN1	6.95201680977111
SLC5A7	3.15826405166494
SLC31A1	6.4763732963965
ADAM29	3.54246088350845
ST7L	4.31516988252487
GFOD1	4.74617036288885
CTNNA1	8.73020672520087
HRBL	3.60966087490214
CBX4	3.89339273122759
NTRK2	3.4063811049053
FOXN3	5.85997129931604
MFGE8	9.10223973201057
PFKFB2	3.86792543217682
TAS2R4	3.42595332850406
SH3TC2	3.15026218099300
IL10	3.52842299006949
PXMP4	5.89730650233539
RNF167	6.27542277626361
PRMT5	8.66285848816688
TSKU	5.65132678243097
ATPIF1	7.96390775494747
ETV3	3.18532855888009
PAK7	3.33740385723499
PDLIM1	9.03927250568642
CEP63	5.79119618214859
WDFY3	5.49954252720450
RNF126	4.51657747598945
DPM1	8.7977238556577
CLIC4	6.84377971542391
ACR	3.88144616007892
KLK7	9.3987795657992
ALOX5AP	7.31380018135641
LRP1	6.33006000054566
TNK1	5.20732270361641
TAS2R9	2.88289282816600
ZNF16	5.87225826071301
POLR1B	5.63322551940986
SLC8A2	3.66855760709432
OLFM4	2.79690632980342
TACC1	4.88470303780062
SAMHD1	6.72175976382486
ATP13A2	5.63109910316637
KRT4	3.41909183452322
PAX6	4.43479592980336
SCG2	4.02267631162609
SLC17A6	3.44524854568642
TUBB4	3.90631555448513
PADI4	2.95082292984374
FMO3	3.28096824357417
NLK	5.63720814422621
POU4F3	2.96090492163816
MDM2	3.37157473477857
CAPNS1	9.43194922252152
SDF4	7.38764057054484
ITGBL1	2.99495476250520
TAP2	4.52082474718201
OR2C1	3.29655316133277
KLHDC3	7.76563868083995
EFHD2	5.61030339827153
GALR3	3.39866789732038
NBEA	5.3993070042472
ABCA6	3.24308854132418
ABBA-1	3.71776102461172
GNAI1	5.86519011487344
CLDN3	8.73986124746912
AKT2	3.44831521936248
EGFR	4.06297844636484
VPS4B	7.87289746643526
RBM16	8.28093497933163
GALNT6	7.07404948388173
ZDHHC3	6.55213070006984
SLC25A4	5.58358081862117
CYB5B	4.99713743443723
NDRG1	7.8519030343546
SESN1	5.87120194098282
GBE1	8.10523667220491
MRPL46	7.36840681324384
CLASP1	6.53430810756339
FARP2	4.90324491408072
ACOT11	3.8150379728802
LDHAL6B	2.93661871051209
MAPKAPK3	6.30788437743647
NCAM2	3.0099005286784
AFAP1	4.24290877660826
PRKD2	7.41487875055836
OR2H2	3.14828292550501
ZFP36L1	8.14247419263092
DZIP1	5.10711568490365
GPR161	5.18972473952342
RNF146	6.03765888267121
NKX3-1	3.90833012869194
CCNB2	7.85378506985775
ZNF10	4.24839494086845
WDR74	6.13440454129978
FAM134A	8.76387176817842
PCNP	9.0286844501541
PURA	5.60399029040945
DNPEP	7.64090078671361
ERBB2	5.71819305303988
CREB1	6.79732717448248
NEO1	7.50449678992066
DDX3Y	3.25674109693758
RPS3A	12.6698949927941
MXRA7	10.0714389573821
LGALS3	8.9526225322754
GLT8D1	8.05552473224306
TMPRSS3	9.09219079988969
UPB1	3.39389316784139
LAT	3.95736449989295
CLDN14	3.57716348573058
DHX38	4.46164130974045
KCNA3	3.40188208246988
BTBD1	8.621710397863
TARS2	5.70904856903232
SKIV2L2	7.87557669869888
ABCF1	8.27391224263469
CDT1	2.66720598432476
ZHX2	8.05694260990949
FCF1	5.24435947954342
LRRC49	6.75206381752987
GUCY1B2	3.63567185052684
CD28	3.20567961579537
SMARCA4	6.28785607834403
SEPT2	9.58617721860556
SOHLH2	3.24052597804332
MCOLN3	4.40937008764313
LRP8	4.13111732780635
TAGLN3	4.58028824481734
MASP2	3.45190016723586
GPATCH3	4.59837491629021
TTRAP	8.1967727490167
AGL	7.4693632182283
NFE2L3	5.99279133971321
PSD4	3.96500549114967
PALMD	6.65521122184902
CCNB1IP1	9.10329261141042
TMEM43	7.57004028053317
OBFC1	6.52136620607828
STAT5B	4.80250463096493
C14orf79	4.61996951243748
ENPEP	5.36151253362478
SSB	8.83381892825954
SCT	2.95906723724538
TIMM23	7.14925094902563
SKI	3.51180078172046
SLC22A13	3.07563272771803
AKAP3	3.69322553347908
OAS2	7.99534225040201
KIAA0423	7.58218253354336
SEC61G	8.94283832211495
CAPN11	2.86764119088474
TMEM50B	7.8722556300382
DEGS1	9.08512878852507
ARHGEF4	3.50183269104794
DBNDD1	4.61261758024037
TBL1XR1	5.64641478257174
FAIM	6.82982994546495
SP140	3.66172124131052
G6PD	5.78574578909717
NUDC	7.46691873082881
GABRP	3.93582059196852
SCARA3	5.93106407887413
TACSTD2	6.14927110927706
EIF3J	7.16367224620063
PPP2R2A	7.0853688802769
CPA3	3.48580290420615
PVALB	3.06858706928759
BCAT2	6.26808548347467
MFN1	6.50601926183622
