Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_B09_443116
BAZ1B	6.69233082413699
USP6NL	5.47211765451166
SLCO2B1	3.96618567209929
ABCD4	4.17715291469978
DIMT1L	5.45183365296775
SLC25A46	7.416407507313
LARP7	7.14190054158366
TEK	3.6693525525587
CD160	3.40916987495935
TERF2IP	8.02733774360903
PHF20	6.62339649153656
COL1A1	5.72060175847869
KIAA0090	6.09500337720746
GTPBP1	4.42233596584532
GRK5	3.71105071868173
AP1S2	4.69178951579068
RAB33B	4.26587983131841
CA11	4.21005490059307
ALDOC	7.01454410735474
NUDT1	6.05624228104655
ZNF212	5.89020591264905
ACBD3	7.58219631862697
ZNF83	5.79117590793234
PRDM2	4.44810218626646
GDPD5	4.51726221090838
PDCD4	5.90513750925025
CEP350	7.17942941353019
FOXP3	3.34053878819511
SMYD3	7.55410692703557
CST7	3.80199612492316
SELL	3.46124886184373
CIAO1	6.90892112954582
LGI2	3.82247426368587
WDR45	6.09188713277196
ANKRD6	7.58875648974515
LTBP4	4.2119971342868
PSCD3	3.1874978174477
PYY	3.22003344698931
KCNC1	3.11178694000217
SIRT6	4.27572313059268
CCL19	3.86186186689885
ARHGEF9	4.32582230025645
ABR	4.53419291327559
C10orf22	5.46503573466316
STK17A	5.51119309371353
FOXE1	3.53539712963715
GML	3.1347944752457
CNGA3	2.93471265060551
CD38	3.67872402340837
ZDHHC6	7.48951321418636
NEFH	3.31097341588844
PGBD5	3.89233426704773
CTDSP2	7.58616541902109
RMND5B	5.73600609352652
ZNF257	4.25880466149202
DUSP4	3.29775801454272
FLJ22167	5.78764653933306
EXOSC7	5.85213732747451
ROR2	4.41537145093267
FOXM1	5.48128394004878
ZBTB48	4.81023427948457
BUD31	7.06029517577854
MAOA	5.74461060358615
CCDC41	4.1199486035013
TNNT3	3.92091415437816
FBXO11	6.00899257752274
GYPC	5.13059459906004
PLIN	3.53552848321088
RFXAP	3.68218707870452
C6orf15	3.62793135793637
RNF4	7.92141911863634
F8A1	7.3741267644023
PPP1R3D	4.11731319382609
GRB2	8.01370006399254
TPM3	3.31288309373579
SYT13	3.63353950574795
EPB42	3.54414010988516
RP5-1077B9.4	4.9239341310683
EIF1	9.83997944510386
CETN3	6.83553339625165
FPGT	6.08144052734763
PRY	3.3776106291363
NTHL1	5.25073125448249
POLR2B	8.5195491548257
RPS28	11.8728914561208
GDF10	3.0301584146163
COQ9	7.9288658551949
P2RX3	2.95373163830095
GCC2	7.97821372179388
RARRES3	8.07554492410029
PLXNA1	6.06040320942159
WBP4	4.33456681797264
KIAA0100	6.429788795216
PMF1	7.69876591198991
HS2ST1	6.19082885178813
CRELD2	6.75287111950473
C8G	3.30361591407157
CD82	6.0148156426211
PMM1	5.42899891014141
CBLL1	5.04127011946845
LIM2	3.57696254464302
VAX2	3.84691354424908
SETDB1	5.697787796948
LRAP	3.48679059446445
GCLM	8.23612049664906
CPEB3	3.33507326690499
PPM1A	5.03162868741317
INTS1	4.24253348009015
MMP16	3.14521182594196
CAMTA1	3.79648179763571
SAMSN1	4.27731762663075
DRD3	2.76339961111471
GMPPA	5.15160840807127
C11orf73	6.41003903159967
AIPL1	3.70656041121014
PTP4A2	9.97647086500656
IL24	3.62725087807183
BDKRB1	3.10142464035674
HPCA	3.46467486713414
MLF1	7.04826135544353
SEC14L1	5.78183993423129
CHFR	5.6722478179764
EMILIN1	3.31432821798747
THADA	5.7815939411341
TAF12	5.07229995235212
NDUFS4	8.47499936915573
ID1	4.49327436386526
PIK3CB	3.96904163783792
COL18A1	6.33544446804677
PDZD3	3.13142682337115
TBC1D17	4.1612835297661
COX8A	10.0619523959253
CDCA4	6.60756386668709
C2orf44	4.25999993660643
C9orf16	8.04369017379181
ERBB2IP	7.72159696895833
EMX2	8.02618097468886
FUS	6.71212298183985
NIPSNAP3B	3.69030900911328
TF	3.26823657697847
CXorf56	5.43659959470843
CLCN4	3.83670214322671
PWP2	5.32472072749956
MMP15	4.53964599082772
MTMR14	6.13029686688248
NPR1	5.97431620280089
DNAL4	5.2525145760428
ELAC2	4.68034471343626
ASS1	11.2053028608540
IPP	5.01018694267331
TMEM59	9.35660926529617
POLR2J	8.99891928630177
SEC23IP	5.6266770129575
RGS4	3.76476926098807
UQCRC1	8.98628431574268
SNX6	6.958058460149
DDX18	7.76263426897059
POLG	4.67684538406652
ADAM23	4.20520157067483
ZNHIT2	4.43935407770997
TFR2	3.72286005066221
NCDN	4.50809554443704
RAG1	3.52393279271753
POMT1	4.49410200692528
CYP1A1	3.36091337510231
SNAPC1	4.43324234831734
GNA11	5.40753034949604
CCDC52	2.79787600821772
CAPN1	8.22560918304845
DDHD2	6.13021672793918
UPF3A	6.29638147743969
LAGE3	6.39407954509872
GNRHR	3.06530370901719
UNC13B	6.45861900632075
TTLL4	4.34623046816132
PPBP	2.97641483714061
HTR3A	8.44066719684542
SDC2	4.75842066430649
ANKRD49	6.43831140273976
BTF3	10.2419543551655
COX7A2	10.9990773620818
SARS	9.01585857780866
C13orf18	3.4038978955771
CACNB1	3.99997299847114
QKI	6.0060952417833
SETMAR	4.22493993645096
LAMB4	3.41586462766583
MAN2B1	6.95492905885267
EML3	5.09806920060728
ACADL	3.32565186886052
OFD1	7.97386252040348
CGA	3.27840067968197
EIF3EIP	10.9163698882370
PEX16	5.72165266126177
GNG12	7.7008039578705
HABP4	4.8780030945451
CNTN2	3.58416038000442
ASNSD1	7.35665009742199
FUT4	3.51267307887458
DBH	3.74703753402082
CD53	5.85757690978267
HIST1H2BJ	3.62307180306611
TFAP2B	3.37326941947646
ACF	3.63768177950651
TMEM11	6.23532535760746
CDH8	3.29755764868469
C3orf32	3.34776368240585
AGPS	5.51598743227448
C4orf18	3.13840805649224
PCCB	7.71197201002704
IPO13	4.41227354288893
PECI	8.22359579787447
UNG	7.30034543769211
C6orf105	3.82913332276194
GSTP1	9.66492855053916
SUV420H1	7.61741186226453
ARHGAP15	3.67219590561663
LTBR	6.46095639251403
TDRKH	3.56743704854656
PSG4	3.43741657315815
SLC9A3R1	5.80489317621427
NBPF3	8.1273643414857
SLC9A3	3.87416208057972
OSBP	6.21543361031097
PRR5	3.8616296210934
CHMP7	6.01592576673694
ADRA1A	3.09880075358024
ASAH1	6.87736090468216
FKBP4	7.04613149429713
ZNF350	4.6452922041619
DOM3Z	5.98441932805179
GIPR	3.6950041530995
AHI1	4.22851927202859
BST1	3.93687018814227
NCR2	3.57339513370382
NADSYN1	5.91563141765337
UBE2W	5.63829459904587
RGS14	4.38776873822505
KRT15	6.19431365573787
SCN11A	3.82860855287233
GFI1	3.46684369707034
FHL1	4.52878423496812
SMC6	6.05921538456932
GATA1	3.63793323831159
OSGEP	4.72895327866348
ARMC6	5.03899616100972
HK3	3.55914716023555
PSMD5	6.03943902340557
RSU1	7.59437461107429
RPL4	11.6973631895485
MAD2L1	7.88319338214456
RBPMS	7.22470594320935
EIF4A3	8.31480628616691
E4F1	5.03038930654573
DLEC1	3.53787670823723
PRPF3	5.51552275483095
EMR1	3.98232996332981
CHMP2B	6.95506585886336
CAMSAP1	4.49087229373980
RPS21	10.5119883327340
XCR1	3.17327927053622
ARID5A	4.76943563894169
RBM6	4.98961061500718
UBE2N	7.92268828677271
KLF4	3.5209405343591
MGC4172	4.07633936856558
LMO4	7.93210452113667
KLKB1	3.45818930663184
HDAC3	6.53795879790431
HP	8.32050337528567
SCHIP1	4.91995405328819
BTK	4.44196912040672
KRCC1	5.96870378993077
PRND	2.98890818732064
C6orf27	3.56032490339863
PIGL	3.68557757682491
CLCA1	3.48739539734536
C1orf112	5.40797034819188
OLFML2A	4.04887546152083
HUS1	5.22101900228987
SFRS6	6.71920507383050
CXCR7	8.4100511984065
UIMC1	6.83249206988064
FXYD2	3.70427021201145
GOT2	8.8461652373893
ZNF667	3.8790825946495
TFEC	3.44873589883663
ATP7B	5.54019864653186
RAB38	5.73961159584149
POLD2	7.29260402755568
PPM1H	5.54715083288956
DCX	3.17532994814036
NFYC	5.64475440250848
ZNF228	5.01175207766642
KIN	5.59004468378136
PLSCR4	5.30776461310408
HIST1H4I	4.18226703918387
PPARGC1A	3.08727830218064
HIG2	7.22891202590092
KCNK10	4.41809039857190
EXOC1	7.56493711815568
OR6A2	3.68879572081658
ETFA	7.38802635367945
PDAP1	5.19807388823297
C19orf6	3.65978635174922
POLRMT	4.34676962488186
ZNF146	8.17153874812929
MIA2	3.07072467146282
LY6G6E	3.19491507448052
EIF4E2	7.87376372281812
NENF	5.5642903480325
HOXB5	5.16469429011352
ZNF324	4.36498315522211
CUGBP1	4.66523245955719
ENTPD7	4.62380838790567
TTC13	6.10979957566737
GJB5	3.35133382485161
PRSS22	4.64929203513314
CYP3A5	3.29417507629877
MBOAT5	4.77645953910083
CUL4B	4.56230135937882
CENPJ	3.54734443611465
KIAA0664	6.7135027283264
PITX1	3.46145571592463
PDGFRB	4.85907718739165
RDX	5.31396039733092
CELSR3	3.92119780983576
JUND	6.55344098545517
ITSN1	4.75299664561362
CHRNB1	3.70792737591395
EHBP1L1	3.58030779930533
C19orf2	7.44446505989794
FETUB	3.09734370695739
CAMK2B	3.15360475558223
DCTN1	6.9559856838877
TNKS2	6.39055773736111
MRTO4	6.8534189299924
C1QBP	6.74072624862064
TTC3	7.56698737601066
NDUFB8	9.32614952149473
CADPS2	5.40857205017364
EDG2	4.81436174896837
MYF5	2.88556009555893
SEMA3G	3.4004635894705
IL23A	3.61136020101997
GJA9	3.62968011965473
R3HDM2	6.48115235856063
C5	3.91036449521384
SLC2A10	5.30153847756503
TRIM45	5.2308105891139
TSP50	3.74381848598709
PAQR3	4.92717284048753
ANKRD26	3.16026106657488
TCP1	9.8909773564939
TMED7	6.72710218220564
CMA1	3.06972640360799
PTCRA	4.24963358596884
HCRTR1	3.64300631768732
FST	4.18312255667253
PAWR	4.23091801069345
LDLR	5.46646224623153
ASTN2	3.80248402200565
SCRN1	6.77414178090558
GPATCH8	5.95054797695964
KIF4A	6.7872530565252
TANC2	3.48265128272112
ZMYM5	3.72718851843965
PGM1	8.79407758794973
ZNF586	5.76290094842394
POLR3G	3.87599854603008
CPD	6.76662727221349
SNCAIP	3.66641288898449
DCT	3.39941888405229
HLA-DOA	3.60309984230601
TANK	5.04042836145264
RCAN1	4.2785168095963
UPK1B	4.05149324544605
DNAJB4	4.29530287455058
UGT1A8	3.09732168250368
LIMD2	3.35136523527657
HIST1H4L	3.59622445444905
PECR	4.50198389548602
HSPA2	4.49600661519822
SERP1	9.23328979803619
TACR2	3.16840372014292
NUP85	7.6423556108682
CD177	3.47335435328725
GPR135	3.22880093260461
PIGG	6.87291070782101
LGR5	4.51649452130801
JAK2	3.4406435008058
DPYSL4	3.4202401273931
TM9SF4	5.96242794911684
PTHR1	3.22075603691451
SIRPG	3.23438110867126
ZNF264	4.75742521063628
BICD1	5.09584479486263
RAB5A	6.74829554277467
FLJ13224	3.15447202638270
METTL5	9.91710597732351
HERC6	5.39391397941752
CASP1	5.67291431031472
USP9Y	2.71560836531312
LRP1B	2.93359467348244
XAF1	5.61981317061986
PLA2G4C	3.32701407110617
APOA2	3.30973307168772
SPAG6	3.15526248722459
KALRN	3.45384520169502
SECTM1	7.16249597685467
THOC7	8.68357957096536
IFNAR1	4.08070060388739
TCTA	5.70977525297242
NY-REN-7	3.28322954525138
TALDO1	9.7629367249271
B2M	11.3063614351873
LPPR4	3.29090953217598
SQLE	6.39579468186514
SEPHS1	6.49758801285218
EIF5A	6.61752351456648
FAM49A	4.0191203457393
YTHDC2	4.3774500469068
EHD2	4.73952239464469
NCF1	3.58463409113699
SPG7	5.09642916815674
ZNF614	3.57398492368995
HOXA5	7.62612052559045
NUP133	8.36842426550913
FGF12	4.07745793026193
SLMO2	7.64825860576008
INPP5B	4.99123360544578
PPID	6.755937870005
SNTA1	4.34998792667842
IL20RA	3.6252569046325
UBE2J1	6.01552326679101
CACNG2	3.30100043346227
GCM1	3.2829159073361
ELF1	5.61992788262786
TLR5	3.93890223266743
TCFL5	5.75738268413898
C1orf107	6.16872031430707
C19orf22	6.35445574846815
SAFB2	6.64944598247565
MAP3K7IP1	3.9282397707017
NCK2	8.3310073915603
OXA1L	7.94827355857585
KIAA0652	5.91630281987117
KLRG1	3.41669136800667
FRAG1	5.38939659403659
ZSCAN12	3.03705322462525
PSMD12	7.76170349483669
E2F4	5.44754020782309
CLEC4M	3.73901767568361
KIAA0999	4.92678234265681
CLDN10	9.7986098348615
MGC13053	4.18167988432077
TAC1	2.75787908764050
GYPA	3.37563063213597
HPCAL4	3.28863645094307
TRAIP	4.32967810552637
MEX3D	4.25556271040258
KIAA0232	6.98733410744822
ERCC8	4.84848177792335
NFAT5	5.54741575087639
GPX4	9.17913946522647
CSPG4LYP1	3.46738950037746
KIAA0368	5.89804628891837
FBXO3	6.44154684277998
DVL1	6.42363722024893
CMKLR1	3.54910614917922
GPR157	3.51903089688365
TYMS	7.97541051172372
OR52A1	3.19962247602543
PEF1	7.11467899713934
ZNF750	3.19437017151947
ALG9	5.05977930668773
MCM5	5.78826071199225
SDK2	3.82005349789896
BAIAP3	3.81336423891066
RABGGTB	7.4282013069029
KCNK7	3.43374078671723
PTP4A3	4.53541077577737
ANKRD40	4.23961775703741
CALCOCO2	7.49481726200465
TMSL8	5.18276183441139
SNCA	4.61284623030795
ZNF551	4.11799527886939
HBQ1	3.59238643176115
ARHGAP26	5.07678461436208
GEMIN6	6.36264255869679
HRAS	5.98079983990796
KLRC4	2.72881630332438
BSDC1	6.49175611014203
DSC1	3.78705223829711
RNF43	5.19024803580472
NDUFAF1	5.8312637472048
MAP2K4	5.36915081177973
FOLR2	4.83281924005934
LYZL6	3.78726053060951
EPB41L3	3.24902619085421
TEKT2	4.06883976767867
CDKN2B	3.86469832287580
WSB1	6.08632641802386
ZNF480	3.36510200158064
MAP3K6	3.97821476939041
PROS1	4.6540259594582
PSMB8	7.52435507154703
HN1	10.0016719061038
MAS1	3.43161747155954
APOL1	5.8841202010211
CSHL1	3.28236790209371
ZBTB7C	3.19930914664084
AHCTF1	6.55588520853816
SAE2	9.2375141456185
ITGA2	4.45537488468035
AP2S1	9.52942030682954
P15RS	7.54032814459417
MME	3.98301236894474
VAT1	6.47063392799771
MAST4	5.23802826916200
TUFM	9.27048397311773
KRT33B	3.29119150069999
THEG	3.52980548438656
KCTD2	5.50352527623444
WDR26	8.93578723754032
MFI2	3.32398065727164
KRT34	2.9447580759214
NR4A3	3.34903644925257
SGSM3	4.86947589821458
ARSA	3.68655705660607
TOMM22	5.99121128429114
SOCS3	3.72744240637811
UNKL	4.05221628494046
POP4	8.69942747010892
BHLHB3	9.26543134222928
MALL	4.2117889506983
SOX15	3.95121320176603
CCNA2	6.24425436096147
PARK2	3.33942569963790
GPR124	3.83238592642489
TMEM132A	5.08247003315406
CGRRF1	4.57766369939904
RUVBL2	9.02460555536969
MCAT	5.94696542272994
WNT10B	3.58759738974336
ISCA1	6.50771674318434
RPAP1	3.96149473693456
C12orf48	5.23576256304687
RAI16	5.24874439886016
RPL27	9.62525322522364
EPN1	3.82076649378440
MAGI1	2.86546691020792
GBX2	3.32330494990879
SLC35A1	7.75092621301104
GAL	3.67998396597638
SLC14A2	3.45959108464552
RDH11	6.65355623923492
ZNF518	4.62540920162654
PCYT1B	3.41854172911
AUH	6.78910942558399
EIF3H	10.0724175588650
KIF1B	6.62929647006507
MBD2	4.81831457432299
AMOTL2	6.36184434029034
C6orf120	7.14982075526751
PIGT	8.7995423043654
PSRC1	8.13390087079349
PLA2G10	3.52227860421706
ALAS1	7.50408260319687
FOXO1	7.6403084934032
C17orf62	6.5235118259821
KIF5C	6.19568684340327
DUSP10	5.7100370597818
CRLF3	6.54209619689448
CLCNKB	3.52208903292916
PSMA5	9.61666964809848
FARS2	5.17301218601074
CCDC28A	6.46111006811444
AMPD3	4.40001712424018
PIAS1	6.70554338040152
ADCYAP1R1	3.56222541876752
TMEM134	6.66480228257295
CDH20	2.96513781528221
FBXO7	7.60606662109346
FLJ14213	4.38191175860908
ZNF3	5.3820061233131
LRRFIP1	6.65950154533716
TMEM49	8.71833334034976
CNOT2	6.93862490854365
CBX2	2.85817663881368
ZC3H14	7.0775185621779
ALDH5A1	3.86315452955129
HNT	3.17921419817899
SERPINA4	3.27610736224765
FLJ20920	4.85319626923755
CRTAP	4.78914435898668
DDX50	6.84986911735384
STYXL1	6.41928218698146
TK2	4.31079207015111
BLVRB	7.77879513158321
STMN1	7.31464574926172
GUCA2A	3.392643137528
DPP6	3.07582953202768
GALNT10	3.69815599284474
STK39	5.98742319653166
MMP24	5.04111768651077
CKS2	10.1969756089586
RHO	3.75939490899640
BANF1	9.64265715143177
CR1	3.01839665486620
RPS6KA2	6.72335316128976
HMBS	6.41558666433633
C20orf112	3.77175220043388
SLC25A24	8.01374742251847
MRPL22	8.76873355489482
SLC25A15	4.5854171512033
GADD45B	5.04125892154271
TDP1	5.89287804489377
ZNF287	3.24829445964717
DAAM2	5.54642102710006
C11orf57	5.41401095666772
RFK	6.57761633636791
ZFYVE9	4.23783751788922
TCTN3	7.11873485697423
STCH	6.41750578838416
LOC283871	3.60761059531169
NDUFB3	8.15499343621931
DEFB4	3.84770341697454
FPR1	3.57438437405637
FMNL1	3.67922020611753
SEPT7	9.31935652114252
PTCD2	4.79255340956718
GNLY	3.40445517133676
GRAMD1C	4.25057643707766
ZNF165	4.69791195296988
TR2IT1	3.66195332768415
ARMCX3	7.71072898935179
NDE1	6.30389638554784
MAGEF1	6.63021423543168
ITGA10	3.90325668442115
ARHGDIB	7.18583954189251
FSHB	3.88651153710957
ANXA2	10.6020736798123
HLCS	3.72373728112595
MCF2L	4.77780441371108
AK1	6.00721397615854
FH	6.37625007894458
LGALS2	3.80266909765964
SYNPO2L	2.70662248306355
KIAA1045	3.32436928268324
C1orf183	4.75414648706814
MAGEA8	3.25545998979304
DGCR8	4.62370101595693
GSR	6.64936166434913
NEU2	3.71011243871653
HIST1H4B	3.55765896389877
CACNA1C	3.14140930504928
FAM20B	6.8639074024966
HES2	3.20308777253206
PDCD6	9.23894856668526
INTS7	5.89843652256835
AMPH	3.80445237671859
UCKL1	6.66964698981766
ASB4	2.99911840560051
C10orf97	4.14932429997284
ALDH1L1	3.73430649471070
CCL23	3.16549649934620
OBSL1	4.57453693998858
SLC12A7	7.24586253415494
THAP4	5.86913095016266
RBM4B	5.03085148460868
OGFRL1	4.20129565877473
KIAA0831	4.45104442644586
C12orf11	7.86069031941462
PPP1R15A	4.51335786163638
KIAA0240	4.72762957337372
CD1B	3.21187626673112
FCGR2A	4.79412737767029
MDC1	6.46115092058076
MAN1A1	4.16801465334307
KRT9	3.45187351160249
HTR1A	3.61954890659526
OCEL1	5.30326193781212
ATP11B	5.96040077722111
NLGN4X	5.15824540373671
FBXO34	6.92723370774098
ALOX12	6.8752072349502
RB1CC1	6.65151073139002
PCDH12	4.40794157217814
RPE	5.07480931811722
EIF4E	6.52141880712361
CSDC2	3.80479965172798
ABHD5	4.65572439865841
TMBIM1	5.46957201727755
PET112L	4.73167514412086
P2RXL1	3.20969415842973
F2RL2	3.13803144515546
TRMT1	5.47224262422838
IMPG2	3.38305480571966
LRRC32	6.40557803616583
BGLAP	5.2002860542941
HTR4	3.4315996196139
MRAS	4.48434069194863
TRAF6	5.6142259090751
AXL	4.17117236815946
ATP2C2	3.75448651029426
LMNB1	6.16408919371617
TELO2	4.22480808077595
PNPLA3	4.34774935705194
CSNK1E	6.25444795216022
SRP14	10.2589588859247
KCNQ4	3.19066460735854
PIK3C2B	6.76272357305346
C15orf15	7.38353304938138
TUBB2B	3.4230762751799
USP15	5.95722836057648
C12orf41	7.72593962045119
CEND1	3.76543412288659
RNF31	4.71192371250952
TCEAL2	4.16097698994816
PTGER2	4.09135628789965
UBN1	6.60052195060177
SLC5A7	3.32955945256104
SLC31A1	6.47400914252228
ADAM29	3.46869016041829
ST7L	4.28136112825464
GFOD1	5.73511283977337
CTNNA1	9.28354791905114
HRBL	4.26899951453472
CBX4	3.7602092896765
NTRK2	3.48399445905532
FOXN3	5.05371131924212
MFGE8	5.22430880366884
PFKFB2	3.78926219077868
TAS2R4	3.62869071636982
SH3TC2	3.25924932352772
IL10	3.32474077608786
PXMP4	6.93899911756321
RNF167	6.52636550855724
PRMT5	7.02787799409609
TSKU	5.06681579073534
ATPIF1	9.06748441918117
ETV3	3.57174917220697
PAK7	3.75851114452845
PDLIM1	10.6112486336162
CEP63	5.48448857790368
WDFY3	4.87328310723514
RNF126	4.82113770427059
DPM1	9.52124134580415
CLIC4	6.25022221713077
ACR	3.72402467918561
KLK7	8.71179939146193
ALOX5AP	5.5764857307666
LRP1	5.04509088731532
TNK1	4.74609581924669
TAS2R9	3.20308702553439
ZNF16	5.01867408714398
POLR1B	5.61927104697838
SLC8A2	3.85322359200928
OLFM4	2.99664208956077
TACC1	5.2890576569915
SAMHD1	7.19871060623059
ATP13A2	5.0762951626751
KRT4	3.75094113353018
PAX6	7.93531102123334
SCG2	3.30922083953568
SLC17A6	3.74782430209264
TUBB4	4.69061529119033
PADI4	3.12893248354877
FMO3	3.14574032368705
NLK	3.92768981386658
POU4F3	3.20572152109183
MDM2	3.44229609489364
CAPNS1	9.72913941975564
SDF4	7.1244441444695
ITGBL1	3.69622852273288
TAP2	4.24238810276712
OR2C1	3.60858895273426
KLHDC3	6.49858398229145
EFHD2	4.62416259170127
GALR3	3.49205646485622
NBEA	5.6067375133023
ABCA6	3.05048572840075
ABBA-1	3.73151263569762
GNAI1	6.15537552927836
CLDN3	8.64046880836651
AKT2	3.40875783634442
EGFR	4.60114486067905
VPS4B	7.37768343464552
RBM16	8.32582820049975
GALNT6	5.88074264338672
ZDHHC3	5.46666698524031
SLC25A4	6.01837322178987
CYB5B	6.30691708669896
NDRG1	7.90859464776562
SESN1	4.38988967240412
GBE1	7.03853440837178
MRPL46	4.9008047259452
CLASP1	6.7391838743378
FARP2	4.63526554234991
ACOT11	3.87344458189226
LDHAL6B	3.06970477283265
MAPKAPK3	5.27950771654052
NCAM2	3.18338398984762
AFAP1	3.81725547513693
PRKD2	6.91217311691726
OR2H2	3.51411024165689
ZFP36L1	6.10827957258113
DZIP1	4.8524110182584
GPR161	4.21039563433259
RNF146	4.29086974853134
NKX3-1	3.87144308572391
CCNB2	8.65734156727205
ZNF10	4.19245356254955
WDR74	5.38308935744533
FAM134A	6.86135237248263
PCNP	8.21118397869631
PURA	4.88933833415819
DNPEP	7.43363395660324
ERBB2	4.96784013891928
CREB1	5.61419119161694
NEO1	7.20532836874721
DDX3Y	3.25144441422842
RPS3A	12.5263737476745
MXRA7	8.44057139655865
LGALS3	9.63458330726485
GLT8D1	6.78488581076268
TMPRSS3	4.67833320908523
UPB1	3.353462119918
LAT	3.86623055969921
CLDN14	3.95197422631116
DHX38	5.63240441932934
KCNA3	3.37780944568023
BTBD1	6.7233071183718
TARS2	6.00196287793985
SKIV2L2	8.52604223532595
ABCF1	7.65820537990898
CDT1	3.45478222930398
ZHX2	5.76144501458543
FCF1	4.66584810750326
LRRC49	4.20368763617402
GUCY1B2	3.2995058375737
CD28	3.30730227397932
SMARCA4	6.43732589117897
SEPT2	9.07715375429316
SOHLH2	3.32715418248309
MCOLN3	3.68986918772775
LRP8	7.2458503511685
TAGLN3	3.84838415950619
MASP2	3.58029859722635
GPATCH3	4.45961434644884
TTRAP	8.21378060922152
AGL	7.2198683593252
NFE2L3	5.37348649178798
PSD4	4.06895060647903
PALMD	4.38768290000208
CCNB1IP1	7.28979376837345
TMEM43	6.46618689179538
OBFC1	5.55184764126915
STAT5B	4.00063877411384
C14orf79	4.35752046013824
ENPEP	3.84120978034551
SSB	8.9023443822787
SCT	3.14244817210796
TIMM23	5.38246268210996
SKI	3.84966232304683
SLC22A13	3.17275252818353
AKAP3	3.4189067312579
OAS2	3.91713339120934
KIAA0423	5.46800820923885
SEC61G	10.0505230932999
CAPN11	3.16827302254372
TMEM50B	6.92036048865582
DEGS1	8.02227873914092
ARHGEF4	3.39115730201141
DBNDD1	4.44594272668057
TBL1XR1	4.6573278275571
FAIM	4.62425799090111
SP140	3.33970853703382
G6PD	5.72174161847779
NUDC	7.2021960302096
GABRP	3.11984588783965
SCARA3	4.56926238882574
TACSTD2	5.32740955598581
EIF3J	7.00931078426984
PPP2R2A	8.48969413133827
CPA3	3.25527484371632
PVALB	2.99989861266483
BCAT2	7.40388567676603
MFN1	7.02747155965827
