Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_B03_491098
R3HDM2	7.84436422910213
C5	4.23021823455712
SLC2A10	7.04152764777443
TRIM45	4.61683205059264
TSP50	3.85470728855523
PAQR3	5.55135118649356
ANKRD26	3.34183246217705
TCP1	8.1520016143935
TMED7	6.72729791180621
CMA1	3.04172164101222
PTCRA	4.18923926566755
HCRTR1	3.44451927701932
FST	4.42250458962870
PAWR	3.85137332878352
LDLR	5.36284411726525
ASTN2	4.08276578271956
SCRN1	7.45525910768723
GPATCH8	6.01177800671587
KIF4A	5.37188549629328
TANC2	3.59356631049154
ZMYM5	4.0274232995633
PGM1	9.4633159444752
ZNF586	5.06303442170341
POLR3G	3.40546442562239
CPD	6.65710513869253
SNCAIP	4.79964614934564
DCT	3.45383465431744
HLA-DOA	3.84459371602915
TANK	7.23457567947096
RCAN1	5.03237049349012
UPK1B	7.74188199959793
DNAJB4	5.02749535162844
UGT1A8	3.10928421063841
LIMD2	3.43762877719391
HIST1H4L	3.62247929276747
PECR	6.4107033961553
HSPA2	5.38981826786845
SERP1	9.48764575987167
TACR2	3.27677245898309
NUP85	7.27116107269308
CD177	3.564505970292
GPR135	3.10122456321282
PIGG	7.29076487189924
LGR5	3.38782249953388
JAK2	3.58918456752096
DPYSL4	3.49214829536664
TM9SF4	6.59766671036107
PTHR1	3.31090354224874
SIRPG	3.14271100456065
ZNF264	5.02040674641668
BICD1	5.41250847179365
RAB5A	8.20851807186706
FLJ13224	3.07341690905863
METTL5	9.2654852827425
HERC6	6.15760028362032
CASP1	6.57212969229285
USP9Y	2.84401504395075
LRP1B	2.83981418084080
XAF1	6.31261904269819
PLA2G4C	3.93512403458405
APOA2	3.0176435495189
SPAG6	3.19291854743259
KALRN	3.23664883768577
SECTM1	7.26403262035172
THOC7	9.18136126834217
IFNAR1	5.06850523209232
TCTA	6.87607725971402
NY-REN-7	3.88292481687548
TALDO1	9.20441203928135
B2M	12.3621535919479
LPPR4	3.79864335252811
SQLE	6.31656797595597
SEPHS1	6.73300787164506
EIF5A	6.1581332028491
FAM49A	4.64015235399943
YTHDC2	4.02351749012112
EHD2	5.08800369610993
NCF1	3.64533860627903
SPG7	5.96563044417024
ZNF614	3.37009191428052
HOXA5	3.38370297428307
NUP133	7.7248489648794
FGF12	3.61295981081907
SLMO2	8.19283714827956
INPP5B	4.53814511108646
PPID	6.55187767417748
SNTA1	4.31188257375937
IL20RA	3.71327155096588
UBE2J1	5.94187632255614
CACNG2	2.96403109912136
GCM1	3.14750788348946
ELF1	6.91702728473755
TLR5	6.74367788202009
TCFL5	6.70447845669404
C1orf107	6.24550686464262
C19orf22	6.67566678785995
SAFB2	6.29861876740216
MAP3K7IP1	3.60671108566835
NCK2	7.95950905750111
OXA1L	9.23004814970615
KIAA0652	6.19774972561059
KLRG1	3.59697816867792
FRAG1	7.32051315351877
ZSCAN12	2.82460016504714
PSMD12	7.79626572140507
E2F4	5.20441427821593
CLEC4M	3.42781691477527
KIAA0999	5.09493413599727
CLDN10	9.8875108799053
MGC13053	3.98739812722897
TAC1	2.58309631438045
GYPA	3.35831678070848
HPCAL4	3.18429333552673
TRAIP	3.74771143543228
MEX3D	4.4177407680995
KIAA0232	6.68261392539974
ERCC8	4.7348685654256
NFAT5	4.8678099894666
GPX4	8.8859127716415
CSPG4LYP1	3.17495036209753
KIAA0368	6.18030649785543
FBXO3	6.45466540080107
DVL1	7.00934410476215
CMKLR1	3.53854063591529
GPR157	3.43207211166103
TYMS	7.0082311257174
OR52A1	3.37230567551289
PEF1	7.4538321430257
ZNF750	3.7953131941255
ALG9	5.91490004862917
MCM5	4.79998529785869
SDK2	3.38095733842543
BAIAP3	3.96241462176355
RABGGTB	8.18204951806248
KCNK7	3.50556832203387
PTP4A3	7.20126514307254
ANKRD40	4.07422641138500
CALCOCO2	7.01399883959206
TMSL8	5.0327368823254
SNCA	4.62067580510307
ZNF551	3.76774761840449
HBQ1	3.3308498781001
ARHGAP26	5.02234783115193
GEMIN6	6.88240320982272
HRAS	5.8874720202116
KLRC4	2.76525260652934
BSDC1	6.21597002463322
DSC1	3.68716089626613
RNF43	4.6353968577252
NDUFAF1	6.78027823158294
MAP2K4	5.40055674853227
FOLR2	4.72888707554007
LYZL6	3.62982539293954
EPB41L3	3.7520971067377
TEKT2	3.76507784763394
CDKN2B	3.14595903618824
WSB1	5.97277080430947
ZNF480	3.64455176756071
MAP3K6	5.076372807546
PROS1	7.41391633880404
PSMB8	8.51907362210655
HN1	8.32872860845358
MAS1	3.22634354050469
APOL1	6.32106806292522
CSHL1	3.26651062733809
ZBTB7C	3.11044412057507
AHCTF1	5.91611125690668
SAE2	8.40181452340906
ITGA2	5.06812747441114
AP2S1	8.46846656666876
P15RS	7.67592473852752
MME	4.4223318590842
VAT1	7.24062816626366
MAST4	6.24218992988178
TUFM	9.94924297155367
KRT33B	3.33816265231634
THEG	3.72428016547333
KCTD2	5.53376827757214
WDR26	8.86062070665472
MFI2	3.25988230650659
KRT34	3.04495552825471
NR4A3	3.44471982474611
SGSM3	4.67678621353491
ARSA	4.12489450626616
TOMM22	5.48435396911261
SOCS3	3.78722784366181
UNKL	4.02818919586389
POP4	8.6106540624058
BHLHB3	9.69955995713714
MALL	6.30708891155855
SOX15	3.42171596926954
CCNA2	5.31795933519786
PARK2	3.35489394400473
GPR124	4.30164285302438
TMEM132A	4.64264503373535
CGRRF1	6.60908617018991
RUVBL2	7.74167106233192
MCAT	6.50678867108873
WNT10B	3.78829616386501
ISCA1	7.2991818811554
RPAP1	4.39082875937518
C12orf48	4.3591004601703
RAI16	5.84694375912345
RPL27	9.4359975218256
EPN1	3.67093562149422
MAGI1	3.13862210293348
GBX2	3.14340485779086
SLC35A1	7.27905593264773
GAL	5.15536116786925
SLC14A2	3.62267756788389
RDH11	6.96939363600254
ZNF518	3.86947458033859
PCYT1B	3.31704516458913
AUH	7.87749196795173
EIF3H	11.8256959045521
KIF1B	7.64765220057563
MBD2	4.6099385630442
AMOTL2	7.90920000958813
C6orf120	6.0866621916336
PIGT	7.32830471967433
PSRC1	6.23305935018903
PLA2G10	4.11659906053583
ALAS1	7.45446334421856
FOXO1	6.11659366711197
C17orf62	7.7496378678327
KIF5C	5.4863937580644
DUSP10	5.68910243096741
CRLF3	7.02039725062776
CLCNKB	3.47914141468718
PSMA5	9.41007902635556
FARS2	5.3135861172242
CCDC28A	6.42269988112894
AMPD3	4.93760101234482
PIAS1	7.62133993948343
ADCYAP1R1	3.2234112307069
TMEM134	7.94367826050939
CDH20	3.02899092688571
FBXO7	7.57680677586939
FLJ14213	4.891717521328
ZNF3	5.44341342614489
LRRFIP1	7.80670949880052
TMEM49	9.41574215506215
CNOT2	6.65078991154683
CBX2	3.10200403419317
ZC3H14	5.95757572512596
ALDH5A1	4.90950108456075
HNT	3.78431843142131
SERPINA4	3.24480701893509
FLJ20920	5.21471575902256
CRTAP	6.13515564585232
DDX50	8.0561097839127
STYXL1	7.89443728173556
TK2	4.59554728857494
BLVRB	7.01107417474358
STMN1	6.06888075935156
GUCA2A	3.14623117580885
DPP6	3.47029320351465
GALNT10	5.39434336387007
STK39	5.86288059995374
MMP24	4.45547259172792
CKS2	9.68965765049097
RHO	3.67594820587365
BANF1	9.41137831737417
CR1	3.01441760043514
RPS6KA2	5.09907486991116
HMBS	6.51754540889006
C20orf112	3.78892180580262
SLC25A24	8.00211177647985
MRPL22	8.94446775553891
SLC25A15	5.179961466677
GADD45B	4.90279149897016
TDP1	5.634693527801
ZNF287	3.62036135569766
DAAM2	5.65029831659523
C11orf57	5.69480006126712
RFK	8.57695908585949
ZFYVE9	3.97524352271792
TCTN3	7.99768704404079
STCH	5.62516469358745
LOC283871	3.56551073571403
NDUFB3	8.24609152615162
DEFB4	6.52027601014959
FPR1	4.26665573860920
FMNL1	4.30357898753523
SEPT7	9.7880864274778
PTCD2	4.75607188715638
GNLY	4.98954374836356
GRAMD1C	5.88903487877546
ZNF165	3.71824605439442
TR2IT1	3.70385648324894
ARMCX3	8.19167072524909
NDE1	5.46591683904855
MAGEF1	7.46579779559857
ITGA10	3.57013909478201
ARHGDIB	8.61895057995852
FSHB	3.75113610804843
ANXA2	12.1007183146696
HLCS	4.20605791238969
MCF2L	5.05003511455053
AK1	6.91886605721878
FH	6.94920573959218
LGALS2	3.71724612285391
SYNPO2L	2.61566566671913
KIAA1045	3.44532269009618
C1orf183	4.63621758476716
MAGEA8	2.98619272539225
DGCR8	4.8310866541862
GSR	5.32166445579279
NEU2	3.39579781911665
HIST1H4B	3.49823019293429
CACNA1C	3.09848706976984
FAM20B	6.04378661128415
HES2	3.28801849710208
PDCD6	9.2865890634878
INTS7	4.54777133062323
AMPH	4.13982626425654
UCKL1	6.42389722778942
ASB4	3.18585556861863
C10orf97	5.28073976646841
ALDH1L1	3.92317884507725
CCL23	3.21432519866643
OBSL1	5.06462337976385
SLC12A7	7.45239408746952
THAP4	6.62817606520043
RBM4B	5.46471885892574
OGFRL1	4.85740140393454
KIAA0831	6.88992389317117
C12orf11	7.40133709398327
PPP1R15A	4.41248417948889
KIAA0240	5.09266779285108
CD1B	3.22709148317940
FCGR2A	6.08219046890463
MDC1	4.01421921933570
MAN1A1	4.16791928382469
KRT9	3.46217934689364
HTR1A	3.26951466889153
OCEL1	5.5048591057864
ATP11B	5.29664137594178
NLGN4X	5.03206692055694
FBXO34	8.03033255535363
ALOX12	3.53305223099175
RB1CC1	6.72688626705718
PCDH12	4.54384037870611
RPE	5.78737911423315
EIF4E	7.6400214707806
CSDC2	4.16276301792085
ABHD5	5.15490492569583
TMBIM1	7.35769629504105
PET112L	4.5133894294907
P2RXL1	3.04666858366052
F2RL2	3.22569213681792
TRMT1	6.05967221639896
IMPG2	3.50904054160523
LRRC32	6.79036132460016
BGLAP	4.92086900777923
HTR4	3.45257934251632
MRAS	6.64629204824466
TRAF6	5.4532759097712
AXL	4.89436937099459
ATP2C2	4.9961435568016
LMNB1	4.75829327073452
TELO2	4.20757219269845
PNPLA3	3.60420764063448
CSNK1E	5.96039149683826
SRP14	10.3071994191620
KCNQ4	3.12665768788099
PIK3C2B	6.91547322897207
C15orf15	9.39004926976488
TUBB2B	2.94296741696664
USP15	5.18921573435872
C12orf41	7.6752937759536
CEND1	3.65189443036111
RNF31	5.55009573507775
TCEAL2	4.13493998807006
PTGER2	7.87213752658826
UBN1	5.89970946913059
SLC5A7	3.3667386815165
SLC31A1	6.22477967725056
ADAM29	3.51532784166416
ST7L	4.36589001235416
GFOD1	5.50046821981183
CTNNA1	8.54268959228855
HRBL	3.69147506983112
CBX4	4.193794839636
NTRK2	3.73551501701609
FOXN3	4.87539849417372
MFGE8	6.6311259761693
PFKFB2	3.85164335234462
TAS2R4	3.44185011013615
SH3TC2	3.23728087000986
IL10	3.84304166940485
PXMP4	6.29273713132449
RNF167	6.42093976368451
PRMT5	7.79247139430434
TSKU	6.93999136457583
ATPIF1	8.92179364071564
ETV3	3.46897671741235
PAK7	3.03336317659147
PDLIM1	9.48621647820279
CEP63	5.46622112723756
WDFY3	5.49412948102666
RNF126	4.99398424876091
DPM1	8.77876054813893
CLIC4	6.584495205515
ACR	3.65631738183863
KLK7	9.06512256035825
ALOX5AP	7.93418423738827
LRP1	5.00610414714967
TNK1	5.05029440495414
TAS2R9	3.23321371773791
ZNF16	6.65148916239856
POLR1B	4.94579226394235
SLC8A2	4.16322615088568
OLFM4	2.83059934285623
TACC1	6.29607040588305
SAMHD1	6.64257860491846
ATP13A2	4.82170013054006
KRT4	4.77443188034807
PAX6	3.35575017960825
SCG2	3.78363784100558
SLC17A6	3.22035854652741
TUBB4	4.18745205685007
PADI4	3.00101571586477
FMO3	3.23823561693581
NLK	3.49038684527799
POU4F3	3.10061855136983
MDM2	3.49344344879413
CAPNS1	9.27589274490773
SDF4	7.54061394529675
ITGBL1	4.28958553943820
TAP2	4.09917698781143
OR2C1	3.26681784566480
KLHDC3	6.3781084131211
EFHD2	6.34071697652753
GALR3	3.90320601610076
NBEA	3.24503864552112
ABCA6	3.34399269551272
ABBA-1	3.85271713222885
GNAI1	5.43838387385744
CLDN3	7.87170308202668
AKT2	3.25025012414375
EGFR	4.91772280035041
VPS4B	7.49673311550347
RBM16	7.46411980729851
GALNT6	6.7424866663208
ZDHHC3	5.750451230645
SLC25A4	5.85005202974344
CYB5B	5.46646523351409
NDRG1	9.33134601461472
SESN1	4.67182858039949
GBE1	7.45918356706187
MRPL46	6.79780032965886
CLASP1	6.02203926229819
FARP2	4.71422276991483
ACOT11	3.84216040810967
LDHAL6B	2.97880976859550
MAPKAPK3	6.2821737316188
NCAM2	2.97809629886078
AFAP1	4.38823306995684
PRKD2	5.81143947161322
OR2H2	3.26634033530189
ZFP36L1	7.08509117431322
DZIP1	4.10449237970104
GPR161	4.40107937006826
RNF146	4.23441648713217
NKX3-1	3.92366778601762
CCNB2	7.41373650903429
ZNF10	3.61317244098296
WDR74	5.98327868152012
FAM134A	8.76768741446678
PCNP	8.62282075583876
PURA	6.29623092213965
DNPEP	7.59683671378495
ERBB2	5.17560924262387
CREB1	5.90994708745697
NEO1	6.33884136493253
DDX3Y	3.18926656753846
RPS3A	12.6856848250255
MXRA7	9.68205384409678
LGALS3	11.8162407232203
GLT8D1	7.25183632132916
TMPRSS3	9.0774307102666
UPB1	3.07357136069287
LAT	3.98436082631464
CLDN14	3.43716534215625
DHX38	4.29023671766383
KCNA3	3.29805501412286
BTBD1	8.90234291006072
TARS2	5.51421103510948
SKIV2L2	7.182326453885
ABCF1	7.33363650152235
CDT1	3.10284490324376
ZHX2	7.40552999622774
FCF1	4.61394421290093
LRRC49	4.59976690841377
GUCY1B2	3.65625725421098
CD28	3.17505410319288
SMARCA4	7.17263656717284
SEPT2	9.4629752338926
SOHLH2	3.41977325750514
MCOLN3	4.10630717855962
LRP8	5.81988486341522
TAGLN3	3.75821558868602
MASP2	3.54305766998434
GPATCH3	4.45317742572585
TTRAP	8.07194069423226
AGL	7.30673564746228
NFE2L3	5.01805293159492
PSD4	3.99383165910949
PALMD	5.97287280170346
CCNB1IP1	8.81995305997661
TMEM43	7.72591081735716
OBFC1	6.20233729310865
STAT5B	4.23952176120704
C14orf79	4.65315931193125
ENPEP	3.96521886002255
SSB	7.92142983358859
SCT	3.00401244575760
TIMM23	7.12000130376792
SKI	3.64181340646263
SLC22A13	3.16877891256665
AKAP3	4.27503651450735
OAS2	5.7156949732173
KIAA0423	6.75946125078686
SEC61G	10.0994794455939
CAPN11	3.14682609843580
TMEM50B	6.69360510391183
DEGS1	7.4182169192067
ARHGEF4	3.40007564433462
DBNDD1	4.11544329675064
TBL1XR1	4.81822201342697
FAIM	5.45898389396584
SP140	3.30327308799543
G6PD	4.61228404381487
NUDC	7.38675925736081
GABRP	5.53725407249367
SCARA3	6.47033069335387
TACSTD2	6.29339783501095
EIF3J	7.38508917747177
PPP2R2A	8.29578490614334
CPA3	4.79842166666013
PVALB	4.01450426653366
BCAT2	5.26398664608064
MFN1	6.18680551442697
F10	3.19796984026856
