Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_C02_433710
F8A1	7.15611996481448
PPP1R3D	4.29390505346391
GRB2	6.65811753970431
TPM3	3.38423384416809
SYT13	4.25292004805762
EPB42	3.68937089551582
RP5-1077B9.4	5.26047811408486
EIF1	10.2063277441004
CETN3	7.44111418075653
FPGT	5.49104190514616
PRY	3.54071420453179
NTHL1	5.62579366328521
POLR2B	8.8773031394467
RPS28	11.9017349396667
GDF10	3.71498362904478
COQ9	6.57054030608827
P2RX3	2.85368143324709
GCC2	7.55690113767657
RARRES3	3.80943097802818
PLXNA1	6.20560758356248
WBP4	5.22623269030647
KIAA0100	6.85877346326664
PMF1	7.22514637821843
HS2ST1	5.91119419316514
CRELD2	5.61556531994213
C8G	3.26573778909491
CD82	5.59421273655403
PMM1	4.80965382422517
CBLL1	4.84216386170204
LIM2	3.38927198499622
VAX2	4.72615068695032
SETDB1	5.82524685683764
LRAP	4.73490390716695
GCLM	5.28617616247054
CPEB3	3.26008682447736
PPM1A	5.76854185291486
INTS1	4.44124021836351
MMP16	3.31477185727598
CAMTA1	6.53781333134536
SAMSN1	3.22572758192097
DRD3	2.75187969187222
GMPPA	5.19157223832519
C11orf73	4.91093536397868
AIPL1	3.60836391368715
PTP4A2	9.48652302112744
IL24	3.30207520514263
BDKRB1	3.29738314541067
HPCA	3.87951538388163
MLF1	6.3790492466701
SEC14L1	6.79968329854131
CHFR	5.2666737514038
EMILIN1	4.19005387598505
THADA	6.35375204380499
TAF12	5.02760468840401
NDUFS4	7.81474869031025
ID1	5.61952528725055
PIK3CB	3.90733593899996
COL18A1	8.62582687667787
PDZD3	3.43687264986378
TBC1D17	5.0517396637651
COX8A	10.4105326109548
CDCA4	5.9080383409785
C2orf44	5.67861776076027
C9orf16	7.59524461748962
ERBB2IP	8.38337563017919
EMX2	9.8172413225328
FUS	7.68649582520328
NIPSNAP3B	3.76469557097695
TF	3.49157373888492
CXorf56	4.47020431642663
CLCN4	4.02165371252933
PWP2	5.23184900453837
MMP15	4.91399517322328
MTMR14	6.0476013947751
NPR1	5.20683343081354
DNAL4	5.05760211299518
ELAC2	4.76291513751152
ASS1	8.95067816344912
IPP	5.79529862642384
TMEM59	8.50185236673918
POLR2J	8.2788143941407
SEC23IP	5.6791703699698
RGS4	4.09727586413216
UQCRC1	8.10910658782745
SNX6	7.21202460277365
DDX18	7.10231919723757
POLG	4.64938787038048
ADAM23	4.17318363829907
ZNHIT2	5.00994972009918
TFR2	3.41331776607934
NCDN	4.55250974529945
RAG1	3.10545633621786
POMT1	4.52695693374003
CYP1A1	3.19209471448719
SNAPC1	6.40642937602921
GNA11	5.02255000788146
CCDC52	2.74480766703503
CAPN1	7.30035256032822
DDHD2	8.3843049985706
UPF3A	6.01247979047213
LAGE3	5.84653264870351
GNRHR	3.15048532237604
UNC13B	5.36533045286734
TTLL4	6.19532714651111
PPBP	3.03324301506145
HTR3A	3.43813509615156
SDC2	6.87346523432385
ANKRD49	6.85988724814804
BTF3	10.0794385582188
COX7A2	9.99966794928304
SARS	8.33736465468247
C13orf18	3.41499175116838
CACNB1	4.23936588183642
QKI	6.08545965405448
SETMAR	5.38483432985744
LAMB4	3.43515684322559
MAN2B1	6.99690029680295
EML3	5.06129405480941
ACADL	3.19980816495877
OFD1	6.88006177130641
CGA	3.33494128549706
EIF3EIP	10.7992704539947
PEX16	5.11537915751759
GNG12	8.07633577994602
HABP4	5.25752898296171
CNTN2	3.58184062132409
ASNSD1	7.53054624209718
FUT4	3.59431332644661
DBH	3.32104920226344
CD53	3.76390559628567
HIST1H2BJ	3.60077554703855
TFAP2B	3.23751487500152
ACF	3.6434283986242
TMEM11	5.90705119553413
CDH8	3.38575209718981
C3orf32	3.2974568955604
AGPS	4.5233815274967
C4orf18	3.14059436596725
PCCB	7.07313689266639
IPO13	5.58249565220696
PECI	7.61489706140651
UNG	7.15658446343234
C6orf105	3.63811614014846
GSTP1	8.76525968953557
SUV420H1	7.56540242257075
ARHGAP15	3.22805182016137
LTBR	6.54483476079187
TDRKH	3.58381492014386
PSG4	3.55866255261021
SLC9A3R1	5.34350766705605
NBPF3	9.14522971002476
SLC9A3	3.67553327274023
OSBP	6.69905981048284
PRR5	4.56043942944943
CHMP7	5.5012529879357
ADRA1A	3.13024014154174
ASAH1	6.76303421899631
FKBP4	7.72434959911866
ZNF350	4.83644414082879
DOM3Z	4.84421987116791
GIPR	3.84515913632167
AHI1	4.7929436628749
BST1	3.82266029334236
NCR2	3.57360662610141
NADSYN1	4.60902257560933
UBE2W	6.83677205306448
RGS14	3.79601286518296
KRT15	3.68234934462466
SCN11A	3.92407798045886
GFI1	3.71630192043722
FHL1	4.44410204337099
SMC6	6.89073954790111
GATA1	3.5222756105495
OSGEP	4.71231907462602
ARMC6	4.75558280694716
HK3	3.28589490470865
PSMD5	3.50179673970911
RSU1	6.4313587242606
RPL4	11.9583305693396
MAD2L1	6.46535827084203
RBPMS	4.18358132082689
EIF4A3	8.6828018565076
E4F1	5.27373940785939
DLEC1	3.40547857873793
PRPF3	6.11669011117772
EMR1	3.07695810884973
CHMP2B	6.3858405512242
CAMSAP1	4.58201744693355
RPS21	9.48844182266092
XCR1	3.00057396390012
ARID5A	4.25669359416518
RBM6	6.31036357108818
UBE2N	7.12441685007717
KLF4	4.47338705645215
MGC4172	5.61600571630528
LMO4	7.33028928055033
KLKB1	3.07088350500392
HDAC3	6.58897123053242
HP	3.42214729943938
SCHIP1	6.90678079770617
BTK	3.58101204428975
KRCC1	8.42199596344936
PRND	2.93636296518862
C6orf27	3.31155279306971
PIGL	3.78594170224489
CLCA1	3.61285860089654
C1orf112	4.53202174090217
OLFML2A	5.84653752648523
HUS1	4.37127786710902
SFRS6	7.04528990208156
CXCR7	6.90437084560837
UIMC1	5.48060237081643
FXYD2	3.23447963991404
GOT2	6.89042256341658
ZNF667	4.78032229148535
TFEC	3.05691516540311
ATP7B	4.67042750376648
RAB38	4.34693446976605
POLD2	7.60742322019587
PPM1H	6.65282987776005
DCX	3.27044918299890
NFYC	6.06880238225748
ZNF228	4.64961679655337
KIN	6.67083872235499
PLSCR4	6.55132736269451
HIST1H4I	4.05967040124081
PPARGC1A	3.03859820533392
HIG2	6.75518995609149
KCNK10	4.0251944900488
EXOC1	8.71307118127309
OR6A2	4.31145342839521
ETFA	6.9635632346948
PDAP1	5.50489243573021
C19orf6	3.36888074711163
POLRMT	3.97977309975185
ZNF146	8.74945056787037
MIA2	3.38033026461197
LY6G6E	3.06651938070139
EIF4E2	8.13435690855662
NENF	4.59707072088451
HOXB5	3.93483932582973
ZNF324	4.72671001976864
CUGBP1	4.48015352503856
ENTPD7	4.7629250697898
TTC13	6.57675096712404
GJB5	3.22686298219456
PRSS22	4.50547940133802
CYP3A5	3.34868547657983
MBOAT5	5.08747902776197
CUL4B	4.96139502323437
CENPJ	3.51679157320424
KIAA0664	5.65759104028932
PITX1	3.32823568043493
PDGFRB	5.81432468242278
RDX	5.82039995993574
CELSR3	4.57411165546331
JUND	6.47314498591758
ITSN1	5.28071853069888
CHRNB1	4.39163640732362
EHBP1L1	3.46842703954446
C19orf2	7.68220529969764
FETUB	3.14525536940851
CAMK2B	3.45307303032241
DCTN1	7.06941534807887
TNKS2	6.84171194646925
MRTO4	7.13332662237351
C1QBP	5.91509551184137
TTC3	8.90461486999386
NDUFB8	8.3701218544244
CADPS2	4.37798772190349
EDG2	5.10628736750222
MYF5	3.31009947462315
SEMA3G	4.64529429338883
IL23A	4.22358813873297
GJA9	3.64526757304786
R3HDM2	8.18396848361382
C5	4.17236707440497
SLC2A10	6.9905871903588
TRIM45	4.89919491085176
TSP50	3.84205929093531
PAQR3	4.94807210980897
ANKRD26	3.57615896172911
TCP1	7.8001588423002
TMED7	7.21973618697984
CMA1	3.00737927326906
PTCRA	4.20743769737734
HCRTR1	3.15278940738046
FST	4.50434657610160
PAWR	3.82940241113418
LDLR	4.98579130876456
ASTN2	3.94962717065337
SCRN1	8.15325389683845
GPATCH8	7.2288591952812
KIF4A	5.05098451154878
TANC2	3.79902464767770
ZMYM5	4.40370017210375
PGM1	8.89082237726159
ZNF586	3.94327485416843
POLR3G	4.03591177157833
CPD	6.41197510992882
SNCAIP	3.87676844378073
DCT	3.65278929484104
HLA-DOA	3.45506403442537
TANK	6.41053222278363
RCAN1	4.09663811425596
UPK1B	6.29383364676904
DNAJB4	5.21413128730509
UGT1A8	3.15904997364872
LIMD2	3.66711219192815
HIST1H4L	3.49658184730994
PECR	5.15702367055707
HSPA2	3.81389546266575
SERP1	8.94636169308403
TACR2	3.29327391471413
NUP85	6.10327884277223
CD177	3.42174100534923
GPR135	3.16478158842504
PIGG	7.06475838602168
LGR5	3.80650006247579
JAK2	3.35259684744148
DPYSL4	3.44475533155212
TM9SF4	6.53415122730296
PTHR1	3.84040587396399
SIRPG	2.73075557544661
ZNF264	5.83061965078167
BICD1	6.64415653652748
RAB5A	6.85427812207663
FLJ13224	2.77596165473819
METTL5	8.92934050076448
HERC6	4.23415258969613
CASP1	3.73745861857046
USP9Y	2.99175433437074
LRP1B	3.13101556133566
XAF1	5.12517506343177
PLA2G4C	3.68992814394053
APOA2	3.09388303286731
SPAG6	3.04026664086735
KALRN	3.55522863162715
SECTM1	4.63746654017069
THOC7	7.84353553108235
IFNAR1	3.65404923926150
TCTA	5.45227555700627
NY-REN-7	3.30248344200384
TALDO1	9.06288624695491
B2M	9.82654160190739
LPPR4	3.79403761607402
SQLE	6.61436364713273
SEPHS1	7.25804551628774
EIF5A	5.387948548146
FAM49A	4.3452009660422
YTHDC2	4.20523618019565
EHD2	4.53504928747983
NCF1	3.42597240257123
SPG7	6.08883206346315
ZNF614	3.74951399275422
HOXA5	5.54219032982425
NUP133	8.01869615718848
FGF12	4.17464564614496
SLMO2	7.76711161266366
INPP5B	4.55778795573385
PPID	6.63708451353838
SNTA1	4.63651996832981
IL20RA	3.25659512889219
UBE2J1	5.24374434000633
CACNG2	3.07886386979162
GCM1	3.19602318023023
ELF1	6.86488049810037
TLR5	4.39974547650624
TCFL5	6.63141432974167
C1orf107	5.62912011933938
C19orf22	6.07253760903289
SAFB2	6.72788369523699
MAP3K7IP1	3.83012473293327
NCK2	8.42228411712836
OXA1L	7.00381640222949
KIAA0652	6.11256549884602
KLRG1	3.68115485888783
FRAG1	6.39890674775535
ZSCAN12	3.2130594124669
PSMD12	7.42848617931398
E2F4	5.06503510114007
CLEC4M	3.43796613132006
KIAA0999	4.83522293923739
CLDN10	3.31126715316015
MGC13053	4.3300623263611
TAC1	3.17420826627827
GYPA	3.40301696609896
HPCAL4	3.52983860032812
TRAIP	4.29079537969516
MEX3D	4.02067497663418
KIAA0232	7.49111911700957
ERCC8	4.9041276070399
NFAT5	6.24792447206297
GPX4	8.6521210986899
CSPG4LYP1	3.39453439298357
KIAA0368	6.56583481306423
FBXO3	6.1802140624863
DVL1	6.74214565352227
CMKLR1	3.55274495658623
GPR157	3.26767710909561
TYMS	7.5306023193555
OR52A1	3.21922347999184
PEF1	7.16307240415497
ZNF750	2.93956881265439
ALG9	5.57623336499939
MCM5	4.48119597397908
SDK2	3.86462115826373
BAIAP3	3.6408576608777
RABGGTB	6.18349333544368
KCNK7	3.31380654606091
PTP4A3	6.30251021674297
ANKRD40	4.00309494536027
CALCOCO2	6.72299634233146
TMSL8	7.2059693488836
SNCA	5.21257668269538
ZNF551	3.83338379141445
HBQ1	3.40259887276491
ARHGAP26	3.85488255188663
GEMIN6	6.42664994441394
HRAS	6.04019539109269
KLRC4	2.74639673867589
BSDC1	6.15065637406629
DSC1	3.62113275879008
RNF43	5.57842371520271
NDUFAF1	5.9319849071005
MAP2K4	5.74946284387195
FOLR2	4.22925376392446
LYZL6	3.52755229241437
EPB41L3	3.11569236490245
TEKT2	4.02046558500096
CDKN2B	3.20495435697862
WSB1	6.7879954923986
ZNF480	3.78567475902239
MAP3K6	3.70210344468625
PROS1	6.30242459161208
PSMB8	4.06840944879735
HN1	6.91614069473461
MAS1	3.24402304407318
APOL1	3.84961374546554
CSHL1	3.37892149228946
ZBTB7C	2.78102466492611
AHCTF1	6.21695495544628
SAE2	9.37592885860112
ITGA2	4.17563406279992
AP2S1	8.3083538911
P15RS	6.98645385106677
MME	4.12270621299449
VAT1	7.18783908833629
MAST4	5.25435437993585
TUFM	8.84924912280177
KRT33B	3.49754623018781
THEG	3.68355590618277
KCTD2	5.36612914715418
WDR26	9.21692491715332
MFI2	3.33718183149008
KRT34	3.17543762150204
NR4A3	3.50316662953597
SGSM3	4.54111032587981
ARSA	3.81772945837818
TOMM22	5.52082282930374
SOCS3	3.83807468356612
UNKL	4.08491881734372
POP4	7.1853660683752
BHLHB3	9.46589841037047
MALL	3.40884527971313
SOX15	4.52170981560752
CCNA2	4.87366986516818
PARK2	3.43676516200582
GPR124	5.2251390215711
TMEM132A	6.7595519705329
CGRRF1	5.30364238911964
RUVBL2	8.20604195943231
MCAT	5.13447489073133
WNT10B	3.68375260119969
ISCA1	6.08964718744394
RPAP1	4.65813508637613
C12orf48	4.4823723535007
RAI16	5.04843399006315
RPL27	10.0577708246258
EPN1	3.64941407593582
MAGI1	3.48380729148080
GBX2	3.38171707066136
SLC35A1	6.99038888104196
GAL	3.86932442872737
SLC14A2	3.42307204225497
RDH11	6.89258876577284
ZNF518	4.31392968372985
PCYT1B	3.39720523391584
AUH	6.23668649594823
EIF3H	10.2776788765340
KIF1B	8.03422955584407
MBD2	4.64909453304136
AMOTL2	8.53480844280338
C6orf120	6.31302098476905
PIGT	8.85381732987278
PSRC1	4.84376237088256
PLA2G10	3.5280539022834
ALAS1	6.86426437175772
FOXO1	5.98356990733972
C17orf62	6.53933065037675
KIF5C	8.28948662016454
DUSP10	3.6792312686496
CRLF3	6.71685273667678
CLCNKB	3.49319189112112
PSMA5	7.59085792816466
FARS2	5.84387026779226
CCDC28A	5.07072696403006
AMPD3	4.25472027191154
PIAS1	7.52930936901024
ADCYAP1R1	3.53509154095096
TMEM134	5.82375449451567
CDH20	2.92471919115322
FBXO7	8.63196067774335
FLJ14213	3.82813338434066
ZNF3	5.64305323390441
LRRFIP1	7.07704093532596
TMEM49	7.41006893069655
CNOT2	10.6107433763344
CBX2	3.00048439379927
ZC3H14	6.81860002242748
ALDH5A1	5.34765583332131
HNT	3.5047096569717
SERPINA4	3.24478786018389
FLJ20920	5.65396114563267
CRTAP	4.97722165569311
DDX50	7.79069023542473
STYXL1	7.11424688470613
TK2	4.48119893090888
BLVRB	6.02918593896209
STMN1	7.84911050383437
GUCA2A	3.61843546651082
DPP6	2.98953214166157
GALNT10	4.19082779706704
STK39	5.42183986152172
MMP24	4.84423682702896
CKS2	8.82089598534205
RHO	3.60966493241886
BANF1	8.67926359653386
CR1	2.98900523765286
RPS6KA2	5.69160679833939
HMBS	5.87775724101538
C20orf112	3.88595185948653
SLC25A24	6.90099391123285
MRPL22	7.84808734748524
SLC25A15	4.76856022672018
GADD45B	4.59520602492313
TDP1	5.82802033200961
ZNF287	4.11647960733827
DAAM2	6.34285460648285
C11orf57	5.61865826808788
RFK	6.23816256742822
ZFYVE9	4.33648531201529
TCTN3	7.14741114864275
STCH	6.4317957238728
LOC283871	3.4826095575522
NDUFB3	8.12266435305826
DEFB4	3.67444908169353
FPR1	3.64742384080105
FMNL1	3.84753177138444
SEPT7	10.0329214707281
PTCD2	5.00946148928844
GNLY	3.41359397188579
GRAMD1C	5.84677862137629
ZNF165	5.52712152026979
TR2IT1	4.74468625039528
ARMCX3	6.8045575428181
NDE1	5.41791958454921
MAGEF1	7.99346164639125
ITGA10	3.98009973432801
ARHGDIB	6.49167440675531
FSHB	3.90110617645845
ANXA2	11.2907115871507
HLCS	4.07062756151944
MCF2L	3.75520381364717
AK1	6.15998771262407
FH	6.17138863369906
LGALS2	3.54594414055142
SYNPO2L	2.77615910181096
KIAA1045	3.37850244199685
C1orf183	4.61540277478292
MAGEA8	3.30382853679259
DGCR8	4.73434805285587
GSR	4.59756362622533
NEU2	3.46326716953555
HIST1H4B	3.57847761653381
CACNA1C	2.99620477276418
FAM20B	6.66306932095515
HES2	3.17552518584980
PDCD6	7.56897502019174
INTS7	5.46486328713275
AMPH	3.80170648435252
UCKL1	6.17847125351469
ASB4	3.06384088401571
C10orf97	5.36091391077413
ALDH1L1	4.26932289884583
CCL23	3.16810159790778
OBSL1	6.39166931211196
SLC12A7	6.80170904954467
THAP4	6.46739198818054
RBM4B	5.68274775114393
OGFRL1	3.64289210446180
KIAA0831	6.75041616549461
C12orf11	7.38429854211218
PPP1R15A	5.61482844409198
KIAA0240	7.29949759282068
CD1B	3.2513821442134
FCGR2A	3.52974318147218
MDC1	4.90063744116935
MAN1A1	3.30297367566288
KRT9	3.66243944664318
HTR1A	3.45822035243658
OCEL1	5.75770567099342
ATP11B	6.58965628924446
NLGN4X	6.54433175893158
FBXO34	6.89324088173951
ALOX12	3.28280536163559
RB1CC1	7.6752902219699
PCDH12	4.77315500623707
RPE	4.78910405113927
EIF4E	6.0917911141932
CSDC2	4.46498489967251
ABHD5	3.94046585948656
TMBIM1	7.01016508362131
PET112L	5.03215286929355
P2RXL1	3.33348541685064
F2RL2	3.42809790053433
TRMT1	5.07750356742509
IMPG2	3.89959377635502
LRRC32	6.12100287582566
BGLAP	5.53877505753332
HTR4	3.40196122277942
MRAS	5.35637768229873
TRAF6	4.80985986009447
AXL	5.6724449815821
ATP2C2	3.91097149310235
LMNB1	5.94506254127381
TELO2	4.98463149646929
PNPLA3	3.72513010730392
CSNK1E	7.40503457221276
SRP14	10.0320941690473
KCNQ4	3.46164305815548
PIK3C2B	5.20931577294722
C15orf15	8.02536804805872
TUBB2B	10.0957274733463
USP15	5.58759967865934
C12orf41	7.84872493559306
CEND1	3.72165871010911
RNF31	4.34365458867162
TCEAL2	5.71286690142679
PTGER2	4.15306180844403
UBN1	6.77792748825
SLC5A7	3.37067889390068
SLC31A1	5.35221790855192
ADAM29	3.46590999058080
ST7L	3.96891178004475
GFOD1	4.79029290809144
CTNNA1	9.44312781784626
HRBL	3.70943220363322
CBX4	3.80344394889186
NTRK2	3.51709168857808
FOXN3	5.32714321535151
MFGE8	7.75143945153796
PFKFB2	3.84164793768725
TAS2R4	3.63418566793236
SH3TC2	3.34095869076327
IL10	3.30008145637610
PXMP4	5.74296016723524
RNF167	6.42352592064844
PRMT5	7.02669008754627
TSKU	5.28679730239979
ATPIF1	8.47232940238533
ETV3	3.13520419181550
PAK7	3.17550432317445
PDLIM1	8.85012997753301
CEP63	5.87960605776435
WDFY3	5.34558635409974
RNF126	4.42653119921572
DPM1	8.33896986273234
CLIC4	7.13806223408753
ACR	3.64146505385521
KLK7	6.69786668126023
ALOX5AP	4.11614927489681
LRP1	6.4267801946086
TNK1	4.77335535326072
TAS2R9	3.38630853023141
ZNF16	5.52154317281023
POLR1B	6.44109175884266
SLC8A2	3.72265934086458
OLFM4	2.91743600225127
TACC1	5.05896446161812
SAMHD1	4.96936623119254
ATP13A2	5.53924283975396
KRT4	3.65271326716282
PAX6	3.25167179976162
SCG2	3.44216926341414
SLC17A6	3.48558354399087
TUBB4	5.38661626607635
PADI4	3.12378278066849
FMO3	2.92616485638038
NLK	4.49820401443142
POU4F3	3.06290518124308
MDM2	3.74533047318258
CAPNS1	9.78069314242252
SDF4	7.5834505545115
ITGBL1	3.11371514527281
TAP2	3.58629016896758
OR2C1	3.36193306790619
KLHDC3	8.66338480655028
EFHD2	5.65515279546842
GALR3	3.61037369563197
NBEA	4.29141931238054
ABCA6	3.15456118150891
ABBA-1	3.81455342355974
GNAI1	5.92203636988575
CLDN3	7.8172700180131
AKT2	3.24518636786833
EGFR	4.60180002649013
VPS4B	6.90377209436963
RBM16	8.07921733841488
GALNT6	6.70771583759937
ZDHHC3	4.89400866882418
SLC25A4	6.57918643894871
CYB5B	5.34317242916424
NDRG1	6.61898943841756
SESN1	5.29203412596632
GBE1	7.53452030224028
MRPL46	5.6305997516895
CLASP1	6.78617738123003
FARP2	4.74763994181815
ACOT11	3.82630107774736
LDHAL6B	2.87120711215066
MAPKAPK3	5.44760982080089
NCAM2	3.05898394272559
AFAP1	4.33485074581360
PRKD2	6.8905352831752
OR2H2	3.2050835638688
ZFP36L1	7.0972117159673
DZIP1	5.10539622770125
GPR161	4.96048606556334
RNF146	5.45186018360112
NKX3-1	3.79208220506923
CCNB2	7.25285625403486
ZNF10	3.67342025906162
WDR74	5.96311718495394
FAM134A	8.0712572679384
PCNP	8.8582011161272
PURA	5.315521916847
DNPEP	6.9376746400696
ERBB2	5.94823487546384
CREB1	5.97788290514085
NEO1	6.10436648049828
DDX3Y	3.22292266923826
RPS3A	12.5965755998377
MXRA7	9.11672738635064
LGALS3	8.71764358503613
GLT8D1	7.32362202346263
TMPRSS3	8.73513112768597
UPB1	3.2098116400197
LAT	3.82510261172697
CLDN14	3.60370523025455
DHX38	5.32505629867687
KCNA3	3.29765713549050
BTBD1	7.71921969924465
TARS2	5.97169308203316
SKIV2L2	7.94846695857925
ABCF1	7.5961037462568
CDT1	3.21456799586828
ZHX2	7.13813959424052
FCF1	4.88110873151762
LRRC49	5.74382187510277
GUCY1B2	3.39893009583999
CD28	3.17125224967334
SMARCA4	7.37449057383153
SEPT2	9.42448194533684
SOHLH2	3.33781732484334
MCOLN3	3.8729553144319
LRP8	4.85892101878289
TAGLN3	3.9698510964786
MASP2	3.6354147936362
GPATCH3	4.72426507076041
TTRAP	7.76934876737408
AGL	6.64161377543188
NFE2L3	6.0005634770932
PSD4	4.16800271336338
PALMD	4.67605595699846
CCNB1IP1	8.82071839395973
TMEM43	6.53526647614349
OBFC1	6.08734256978113
STAT5B	4.89130738544694
C14orf79	4.30630524629388
ENPEP	3.94998598468145
SSB	9.01647319735336
SCT	3.10189506501418
TIMM23	6.63685723986879
SKI	3.95023256193831
SLC22A13	3.10983527616895
AKAP3	3.63350037205442
OAS2	3.76516163740092
KIAA0423	5.62969923832152
SEC61G	9.31741385592116
CAPN11	3.06202636842869
TMEM50B	7.8427147956828
DEGS1	8.13627804916907
ARHGEF4	3.68191952515524
DBNDD1	5.06499400005216
TBL1XR1	6.3844283245556
FAIM	5.59329434440722
SP140	3.00531512390936
G6PD	6.04841636165596
NUDC	7.95328333738289
GABRP	3.32278953952234
SCARA3	5.26089111461655
TACSTD2	5.18883344766995
EIF3J	6.61728428108493
PPP2R2A	7.1849649082198
CPA3	3.15972739334839
PVALB	3.00095315688214
BCAT2	6.47766971461122
MFN1	6.23145763547471
