Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_D09_471992
DMC1	3.65735955955804
SLC22A2	3.25408646163789
SERPINF1	9.93486001745869
C20orf27	5.59821905674287
OR7A17	3.0797787049782
RPS6KA5	3.93040348343133
LHB	3.32812238865116
TAOK3	4.8589265186325
STK25	5.61648613819904
SLC12A4	3.53733394603165
BRCA1	3.48367065119648
GBL	5.4174508040432
C14orf108	8.12169317756864
CDC25B	6.42003473353893
BMP3	3.24512701954853
MAP1LC3C	3.71552437057773
TMEM180	3.82132439298378
CRYGC	3.83271920416051
SLK	6.21680890132196
POU3F1	3.27262081571262
C20orf32	3.92673050351794
USP52	4.43099596633045
HIGD1B	3.73690395426736
BAZ1B	6.2770834611341
USP6NL	4.89577467530758
SLCO2B1	4.48622507260434
ABCD4	4.35011664986266
DIMT1L	5.18269713423603
SLC25A46	6.94328469250822
LARP7	7.00872524328117
TEK	3.68624734650692
CD160	3.49488487487735
TERF2IP	7.91372388289358
PHF20	5.97068853452714
COL1A1	9.67771534101837
KIAA0090	6.29475086268779
GTPBP1	4.25022785641526
GRK5	3.9096288942303
AP1S2	6.30404878980333
RAB33B	4.44152746695773
CA11	4.90923251918796
ALDOC	6.35919244048686
NUDT1	5.24182695429309
ZNF212	4.90037781658201
ACBD3	7.65952789446784
ZNF83	5.60350489624874
PRDM2	5.07558425686488
GDPD5	4.79744305347115
PDCD4	6.10105957488665
CEP350	6.02195372521981
FOXP3	3.2985871661255
SMYD3	6.67855909268909
CST7	5.46199606969709
SELL	4.43014126238758
CIAO1	6.2273403684728
LGI2	3.9769200581571
WDR45	7.07813500497211
ANKRD6	6.49764124440634
LTBP4	3.85543387915231
PSCD3	3.36528759597293
PYY	3.18090149414544
KCNC1	3.03394669998695
SIRT6	3.59538019557884
CCL19	4.10811921871449
ARHGEF9	3.71924195048322
ABR	4.22557388212534
C10orf22	6.42106397950748
STK17A	4.72855238159167
FOXE1	3.24005104264043
GML	3.51864343176264
CNGA3	3.03419680518407
CD38	3.78095600438255
ZDHHC6	7.67823874013493
NEFH	3.26766996615763
PGBD5	3.38809587568228
CTDSP2	7.16840157765478
RMND5B	5.51037713217437
ZNF257	3.23287584348275
DUSP4	3.90565821499499
FLJ22167	5.10165065567425
EXOSC7	6.14312813523961
ROR2	4.26299547990202
FOXM1	4.3716620684509
ZBTB48	4.75148246005284
BUD31	7.00147846496035
MAOA	5.38278113209479
CCDC41	4.89241746814842
TNNT3	3.41535030180767
FBXO11	5.39370729013645
GYPC	5.210024420923
PLIN	5.02703024028587
RFXAP	3.44496127906377
C6orf15	3.57449721203375
RNF4	7.95041039186613
F8A1	8.10437127990692
PPP1R3D	4.13602578018088
GRB2	7.50272305098776
TPM3	2.97905818691195
SYT13	3.11743812685278
EPB42	3.35152982550722
RP5-1077B9.4	4.59697782756544
EIF1	10.6422835490980
CETN3	6.21945925034553
FPGT	5.19089635233391
PRY	3.33524177107103
NTHL1	4.77946969377889
POLR2B	8.75452718536727
RPS28	11.6057007127400
GDF10	3.09463716623556
COQ9	7.120265883819
P2RX3	2.78302989242286
GCC2	7.0621446506528
RARRES3	6.24370236271205
PLXNA1	6.05849171648297
WBP4	4.61374102491589
KIAA0100	6.8374905029019
PMF1	6.20974308546954
HS2ST1	5.97819189669299
CRELD2	7.71590157543174
C8G	2.94224798871192
CD82	5.39842391858732
PMM1	5.16667093869381
CBLL1	3.91818729231088
LIM2	3.38161661460442
VAX2	3.65349862047667
SETDB1	4.91473439038306
LRAP	6.65710993744375
GCLM	6.75266106846542
CPEB3	3.34835900480551
PPM1A	5.92280994409525
INTS1	4.28951363719702
MMP16	3.21020565397963
CAMTA1	4.53937928711441
SAMSN1	5.34768218816527
DRD3	3.02344659279392
GMPPA	5.35998931300967
C11orf73	6.52965121125877
AIPL1	3.78306137534017
PTP4A2	9.87703469268092
IL24	3.35329505746077
BDKRB1	3.21392993584918
HPCA	3.34676543251861
MLF1	6.83251457244894
SEC14L1	6.31396413272429
CHFR	5.06185436415849
EMILIN1	4.37466567914223
THADA	5.6118930387029
TAF12	6.57689475097437
NDUFS4	8.13727026514989
ID1	6.31080066656464
PIK3CB	3.94981148577984
COL18A1	7.44207925946308
PDZD3	3.02002211696363
TBC1D17	4.41471619991176
COX8A	9.19171424408738
CDCA4	5.79707103999034
C2orf44	4.44471287491314
C9orf16	7.60154763018947
ERBB2IP	7.51033511456095
EMX2	8.66026580128501
FUS	5.66492540482201
NIPSNAP3B	3.52430365365967
TF	3.30105766688539
CXorf56	5.15251432447414
CLCN4	3.52824901182423
PWP2	5.23963072108336
MMP15	4.09641662077654
MTMR14	5.63773218531107
NPR1	7.03679707577281
DNAL4	6.5187220615088
ELAC2	4.36598476358429
ASS1	10.3226833825354
IPP	4.73642464172077
TMEM59	9.89978763716435
POLR2J	8.16762012247474
SEC23IP	6.15006240918476
RGS4	5.50088538991802
UQCRC1	8.88262402037626
SNX6	7.23177650967356
DDX18	7.42724991884449
POLG	4.52493811782759
ADAM23	3.69498896141734
ZNHIT2	3.6888868338745
TFR2	3.35192282499364
NCDN	4.12816396858218
RAG1	3.44706379844553
POMT1	4.56991782488143
CYP1A1	3.14852716449545
SNAPC1	5.8106375274889
GNA11	5.02520530634788
CCDC52	2.65639420187644
CAPN1	6.44338269244852
DDHD2	5.94460698079071
UPF3A	6.75617218820082
LAGE3	6.23383672653456
GNRHR	3.09616629382314
UNC13B	4.98362209213565
TTLL4	4.13845852431721
PPBP	3.96242962605986
HTR3A	3.74835717565285
SDC2	5.53457812492503
ANKRD49	7.15170733896392
BTF3	9.89306836503205
COX7A2	9.860398491617
SARS	8.81331227043857
C13orf18	3.81048877426137
CACNB1	3.67356604636041
QKI	6.37949894201289
SETMAR	5.76143710119409
LAMB4	3.10715911611789
MAN2B1	6.53027677892549
EML3	4.671511588732
ACADL	3.15975310408406
OFD1	6.14064397733153
CGA	3.3649479000374
EIF3EIP	10.9992378295749
PEX16	4.59044953575946
GNG12	8.6978569269822
HABP4	4.66149335812906
CNTN2	3.26963964814720
ASNSD1	7.34988294266455
FUT4	4.023410381359
DBH	3.35131265950149
CD53	8.13066152142397
HIST1H2BJ	3.98252833896046
TFAP2B	3.22166779932574
ACF	3.48830267823812
TMEM11	5.36247187394868
CDH8	3.08070710893304
C3orf32	3.51775708019659
AGPS	5.32351963845064
C4orf18	4.03404311908033
PCCB	7.36380444393594
IPO13	4.70867935458178
PECI	7.32764926163605
UNG	7.02512570324915
C6orf105	3.71299826497636
GSTP1	7.96711304067144
SUV420H1	7.54147537992115
ARHGAP15	4.33128545928265
LTBR	5.56816593064872
TDRKH	3.27309810238603
PSG4	3.3267332590094
SLC9A3R1	5.95571650155336
NBPF3	8.8564518404325
SLC9A3	3.34344165588702
OSBP	5.92419788931062
PRR5	4.67420768040334
CHMP7	5.23926141866485
ADRA1A	3.12388789954628
ASAH1	6.97558666461216
FKBP4	5.12592421011172
ZNF350	4.37896262355778
DOM3Z	4.98207340116831
GIPR	3.56299908046126
AHI1	5.21317513676331
BST1	4.09130737384702
NCR2	3.44904635168431
NADSYN1	4.00025691920258
UBE2W	6.48752763735156
RGS14	3.70049739732328
KRT15	4.1012385117981
SCN11A	3.6918857632308
GFI1	3.55741251536618
FHL1	6.30519924272543
SMC6	6.89852656859635
GATA1	3.7799983196402
OSGEP	4.73238058509044
ARMC6	4.39923071758715
HK3	3.35321858728743
PSMD5	6.84285211276191
RSU1	7.8020106251535
RPL4	11.9549662321235
MAD2L1	6.8148848822675
RBPMS	4.73207507095597
EIF4A3	9.66499178884643
E4F1	4.53094921173442
DLEC1	3.24767998201986
PRPF3	5.12391488829271
EMR1	3.35471373236475
CHMP2B	7.8626722576074
CAMSAP1	4.19850469287728
RPS21	9.56327297648596
XCR1	3.53868922575494
ARID5A	3.81775072883589
RBM6	5.28363354155947
UBE2N	7.66508159766483
KLF4	5.37043678709315
MGC4172	4.86652102163429
LMO4	7.34560719758615
KLKB1	3.50395272098537
HDAC3	6.3863928713814
HP	5.19463543543121
SCHIP1	5.91132642506707
BTK	3.803403841506
KRCC1	8.04715686998561
PRND	3.08841543197545
C6orf27	3.23760327349337
PIGL	3.38930468113895
CLCA1	3.73557286015829
C1orf112	3.85498895477542
OLFML2A	5.34242643854429
HUS1	4.9590912113455
SFRS6	7.70326709230816
CXCR7	6.19582379000337
UIMC1	5.68126393788317
FXYD2	3.43016870551144
GOT2	7.63528646946244
ZNF667	4.00193436735457
TFEC	4.18841136638001
ATP7B	3.90163349429516
RAB38	4.70206676163624
POLD2	6.89687957239042
PPM1H	4.20166478780529
DCX	3.30272132931098
NFYC	6.02636572828203
ZNF228	4.34898972984483
KIN	5.57216000000609
PLSCR4	6.67196556920761
HIST1H4I	3.75512423278317
PPARGC1A	3.77604059663715
HIG2	7.11897179666388
KCNK10	3.99837961572946
EXOC1	7.74541018575607
OR6A2	3.74560755031789
ETFA	8.34418739283651
PDAP1	4.93084992823732
C19orf6	3.22531042170892
POLRMT	3.73018951518821
ZNF146	8.76043448869068
MIA2	3.2262910567908
LY6G6E	3.35581898979993
EIF4E2	7.07489814620634
NENF	4.54186644896371
HOXB5	5.52395503988623
ZNF324	4.1603129302568
CUGBP1	4.18067860793220
ENTPD7	4.50272475031767
TTC13	6.09866343495991
GJB5	3.20890008897507
PRSS22	3.78277150665338
CYP3A5	3.20768612410763
MBOAT5	4.04081728627254
CUL4B	5.91587883190948
CENPJ	3.53278906052245
KIAA0664	5.48211639526644
PITX1	3.31554623956386
PDGFRB	5.63378714309294
RDX	6.61159940577582
CELSR3	3.99431148057527
JUND	6.16464335087271
ITSN1	5.16311326152807
CHRNB1	4.09806711176074
EHBP1L1	3.7498250412078
C19orf2	8.0183170148163
FETUB	3.07819691171246
CAMK2B	3.12566807472023
DCTN1	6.80585651927241
TNKS2	6.59176212418295
MRTO4	7.83512384109555
C1QBP	6.05496245539197
TTC3	8.39844101148966
NDUFB8	8.58137403777908
CADPS2	5.21913513004808
EDG2	5.3393529765938
MYF5	3.23060378371672
SEMA3G	3.97216129847033
IL23A	3.80181342926379
GJA9	3.53623903276514
R3HDM2	6.74061035496731
C5	3.53727279695429
SLC2A10	6.39055708138934
TRIM45	4.65963687894199
TSP50	3.58302180497992
PAQR3	4.72656181405153
ANKRD26	3.62688796526631
TCP1	8.34087993439284
TMED7	7.35992217555249
CMA1	3.01544329780963
PTCRA	3.94725577614015
HCRTR1	3.24231468165168
FST	4.68220026215197
PAWR	3.96539185769254
LDLR	4.91233221611633
ASTN2	3.70996619788912
SCRN1	8.46969559319885
GPATCH8	6.08459123370531
KIF4A	5.36223467423019
TANC2	4.48935959440725
ZMYM5	3.50274951175495
PGM1	8.86891004217992
ZNF586	4.98086885582464
POLR3G	3.80707647984666
CPD	6.11763802889817
SNCAIP	4.96560516943521
DCT	3.44740109791545
HLA-DOA	3.67145273894869
TANK	5.67852599682718
RCAN1	4.94770096040383
UPK1B	3.44450638641984
DNAJB4	5.30419073138892
UGT1A8	3.34313487441509
LIMD2	3.50610827036126
HIST1H4L	3.51197193053145
PECR	4.54721121163751
HSPA2	8.65535230907194
SERP1	9.2890040276257
TACR2	3.72445077679895
NUP85	6.59575567240692
CD177	3.43673797113667
GPR135	3.20846597755230
PIGG	6.47247232702815
LGR5	4.14225058779614
JAK2	4.00804523215657
DPYSL4	3.3396590682756
TM9SF4	5.91461423976521
PTHR1	3.23602923274552
SIRPG	3.11271740646411
ZNF264	5.82789816353359
BICD1	5.63930603825844
RAB5A	7.49827402564298
FLJ13224	3.22183150145223
METTL5	8.6453024303491
HERC6	5.17630374179754
CASP1	5.9520220548285
USP9Y	2.72881215235351
LRP1B	3.06767183562754
XAF1	5.24035521148746
PLA2G4C	3.53603835873727
APOA2	3.19943841074672
SPAG6	3.08103768925509
KALRN	3.17201204843302
SECTM1	4.61828545652553
THOC7	9.3106627018072
IFNAR1	4.1210384583132
TCTA	6.69847290743233
NY-REN-7	3.28025990338374
TALDO1	8.63847811795884
B2M	11.8437780863875
LPPR4	4.18024502671789
SQLE	7.88334442814094
SEPHS1	7.00473601535482
EIF5A	5.3824467181852
FAM49A	4.29159397642936
YTHDC2	4.28365699502332
EHD2	5.04946039015503
NCF1	3.70502441532837
SPG7	6.30930689503473
ZNF614	3.62395760155448
HOXA5	4.91000136370205
NUP133	7.86907417269606
FGF12	3.77828942904308
SLMO2	7.23379665376451
INPP5B	4.50286955014974
PPID	6.76725096181403
SNTA1	3.89947567718828
IL20RA	3.40269228433805
UBE2J1	5.9332312186061
CACNG2	3.05851335088605
GCM1	3.17597693343789
ELF1	7.03517833035843
TLR5	5.13432948767871
TCFL5	6.54724204737219
C1orf107	5.04407521785726
C19orf22	6.50939676466347
SAFB2	5.5394384536844
MAP3K7IP1	3.82034464068307
NCK2	8.18590334534943
OXA1L	7.90943177329291
KIAA0652	5.47448824952518
KLRG1	3.49176234778533
FRAG1	4.82293953590752
ZSCAN12	3.24095578937073
PSMD12	7.0354131191069
E2F4	4.89581432875185
CLEC4M	3.31733504588672
KIAA0999	4.65635262790359
CLDN10	4.20625380628679
MGC13053	4.13834493016409
TAC1	2.6770960250413
GYPA	3.10686081952038
HPCAL4	3.19067168984356
TRAIP	3.87415842125635
MEX3D	4.64737465088736
KIAA0232	6.55314540761483
ERCC8	4.52762602389441
NFAT5	5.07142864589098
GPX4	9.04659182127293
CSPG4LYP1	3.0377738183861
KIAA0368	5.67583721703072
FBXO3	5.97114567238485
DVL1	6.06437619184078
CMKLR1	3.52454422577020
GPR157	3.34299440827566
TYMS	8.5232995614464
OR52A1	3.41099070957413
PEF1	7.46209857296057
ZNF750	3.02402568303396
ALG9	5.12945691532049
MCM5	6.24479831044336
SDK2	3.2231607825881
BAIAP3	3.84891649128945
RABGGTB	5.54921874850188
KCNK7	3.16893312324382
PTP4A3	7.25717171737735
ANKRD40	4.11249375471372
CALCOCO2	6.8959618410874
TMSL8	4.27615820668133
SNCA	4.51540653200111
ZNF551	3.93498434091117
HBQ1	3.19754922411105
ARHGAP26	4.02968472631088
GEMIN6	6.74622829304592
HRAS	4.65331908010173
KLRC4	2.8548011517068
BSDC1	5.45928276779175
DSC1	3.86039441830241
RNF43	4.93749936399412
NDUFAF1	5.97979027912002
MAP2K4	4.91408507481365
FOLR2	4.8334482644143
LYZL6	3.50200794099641
EPB41L3	5.03538089875302
TEKT2	4.06489765451276
CDKN2B	3.35795987302688
WSB1	6.14186827570315
ZNF480	3.22725706867154
MAP3K6	4.22733919320042
PROS1	8.23711511782615
PSMB8	7.56489038181471
HN1	7.70019278284036
MAS1	3.22914078950754
APOL1	6.83523190400591
CSHL1	2.97233881272607
ZBTB7C	3.07650900221506
AHCTF1	5.64873334462964
SAE2	9.1559143648588
ITGA2	3.74731336146278
AP2S1	8.95385301436586
P15RS	6.76778782030621
MME	3.53091576418115
VAT1	7.52690787639948
MAST4	4.72540100102031
TUFM	9.08131568882886
KRT33B	3.27276873025687
THEG	3.71655877789012
KCTD2	5.45166565621005
WDR26	9.28277199835358
MFI2	2.91059561449468
KRT34	3.00887720596912
NR4A3	4.09861653484617
SGSM3	4.52632096874647
ARSA	4.39087965231334
TOMM22	6.51553033425551
SOCS3	3.83965773885261
UNKL	3.98662553627754
POP4	8.4891209245367
BHLHB3	9.57920347587713
MALL	3.87848438570771
SOX15	4.30615391482604
CCNA2	4.72896759806172
PARK2	3.42228411712836
GPR124	4.9722437028658
TMEM132A	4.42201188078907
CGRRF1	5.59955025010578
RUVBL2	8.71412810606558
MCAT	6.90667438575051
WNT10B	3.33116693844429
ISCA1	6.63385741380896
RPAP1	3.95368990459544
C12orf48	4.80231125015575
RAI16	4.14631338265124
RPL27	8.9735544393338
EPN1	3.40323949220008
MAGI1	2.98314165979115
GBX2	3.2087622947006
SLC35A1	6.44222027581869
GAL	3.76865380835021
SLC14A2	3.33719122505563
RDH11	7.33681094098103
ZNF518	4.00617418936486
PCYT1B	3.18567382115417
AUH	5.89610859904467
EIF3H	10.8766707537941
KIF1B	6.89775250594308
MBD2	4.23450273676884
AMOTL2	7.94997013820355
C6orf120	5.9109381079945
PIGT	7.60700661843736
PSRC1	5.24002497636208
PLA2G10	3.49806069392933
ALAS1	6.46748129746961
FOXO1	7.0497041650619
C17orf62	6.84154342549106
KIF5C	4.19734164496063
DUSP10	5.32504462913989
CRLF3	7.51600799828052
CLCNKB	3.42298943359739
PSMA5	8.73310130479044
FARS2	5.54460403370323
CCDC28A	7.39625669938347
AMPD3	4.30600006344085
PIAS1	6.84835989715262
ADCYAP1R1	3.90088007145208
TMEM134	6.12748919436044
CDH20	3.04241585956785
FBXO7	8.25295021212232
FLJ14213	4.1187318474632
ZNF3	4.99791483805175
LRRFIP1	7.11638537034697
TMEM49	8.90285285170366
CNOT2	7.12093313160424
CBX2	2.79372286085122
ZC3H14	5.80190211649334
ALDH5A1	5.62229663213808
HNT	5.06445727677872
SERPINA4	3.09913251282198
FLJ20920	5.16845008892798
CRTAP	4.91294943898956
DDX50	8.22801511055444
STYXL1	5.21346485188531
TK2	4.37854464354481
BLVRB	7.19774642663412
STMN1	7.19729859554501
GUCA2A	2.9237779380786
DPP6	3.20854039742613
GALNT10	5.17402306376393
STK39	5.07938728512529
MMP24	4.53619799885718
CKS2	8.8351999004907
RHO	3.56094955471428
BANF1	9.3044950438533
CR1	3.11872297728892
RPS6KA2	4.72993289576774
HMBS	4.9467649511156
C20orf112	3.39672314121708
SLC25A24	7.26952636832227
MRPL22	7.66744617769322
SLC25A15	4.85121813529751
GADD45B	5.34480734974737
TDP1	4.9985125294202
ZNF287	3.56687708385194
DAAM2	4.71285745789929
C11orf57	5.61339189731837
RFK	6.48634010987868
ZFYVE9	3.97485856085882
TCTN3	6.89992663306455
STCH	6.43631314255535
LOC283871	3.58314384224975
NDUFB3	7.43455582211793
DEFB4	3.48705087851667
FPR1	4.32634389830137
FMNL1	4.03699790836994
SEPT7	10.3715968013197
PTCD2	3.92206940839516
GNLY	3.42501301004299
GRAMD1C	4.01481496171883
ZNF165	5.15790569184762
TR2IT1	4.18254666101487
ARMCX3	7.45697549301973
NDE1	4.9998544953401
MAGEF1	7.36232270890803
ITGA10	3.42617029713826
ARHGDIB	8.6402165773407
FSHB	3.47890734171883
ANXA2	11.7502260014394
HLCS	3.65979048843115
MCF2L	4.26969229027793
AK1	5.54912942199353
FH	6.1162678034503
LGALS2	3.67257155353758
SYNPO2L	2.84533049007709
KIAA1045	3.3909249035469
C1orf183	4.38366316434803
MAGEA8	2.85501548295982
DGCR8	4.32446899788375
GSR	4.55183884244712
NEU2	3.26790966383612
HIST1H4B	3.4637366378386
CACNA1C	3.34055888980954
FAM20B	6.68379253654252
HES2	3.08931323953638
PDCD6	9.38150532594371
INTS7	4.760151512036
AMPH	3.96817941983887
UCKL1	4.872086223271
ASB4	3.09592525677938
C10orf97	5.04334808571674
ALDH1L1	3.72520220495378
CCL23	3.43368323440868
OBSL1	5.09710222341276
SLC12A7	7.06715235986746
THAP4	5.68659007560335
RBM4B	5.05011651117536
OGFRL1	4.35846340928948
KIAA0831	5.4975413574951
C12orf11	6.81199050687158
PPP1R15A	5.12509463946855
KIAA0240	5.58185774184011
CD1B	3.33904328490827
FCGR2A	6.37546876876614
MDC1	5.14692007656781
MAN1A1	5.40449038372576
KRT9	3.25626441489244
HTR1A	3.11935088257671
OCEL1	5.22889691067118
ATP11B	6.0883109317594
NLGN4X	5.50981474333185
FBXO34	7.87003071119323
ALOX12	3.51139604678465
RB1CC1	6.90296773158962
PCDH12	4.10456708216639
RPE	5.28593355621658
EIF4E	7.38485606280515
CSDC2	3.8958874398209
ABHD5	4.79692157420414
TMBIM1	7.06758781305121
PET112L	4.88136409769454
P2RXL1	2.92688682950075
F2RL2	3.01369239789791
TRMT1	4.1653561832667
IMPG2	3.41611637290309
LRRC32	5.50617027033381
BGLAP	3.79484328682445
HTR4	3.23160690139563
MRAS	4.82084467691962
TRAF6	4.4244868148518
AXL	5.15467566900644
ATP2C2	3.35810881892231
LMNB1	6.53373192532398
TELO2	4.07299253140368
PNPLA3	4.10928325402117
CSNK1E	6.23164073676339
SRP14	10.3044439349862
KCNQ4	3.28091105691287
PIK3C2B	5.15920846199924
C15orf15	8.83093071313214
TUBB2B	3.09532683455668
USP15	5.15858703868894
C12orf41	6.34031493507661
CEND1	3.86510589511473
RNF31	4.08878193172503
TCEAL2	4.56132582410250
PTGER2	5.04641313725102
UBN1	6.05552456675371
SLC5A7	3.12755279747148
SLC31A1	5.20052419128665
ADAM29	3.41618661655114
ST7L	3.87981860492089
GFOD1	7.90100256858326
CTNNA1	9.4555830842798
HRBL	3.57602468006939
CBX4	3.46638133830990
NTRK2	3.51656882007167
FOXN3	5.70522506176622
MFGE8	6.65818718020658
PFKFB2	3.72171095857966
TAS2R4	3.31566287234915
SH3TC2	3.10807230585534
IL10	3.67153717954022
PXMP4	5.56834838360788
RNF167	5.48938311619953
PRMT5	7.48505404346954
TSKU	6.18654107364918
ATPIF1	8.49836789621405
ETV3	2.97917134398388
PAK7	2.90275111696164
PDLIM1	8.34746674009135
CEP63	5.67962914120017
WDFY3	5.24030410861425
RNF126	4.19189568392052
DPM1	8.51935778465245
CLIC4	7.09757855996677
ACR	3.51661245979471
KLK7	9.7760457186722
ALOX5AP	8.39967716547707
LRP1	5.256183632561
TNK1	4.13913193674956
TAS2R9	3.11988418944989
ZNF16	6.58801883239217
POLR1B	5.02239236665028
SLC8A2	3.87327174700031
OLFM4	2.88076169720347
TACC1	5.31005272562239
SAMHD1	6.19733459514429
ATP13A2	5.34518377211426
KRT4	3.5692349179778
PAX6	3.52138262164454
SCG2	4.52504138462738
SLC17A6	3.34128833456231
TUBB4	4.02788204268013
PADI4	3.1600214229211
FMO3	3.46146870577087
NLK	4.38045128849369
POU4F3	3.06723033419487
MDM2	3.42984752444663
CAPNS1	9.59389747908077
SDF4	7.07420762509898
ITGBL1	5.27031315128444
TAP2	3.93763243927236
OR2C1	3.3277631387013
KLHDC3	6.59074122378873
EFHD2	6.27855977104194
GALR3	3.81897802989679
NBEA	3.87065115250628
ABCA6	3.65513368352193
ABBA-1	3.59222889716521
GNAI1	4.79647981724892
CLDN3	8.61475027702082
AKT2	3.32222813901363
EGFR	4.47385609187328
VPS4B	6.21823847099016
RBM16	7.59085427415907
GALNT6	5.48741723372921
ZDHHC3	5.17589289808475
SLC25A4	6.4626155977656
CYB5B	6.11777688189898
NDRG1	9.70019701697791
SESN1	5.1718320599369
GBE1	7.83516606467697
MRPL46	5.78353073913686
CLASP1	5.94724480532244
FARP2	3.81594992328809
ACOT11	3.65591739324951
LDHAL6B	2.97245337452756
MAPKAPK3	4.98872117371663
NCAM2	3.08518066858743
AFAP1	5.04651122469628
PRKD2	6.13380682446063
OR2H2	3.24676915270949
ZFP36L1	8.27090423990555
DZIP1	4.14234735762648
GPR161	4.04061681748326
RNF146	5.9763184221621
NKX3-1	3.65648782076732
CCNB2	7.09570832119158
ZNF10	4.33859766359679
WDR74	4.84093914091391
FAM134A	8.33450667046534
PCNP	8.98960238676618
PURA	5.76924847011539
DNPEP	6.89975316263377
ERBB2	5.18930427645528
CREB1	6.2632565903089
NEO1	6.65783927109582
DDX3Y	3.36635223272348
RPS3A	12.5006825329261
MXRA7	9.97746344734366
LGALS3	10.1594936663656
GLT8D1	7.30275716239337
TMPRSS3	6.38496524944876
UPB1	3.12442458091123
LAT	3.72541389945242
CLDN14	3.56668143964862
DHX38	4.42112717518024
KCNA3	2.99318286498203
BTBD1	8.4192279133672
TARS2	5.15005946431972
SKIV2L2	7.2263076694894
ABCF1	8.21913971019486
CDT1	3.16490677326955
ZHX2	7.06840912076144
FCF1	5.10053754876092
LRRC49	4.37802504197674
GUCY1B2	3.50725326576503
CD28	3.28542776026471
SMARCA4	6.29080353374333
SEPT2	9.22638088069612
SOHLH2	3.39420936671352
MCOLN3	3.86093739391494
LRP8	5.16061499530173
TAGLN3	3.7980977779415
MASP2	3.5561636164472
GPATCH3	4.37208045234418
TTRAP	8.20307985433713
AGL	7.01441198143175
NFE2L3	4.73618699062515
PSD4	3.77004016456843
PALMD	6.6394001101291
CCNB1IP1	7.36097484214527
TMEM43	7.49921403840983
OBFC1	6.0167695293151
STAT5B	4.71626308429975
C14orf79	3.83229378100556
ENPEP	4.33616683000277
SSB	7.99969899896304
SCT	2.9551645916673
TIMM23	6.20732732141817
SKI	3.41788186629307
SLC22A13	2.9727814074672
AKAP3	3.38215392694738
OAS2	5.02342019576292
KIAA0423	5.90382393776414
SEC61G	9.29971962573386
CAPN11	3.05238546169082
TMEM50B	7.54447491889887
DEGS1	7.66315544830967
ARHGEF4	3.39139713679186
DBNDD1	4.41410311598792
TBL1XR1	8.588389023621
FAIM	6.83465081396332
SP140	3.25799057778364
G6PD	5.36993954258787
NUDC	7.93948434122172
GABRP	4.16612108533837
SCARA3	4.95785146700235
TACSTD2	5.76460608518866
EIF3J	6.86895703268632
PPP2R2A	6.8375383355104
CPA3	4.64138732447001
PVALB	3.58485173964234
BCAT2	6.4108789474438
MFN1	6.6510181772749
F10	3.09219499463077
