Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_C09_452012
PDGFRB	5.43004156925208
RDX	5.64858623287924
CELSR3	4.54264354645591
JUND	6.01507129870835
ITSN1	4.47546652012162
CHRNB1	4.09910040006388
EHBP1L1	4.01901443759184
C19orf2	6.77308898927028
FETUB	3.1280870158788
CAMK2B	3.27973837219990
DCTN1	5.07451764920339
TNKS2	7.13241516285926
MRTO4	6.97150759473962
C1QBP	6.22678582738698
TTC3	7.8630614919861
NDUFB8	9.25332973473825
CADPS2	4.04521406635871
EDG2	4.13935789919819
MYF5	3.43976660041182
SEMA3G	4.21606922906044
IL23A	4.10205082431474
GJA9	3.61223262847458
R3HDM2	4.74830281190557
C5	4.38013060586721
SLC2A10	4.40533769061998
TRIM45	5.12835106140768
TSP50	4.56091154931346
PAQR3	4.62496207618771
ANKRD26	3.38689539504542
TCP1	7.29210168890235
TMED7	6.61067861584016
CMA1	3.07881713576741
PTCRA	4.45264016734407
HCRTR1	3.66710201086234
FST	3.79202767642651
PAWR	4.06301170256314
LDLR	3.93789047335552
ASTN2	4.00553820462743
SCRN1	4.49824626508211
GPATCH8	6.04160919160698
KIF4A	5.80965470729882
TANC2	3.24973860264183
ZMYM5	4.25723575255377
PGM1	7.82916294430008
ZNF586	5.06776733972309
POLR3G	4.13395494465896
CPD	5.27166633825815
SNCAIP	4.68055171877319
DCT	3.4239943980658
HLA-DOA	3.6131117248309
TANK	4.92425716030034
RCAN1	3.67326992744015
UPK1B	5.34220735512474
DNAJB4	4.40146587357479
UGT1A8	2.90893605946553
LIMD2	3.69672073861845
HIST1H4L	3.51984605829541
PECR	4.72348680243261
HSPA2	7.37192231005333
SERP1	9.2305379691192
TACR2	3.26324082757420
NUP85	6.84230919288653
CD177	3.62586766791927
GPR135	3.38199622520733
PIGG	7.57787341481687
LGR5	3.82490728513227
JAK2	3.36604748280659
DPYSL4	3.50012875465823
TM9SF4	5.92621436275352
PTHR1	3.5154615164323
SIRPG	3.2558915688556
ZNF264	5.06747949547872
BICD1	5.60046489660266
RAB5A	7.06418374078315
FLJ13224	3.12851563268241
METTL5	9.85410040673541
HERC6	4.48800019204029
CASP1	4.07254382389223
USP9Y	2.7882581227764
LRP1B	3.01469392623542
XAF1	5.74357496232249
PLA2G4C	3.84997274193067
APOA2	3.30959181314134
SPAG6	3.74593031244022
KALRN	3.66321995900041
SECTM1	5.45435678248687
THOC7	8.52232326899939
IFNAR1	3.93756141344139
TCTA	5.08705245251462
NY-REN-7	3.71194922639959
TALDO1	9.23411691232206
B2M	10.7225487613885
LPPR4	3.31205893392069
SQLE	5.997309920684
SEPHS1	5.98258352066217
EIF5A	6.85822644686323
FAM49A	4.28794257248248
YTHDC2	3.84665152798035
EHD2	4.58582674126792
NCF1	3.8205338665981
SPG7	5.94177927256434
ZNF614	3.60891624011041
HOXA5	3.16378017900530
NUP133	8.02796807240515
FGF12	4.03387782526048
SLMO2	7.04968804761106
INPP5B	4.26165851935261
PPID	6.47117060753956
SNTA1	3.98160760727344
IL20RA	3.48053457829261
UBE2J1	4.89367259240174
CACNG2	3.08041532878971
GCM1	3.43324578729174
ELF1	5.68119465168925
TLR5	4.66519797203244
TCFL5	6.33708952624483
C1orf107	5.68583739671213
C19orf22	6.19383062604734
SAFB2	5.89811125828732
MAP3K7IP1	4.32440403270218
NCK2	6.80303641778672
OXA1L	8.36952759269306
KIAA0652	4.92748302865978
KLRG1	3.85052432688424
FRAG1	6.10092327292182
ZSCAN12	3.06115608644566
PSMD12	6.50494479248708
E2F4	4.85458745438055
CLEC4M	3.66486075339165
KIAA0999	4.56656334363029
CLDN10	3.6386979563619
MGC13053	4.46241527576208
TAC1	2.77086125997626
GYPA	3.41571753036754
HPCAL4	3.48364469914905
TRAIP	3.8769279368
MEX3D	4.11016865070733
KIAA0232	7.62623072601922
ERCC8	5.25647578112397
NFAT5	5.64045314175701
GPX4	9.72984309411065
CSPG4LYP1	3.57280799313754
KIAA0368	5.54811411971149
FBXO3	3.95089802113292
DVL1	7.1427645934458
CMKLR1	3.92625698936634
GPR157	3.41731198179276
TYMS	8.85046957848355
OR52A1	3.25706162779024
PEF1	5.37987395556572
ZNF750	4.70249960447793
ALG9	5.02543479558029
MCM5	5.46032652635556
SDK2	3.81861542936230
BAIAP3	4.08284990029652
RABGGTB	7.02625832413632
KCNK7	3.37316173417968
PTP4A3	6.47545996422932
ANKRD40	3.86032990683325
CALCOCO2	6.18455228668005
TMSL8	4.09467082802759
SNCA	4.13411558694226
ZNF551	4.53844318582267
HBQ1	3.83764390810969
ARHGAP26	4.58447559300799
GEMIN6	5.61493602919762
HRAS	4.94263378645611
KLRC4	2.73221111607704
BSDC1	4.9587153648606
DSC1	4.15390884659753
RNF43	4.93206999903806
NDUFAF1	5.27770824362252
MAP2K4	5.2732674563588
FOLR2	4.6193978928379
LYZL6	3.65068266676055
EPB41L3	3.50865848284085
TEKT2	4.12186720289916
CDKN2B	4.18609534346999
WSB1	5.73331308487739
ZNF480	3.36331560349791
MAP3K6	4.49475330756274
PROS1	4.86375147237741
PSMB8	5.27366856095608
HN1	7.76023030838472
MAS1	3.18462416727368
APOL1	4.31873283626577
CSHL1	3.67003681317279
ZBTB7C	2.90067723754398
AHCTF1	7.60737806592675
SAE2	9.28923148125887
ITGA2	3.92158255840922
AP2S1	8.42318850729554
P15RS	7.12812163723487
MME	3.36071944883543
VAT1	6.60481211164774
MAST4	5.05510614897956
TUFM	8.6716270137205
KRT33B	3.52923071834230
THEG	4.00391828644292
KCTD2	5.5324124078843
WDR26	9.2773458658406
MFI2	3.34944713685370
KRT34	2.99433349482683
NR4A3	3.44609106660063
SGSM3	4.4397625429701
ARSA	3.73292478038711
TOMM22	5.29689982769455
SOCS3	3.85635637472937
UNKL	3.777414257212
POP4	7.01248507600461
BHLHB3	4.76544950114950
MALL	3.84377281596283
SOX15	4.0790071563177
CCNA2	6.71651366890954
PARK2	3.40402618684571
GPR124	4.98606379452428
TMEM132A	4.73242416553445
CGRRF1	4.82783605806607
RUVBL2	8.1876517013509
MCAT	5.70005717801353
WNT10B	4.16799199791285
ISCA1	4.99180440786084
RPAP1	4.51176459543934
C12orf48	4.55232293254408
RAI16	5.06693450188498
RPL27	9.2944099901201
EPN1	4.04013099566347
MAGI1	3.24769663994354
GBX2	3.5410212051038
SLC35A1	7.44204356013823
GAL	3.94508255083076
SLC14A2	3.70140821095044
RDH11	6.06129388998052
ZNF518	4.40203879689576
PCYT1B	3.35481809647578
AUH	4.4182207802927
EIF3H	10.8663467892262
KIF1B	6.33457704689105
MBD2	4.58298299886831
AMOTL2	7.70456425784687
C6orf120	4.9571052306777
PIGT	6.59795148888456
PSRC1	5.75881233161652
PLA2G10	3.5446443576029
ALAS1	6.8509861718955
FOXO1	6.50476795960811
C17orf62	6.68164345135535
KIF5C	4.08523124985203
DUSP10	4.92834704389212
CRLF3	6.58208672357329
CLCNKB	3.60691808917889
PSMA5	8.75434959303774
FARS2	6.25018274152216
CCDC28A	5.20625917286853
AMPD3	4.48904372819186
PIAS1	7.71217242744829
ADCYAP1R1	3.22762358120234
TMEM134	7.10392870728888
CDH20	2.98466912898535
FBXO7	6.90499708577423
FLJ14213	3.50341075193105
ZNF3	5.94861765001139
LRRFIP1	6.87189076534748
TMEM49	8.50626483937898
CNOT2	6.58270455162553
CBX2	3.0581541117064
ZC3H14	6.13334418399876
ALDH5A1	5.4839713411161
HNT	3.28340110559760
SERPINA4	3.16256020643579
FLJ20920	5.41060519713537
CRTAP	4.40804150803146
DDX50	8.5153070253067
STYXL1	5.75858748915554
TK2	4.6354542075708
BLVRB	7.26230363848663
STMN1	6.41058992975719
GUCA2A	4.10282728670536
DPP6	3.21991768087454
GALNT10	3.805949581787
STK39	4.9750696901617
MMP24	4.68584006951308
CKS2	8.14597877619697
RHO	3.78787785593437
BANF1	9.4646980471122
CR1	3.10879896482140
RPS6KA2	4.80947337150158
HMBS	6.67788574338051
C20orf112	3.81606998182567
SLC25A24	7.3531631169492
MRPL22	8.11117340764853
SLC25A15	6.12042821573975
GADD45B	5.63704381704082
TDP1	5.6018016130358
ZNF287	3.37677601557798
DAAM2	5.07840476859582
C11orf57	4.7710682748533
RFK	4.98667656919568
ZFYVE9	3.66750421661993
TCTN3	7.53991690374544
STCH	5.360612430017
LOC283871	3.46960704187988
NDUFB3	8.43328985638623
DEFB4	5.0703967968329
FPR1	3.5717139959305
FMNL1	3.5221880729634
SEPT7	8.90586916164045
PTCD2	5.3749350610397
GNLY	3.36853696742094
GRAMD1C	4.52135206697368
ZNF165	4.3792261797053
TR2IT1	4.5932906965673
ARMCX3	6.0516814232335
NDE1	5.66469791874727
MAGEF1	6.03545305792173
ITGA10	3.74726254432200
ARHGDIB	6.35573929332021
FSHB	3.78363704176735
ANXA2	9.1799040799737
HLCS	4.30916781568858
MCF2L	3.80992048790409
AK1	4.49100237988323
FH	7.49423265686884
LGALS2	3.99210066206984
SYNPO2L	2.95142399542901
KIAA1045	3.61158814997067
C1orf183	4.81017356677659
MAGEA8	3.0677089221612
DGCR8	4.43411240221004
GSR	5.21356467367562
NEU2	3.48969045687573
HIST1H4B	3.71239811305702
CACNA1C	3.14274029175618
FAM20B	6.01745274797898
HES2	3.18808804435045
PDCD6	8.88888387015395
INTS7	5.12245645704105
AMPH	4.00795167776255
UCKL1	6.41831125544984
ASB4	3.19180820416088
C10orf97	4.97016190065633
ALDH1L1	4.54186160555443
CCL23	3.23110337837389
OBSL1	5.30519395346557
SLC12A7	6.98246688808317
THAP4	5.91412295045613
RBM4B	5.09548072906794
OGFRL1	4.24920562907827
KIAA0831	5.09153029870824
C12orf11	8.5373232806815
PPP1R15A	4.34517036883145
KIAA0240	4.55203369446079
CD1B	3.21535510114816
FCGR2A	3.97625810489199
MDC1	5.18326191281248
MAN1A1	3.35260654524649
KRT9	3.17328735399138
HTR1A	3.5491425862475
OCEL1	5.55783176827125
ATP11B	3.5435457770015
NLGN4X	4.34961707493880
FBXO34	6.35965346044127
ALOX12	3.59710210087452
RB1CC1	6.79570299893577
PCDH12	5.60587407310859
RPE	5.58667752382903
EIF4E	6.29008256592181
CSDC2	3.51127864637843
ABHD5	4.67887883697913
TMBIM1	7.01430964363205
PET112L	5.10560196109645
P2RXL1	3.38504914237757
F2RL2	3.58731719899919
TRMT1	4.19431621102046
IMPG2	4.06573396918616
LRRC32	4.57955637132171
BGLAP	4.89060940437304
HTR4	3.34882971115982
MRAS	4.01465221685982
TRAF6	3.9001714102607
AXL	4.53348456315755
ATP2C2	3.94049202655787
LMNB1	5.06258145304436
TELO2	4.54322467876028
PNPLA3	4.08486092802257
CSNK1E	6.07825555775301
SRP14	9.72065467141828
KCNQ4	3.78010868854427
PIK3C2B	6.07239057073538
C15orf15	7.24380911917787
TUBB2B	3.22749108922171
USP15	4.91985806257018
C12orf41	6.6766625930841
CEND1	4.12902873538611
RNF31	5.22975045295839
TCEAL2	3.47026825112804
PTGER2	4.5792868157898
UBN1	6.22069537984824
SLC5A7	3.15966503906239
SLC31A1	5.41112936536827
ADAM29	3.30604151868386
ST7L	4.38354240961366
GFOD1	5.33195921627147
CTNNA1	8.72445775071921
HRBL	4.03636111583702
CBX4	3.758402872584
NTRK2	3.52436033280889
FOXN3	4.07934463754505
MFGE8	6.17240415935266
PFKFB2	3.58846611577609
TAS2R4	3.35087283527713
SH3TC2	3.28292156161992
IL10	3.4170569673439
PXMP4	5.91692335658525
RNF167	6.06011075767862
PRMT5	7.79094879736298
TSKU	5.0554512531041
ATPIF1	7.99260405093057
ETV3	3.43247805582982
PAK7	3.11092881345753
PDLIM1	9.5228205951571
CEP63	5.45365018830703
WDFY3	4.62020595144517
RNF126	4.8511952552389
DPM1	8.93891362595108
CLIC4	6.29806480581399
ACR	3.99773570627398
KLK7	7.4646832169541
ALOX5AP	5.10327628115062
LRP1	4.82619486580908
TNK1	4.19157012996891
TAS2R9	3.11256740773207
ZNF16	6.22988127111496
POLR1B	5.48323370900107
SLC8A2	4.00221824582791
OLFM4	3.01200077263665
TACC1	4.00534459584349
SAMHD1	5.26050266486676
ATP13A2	4.78781778890917
KRT4	3.52359868510169
PAX6	3.76033803714974
SCG2	3.50815552427494
SLC17A6	3.37327486327926
TUBB4	3.92359733868543
PADI4	3.19671722764084
FMO3	2.93587417320912
NLK	4.17886328426713
POU4F3	3.13664667066735
MDM2	3.4972676075497
CAPNS1	8.49660817716057
SDF4	6.8352328679562
ITGBL1	3.2060686469907
TAP2	4.07583393778708
OR2C1	3.26651377276178
KLHDC3	6.60733855478192
EFHD2	4.96483579543932
GALR3	3.49757765866038
NBEA	3.49642654017387
ABCA6	3.34541228569539
ABBA-1	4.14973921312566
GNAI1	4.39870025075966
CLDN3	7.13017225676189
AKT2	3.54474245080503
EGFR	4.17489734614661
VPS4B	6.66732012989295
RBM16	6.19415416708533
GALNT6	5.10471343659744
ZDHHC3	4.8499287548749
SLC25A4	5.55776213492202
CYB5B	6.5556510937525
NDRG1	8.5628366738592
SESN1	4.38236372931710
GBE1	7.63383823933168
MRPL46	7.42298148034036
CLASP1	5.23736913694937
FARP2	3.65104818649339
ACOT11	3.62981083292561
LDHAL6B	2.92753764381154
MAPKAPK3	4.76648230232477
NCAM2	3.55072506495749
AFAP1	4.29966778850784
PRKD2	5.70833857071052
OR2H2	3.30464613168686
ZFP36L1	6.27764099636298
DZIP1	3.90591909401654
GPR161	3.72589428391344
RNF146	4.49317893941742
NKX3-1	3.95311287898951
CCNB2	7.11831885133239
ZNF10	5.24034356426822
WDR74	5.77167473604903
FAM134A	6.95178965382111
PCNP	8.6804008406797
PURA	5.27925066488558
DNPEP	7.09130285365284
ERBB2	4.87047619531273
CREB1	6.1894284072468
NEO1	7.71128529839913
DDX3Y	3.38021689460524
RPS3A	12.4509696948201
MXRA7	9.54622129336211
LGALS3	8.72958226430196
GLT8D1	6.76024838219811
TMPRSS3	6.47287858705763
UPB1	3.22427420702027
LAT	3.69580982665344
CLDN14	3.76467269391666
DHX38	4.90320721156257
KCNA3	3.18205345950346
BTBD1	8.3572675424393
TARS2	5.80943706235325
SKIV2L2	7.92888862006983
ABCF1	8.28117856907001
CDT1	3.52629350383461
ZHX2	6.96011394160891
FCF1	4.61108762810722
LRRC49	4.32290462577275
GUCY1B2	3.64329682128487
CD28	3.29627447975329
SMARCA4	5.22025816030111
SEPT2	8.70512284317204
SOHLH2	3.20777502903575
MCOLN3	3.57602468006939
LRP8	3.88404322958828
TAGLN3	4.28064278724183
MASP2	3.82839006839369
GPATCH3	3.93865685153446
TTRAP	7.95880853932469
AGL	7.10830190901892
NFE2L3	3.78742245959573
PSD4	3.80809877634435
PALMD	3.85016680329798
CCNB1IP1	7.07847399327667
TMEM43	5.62111095445035
OBFC1	5.81199540488992
STAT5B	3.90495841870236
C14orf79	4.31951708600225
ENPEP	3.92785814967824
SSB	8.99422281585528
SCT	3.56227352271698
TIMM23	6.90044360239081
SKI	4.07955590977449
SLC22A13	3.18013695259007
AKAP3	4.87898674452061
OAS2	4.4471962552848
KIAA0423	6.24159670248861
SEC61G	8.91917421661298
CAPN11	3.50426691642287
TMEM50B	7.4485280949788
DEGS1	6.88420834969984
ARHGEF4	4.08635881637564
DBNDD1	4.2612563571938
TBL1XR1	3.98558704094754
FAIM	5.52794906174807
SP140	3.38691696544156
G6PD	4.68274571545698
NUDC	6.27021119038445
GABRP	3.16024798493633
SCARA3	5.16158139392249
TACSTD2	5.39540613281325
EIF3J	6.71374760585983
PPP2R2A	7.71411929981033
CPA3	3.29695134450294
PVALB	3.37247081682654
BCAT2	5.2612913696997
MFN1	5.00916433585415
F10	3.24755221659297
