Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_D10_452056
CDH20	3.07834515126744
FBXO7	7.58794343260926
FLJ14213	4.15857471226713
ZNF3	6.65892348548256
LRRFIP1	6.6683043960094
TMEM49	7.85098693468051
CNOT2	7.24392124127308
CBX2	3.04795628384939
ZC3H14	6.18878622054012
ALDH5A1	6.45105449101549
HNT	3.43915608072054
SERPINA4	3.25637830885515
FLJ20920	5.38076450295003
CRTAP	4.24066630303246
DDX50	7.51056861074421
STYXL1	8.05493464207667
TK2	4.45308785467864
BLVRB	4.79856712095433
STMN1	8.23524383254937
GUCA2A	3.50026506097361
DPP6	3.35271900808480
GALNT10	3.49241433851975
STK39	6.01651978483802
MMP24	4.15010332668753
CKS2	9.92480371618563
RHO	3.73276189521927
BANF1	8.8338320507741
CR1	2.97772624497925
RPS6KA2	5.44131963540146
HMBS	6.2469532196262
C20orf112	3.63172593551546
SLC25A24	7.44450790296694
MRPL22	7.61382205629844
SLC25A15	6.79762373091512
GADD45B	4.26068182985305
TDP1	6.48597397219924
ZNF287	3.87413196125733
DAAM2	4.39997658888566
C11orf57	6.32254888746716
RFK	6.08674964515797
ZFYVE9	4.27450754616259
TCTN3	7.09263279399458
STCH	7.09658519697384
LOC283871	3.78384412956778
NDUFB3	8.02600734554325
DEFB4	3.54308198483191
FPR1	3.47253269077257
FMNL1	3.57031770782065
SEPT7	9.89409834384631
PTCD2	5.16798954865584
GNLY	3.2751676959353
GRAMD1C	4.3059179841101
ZNF165	4.97339030106761
TR2IT1	4.73168871155515
ARMCX3	8.0788337452456
NDE1	6.79072572706202
MAGEF1	7.44559990843043
ITGA10	3.74835389955283
ARHGDIB	5.94557868121896
FSHB	3.68458234394788
ANXA2	9.04974271328616
HLCS	4.53030845506822
MCF2L	3.74346864534462
AK1	5.24177721254261
FH	6.16289897783906
LGALS2	3.55695012089781
SYNPO2L	2.82180365769934
KIAA1045	3.44259313057887
C1orf183	4.95258663153126
MAGEA8	2.80743118206322
DGCR8	4.93527081979978
GSR	4.44504642913722
NEU2	3.32348967743533
HIST1H4B	3.8262772171162
CACNA1C	3.25289868747725
FAM20B	5.44705685989493
HES2	3.15894831014733
PDCD6	8.4862666933389
INTS7	5.93462393533903
AMPH	3.81907297932449
UCKL1	7.50060826238857
ASB4	3.0533681189292
C10orf97	3.94488351485302
ALDH1L1	4.21128603816473
CCL23	3.01255532059743
OBSL1	5.17381313883575
SLC12A7	6.64814678295862
THAP4	5.63782691250786
RBM4B	4.93944963655644
OGFRL1	4.39872529808533
KIAA0831	6.07664909804592
C12orf11	7.2915425489864
PPP1R15A	4.57392704157418
KIAA0240	5.78401033773045
CD1B	3.22467812639445
FCGR2A	3.09430743242271
MDC1	5.38997419820555
MAN1A1	3.5530825807302
KRT9	3.46956866381358
HTR1A	3.43024286315576
OCEL1	6.91769466934453
ATP11B	5.85534519043488
NLGN4X	4.06435826372408
FBXO34	7.23939953572425
ALOX12	3.70156653164937
RB1CC1	6.10895557529472
PCDH12	4.45708925313772
RPE	5.22702683062355
EIF4E	6.16099837140624
CSDC2	4.09183484781735
ABHD5	4.96365644934182
TMBIM1	5.83442620193828
PET112L	4.77890278604183
P2RXL1	3.03440303796588
F2RL2	3.35117514456899
TRMT1	7.12015701943386
IMPG2	4.32715665007621
LRRC32	4.5737930141886
BGLAP	6.22243762749641
HTR4	3.5269038180533
MRAS	4.99035070488447
TRAF6	5.19880126472761
AXL	4.03563327226807
ATP2C2	3.66379554033921
LMNB1	5.50061689304017
TELO2	5.60799644366163
PNPLA3	4.28562092893678
CSNK1E	7.5464416348448
SRP14	9.64505181290464
KCNQ4	3.32464725940107
PIK3C2B	6.72699765754046
C15orf15	6.14563771791115
TUBB2B	9.35341298590933
USP15	6.2223658374875
C12orf41	7.743696164392
CEND1	3.73965331044381
RNF31	4.87714546696713
TCEAL2	4.98239612058657
PTGER2	3.89657760687095
UBN1	7.92817867473846
SLC5A7	2.9861405466781
SLC31A1	6.21271144184009
ADAM29	3.43656642813815
ST7L	4.43584000341479
GFOD1	4.51235853872773
CTNNA1	8.2730837277302
HRBL	3.87526274023826
CBX4	3.73044909501923
NTRK2	3.42833755169131
FOXN3	5.2881413203082
MFGE8	5.38818063805309
PFKFB2	3.64283692202648
TAS2R4	3.32658912962336
SH3TC2	3.25232500873801
IL10	3.27783521038687
PXMP4	6.22071810809884
RNF167	5.99175372898112
PRMT5	7.36343084413868
TSKU	5.94975637179204
ATPIF1	8.61329139225894
ETV3	3.21616605784795
PAK7	3.04382932202376
PDLIM1	7.88802711249104
CEP63	5.61757507797386
WDFY3	4.73062146588197
RNF126	4.95095237980513
DPM1	9.04738988396105
CLIC4	5.87475880142371
ACR	3.91245886152324
KLK7	5.47377943661908
ALOX5AP	3.63643079776887
LRP1	4.9970283490731
TNK1	4.55188236676294
TAS2R9	3.01849310004286
ZNF16	5.10217099746744
POLR1B	5.958977441411
SLC8A2	4.09232438026931
OLFM4	3.44577947201615
TACC1	4.00584741078805
SAMHD1	7.62616130853009
ATP13A2	5.71359460160042
KRT4	5.04921973212262
PAX6	4.10060187001629
SCG2	3.43051712397309
SLC17A6	3.26374658216430
TUBB4	4.5812597822578
PADI4	3.05046364113862
FMO3	3.10598521516400
NLK	4.29716453173544
POU4F3	3.16683395414794
MDM2	3.45396887650023
CAPNS1	9.76749294666571
SDF4	6.11908724314796
ITGBL1	3.12181457074923
TAP2	3.78558327272000
OR2C1	3.44272663117228
KLHDC3	6.65707580052545
EFHD2	6.20829464841135
GALR3	3.53234867157426
NBEA	3.20953100673431
ABCA6	3.17366737778123
ABBA-1	3.74234387637843
GNAI1	6.78477780324525
CLDN3	7.1030445956887
AKT2	3.29702329696610
EGFR	3.96738802135584
VPS4B	6.86815657254848
RBM16	8.5385639613888
GALNT6	5.79873233370593
ZDHHC3	5.42069669620348
SLC25A4	5.97523162543513
CYB5B	5.30755243076544
NDRG1	6.73598151785556
SESN1	5.14021301915883
GBE1	6.59355217772492
MRPL46	6.07967797130598
CLASP1	6.36478643630878
FARP2	4.9071708771706
ACOT11	3.66221156821035
LDHAL6B	2.83661431780305
MAPKAPK3	5.78475174846534
NCAM2	3.04991899182458
AFAP1	4.10362381962704
PRKD2	6.07625274984645
OR2H2	3.45629123966232
ZFP36L1	8.44734333120185
DZIP1	5.46577562951997
GPR161	4.39917398899405
RNF146	4.39434349472058
NKX3-1	4.04198359909448
CCNB2	7.98485988379978
ZNF10	5.19456089593895
WDR74	5.48317834370274
FAM134A	7.27036362995821
PCNP	8.72868440038495
PURA	5.21814178120078
DNPEP	6.99221323309501
ERBB2	5.07367628030787
CREB1	5.45952129698505
NEO1	6.21584771247199
DDX3Y	3.33604761955063
RPS3A	12.1505474549097
MXRA7	8.55823688358044
LGALS3	8.7049086775372
GLT8D1	7.57806892969933
TMPRSS3	7.16727679130145
UPB1	3.12394092958697
LAT	4.48099624398295
CLDN14	3.75737342581193
DHX38	5.11546266496839
KCNA3	3.27744065472439
BTBD1	7.27104662954581
TARS2	6.13205393320834
SKIV2L2	7.64611974107881
ABCF1	7.94996052340178
CDT1	3.50367727379567
ZHX2	7.62843797505358
FCF1	4.93380229515752
LRRC49	5.29730211385964
GUCY1B2	3.31897343631465
CD28	3.12690136262132
SMARCA4	8.20150999843403
SEPT2	8.99379106944458
SOHLH2	3.18612527473302
MCOLN3	4.42743715188610
LRP8	3.97251472752835
TAGLN3	4.2064443077152
MASP2	3.6306966145084
GPATCH3	4.9068661967968
TTRAP	7.64222239293734
AGL	6.18417935807365
NFE2L3	8.1114244875848
PSD4	4.1209027657196
PALMD	3.23086320177367
CCNB1IP1	9.07353377081228
TMEM43	7.37727196904182
OBFC1	5.76181375077453
STAT5B	4.61913265695636
C14orf79	5.00002510924852
ENPEP	4.17872243896742
SSB	8.31977202352862
SCT	3.07775324234835
TIMM23	7.26511967823838
SKI	3.71726537091406
SLC22A13	3.11059768533510
AKAP3	4.51799694481323
OAS2	3.82081410518939
KIAA0423	4.93967013598003
SEC61G	9.27733210106867
CAPN11	3.19082478357397
TMEM50B	7.43353272172227
DEGS1	6.65477979373965
ARHGEF4	3.80525530490147
DBNDD1	4.78006702577581
TBL1XR1	4.91583927035735
FAIM	6.5415520661642
SP140	3.16858459588224
G6PD	6.24527473284756
NUDC	7.70533339080254
GABRP	3.50481183654572
SCARA3	4.47717547828153
TACSTD2	5.3881167710548
EIF3J	5.75872329331364
PPP2R2A	6.57773214833164
CPA3	3.56417659256116
PVALB	6.51693424696791
BCAT2	6.99399392000026
MFN1	6.1121925813299
F10	3.36713969443474
