Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_D12
DUSP4	3.72340847335003
FLJ22167	6.89091948468876
EXOSC7	7.14669296521485
ROR2	5.04583430220019
FOXM1	5.70536102553491
ZBTB48	4.89225550880126
BUD31	9.04523540076724
MAOA	6.34507058492302
CCDC41	5.14433336688329
TNNT3	3.59621262298976
FBXO11	5.90252683366411
GYPC	6.96787873955313
PLIN	5.19681221291175
RFXAP	3.36776226380382
C6orf15	3.46398365850858
RNF4	8.4254301655133
F8A1	7.96117110597748
PPP1R3D	4.18029541806612
GRB2	7.75525333294225
TPM3	3.08031886897473
SYT13	3.3831514693446
EPB42	3.66294973334075
RP5-1077B9.4	5.54986960720826
EIF1	10.0585529855920
CETN3	8.05988440914915
FPGT	6.13814615794138
PRY	3.61425377232070
NTHL1	4.68197087441551
POLR2B	8.1522665812001
RPS28	12.0979509349955
GDF10	5.92018555007894
COQ9	8.49906120479619
P2RX3	2.87622492999164
GCC2	6.86231281288614
RARRES3	7.98208411030807
PLXNA1	5.31177145440174
WBP4	4.19793640539586
KIAA0100	6.41290897742374
PMF1	6.8688621084031
HS2ST1	6.29657024458295
CRELD2	7.2077355660504
C8G	3.00432575136046
CD82	5.14373508012217
PMM1	5.2256996377215
CBLL1	5.19299663213762
LIM2	3.43296733119574
VAX2	3.45421104751775
SETDB1	4.80868368670727
LRAP	7.15950536901229
GCLM	6.80165912613973
CPEB3	4.22843912301358
PPM1A	6.47591818647445
INTS1	3.90822832127788
MMP16	3.27404523307722
CAMTA1	3.04491501808644
SAMSN1	7.03876664254784
DRD3	2.91770350017243
GMPPA	5.18578057410344
C11orf73	7.33808755266543
AIPL1	3.76064229446552
PTP4A2	9.34474857566469
IL24	3.35140810333669
BDKRB1	3.19355754424999
HPCA	3.44570699263981
MLF1	6.46808206348308
SEC14L1	6.07934203307182
CHFR	6.2732584910586
EMILIN1	4.17514671742753
THADA	7.5427665681934
TAF12	5.32008849679403
NDUFS4	8.43192206821871
ID1	6.10532828287859
PIK3CB	3.7889784426737
COL18A1	7.68244397345649
PDZD3	3.02683932571937
TBC1D17	5.14984323280426
COX8A	9.8526833238267
CDCA4	5.84525572873459
C2orf44	5.09269246895383
C9orf16	7.9914980588882
ERBB2IP	8.90000875233303
EMX2	7.92106647965986
FUS	4.73755444576292
NIPSNAP3B	3.68230829757275
TF	3.35606383070127
CXorf56	5.08520531096351
CLCN4	4.2431152788671
PWP2	5.19655065069183
MMP15	4.51172539261051
MTMR14	6.19384370741313
NPR1	6.51708483842279
DNAL4	5.8249475758343
ELAC2	4.76217215114344
ASS1	10.7520045894328
IPP	6.09500466538454
TMEM59	10.3276621434878
POLR2J	8.99667217015243
SEC23IP	6.56719597927977
RGS4	4.45369652677978
UQCRC1	8.94630778592623
SNX6	8.12725286219715
DDX18	7.25883786497592
POLG	4.21755647745549
ADAM23	3.99221859340093
ZNHIT2	5.70132285651192
TFR2	3.18986813344265
NCDN	4.34546791948297
RAG1	3.59566007678878
POMT1	4.887659336609
CYP1A1	3.44000254637975
SNAPC1	6.86708734383668
GNA11	5.43963269880977
CCDC52	2.72274365071759
CAPN1	6.5389320276868
DDHD2	5.36714156121128
UPF3A	5.12693050002594
LAGE3	6.45070973951961
GNRHR	3.09136129221416
UNC13B	5.44240355116418
TTLL4	3.97170763936464
PPBP	3.40896833917985
HTR3A	6.48423151952291
SDC2	6.0730827793216
ANKRD49	7.99750116503977
BTF3	10.0905739485303
COX7A2	11.0528122960181
SARS	9.36798629637269
C13orf18	4.04081561442118
CACNB1	3.68052199510527
QKI	6.11429598046636
SETMAR	6.31863299959566
LAMB4	3.45721841261760
MAN2B1	6.97872573122128
EML3	4.63939746030121
ACADL	3.40995360219406
OFD1	6.75937499570444
CGA	3.39782214546957
EIF3EIP	9.99525175096552
PEX16	5.06777160608155
GNG12	7.95749451556152
HABP4	4.90427794746701
CNTN2	3.31559156716929
ASNSD1	8.14051666927064
FUT4	4.31896557780656
DBH	3.59299804135747
CD53	8.1590529002192
HIST1H2BJ	3.74941813826373
TFAP2B	3.14837773983260
ACF	3.71429027832301
TMEM11	6.8728517310688
CDH8	3.4476330243804
C3orf32	3.57918759009886
AGPS	4.97816954744752
C4orf18	3.26039325991955
PCCB	8.96501623963462
IPO13	5.63267410402768
PECI	9.54623978402643
UNG	8.09752069419156
C6orf105	3.69478741746054
GSTP1	8.24107846515084
SUV420H1	6.96506733789403
ARHGAP15	5.0071857402862
LTBR	7.08709568239103
TDRKH	3.30630997514648
PSG4	3.31339167463227
SLC9A3R1	6.83787985466895
NBPF3	8.34791544133484
SLC9A3	3.64550660904344
OSBP	6.72586090449683
PRR5	4.58222124631869
CHMP7	5.6694744220548
ADRA1A	3.04074873877805
ASAH1	7.2637050396042
FKBP4	7.53990850502611
ZNF350	4.90114982768202
DOM3Z	5.82418409414921
GIPR	3.5860627700206
AHI1	3.91930308194059
BST1	4.82247212415667
NCR2	3.42351732919326
NADSYN1	6.98414531430953
UBE2W	6.62803296267175
RGS14	4.28284876102157
KRT15	4.05641859419133
SCN11A	3.79203443054145
GFI1	3.74453023092072
FHL1	5.28892702869869
SMC6	7.30133947348049
GATA1	3.57324753293580
OSGEP	6.01079613049669
ARMC6	5.28510147364771
HK3	3.7719828564793
PSMD5	7.78288726120363
RSU1	7.74392036138108
RPL4	11.3054439193918
MAD2L1	7.92533883586241
RBPMS	5.14722697737800
EIF4A3	8.87818659170434
E4F1	4.15096960637773
DLEC1	3.30562273814782
PRPF3	4.72302603720249
EMR1	3.01734705719225
CHMP2B	7.27039257597152
CAMSAP1	4.13861975953124
RPS21	10.3880383132796
XCR1	3.30238149821503
ARID5A	4.47902222360387
RBM6	5.01554062117608
UBE2N	8.48509422352455
KLF4	4.54285262994792
MGC4172	5.40330334344036
LMO4	7.02639679968832
KLKB1	3.11908676807848
HDAC3	7.01851364474924
HP	5.07332243207798
SCHIP1	6.25155305524384
BTK	4.34536382434624
KRCC1	9.09895170867693
PRND	3.0162727179819
C6orf27	3.1924839641983
PIGL	4.17576379075914
CLCA1	3.59369463879413
C1orf112	4.37420346125711
OLFML2A	5.18878606965224
HUS1	5.13020619955110
SFRS6	7.13793813661231
CXCR7	6.82040424514143
UIMC1	6.16135581014775
FXYD2	3.46259675245711
GOT2	8.34805623988455
ZNF667	3.77388401103971
TFEC	4.4266089988979
ATP7B	4.70437808503186
RAB38	6.55024725028588
POLD2	6.96412066912407
PPM1H	7.29675828699287
DCX	3.19644814378481
NFYC	5.22829613550833
ZNF228	4.51143779221133
KIN	6.39549190499587
PLSCR4	6.71142373821124
HIST1H4I	4.12653811941759
PPARGC1A	3.04960596212959
HIG2	10.0013738310110
KCNK10	3.98632155792845
EXOC1	7.61142875834338
OR6A2	3.74744428931625
ETFA	8.38992392957574
PDAP1	5.18696506210171
C19orf6	3.33258540509514
POLRMT	4.29157177573624
ZNF146	7.42165331297102
MIA2	3.21988046836474
LY6G6E	3.04044792724346
EIF4E2	8.43198466257983
NENF	5.41457956579673
HOXB5	4.50504041138219
ZNF324	4.66569449118314
CUGBP1	4.97553978590404
ENTPD7	5.10496948115331
TTC13	6.28187726364726
GJB5	3.16894520850313
PRSS22	4.23872441395862
CYP3A5	3.32075249298211
MBOAT5	5.38518333458065
CUL4B	5.26834853019994
CENPJ	3.25233800348404
KIAA0664	5.33701205607521
PITX1	3.65880050353760
PDGFRB	5.92046280653152
RDX	6.4392056776486
CELSR3	3.66313991752737
JUND	6.31921565038652
ITSN1	4.71599423837999
CHRNB1	4.39793270470059
EHBP1L1	3.45060919245394
C19orf2	7.57514184771774
FETUB	3.27515632640282
CAMK2B	3.11786484691932
DCTN1	6.68326986356216
TNKS2	7.18458149333215
MRTO4	8.24134138983883
C1QBP	6.5623390952511
TTC3	7.17778904841068
NDUFB8	9.5421892668769
CADPS2	5.44917509945997
EDG2	6.55460676703573
MYF5	3.2357586195873
SEMA3G	3.25407362684306
IL23A	3.58308563761472
GJA9	3.49683074271673
R3HDM2	5.61558541230532
C5	3.95382540154247
SLC2A10	6.43830746812656
TRIM45	4.88424124100884
TSP50	3.65218271217122
PAQR3	5.83183972916221
ANKRD26	3.52915694965250
TCP1	7.30810178959285
TMED7	7.69655498738264
CMA1	3.04663611416854
PTCRA	4.17117175719393
HCRTR1	3.324664562505
FST	6.03794503216453
PAWR	4.05562187121639
LDLR	4.91784251030957
ASTN2	4.27001694562569
SCRN1	6.18726235387624
GPATCH8	5.40583833287769
KIF4A	5.98628935087295
TANC2	3.72493554010926
ZMYM5	4.23332037533347
PGM1	9.3763709156093
ZNF586	5.03259279281538
POLR3G	4.24904124136916
CPD	6.49210794446414
SNCAIP	3.81257863997661
DCT	3.35884942864982
HLA-DOA	3.65499923747489
TANK	6.67654692467157
RCAN1	5.1095362571818
UPK1B	4.21336873165813
DNAJB4	5.39846306233932
UGT1A8	3.29496002966863
LIMD2	3.61709770973337
HIST1H4L	3.53674747176027
PECR	5.56995061203983
HSPA2	7.44119233803691
SERP1	10.2359785605337
TACR2	3.70308687923187
NUP85	6.81199236812051
CD177	3.39539397262465
GPR135	3.12215925273293
PIGG	8.02794327612828
LGR5	3.3628549500737
JAK2	3.79628998455626
DPYSL4	3.21895043459514
TM9SF4	6.25003336066935
PTHR1	3.32398175639532
SIRPG	3.09611689899146
ZNF264	4.97004022089457
BICD1	5.7104419781858
RAB5A	7.36982535307645
FLJ13224	3.11081271224869
METTL5	9.4230261206348
HERC6	6.47093449313688
CASP1	6.32787042980565
USP9Y	2.95114586582292
LRP1B	3.13668609319797
XAF1	6.444569448158
PLA2G4C	4.13155791892603
APOA2	3.16744923278168
SPAG6	3.04613266028905
KALRN	3.64362491648676
SECTM1	5.14766764482015
THOC7	9.66787989722547
IFNAR1	4.34093262016496
TCTA	7.07274906275786
NY-REN-7	3.17446827182717
TALDO1	9.39217209830932
B2M	12.2244374664774
LPPR4	5.54587864320181
SQLE	7.39835437056815
SEPHS1	7.7552542499502
EIF5A	6.43553051037916
FAM49A	5.77943302237932
YTHDC2	4.14290416445402
EHD2	4.56393718825084
NCF1	3.80337733257262
SPG7	6.70780681656436
ZNF614	3.93852746010633
HOXA5	6.27419570373613
NUP133	8.15221257030349
FGF12	4.13104163182536
SLMO2	8.0927821380351
INPP5B	4.23467215112794
PPID	7.34695218372305
SNTA1	4.52554864714714
IL20RA	4.86919770555305
UBE2J1	6.64805262121845
CACNG2	3.21564822959492
GCM1	3.12738134604369
ELF1	6.67126591547358
TLR5	5.25809182408249
TCFL5	5.7796663608174
C1orf107	5.85387461579123
C19orf22	7.27892964026843
SAFB2	6.15110451388196
MAP3K7IP1	3.95449382079034
NCK2	8.18318011844904
OXA1L	7.83975325888924
KIAA0652	5.79801281310612
KLRG1	3.70030138454018
FRAG1	7.37654552790885
ZSCAN12	2.92074954869577
PSMD12	7.96057090699444
E2F4	5.20549184722632
CLEC4M	3.45772191142786
KIAA0999	5.18609020369568
CLDN10	7.85871826831476
MGC13053	4.09063596985711
TAC1	2.81366906334384
GYPA	3.34706887404990
HPCAL4	3.29043599345256
TRAIP	4.06554137049007
MEX3D	4.63795478988422
KIAA0232	6.66359816819644
ERCC8	4.90096517582507
NFAT5	6.14470133630042
GPX4	10.1904899452906
CSPG4LYP1	3.31217640303936
KIAA0368	5.77622748892649
FBXO3	6.77247114142029
DVL1	5.47582346204108
CMKLR1	3.89003813672657
GPR157	3.4600676266163
TYMS	7.76858142697401
OR52A1	3.14668939204196
PEF1	7.57549943106172
ZNF750	3.28057610139263
ALG9	6.80389638544945
MCM5	6.29774500280047
SDK2	3.12249895493959
BAIAP3	3.60201374114322
RABGGTB	6.23175278329024
KCNK7	3.11115955478851
PTP4A3	7.01280762733584
ANKRD40	4.10496292467665
CALCOCO2	7.49785938799259
TMSL8	5.50743064119558
SNCA	4.61428264616469
ZNF551	4.01256742550945
HBQ1	3.42540493724615
ARHGAP26	4.03155751453397
GEMIN6	8.38334372235114
HRAS	6.24733055584741
KLRC4	2.74378808629045
BSDC1	5.30316144289659
DSC1	3.97048053711782
RNF43	4.31381166547676
NDUFAF1	6.63196711458082
MAP2K4	5.01043966391102
FOLR2	5.29964082123597
LYZL6	3.52371042178779
EPB41L3	3.81898153943244
TEKT2	3.32637380010116
CDKN2B	3.30588042082494
WSB1	5.83776833335153
ZNF480	3.56325912578914
MAP3K6	3.68535770912813
PROS1	7.71990870160628
PSMB8	8.64344216125096
HN1	8.24134240826964
MAS1	3.24979197595478
APOL1	5.73461381059656
CSHL1	3.23131128421540
ZBTB7C	2.70083146788590
AHCTF1	5.62568788802362
SAE2	9.59897570405776
ITGA2	3.9602709348207
AP2S1	9.3295144248331
P15RS	8.32537408566086
MME	5.01333783910371
VAT1	7.76544919763273
MAST4	5.66694506172546
TUFM	9.56211942135358
KRT33B	3.4565234960941
THEG	3.85968520208378
KCTD2	5.26964321474789
WDR26	9.40780610980852
MFI2	3.20712382619266
KRT34	3.10125646839899
NR4A3	3.59789660577671
SGSM3	4.45788231779372
ARSA	3.91775411707097
TOMM22	6.54922768084854
SOCS3	3.48765998789227
UNKL	3.65358182253786
POP4	9.21091133903675
BHLHB3	9.12820582661133
MALL	4.14046518120265
SOX15	3.37417758647637
CCNA2	6.31599972785024
PARK2	3.21047798111076
GPR124	4.42433879988327
TMEM132A	4.60498286502314
CGRRF1	8.1759333939928
RUVBL2	8.36387634578215
MCAT	6.25569913165821
WNT10B	3.28006941479837
ISCA1	7.95596015096071
RPAP1	4.35633321518376
C12orf48	5.75837745545696
RAI16	4.45348880829555
RPL27	9.78092557650782
EPN1	3.57908628536945
MAGI1	3.10244127036992
GBX2	3.17635061834147
SLC35A1	7.70530702128957
GAL	4.5741866264492
SLC14A2	3.63975701954831
RDH11	9.14731130154114
ZNF518	5.15108530853209
PCYT1B	3.33540698420227
AUH	7.11463976286006
EIF3H	10.0311901528068
KIF1B	6.47377237769136
MBD2	4.76854558826786
AMOTL2	7.36910300815646
C6orf120	6.52478583361986
PIGT	7.82698588423228
PSRC1	6.80452682092998
PLA2G10	3.91493270368214
ALAS1	6.33700878834921
FOXO1	6.25709890089173
C17orf62	7.00801940696114
KIF5C	4.65074182217403
DUSP10	5.30061090669101
CRLF3	7.67103759081765
CLCNKB	3.36060626849165
PSMA5	9.38860884186655
FARS2	6.76342666225937
CCDC28A	6.28292396468383
AMPD3	4.46167752647617
PIAS1	6.69856637864101
ADCYAP1R1	3.32408410861819
TMEM134	7.59671037055928
CDH20	3.04431840331247
FBXO7	8.32072495306315
FLJ14213	4.50274089385195
ZNF3	5.85137075507191
LRRFIP1	6.6478429850173
TMEM49	9.302972560417
CNOT2	7.94032300758582
CBX2	2.82215378520781
ZC3H14	6.97609637222917
ALDH5A1	5.82352234866933
HNT	4.11428740074524
SERPINA4	3.08739841713423
FLJ20920	6.40928306458636
CRTAP	6.28719903256205
DDX50	8.0539210770106
STYXL1	7.90540426702335
TK2	4.84925017289463
BLVRB	7.09574388927659
STMN1	7.37714776492464
GUCA2A	3.34123620480735
DPP6	2.93579389050670
GALNT10	5.71167390454083
STK39	5.35529812794682
MMP24	4.63893521168314
CKS2	10.9524267557367
RHO	3.61613296177893
BANF1	9.72136228676035
CR1	3.13932838710748
RPS6KA2	4.74952841641122
HMBS	7.8753659631444
C20orf112	3.7940483282486
SLC25A24	7.56906486526564
MRPL22	8.88501653192986
SLC25A15	4.77954583906298
GADD45B	5.1099436472803
TDP1	5.78886924798251
ZNF287	3.45558107768006
DAAM2	4.73384058939126
C11orf57	7.37483147897506
RFK	8.32760705220944
ZFYVE9	4.40502535038896
TCTN3	7.5761911459402
STCH	7.11298332558477
LOC283871	3.86628471325753
NDUFB3	8.97728944530161
DEFB4	5.49307874306352
FPR1	4.46655497357684
FMNL1	3.69482864223668
SEPT7	9.77212395145236
PTCD2	4.3459762398416
GNLY	4.00089987648869
GRAMD1C	5.89990626381317
ZNF165	4.61194671675896
TR2IT1	4.52334910060872
ARMCX3	7.92395135386836
NDE1	5.37246975403058
MAGEF1	7.22004156798796
ITGA10	3.78699064179464
ARHGDIB	8.68529118613098
FSHB	3.76358044901609
ANXA2	11.2990306393186
HLCS	4.14074288294791
MCF2L	4.10015364682589
AK1	6.43336754717602
FH	6.19289673110456
LGALS2	3.85836210578275
SYNPO2L	4.07702365302862
KIAA1045	3.35021014912545
C1orf183	4.59113492052017
MAGEA8	3.09226501273865
DGCR8	4.09307674881607
GSR	4.70916586874894
NEU2	3.22438138032514
HIST1H4B	3.9485408358844
CACNA1C	3.10242172654714
FAM20B	5.59616313458428
HES2	3.04773384366512
PDCD6	9.6710964575376
INTS7	6.807979526093
AMPH	4.15638463933356
UCKL1	4.70229889570313
ASB4	3.06859100522808
C10orf97	5.02328532647071
ALDH1L1	4.04502004210037
CCL23	3.36604721592206
OBSL1	4.55962075329524
SLC12A7	7.33517347199702
THAP4	6.69133289177674
RBM4B	5.34731479876685
OGFRL1	5.59213591972624
KIAA0831	6.70558240071632
C12orf11	8.29740497696737
PPP1R15A	4.24551150689757
KIAA0240	5.20954543383569
CD1B	3.20602257709719
FCGR2A	5.6826235689829
MDC1	4.30886587575202
MAN1A1	4.03579400312914
KRT9	3.60087976270344
HTR1A	3.36280600118149
OCEL1	6.44980519313673
ATP11B	6.4242972760736
NLGN4X	4.88063102406216
FBXO34	7.887317686693
ALOX12	3.17109538446572
RB1CC1	7.38345618771249
PCDH12	5.31193272707513
RPE	5.6118350821653
EIF4E	7.09232518687655
CSDC2	3.86675380178085
ABHD5	6.48437044246104
TMBIM1	7.19622014110785
PET112L	5.65617791682767
P2RXL1	3.16664121396571
F2RL2	3.13312998029328
TRMT1	5.15523623302117
IMPG2	3.8798338390685
LRRC32	5.61210560110223
BGLAP	4.94536980030767
HTR4	3.37568935448752
MRAS	5.52697638910899
TRAF6	4.69227856507003
AXL	4.95749460412406
ATP2C2	3.65227572931608
LMNB1	5.24772807219738
TELO2	4.07965274610273
PNPLA3	3.61632751120147
CSNK1E	5.54214851997121
SRP14	10.6053269112637
KCNQ4	3.05317286763895
PIK3C2B	6.57385471454893
C15orf15	8.7811673803237
TUBB2B	3.14386677431023
USP15	6.79437163979126
C12orf41	8.48956576456632
CEND1	3.38958118996583
RNF31	4.99939922552043
TCEAL2	4.27613576718011
PTGER2	4.88726719931369
UBN1	5.46558496227487
SLC5A7	3.33289116077088
SLC31A1	7.24675929649564
ADAM29	3.57010167822488
ST7L	4.17832155475564
GFOD1	5.26948427846351
CTNNA1	8.37272002086437
HRBL	4.14195229018474
CBX4	3.31225757304499
NTRK2	3.58578526038122
FOXN3	5.26230607613989
MFGE8	5.52826057922637
PFKFB2	3.89381458521685
TAS2R4	3.47011505139538
SH3TC2	3.10126688953808
IL10	3.80272480305065
PXMP4	5.97372950540836
RNF167	6.4299160814154
PRMT5	7.71920413362024
TSKU	6.01553466626355
ATPIF1	9.13247509751906
ETV3	3.26045973661798
PAK7	3.12351442447614
PDLIM1	8.548540198632
CEP63	5.86028405551847
WDFY3	4.88335971833565
RNF126	4.71306299804496
DPM1	8.93625664590381
CLIC4	7.56511265656004
ACR	3.71029093546673
KLK7	10.4072844933232
ALOX5AP	6.77694761629629
LRP1	5.33028900696822
TNK1	4.74452140299874
TAS2R9	3.19675399203412
ZNF16	6.40505522368886
POLR1B	4.88228574760017
SLC8A2	3.83095314338547
OLFM4	2.96291259277902
TACC1	4.6097774112561
SAMHD1	6.46718648118737
ATP13A2	5.60273793717755
KRT4	3.64102806107588
PAX6	3.90427362861463
SCG2	5.06759995724172
SLC17A6	3.42670560286132
TUBB4	3.68065783907502
PADI4	2.95228828311589
FMO3	3.47836785448952
NLK	4.35921925580164
POU4F3	3.07962084779486
MDM2	3.46413638864522
CAPNS1	9.27848972763157
SDF4	7.64653289214119
ITGBL1	5.31274325101522
TAP2	4.05508644989877
OR2C1	3.28732925369995
KLHDC3	7.35849332344593
EFHD2	5.70115424814689
GALR3	3.44928405998007
NBEA	3.22472095523583
ABCA6	3.33912717196902
ABBA-1	3.76881531576265
GNAI1	7.3618624074419
CLDN3	7.68985596755911
AKT2	3.17140527991452
EGFR	4.38299756936098
VPS4B	8.64001595267747
RBM16	7.47453144799544
GALNT6	7.16611970584402
ZDHHC3	6.46095176949844
SLC25A4	7.19399541251989
CYB5B	6.95015191711948
NDRG1	8.36476920710202
SESN1	6.20573494245967
GBE1	7.98605051008313
MRPL46	6.64994970528064
CLASP1	5.73948716586303
FARP2	5.18521345309132
ACOT11	3.68189615474058
LDHAL6B	3.04025493339949
MAPKAPK3	5.7821902944336
NCAM2	3.13703365317928
AFAP1	4.44929325511563
PRKD2	5.83107253994265
OR2H2	3.38812137062447
ZFP36L1	7.78328603348502
DZIP1	4.41625466585133
GPR161	4.31523402081488
RNF146	3.56529549604126
NKX3-1	3.91132102995001
CCNB2	8.05461226649661
ZNF10	3.82757975995453
WDR74	5.64447695484914
FAM134A	8.22622239874193
PCNP	8.8428948778423
PURA	5.5406898497451
DNPEP	7.60820484235891
ERBB2	5.32099908952623
CREB1	6.07280384269763
NEO1	7.26092455717348
DDX3Y	3.29890258854882
RPS3A	12.9126830679014
MXRA7	10.5549893766018
LGALS3	11.3019474243295
GLT8D1	6.83182417293972
TMPRSS3	6.90075756391897
UPB1	3.25400699944402
LAT	3.87871655315157
CLDN14	3.62888624903273
DHX38	5.09167701322029
KCNA3	3.06405164199441
BTBD1	7.83973106113495
TARS2	5.22345365525833
SKIV2L2	7.35006645728269
ABCF1	7.30691819889977
CDT1	4.01424936139755
ZHX2	7.46924433459689
FCF1	5.03366748501088
LRRC49	8.2587234462871
GUCY1B2	3.5407548737445
CD28	3.41503225379846
SMARCA4	5.78054066854735
SEPT2	9.14995964533912
SOHLH2	3.35980504604154
MCOLN3	5.165878120714
LRP8	4.46515048059379
TAGLN3	3.96937694723792
MASP2	3.58745798791523
GPATCH3	4.74659181576099
TTRAP	8.92559898737877
AGL	7.21083020579039
NFE2L3	5.50963005035005
PSD4	3.80734902549752
PALMD	6.28337764797343
CCNB1IP1	9.06511335437443
TMEM43	7.01339952257915
OBFC1	6.74185279315686
STAT5B	4.45020668234017
C14orf79	4.18932750465747
ENPEP	4.55568830193973
SSB	7.50845429796993
SCT	2.85153146025558
TIMM23	7.74566119516545
SKI	3.73251215054246
SLC22A13	3.17791189346391
AKAP3	3.82485961443883
OAS2	5.05936971352364
KIAA0423	6.98807527907052
SEC61G	9.77590179260692
CAPN11	3.07776416056580
TMEM50B	8.0553392067624
DEGS1	7.66231513402019
ARHGEF4	3.3004993346671
DBNDD1	4.9656613544812
TBL1XR1	5.67821778202087
FAIM	7.37473797021212
SP140	3.3864064233997
G6PD	4.81580376857369
NUDC	6.79102076099269
GABRP	3.56595424666484
SCARA3	5.43905117316075
TACSTD2	5.53899204117347
EIF3J	7.43864567875395
PPP2R2A	7.34046326881663
CPA3	4.06424740051292
PVALB	2.96806970517142
BCAT2	6.23263610817256
MFN1	6.8344765473907
