Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_D06_543700
ZDHHC6	6.4705721194762
NEFH	4.02165354310871
PGBD5	3.46975793602843
CTDSP2	7.67205537671757
RMND5B	5.87206761832057
ZNF257	3.44676768189325
DUSP4	4.02395954688554
FLJ22167	5.45683490920467
EXOSC7	6.66320095362526
ROR2	4.43549070633314
FOXM1	6.09816833699952
ZBTB48	4.6366822534579
BUD31	8.24982813561387
MAOA	4.17739550893157
CCDC41	4.51989415690421
TNNT3	3.32416914474103
FBXO11	5.88489350804125
GYPC	5.39060431059423
PLIN	3.52930245745672
RFXAP	3.32753359389897
C6orf15	3.94183827329126
RNF4	8.43312758376656
F8A1	8.03231146575087
PPP1R3D	4.06343655712137
GRB2	7.65912727039126
TPM3	3.08187753960748
SYT13	3.69965102829359
EPB42	3.47344775354343
RP5-1077B9.4	5.42593271798695
EIF1	10.7730308193783
CETN3	7.48747942880895
FPGT	4.86804246751914
PRY	3.40986311917095
NTHL1	4.4083125054465
POLR2B	8.63552716479377
RPS28	11.0256073109439
GDF10	3.09367368733833
COQ9	7.10294147008268
P2RX3	2.83439601311368
GCC2	7.78036144358767
RARRES3	7.5572920218847
PLXNA1	6.4694507908128
WBP4	4.66703983981648
KIAA0100	7.09978777808872
PMF1	6.84404311600463
HS2ST1	6.03803264153267
CRELD2	7.34591656613922
C8G	3.37830795496077
CD82	5.84572596194208
PMM1	4.82628788655289
CBLL1	5.24468611134012
LIM2	3.30422555300088
VAX2	4.31737962722315
SETDB1	4.98985735381975
LRAP	3.63195346401206
GCLM	6.60860542037888
CPEB3	3.61693713141520
PPM1A	6.10668832867752
INTS1	4.38101069382628
MMP16	3.0821318201396
CAMTA1	4.13111088909115
SAMSN1	6.37471595166437
DRD3	2.80373944781204
GMPPA	5.38844304129212
C11orf73	5.47138311468120
AIPL1	3.7775972596676
PTP4A2	9.672651397141
IL24	3.30022420782619
BDKRB1	3.46289562751421
HPCA	3.37099144425154
MLF1	6.34879824548216
SEC14L1	7.04263928812261
CHFR	6.40969987292495
EMILIN1	4.06291456597206
THADA	7.01640773429445
TAF12	5.51198206132562
NDUFS4	7.76833972561056
ID1	7.4216664093895
PIK3CB	3.49663596925938
COL18A1	8.01017515931924
PDZD3	3.17256790165454
TBC1D17	5.54270210705574
COX8A	9.49231739005593
CDCA4	6.42594974408745
C2orf44	4.93693073747939
C9orf16	8.30199890071267
ERBB2IP	8.3552196127164
EMX2	7.2161995170496
FUS	5.95380666713951
NIPSNAP3B	3.5290583868896
TF	3.2711197430894
CXorf56	5.09056054252853
CLCN4	3.48442969578610
PWP2	6.27730258441394
MMP15	4.52420822677048
MTMR14	5.3667496184986
NPR1	5.42684557116762
DNAL4	6.19735064467612
ELAC2	4.57276463306052
ASS1	10.3852756420884
IPP	5.15595820394367
TMEM59	9.54663392035471
POLR2J	8.3903112021637
SEC23IP	4.93837678791804
RGS4	4.75056132763353
UQCRC1	9.11047470739106
SNX6	8.20522469350709
DDX18	7.33648926194957
POLG	4.26605132187313
ADAM23	3.83254180684756
ZNHIT2	4.22111033538834
TFR2	3.61498746057855
NCDN	4.56369018094356
RAG1	3.55807020198338
POMT1	4.83150402535221
CYP1A1	3.28300552512680
SNAPC1	6.53801127124718
GNA11	5.48004082938069
CCDC52	2.85888678648896
CAPN1	6.62427338807545
DDHD2	6.79054159849527
UPF3A	6.0890765520073
LAGE3	5.58491984839325
GNRHR	3.17162746559127
UNC13B	5.0803143142203
TTLL4	5.50079046757864
PPBP	2.82331154848328
HTR3A	3.32401912610219
SDC2	5.47399688420923
ANKRD49	6.85341436098494
BTF3	9.98080759564912
COX7A2	10.6337368209503
SARS	8.97059419342681
C13orf18	4.62990230294137
CACNB1	3.92629454680312
QKI	6.25434616143824
SETMAR	4.54675518952432
LAMB4	3.23819989458485
MAN2B1	6.83226615555076
EML3	4.85025838661687
ACADL	3.32021757370475
OFD1	7.10394455008344
CGA	3.38107131056305
EIF3EIP	10.6234811129089
PEX16	4.7715809472027
GNG12	7.93902809205983
HABP4	5.09641324261707
CNTN2	3.80891734886288
ASNSD1	7.2877581674838
FUT4	4.35020556200138
DBH	3.31076087305888
CD53	8.20000655615895
HIST1H2BJ	3.82034279017845
TFAP2B	3.00893549112195
ACF	3.81213900739673
TMEM11	5.80399085505484
CDH8	3.3122387353619
C3orf32	3.32882323026817
AGPS	4.8015336193569
C4orf18	3.14897674163344
PCCB	7.97466796672365
IPO13	4.81578100383963
PECI	7.30144791038602
UNG	7.48543613877229
C6orf105	4.15997170380534
GSTP1	7.68938166718665
SUV420H1	7.34335869711648
ARHGAP15	4.24979356699884
LTBR	6.81888385416857
TDRKH	3.19656790955715
PSG4	3.45546795110641
SLC9A3R1	6.30894251200956
NBPF3	9.7433279045411
SLC9A3	3.40817785551364
OSBP	6.36515888412604
PRR5	4.44297082304009
CHMP7	5.17377517529322
ADRA1A	3.1268125292802
ASAH1	6.8495341472287
FKBP4	6.68250216228363
ZNF350	5.07563941885266
DOM3Z	4.9645278075359
GIPR	3.7857028921388
AHI1	5.09258166510662
BST1	4.01215546043213
NCR2	3.58761535763613
NADSYN1	4.71553651974471
UBE2W	6.43659158905438
RGS14	3.83107060647388
KRT15	3.93975845183534
SCN11A	3.77946518505051
GFI1	3.59165667715793
FHL1	3.80371944762743
SMC6	6.63655282507496
GATA1	3.38041403113139
OSGEP	5.32005639796776
ARMC6	5.00642333398587
HK3	3.82490806183114
PSMD5	7.26974507314166
RSU1	7.37127972853864
RPL4	11.3244383698434
MAD2L1	7.11899650203824
RBPMS	4.23866858897481
EIF4A3	9.69220842212482
E4F1	4.71605737142054
DLEC1	3.31246587925893
PRPF3	6.27683861110607
EMR1	3.1391150701301
CHMP2B	7.33977268080996
CAMSAP1	4.82866907574278
RPS21	10.0361311777491
XCR1	3.10192983989637
ARID5A	4.6601120247274
RBM6	6.55134285407656
UBE2N	7.93814549927466
KLF4	5.8302460359139
MGC4172	5.26131906341604
LMO4	6.84572615333493
KLKB1	3.39715534721078
HDAC3	7.4527824170532
HP	7.42838598834223
SCHIP1	5.3648094082644
BTK	4.53368630552048
KRCC1	8.92926572396663
PRND	3.18304484463102
C6orf27	3.56487712794992
PIGL	3.90046635952828
CLCA1	3.45557831860088
C1orf112	4.7433634505947
OLFML2A	5.04449484555957
HUS1	4.93139029530397
SFRS6	7.33546327775449
CXCR7	8.40811901511996
UIMC1	6.69974622327558
FXYD2	3.3800531662503
GOT2	7.77018417235765
ZNF667	4.82269170110565
TFEC	4.5961043151221
ATP7B	5.81399299714485
RAB38	4.5976995548063
POLD2	7.18410140018112
PPM1H	5.39887009441337
DCX	3.27926781253523
NFYC	5.46233651226608
ZNF228	4.51254529390832
KIN	6.87134061588547
PLSCR4	4.84412033528718
HIST1H4I	4.11084727284445
PPARGC1A	3.25800941818698
HIG2	8.25454670824865
KCNK10	3.97878341472255
EXOC1	7.99275262210618
OR6A2	3.79486509565438
ETFA	8.07074628695202
PDAP1	4.9774458035144
C19orf6	3.22970733316399
POLRMT	4.28502214888194
ZNF146	8.3128361579379
MIA2	3.1865712979057
LY6G6E	3.08425481547105
EIF4E2	8.02788777815474
NENF	4.75397588450807
HOXB5	4.49838177539108
ZNF324	5.33912350116242
CUGBP1	4.14233099603383
ENTPD7	4.11905414626653
TTC13	6.28032589579316
GJB5	3.30751365930407
PRSS22	6.49107396509034
CYP3A5	3.26030093406713
MBOAT5	4.34551448236641
CUL4B	5.13577565856821
CENPJ	3.66049235513788
KIAA0664	7.13225684179577
PITX1	3.64648949486495
PDGFRB	6.23380937772086
RDX	5.76776165889445
CELSR3	3.81097312197253
JUND	6.2873199525799
ITSN1	4.99574403730242
CHRNB1	4.07280694955726
EHBP1L1	3.98026485457945
C19orf2	8.59418539494063
FETUB	3.17127057750395
CAMK2B	3.42489425813886
DCTN1	6.63473883209196
TNKS2	7.06724297384679
MRTO4	7.64481248154517
C1QBP	6.38312654578268
TTC3	7.91959160031789
NDUFB8	7.9538371215192
CADPS2	3.91870713112136
EDG2	5.07914407934778
MYF5	2.86741355013215
SEMA3G	3.5466475783628
IL23A	4.28535042910572
GJA9	3.54934861467778
R3HDM2	7.47836884206751
C5	3.92185700477445
SLC2A10	7.11535026217895
TRIM45	5.15531468533918
TSP50	3.84084005056798
PAQR3	4.43831038735674
ANKRD26	3.78619363697296
TCP1	8.42153749437031
TMED7	6.95307761228428
CMA1	2.9656515794972
PTCRA	3.95251704907996
HCRTR1	3.29868364572998
FST	4.07781826155855
PAWR	4.09735335259767
LDLR	4.69581757745652
ASTN2	3.50338988423560
SCRN1	8.10135073688704
GPATCH8	7.05689598700442
KIF4A	6.69332923663331
TANC2	4.36387728128442
ZMYM5	3.4425079621347
PGM1	9.06397069877776
ZNF586	4.40369627195995
POLR3G	3.5375443928135
CPD	7.02042726389003
SNCAIP	7.45455772447978
DCT	3.44411405269052
HLA-DOA	3.43793566222724
TANK	5.92542269072626
RCAN1	4.97444408709295
UPK1B	5.40349475018412
DNAJB4	5.42628868808922
UGT1A8	2.97439594580835
LIMD2	3.97473228849598
HIST1H4L	3.3464634150783
PECR	5.4914741649682
HSPA2	6.30377238848985
SERP1	8.64299332184561
TACR2	3.32605911432536
NUP85	7.2864749916535
CD177	3.26437788184331
GPR135	3.04081628316195
PIGG	7.1412915767507
LGR5	4.51415744806934
JAK2	3.84262695192562
DPYSL4	3.41700054896750
TM9SF4	6.45943361988857
PTHR1	3.32544024244097
SIRPG	3.21191903183959
ZNF264	6.22055265596108
BICD1	5.7445397773337
RAB5A	6.76819411986566
FLJ13224	3.10706251182068
METTL5	9.19664699754255
HERC6	7.99854093555088
CASP1	6.57276948945395
USP9Y	2.72432138885021
LRP1B	2.9999294853899
XAF1	8.27299562646305
PLA2G4C	4.17642184342142
APOA2	2.99903872675940
SPAG6	2.99330951979906
KALRN	3.46087342587353
SECTM1	6.0616630594614
THOC7	8.21697744676355
IFNAR1	3.88405217563157
TCTA	5.98523037142199
NY-REN-7	3.00302870079678
TALDO1	9.76380704692443
B2M	12.3068349204923
LPPR4	3.78643755085091
SQLE	6.41036568770052
SEPHS1	7.06659344786324
EIF5A	6.58809926211113
FAM49A	4.97170316694711
YTHDC2	4.74070947240698
EHD2	5.38150057321191
NCF1	3.92630404913215
SPG7	6.66822474436021
ZNF614	3.70936835926906
HOXA5	5.25485071922555
NUP133	7.72769105689945
FGF12	3.74551892424963
SLMO2	7.54380687477595
INPP5B	4.40882947552628
PPID	7.48529166704451
SNTA1	4.32940027529866
IL20RA	4.2801440553301
UBE2J1	6.27066104752333
CACNG2	2.93907061085583
GCM1	3.09791108244249
ELF1	6.97512314568415
TLR5	4.33618222446299
TCFL5	7.58868055670582
C1orf107	5.5947657233735
C19orf22	6.89287674822278
SAFB2	6.25598086482367
MAP3K7IP1	4.04729002543703
NCK2	8.12209430520329
OXA1L	8.17633205054195
KIAA0652	6.23137281508215
KLRG1	3.55620736137716
FRAG1	6.78825085303012
ZSCAN12	3.05383127923485
PSMD12	7.64498241529705
E2F4	5.41400011400771
CLEC4M	3.3932943465013
KIAA0999	5.15291610115536
CLDN10	8.0011196883926
MGC13053	4.34191971523449
TAC1	2.82580865403573
GYPA	3.26443415263778
HPCAL4	3.29523476058947
TRAIP	4.06836631143526
MEX3D	4.69723919843096
KIAA0232	7.54210670890646
ERCC8	5.14131278414702
NFAT5	6.03379617925247
GPX4	9.14560553550537
CSPG4LYP1	3.24500744485886
KIAA0368	5.91978333810167
FBXO3	5.68441166058293
DVL1	6.4890472817651
CMKLR1	3.80581342909815
GPR157	3.49052517678591
TYMS	8.5861114604682
OR52A1	3.16126553600176
PEF1	7.67529065275628
ZNF750	4.81829565297889
ALG9	5.53897191858631
MCM5	7.80154980166215
SDK2	3.35552706149236
BAIAP3	3.73897202694851
RABGGTB	6.83438839347025
KCNK7	3.30191896505282
PTP4A3	7.44759897552161
ANKRD40	4.18146242630271
CALCOCO2	7.59355685067114
TMSL8	3.89727510794109
SNCA	4.04972493470726
ZNF551	4.72179782659879
HBQ1	3.11160230280612
ARHGAP26	4.44038205823463
GEMIN6	6.9711686570665
HRAS	6.08368058213316
KLRC4	2.93359377306318
BSDC1	6.17656306566016
DSC1	3.36721676362861
RNF43	5.42009938819982
NDUFAF1	6.7800408857804
MAP2K4	5.09840418032056
FOLR2	6.16335239219418
LYZL6	3.59524575589773
EPB41L3	4.54007552389624
TEKT2	3.88951547505194
CDKN2B	3.35791907795493
WSB1	7.27536849553676
ZNF480	3.51967788047927
MAP3K6	5.20269883322565
PROS1	5.60374767032886
PSMB8	7.81216075223282
HN1	8.70352121153342
MAS1	3.33214215598673
APOL1	8.11321103553712
CSHL1	3.29437997938102
ZBTB7C	2.75463299635065
AHCTF1	5.71105796779763
SAE2	9.57908306192037
ITGA2	5.97955524413034
AP2S1	9.29871007162642
P15RS	7.42389453564373
MME	5.14628214771092
VAT1	8.53593872296381
MAST4	5.34793341350786
TUFM	8.8283183951784
KRT33B	3.30759564790474
THEG	4.00487348684253
KCTD2	5.36779438482723
WDR26	8.8808191373341
MFI2	3.30796440003403
KRT34	3.20228617098989
NR4A3	3.58815497679821
SGSM3	5.19938269229742
ARSA	4.06330801107789
TOMM22	6.40112313038013
SOCS3	3.76624732715878
UNKL	3.92676877238159
POP4	8.51207227049852
BHLHB3	9.50408369459448
MALL	8.35263752390913
SOX15	3.28486574492951
CCNA2	5.9659499068305
PARK2	3.07838359332414
GPR124	4.52985515801384
TMEM132A	5.32987912270786
CGRRF1	5.82049617921608
RUVBL2	8.81838879431298
MCAT	5.0091641649605
WNT10B	3.57863113215246
ISCA1	6.40483895300382
RPAP1	4.94938236019751
C12orf48	5.32288565161081
RAI16	5.02958868944995
RPL27	9.14019975446482
EPN1	3.38653720041312
MAGI1	3.32407998719248
GBX2	3.04456671707594
SLC35A1	7.74998785206673
GAL	3.82279068456752
SLC14A2	3.47159100147706
RDH11	7.42922666107265
ZNF518	4.1896660811209
PCYT1B	3.21392934272533
AUH	7.12705397309092
EIF3H	11.0166265563176
KIF1B	7.04392608386581
MBD2	4.80512942159854
AMOTL2	7.87863976056181
C6orf120	7.04578515298895
PIGT	8.35860130436574
PSRC1	6.37814242187107
PLA2G10	3.77319777476312
ALAS1	7.67491000284417
FOXO1	5.79518634117469
C17orf62	6.82601045555132
KIF5C	4.43044910602639
DUSP10	6.61005654178584
CRLF3	7.59723557190184
CLCNKB	3.40761475564062
PSMA5	9.41574512031116
FARS2	6.31447827958586
CCDC28A	6.22853042794873
AMPD3	4.74336375879364
PIAS1	7.20035221571743
ADCYAP1R1	3.55854998733709
TMEM134	6.46723661664624
CDH20	2.94807745836982
FBXO7	8.30133542612804
FLJ14213	3.89259367557256
ZNF3	6.03275436712112
LRRFIP1	8.10020033655437
TMEM49	9.40978169254358
CNOT2	7.63198476024661
CBX2	2.86555847132684
ZC3H14	6.87879100345298
ALDH5A1	5.44707212466219
HNT	4.51088897265134
SERPINA4	3.04722245058131
FLJ20920	6.829778663516
CRTAP	4.47361992119266
DDX50	7.6057129187149
STYXL1	7.22540486698837
TK2	4.38676925438145
BLVRB	6.95121800500251
STMN1	7.64003173439629
GUCA2A	3.22382746768794
DPP6	3.08492660060471
GALNT10	5.8860588803095
STK39	5.6407025736891
MMP24	4.44043300713489
CKS2	9.52610780342945
RHO	3.76807011115333
BANF1	9.03182485736192
CR1	2.90776776144753
RPS6KA2	6.68341680081283
HMBS	6.06916865204488
C20orf112	3.82794786535933
SLC25A24	7.51393199943875
MRPL22	8.47989236345756
SLC25A15	4.76564748164413
GADD45B	5.25035133675993
TDP1	6.2862631804703
ZNF287	3.32796044951881
DAAM2	4.79702481613292
C11orf57	6.2132953021699
RFK	6.4751962194784
ZFYVE9	4.02987846543189
TCTN3	6.55888053527668
STCH	6.3131138738085
LOC283871	3.5797593679447
NDUFB3	8.46540896811732
DEFB4	3.63053909803541
FPR1	4.28211404687749
FMNL1	4.24489497175511
SEPT7	9.86103075793019
PTCD2	4.43677964665213
GNLY	3.68762001703156
GRAMD1C	4.57493115754889
ZNF165	5.10167918558745
TR2IT1	4.13873879955010
ARMCX3	7.36822495074194
NDE1	5.5931638143952
MAGEF1	7.28576568266054
ITGA10	3.61145903960494
ARHGDIB	8.27258564996605
FSHB	3.51346280401009
ANXA2	12.2565320730385
HLCS	3.97861751389255
MCF2L	4.93684251786626
AK1	6.14105343994948
FH	6.08341602364675
LGALS2	3.56358661843058
SYNPO2L	2.64452008265058
KIAA1045	3.36035817826358
C1orf183	4.54571665407186
MAGEA8	3.29268616582588
DGCR8	5.24268552909599
GSR	6.02934823228595
NEU2	3.47410918627433
HIST1H4B	3.54381772824697
CACNA1C	3.11882878224189
FAM20B	5.84832512676921
HES2	3.25518665684215
PDCD6	8.64048977046523
INTS7	6.02903829179292
AMPH	4.50688743569582
UCKL1	6.97897442576854
ASB4	3.11035825099574
C10orf97	5.2244847184724
ALDH1L1	3.61400118581047
CCL23	3.18760050921487
OBSL1	5.47013168813429
SLC12A7	7.63033034554907
THAP4	6.2038254679987
RBM4B	5.81155255682241
OGFRL1	4.67491840536933
KIAA0831	6.86847339988662
C12orf11	7.27675144866128
PPP1R15A	5.88415458523732
KIAA0240	5.86419351405514
CD1B	3.2520926718028
FCGR2A	6.96084271947964
MDC1	5.99263110429677
MAN1A1	3.76096059446381
KRT9	3.31007422757646
HTR1A	3.20149593944622
OCEL1	5.69965854670193
ATP11B	5.70551733111744
NLGN4X	4.57140049576991
FBXO34	7.35685880675088
ALOX12	3.30959042546423
RB1CC1	6.76046565638904
PCDH12	5.11557632894007
RPE	5.25514645221349
EIF4E	6.45733227884357
CSDC2	3.93021658161917
ABHD5	4.4729090705358
TMBIM1	7.19109793114667
PET112L	4.86511873611309
P2RXL1	3.25068615532879
F2RL2	3.04015976488577
TRMT1	5.89854954050492
IMPG2	3.31540513445572
LRRC32	5.09807482440985
BGLAP	4.26884065005983
HTR4	3.30158368925254
MRAS	5.03184117561559
TRAF6	5.10567468810611
AXL	5.66965466622482
ATP2C2	3.78230869554497
LMNB1	6.72567849990075
TELO2	4.15404811650526
PNPLA3	3.77382366028962
CSNK1E	7.45825490262735
SRP14	10.3415558771771
KCNQ4	3.10253209761288
PIK3C2B	7.08779414295905
C15orf15	7.72465477605824
TUBB2B	3.55060553806099
USP15	6.06794077343508
C12orf41	7.75814095303988
CEND1	3.70870934560214
RNF31	5.00411363015601
TCEAL2	3.36081494202977
PTGER2	4.03702154375672
UBN1	6.79996218336396
SLC5A7	3.38009902263461
SLC31A1	6.18306817383172
ADAM29	3.55313790604111
ST7L	3.93556389584009
GFOD1	6.18654832752849
CTNNA1	9.70807224439035
HRBL	3.78959493400998
CBX4	3.88840482862649
NTRK2	3.35202981660065
FOXN3	5.11266030380118
MFGE8	6.7198672475272
PFKFB2	3.86435024662845
TAS2R4	3.80180484633933
SH3TC2	3.4028680326159
IL10	3.96614280054944
PXMP4	5.3736439317562
RNF167	6.13598633960243
PRMT5	7.46797737335142
TSKU	6.29262284254672
ATPIF1	8.57460565290936
ETV3	3.10193176290687
PAK7	2.96850121898286
PDLIM1	9.32295879700676
CEP63	5.20916819950877
WDFY3	4.80961330037485
RNF126	4.36626364306223
DPM1	9.1808917843675
CLIC4	6.72574516240721
ACR	3.6686180898332
KLK7	9.31888533585282
ALOX5AP	7.44599246959608
LRP1	5.41674380461036
TNK1	4.8700999654843
TAS2R9	3.35974553953512
ZNF16	6.10969119373283
POLR1B	5.689336233653
SLC8A2	3.77491541734383
OLFM4	2.75947476259995
TACC1	5.44541527052564
SAMHD1	6.83581227830937
ATP13A2	5.12400263768639
KRT4	3.60556225810983
PAX6	3.51663530099674
SCG2	3.59108674182889
SLC17A6	3.35935801709261
TUBB4	3.86935464858358
PADI4	2.99840277320541
FMO3	3.24199158434647
NLK	4.91098420668002
POU4F3	3.20242204420924
MDM2	3.49988249516886
CAPNS1	9.35649226948373
SDF4	7.30309760199115
ITGBL1	4.27095441283376
TAP2	4.14929002864138
OR2C1	3.38026644552932
KLHDC3	6.68334215598935
EFHD2	6.85084752902255
GALR3	3.46159322749692
NBEA	3.42479663598466
ABCA6	3.26345318013104
ABBA-1	3.80976400801938
GNAI1	5.33312627135094
CLDN3	7.6638912854143
AKT2	3.18292652644783
EGFR	4.66240011111501
VPS4B	8.00783451242402
RBM16	7.85360634201573
GALNT6	5.61025134898041
ZDHHC3	5.44028839374612
SLC25A4	6.92427320111281
CYB5B	5.87369990028051
NDRG1	10.6327713822683
SESN1	4.76773842635504
GBE1	7.52689570132667
MRPL46	6.33472842640463
CLASP1	6.95204881321434
FARP2	4.97521832835591
ACOT11	3.79780577073345
LDHAL6B	3.07309585826163
MAPKAPK3	5.48584539678565
NCAM2	3.19238974710406
AFAP1	4.71329913895861
PRKD2	7.8836593361566
OR2H2	3.34135172940835
ZFP36L1	7.45210094879782
DZIP1	4.55519129453695
GPR161	4.20811749263101
RNF146	4.68503223059404
NKX3-1	3.84189800684728
CCNB2	8.25918839539855
ZNF10	4.23666401787882
WDR74	5.32821239264473
FAM134A	8.31550920253634
PCNP	8.35389617647736
PURA	5.77091699767307
DNPEP	7.53953074868865
ERBB2	5.97239368431853
CREB1	5.97303945203131
NEO1	5.83514736306049
DDX3Y	3.25741057569741
RPS3A	12.5580997552057
MXRA7	9.59668876259906
LGALS3	11.1988612011015
GLT8D1	6.99408734774203
TMPRSS3	6.72910082391083
UPB1	3.05081251393776
LAT	4.07144599534162
CLDN14	3.48767850863991
DHX38	4.94125971131526
KCNA3	3.14429664258584
BTBD1	8.17843082878178
TARS2	5.42908487980416
SKIV2L2	7.59519657584835
ABCF1	9.02370529197723
CDT1	3.26493705593145
ZHX2	8.40031595586819
FCF1	4.8278790768024
LRRC49	4.46557786313842
GUCY1B2	3.53090278965460
CD28	3.45361778816551
SMARCA4	7.48783843950946
SEPT2	9.5016056724608
SOHLH2	3.191223715312
MCOLN3	4.60766883466709
LRP8	6.1252729853813
TAGLN3	3.69828509889618
MASP2	3.49937512892753
GPATCH3	4.62799690660776
TTRAP	8.03465339987351
AGL	7.49847076939715
NFE2L3	5.60417426519027
PSD4	3.91592577566184
PALMD	4.24685669612440
CCNB1IP1	7.43132199343078
TMEM43	6.56413273964162
OBFC1	5.36303922909419
STAT5B	4.66638926601882
C14orf79	4.57163554048741
ENPEP	4.11949052070225
SSB	8.59501828411424
SCT	2.88011998684661
TIMM23	6.9119719560547
SKI	3.44475090904385
SLC22A13	3.08930208505343
AKAP3	3.33927780293999
OAS2	7.05518080439903
KIAA0423	6.32796346378036
SEC61G	10.1265165361754
CAPN11	3.03283203740217
TMEM50B	6.54079116768427
DEGS1	6.91936146314855
ARHGEF4	3.55690733373677
DBNDD1	4.27157900522548
TBL1XR1	5.49270331142831
FAIM	5.59465685127484
SP140	3.51525576525008
G6PD	5.19913897368132
NUDC	7.83286606915345
GABRP	3.70381583240441
SCARA3	4.29263519852676
TACSTD2	6.06919176622181
EIF3J	6.85845117837325
PPP2R2A	6.90620543750532
CPA3	5.55425017442921
PVALB	4.62057155554871
BCAT2	6.11897005460228
MFN1	6.26118216805184
