Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C01_547244
HABP4	4.73956596589522
CNTN2	3.44225660365231
ASNSD1	8.49139207859868
FUT4	4.05992219136552
DBH	3.43572938698779
CD53	4.0838633101582
HIST1H2BJ	3.34067908618642
TFAP2B	3.57780520303718
ACF	3.93168037385747
TMEM11	5.74493810412691
CDH8	3.13004952177177
C3orf32	4.12680796146054
AGPS	5.01089462129742
C4orf18	3.16362848735774
PCCB	6.77833124344953
IPO13	4.86179808347011
PECI	7.36695807219702
UNG	7.2592519100423
C6orf105	3.74761996804064
GSTP1	8.48324355149834
SUV420H1	7.43328985638623
ARHGAP15	3.66467057895044
LTBR	5.85734663110777
TDRKH	4.449991662194
PSG4	3.64807215644369
SLC9A3R1	6.33787529338367
NBPF3	9.61829352317997
SLC9A3	3.90055747661621
OSBP	5.57488289651066
PRR5	4.07956372202184
CHMP7	6.01814073826176
ADRA1A	3.23865313833653
ASAH1	6.29756982254407
FKBP4	6.39552616014382
ZNF350	4.6279691962425
DOM3Z	6.14246266263673
GIPR	3.5553813642075
AHI1	5.55624806402446
BST1	4.02296714066849
NCR2	3.66020007007009
NADSYN1	4.06347375268746
UBE2W	6.531240922464
RGS14	4.20670318834834
KRT15	3.56887925657234
SCN11A	3.66625889930144
GFI1	3.56263908361432
FHL1	4.90182192661387
SMC6	5.60443366823683
GATA1	3.70946785848185
OSGEP	5.50109307911824
ARMC6	4.64363053088952
HK3	3.12738906100853
PSMD5	6.33542334090873
RSU1	5.88088619462572
RPL4	11.8371127909521
MAD2L1	6.47964570854876
RBPMS	4.81429925363494
EIF4A3	8.1473524524279
E4F1	4.81984939992927
DLEC1	3.87978505184442
PRPF3	6.80613637732091
EMR1	3.04253576050840
CHMP2B	5.99988261706556
CAMSAP1	4.39720719278268
RPS21	10.0842170162350
XCR1	3.26810362124331
ARID5A	4.5970586689678
RBM6	5.21834505879897
UBE2N	7.92524691591432
KLF4	4.71352779478861
MGC4172	3.46105334748169
LMO4	6.28829708791219
KLKB1	3.33936928862353
HDAC3	6.53677284158719
HP	3.52624334916811
SCHIP1	5.30509540265624
BTK	3.69274148683861
KRCC1	8.83906487350049
PRND	3.16541737195642
C6orf27	3.55893832376506
PIGL	3.8191735760071
CLCA1	3.92549766697398
C1orf112	4.48271011438979
OLFML2A	5.0351137105953
HUS1	4.61697010076821
SFRS6	8.20713932025009
CXCR7	10.4505959786140
UIMC1	5.55545251685409
FXYD2	3.81364469932884
GOT2	7.05663457323705
ZNF667	3.98216673343737
TFEC	3.08874231024793
ATP7B	6.41422637310309
RAB38	5.90488723551566
POLD2	7.51848519891821
PPM1H	3.7703862430841
DCX	3.29596772774259
NFYC	6.08053260092314
ZNF228	3.97448329917036
KIN	6.24158433795979
PLSCR4	4.45013455093348
HIST1H4I	4.3433924505252
PPARGC1A	2.91146550239228
HIG2	8.82740841695821
KCNK10	3.95823311518048
EXOC1	7.41063120306009
OR6A2	3.78781669313589
ETFA	7.17902082630855
PDAP1	5.23800114551919
C19orf6	3.50118603738868
POLRMT	4.22431263133218
ZNF146	7.00284436701422
MIA2	3.32791112434425
LY6G6E	3.37621284543252
EIF4E2	8.26458004556952
NENF	5.84368954069807
HOXB5	3.92897759837707
ZNF324	4.33584364465176
CUGBP1	4.16202138836837
ENTPD7	4.46097938242558
TTC13	5.49781956189291
GJB5	3.43089148431233
PRSS22	4.27470047646351
CYP3A5	3.39107730450801
MBOAT5	3.9394937570722
CUL4B	5.77482716634024
CENPJ	4.29209972245828
KIAA0664	4.62691892610332
PITX1	4.00148653984299
PDGFRB	5.05859195865783
RDX	5.9710954030835
CELSR3	3.63718293238777
JUND	7.1149524955466
ITSN1	4.51280675876754
CHRNB1	3.77550569581986
EHBP1L1	3.63011267308375
C19orf2	6.46900790470006
FETUB	3.17797452825175
CAMK2B	3.64558444662411
DCTN1	5.32075937787971
TNKS2	7.29258226364056
MRTO4	6.66097004735239
C1QBP	6.0305304170439
TTC3	7.99245122877962
NDUFB8	8.8081184212391
CADPS2	3.3685140547429
EDG2	3.92300488287319
MYF5	3.15234596890495
SEMA3G	3.79868675625489
IL23A	3.87041608415408
GJA9	3.63475323169088
R3HDM2	7.3853441117453
C5	4.09302208830716
SLC2A10	7.12347890300396
TRIM45	5.45111764458738
TSP50	4.56409353842337
PAQR3	4.91441122908369
ANKRD26	3.51905093949128
TCP1	8.23936923269162
TMED7	6.67157659065658
CMA1	2.89309929547104
PTCRA	4.1651598712047
HCRTR1	3.40554440837714
FST	4.2794408365047
PAWR	3.89994644902859
LDLR	3.78142625364125
ASTN2	4.01089103682812
SCRN1	7.06305681123075
GPATCH8	5.70307230063661
KIF4A	5.06281231852882
TANC2	3.2902905825005
ZMYM5	3.87935982283284
PGM1	8.1707282807164
ZNF586	4.01303347262876
POLR3G	3.79747095803687
CPD	6.00400215542122
SNCAIP	4.98675728084006
DCT	3.611338473635
HLA-DOA	3.38344629955042
TANK	7.53396237832201
RCAN1	4.05566903173244
UPK1B	3.3945960141031
DNAJB4	4.37173132016185
UGT1A8	3.10190788534479
LIMD2	3.53754107519699
HIST1H4L	3.9690765164581
PECR	5.45827593277315
HSPA2	5.99102119441922
SERP1	9.50151784348828
TACR2	3.4057044904093
NUP85	6.05137956354972
CD177	3.46818326501104
GPR135	3.48084504193895
PIGG	6.67435241825791
LGR5	4.36292328850868
JAK2	3.3510533924686
DPYSL4	3.35229025544406
TM9SF4	5.51646855190566
PTHR1	3.61287355792109
SIRPG	3.15299158617384
ZNF264	5.10216170443408
BICD1	5.78860394112362
RAB5A	6.67084704059666
FLJ13224	3.38651549277572
METTL5	9.55316169996093
HERC6	4.01813683208263
CASP1	3.95428338645863
USP9Y	2.82072053609130
LRP1B	2.84465941382861
XAF1	3.77286293878742
PLA2G4C	3.47555397040182
APOA2	3.36280078521801
SPAG6	5.66896232790408
KALRN	3.89446041136713
SECTM1	3.98224691426835
THOC7	7.76653234587834
IFNAR1	4.19688738639429
TCTA	4.88911613456148
NY-REN-7	3.57290326510255
TALDO1	8.42673682183203
B2M	9.91841488701743
LPPR4	3.10893324897506
SQLE	5.40657521767785
SEPHS1	8.40080922494623
EIF5A	5.62539783007844
FAM49A	4.22927885184777
YTHDC2	3.85789625856617
EHD2	4.01106683601983
NCF1	3.33410998872996
SPG7	5.93195290618553
ZNF614	3.73041177810982
HOXA5	3.09627810975157
NUP133	8.50382610185983
FGF12	3.78113915862299
SLMO2	8.01382288630969
INPP5B	4.4437627071741
PPID	6.68582927136684
SNTA1	4.25759458474703
IL20RA	3.45530225859527
UBE2J1	5.9438838997824
CACNG2	3.38463344923707
GCM1	3.22467371097769
ELF1	5.876246011127
TLR5	4.47947647889112
TCFL5	6.91249074955977
C1orf107	6.81013040917856
C19orf22	6.22413566489324
SAFB2	6.17020947091763
MAP3K7IP1	4.02291195875625
NCK2	7.84627544191061
OXA1L	7.38346317530614
KIAA0652	5.86767908039265
KLRG1	3.79605733860383
FRAG1	6.04513489294426
ZSCAN12	3.50463668444779
PSMD12	6.36290536837115
E2F4	5.17013258867566
CLEC4M	3.54683889462598
KIAA0999	4.47844685859281
CLDN10	3.47539724881054
MGC13053	4.19570996907035
TAC1	2.66348959114906
GYPA	3.29939138500974
HPCAL4	4.16166288450014
TRAIP	3.54275228309812
MEX3D	5.27845796593619
KIAA0232	7.18797934840306
ERCC8	4.67703718748763
NFAT5	4.52417414420888
GPX4	8.51888386924291
CSPG4LYP1	3.44402821546309
KIAA0368	5.23984249922552
FBXO3	5.3591892226156
DVL1	6.4217541009717
CMKLR1	3.51736230377638
GPR157	3.40421437872245
TYMS	6.75462412809798
OR52A1	3.24691321967931
PEF1	6.2708509292574
ZNF750	3.13757469154245
ALG9	5.58790727592852
MCM5	5.22587361832597
SDK2	3.42642063455499
BAIAP3	4.00369409736647
RABGGTB	7.62372479026847
KCNK7	3.13613439270864
PTP4A3	7.0827600989226
ANKRD40	4.00009286764241
CALCOCO2	6.22912303558052
TMSL8	6.93614007213787
SNCA	3.98473813386633
ZNF551	4.13644797723186
HBQ1	3.61869332623859
ARHGAP26	4.2220835074251
GEMIN6	5.88131330816939
HRAS	5.28244327222902
KLRC4	2.65788592543395
BSDC1	5.9133482642288
DSC1	3.90306715187284
RNF43	5.60637200102049
NDUFAF1	4.91113301123395
MAP2K4	5.29741337363197
FOLR2	4.12457934664825
LYZL6	3.55400068286482
EPB41L3	3.23400197838842
TEKT2	6.28880568018343
CDKN2B	3.56893119695139
WSB1	6.80673791293606
ZNF480	3.64027064632197
MAP3K6	3.61515196130899
PROS1	4.67542548256898
PSMB8	4.89375238408704
HN1	6.14307938795248
MAS1	3.15800927854112
APOL1	3.26325143161468
CSHL1	3.76376663265008
ZBTB7C	3.16536093736816
AHCTF1	5.39170142960787
SAE2	8.64818815511318
ITGA2	3.75552820544919
AP2S1	7.77959873763136
P15RS	7.16585251890382
MME	3.40629480975879
VAT1	6.58410175747332
MAST4	4.33398856158235
TUFM	8.8472829637111
KRT33B	3.33549380893188
THEG	3.8018560471669
KCTD2	4.810063708533
WDR26	8.54508324925943
MFI2	3.67796550842204
KRT34	3.01683752576898
NR4A3	3.37819773400115
SGSM3	4.4432066250755
ARSA	3.91806014760976
TOMM22	5.64123229421192
SOCS3	3.76603486614976
UNKL	4.15540486934720
POP4	6.7553065184401
BHLHB3	7.60523714831843
MALL	3.44216470638701
SOX15	3.71151469370916
CCNA2	4.33962223741174
PARK2	3.72268133068314
GPR124	4.25400671100703
TMEM132A	4.9411624406922
CGRRF1	6.60179968651584
RUVBL2	7.28093597019249
MCAT	5.21785211658064
WNT10B	3.68465007663943
ISCA1	6.67306802273998
RPAP1	3.86187151933825
C12orf48	4.42953942470440
RAI16	5.56285763057714
RPL27	9.5795417553832
EPN1	3.72990655729289
MAGI1	3.13041188205702
GBX2	3.88696395892981
SLC35A1	7.47108549665996
GAL	5.26051587330172
SLC14A2	4.06405838705747
RDH11	7.55087627929725
ZNF518	4.33954272846665
PCYT1B	3.88684203107709
AUH	5.88934993996641
EIF3H	9.7634257504313
KIF1B	7.07891939500931
MBD2	4.37052977687601
AMOTL2	8.51157991064804
C6orf120	6.34830848085096
PIGT	8.31825606767924
PSRC1	6.38197814449214
PLA2G10	3.81615486665808
ALAS1	6.01665052780877
FOXO1	5.73047770399611
C17orf62	6.20106782253565
KIF5C	6.19609509208182
DUSP10	3.79257892668223
CRLF3	6.99647909183798
CLCNKB	3.48115864221916
PSMA5	8.50396994226845
FARS2	5.3520485460533
CCDC28A	6.32351331645333
AMPD3	4.62966589164524
PIAS1	6.74398803470748
ADCYAP1R1	3.42799870526040
TMEM134	6.81071881067592
CDH20	3.05645464807195
FBXO7	7.36423486600094
FLJ14213	5.4257361992008
ZNF3	6.35919606058346
LRRFIP1	6.84650099054292
TMEM49	7.53341766591039
CNOT2	7.71562187523172
CBX2	2.85389612121323
ZC3H14	6.62641823682428
ALDH5A1	5.8822418950734
HNT	3.74263118948063
SERPINA4	3.18881549248964
FLJ20920	4.86264653190811
CRTAP	5.25867960255057
DDX50	7.97461650724092
STYXL1	7.49862768252678
TK2	3.91667275055652
BLVRB	5.36837084226006
STMN1	7.47703462513337
GUCA2A	3.56725134636755
DPP6	3.67153080887512
GALNT10	3.84183525373368
STK39	5.5753221509788
MMP24	4.3472440946345
CKS2	9.57988214172227
RHO	3.77822464941600
BANF1	9.4555401926028
CR1	3.00733084967947
RPS6KA2	5.65031365750325
HMBS	5.69743414288768
C20orf112	3.87331192990889
SLC25A24	7.30560548345193
MRPL22	6.9714998765482
SLC25A15	4.85822094434415
GADD45B	4.62189033878949
TDP1	6.01486211344136
ZNF287	3.85884951882998
DAAM2	5.36265339301879
C11orf57	6.32885472385161
RFK	6.37998682388699
ZFYVE9	4.29717264986489
TCTN3	7.94421688383105
STCH	6.2539608487924
LOC283871	3.67944025938402
NDUFB3	8.38744441908442
DEFB4	3.6769427412051
FPR1	3.57869585027142
FMNL1	3.6601023383233
SEPT7	9.87148059350568
PTCD2	4.35881442559304
GNLY	3.55225514390575
GRAMD1C	4.30942916829428
ZNF165	4.81753293573852
TR2IT1	4.31128572632407
ARMCX3	7.90877438677557
NDE1	5.02743848648055
MAGEF1	7.79907901134668
ITGA10	3.79315279361250
ARHGDIB	6.21637908791328
FSHB	3.68632355119027
ANXA2	10.9666012048176
HLCS	3.78824567455838
MCF2L	5.09916960216804
AK1	5.03107250323505
FH	5.91596724896828
LGALS2	3.92348200435291
SYNPO2L	3.09698822013160
KIAA1045	3.56321617614427
C1orf183	4.74387938615499
MAGEA8	2.80939613986641
DGCR8	4.68733638116393
GSR	4.57223993065393
NEU2	3.61558552455237
HIST1H4B	3.51857896417822
CACNA1C	2.88781753727096
FAM20B	5.74683237109403
HES2	3.50920827223846
PDCD6	8.76030737436171
INTS7	5.24347996435118
AMPH	3.47008463298116
UCKL1	6.83413412507578
ASB4	3.29109465929974
C10orf97	5.30781296463449
ALDH1L1	4.77805255813736
CCL23	3.27563021781604
OBSL1	6.43520759539754
SLC12A7	6.97945930047648
THAP4	5.79164810394558
RBM4B	5.9664084604004
OGFRL1	4.07217890086643
KIAA0831	6.06194943035615
C12orf11	6.95604605682379
PPP1R15A	5.43190026791560
KIAA0240	5.93189764659643
CD1B	3.43491285172234
FCGR2A	3.10961324933791
MDC1	5.03211822129951
MAN1A1	3.30960568983906
KRT9	3.50790627718866
HTR1A	3.26250939060128
OCEL1	5.12978044259403
ATP11B	5.11343171451885
NLGN4X	4.05154767681766
FBXO34	6.42050807228614
ALOX12	3.51437708208381
RB1CC1	8.44777198583447
PCDH12	4.83642083262874
RPE	5.07011570211613
EIF4E	6.01156066592352
CSDC2	3.85875809993542
ABHD5	5.24841665779193
TMBIM1	6.95679080313633
PET112L	4.20064242195318
P2RXL1	3.26099244461520
F2RL2	3.80811910880557
TRMT1	4.41600861636629
IMPG2	4.75469333979493
LRRC32	5.25727517954077
BGLAP	5.36650058154
HTR4	3.31988115058084
MRAS	4.11272408685082
TRAF6	4.61839648109913
AXL	4.78085520958946
ATP2C2	3.2427897446363
LMNB1	4.74452735671949
TELO2	4.36706208772993
PNPLA3	3.95980494392012
CSNK1E	7.05236141326434
SRP14	10.0233674002519
KCNQ4	3.35126655301418
PIK3C2B	5.28491374072539
C15orf15	8.82788479315955
TUBB2B	9.37539293463422
USP15	5.81213058363341
C12orf41	8.11616292125041
CEND1	3.54054773254791
RNF31	5.16345297802999
TCEAL2	7.52654831037413
PTGER2	3.81522994861968
UBN1	6.20829851879901
SLC5A7	3.22023749168151
SLC31A1	4.95917755019114
ADAM29	3.55021600891733
ST7L	4.62638670819133
GFOD1	4.54244116350074
CTNNA1	8.42672389930724
HRBL	3.63398098886369
CBX4	3.90180038747743
NTRK2	3.51229101637907
FOXN3	4.8092396030956
MFGE8	6.55149153941202
PFKFB2	3.64553827229482
TAS2R4	3.75394121086955
SH3TC2	3.23302349943751
IL10	3.08961292335692
PXMP4	5.1607962347445
RNF167	6.0844634234817
PRMT5	7.32478238288547
TSKU	4.7067123718624
ATPIF1	7.2698425023827
ETV3	3.27201504781379
PAK7	3.04439628738054
PDLIM1	9.59450241190387
CEP63	4.80262719395684
WDFY3	4.71593518607034
RNF126	4.45857069808946
DPM1	9.00734932954502
CLIC4	5.19510707893686
ACR	3.63408294416814
KLK7	6.19821195759098
ALOX5AP	3.67203789059743
LRP1	5.20783772084195
TNK1	4.64776900141052
TAS2R9	3.17208318273305
ZNF16	5.95390024793817
POLR1B	5.24535699882526
SLC8A2	3.77191618153405
OLFM4	2.85662223813543
TACC1	4.26753310063531
SAMHD1	5.34980561664791
ATP13A2	5.75008387322455
KRT4	4.08874942602194
PAX6	4.48063219851774
SCG2	4.61379407232713
SLC17A6	3.34476252456921
TUBB4	3.94736869044022
PADI4	3.33138975503424
FMO3	2.94120301569963
NLK	4.03749886216415
POU4F3	3.48619707922253
MDM2	3.69610740636355
CAPNS1	8.0794659031236
SDF4	6.6646448660497
ITGBL1	3.21857402595027
TAP2	3.46823821421827
OR2C1	3.99134079408649
KLHDC3	7.7585347294517
EFHD2	5.48786321249083
GALR3	3.45881009582604
NBEA	5.0164454821871
ABCA6	3.33862540845929
ABBA-1	3.71931601434021
GNAI1	4.04797774410246
CLDN3	8.1487699659606
AKT2	3.35624897915736
EGFR	4.45357998708072
VPS4B	6.56568341560374
RBM16	7.33878234729285
GALNT6	6.74387825649568
ZDHHC3	5.06387790462512
SLC25A4	6.45871536765005
CYB5B	4.23443022894503
NDRG1	7.73093775378676
SESN1	4.62555635475233
GBE1	6.38144802807794
MRPL46	4.99902194717685
CLASP1	5.36916559196662
FARP2	5.66130980771648
ACOT11	3.69071630525659
LDHAL6B	3.03057941519373
MAPKAPK3	4.71985503035473
NCAM2	3.22950477021633
AFAP1	4.07524785365221
PRKD2	5.67736673291927
OR2H2	3.39145430311306
ZFP36L1	7.32282212760026
DZIP1	4.63441602182043
GPR161	4.24741487787004
RNF146	4.32490801989282
NKX3-1	4.07555030997789
CCNB2	6.43847474317952
ZNF10	4.89921980859679
WDR74	5.4157614935329
FAM134A	9.42753664152554
PCNP	9.33672011001192
PURA	5.08149562841373
DNPEP	7.63424384157747
ERBB2	5.48643193667948
CREB1	6.42673221579687
NEO1	6.27839514945288
DDX3Y	3.28608730561234
RPS3A	12.7801464443890
MXRA7	8.92529065786136
LGALS3	8.77664406815655
GLT8D1	7.42717061883802
TMPRSS3	8.22200226279444
UPB1	3.53953347011839
LAT	4.03886675793507
CLDN14	3.79187778653304
DHX38	4.20284333425278
KCNA3	3.22873224713275
BTBD1	7.3888661760163
TARS2	5.98665912447265
SKIV2L2	7.02380848799464
ABCF1	7.67423257677945
CDT1	3.16500494986108
ZHX2	6.62613802005275
FCF1	5.32974324418159
LRRC49	6.5031542524495
GUCY1B2	3.87087047746687
CD28	3.52081000342727
SMARCA4	6.07270621848972
SEPT2	9.65989411932906
SOHLH2	3.37145588868679
MCOLN3	3.74038790776153
LRP8	4.32865260525151
TAGLN3	4.12692829505373
MASP2	3.4883515948556
GPATCH3	3.88676260037303
TTRAP	8.49003275412798
AGL	6.1683544421108
NFE2L3	5.1911875629025
PSD4	4.22371730766047
PALMD	6.27570494630001
CCNB1IP1	9.3060717051415
TMEM43	6.70091431218685
OBFC1	6.096195415065
STAT5B	4.77874260451800
C14orf79	4.97853102146518
ENPEP	4.55756688658526
SSB	8.94236040065384
SCT	3.31523954984431
TIMM23	6.41974458738749
SKI	3.43995741407987
SLC22A13	2.80204603666807
AKAP3	3.17035619305041
OAS2	4.05868113035648
KIAA0423	5.54851162482155
SEC61G	9.720421297192
CAPN11	3.08603561024420
TMEM50B	8.08505291057426
DEGS1	7.16056452729559
ARHGEF4	3.63460457660691
DBNDD1	4.45110040972352
TBL1XR1	5.49214193711752
FAIM	6.70765781445298
SP140	3.33827624671442
G6PD	4.94653312944646
NUDC	6.75776344495439
GABRP	4.82647429797734
SCARA3	5.36418716643641
TACSTD2	5.28619379214891
EIF3J	5.76836456395830
PPP2R2A	7.89286554123206
CPA3	3.31684193687485
PVALB	3.2209207279104
BCAT2	5.32588432021232
MFN1	6.1124304387464
