Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_C08
MAP1LC3C	3.36213017624943
TMEM180	3.44193784950993
CRYGC	3.63258624848596
SLK	6.02474148471264
POU3F1	3.24677784931285
C20orf32	3.6168266673775
USP52	6.04631770792038
HIGD1B	3.79559024975351
BAZ1B	6.86447711290826
USP6NL	5.97171255023851
SLCO2B1	4.56757387254485
ABCD4	4.76741222220176
DIMT1L	5.61097851695739
SLC25A46	7.36303495002249
LARP7	7.03522230371108
TEK	3.33650533398444
CD160	3.69470209543189
TERF2IP	7.78852080492045
PHF20	5.95445938656823
COL1A1	6.9517130973198
KIAA0090	6.18647306675681
GTPBP1	4.79271395137345
GRK5	3.70621638566539
AP1S2	6.5874926679538
RAB33B	3.97662093204990
CA11	4.01770165147607
ALDOC	5.68295441199227
NUDT1	6.15986410146215
ZNF212	5.39401135789806
ACBD3	7.68497628324682
ZNF83	6.78883171973095
PRDM2	5.01739548560385
GDPD5	4.36303414769514
PDCD4	5.77173225551522
CEP350	6.32049979450767
FOXP3	3.22745862536169
SMYD3	6.50195231996472
CST7	5.00972800384223
SELL	4.37300131996767
CIAO1	6.5421306854562
LGI2	3.59739369748732
WDR45	7.38485395538213
ANKRD6	7.43869516634232
LTBP4	3.97537718544606
PSCD3	3.40941204331287
PYY	3.16277899579597
KCNC1	3.22819351048325
SIRT6	3.87830850475494
CCL19	4.32856975035259
ARHGEF9	4.61092502808545
ABR	4.81100370689569
C10orf22	6.7883876774534
STK17A	4.65420235198737
FOXE1	3.06122977011667
GML	3.27305398170040
CNGA3	2.88401387499407
CD38	5.77855954678418
ZDHHC6	7.103786754488
NEFH	3.41225325295456
PGBD5	3.55474855983194
CTDSP2	7.8910513622468
RMND5B	5.54660106996094
ZNF257	4.07319656212858
DUSP4	4.24760987178063
FLJ22167	6.31449985397931
EXOSC7	6.70659740171937
ROR2	3.34860997726283
FOXM1	5.83808921049402
ZBTB48	4.729652687812
BUD31	7.60845675359778
MAOA	3.64567140426529
CCDC41	4.97408176259434
TNNT3	3.52411219559658
FBXO11	5.2698817289894
GYPC	5.83252249172425
PLIN	3.25487565422011
RFXAP	3.36152832929842
C6orf15	3.62339716138222
RNF4	7.94631180225743
F8A1	8.44141525936689
PPP1R3D	4.40655134425343
GRB2	8.346535374814
TPM3	3.26580773912792
SYT13	3.76094141319351
EPB42	3.35762395029797
RP5-1077B9.4	5.14053617184686
EIF1	10.2387370945286
CETN3	7.27284019075352
FPGT	4.44437810604115
PRY	3.20771501508719
NTHL1	5.10560499812186
POLR2B	8.76651637256904
RPS28	12.3986543295331
GDF10	3.0752881739436
COQ9	7.80871834571146
P2RX3	2.8085510322316
GCC2	6.25694174290725
RARRES3	7.56237997466558
PLXNA1	6.49682343004576
WBP4	4.84676523358526
KIAA0100	6.73874541060352
PMF1	6.96988876529634
HS2ST1	5.81167141412966
CRELD2	6.49416745547876
C8G	3.12866838711319
CD82	5.54236972049704
PMM1	4.67902600727431
CBLL1	4.6608496329116
LIM2	3.25034931257719
VAX2	4.85129106306275
SETDB1	5.36449311104883
LRAP	5.34973125560935
GCLM	6.43584241908121
CPEB3	3.61600773616236
PPM1A	6.4155515928017
INTS1	4.38599862297888
MMP16	3.15824324610962
CAMTA1	3.34835846445172
SAMSN1	6.20645235651747
DRD3	2.69869936861878
GMPPA	5.25558417563695
C11orf73	6.82203880410464
AIPL1	3.66442862086574
PTP4A2	9.51731700450308
IL24	3.36260376848175
BDKRB1	3.32958846664423
HPCA	3.74512547776739
MLF1	5.80697788682384
SEC14L1	7.1194450843829
CHFR	5.75049293968492
EMILIN1	3.3496061422729
THADA	6.2961485652441
TAF12	4.92692798890708
NDUFS4	7.63733873007496
ID1	4.67265981283096
PIK3CB	5.050812347907
COL18A1	7.56182911164158
PDZD3	3.12681898720745
TBC1D17	4.31882949474629
COX8A	9.5471822584012
CDCA4	6.52229357246171
C2orf44	4.24838104186587
C9orf16	7.98308067006169
ERBB2IP	8.03034585924587
EMX2	8.21512695593913
FUS	6.48160508154759
NIPSNAP3B	3.62935306229271
TF	3.28544836239248
CXorf56	5.30047238293439
CLCN4	3.63405368816573
PWP2	5.81712487549175
MMP15	4.99155947228052
MTMR14	6.18897768453981
NPR1	7.04158897317658
DNAL4	6.12405376976398
ELAC2	4.2427788437817
ASS1	10.9138379004211
IPP	5.17092658639434
TMEM59	9.28113073191363
POLR2J	8.22553299080962
SEC23IP	5.73612803635681
RGS4	4.20984970795102
UQCRC1	9.54896380071514
SNX6	7.2465001118835
DDX18	7.55122948148027
POLG	4.91696598533951
ADAM23	3.85019408810308
ZNHIT2	4.42490873435259
TFR2	3.35200138509632
NCDN	4.41428599737332
RAG1	3.38441910182315
POMT1	4.7561194419219
CYP1A1	3.09950079504771
SNAPC1	6.30846249646373
GNA11	5.50330531844946
CCDC52	2.73461215686856
CAPN1	6.75684081938751
DDHD2	6.21841438838933
UPF3A	6.33981806896245
LAGE3	5.91264031240557
GNRHR	3.13151034910173
UNC13B	5.07878147359469
TTLL4	4.84043929896854
PPBP	2.77298563042134
HTR3A	3.28709501632633
SDC2	3.9867039943039
ANKRD49	7.63271891716774
BTF3	10.5342622684641
COX7A2	10.31333548207
SARS	8.84052477893453
C13orf18	3.47969109621789
CACNB1	3.83797462657942
QKI	6.11216505416067
SETMAR	5.81350780309587
LAMB4	3.43231276048351
MAN2B1	7.25536100803702
EML3	4.88799867524422
ACADL	3.09119323460775
OFD1	8.08494605857347
CGA	3.43215279977011
EIF3EIP	11.1956767821207
PEX16	5.33247996649631
GNG12	5.1879861421397
HABP4	4.92398915266138
CNTN2	3.38979464058950
ASNSD1	8.88290336679878
FUT4	4.12417322869714
DBH	3.62707516795998
CD53	8.51244149043
HIST1H2BJ	3.55965949281731
TFAP2B	3.12452649783006
ACF	3.66430795216312
TMEM11	5.98612257453761
CDH8	3.31786427409
C3orf32	3.30908674928597
AGPS	5.73412929057768
C4orf18	3.29017075511148
PCCB	8.30823666590635
IPO13	5.77411050500397
PECI	6.89184737956625
UNG	8.1287673306311
C6orf105	3.86180754706499
GSTP1	8.49783734371241
SUV420H1	7.13745070847459
ARHGAP15	4.47856560349715
LTBR	6.63245190346762
TDRKH	3.15503514086656
PSG4	3.21914236962825
SLC9A3R1	6.82735617655569
NBPF3	8.93027813283775
SLC9A3	3.48150789666955
OSBP	6.44712208095306
PRR5	4.19889940924020
CHMP7	5.71061097592724
ADRA1A	2.98243677097509
ASAH1	6.65147832303744
FKBP4	6.97489811167519
ZNF350	5.04734261845454
DOM3Z	6.44128632384287
GIPR	3.7550420999133
AHI1	5.23201287344478
BST1	5.04097493315089
NCR2	3.47906022762730
NADSYN1	4.32845443032518
UBE2W	6.3088669864515
RGS14	3.84556920266649
KRT15	3.63990889730007
SCN11A	3.62734473725209
GFI1	3.85880618092682
FHL1	6.97982149795578
SMC6	6.25488977905472
GATA1	3.73699579400361
OSGEP	5.56140647378903
ARMC6	5.2037953044129
HK3	4.70754270900039
PSMD5	6.9276844795966
RSU1	7.4898079125631
RPL4	11.9642905371127
MAD2L1	7.4009697029793
RBPMS	4.56675981662463
EIF4A3	9.76131311906263
E4F1	5.43682602195381
DLEC1	3.27122833765434
PRPF3	6.31656065673003
EMR1	3.65501540224391
CHMP2B	7.16477529821364
CAMSAP1	4.87237597850047
RPS21	9.84090131071293
XCR1	3.30069328850501
ARID5A	4.41477851315769
RBM6	6.84522222367477
UBE2N	7.99639556022036
KLF4	4.74800249463313
MGC4172	5.46149393571496
LMO4	7.59643319548924
KLKB1	3.24476173420403
HDAC3	6.48018878686072
HP	5.25308385010446
SCHIP1	4.76682701159943
BTK	4.42287782743315
KRCC1	7.21984103977732
PRND	2.89922165285711
C6orf27	3.30225486033057
PIGL	3.58768676921435
CLCA1	3.69817814733157
C1orf112	4.72329482612256
OLFML2A	5.97052512305381
HUS1	5.09103775178051
SFRS6	6.85975685017377
CXCR7	6.58044283306403
UIMC1	6.14769605533223
FXYD2	3.46643274648416
GOT2	8.60122376837576
ZNF667	4.02265193213979
TFEC	5.61791860015788
ATP7B	5.14846820334103
RAB38	3.80935551063763
POLD2	7.53088993404531
PPM1H	5.99250948981212
DCX	3.21050473537002
NFYC	6.70661805697567
ZNF228	3.81231452392664
KIN	5.42604869631817
PLSCR4	4.52401197193842
HIST1H4I	4.22632678120691
PPARGC1A	3.15889146788543
HIG2	7.1713473991272
KCNK10	3.97819416651886
EXOC1	7.64615809439051
OR6A2	3.53310321917590
ETFA	7.90619323235598
PDAP1	5.38346198873602
C19orf6	3.38452331526891
POLRMT	4.28189720925335
ZNF146	8.33064092746025
MIA2	3.18459541546599
LY6G6E	3.24827896696298
EIF4E2	8.2153782099492
NENF	4.96368343372572
HOXB5	3.6877818866061
ZNF324	4.59733117686155
CUGBP1	5.79669150521053
ENTPD7	4.69891668282692
TTC13	6.46725042536239
GJB5	3.46066023970348
PRSS22	4.24813822206152
CYP3A5	3.95235174397701
MBOAT5	4.36745247913834
CUL4B	6.04821411847997
CENPJ	4.14587043597198
KIAA0664	6.82601976878598
PITX1	3.68423100315069
PDGFRB	4.7843140376788
RDX	5.47948832067927
CELSR3	4.06638651012154
JUND	6.6363631970579
ITSN1	4.56375301300211
CHRNB1	3.78516048476317
EHBP1L1	3.94242215189451
C19orf2	7.35504764405597
FETUB	3.05424029432820
CAMK2B	3.19598759830168
DCTN1	6.59689527597368
TNKS2	6.76340943874278
MRTO4	7.97541855889847
C1QBP	6.23767766406664
TTC3	8.25944430498665
NDUFB8	8.30781866111614
CADPS2	3.35014592806125
EDG2	4.9465366989616
MYF5	3.13491774701698
SEMA3G	3.25439633679933
IL23A	3.79737487302421
GJA9	3.57721247744902
R3HDM2	7.18413697372259
C5	3.58534539794133
SLC2A10	5.9902571214133
TRIM45	5.12280224931497
TSP50	4.15454526687301
PAQR3	4.58531032236449
ANKRD26	3.70214900648424
TCP1	8.43667977587218
TMED7	6.63652771241122
CMA1	2.83869507437271
PTCRA	4.15130553518459
HCRTR1	3.38231161145085
FST	3.9969399373475
PAWR	4.36920793436646
LDLR	5.11228900183845
ASTN2	3.66400504227757
SCRN1	7.61661760365233
GPATCH8	6.63797799891008
KIF4A	6.66337470773608
TANC2	3.81421533545489
ZMYM5	3.97721501633339
PGM1	8.6946615046009
ZNF586	4.49524216971386
POLR3G	3.47571426153684
CPD	5.75095186394512
SNCAIP	3.92158519145401
DCT	3.40140923280453
HLA-DOA	3.79064221593742
TANK	6.0400473609453
RCAN1	3.85044964344537
UPK1B	4.52020825776281
DNAJB4	4.08933490161923
UGT1A8	3.07797045045821
LIMD2	3.43533961900031
HIST1H4L	3.42146763918928
PECR	4.58889313627679
HSPA2	6.92322582397292
SERP1	8.87394006482812
TACR2	3.36781490991997
NUP85	8.201942918275
CD177	3.45173092074724
GPR135	3.27086333057330
PIGG	7.36441883526387
LGR5	4.14583095271946
JAK2	3.95000272122192
DPYSL4	3.32975323367323
TM9SF4	6.51392067790544
PTHR1	3.24579799216273
SIRPG	3.56517484550653
ZNF264	6.3872888725271
BICD1	6.09750156582767
RAB5A	7.53380213423435
FLJ13224	3.06468258016549
METTL5	8.00233672667148
HERC6	5.99795324514299
CASP1	5.78324835971623
USP9Y	2.87502917232412
LRP1B	3.10527120675455
XAF1	7.93616110464712
PLA2G4C	4.11822742807542
APOA2	3.0806527909018
SPAG6	3.01786745004316
KALRN	3.36287634797484
SECTM1	5.08138168553752
THOC7	8.47545464527594
IFNAR1	4.58598784080403
TCTA	6.29509768200629
NY-REN-7	3.15696644390662
TALDO1	9.54774897709901
B2M	11.9712856802633
LPPR4	3.08997055508781
SQLE	6.84645766268957
SEPHS1	7.23774286206194
EIF5A	6.87690658467583
FAM49A	4.73166758358685
YTHDC2	4.23151945306818
EHD2	4.37225199719385
NCF1	5.05659753165502
SPG7	6.47228936111292
ZNF614	3.56279103373121
HOXA5	3.02786854735582
NUP133	7.64300620755356
FGF12	3.64311028020682
SLMO2	6.9311233390414
INPP5B	4.53596315808795
PPID	6.40896510090731
SNTA1	3.93613449937036
IL20RA	3.47456845654435
UBE2J1	6.21705216868827
CACNG2	3.10073547582796
GCM1	3.17561563804749
ELF1	6.7598019536616
TLR5	4.49219622588129
TCFL5	6.23867879213579
C1orf107	6.05414339357916
C19orf22	6.95894904176213
SAFB2	6.19294337250803
MAP3K7IP1	3.94114201840242
NCK2	8.26192388784772
OXA1L	8.58419743372202
KIAA0652	6.19903904763407
KLRG1	3.23239194116051
FRAG1	6.33740072651472
ZSCAN12	3.06449970886487
PSMD12	7.11301990153345
E2F4	5.22106592373149
CLEC4M	3.47455595543501
KIAA0999	5.44160395561781
CLDN10	7.6773400623289
MGC13053	4.34472514661864
TAC1	2.62649265503450
GYPA	3.32694661537562
HPCAL4	3.43539430731992
TRAIP	4.37851818503841
MEX3D	4.85572880359406
KIAA0232	7.20872315634585
ERCC8	4.88800945544297
NFAT5	6.57957098711216
GPX4	9.24316613695602
CSPG4LYP1	3.00989847899947
KIAA0368	6.07399115676373
FBXO3	4.72007878660421
DVL1	6.57070196363322
CMKLR1	3.91928653107487
GPR157	3.43906715715097
TYMS	8.2314473811154
OR52A1	3.0740998034221
PEF1	7.26901107541742
ZNF750	3.46308153524769
ALG9	6.24402972417696
MCM5	6.8447309501582
SDK2	3.58638982370856
BAIAP3	3.62826541362463
RABGGTB	6.61679638641805
KCNK7	3.29388050342721
PTP4A3	6.44484580046017
ANKRD40	4.20283661012068
CALCOCO2	6.58620482696498
TMSL8	3.91321713074718
SNCA	4.09699336574885
ZNF551	4.53277503292582
HBQ1	3.36022353260787
ARHGAP26	4.74573350485311
GEMIN6	6.30540216863076
HRAS	6.1229423434685
KLRC4	2.72283097760787
BSDC1	6.08185170284716
DSC1	3.92312370187355
RNF43	5.61673402806987
NDUFAF1	5.80830945389159
MAP2K4	3.78624090723375
FOLR2	4.56473237386835
LYZL6	3.54057587333748
EPB41L3	4.52407834996081
TEKT2	3.69536190815181
CDKN2B	3.2772709384835
WSB1	6.81562730805989
ZNF480	3.51288823836117
MAP3K6	4.23847952592166
PROS1	4.80623040530996
PSMB8	8.5688691697194
HN1	9.09864448235779
MAS1	3.04181837724636
APOL1	6.55125025538664
CSHL1	3.07746999165255
ZBTB7C	3.00718129094683
AHCTF1	6.89632362609086
SAE2	8.95642348554492
ITGA2	4.26545237497696
AP2S1	8.89168563429148
P15RS	7.39025425297252
MME	3.33499664280557
VAT1	7.19269961690966
MAST4	6.48680421728377
TUFM	9.08323226490923
KRT33B	3.30568632826949
THEG	3.74063104359339
KCTD2	5.8512038353034
WDR26	8.93133393196368
MFI2	3.06114355819885
KRT34	3.02561879997103
NR4A3	3.36940138870413
SGSM3	4.77049402273037
ARSA	3.90102752724951
TOMM22	6.73040887564307
SOCS3	3.90636152583728
UNKL	4.46355380782596
POP4	8.10598905038658
BHLHB3	8.99425821332978
MALL	4.79100306860988
SOX15	3.0732524693578
CCNA2	6.56441735274619
PARK2	3.28404335715254
GPR124	4.05157439390415
TMEM132A	5.40964847436745
CGRRF1	6.33841132397948
RUVBL2	8.17600387852015
MCAT	5.3397805626874
WNT10B	3.5490534901126
ISCA1	6.78738310006799
RPAP1	4.21013473940793
C12orf48	5.40457132998121
RAI16	5.47219154664428
RPL27	9.27548103341026
EPN1	3.75806570338426
MAGI1	3.10904966098869
GBX2	3.27056681014659
SLC35A1	6.97040847701292
GAL	3.50110741817026
SLC14A2	3.36753273094766
RDH11	7.6226012770785
ZNF518	4.251100667552
PCYT1B	3.21399695727427
AUH	6.74782368759752
EIF3H	11.3280323790422
KIF1B	7.4687216024521
MBD2	4.69596143754342
AMOTL2	7.27199510754598
C6orf120	6.01030238029859
PIGT	8.17625290642128
PSRC1	7.32204228684816
PLA2G10	3.76132346822421
ALAS1	7.6908002651527
FOXO1	6.68104716612556
C17orf62	7.62635083378507
KIF5C	5.3728295985662
DUSP10	5.17497610764678
CRLF3	7.59454683200074
CLCNKB	3.39580723083024
PSMA5	9.69695628059717
FARS2	5.470770691659
CCDC28A	6.34378347160656
AMPD3	5.16643434966994
PIAS1	6.90919076024418
ADCYAP1R1	3.24801266949767
TMEM134	7.02998105239559
CDH20	2.95676882874291
FBXO7	7.80711520746612
FLJ14213	3.61323214270752
ZNF3	5.83189219394286
LRRFIP1	7.71320347035395
TMEM49	9.01675558964622
CNOT2	7.88601402559184
CBX2	2.86225519881285
ZC3H14	6.55103745539332
ALDH5A1	6.89234557081968
HNT	3.62431890919502
SERPINA4	3.06793453871495
FLJ20920	6.38135072211064
CRTAP	4.7911839580229
DDX50	8.38545036495163
STYXL1	7.18083716564886
TK2	4.6012081232272
BLVRB	6.009452604622
STMN1	7.16871832529044
GUCA2A	3.26881124465348
DPP6	2.94836500346764
GALNT10	4.21378995185703
STK39	5.23239355150999
MMP24	4.76319919395191
CKS2	9.668945020597
RHO	3.6213393804822
BANF1	9.08811274879642
CR1	3.11138532390173
RPS6KA2	5.2091869445526
HMBS	6.31370014111612
C20orf112	3.70761621747632
SLC25A24	7.27530071280886
MRPL22	7.50601962514748
SLC25A15	5.46598743863014
GADD45B	4.68506763783233
TDP1	6.75710073634883
ZNF287	3.30317607851396
DAAM2	5.95512360905951
C11orf57	5.99456967366136
RFK	6.88515788935015
ZFYVE9	4.1251140362464
TCTN3	6.65011158275201
STCH	6.36632448233039
LOC283871	3.64152513965893
NDUFB3	7.744992697426
DEFB4	4.58883905095452
FPR1	4.3322936545904
FMNL1	4.50904235436041
SEPT7	9.19389753523332
PTCD2	4.6401642719489
GNLY	4.09698966733830
GRAMD1C	4.02638193953402
ZNF165	5.49131255679734
TR2IT1	4.6912788923949
ARMCX3	7.0943973233668
NDE1	5.56354554045337
MAGEF1	7.80014679264915
ITGA10	3.54327165018336
ARHGDIB	8.58891428960388
FSHB	3.75652283065144
ANXA2	11.2889342079314
HLCS	3.96280591808104
MCF2L	3.57868041952443
AK1	5.63477826449767
FH	6.81676669068211
LGALS2	4.81322584791159
SYNPO2L	2.79277927496021
KIAA1045	3.35612416107361
C1orf183	4.54848916517412
MAGEA8	2.95762106588213
DGCR8	5.66221548059012
GSR	5.13197922804139
NEU2	3.34674676959246
HIST1H4B	3.65772415487315
CACNA1C	3.0496686067349
FAM20B	6.45544286640738
HES2	3.07267269441554
PDCD6	9.08217129865647
INTS7	5.76143770991805
AMPH	3.62987062807592
UCKL1	6.6489299090282
ASB4	3.05877805704391
C10orf97	4.79065086552831
ALDH1L1	4.42776283343798
CCL23	3.56084439621926
OBSL1	5.37109118011166
SLC12A7	7.2714450748076
THAP4	5.95745829302751
RBM4B	5.94072598568101
OGFRL1	5.08444006607502
KIAA0831	6.9075507661952
C12orf11	7.06322472161116
PPP1R15A	4.86600571578282
KIAA0240	6.00597587031571
CD1B	3.32716076272203
FCGR2A	5.64498747450645
MDC1	6.25180050084725
MAN1A1	3.38595861311438
KRT9	3.49240529190213
HTR1A	3.12556576547648
OCEL1	5.313736532767
ATP11B	5.62981683478121
NLGN4X	3.96777937819829
FBXO34	8.32745094882861
ALOX12	3.93280145647003
RB1CC1	7.67838135470294
PCDH12	4.33987704424899
RPE	5.24337478166355
EIF4E	6.67954624671123
CSDC2	4.02725673921314
ABHD5	4.91205092486243
TMBIM1	6.49963023322728
PET112L	5.24095520725438
P2RXL1	2.99925925257066
F2RL2	3.07799130593029
TRMT1	6.17726988215244
IMPG2	4.49202442673821
LRRC32	7.91845474197223
BGLAP	3.86355393669613
HTR4	3.29250812345258
MRAS	5.06730781187859
TRAF6	5.00359391286744
AXL	4.61532486335906
ATP2C2	3.67151320841686
LMNB1	6.32199867484078
TELO2	4.62086079596026
PNPLA3	3.56971309103633
CSNK1E	6.69433790595811
SRP14	10.3057757949639
KCNQ4	3.17228359163113
PIK3C2B	6.79821992467028
C15orf15	8.4537699871621
TUBB2B	2.87049905382843
USP15	5.8438787957119
C12orf41	7.53540780923613
CEND1	4.01184504479557
RNF31	5.55797452949496
TCEAL2	3.47740069118874
PTGER2	3.9914629396326
UBN1	6.77168299642863
SLC5A7	3.17648165150963
SLC31A1	6.29772093776363
ADAM29	3.60114735495391
ST7L	4.03638459395896
GFOD1	6.73897212999468
CTNNA1	9.06014985364558
HRBL	3.70660182787061
CBX4	3.72939265343534
NTRK2	3.42521987377921
FOXN3	5.14098153892643
MFGE8	6.89163622653183
PFKFB2	3.81986109128469
TAS2R4	3.40206248480465
SH3TC2	3.17565705534275
IL10	3.49349781076432
PXMP4	6.41681324474693
RNF167	5.87154489029154
PRMT5	7.9068606932484
TSKU	8.17707259865582
ATPIF1	8.19446110317013
ETV3	3.26894270786387
PAK7	3.0175857850197
PDLIM1	7.40088725180397
CEP63	5.29693636562062
WDFY3	5.01079681329835
RNF126	4.88958807053933
DPM1	8.8315066347504
CLIC4	6.39710154076803
ACR	3.56019403867590
KLK7	8.53186770459822
ALOX5AP	8.20861064626476
LRP1	5.08159607272995
TNK1	5.06225798162514
TAS2R9	2.92579662770727
ZNF16	6.6966408365908
POLR1B	6.28424645596516
SLC8A2	3.63026634725265
OLFM4	2.79748520696865
TACC1	4.72994751652458
SAMHD1	6.70893841433727
ATP13A2	5.66119355429244
KRT4	4.25834490874819
PAX6	3.57465819587596
SCG2	3.77475237994298
SLC17A6	3.31226449860194
TUBB4	3.77530625011284
PADI4	2.97599792498574
FMO3	3.35484391735885
NLK	4.20214266062561
POU4F3	3.01863011581815
MDM2	3.40384849974698
CAPNS1	10.0016877100956
SDF4	7.0469010105816
ITGBL1	3.06190576988204
TAP2	4.40267498153648
OR2C1	3.33737173299992
KLHDC3	7.53847302543237
EFHD2	6.15346698914111
GALR3	3.53796815559287
NBEA	3.35730473110217
ABCA6	3.30929940008243
ABBA-1	3.90447099615191
GNAI1	4.73921818326906
CLDN3	8.7726058463509
AKT2	3.19518669770268
EGFR	4.16340091997676
VPS4B	6.90143104250896
RBM16	7.95258023328504
GALNT6	7.5383023866394
ZDHHC3	5.7425069168818
SLC25A4	6.40445673057512
CYB5B	5.719706640881
NDRG1	8.75650338668476
SESN1	4.51241701535108
GBE1	7.06544210310083
MRPL46	5.43773962900896
CLASP1	7.78759801990548
FARP2	4.75706796944467
ACOT11	3.55053003610671
LDHAL6B	2.84857108057246
MAPKAPK3	5.60661542262079
NCAM2	2.88990941486920
AFAP1	4.30366649492505
PRKD2	6.63273977033258
OR2H2	3.17060497523047
ZFP36L1	7.3906138874389
DZIP1	5.25107393308327
GPR161	4.73864760110211
RNF146	5.18008731470873
NKX3-1	3.86301714575061
CCNB2	8.0081468181746
ZNF10	4.38649431106924
WDR74	5.40195588615163
FAM134A	8.21145641830695
PCNP	8.09629146272922
PURA	5.45099385092054
DNPEP	7.6742571494047
ERBB2	5.3501320311102
CREB1	6.07885019169734
NEO1	6.78869105475918
DDX3Y	3.2717036633251
RPS3A	12.6481042024201
MXRA7	9.3707916858359
LGALS3	10.4628382283404
GLT8D1	7.23284379326656
TMPRSS3	7.98264548876384
UPB1	3.23840211516357
LAT	4.29261680492708
CLDN14	3.35044393822189
DHX38	5.43537675641069
KCNA3	3.28855633467074
BTBD1	7.38528341092444
TARS2	5.76376278361252
SKIV2L2	7.47248335878402
ABCF1	8.5562691166673
CDT1	3.65778040599318
ZHX2	7.91918567581692
FCF1	4.97043340442351
LRRC49	4.27975806406418
GUCY1B2	3.78570598475288
CD28	3.32780369923945
SMARCA4	7.34570883910445
SEPT2	9.13682531494401
SOHLH2	3.10691320154569
MCOLN3	3.71801532225479
LRP8	5.15101793290398
TAGLN3	3.75729365930241
MASP2	3.54969878374952
GPATCH3	4.27672319781384
TTRAP	8.92974159226066
AGL	7.1039109439487
NFE2L3	5.19752942738799
PSD4	4.67459433407578
PALMD	3.51885506207213
CCNB1IP1	8.53846509194558
TMEM43	6.73865193000849
OBFC1	6.35403841094544
STAT5B	4.44918958601499
C14orf79	4.9905367283737
ENPEP	3.85566009149116
SSB	8.28360033871473
SCT	3.04468643940148
TIMM23	7.14966619334204
SKI	3.67694069731059
SLC22A13	3.02309205388766
AKAP3	3.63955644136067
OAS2	5.25591518961705
KIAA0423	5.46136303497359
SEC61G	10.0585308563488
CAPN11	3.13869599626481
TMEM50B	7.32870108343204
DEGS1	6.920376391111
ARHGEF4	3.29723409422547
DBNDD1	4.37651068662637
TBL1XR1	5.51037375149212
FAIM	5.40626236663933
SP140	3.77154387323832
G6PD	5.59726626621793
NUDC	7.52998558781439
GABRP	4.36444622156488
SCARA3	5.93805690509514
TACSTD2	5.65925654071041
EIF3J	6.71592984611466
PPP2R2A	7.70962676952479
CPA3	3.42228347542465
PVALB	3.23912489123489
BCAT2	5.56268740665134
MFN1	6.19731569546667
F10	2.95456188808450
