Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_F09_516314
TOB2	5.28605613389397
BANK1	3.99470570064663
MAP3K3	5.12139154716766
MAX	5.33969562639512
GRM2	4.0783177851114
OSBPL8	7.32748480235692
PROSC	6.02171639679041
NR4A2	3.47464469858903
RICS	4.30425327040324
PIR	4.14386506205159
PPCS	9.33449057614924
IPO9	5.30376751198325
LONP1	5.99687116892601
EVC	4.0174862207777
CXCL13	4.55238544069748
SCYL3	5.33691973996656
KIAA1199	5.34448704259319
SORL1	6.8430735953113
NAT10	6.68894689706426
CHD1	4.76863604143098
SYN3	4.04109679258057
DMC1	3.88474374186696
SLC22A2	3.99740993947554
SERPINF1	9.21777610510272
C20orf27	6.22082215168772
OR7A17	3.06357990290109
RPS6KA5	4.32766186940706
LHB	3.38268325644167
TAOK3	5.15524179277471
STK25	5.39544496627766
SLC12A4	3.60426217105487
BRCA1	3.2024754034592
GBL	6.2805899768339
C14orf108	6.7349165142453
CDC25B	7.43151864551568
BMP3	3.25398118410521
MAP1LC3C	3.59165325342404
TMEM180	3.34953487545752
CRYGC	3.71309426192285
SLK	5.69721374127993
POU3F1	3.39616600662588
C20orf32	4.1795170396593
USP52	4.8132761556521
HIGD1B	4.15166337051583
BAZ1B	5.84022624932655
USP6NL	5.0767621107289
SLCO2B1	4.47585289405844
ABCD4	4.14358266723144
DIMT1L	5.84932930951187
SLC25A46	7.86375752089016
LARP7	6.19488487427088
TEK	3.62550206591454
CD160	3.71313276382139
TERF2IP	7.3620373125371
PHF20	5.4350576232964
COL1A1	8.51157062150044
KIAA0090	5.94164640017997
GTPBP1	4.31375590437408
GRK5	3.77033502224450
AP1S2	5.80889948191668
RAB33B	4.48413229822691
CA11	4.88941168129667
ALDOC	6.97285781800208
NUDT1	4.79941779910323
ZNF212	5.2198076649249
ACBD3	5.99971964103978
ZNF83	5.1983769938506
PRDM2	4.76025457598095
GDPD5	5.45898376884872
PDCD4	5.72097847302823
CEP350	5.01097842706515
FOXP3	3.36580539824949
SMYD3	6.47318004777859
CST7	4.88166310344533
SELL	4.38942666141341
CIAO1	6.12101078312096
LGI2	3.67476887619806
WDR45	6.24693785745893
ANKRD6	5.84755757686989
LTBP4	3.57895987471976
PSCD3	3.56091831108376
PYY	3.20265698948138
KCNC1	3.18817061760330
SIRT6	3.87129877977657
CCL19	3.47416267216703
ARHGEF9	4.22847773014625
ABR	4.55847898729532
C10orf22	6.41836762259371
STK17A	4.63541645435742
FOXE1	3.53827029339710
GML	3.46578297674106
CNGA3	2.89492514585679
CD38	3.90233674513161
ZDHHC6	6.97942632927508
NEFH	3.27764397573830
PGBD5	3.47062126863665
CTDSP2	7.26557355769294
RMND5B	6.5420651328609
ZNF257	3.636855138388
DUSP4	3.89050559652106
FLJ22167	5.27616701195988
EXOSC7	7.59888724837142
ROR2	3.98779640871183
FOXM1	4.60746148733256
ZBTB48	4.33367908079410
BUD31	7.89297334702109
MAOA	4.92104822327403
CCDC41	4.15371174356297
TNNT3	3.84827774599669
FBXO11	4.27999845314095
GYPC	6.54587334202726
PLIN	3.45607110677334
RFXAP	3.5414751435936
C6orf15	3.70930461726659
RNF4	8.116218140061
F8A1	7.64247052762045
PPP1R3D	4.73551790922828
GRB2	6.71379919788044
TPM3	3.05272508217493
SYT13	3.6003911654289
EPB42	3.52971864077112
RP5-1077B9.4	5.14276724168212
EIF1	9.96975424183269
CETN3	6.61097085972472
FPGT	5.45791249373509
PRY	3.28675430359744
NTHL1	4.66776038294035
POLR2B	9.17668114605809
RPS28	12.2583493660916
GDF10	3.21094937796210
COQ9	7.89283451315896
P2RX3	2.99145688450212
GCC2	5.63692868839426
RARRES3	7.21925066350145
PLXNA1	5.71800821256795
WBP4	4.09337887603739
KIAA0100	5.53772045251532
PMF1	6.88810647360706
HS2ST1	5.86933591423016
CRELD2	6.681004365674
C8G	3.17105887687343
CD82	6.1944039897449
PMM1	5.57163461473399
CBLL1	3.83726700639963
LIM2	3.46360469326688
VAX2	3.71699032941239
SETDB1	5.1298016626931
LRAP	5.86190568088443
GCLM	6.12746117031766
CPEB3	3.50834270337987
PPM1A	5.36584263440539
INTS1	4.09284874113746
MMP16	3.17809279720766
CAMTA1	3.61343304166509
SAMSN1	5.23554200486173
DRD3	2.88412281015025
GMPPA	4.52824638827682
C11orf73	6.77622949730967
AIPL1	3.78280099595672
PTP4A2	9.24316541042451
IL24	3.38101544817219
BDKRB1	3.21428458024871
HPCA	3.47454345421735
MLF1	6.81331657674844
SEC14L1	4.83966436972341
CHFR	5.62011173855743
EMILIN1	4.44554080666567
THADA	5.19362807528203
TAF12	5.23586538129947
NDUFS4	8.40056638982593
ID1	6.99457174523446
PIK3CB	3.56453399649304
COL18A1	6.24211039136224
PDZD3	3.63169496666767
TBC1D17	4.18284107680877
COX8A	9.7761098932172
CDCA4	7.0124733114059
C2orf44	4.41013623375553
C9orf16	8.24408708466448
ERBB2IP	7.52703320205893
EMX2	8.50884620103983
FUS	5.44340824067002
NIPSNAP3B	3.23252735063264
TF	3.35852820015460
CXorf56	5.15964779493229
CLCN4	3.69214253361178
PWP2	4.50675865305466
MMP15	4.13964564947803
MTMR14	6.60992312480639
NPR1	6.0160501005257
DNAL4	5.28291081846171
ELAC2	4.34890884498102
ASS1	11.3381527208839
IPP	5.35295468020734
TMEM59	10.3516991141314
POLR2J	8.48966522531352
SEC23IP	5.38040438633827
RGS4	4.85082264054885
UQCRC1	9.87205615454478
SNX6	7.44026938126718
DDX18	6.28134485453652
POLG	4.47613766109751
ADAM23	3.95693965311774
ZNHIT2	4.50848125831513
TFR2	3.38231451426759
NCDN	3.96232856469706
RAG1	3.85448330469185
POMT1	4.84857576045191
CYP1A1	3.48794954668554
SNAPC1	5.33077316609953
GNA11	5.25666941033475
CCDC52	2.63828664345369
CAPN1	6.83235385971394
DDHD2	6.3921752434483
UPF3A	5.11808164590691
LAGE3	5.95127644309891
GNRHR	3.15448407887087
UNC13B	5.3949634620574
TTLL4	3.91056112279576
PPBP	3.11824042098851
HTR3A	3.12958315932659
SDC2	6.63697115766763
ANKRD49	7.22035810366234
BTF3	10.3879630055727
COX7A2	10.6942641429406
SARS	9.36205056003163
C13orf18	3.92302855675237
CACNB1	3.89872712223356
QKI	6.37806500779319
SETMAR	5.92169405003044
LAMB4	3.35026357455511
MAN2B1	6.22459511429805
EML3	4.70933638343503
ACADL	3.28905737547772
OFD1	6.46406831663872
CGA	3.76208920164811
EIF3EIP	10.3369036725477
PEX16	5.34329200131236
GNG12	8.4936404859225
HABP4	5.69778705473641
CNTN2	3.46359558889580
ASNSD1	7.46301578404247
FUT4	4.01194192893322
DBH	3.67545305005256
CD53	7.94952770193546
HIST1H2BJ	3.38785956606656
TFAP2B	3.34027594739595
ACF	3.86363966483284
TMEM11	5.7889217062631
CDH8	3.45516803496463
C3orf32	3.61629082482274
AGPS	5.02278499849
C4orf18	3.52755789995706
PCCB	7.92346668015098
IPO13	4.72006020247895
PECI	8.35639743009458
UNG	6.8327851552474
C6orf105	3.90046516179315
GSTP1	9.0217047072294
SUV420H1	7.15255053073366
ARHGAP15	4.2030069451415
LTBR	7.02275825076906
TDRKH	3.55612957869911
PSG4	3.50426521890849
SLC9A3R1	6.01153387990187
NBPF3	8.52814430472777
SLC9A3	3.85297985841395
OSBP	5.99720903337977
PRR5	4.85321254872134
CHMP7	5.45649203775214
ADRA1A	3.06536896298862
ASAH1	6.67545864963329
FKBP4	7.55341508672487
ZNF350	4.47637613960949
DOM3Z	4.40976317996642
GIPR	3.6079939612001
AHI1	4.41943779431925
BST1	4.07577943596535
NCR2	3.39977076641037
NADSYN1	5.64487484790727
UBE2W	6.35070790033493
RGS14	3.89264036415387
KRT15	5.39733725558919
SCN11A	3.68270392966909
GFI1	3.56854820865666
FHL1	4.91589341653979
SMC6	5.96337987440367
GATA1	3.86677605917919
OSGEP	5.52827417378663
ARMC6	4.81350271449371
HK3	3.81575208331608
PSMD5	7.40187882825239
RSU1	7.81650705117159
RPL4	11.7262460206587
MAD2L1	6.43247359552554
RBPMS	5.83840780407501
EIF4A3	8.7293646453416
E4F1	4.3848506625275
DLEC1	3.47766230416956
PRPF3	4.83159573803418
EMR1	3.42090957518346
CHMP2B	7.55887504816856
CAMSAP1	4.58775646075991
RPS21	9.25783322923505
XCR1	3.32579773851921
ARID5A	4.38862828474269
RBM6	5.21468611868048
UBE2N	7.02802154319803
KLF4	4.1136933693377
MGC4172	3.33105004849642
LMO4	6.74465864028282
KLKB1	3.31134726554662
HDAC3	6.94089083642426
HP	5.10866817726533
SCHIP1	6.49290387153704
BTK	4.03830481643205
KRCC1	8.40377258285843
PRND	3.46360219892435
C6orf27	3.72890378225748
PIGL	3.82229005804949
CLCA1	4.0547465570148
C1orf112	4.28642168923733
OLFML2A	5.35517578215055
HUS1	5.53130042373388
SFRS6	6.31969981876963
CXCR7	5.62460026031879
UIMC1	6.41014425814153
FXYD2	3.73008438450888
GOT2	7.9854602274972
ZNF667	3.55109250704996
TFEC	3.96150869100365
ATP7B	3.26065182701135
RAB38	5.54878358222441
POLD2	6.67545057330799
PPM1H	5.15918197147517
DCX	3.30434686493235
NFYC	6.07169672070986
ZNF228	3.43742101820666
KIN	5.51961885765387
PLSCR4	6.62155122643701
HIST1H4I	4.17526247686075
PPARGC1A	3.06538013969522
HIG2	7.41595898893853
KCNK10	3.86066181173811
EXOC1	8.37619469209063
OR6A2	3.67129356255344
ETFA	7.99615924902832
PDAP1	5.08429082927249
C19orf6	3.52649577662611
POLRMT	4.06769185591014
ZNF146	6.56442095802816
MIA2	3.36640159508427
LY6G6E	3.31565969409253
EIF4E2	7.4566346601184
NENF	5.05468098638756
HOXB5	4.07613937097145
ZNF324	4.68637410270752
CUGBP1	4.2297872650964
ENTPD7	3.98275984425522
TTC13	4.73082791066983
GJB5	3.47541011373409
PRSS22	4.08319038022549
CYP3A5	3.55030362397596
MBOAT5	5.57174986646695
CUL4B	5.49312774239381
CENPJ	3.03479996988045
KIAA0664	5.43865240408999
PITX1	3.61198013793593
PDGFRB	5.63353119131264
RDX	5.67868706337502
CELSR3	3.73226288025751
JUND	6.34710308159194
ITSN1	4.29548673815774
CHRNB1	3.7129965862844
EHBP1L1	3.31509136452933
C19orf2	6.89650924248849
FETUB	3.39046130631058
CAMK2B	3.34651021636711
DCTN1	5.91219861417857
TNKS2	6.69354799924815
MRTO4	7.57719265041279
C1QBP	6.18538633519658
TTC3	6.93716563407369
NDUFB8	8.6553576596316
CADPS2	4.37044902643428
EDG2	4.93844086366028
MYF5	3.25610255768769
SEMA3G	3.32592548242785
IL23A	3.72656472426825
GJA9	3.37660010647740
R3HDM2	6.59961676051726
C5	3.78405728007778
SLC2A10	6.56255058421755
TRIM45	4.74654620104404
TSP50	3.61860461514701
PAQR3	5.27466337101823
ANKRD26	3.2579608065684
TCP1	8.99815258391069
TMED7	7.00773803630149
CMA1	2.86843534283072
PTCRA	4.27212129630840
HCRTR1	3.75760344203111
FST	5.99708073865022
PAWR	3.86646565064860
LDLR	4.89494808269517
ASTN2	5.00941450245123
SCRN1	5.91564290503193
GPATCH8	4.90597361379177
KIF4A	5.12630289192369
TANC2	3.56893919653109
ZMYM5	3.41002401710085
PGM1	9.39570866622861
ZNF586	5.3662150765418
POLR3G	3.62941421053459
CPD	5.10704654354526
SNCAIP	4.29315826488059
DCT	3.50096851779739
HLA-DOA	3.78927851131538
TANK	6.35455784458752
RCAN1	4.67680794553941
UPK1B	6.54921428230782
DNAJB4	5.1526704381396
UGT1A8	3.11186285723486
LIMD2	3.74798764609536
HIST1H4L	3.74004238264043
PECR	4.31582592133856
HSPA2	4.53007789401776
SERP1	9.22028724350007
TACR2	3.20123148529949
NUP85	5.79023493051606
CD177	3.14836423964596
GPR135	3.26694606030218
PIGG	5.8532017909544
LGR5	3.23395781558704
JAK2	3.58983730165019
DPYSL4	3.53712465375427
TM9SF4	6.10146840353348
PTHR1	3.62773847844222
SIRPG	3.17469166237945
ZNF264	4.28008428655962
BICD1	5.86153298295282
RAB5A	7.04509172076773
FLJ13224	2.99704928789876
METTL5	9.12893264082825
HERC6	4.09583127682032
CASP1	5.75189940250834
USP9Y	2.71834044843454
LRP1B	2.99041216713633
XAF1	4.658180096428
PLA2G4C	4.17059733513865
APOA2	3.20003784707247
SPAG6	2.90213255147410
KALRN	3.27423566542298
SECTM1	5.26646416005282
THOC7	8.96427740324897
IFNAR1	4.29447772234421
TCTA	5.73212818598874
NY-REN-7	3.63682671279451
TALDO1	8.81725957448599
B2M	11.7026006352964
LPPR4	5.22982539620114
SQLE	6.82389081056156
SEPHS1	6.51027281032986
EIF5A	5.94366100335905
FAM49A	5.00691190922278
YTHDC2	3.70759357557988
EHD2	4.95082800129795
NCF1	3.94609624334663
SPG7	5.55716333635585
ZNF614	3.42946586940931
HOXA5	4.75388226377145
NUP133	6.39189529922491
FGF12	3.48454229498356
SLMO2	7.92680025522465
INPP5B	5.01735946181746
PPID	6.33353400587845
SNTA1	4.59383275561558
IL20RA	5.03244616654612
UBE2J1	5.70067370140645
CACNG2	3.25868578387936
GCM1	3.15589723020651
ELF1	6.03026502357832
TLR5	4.06677096365272
TCFL5	6.37297715005513
C1orf107	4.91797732005211
C19orf22	6.44427484152876
SAFB2	4.9196695167536
MAP3K7IP1	4.29523251809985
NCK2	7.84934248261658
OXA1L	8.58427497959899
KIAA0652	5.87217116403681
KLRG1	3.60078348538454
FRAG1	5.63168053651155
ZSCAN12	3.08720059445731
PSMD12	6.19278553793471
E2F4	5.27934419504402
CLEC4M	3.61870273467079
KIAA0999	4.36712582687631
CLDN10	5.78201997579346
MGC13053	4.23051612797679
TAC1	2.81061762270526
GYPA	3.44486740602217
HPCAL4	3.3284212843838
TRAIP	3.82147972138344
MEX3D	4.50948363204853
KIAA0232	6.13778432845446
ERCC8	5.29808494851247
NFAT5	4.41066238367523
GPX4	9.55655891016185
CSPG4LYP1	3.19981894616271
KIAA0368	5.34784300985697
FBXO3	6.25142635475599
DVL1	5.91198009077278
CMKLR1	3.62553439421595
GPR157	3.85053233867105
TYMS	6.8983867918713
OR52A1	3.41566415393212
PEF1	7.80331642916317
ZNF750	3.13472257490207
ALG9	5.99744422511394
MCM5	5.0497576670614
SDK2	3.21076392872705
BAIAP3	3.89630662468937
RABGGTB	7.28490400053125
KCNK7	3.19092934810326
PTP4A3	5.87772448233828
ANKRD40	3.97676888619345
CALCOCO2	6.91097835296033
TMSL8	4.73578706616953
SNCA	4.51264065149728
ZNF551	3.87186896262976
HBQ1	4.21356363544589
ARHGAP26	3.99558318071063
GEMIN6	6.8204776760067
HRAS	5.36188529217573
KLRC4	2.75339682749006
BSDC1	5.43696297921095
DSC1	3.96829756476583
RNF43	4.78473248160132
NDUFAF1	5.66115538110648
MAP2K4	5.297011958392
FOLR2	5.62048866506573
LYZL6	3.62053508879744
EPB41L3	3.76425385813068
TEKT2	3.7835267426446
CDKN2B	3.72831457198148
WSB1	5.51634567182048
ZNF480	3.02670325624137
MAP3K6	3.9149107208926
PROS1	4.67649419831808
PSMB8	7.70466134524832
HN1	7.79351907155872
MAS1	3.17880858869642
APOL1	5.17746090353073
CSHL1	3.29937447488672
ZBTB7C	3.24696148034663
AHCTF1	4.46632793659592
SAE2	8.67042491031885
ITGA2	4.64140364247548
AP2S1	8.54207221977156
P15RS	6.50745157150978
MME	3.84585131882467
VAT1	7.34875300392745
MAST4	6.15468323938441
TUFM	9.42283138646245
KRT33B	3.47428276058142
THEG	3.65140868641174
KCTD2	4.78985210070203
WDR26	7.40148084719988
MFI2	3.30202191801333
KRT34	3.13202678240816
NR4A3	3.49082664455178
SGSM3	4.40747848459219
ARSA	4.14611088741272
TOMM22	5.74221505518295
SOCS3	3.7320715505923
UNKL	4.03926765211791
POP4	8.19322048162358
BHLHB3	9.2051894869828
MALL	3.69871822994968
SOX15	3.41329671596952
CCNA2	5.1676746314161
PARK2	3.86947316832726
GPR124	4.54831676691887
TMEM132A	4.97396496598935
CGRRF1	5.74806956715805
RUVBL2	7.89558397230834
MCAT	6.17322146488593
WNT10B	3.75479261557772
ISCA1	6.62156564648201
RPAP1	3.82688282524799
C12orf48	4.53778501815190
RAI16	4.72290235664093
RPL27	9.4065412238782
EPN1	3.62087678861444
MAGI1	3.03878304989331
GBX2	3.42172495663019
SLC35A1	8.25963495039429
GAL	4.13634987203542
SLC14A2	3.70481741010600
RDH11	6.70821762465347
ZNF518	3.88179526981428
PCYT1B	3.43485102041906
AUH	7.58795750600898
EIF3H	11.6558380371737
KIF1B	6.13917379010164
MBD2	4.45243305081845
AMOTL2	8.18702654972428
C6orf120	6.9395072978542
PIGT	6.7899495832489
PSRC1	5.69437489233398
PLA2G10	4.0815084687728
ALAS1	6.78736356937206
FOXO1	6.12517474805243
C17orf62	6.33438336705559
KIF5C	5.26303260001483
DUSP10	4.53573776988736
CRLF3	6.06716237364852
CLCNKB	3.80141895660433
PSMA5	9.26155106708958
FARS2	6.21696338973134
CCDC28A	6.15251153933962
AMPD3	4.36535087953723
PIAS1	6.52613359989923
ADCYAP1R1	3.44454632162822
TMEM134	7.18723863925051
CDH20	3.31290759943058
FBXO7	7.31587441794836
FLJ14213	3.78487832436564
ZNF3	4.83151214346442
LRRFIP1	6.2398044863187
TMEM49	8.04005304825978
CNOT2	6.2835747649389
CBX2	2.97414024489779
ZC3H14	5.50274926899782
ALDH5A1	4.19803280967376
HNT	3.88566118809605
SERPINA4	3.07520638950524
FLJ20920	6.13947906420607
CRTAP	5.60379520172996
DDX50	8.37916958465232
STYXL1	7.8180913061578
TK2	4.72892329047769
BLVRB	6.01753889213716
STMN1	5.86221130083169
GUCA2A	3.34550284178644
DPP6	5.38482919293105
GALNT10	5.25382873439014
STK39	5.05242941122762
MMP24	4.68547523985245
CKS2	10.0428456532659
RHO	3.75536194338603
BANF1	9.28314446410223
CR1	3.16038510539385
RPS6KA2	6.48262248140609
HMBS	5.45905433318154
C20orf112	3.72529364830495
SLC25A24	7.00825164607763
MRPL22	8.67629156054093
SLC25A15	4.71557181458912
GADD45B	5.1987273897209
TDP1	6.04223749265652
ZNF287	3.60024459935224
DAAM2	4.45398344055109
C11orf57	6.04124638644811
RFK	6.88226960629321
ZFYVE9	4.32016977389003
TCTN3	7.44823580833558
STCH	6.08847479637379
LOC283871	3.27367923089296
NDUFB3	8.08228111798384
DEFB4	3.57021994830023
FPR1	4.24082102316869
FMNL1	4.28679758435492
SEPT7	9.23013876637248
PTCD2	3.94921651736406
GNLY	3.90192611994721
GRAMD1C	5.266608847105
ZNF165	3.61997074340819
TR2IT1	3.45843765436538
ARMCX3	6.59076509071571
NDE1	5.01831871294426
MAGEF1	6.09345528453088
ITGA10	3.81572775445371
ARHGDIB	8.50056522991857
FSHB	3.82410813174689
ANXA2	11.1860264085023
HLCS	3.71614636023536
MCF2L	4.37209028583012
AK1	6.40009623658721
FH	6.20127172494525
LGALS2	4.61149461083269
SYNPO2L	2.94502269999027
KIAA1045	3.51736218362104
C1orf183	4.41499020327461
MAGEA8	3.28278260117514
DGCR8	4.19305350041900
GSR	5.53434088281393
NEU2	3.48269485284846
HIST1H4B	3.85523434563750
CACNA1C	3.25731834653904
FAM20B	6.24807986392432
HES2	3.31844709744196
PDCD6	9.24324518139835
INTS7	4.56948178910436
AMPH	3.61040670266593
UCKL1	5.59636085051589
ASB4	3.14448009913192
C10orf97	5.09958025076532
ALDH1L1	3.93317204496068
CCL23	3.39417220123501
OBSL1	4.34634451133421
SLC12A7	7.6679733149944
THAP4	4.82341282194203
RBM4B	5.26635992491358
OGFRL1	4.18139827447583
KIAA0831	5.55221913722649
C12orf11	8.57105844945392
PPP1R15A	4.45736810288231
KIAA0240	4.81975138367292
CD1B	3.35954984767991
FCGR2A	6.08631605039763
MDC1	4.12457887338384
MAN1A1	3.92279778789647
KRT9	3.34299291676644
HTR1A	3.50317839980402
OCEL1	5.8233298209957
ATP11B	5.43051495459465
NLGN4X	3.98536467575329
FBXO34	6.63627589783633
ALOX12	3.62931948524669
RB1CC1	6.5766355376415
PCDH12	4.71285074246435
RPE	4.80386328514619
EIF4E	5.97636239098867
CSDC2	4.05577575773446
ABHD5	6.14369071235163
TMBIM1	6.38732858254082
PET112L	4.71972240994535
P2RXL1	3.42789515652611
F2RL2	3.75572806131879
TRMT1	5.13452251957936
IMPG2	3.39010071515115
LRRC32	7.85971135973538
BGLAP	5.6098782740981
HTR4	3.32313435832201
MRAS	5.65547962517094
TRAF6	5.3814603063836
AXL	5.28019971454137
ATP2C2	3.59606153582514
LMNB1	4.58624904506232
TELO2	4.5485902896254
PNPLA3	3.56465551459352
CSNK1E	6.15353904371313
SRP14	9.83089416654136
KCNQ4	3.18301500088276
PIK3C2B	5.5523272718467
C15orf15	8.65352442346887
TUBB2B	3.22262806746006
USP15	5.93870081685394
C12orf41	7.00345048596198
CEND1	3.68519246548335
RNF31	4.44465158857303
TCEAL2	5.22999316109010
PTGER2	4.97571058848772
UBN1	6.00713183390442
SLC5A7	3.61953961561954
SLC31A1	5.54243029966876
ADAM29	3.51958226708825
ST7L	4.18009171691401
GFOD1	5.75594448968545
CTNNA1	8.72736221419722
HRBL	3.77823648244428
CBX4	3.99117330292803
NTRK2	3.64625721484590
FOXN3	5.07109405529915
MFGE8	5.01407616367579
PFKFB2	3.78255216729329
TAS2R4	3.50485328811728
SH3TC2	3.24299495602148
IL10	3.35341056281903
PXMP4	5.5655466446072
RNF167	5.78186304082184
PRMT5	7.77565830089138
TSKU	7.14015340510577
ATPIF1	7.90522732167773
ETV3	3.42901449491809
PAK7	2.92900361333263
PDLIM1	9.8248585464419
CEP63	5.14625883761332
WDFY3	4.65758046473022
RNF126	4.77143083206385
DPM1	8.96704107610063
CLIC4	6.79719762836912
ACR	3.73112343181155
KLK7	7.56382922228954
ALOX5AP	8.93219654598485
LRP1	5.03618887535974
TNK1	4.68244665255164
TAS2R9	3.15169216690438
ZNF16	6.2864914896213
POLR1B	4.3095035542198
SLC8A2	3.81292376882907
OLFM4	2.80320821579239
TACC1	5.88357245898746
SAMHD1	4.93435928670487
ATP13A2	5.08351178968265
KRT4	4.57126241373556
PAX6	3.8779453550176
SCG2	4.29271579061856
SLC17A6	3.32471839305679
TUBB4	3.99907839463749
PADI4	3.06473947603998
FMO3	3.49231910168682
NLK	3.6313138511155
POU4F3	3.25823591522717
MDM2	3.59608781793710
CAPNS1	8.88887523265158
SDF4	7.42238665771508
ITGBL1	5.57138371366321
TAP2	3.82043463078036
OR2C1	3.5679786980943
KLHDC3	6.26247885224639
EFHD2	6.55696181115825
GALR3	3.45284763109113
NBEA	3.22985736688914
ABCA6	3.15345802072366
ABBA-1	3.74541244267602
GNAI1	5.05669013382694
CLDN3	7.42349899203571
AKT2	3.38048035385293
EGFR	4.33073432994868
VPS4B	6.70739736603305
RBM16	6.97356232170483
GALNT6	5.24694843708223
ZDHHC3	6.15593751947102
SLC25A4	6.70263825584359
CYB5B	5.59626506747017
NDRG1	8.32629575235813
SESN1	5.3172963984122
GBE1	8.72070048598572
MRPL46	5.38512249530512
CLASP1	4.70713054985331
FARP2	3.99983910125821
ACOT11	4.057354214868
LDHAL6B	3.0751758619897
MAPKAPK3	6.09885728329618
NCAM2	2.99873287747221
AFAP1	4.69641426428101
PRKD2	5.32455277530011
OR2H2	3.18074339869323
ZFP36L1	6.71949577835333
DZIP1	4.08398663038007
GPR161	4.18422280074125
RNF146	5.13053065859651
NKX3-1	3.98125857693322
CCNB2	6.65807492546994
ZNF10	3.38853947595723
WDR74	6.08030894609841
FAM134A	6.8822870538252
PCNP	8.53697981425567
PURA	5.37025770833753
DNPEP	6.53019544188461
ERBB2	5.01040192929457
CREB1	5.23998347321514
NEO1	5.11756098824994
DDX3Y	3.41330588507352
RPS3A	12.6570136321776
MXRA7	8.96922111756093
LGALS3	10.2084007825883
GLT8D1	7.21423462099148
TMPRSS3	6.03053462657228
UPB1	3.32629465499596
LAT	3.82651823014920
CLDN14	3.61025619347421
DHX38	4.13464127150392
KCNA3	3.22766793832631
BTBD1	7.68181971583204
TARS2	5.11856045337063
SKIV2L2	7.4530176260833
ABCF1	6.66142746534796
CDT1	3.20654014516693
ZHX2	6.58414351623269
FCF1	4.56917290380289
LRRC49	4.08249374732639
GUCY1B2	3.57909422883820
CD28	3.38415952360070
SMARCA4	5.85998636546784
SEPT2	8.67878655247153
SOHLH2	3.19433018983925
MCOLN3	3.88076711441915
LRP8	5.41977377176214
TAGLN3	3.86762808955471
MASP2	3.89004314801579
GPATCH3	3.82005895310482
TTRAP	8.43833272561822
AGL	6.30397983374782
NFE2L3	4.85888005372615
PSD4	3.65715028994759
PALMD	7.2697292384853
CCNB1IP1	9.0135409415873
TMEM43	7.42516569499888
OBFC1	6.12888168137888
STAT5B	4.22896529481699
C14orf79	4.50484674321148
ENPEP	3.61950939154970
SSB	7.8915751365496
SCT	3.35527675179199
TIMM23	7.23745200083072
SKI	3.76041601110534
SLC22A13	3.27903892421728
AKAP3	4.91958605418013
OAS2	3.99973520841062
KIAA0423	6.02438912401696
SEC61G	9.55959671559892
CAPN11	2.93755099722274
TMEM50B	6.52315452397355
DEGS1	8.50515226169206
ARHGEF4	3.59951177254622
DBNDD1	4.64133814882381
TBL1XR1	4.84455799279216
FAIM	5.35209301068646
SP140	3.56054181877076
G6PD	4.74392703643299
NUDC	6.30377977288275
GABRP	3.88554492175824
SCARA3	4.88429705202421
TACSTD2	5.78715240175115
EIF3J	6.22220470234533
PPP2R2A	7.38374818754586
CPA3	4.70065941586334
PVALB	3.07716712243006
BCAT2	6.26573993485187
MFN1	6.08693117527292
F10	3.30579944775049
