Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_D08_452034
LONP1	7.66844215268012
EVC	4.66642751769131
CXCL13	4.35444135488999
SCYL3	5.47123946179275
KIAA1199	4.74613796199905
SORL1	8.24939734284113
NAT10	6.15049880272908
CHD1	6.57853577703607
SYN3	3.3674343485433
DMC1	4.05040202751484
SLC22A2	3.30047070716236
SERPINF1	6.16343823611707
C20orf27	6.10101243189907
OR7A17	3.00721774089976
RPS6KA5	4.88011998684661
LHB	3.51025180015691
TAOK3	4.68073519789444
STK25	4.99941255966579
SLC12A4	3.73491641090904
BRCA1	3.90379489098536
GBL	5.10657635830511
C14orf108	7.76437637283972
CDC25B	6.7404729379064
BMP3	3.08787230417994
MAP1LC3C	3.19909388047495
TMEM180	3.65742945473399
CRYGC	3.84594365490508
SLK	6.77247375912472
POU3F1	3.31042972633832
C20orf32	4.20076333646101
USP52	5.14863499511025
HIGD1B	3.97131217145345
BAZ1B	6.83043909362667
USP6NL	5.30733312899467
SLCO2B1	4.24744631626321
ABCD4	4.61735446334084
DIMT1L	6.02776226726518
SLC25A46	8.3098609972574
LARP7	6.70500447575107
TEK	3.79427029041092
CD160	3.60681893899401
TERF2IP	7.09175060696017
PHF20	5.96206029850011
COL1A1	7.00940220019016
KIAA0090	6.03939668454135
GTPBP1	4.15869966649071
GRK5	3.72249477134536
AP1S2	4.52955673316016
RAB33B	4.00510486188718
CA11	3.68091221703379
ALDOC	4.66564234247498
NUDT1	5.19405073806375
ZNF212	5.4698385306342
ACBD3	7.79468952521771
ZNF83	7.9723658105116
PRDM2	4.86786436648991
GDPD5	5.65273197362506
PDCD4	6.38046793508927
CEP350	5.781043881286
FOXP3	3.37775822193393
SMYD3	5.97718024655585
CST7	3.93363582204274
SELL	4.10066298057239
CIAO1	6.50872798856314
LGI2	4.16234368907621
WDR45	6.41382520031512
ANKRD6	7.00351259362119
LTBP4	4.0056677195393
PSCD3	3.39239748257613
PYY	3.31175787563904
KCNC1	3.29691606688705
SIRT6	3.93591202050363
CCL19	4.84774546511849
ARHGEF9	4.88043644018944
ABR	4.83914341716829
C10orf22	6.78652010924881
STK17A	4.53728547730543
FOXE1	3.2584863867364
GML	3.1920256139452
CNGA3	2.95277581129374
CD38	3.68256302764295
ZDHHC6	7.15450215741433
NEFH	3.33312203915302
PGBD5	4.35455501989089
CTDSP2	7.57192168553968
RMND5B	6.15576122633382
ZNF257	5.29351781564299
DUSP4	3.2464177660858
FLJ22167	4.92420731482961
EXOSC7	6.26670963336408
ROR2	3.28217557020907
FOXM1	5.85444316463107
ZBTB48	4.70094340707694
BUD31	8.1506545149178
MAOA	3.62677436225910
CCDC41	4.49792624952253
TNNT3	3.68675964670229
FBXO11	5.78463304851319
GYPC	5.63454098920379
PLIN	3.54477216041088
RFXAP	3.44338066880768
C6orf15	3.79382355428140
RNF4	9.1053959079684
F8A1	9.1210523747807
PPP1R3D	5.62245594477738
GRB2	7.67687798061359
TPM3	3.3385764465772
SYT13	3.49577965364064
EPB42	3.56783100620471
RP5-1077B9.4	5.16840632173138
EIF1	9.64923128500915
CETN3	8.30115021271423
FPGT	5.70472297125241
PRY	3.33374144624112
NTHL1	4.97850998670049
POLR2B	9.82151456092122
RPS28	11.5843159303996
GDF10	3.04177811303884
COQ9	7.83883142840058
P2RX3	3.01898965667854
GCC2	5.90547349660733
RARRES3	6.30006022403401
PLXNA1	5.54273622695442
WBP4	4.16796658666916
KIAA0100	6.504491940647
PMF1	6.76796548313498
HS2ST1	4.87099009521148
CRELD2	6.18766498986801
C8G	3.31116541233343
CD82	5.63145862693539
PMM1	4.77787492958469
CBLL1	4.96998754248987
LIM2	3.43656439491363
VAX2	4.21928301711975
SETDB1	4.85915588162057
LRAP	3.14121984354088
GCLM	7.23906004710834
CPEB3	4.06444543504356
PPM1A	5.80101282717551
INTS1	3.83813279040009
MMP16	3.13535326469208
CAMTA1	3.50483328970074
SAMSN1	5.35228863879336
DRD3	2.88286746052186
GMPPA	5.13493622904291
C11orf73	7.51871041737397
AIPL1	3.63746421846197
PTP4A2	9.28743719867665
IL24	3.41021789921264
BDKRB1	3.18130211722288
HPCA	3.77121177698390
MLF1	5.50701330235656
SEC14L1	5.8724647537186
CHFR	5.46500533356052
EMILIN1	3.36688432330782
THADA	6.19773862902341
TAF12	4.7315136715008
NDUFS4	8.42801430084552
ID1	4.12234175386137
PIK3CB	3.82333827681407
COL18A1	6.12455095050897
PDZD3	3.33899787237362
TBC1D17	4.65835086029494
COX8A	10.045914436815
CDCA4	6.35946378847471
C2orf44	4.14570472341881
C9orf16	8.34398930806159
ERBB2IP	7.66896232790408
EMX2	8.84915107894665
FUS	6.6090495247189
NIPSNAP3B	4.06265852209284
TF	3.24692655311816
CXorf56	5.97356197137814
CLCN4	3.71705498823407
PWP2	6.21473206095114
MMP15	3.93994483882367
MTMR14	6.11348640207313
NPR1	6.26447238116213
DNAL4	4.99859645500959
ELAC2	4.95102808707984
ASS1	11.8107586171766
IPP	5.38800690268947
TMEM59	10.3890584570245
POLR2J	8.84504693166335
SEC23IP	5.7673867612336
RGS4	4.78767443477441
UQCRC1	9.52290893223373
SNX6	8.11037434197395
DDX18	6.47349358434883
POLG	4.52210005101999
ADAM23	4.17939433121359
ZNHIT2	4.47970737622952
TFR2	3.53088552978245
NCDN	4.44279875431505
RAG1	3.55579570887045
POMT1	4.91338314591954
CYP1A1	3.41986504947553
SNAPC1	4.45112078961332
GNA11	5.25741100733327
CCDC52	2.72604931650043
CAPN1	6.8454324311192
DDHD2	7.33308121828408
UPF3A	5.6978478087931
LAGE3	6.76783721256633
GNRHR	3.10321816313828
UNC13B	5.18584800886434
TTLL4	4.97806486805278
PPBP	2.94335445335674
HTR3A	4.46594435710939
SDC2	4.55911400990211
ANKRD49	6.5659752743199
BTF3	10.1336437962927
COX7A2	10.3498950877356
SARS	8.92779495824716
C13orf18	3.51583083236783
CACNB1	3.65818184013057
QKI	5.37022058596257
SETMAR	5.7556009390771
LAMB4	3.32901067542238
MAN2B1	6.24898248558429
EML3	5.06574004910177
ACADL	3.18923836062431
OFD1	7.67471953247986
CGA	3.51382010506582
EIF3EIP	11.1681259353244
PEX16	5.52484117895507
GNG12	6.93667378956915
HABP4	4.88668800221684
CNTN2	3.32150688228881
ASNSD1	7.67755427346983
FUT4	3.94126893645743
DBH	3.51438900205233
CD53	7.0400978768949
HIST1H2BJ	3.51164083149731
TFAP2B	3.14218731769897
ACF	3.68384799451486
TMEM11	6.04409490105796
CDH8	3.20057732145578
C3orf32	6.7110517692805
AGPS	6.42023113077782
C4orf18	3.28054721739299
PCCB	8.92033495348967
IPO13	5.20118286712989
PECI	7.53069649090882
UNG	8.12215482817652
C6orf105	3.77567507742261
GSTP1	8.88423229613785
SUV420H1	6.50878588729522
ARHGAP15	4.18273425764227
LTBR	6.28788805642286
TDRKH	3.14384140154228
PSG4	3.31747651441753
SLC9A3R1	6.45694053629193
NBPF3	8.67828602911992
SLC9A3	3.59401803018865
OSBP	6.62429101652256
PRR5	4.89305762256874
CHMP7	4.81243801913284
ADRA1A	3.10047210174724
ASAH1	6.65826836872333
FKBP4	8.0331384747924
ZNF350	5.86239974996476
DOM3Z	5.6881784757159
GIPR	3.7936369434617
AHI1	4.14909973815946
BST1	4.88475734068125
NCR2	3.55635367502099
NADSYN1	7.3012780641535
UBE2W	5.51099819810884
RGS14	3.84380530063739
KRT15	3.74430931133264
SCN11A	3.59523072883829
GFI1	3.58410795253046
FHL1	6.04885800476308
SMC6	6.50942527803967
GATA1	3.51037375149212
OSGEP	5.58166296961599
ARMC6	5.2914457311483
HK3	3.12710515461794
PSMD5	8.0264741375656
RSU1	7.55980218997502
RPL4	11.7954309195411
MAD2L1	7.2309171314224
RBPMS	4.28995864185825
EIF4A3	9.0597791416857
E4F1	4.63977214181444
DLEC1	3.4381965330025
PRPF3	5.19033651457074
EMR1	3.58458122213361
CHMP2B	7.74417347826813
CAMSAP1	4.33510421534292
RPS21	10.3796025861014
XCR1	3.22911276461389
ARID5A	3.96191259397396
RBM6	5.86810041628778
UBE2N	7.71724193845902
KLF4	3.67925414526722
MGC4172	5.32482604813507
LMO4	7.28267218664053
KLKB1	3.41926662532455
HDAC3	6.55579231596336
HP	3.60114633456926
SCHIP1	4.68872444804363
BTK	3.97889912383959
KRCC1	6.13185444923071
PRND	3.00697866033503
C6orf27	3.57301344437194
PIGL	3.86232861141724
CLCA1	3.8498747472412
C1orf112	4.45547409679115
OLFML2A	4.57974993222674
HUS1	5.25817968975615
SFRS6	7.03324906539174
CXCR7	3.76426398370764
UIMC1	6.66797980963178
FXYD2	3.65718311642221
GOT2	8.52675782936215
ZNF667	3.7065016038328
TFEC	4.34854500957156
ATP7B	4.10480667981975
RAB38	6.25040280788101
POLD2	7.89306827242495
PPM1H	6.22061390941052
DCX	3.25225007008552
NFYC	6.02918829849738
ZNF228	4.50000690706842
KIN	5.82440418768233
PLSCR4	5.37726468657952
HIST1H4I	4.10337634111339
PPARGC1A	3.80554265955674
HIG2	7.2910467281322
KCNK10	4.15094745617884
EXOC1	9.15211119768904
OR6A2	3.52296997502066
ETFA	8.8798296333383
PDAP1	5.23637585887754
C19orf6	3.55081229690304
POLRMT	4.13222702716394
ZNF146	8.80311990451337
MIA2	3.33205854489509
LY6G6E	3.04302611509015
EIF4E2	7.89118016771762
NENF	4.96919467579324
HOXB5	3.68856567208255
ZNF324	4.21552426085978
CUGBP1	5.50844377967173
ENTPD7	4.31291604479957
TTC13	5.61468389907059
GJB5	3.09068894429575
PRSS22	4.21582076094058
CYP3A5	3.36840028524302
MBOAT5	4.36840255006298
CUL4B	5.41712806681298
CENPJ	3.61714850348307
KIAA0664	7.5735170634336
PITX1	3.67018099734461
PDGFRB	4.94657230439175
RDX	5.73944596151815
CELSR3	4.25262530185507
JUND	6.50061409720094
ITSN1	4.30888309149774
CHRNB1	4.39047796900717
EHBP1L1	3.82169828177327
C19orf2	8.2862156526509
FETUB	2.9892055566211
CAMK2B	3.03129365629924
DCTN1	5.83780845892538
TNKS2	6.70961488598219
MRTO4	7.3493874715551
C1QBP	7.50313520123635
TTC3	7.2952727422278
NDUFB8	9.20202231020034
CADPS2	5.22389241103559
EDG2	4.77106182498415
MYF5	3.12021920605522
SEMA3G	3.60417788561477
IL23A	3.43989009333477
GJA9	3.41328070218333
R3HDM2	7.44554648963288
C5	3.63177821475015
SLC2A10	6.39848641760545
TRIM45	5.77160139792207
TSP50	5.2415116032922
PAQR3	4.08175485150174
ANKRD26	3.51694987171243
TCP1	8.62485367478838
TMED7	6.95752887741823
CMA1	2.79726522339982
PTCRA	4.39783258826223
HCRTR1	3.57837050293896
FST	4.51440585840535
PAWR	4.6806651352296
LDLR	3.92628513491077
ASTN2	4.08833762371083
SCRN1	6.65672653235447
GPATCH8	5.75482410923956
KIF4A	7.2374975155855
TANC2	3.57014013733472
ZMYM5	4.30933520894760
PGM1	9.8355557550595
ZNF586	5.27027450681231
POLR3G	3.86694986256009
CPD	5.21646731075114
SNCAIP	3.85585576506607
DCT	3.64125743538552
HLA-DOA	3.65354967934058
TANK	6.11808513217417
RCAN1	3.76440472186863
UPK1B	3.68755274399009
DNAJB4	4.86524147518284
UGT1A8	2.97202628535159
LIMD2	3.43731776254393
HIST1H4L	3.28377581062917
PECR	4.76394408238923
HSPA2	4.19433950897653
SERP1	9.14007225112678
TACR2	3.7321743623814
NUP85	7.07775422010253
CD177	3.52640753950365
GPR135	3.21009638164608
PIGG	8.19736759398785
LGR5	3.79402085334493
JAK2	3.63450742190083
DPYSL4	3.40114032156807
TM9SF4	6.27549637880378
PTHR1	3.23981220549577
SIRPG	2.99510947678976
ZNF264	4.02804515742837
BICD1	5.70751079799469
RAB5A	7.28594977825629
FLJ13224	3.40590868931245
METTL5	9.27208526384861
HERC6	4.99596808538893
CASP1	5.73774247136792
USP9Y	2.86140699344272
LRP1B	6.4499400425177
XAF1	6.98644612561991
PLA2G4C	3.58713449631367
APOA2	3.14601809997633
SPAG6	3.16448530503446
KALRN	3.14473727246859
SECTM1	4.93380436582166
THOC7	8.41489745560852
IFNAR1	3.83977641722123
TCTA	6.9764265498541
NY-REN-7	3.29368689421441
TALDO1	8.66274920361382
B2M	11.6283740040107
LPPR4	3.3693494661363
SQLE	6.58406779890976
SEPHS1	6.61107355334508
EIF5A	7.42810723169753
FAM49A	4.79659239792237
YTHDC2	4.32072880868346
EHD2	4.22745451224131
NCF1	3.48633740900194
SPG7	5.67489642943092
ZNF614	3.6800242204616
HOXA5	3.35580286270571
NUP133	7.5998857218639
FGF12	4.73533754804669
SLMO2	9.10979495366285
INPP5B	4.4374309242655
PPID	7.48082926770776
SNTA1	3.95192417358116
IL20RA	3.22624915665703
UBE2J1	5.21159781706
CACNG2	3.11667171116286
GCM1	3.19723499405753
ELF1	5.77477218263251
TLR5	4.61577745423832
TCFL5	5.71914667516323
C1orf107	5.69073079614591
C19orf22	6.29512487449906
SAFB2	6.35147051587646
MAP3K7IP1	3.98311555893865
NCK2	7.0222611269226
OXA1L	9.44145439370511
KIAA0652	5.92079942293035
KLRG1	3.6154126537407
FRAG1	5.65437730245453
ZSCAN12	3.0946241200667
PSMD12	7.62275061562097
E2F4	5.27648410818992
CLEC4M	3.50703811131624
KIAA0999	4.51120878075971
CLDN10	7.8129282720925
MGC13053	4.15901300593165
TAC1	2.80316179390783
GYPA	3.32243349775843
HPCAL4	3.27524173782379
TRAIP	4.35916106593585
MEX3D	4.39747618523328
KIAA0232	7.80066138114246
ERCC8	5.31363067617704
NFAT5	4.24687930581211
GPX4	9.28568851069916
CSPG4LYP1	3.26253046599034
KIAA0368	7.07740104477665
FBXO3	4.52543394614063
DVL1	6.77417778255095
CMKLR1	3.62532079105385
GPR157	3.33290631713783
TYMS	7.92946349474776
OR52A1	3.11211365809787
PEF1	6.52151465831102
ZNF750	3.22228770467073
ALG9	5.89665261919555
MCM5	6.10741137452448
SDK2	3.42192561697403
BAIAP3	3.69736605320375
RABGGTB	7.55418915254422
KCNK7	3.42043212749236
PTP4A3	4.71730261099704
ANKRD40	4.41851831023995
CALCOCO2	6.79577710344106
TMSL8	5.63337243183534
SNCA	4.27820923634021
ZNF551	3.85759105183386
HBQ1	3.55932783950779
ARHGAP26	3.98748920738686
GEMIN6	7.34686956180547
HRAS	5.2818559031534
KLRC4	2.67557526673085
BSDC1	6.24501252408242
DSC1	10.1132612795411
RNF43	5.96929596007017
NDUFAF1	6.58764122185319
MAP2K4	5.38525615397659
FOLR2	4.20151598094048
LYZL6	3.54910121247337
EPB41L3	3.72282691358586
TEKT2	3.47825045133849
CDKN2B	3.725770017062
WSB1	5.76746162732235
ZNF480	4.33456572688372
MAP3K6	3.95282583448633
PROS1	4.69228218388516
PSMB8	8.18677499288021
HN1	8.70505553739826
MAS1	3.44885648443997
APOL1	4.59132054185793
CSHL1	3.20949441776845
ZBTB7C	3.20337533789715
AHCTF1	6.05610267073863
SAE2	9.4483269415724
ITGA2	4.13122788077504
AP2S1	8.31871559976505
P15RS	6.4832498260553
MME	3.49589454138479
VAT1	6.16161844964261
MAST4	4.88337631360749
TUFM	9.0986234414655
KRT33B	3.31874924522311
THEG	3.66072833810664
KCTD2	5.33680481313451
WDR26	8.66663577104484
MFI2	3.09359003732830
KRT34	3.17750683005868
NR4A3	3.39009795919482
SGSM3	4.10963413056014
ARSA	3.64990662988098
TOMM22	5.85874975435359
SOCS3	3.66424153666452
UNKL	3.52693592642129
POP4	8.39743257530072
BHLHB3	9.2739645868601
MALL	3.52885575788337
SOX15	4.20119722835973
CCNA2	6.31395735366991
PARK2	3.12637064389525
GPR124	4.26974236271731
TMEM132A	4.44155114848292
CGRRF1	5.66053979418716
RUVBL2	8.39827607610347
MCAT	5.97895409550761
WNT10B	3.75515368127139
ISCA1	7.22346602885084
RPAP1	4.26631731359343
C12orf48	5.6788582104536
RAI16	5.00597980956046
RPL27	9.23430742512468
EPN1	3.79752399501439
MAGI1	3.04348376254694
GBX2	3.30079437433714
SLC35A1	7.10092455582387
GAL	3.78268553439669
SLC14A2	3.88066661241637
RDH11	7.25825058238098
ZNF518	3.99347408533498
PCYT1B	3.32731443018416
AUH	7.37606509444461
EIF3H	11.3260604862519
KIF1B	7.10196445369324
MBD2	4.63237235555762
AMOTL2	7.02196490461122
C6orf120	6.20946035647436
PIGT	7.56032000493302
PSRC1	7.9555962576427
PLA2G10	3.78304768285421
ALAS1	7.25612329485625
FOXO1	5.29693804550301
C17orf62	6.6133291667938
KIF5C	4.52833713639511
DUSP10	4.45846068444876
CRLF3	7.38561282374526
CLCNKB	3.45927613794306
PSMA5	9.38311533663299
FARS2	5.0250283482662
CCDC28A	6.13130545123804
AMPD3	4.55517479100104
PIAS1	6.92711658347642
ADCYAP1R1	3.54078915794601
TMEM134	6.59287808915263
CDH20	3.04821727874763
FBXO7	8.68370260016372
FLJ14213	4.0564979776905
ZNF3	5.98281667051535
LRRFIP1	6.98359043358467
TMEM49	9.19739714231178
CNOT2	7.79275227225561
CBX2	3.02166726611385
ZC3H14	6.18670261494812
ALDH5A1	6.47343462336871
HNT	3.68265507090531
SERPINA4	3.17656823948829
FLJ20920	4.37944883588697
CRTAP	5.86081968604409
DDX50	8.96498108650537
STYXL1	7.12567122743223
TK2	4.52849298088194
BLVRB	6.49971489306833
STMN1	7.2134848761266
GUCA2A	3.43431249258998
DPP6	3.36227895982319
GALNT10	4.15984424264175
STK39	5.98702246924625
MMP24	4.48551905606093
CKS2	10.0353078968517
RHO	3.68208182116935
BANF1	8.99477578061014
CR1	3.05634086028234
RPS6KA2	4.46815665989176
HMBS	6.42235957949486
C20orf112	3.80559333432101
SLC25A24	7.50090507853286
MRPL22	7.89082005847521
SLC25A15	4.66658820698084
GADD45B	4.77441730135231
TDP1	6.31520748117864
ZNF287	3.46182912735650
DAAM2	3.85962170146365
C11orf57	5.09990236275105
RFK	6.56242609364007
ZFYVE9	4.21832687586026
TCTN3	7.25699283552209
STCH	5.61588238745135
LOC283871	3.66401513668042
NDUFB3	8.5799402456315
DEFB4	3.55868076774166
FPR1	3.64969452232343
FMNL1	4.31012652454004
SEPT7	9.27070652447884
PTCD2	4.71111795546034
GNLY	3.29297873664057
GRAMD1C	5.20478529630882
ZNF165	5.77762344397586
TR2IT1	3.79601890730948
ARMCX3	8.5867603186062
NDE1	5.42124598068877
MAGEF1	8.10615219770544
ITGA10	3.71844142126837
ARHGDIB	7.71074800931209
FSHB	3.66808902340388
ANXA2	10.1802749278206
HLCS	3.69945214687233
MCF2L	3.73070272076969
AK1	6.19589330945396
FH	7.33060632734617
LGALS2	4.26290031046193
SYNPO2L	2.87097373299233
KIAA1045	3.33831365608531
C1orf183	4.34872410260956
MAGEA8	3.08702363187735
DGCR8	4.89955855966038
GSR	5.12269784110441
NEU2	3.28285710147062
HIST1H4B	3.46968677556924
CACNA1C	3.14363357710741
FAM20B	6.34182052044606
HES2	3.23667992771741
PDCD6	8.58161539293525
INTS7	5.82238031591465
AMPH	3.70605014049453
UCKL1	6.96713336253473
ASB4	3.10424633009887
C10orf97	4.94753412157917
ALDH1L1	3.96692010067065
CCL23	3.30408946536531
OBSL1	5.08503961530875
SLC12A7	6.32940616092715
THAP4	5.23048226622311
RBM4B	4.95264128206140
OGFRL1	4.36018548120984
KIAA0831	4.72432982075946
C12orf11	7.90041255259995
PPP1R15A	4.25056429383346
KIAA0240	4.84626137982307
CD1B	3.23064848902491
FCGR2A	4.78966079692606
MDC1	5.48979260344821
MAN1A1	3.44884174254022
KRT9	3.52748273321113
HTR1A	3.36510266922915
OCEL1	5.32449646642517
ATP11B	5.72601105380209
NLGN4X	3.57968008298056
FBXO34	7.22102534710233
ALOX12	3.9164228299487
RB1CC1	7.97679597597616
PCDH12	4.73007878561879
RPE	6.35438539344592
EIF4E	6.6426322549634
CSDC2	3.73982283441624
ABHD5	5.67505951738975
TMBIM1	6.51080882849239
PET112L	4.92486060698824
P2RXL1	3.10828802855897
F2RL2	3.20777175290447
TRMT1	5.75407174258386
IMPG2	6.74369801315829
LRRC32	5.34856391938854
BGLAP	3.78743810346424
HTR4	3.38881271629245
MRAS	3.8478112106692
TRAF6	4.59469910282423
AXL	4.65081850150754
ATP2C2	3.52332014314068
LMNB1	5.47965582222911
TELO2	4.37222608738955
PNPLA3	3.31879378288085
CSNK1E	6.28696576077109
SRP14	10.5646398166587
KCNQ4	3.26953564219385
PIK3C2B	5.82919750199257
C15orf15	8.3679372547394
TUBB2B	3.18944544988736
USP15	5.97694574707801
C12orf41	7.80221183779627
CEND1	4.11287820432655
RNF31	5.33900956555812
TCEAL2	5.12655859956786
PTGER2	3.89833742853795
UBN1	6.10202598728164
SLC5A7	3.22531365825383
SLC31A1	7.07558947939199
ADAM29	3.41653121198499
ST7L	4.16958879351526
GFOD1	5.53040050246828
CTNNA1	8.69940099242556
HRBL	4.06201071754723
CBX4	3.30275465271231
NTRK2	3.6057918029885
FOXN3	4.76144521749233
MFGE8	4.56330172498686
PFKFB2	3.62594010853791
TAS2R4	3.48855533495483
SH3TC2	3.11246893773102
IL10	3.27063909261793
PXMP4	6.847842171199
RNF167	7.33241863920724
PRMT5	8.56708361354257
TSKU	5.63012911911319
ATPIF1	8.17322619313956
ETV3	3.37161541139329
PAK7	3.07000577197757
PDLIM1	7.44738533212049
CEP63	5.20041403349096
WDFY3	4.3440153234822
RNF126	4.92417097186448
DPM1	9.03061679410656
CLIC4	5.82098769338444
ACR	3.68023223774153
KLK7	9.63193637287396
ALOX5AP	7.35352309760717
LRP1	4.58283051977731
TNK1	5.0074104140828
TAS2R9	2.99839717756684
ZNF16	6.02335843159172
POLR1B	5.05139715578669
SLC8A2	3.71036682668704
OLFM4	2.90792184767925
TACC1	5.73285172235118
SAMHD1	5.68342033483354
ATP13A2	4.92131695937497
KRT4	3.46294154520903
PAX6	4.37344294717855
SCG2	3.4426214767616
SLC17A6	3.17656428303315
TUBB4	3.84971557517602
PADI4	3.08938760055218
FMO3	3.11467518494848
NLK	3.38689184379075
POU4F3	3.12444335562147
MDM2	3.4896984181994
CAPNS1	9.69761209420756
SDF4	7.31700126320004
ITGBL1	4.35716093857697
TAP2	4.1997566536501
OR2C1	3.37180654953949
KLHDC3	6.31266473930906
EFHD2	5.23336909284626
GALR3	3.79653378181664
NBEA	3.83904179988462
ABCA6	3.15449149573662
ABBA-1	3.85760718689075
GNAI1	5.67547297153898
CLDN3	8.58374985750293
AKT2	3.66965520681533
EGFR	4.31191873419831
VPS4B	5.78750974423623
RBM16	6.84346661915382
GALNT6	6.83653746617134
ZDHHC3	5.73295189163487
SLC25A4	8.68155584719011
CYB5B	5.27971131315659
NDRG1	7.69465364132359
SESN1	4.14099276882343
GBE1	7.34346076826098
MRPL46	6.31401310698714
CLASP1	4.69032361067438
FARP2	4.5375253164144
ACOT11	3.66942230166687
LDHAL6B	2.85467000787863
MAPKAPK3	5.73915512838884
NCAM2	2.81177772090233
AFAP1	4.47740229707885
PRKD2	5.54117450361242
OR2H2	3.36167289183624
ZFP36L1	7.44863407994644
DZIP1	4.26098340270906
GPR161	4.09791252872375
RNF146	4.64836372665274
NKX3-1	3.96931809584299
CCNB2	8.23934286270778
ZNF10	3.43387650939757
WDR74	5.58851037899455
FAM134A	8.43899205622967
PCNP	8.69877237543407
PURA	5.26306398654648
DNPEP	8.03632438857993
ERBB2	4.94868644063047
CREB1	5.96187356849536
NEO1	6.74552651512144
DDX3Y	3.10202550656065
RPS3A	12.6106345770435
MXRA7	9.3508327833084
LGALS3	9.3602673440661
GLT8D1	6.88954638892217
TMPRSS3	7.3168054853983
UPB1	3.26672035489219
LAT	3.80307771819984
CLDN14	3.60418014837547
DHX38	4.48445895275451
KCNA3	3.26605689962227
BTBD1	7.53193407901445
TARS2	5.63075093037628
SKIV2L2	7.93990422841476
ABCF1	7.7795170846714
CDT1	3.47157735827409
ZHX2	6.81122915266974
FCF1	4.87203520003065
LRRC49	3.61604499079702
GUCY1B2	3.5645385318022
CD28	3.2662007694943
SMARCA4	5.97144462010817
SEPT2	8.7887168393864
SOHLH2	3.08685944041034
MCOLN3	4.68675686876043
LRP8	4.38872391885977
TAGLN3	3.72834851752366
MASP2	3.68356093899708
GPATCH3	4.37968520520061
TTRAP	8.60056641259143
AGL	7.53135242583414
NFE2L3	3.73392166318002
PSD4	4.05825751569139
PALMD	5.41661651048624
CCNB1IP1	9.53758977230197
TMEM43	6.5885932973897
OBFC1	6.97139795746617
STAT5B	4.06743715094393
C14orf79	4.32312556014283
ENPEP	4.20321117123682
SSB	8.78057601028271
SCT	3.17892010469174
TIMM23	7.6414822529831
SKI	3.85528710730213
SLC22A13	3.19802651285692
AKAP3	3.59413617873068
OAS2	4.2514743202176
KIAA0423	5.66625879092853
SEC61G	9.3974452405966
CAPN11	3.43337646224497
TMEM50B	7.36550974376452
DEGS1	8.03097908365143
ARHGEF4	3.48424897783059
DBNDD1	4.00310678668458
TBL1XR1	4.92860403331128
FAIM	6.50226670847322
SP140	3.20147021413510
G6PD	5.85878142937398
NUDC	7.3943869364357
GABRP	3.20765470078745
SCARA3	4.79981558538196
TACSTD2	5.25012706895625
EIF3J	8.0032305141295
PPP2R2A	6.48453664064829
CPA3	3.62626771760266
PVALB	3.05803203260617
BCAT2	6.59194138925982
MFN1	6.40733921810055
F10	3.29741869149428
