Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_A08_451956
OSBPL8	6.66339403658744
PROSC	4.91730906451107
NR4A2	5.30581127399838
RICS	5.48392842438505
PIR	6.60634805198964
PPCS	8.86293412290723
IPO9	5.95019321922341
LONP1	6.43210780364028
EVC	4.46351801233509
CXCL13	4.11949036239003
SCYL3	5.78284347948656
KIAA1199	6.56093486562898
SORL1	9.0812126238905
NAT10	7.02414746033777
CHD1	5.64473911237329
SYN3	3.66024131566920
DMC1	3.75852019223856
SLC22A2	3.61085971266835
SERPINF1	4.00508189743039
C20orf27	5.69733805277509
OR7A17	3.03558562001195
RPS6KA5	4.3349410127957
LHB	3.58041534425187
TAOK3	4.64517344313069
STK25	5.95523981212578
SLC12A4	3.8342779523473
BRCA1	4.31715035682166
GBL	5.80068389205006
C14orf108	7.97470402227441
CDC25B	6.14996553547071
BMP3	3.33071203971383
MAP1LC3C	3.22230097280581
TMEM180	3.70250076700666
CRYGC	3.51450747396122
SLK	6.5518008309193
POU3F1	3.28588093912812
C20orf32	4.03974288962081
USP52	6.33345443366667
HIGD1B	3.69389644075415
BAZ1B	6.07785965070733
USP6NL	6.02422762478541
SLCO2B1	4.05007116219379
ABCD4	4.57364268072831
DIMT1L	5.82430133261546
SLC25A46	7.30958640119306
LARP7	7.69425989135488
TEK	3.46175782447864
CD160	3.80551294265343
TERF2IP	7.58747790328681
PHF20	6.3361643777727
COL1A1	6.86841725595718
KIAA0090	5.74341882261548
GTPBP1	4.31773029489832
GRK5	3.58115333486778
AP1S2	3.85702298283005
RAB33B	4.06139064129584
CA11	3.91162632526498
ALDOC	5.4508496631982
NUDT1	5.26449987071083
ZNF212	5.57498749853664
ACBD3	7.77564996278232
ZNF83	6.52102970572636
PRDM2	4.66695383573027
GDPD5	4.1230467339865
PDCD4	6.0891462365904
CEP350	5.93156081481749
FOXP3	3.36680363530392
SMYD3	6.33506685899567
CST7	4.06324381606393
SELL	4.09391606768531
CIAO1	6.20015761463375
LGI2	3.83726758395460
WDR45	6.54281355453383
ANKRD6	7.70580089497804
LTBP4	5.09371301244925
PSCD3	3.44710416753254
PYY	3.31978070439178
KCNC1	3.14523235373993
SIRT6	4.13799096530586
CCL19	3.63451141013613
ARHGEF9	4.44781283946913
ABR	4.54208698405695
C10orf22	6.44433197287012
STK17A	4.66594816071339
FOXE1	3.48265337510195
GML	3.10096384414682
CNGA3	2.86606997395706
CD38	3.89031085547768
ZDHHC6	7.55870108434773
NEFH	4.00871891827789
PGBD5	4.33854815673237
CTDSP2	7.20529614817554
RMND5B	5.9777803880959
ZNF257	4.09004391277225
DUSP4	3.17824434363861
FLJ22167	6.51118440542994
EXOSC7	5.32884787747891
ROR2	3.28927215452122
FOXM1	5.44223533868998
ZBTB48	4.69551356611778
BUD31	8.28594526431573
MAOA	5.2265464007733
CCDC41	4.66010941266978
TNNT3	4.33449289483297
FBXO11	5.30205469959547
GYPC	6.03825256283416
PLIN	3.35437987789762
RFXAP	3.60741836617973
C6orf15	3.85718381918103
RNF4	8.36190335881444
F8A1	7.89083526964587
PPP1R3D	4.94645415166448
GRB2	7.25312252487817
TPM3	3.15337467362596
SYT13	3.56435920179241
EPB42	3.52873273627350
RP5-1077B9.4	4.79995408332519
EIF1	9.8313202925255
CETN3	7.77489270177
FPGT	5.94527628973254
PRY	3.57148116289631
NTHL1	5.37615440940669
POLR2B	8.37920475847441
RPS28	11.5594489799910
GDF10	3.18463793767337
COQ9	8.30798398822282
P2RX3	3.04457772260688
GCC2	7.4632096603912
RARRES3	6.47745652570291
PLXNA1	5.91921614230533
WBP4	4.3558003092326
KIAA0100	6.70516841520468
PMF1	6.78181782757964
HS2ST1	5.43668041120433
CRELD2	6.3235480870957
C8G	3.32244615119252
CD82	7.35637418946316
PMM1	5.07774134628601
CBLL1	5.260420396566
LIM2	3.5565791397374
VAX2	3.74424812130074
SETDB1	5.26260028497776
LRAP	3.78612342680721
GCLM	7.154392601058
CPEB3	3.87260603126681
PPM1A	5.93547703139614
INTS1	3.92358582380083
MMP16	3.16185982668332
CAMTA1	3.4695276764018
SAMSN1	4.85460647634272
DRD3	2.80161216104344
GMPPA	5.80036643605836
C11orf73	6.68427049714002
AIPL1	3.82711549735676
PTP4A2	8.65374788431616
IL24	3.3686402031718
BDKRB1	3.10899624020346
HPCA	3.67979319811578
MLF1	7.42309859403324
SEC14L1	6.37292402794525
CHFR	4.88896875640431
EMILIN1	3.47832069685347
THADA	5.93953527575615
TAF12	4.61892045553377
NDUFS4	7.84298663630396
ID1	5.10661725006184
PIK3CB	4.078534093894
COL18A1	6.59927895574674
PDZD3	3.34921642635591
TBC1D17	4.73496156814953
COX8A	9.2554867871789
CDCA4	5.23772798492649
C2orf44	4.00459133046440
C9orf16	7.84237365193302
ERBB2IP	8.06629304993547
EMX2	9.15932519932787
FUS	7.03038880135208
NIPSNAP3B	3.37339515280161
TF	3.20952922192824
CXorf56	5.23700013065219
CLCN4	3.89445125207738
PWP2	5.5082303746475
MMP15	4.78644562742441
MTMR14	6.2240804504549
NPR1	7.50886058410557
DNAL4	6.20546127099945
ELAC2	4.89834942352196
ASS1	10.7408744471879
IPP	5.76859959837219
TMEM59	9.9540835741285
POLR2J	9.09244633416287
SEC23IP	5.22365412384896
RGS4	3.94045304461754
UQCRC1	7.53808304884646
SNX6	6.72506310423763
DDX18	6.8844695959649
POLG	4.83814866354875
ADAM23	4.33339123682783
ZNHIT2	4.91741023315446
TFR2	3.34411558686098
NCDN	4.57292823826623
RAG1	3.48859799169384
POMT1	4.45422648783702
CYP1A1	3.58486183003055
SNAPC1	5.53467405560211
GNA11	5.18910591650909
CCDC52	2.43641888484394
CAPN1	6.97154486951467
DDHD2	5.4784162450162
UPF3A	5.83134126689293
LAGE3	6.29994036718979
GNRHR	3.11592012381788
UNC13B	4.44116725723163
TTLL4	4.94669017975864
PPBP	3.01382441939321
HTR3A	4.62151456086725
SDC2	4.57565995692556
ANKRD49	7.25304560723788
BTF3	10.1339099616140
COX7A2	9.57139054226812
SARS	8.32862863944756
C13orf18	3.65334532369452
CACNB1	3.99856736135814
QKI	5.11670343517992
SETMAR	4.74528327962199
LAMB4	3.32900451435445
MAN2B1	7.0417505456097
EML3	4.68572876989163
ACADL	3.07688408273868
OFD1	7.2746428986399
CGA	3.54012106038938
EIF3EIP	10.5155895245824
PEX16	5.92167725420551
GNG12	7.34008602021169
HABP4	4.59499938344334
CNTN2	3.56554862015143
ASNSD1	7.03283254174098
FUT4	3.64375448252931
DBH	3.48810736303081
CD53	6.58690963493358
HIST1H2BJ	3.90653337781849
TFAP2B	3.33242410276862
ACF	3.64299629548074
TMEM11	5.9577054561124
CDH8	3.39528910308889
C3orf32	3.47618983550413
AGPS	5.31582702669255
C4orf18	3.31857287362684
PCCB	8.38292885635505
IPO13	4.70539192939871
PECI	7.12781898699698
UNG	7.20407586114256
C6orf105	3.54697474320186
GSTP1	8.46821409649814
SUV420H1	7.39390625691801
ARHGAP15	3.7656728721691
LTBR	6.9671981970422
TDRKH	3.15718423240806
PSG4	3.50643785683542
SLC9A3R1	7.47234923665977
NBPF3	9.00681656958627
SLC9A3	3.81846827666476
OSBP	6.05304589039629
PRR5	4.58906315451768
CHMP7	4.88148648936941
ADRA1A	3.18517246050739
ASAH1	6.59129988039334
FKBP4	7.9590388393641
ZNF350	4.45395456341045
DOM3Z	4.96721253589531
GIPR	3.71312027966713
AHI1	4.17842064643363
BST1	3.71636671479224
NCR2	3.6092239488318
NADSYN1	5.6908685588756
UBE2W	6.18334188503971
RGS14	3.95612353615604
KRT15	4.04414093868216
SCN11A	3.74906259240657
GFI1	3.68884458544369
FHL1	7.8110244885889
SMC6	6.26841235678342
GATA1	3.7073648198404
OSGEP	6.76519331028451
ARMC6	5.02097637940519
HK3	3.43924614037554
PSMD5	6.72294903766052
RSU1	7.03484680870172
RPL4	11.6745803266939
MAD2L1	6.9780261024465
RBPMS	4.83394349084784
EIF4A3	8.40123617170923
E4F1	5.01045332325739
DLEC1	4.04874178724892
PRPF3	4.95168633270649
EMR1	3.14114701509003
CHMP2B	6.92402205584042
CAMSAP1	4.17848857805348
RPS21	9.95678300580924
XCR1	3.33515111391304
ARID5A	4.10224614065888
RBM6	5.14289357248491
UBE2N	7.59706924282467
KLF4	4.60431817006757
MGC4172	5.47388965048461
LMO4	6.9300874238251
KLKB1	3.30105878361252
HDAC3	6.62872986951415
HP	4.30494269128259
SCHIP1	6.98859212192749
BTK	4.01742861989621
KRCC1	7.89185006744342
PRND	3.19530731927291
C6orf27	3.82649776742765
PIGL	3.79801449464732
CLCA1	4.04368984008688
C1orf112	4.25306335782655
OLFML2A	6.38263748212559
HUS1	4.47448886842357
SFRS6	7.62900246607323
CXCR7	6.77649819376802
UIMC1	5.89983704307669
FXYD2	3.90552546252076
GOT2	8.18636031937911
ZNF667	3.59913829394528
TFEC	3.70087495380180
ATP7B	4.88588699169746
RAB38	5.57146287719987
POLD2	7.39219883177215
PPM1H	5.9077242183343
DCX	3.16878503235205
NFYC	5.43922724099855
ZNF228	3.44320143885727
KIN	6.39102563163146
PLSCR4	6.53463677636905
HIST1H4I	3.98370140941048
PPARGC1A	2.9583695137566
HIG2	6.83809421311083
KCNK10	4.42237356783322
EXOC1	8.10763533663633
OR6A2	3.58450942728315
ETFA	8.64700808929831
PDAP1	5.33059306146972
C19orf6	3.81676717886583
POLRMT	3.96762786094126
ZNF146	8.51909162392834
MIA2	3.34217981473112
LY6G6E	3.10541541154247
EIF4E2	8.07407497062152
NENF	5.08114288018907
HOXB5	5.11016657930608
ZNF324	3.92577517195929
CUGBP1	4.72228504567866
ENTPD7	4.4168114411493
TTC13	5.02405206898877
GJB5	3.34589843350488
PRSS22	4.35519971434235
CYP3A5	3.45818454955434
MBOAT5	5.32236912857115
CUL4B	4.82122608754853
CENPJ	3.41370242534511
KIAA0664	6.5282217028471
PITX1	3.41630505635175
PDGFRB	4.73872665313086
RDX	5.93983080404524
CELSR3	3.96538428287243
JUND	7.33733647718985
ITSN1	4.53944803844036
CHRNB1	4.10312193505593
EHBP1L1	3.77750766761580
C19orf2	8.38944097273947
FETUB	3.12998367116726
CAMK2B	3.28017762106566
DCTN1	5.98714420008591
TNKS2	6.8725215857786
MRTO4	6.86907859821737
C1QBP	6.2819755744256
TTC3	7.33004330928954
NDUFB8	8.86587133995382
CADPS2	4.71360917912777
EDG2	3.85719150925397
MYF5	3.15208627905499
SEMA3G	3.35029608754771
IL23A	3.95162319826289
GJA9	3.92265898224538
R3HDM2	7.23756607676825
C5	3.95302155688046
SLC2A10	6.44133736747638
TRIM45	5.92301213927591
TSP50	4.03135979366684
PAQR3	5.17558411747087
ANKRD26	3.5796627064484
TCP1	7.83813394481679
TMED7	7.1723107584022
CMA1	2.89202903172174
PTCRA	4.60098476456255
HCRTR1	3.52711185326968
FST	4.81530862783296
PAWR	4.66653479034254
LDLR	3.83139635940102
ASTN2	4.33370760274446
SCRN1	5.945252352909
GPATCH8	6.34697625272067
KIF4A	5.37719146268829
TANC2	3.42678109019791
ZMYM5	3.79308579964271
PGM1	7.87325944780224
ZNF586	3.39258143293796
POLR3G	3.74603142356371
CPD	6.540391174605
SNCAIP	4.60277632879060
DCT	3.54656162495143
HLA-DOA	3.7143358761591
TANK	8.09831694848967
RCAN1	4.00652845839571
UPK1B	5.1429826672128
DNAJB4	4.68944170977917
UGT1A8	2.99241984983031
LIMD2	3.4191374956796
HIST1H4L	3.35757066251770
PECR	5.41174565326931
HSPA2	6.9995157015685
SERP1	9.31691262802255
TACR2	4.15903148990859
NUP85	6.70835499080338
CD177	3.49593990854744
GPR135	3.38151113481688
PIGG	7.5768827599259
LGR5	4.62979593932421
JAK2	3.50130438343452
DPYSL4	3.33883415783866
TM9SF4	6.6731356510191
PTHR1	3.35842115280977
SIRPG	3.11681176743959
ZNF264	3.76476976708777
BICD1	5.95785067013644
RAB5A	7.60683678201299
FLJ13224	3.39248435094755
METTL5	9.47067041612277
HERC6	6.12533747462946
CASP1	5.83391300247092
USP9Y	2.67157507901718
LRP1B	2.64858272219933
XAF1	6.56448736338477
PLA2G4C	3.60805162090836
APOA2	3.25317317571895
SPAG6	4.6596986077541
KALRN	3.55602629085708
SECTM1	4.84622426290643
THOC7	7.78900561563802
IFNAR1	4.18568138182126
TCTA	5.60127387705751
NY-REN-7	3.56814481889959
TALDO1	9.81118543854686
B2M	11.5372323849982
LPPR4	3.11841866560385
SQLE	5.84376294584307
SEPHS1	6.73607878549764
EIF5A	6.92442263491418
FAM49A	5.05414389052268
YTHDC2	3.90623874877842
EHD2	4.21941198118229
NCF1	3.59769898656966
SPG7	5.86843496602317
ZNF614	3.47456957049933
HOXA5	3.10724517631614
NUP133	7.94212053018224
FGF12	3.72299853039545
SLMO2	7.77371743683735
INPP5B	4.24733620644629
PPID	6.63575542289657
SNTA1	4.5291238180603
IL20RA	4.55350707784523
UBE2J1	5.26584850598775
CACNG2	3.23650928919743
GCM1	3.39716344412311
ELF1	6.61958024920447
TLR5	5.21977340321133
TCFL5	7.21979201096706
C1orf107	5.86604374262518
C19orf22	6.95516813989027
SAFB2	6.21194412605265
MAP3K7IP1	4.14666857425004
NCK2	8.06003421229581
OXA1L	9.88109930031068
KIAA0652	6.8694378675949
KLRG1	3.71615745727910
FRAG1	7.59482266157563
ZSCAN12	2.95943644728703
PSMD12	6.53373394491736
E2F4	5.32334467382112
CLEC4M	3.58192151110198
KIAA0999	4.95658566624092
CLDN10	5.99921296473516
MGC13053	4.00858471910526
TAC1	2.58231796627976
GYPA	3.42536049856559
HPCAL4	3.21701769350883
TRAIP	3.8312966114216
MEX3D	4.10019568369388
KIAA0232	7.99827699522895
ERCC8	4.93451352849902
NFAT5	5.16196374474329
GPX4	9.22101339522307
CSPG4LYP1	3.38670032614717
KIAA0368	5.74913677827247
FBXO3	5.8576502760994
DVL1	6.34436052537782
CMKLR1	3.58302524925892
GPR157	3.64177681134533
TYMS	8.1115405395733
OR52A1	3.02489278403119
PEF1	6.7056546382434
ZNF750	4.85773607104373
ALG9	5.40356067040488
MCM5	5.28887311292701
SDK2	3.74683360092877
BAIAP3	4.25748352032547
RABGGTB	6.87780066851491
KCNK7	3.4526567554884
PTP4A3	5.43270423889457
ANKRD40	4.18004147025541
CALCOCO2	6.92128208735766
TMSL8	4.11225893078717
SNCA	4.23173755133231
ZNF551	3.20721425550623
HBQ1	3.41341578064428
ARHGAP26	4.74253703521072
GEMIN6	6.13376528537839
HRAS	5.36567085961258
KLRC4	2.88592058929522
BSDC1	5.89707582994325
DSC1	4.25179010118592
RNF43	5.40021639564259
NDUFAF1	5.93026838589895
MAP2K4	5.38630642492902
FOLR2	5.10773972334639
LYZL6	3.65275177376821
EPB41L3	3.27112644141591
TEKT2	5.59824291388745
CDKN2B	3.90927739038997
WSB1	6.09684622601477
ZNF480	3.60874166600803
MAP3K6	3.95058722101394
PROS1	6.245062299527
PSMB8	7.44546553681048
HN1	7.02237932788245
MAS1	3.32870971073410
APOL1	4.25786415375083
CSHL1	3.45392756903889
ZBTB7C	3.09319638199524
AHCTF1	6.43533771123081
SAE2	9.870617573658
ITGA2	3.59922071729403
AP2S1	8.15610422170964
P15RS	6.52059422392432
MME	3.45705216932701
VAT1	7.491381679843
MAST4	4.98715296292182
TUFM	9.13863132027866
KRT33B	3.21871354653727
THEG	3.88898760901842
KCTD2	5.30056468703709
WDR26	8.81835739026285
MFI2	3.33975311182464
KRT34	3.08600757943330
NR4A3	3.68131691919811
SGSM3	4.66441722722011
ARSA	4.74899853367946
TOMM22	5.71175738868689
SOCS3	3.76443560142697
UNKL	4.04400815951357
POP4	8.55275832237725
BHLHB3	9.9627972708203
MALL	3.88865602711077
SOX15	3.59375537991624
CCNA2	5.42910659495609
PARK2	3.32427299466117
GPR124	4.07933617298987
TMEM132A	4.93377195508564
CGRRF1	6.09030079684545
RUVBL2	8.008397674212
MCAT	6.1582273720397
WNT10B	4.15272365836253
ISCA1	6.17467581589485
RPAP1	4.72556107904033
C12orf48	5.23637921668466
RAI16	5.12741094609246
RPL27	9.31651729300714
EPN1	4.32981891627922
MAGI1	2.90019315803277
GBX2	3.33903947792433
SLC35A1	7.2478917406087
GAL	3.78519790903992
SLC14A2	3.65353590346536
RDH11	6.77760097164825
ZNF518	5.06174660390918
PCYT1B	3.40069940704406
AUH	6.62764887475235
EIF3H	10.7526225864134
KIF1B	7.59359514546499
MBD2	4.55361851400811
AMOTL2	7.97167484131408
C6orf120	5.58180936724065
PIGT	8.29695050456973
PSRC1	5.40987606415731
PLA2G10	3.95527183285253
ALAS1	6.25580327563374
FOXO1	5.77610216028559
C17orf62	6.83204822432664
KIF5C	4.86088370213531
DUSP10	4.11817894129349
CRLF3	7.15464816811547
CLCNKB	3.4817238131218
PSMA5	8.94466363214994
FARS2	5.75053495418984
CCDC28A	6.08523692392173
AMPD3	4.88236673131597
PIAS1	7.06743370424105
ADCYAP1R1	3.40399655218599
TMEM134	6.94103972346013
CDH20	3.08716190092581
FBXO7	7.49917923854878
FLJ14213	3.87489769755612
ZNF3	6.35358837991436
LRRFIP1	7.10643897907231
TMEM49	8.53417628653632
CNOT2	7.92141303468735
CBX2	3.03854495767044
ZC3H14	6.40357419212916
ALDH5A1	5.75086796019193
HNT	3.44795291830258
SERPINA4	3.23807303663983
FLJ20920	5.68426931982806
CRTAP	5.14601141656374
DDX50	8.27833828612414
STYXL1	7.70174598306993
TK2	5.15055086359965
BLVRB	7.48146231975694
STMN1	6.22850576737828
GUCA2A	3.85808157182024
DPP6	3.18683799952233
GALNT10	4.45576090809763
STK39	5.09260537494243
MMP24	4.69916362476779
CKS2	8.56704484068912
RHO	3.9756772691412
BANF1	8.67539209936415
CR1	2.9564019487042
RPS6KA2	4.38251980776555
HMBS	6.94323433738931
C20orf112	3.91918440257653
SLC25A24	7.2641696751387
MRPL22	7.60167264384484
SLC25A15	3.91978524716912
GADD45B	4.96710424323924
TDP1	5.67633159532654
ZNF287	3.30769458387662
DAAM2	4.37868843704227
C11orf57	4.84514592496363
RFK	6.53632394315735
ZFYVE9	4.10728413323371
TCTN3	7.26141993292454
STCH	3.9550321480029
LOC283871	3.82898956254162
NDUFB3	7.91978988346525
DEFB4	3.68303218336951
FPR1	3.7442616736792
FMNL1	3.89870968790424
SEPT7	8.970414621133
PTCD2	4.31460108336316
GNLY	3.49090325603985
GRAMD1C	6.90553482720363
ZNF165	3.97266389208393
TR2IT1	4.60943329757078
ARMCX3	7.8193346915443
NDE1	5.87706746702435
MAGEF1	7.37892413742238
ITGA10	3.91355580700019
ARHGDIB	7.13892952430047
FSHB	3.82113799629474
ANXA2	11.4394653043286
HLCS	4.06784954694823
MCF2L	3.52898639725506
AK1	5.05751452718988
FH	6.70366979667567
LGALS2	3.88892129873334
SYNPO2L	2.80459220262443
KIAA1045	3.46173647039166
C1orf183	4.66745873855444
MAGEA8	2.81200882537497
DGCR8	4.51747368347447
GSR	5.16225378410284
NEU2	3.53940224403166
HIST1H4B	3.60558961101651
CACNA1C	3.27851170518109
FAM20B	6.14890538953633
HES2	3.25037259050723
PDCD6	9.37689958949135
INTS7	5.17049036960469
AMPH	3.88193759646636
UCKL1	6.35963496349523
ASB4	3.10844628979205
C10orf97	5.47228936111292
ALDH1L1	3.98111160528068
CCL23	3.35185638918415
OBSL1	5.36749887109412
SLC12A7	7.09688176605737
THAP4	6.05093387731623
RBM4B	4.41598631646061
OGFRL1	3.72717792149053
KIAA0831	5.62977960064433
C12orf11	7.7650783536254
PPP1R15A	4.656584706649
KIAA0240	5.44975482598923
CD1B	3.23748555351341
FCGR2A	4.55742794154498
MDC1	4.52252550053407
MAN1A1	3.56543786929069
KRT9	3.60797297294557
HTR1A	3.35814665678141
OCEL1	7.1535044084882
ATP11B	5.36696780730216
NLGN4X	3.69064661909407
FBXO34	7.4236205515006
ALOX12	3.44270145048908
RB1CC1	7.14849985647087
PCDH12	4.49594759155469
RPE	6.34312755315879
EIF4E	6.44671077311359
CSDC2	4.15073941358856
ABHD5	4.29360719823626
TMBIM1	6.86030972864492
PET112L	4.94405178698415
P2RXL1	3.35066163964305
F2RL2	3.3571559706986
TRMT1	5.29973261967915
IMPG2	6.02368448270564
LRRC32	5.90908818928681
BGLAP	4.5670549403052
HTR4	3.46976153742432
MRAS	4.07135859127012
TRAF6	5.17903662513984
AXL	4.66250496725516
ATP2C2	3.4948607103517
LMNB1	4.31943715036588
TELO2	4.6874929430974
PNPLA3	3.4135804146301
CSNK1E	5.98055058827295
SRP14	10.2920682589885
KCNQ4	3.34155899889348
PIK3C2B	7.02226620739226
C15orf15	7.69644493587043
TUBB2B	3.04440979575249
USP15	5.56767123133874
C12orf41	7.28577823858555
CEND1	4.03529094645647
RNF31	5.28041170973336
TCEAL2	4.2080177398878
PTGER2	4.19544084745612
UBN1	6.84449468482943
SLC5A7	3.27043777621993
SLC31A1	5.6146020174933
ADAM29	3.53236424917869
ST7L	4.41596994579021
GFOD1	5.13821726278663
CTNNA1	8.77583238558352
HRBL	4.32303152625165
CBX4	4.02135312906971
NTRK2	3.66855414467833
FOXN3	4.17485803995984
MFGE8	6.64286467872484
PFKFB2	3.71791714274508
TAS2R4	3.73257249480458
SH3TC2	3.14812509471190
IL10	3.23546005379216
PXMP4	5.7951072506433
RNF167	6.54113384622742
PRMT5	9.04094852055923
TSKU	6.2234010663062
ATPIF1	8.6378727816691
ETV3	3.25049779330273
PAK7	2.96660745317826
PDLIM1	8.91179508314685
CEP63	5.12753973072456
WDFY3	5.02359075267233
RNF126	4.98877351917027
DPM1	9.02936053415072
CLIC4	5.47010226332386
ACR	3.94755909066943
KLK7	9.22586508891222
ALOX5AP	7.06492823587586
LRP1	5.22907828297682
TNK1	4.65750796009823
TAS2R9	3.06413669328629
ZNF16	5.61514443847668
POLR1B	5.38537992534837
SLC8A2	3.79677337992236
OLFM4	2.91806551758397
TACC1	4.1798081267357
SAMHD1	6.00007223090515
ATP13A2	5.40274015867751
KRT4	4.09257892312769
PAX6	3.61725748536139
SCG2	3.49857606985104
SLC17A6	3.29755736882464
TUBB4	3.99059930789688
PADI4	3.18732095904997
FMO3	3.15967150555804
NLK	3.63988472596609
POU4F3	3.10327051748538
MDM2	3.70588081849277
CAPNS1	10.3028105617947
SDF4	7.04583846731062
ITGBL1	2.93545787735224
TAP2	3.96213030498657
OR2C1	3.55082180639253
KLHDC3	6.76753325669082
EFHD2	5.75763507783722
GALR3	3.59615005115888
NBEA	3.71356051687889
ABCA6	3.14851863079329
ABBA-1	4.00223764987872
GNAI1	5.2491568646081
CLDN3	9.25494209739039
AKT2	3.79019117231256
EGFR	4.66623267281944
VPS4B	6.90372089259298
RBM16	6.903383669253
GALNT6	6.15500038707757
ZDHHC3	5.04027115657956
SLC25A4	6.97923747176426
CYB5B	5.67458528316764
NDRG1	7.68638307995877
SESN1	3.91952704559096
GBE1	5.36010401568762
MRPL46	6.5724726412745
CLASP1	5.63274132321578
FARP2	4.47859238763919
ACOT11	3.78398386956334
LDHAL6B	2.98283816470412
MAPKAPK3	5.08134576159515
NCAM2	3.12885431352426
AFAP1	4.14532488071896
PRKD2	5.74485764707836
OR2H2	3.42106063982174
ZFP36L1	7.58659564050345
DZIP1	3.93426973970801
GPR161	4.05809877266358
RNF146	5.09765876452274
NKX3-1	4.10896035946112
CCNB2	7.27073774450557
ZNF10	3.93164070227291
WDR74	5.20071141030871
FAM134A	8.29469660329622
PCNP	8.3278442586373
PURA	4.97154451869775
DNPEP	7.61196382129643
ERBB2	5.59393496722469
CREB1	6.30938253635534
NEO1	6.8294715142206
DDX3Y	3.29892285935144
RPS3A	12.4440285947257
MXRA7	9.51168787752147
LGALS3	9.28740154672512
GLT8D1	7.10486921177806
TMPRSS3	6.7167620124626
UPB1	3.24893631864599
LAT	3.81086832448229
CLDN14	3.69797164160076
DHX38	4.98892525825404
KCNA3	3.10500658065507
BTBD1	7.70904699094421
TARS2	5.50893962797466
SKIV2L2	7.55868345328646
ABCF1	7.4490191393333
CDT1	3.16268174310519
ZHX2	7.16858184159939
FCF1	4.93021685237808
LRRC49	4.67261287854886
GUCY1B2	3.38776177145405
CD28	3.28533547041038
SMARCA4	5.70446230904308
SEPT2	10.1307900162275
SOHLH2	3.28187160526908
MCOLN3	3.8650344177631
LRP8	4.46170175371598
TAGLN3	3.87795087640135
MASP2	3.74757571745629
GPATCH3	4.73828227706076
TTRAP	8.01875829103894
AGL	7.30367973204572
NFE2L3	3.94255620563559
PSD4	4.23629322516146
PALMD	7.29969307860012
CCNB1IP1	10.0421761948157
TMEM43	5.65205225920152
OBFC1	6.14746145778342
STAT5B	4.44632396106326
C14orf79	4.67620782828484
ENPEP	4.86142952280306
SSB	8.84347476607632
SCT	3.4427968563838
TIMM23	6.90224730468911
SKI	3.83533639246805
SLC22A13	3.14590509951157
AKAP3	4.68544315780227
OAS2	4.95024413312086
KIAA0423	6.13360209574484
SEC61G	9.00925866605915
CAPN11	3.27095868885491
TMEM50B	6.76247693436857
DEGS1	8.18260030583652
ARHGEF4	3.40361163624268
DBNDD1	4.44049003735165
TBL1XR1	6.15819115384766
FAIM	6.43815045560957
SP140	3.24098955171714
G6PD	4.58384337695512
NUDC	7.60194711452057
GABRP	3.20990353667073
SCARA3	6.18238328963825
TACSTD2	6.03360800624754
EIF3J	6.75857569717336
PPP2R2A	6.83845002783517
CPA3	3.28908172621618
PVALB	3.1035969288043
BCAT2	6.06606996934332
MFN1	7.2496921705928
F10	3.50566329394486
