Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_D10
NR4A2	5.11530120228406
RICS	5.26027580547944
PIR	4.54215218133443
PPCS	8.76874284154763
IPO9	6.15184821475484
LONP1	6.48956919436141
EVC	4.02710416858402
CXCL13	4.19230380250338
SCYL3	5.19158639435184
KIAA1199	6.50758210690587
SORL1	9.28058275595765
NAT10	6.52347294107285
CHD1	6.81975820410513
SYN3	3.48775136278372
DMC1	4.04081528005067
SLC22A2	3.8767823052947
SERPINF1	7.10985169172808
C20orf27	6.21017190680894
OR7A17	3.29611144707909
RPS6KA5	4.80378732890096
LHB	3.65131966488685
TAOK3	4.91531994719704
STK25	5.37007900656015
SLC12A4	3.71119663952347
BRCA1	3.74046614391439
GBL	5.85338294866695
C14orf108	7.95412893599718
CDC25B	7.13980956185076
BMP3	3.27188187008445
MAP1LC3C	3.40946565155979
TMEM180	3.29749132033587
CRYGC	3.62298827440759
SLK	6.28589236552225
POU3F1	3.07785378460098
C20orf32	3.75003980040886
USP52	6.51208505369507
HIGD1B	3.82575635567215
BAZ1B	6.82035662020822
USP6NL	4.65637739784269
SLCO2B1	4.14672294844733
ABCD4	4.46802387560659
DIMT1L	6.56933610547805
SLC25A46	7.97843815197624
LARP7	6.83007568648813
TEK	3.49000630399784
CD160	3.55461999849725
TERF2IP	8.63115951119815
PHF20	6.24388464279063
COL1A1	8.74710793035987
KIAA0090	5.56294261859034
GTPBP1	4.58580176120829
GRK5	3.70868987781782
AP1S2	4.71097538875625
RAB33B	5.47570016256802
CA11	5.43683008766261
ALDOC	5.41043090652662
NUDT1	4.46280091765282
ZNF212	6.07588533731924
ACBD3	8.34544504356239
ZNF83	8.1968861860501
PRDM2	4.68361587048834
GDPD5	4.6178648076318
PDCD4	5.85549252668128
CEP350	5.8708091601239
FOXP3	3.17965856663792
SMYD3	7.6678491535545
CST7	3.98969462699267
SELL	3.93777537825882
CIAO1	6.28427018191675
LGI2	3.67269379877176
WDR45	7.79501903679051
ANKRD6	9.11977371344707
LTBP4	4.00693672730468
PSCD3	3.23456559342526
PYY	3.14928739235139
KCNC1	3.00378466914472
SIRT6	4.02303247603191
CCL19	3.98831638563781
ARHGEF9	4.78088744066654
ABR	4.37875192914949
C10orf22	6.53420075152908
STK17A	6.24577304482124
FOXE1	3.24045813970025
GML	3.24682205623608
CNGA3	2.99263957457551
CD38	3.33563323551571
ZDHHC6	6.76590935686964
NEFH	3.15543729715016
PGBD5	3.44702405902221
CTDSP2	7.03996940902265
RMND5B	5.15907015146133
ZNF257	3.80378407776619
DUSP4	4.26398005774732
FLJ22167	6.98602072817905
EXOSC7	6.8553230411691
ROR2	3.69176406876812
FOXM1	4.87938889831783
ZBTB48	4.50344872550944
BUD31	7.68833633374961
MAOA	3.64705465591057
CCDC41	4.48601867004081
TNNT3	3.56453655487432
FBXO11	5.42033214669345
GYPC	4.87276880267166
PLIN	3.39209739924316
RFXAP	3.45532007051237
C6orf15	3.94745493103428
RNF4	8.19368973071567
F8A1	7.66802841024011
PPP1R3D	4.62607260973488
GRB2	7.07082357605193
TPM3	3.22694145542328
SYT13	3.54824667278808
EPB42	3.42105344662621
RP5-1077B9.4	4.98191467020686
EIF1	10.3898947913435
CETN3	6.95422063185739
FPGT	4.59917519203206
PRY	3.47260792500457
NTHL1	5.94984896921158
POLR2B	8.7382180471613
RPS28	12.2084933645123
GDF10	2.94075358157464
COQ9	8.0305683023572
P2RX3	3.01418584095048
GCC2	6.690201890953
RARRES3	8.46293992314145
PLXNA1	6.18953382707751
WBP4	5.43933873106089
KIAA0100	6.66747909558003
PMF1	7.2944168616501
HS2ST1	5.90892268666123
CRELD2	7.71445662484623
C8G	3.16841075972439
CD82	5.82404333712531
PMM1	5.18046327534227
CBLL1	5.07410993246802
LIM2	3.23975685953913
VAX2	3.66782014132049
SETDB1	5.20392237544955
LRAP	6.52880390412329
GCLM	7.40292331539736
CPEB3	3.75586729213905
PPM1A	5.81812495953444
INTS1	3.7511823952979
MMP16	3.35979043768957
CAMTA1	3.49130448203084
SAMSN1	5.25210494659818
DRD3	2.78024438465314
GMPPA	5.01356036432017
C11orf73	6.34324509550584
AIPL1	3.67756470362197
PTP4A2	9.45980605444758
IL24	3.29941528244891
BDKRB1	3.35094093455689
HPCA	3.58516622844967
MLF1	6.30284904160006
SEC14L1	5.72949814570738
CHFR	5.57466362328215
EMILIN1	3.48598539238388
THADA	7.28137004334413
TAF12	5.68513470595912
NDUFS4	9.23044649796646
ID1	7.14150956144305
PIK3CB	4.51727987486029
COL18A1	7.5027160108854
PDZD3	3.33831229576154
TBC1D17	4.46625386800954
COX8A	9.74140135504289
CDCA4	6.38469799753541
C2orf44	4.11955099469846
C9orf16	7.80610745953145
ERBB2IP	7.37005438842278
EMX2	8.57817318579055
FUS	6.45236844649806
NIPSNAP3B	3.30184223381352
TF	3.32817814521155
CXorf56	5.7367114846203
CLCN4	3.63864349700458
PWP2	5.23180931588182
MMP15	4.28703962250638
MTMR14	5.89433578452845
NPR1	8.24217030012456
DNAL4	5.88078812928747
ELAC2	4.39569585495034
ASS1	12.0291237469622
IPP	6.3951855336718
TMEM59	10.0848748735616
POLR2J	8.04129752894977
SEC23IP	5.28260135289304
RGS4	3.72600013627001
UQCRC1	9.57567749713086
SNX6	7.0442148293338
DDX18	6.00304981014592
POLG	4.75850941630771
ADAM23	4.00099474859591
ZNHIT2	4.49975235589512
TFR2	3.36370888110344
NCDN	4.59125467527316
RAG1	3.34245736528843
POMT1	4.36528332356477
CYP1A1	3.4148163126351
SNAPC1	5.40392168296564
GNA11	5.62975103529687
CCDC52	2.89925033080168
CAPN1	6.93142131674695
DDHD2	6.4899540145822
UPF3A	6.8875000959804
LAGE3	6.590933061603
GNRHR	3.22322826053665
UNC13B	5.00093957916225
TTLL4	3.93001629635714
PPBP	2.99148352688612
HTR3A	4.17682066932904
SDC2	5.80397213894035
ANKRD49	7.2695058229175
BTF3	10.3165692188397
COX7A2	10.9639607439797
SARS	8.81240550595626
C13orf18	4.22715818982509
CACNB1	4.11381575536237
QKI	5.73303249802257
SETMAR	6.11925319118176
LAMB4	3.41357111815257
MAN2B1	5.729194095435
EML3	4.62141428471775
ACADL	3.09522444375839
OFD1	8.05185182409085
CGA	3.72461710081579
EIF3EIP	11.0175844258272
PEX16	5.43130694372348
GNG12	8.82254564434118
HABP4	5.14474831760451
CNTN2	3.44761347791156
ASNSD1	6.93422914923854
FUT4	3.67539457620910
DBH	3.61404714456542
CD53	6.50622911940543
HIST1H2BJ	3.88643134393416
TFAP2B	3.19675399203412
ACF	3.77366975444899
TMEM11	6.2349285005166
CDH8	3.38477255381211
C3orf32	4.51529138275951
AGPS	4.18531010627057
C4orf18	3.39745072450466
PCCB	7.98984600943658
IPO13	4.76262129357012
PECI	7.00729662708117
UNG	8.27636497451988
C6orf105	3.58326196633152
GSTP1	8.5788617779493
SUV420H1	7.67904287181652
ARHGAP15	3.73018464243649
LTBR	5.75096065260648
TDRKH	3.33946362291131
PSG4	3.47600474383422
SLC9A3R1	6.5671447889497
NBPF3	8.51973462169136
SLC9A3	3.53824956859928
OSBP	6.93614357757737
PRR5	5.4141622290913
CHMP7	5.48381036604579
ADRA1A	3.09776516128108
ASAH1	6.78356760625586
FKBP4	6.75828605176756
ZNF350	5.47572403179405
DOM3Z	5.6833191299057
GIPR	3.56671000419523
AHI1	5.36472352867426
BST1	4.18482253913111
NCR2	3.55392360116006
NADSYN1	5.17446278567585
UBE2W	5.34438843055674
RGS14	4.19529289929216
KRT15	4.56215960810292
SCN11A	3.87716906275764
GFI1	3.56989129338449
FHL1	4.58890880120287
SMC6	6.47509563244306
GATA1	3.65921635597995
OSGEP	5.28979362768837
ARMC6	5.24059963580796
HK3	3.14611850286696
PSMD5	7.51165699620169
RSU1	7.75129458207187
RPL4	11.4348566184239
MAD2L1	7.5272130551961
RBPMS	5.76449027181092
EIF4A3	9.22502219298338
E4F1	5.7676639786976
DLEC1	3.34688024477475
PRPF3	6.28963126796214
EMR1	2.98492045078182
CHMP2B	8.27575083278548
CAMSAP1	4.70724358144447
RPS21	10.3981661957056
XCR1	3.35766784076973
ARID5A	4.20205565051608
RBM6	6.87086238974568
UBE2N	7.44151024378615
KLF4	5.02929278833335
MGC4172	4.98447069983501
LMO4	8.13081923227534
KLKB1	4.51001197271078
HDAC3	6.45740154619953
HP	3.39387916239789
SCHIP1	6.73370480127195
BTK	4.18305741820814
KRCC1	8.98663942296466
PRND	2.94788471937713
C6orf27	3.35624669517748
PIGL	4.26803178291717
CLCA1	3.7309456290097
C1orf112	4.3580582327165
OLFML2A	8.8067511857834
HUS1	5.41111332750647
SFRS6	8.03771149286661
CXCR7	3.91479605834037
UIMC1	6.739368288128
FXYD2	3.53627235713217
GOT2	8.46190729423808
ZNF667	4.6937344051877
TFEC	3.46239056121361
ATP7B	3.72987679631158
RAB38	3.08747465742173
POLD2	7.6952027988361
PPM1H	5.52561889701053
DCX	3.35791787018850
NFYC	5.5820987863297
ZNF228	4.66014608987923
KIN	5.27507744780416
PLSCR4	6.42900376443417
HIST1H4I	4.51675863723914
PPARGC1A	3.16218892609636
HIG2	7.0676614971761
KCNK10	4.22150658619621
EXOC1	8.14714746278664
OR6A2	3.77189351940841
ETFA	8.6601469605435
PDAP1	4.93154629754757
C19orf6	3.58312352255521
POLRMT	4.35214124652665
ZNF146	8.4376141740862
MIA2	3.20486050314836
LY6G6E	3.18720193367902
EIF4E2	7.45041864975617
NENF	4.63576726653612
HOXB5	4.05040883669694
ZNF324	5.21205548563702
CUGBP1	4.97767201249805
ENTPD7	4.17748584394585
TTC13	7.14149693232753
GJB5	3.32256992893401
PRSS22	4.57256041848316
CYP3A5	3.77666555150725
MBOAT5	4.10846989985876
CUL4B	5.76261480582613
CENPJ	4.002631169526
KIAA0664	6.41534604615359
PITX1	4.16422564263305
PDGFRB	5.92524293107476
RDX	6.10066715075221
CELSR3	4.12709869797153
JUND	6.87188324720618
ITSN1	4.6788721763625
CHRNB1	3.34677476389115
EHBP1L1	3.89779782792322
C19orf2	7.60446364421309
FETUB	3.14551706905809
CAMK2B	3.28956598125773
DCTN1	6.040970419641
TNKS2	6.67184498951613
MRTO4	7.96147672008877
C1QBP	6.38507047700683
TTC3	8.21029024143615
NDUFB8	8.68751931986811
CADPS2	6.03748378078231
EDG2	6.12911790415213
MYF5	3.07375422966087
SEMA3G	3.31092572472322
IL23A	3.72646213558476
GJA9	3.79161949040447
R3HDM2	7.1820120738361
C5	3.98792171627266
SLC2A10	5.50446381453834
TRIM45	4.54563806806553
TSP50	3.53191671252668
PAQR3	4.33260288639789
ANKRD26	3.19801991616217
TCP1	7.34437203971608
TMED7	6.87503357961592
CMA1	2.93916282031026
PTCRA	4.28128598459699
HCRTR1	3.44172615176775
FST	4.80311921456022
PAWR	4.00691755751343
LDLR	7.23248446014269
ASTN2	3.86452349235979
SCRN1	7.6417279796678
GPATCH8	6.22135420626655
KIF4A	5.94352946668943
TANC2	4.25326148575231
ZMYM5	3.83030146043609
PGM1	8.02272083698567
ZNF586	6.3126461838901
POLR3G	4.03710703022051
CPD	5.96917455864204
SNCAIP	3.86394510670418
DCT	3.51801772239482
HLA-DOA	3.58581344917994
TANK	5.65475303002487
RCAN1	4.51549039144316
UPK1B	8.97105776575836
DNAJB4	4.69908587068928
UGT1A8	3.09658198005520
LIMD2	3.23499469965716
HIST1H4L	3.35439642447927
PECR	3.82654528704632
HSPA2	8.10687231817666
SERP1	9.62999476734226
TACR2	3.22534514063
NUP85	7.27160351029678
CD177	3.39535278412750
GPR135	3.17201220108549
PIGG	7.64673272249909
LGR5	3.2703339703865
JAK2	3.35016724545415
DPYSL4	3.30147609985546
TM9SF4	6.20773779983311
PTHR1	3.33168086841506
SIRPG	2.78338505984075
ZNF264	6.79742880412303
BICD1	5.67901032414732
RAB5A	8.26432805243732
FLJ13224	3.14801815725310
METTL5	8.58714537212117
HERC6	5.38939633143666
CASP1	5.47573281260168
USP9Y	2.92708818280153
LRP1B	3.13055249607592
XAF1	8.07763509217306
PLA2G4C	4.22584302984972
APOA2	3.06741597821046
SPAG6	3.06150782201995
KALRN	4.13135820933185
SECTM1	5.09114334630512
THOC7	9.8864901402946
IFNAR1	3.89433680231164
TCTA	7.14774278397402
NY-REN-7	5.1592227851614
TALDO1	9.00249159565258
B2M	11.8597763727137
LPPR4	3.47859732475396
SQLE	8.26688988739868
SEPHS1	6.07147725656091
EIF5A	7.0341395317302
FAM49A	4.15647259620799
YTHDC2	4.55352606126988
EHD2	5.3419516026713
NCF1	3.32488797362853
SPG7	7.37186170639631
ZNF614	3.66065131333118
HOXA5	3.33813993236338
NUP133	8.26482626906633
FGF12	3.68874034601815
SLMO2	8.49810014806212
INPP5B	4.65920601013646
PPID	7.45534716427446
SNTA1	4.09553964249586
IL20RA	5.4052527615503
UBE2J1	6.47457204595177
CACNG2	3.11610040085054
GCM1	3.22702242238923
ELF1	7.15697384802159
TLR5	4.88602137739423
TCFL5	6.91579970772034
C1orf107	4.86060384754912
C19orf22	7.06219291623958
SAFB2	6.36531296313585
MAP3K7IP1	3.96293694420971
NCK2	7.45996597920377
OXA1L	7.90735904614912
KIAA0652	5.5283379711082
KLRG1	3.39455846609088
FRAG1	6.23231888796212
ZSCAN12	2.93098668521867
PSMD12	7.75418788548443
E2F4	5.35757025983177
CLEC4M	3.4939838012679
KIAA0999	5.2121822766184
CLDN10	4.56849926973555
MGC13053	4.27601205961338
TAC1	2.63649662520435
GYPA	3.42906559136571
HPCAL4	3.26855113772964
TRAIP	4.49480737610251
MEX3D	4.6055056291631
KIAA0232	7.49210158603718
ERCC8	5.51525215531829
NFAT5	7.06262212888854
GPX4	8.8831004157283
CSPG4LYP1	3.17106055715947
KIAA0368	6.13962379308787
FBXO3	5.54267200059264
DVL1	6.16605134258272
CMKLR1	3.61182529121936
GPR157	3.87406834267786
TYMS	7.320583251869
OR52A1	3.19512300304154
PEF1	7.97062806917365
ZNF750	2.81748199551189
ALG9	5.75468661244135
MCM5	6.49138632870775
SDK2	3.48258272480012
BAIAP3	3.73484872406854
RABGGTB	6.76060047177165
KCNK7	3.24947459990276
PTP4A3	7.90674181147827
ANKRD40	4.00676795592799
CALCOCO2	6.16477299690993
TMSL8	6.78806770308892
SNCA	4.36845637179688
ZNF551	5.36063921895172
HBQ1	3.22319687926321
ARHGAP26	4.668536291464
GEMIN6	7.04294982639793
HRAS	5.17207310813122
KLRC4	2.8196611560636
BSDC1	6.79737051886589
DSC1	3.72486363724913
RNF43	4.37115966140974
NDUFAF1	6.21694504139903
MAP2K4	5.74291875366978
FOLR2	4.79382871277036
LYZL6	3.64742010769677
EPB41L3	3.77203986010687
TEKT2	3.36500786004649
CDKN2B	3.35523023403345
WSB1	6.03382154712834
ZNF480	4.11062396812154
MAP3K6	3.97300274154607
PROS1	8.17860589314003
PSMB8	8.4005817636474
HN1	7.52995223702402
MAS1	3.12506041850099
APOL1	6.30478884989979
CSHL1	3.24846066975424
ZBTB7C	2.99639409471022
AHCTF1	6.30944443437537
SAE2	9.23474756993036
ITGA2	5.57956523288163
AP2S1	8.8311794567323
P15RS	6.30772737576347
MME	5.44802276351228
VAT1	6.22175024262834
MAST4	5.70554148208901
TUFM	9.35881657139873
KRT33B	3.52541255817339
THEG	3.64104405229446
KCTD2	5.45827017454942
WDR26	9.0727076902605
MFI2	3.27193186658779
KRT34	3.1049490120543
NR4A3	3.76103954960004
SGSM3	5.24434350898159
ARSA	4.14351618588135
TOMM22	7.16916716152795
SOCS3	3.9092528487626
UNKL	4.4751240895113
POP4	8.78726850292344
BHLHB3	9.34464943975894
MALL	6.12779333041752
SOX15	3.56892296545351
CCNA2	5.05966198547773
PARK2	3.36214074681181
GPR124	4.26722703492004
TMEM132A	4.61864919539255
CGRRF1	5.7962169958036
RUVBL2	8.72584665821783
MCAT	6.95973597402839
WNT10B	3.60332287377862
ISCA1	7.33416646933627
RPAP1	3.98701951911981
C12orf48	4.89713557929434
RAI16	5.32904627218862
RPL27	9.63803590932745
EPN1	3.95006209876458
MAGI1	3.40559140916125
GBX2	3.07115953901729
SLC35A1	7.18905673712475
GAL	3.72373353207732
SLC14A2	3.51793473038065
RDH11	7.38150730624401
ZNF518	3.75542561831504
PCYT1B	3.31897426352354
AUH	7.06876237222479
EIF3H	11.7921580848510
KIF1B	6.05102783975974
MBD2	4.60462742647342
AMOTL2	9.4091531677291
C6orf120	5.58438658787135
PIGT	7.60013409774409
PSRC1	5.94602973937638
PLA2G10	3.62563460734685
ALAS1	6.67911097248478
FOXO1	7.80123500351363
C17orf62	6.66405453673829
KIF5C	4.24488800539064
DUSP10	5.06681086475043
CRLF3	6.83474059112601
CLCNKB	3.36478563495489
PSMA5	9.2191475407347
FARS2	6.12060729760347
CCDC28A	3.95500943708439
AMPD3	4.56543275571927
PIAS1	6.86412747154296
ADCYAP1R1	3.66757124001268
TMEM134	7.03173030879546
CDH20	2.95871616124904
FBXO7	8.33237014919333
FLJ14213	5.33504599900864
ZNF3	5.55230991455787
LRRFIP1	8.11602756275462
TMEM49	9.65776067474538
CNOT2	7.22203499711612
CBX2	2.7635948340271
ZC3H14	7.23945999420007
ALDH5A1	5.30928968434557
HNT	4.11165912901205
SERPINA4	3.17156898292020
FLJ20920	4.93604659060903
CRTAP	5.74343741645378
DDX50	7.79469596945675
STYXL1	7.51416069947456
TK2	4.62211406011923
BLVRB	6.86873703989148
STMN1	6.89051097727245
GUCA2A	3.23390370700081
DPP6	3.44639173954287
GALNT10	4.35496575341578
STK39	4.92195449647275
MMP24	4.48729725221334
CKS2	10.1460156131287
RHO	3.77179732731291
BANF1	9.48027262269767
CR1	3.05260934159593
RPS6KA2	4.4690100169621
HMBS	6.43040954439478
C20orf112	3.97357440792341
SLC25A24	6.79739862274734
MRPL22	8.15142028132087
SLC25A15	6.15357027655119
GADD45B	5.51594798320845
TDP1	5.69219160434127
ZNF287	3.52979845608535
DAAM2	5.3975952571379
C11orf57	6.13604064837307
RFK	7.35897548626209
ZFYVE9	4.02633583830861
TCTN3	6.47268427072506
STCH	6.02610632347302
LOC283871	3.88859871237304
NDUFB3	8.16527444094288
DEFB4	6.28957301660498
FPR1	4.46371319299291
FMNL1	4.56454376483351
SEPT7	9.69916277733448
PTCD2	5.33790019464708
GNLY	4.11803822532698
GRAMD1C	4.79355568431725
ZNF165	5.21175375549686
TR2IT1	4.07632811331979
ARMCX3	8.372851911551
NDE1	5.65827893924103
MAGEF1	8.10876626904392
ITGA10	3.90673144555097
ARHGDIB	7.24523250986275
FSHB	3.89053871565519
ANXA2	11.8275361508283
HLCS	3.99892023291488
MCF2L	5.45301234937813
AK1	6.21133951622607
FH	7.47077515921873
LGALS2	3.62167127730031
SYNPO2L	2.66339425376408
KIAA1045	3.36124451625837
C1orf183	4.79730243395383
MAGEA8	2.94383365497908
DGCR8	5.2701376029363
GSR	4.67435532795419
NEU2	3.4864033335033
HIST1H4B	3.87669220307319
CACNA1C	3.04103878944434
FAM20B	7.06185090409207
HES2	3.25737906593041
PDCD6	10.0186071958699
INTS7	4.04284915921474
AMPH	4.25889650822360
UCKL1	6.56580983299676
ASB4	2.971278048605
C10orf97	4.497124681399
ALDH1L1	3.87546421024022
CCL23	3.24127810022816
OBSL1	4.60923747793986
SLC12A7	8.16998569093236
THAP4	5.94548911350154
RBM4B	5.68394691425393
OGFRL1	4.07295672495894
KIAA0831	5.58227960070532
C12orf11	7.61442464763357
PPP1R15A	5.00227474008148
KIAA0240	5.58562814930396
CD1B	3.25138691208219
FCGR2A	5.04250386582711
MDC1	5.10582716316596
MAN1A1	4.42123365105855
KRT9	3.80622617614919
HTR1A	3.27479145895702
OCEL1	5.97837835971512
ATP11B	6.07470023496712
NLGN4X	4.14669358663532
FBXO34	6.75232143146173
ALOX12	3.33889317335896
RB1CC1	6.56078493514128
PCDH12	4.63553015385777
RPE	5.01766240742815
EIF4E	6.79572687526822
CSDC2	5.69674875103065
ABHD5	5.4233586986562
TMBIM1	6.74170016960071
PET112L	6.02732947461873
P2RXL1	3.01942258248792
F2RL2	3.06629797768875
TRMT1	6.50024013526795
IMPG2	3.55237676242908
LRRC32	5.35170032711517
BGLAP	4.45667939902761
HTR4	3.33633398052705
MRAS	5.49264659711477
TRAF6	4.66302544072937
AXL	4.80202995856723
ATP2C2	4.73822650134038
LMNB1	5.94224243948793
TELO2	4.49800004936216
PNPLA3	3.65253253493072
CSNK1E	6.22951943901713
SRP14	9.97238421780299
KCNQ4	3.03229279835631
PIK3C2B	5.77487290073468
C15orf15	8.57601683504993
TUBB2B	3.48515283279077
USP15	6.05042727115059
C12orf41	7.76988101318995
CEND1	3.75063993399131
RNF31	4.65437336876088
TCEAL2	3.74898216038544
PTGER2	6.35881053631208
UBN1	6.76823309760115
SLC5A7	3.04955876917158
SLC31A1	5.67231008875865
ADAM29	3.38211803317121
ST7L	4.27091849375578
GFOD1	7.27899399264898
CTNNA1	9.36732729340006
HRBL	4.31104314751601
CBX4	3.47759548496833
NTRK2	3.43899180250371
FOXN3	5.89654656614746
MFGE8	7.32396870424755
PFKFB2	3.83163922462336
TAS2R4	3.90100127919394
SH3TC2	3.15491295828849
IL10	3.67241746447014
PXMP4	6.21479000540624
RNF167	6.14258247659327
PRMT5	7.35062535835409
TSKU	5.2631631577664
ATPIF1	8.37696964974152
ETV3	3.34144606989972
PAK7	3.16767738743147
PDLIM1	8.58132771595714
CEP63	6.23774957130812
WDFY3	4.63836442958355
RNF126	4.85011442647432
DPM1	9.10138440271148
CLIC4	6.16625810853773
ACR	3.75607616409452
KLK7	10.9413570649392
ALOX5AP	6.83307885685893
LRP1	4.52702484735366
TNK1	4.55520803197274
TAS2R9	3.34712241593085
ZNF16	6.73422130710905
POLR1B	5.76044403196626
SLC8A2	3.66846054809779
OLFM4	2.84979230059402
TACC1	4.30983144496089
SAMHD1	6.17497656466422
ATP13A2	4.31321215525197
KRT4	6.47935299778834
PAX6	3.48196875849248
SCG2	4.57027705271096
SLC17A6	3.31899618438627
TUBB4	3.63250792830317
PADI4	3.13877988326088
FMO3	3.06361495544228
NLK	4.29929117915671
POU4F3	2.95039116806580
MDM2	3.34503470435444
CAPNS1	9.47778951146972
SDF4	6.2490334266983
ITGBL1	3.62124255820053
TAP2	4.21104669955306
OR2C1	3.56642177823989
KLHDC3	6.2473470729204
EFHD2	5.47825341431155
GALR3	3.42227603164069
NBEA	3.83089155603517
ABCA6	3.16766728201604
ABBA-1	3.85965752753027
GNAI1	5.10628305376817
CLDN3	7.2622795485153
AKT2	3.40688073668085
EGFR	4.29687350861508
VPS4B	7.40500326972623
RBM16	6.40648828537388
GALNT6	5.28754189476968
ZDHHC3	6.09375410926807
SLC25A4	7.69400424173822
CYB5B	6.50809082817468
NDRG1	9.46572482059413
SESN1	4.54414294057938
GBE1	7.05077333014702
MRPL46	6.0815598290663
CLASP1	4.85130984255705
FARP2	4.43272997691724
ACOT11	4.03832022418294
LDHAL6B	3.00957613074925
MAPKAPK3	5.63780359051965
NCAM2	2.98172335137404
AFAP1	4.19514944267623
PRKD2	6.56552979426701
OR2H2	3.34252898257171
ZFP36L1	7.18449599032488
DZIP1	4.74779920999589
GPR161	3.767307647501
RNF146	4.71086254410295
NKX3-1	3.95634114749292
CCNB2	7.43035275241423
ZNF10	4.01223339496743
WDR74	5.90493545676781
FAM134A	7.41172315808889
PCNP	8.91645927750232
PURA	5.90896399540334
DNPEP	7.28603793832623
ERBB2	5.48810920228039
CREB1	5.41634346020603
NEO1	5.91742079580812
DDX3Y	3.21432712578922
RPS3A	13.1992297550643
MXRA7	9.55924333858214
LGALS3	10.9649216149755
GLT8D1	7.22728718643875
TMPRSS3	7.47047902935615
UPB1	3.24765883342227
LAT	3.85478469994431
CLDN14	3.76408707965326
DHX38	6.03454258104848
KCNA3	3.17461303772602
BTBD1	7.87991757727745
TARS2	5.5126985139653
SKIV2L2	8.19375363905474
ABCF1	7.30331852410138
CDT1	3.51289896536131
ZHX2	7.19945713286091
FCF1	4.64341067216747
LRRC49	3.68306549737388
GUCY1B2	4.21543124028558
CD28	3.36612968089289
SMARCA4	6.66719591222337
SEPT2	8.73219424055277
SOHLH2	3.29383462881042
MCOLN3	3.57062322153311
LRP8	6.26983636867142
TAGLN3	3.78513563450707
MASP2	3.60151850033828
GPATCH3	3.83607434361596
TTRAP	8.50588047024012
AGL	7.24315596548166
NFE2L3	3.79459047859981
PSD4	3.62065041454289
PALMD	6.5239525281263
CCNB1IP1	7.37136548465612
TMEM43	8.07920350087606
OBFC1	6.17352709172995
STAT5B	4.41912990702417
C14orf79	4.8043098782089
ENPEP	4.14016432933125
SSB	7.57104594673253
SCT	3.07416564094944
TIMM23	6.56968423826065
SKI	3.52398326698284
SLC22A13	3.28756768012451
AKAP3	3.44199254148467
OAS2	5.42752705092081
KIAA0423	6.17733391363316
SEC61G	9.88723512077909
CAPN11	3.19348595699007
TMEM50B	7.05793604706104
DEGS1	6.48573044287456
ARHGEF4	3.35535055868354
DBNDD1	4.04633552853648
TBL1XR1	6.0271347177563
FAIM	5.96402898322729
SP140	3.21126954869597
G6PD	5.15605668266417
NUDC	6.77426868773532
GABRP	4.4481481990364
SCARA3	5.97456513344342
TACSTD2	6.11915200948955
EIF3J	7.19949158091623
PPP2R2A	8.30479386218527
CPA3	3.60208523669839
PVALB	6.44303698812341
BCAT2	6.20671615351429
MFN1	6.58989820538986
F10	2.94383338676369
