Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_C12_443120
ARID5A	4.67629586540989
RBM6	5.66774944862102
UBE2N	6.66893063373994
KLF4	3.59194355719254
MGC4172	4.41888164594432
LMO4	7.7879331392947
KLKB1	3.30954060697179
HDAC3	5.83780249308335
HP	8.8094380436936
SCHIP1	5.03404563865665
BTK	4.5587901704551
KRCC1	8.53929881668499
PRND	3.02137498871580
C6orf27	3.736140529494
PIGL	3.70776122249930
CLCA1	3.90823162028062
C1orf112	4.80274866204693
OLFML2A	5.97153425726501
HUS1	4.50291979581475
SFRS6	7.39251029252385
CXCR7	6.75969641954193
UIMC1	5.5752109935655
FXYD2	3.91394853171393
GOT2	7.39031277676378
ZNF667	3.99704084347066
TFEC	4.86874410353757
ATP7B	3.96642826409596
RAB38	4.72441684351181
POLD2	6.6183899834281
PPM1H	6.1170011310901
DCX	3.33831868927208
NFYC	6.02281817851798
ZNF228	3.92343512447692
KIN	6.61742206378735
PLSCR4	5.61288367912793
HIST1H4I	4.26834224734108
PPARGC1A	3.23268279967483
HIG2	6.38853592874723
KCNK10	4.12168258679371
EXOC1	8.1418911892288
OR6A2	3.55945574861963
ETFA	7.51481649056293
PDAP1	4.65186104548835
C19orf6	3.50975338294958
POLRMT	4.263195831184
ZNF146	8.15996616224978
MIA2	3.21146429066065
LY6G6E	3.24425929764086
EIF4E2	7.69410353058729
NENF	4.78879628101632
HOXB5	4.56793264026639
ZNF324	4.75126811985765
CUGBP1	4.58939090045818
ENTPD7	4.12646013464575
TTC13	6.9368435959389
GJB5	3.46251962141045
PRSS22	4.53660567703637
CYP3A5	3.26717758964164
MBOAT5	4.63329781328051
CUL4B	5.25487738379912
CENPJ	3.67425111406183
KIAA0664	7.04848121982831
PITX1	3.67896434797067
PDGFRB	4.63870590968627
RDX	5.47864533731394
CELSR3	4.53948614017384
JUND	6.32993289587105
ITSN1	5.14220477179602
CHRNB1	3.73380697966085
EHBP1L1	4.4522734201005
C19orf2	8.05242775277884
FETUB	3.09111735203988
CAMK2B	3.13100990743236
DCTN1	6.36743181557438
TNKS2	6.77419648696179
MRTO4	6.40272389719146
C1QBP	6.02955162088137
TTC3	7.7760487316255
NDUFB8	8.12853844461854
CADPS2	5.33261968463767
EDG2	4.10520389559457
MYF5	3.16338034193917
SEMA3G	3.19176483873351
IL23A	4.9171372163613
GJA9	3.68421997889020
R3HDM2	7.98635385107352
C5	3.80971917021564
SLC2A10	5.57100369136298
TRIM45	5.02278872281688
TSP50	5.96223897163038
PAQR3	4.81288744851658
ANKRD26	3.38854210351457
TCP1	8.8052560922527
TMED7	6.33150402062276
CMA1	3.06784003018388
PTCRA	4.40489403041731
HCRTR1	3.67985170866716
FST	4.04246712762402
PAWR	3.75486416329200
LDLR	4.51526250376525
ASTN2	3.64066065537074
SCRN1	6.63405102849973
GPATCH8	6.60538106026419
KIF4A	6.4806227079524
TANC2	4.19913163302284
ZMYM5	3.77042616987889
PGM1	8.2733544026499
ZNF586	4.58911517358088
POLR3G	3.68195254326096
CPD	6.7889451973985
SNCAIP	4.2928195427978
DCT	3.51040647133402
HLA-DOA	4.02225926407925
TANK	6.19638780688532
RCAN1	3.64213577815521
UPK1B	6.01463978893514
DNAJB4	4.38261861793585
UGT1A8	3.03101056083552
LIMD2	3.87791550174623
HIST1H4L	3.5226662915426
PECR	4.41060480898369
HSPA2	5.08780449996876
SERP1	9.13218371639062
TACR2	3.84432275282023
NUP85	6.28600380338628
CD177	3.37107774941756
GPR135	3.48888160242116
PIGG	7.26446350421681
LGR5	4.54628559745394
JAK2	3.47516108286086
DPYSL4	3.28769519108817
TM9SF4	5.21693557120072
PTHR1	3.44805919766773
SIRPG	3.32623745383746
ZNF264	4.07663099562476
BICD1	6.20506103555575
RAB5A	6.51650017199567
FLJ13224	3.0183472411951
METTL5	8.68584423907267
HERC6	5.74208149257272
CASP1	5.55445313268652
USP9Y	2.81893357503958
LRP1B	2.72857469693739
XAF1	6.76270755751804
PLA2G4C	3.71720323223098
APOA2	3.24823509425369
SPAG6	3.1593646229938
KALRN	3.55434035559860
SECTM1	5.52029819386796
THOC7	8.5238704748971
IFNAR1	4.56522982527705
TCTA	5.51815799326646
NY-REN-7	3.50664620091503
TALDO1	9.17564213307192
B2M	11.4446916461251
LPPR4	3.34978199967351
SQLE	5.27119798330377
SEPHS1	7.16393154768526
EIF5A	5.74649515185288
FAM49A	3.97053609379139
YTHDC2	4.23233894502025
EHD2	4.51133137518361
NCF1	4.99092427961059
SPG7	5.77849768686667
ZNF614	3.39568186699618
HOXA5	3.14397215213557
NUP133	7.88346525355293
FGF12	3.97285028228058
SLMO2	7.09672190938583
INPP5B	4.37532730572559
PPID	5.82717036372792
SNTA1	4.0003043771813
IL20RA	3.46228907734125
UBE2J1	5.92136808531402
CACNG2	3.25931800828604
GCM1	3.35967758653622
ELF1	6.51873850718862
TLR5	5.89835283746071
TCFL5	3.7277909620406
C1orf107	6.01850923020891
C19orf22	6.57242846152851
SAFB2	6.15072438626803
MAP3K7IP1	4.06227840660936
NCK2	7.8816808383366
OXA1L	6.70278534699353
KIAA0652	5.75580516446465
KLRG1	3.54554227453554
FRAG1	5.82621756381176
ZSCAN12	3.12403798845189
PSMD12	6.9069457207277
E2F4	5.44517136577108
CLEC4M	3.51036578270977
KIAA0999	5.7460996131702
CLDN10	8.36212990863925
MGC13053	4.42719121167804
TAC1	2.75334102092129
GYPA	3.45258499782537
HPCAL4	3.45562635090759
TRAIP	3.85174513420318
MEX3D	3.85689726353953
KIAA0232	7.20560325853135
ERCC8	3.89493226741419
NFAT5	5.69825817625598
GPX4	8.76338086751475
CSPG4LYP1	3.31795823147638
KIAA0368	5.45228297330176
FBXO3	4.22764810997919
DVL1	5.88826323150775
CMKLR1	4.10578864635446
GPR157	3.48284635341568
TYMS	7.82983546058486
OR52A1	3.22333035544981
PEF1	6.23178764043498
ZNF750	3.96306257694462
ALG9	5.9413963806859
MCM5	5.47727789706699
SDK2	3.83046839822545
BAIAP3	3.7840455945724
RABGGTB	6.87466547747038
KCNK7	3.37381847622406
PTP4A3	6.12216130698665
ANKRD40	4.15499822459192
CALCOCO2	6.52463197916862
TMSL8	3.83381844581187
SNCA	4.2404418347303
ZNF551	3.56627497222034
HBQ1	3.50804209256085
ARHGAP26	4.74848155957224
GEMIN6	5.87816422894451
HRAS	4.7786554895775
KLRC4	2.71407925163812
BSDC1	6.72119047518823
DSC1	3.60726009372929
RNF43	5.58011615389335
NDUFAF1	5.48826626554378
MAP2K4	4.67656155858315
FOLR2	4.25705716646646
LYZL6	3.7479506776926
EPB41L3	3.71470741859886
TEKT2	3.5374897696562
CDKN2B	3.65231742093689
WSB1	6.08531214376543
ZNF480	3.41644784135584
MAP3K6	4.06089247578913
PROS1	5.23261356690647
PSMB8	7.70036266785602
HN1	7.31444591739075
MAS1	3.54303217436425
APOL1	4.63435153973472
CSHL1	3.45492326421515
ZBTB7C	3.02074940083312
AHCTF1	6.4783851370068
SAE2	9.54901046810925
ITGA2	4.05078362429681
AP2S1	8.60238681603436
P15RS	7.1017716635063
MME	3.70006215359153
VAT1	7.5098155888307
MAST4	6.30688677889672
TUFM	9.00468973148253
KRT33B	3.76331804935004
THEG	3.89706955011504
KCTD2	5.70515965957864
WDR26	9.17585453249171
MFI2	3.38350022217129
KRT34	3.13015937086426
NR4A3	3.47811390106099
SGSM3	4.06239452703236
ARSA	4.12491090908606
TOMM22	4.88237326206271
SOCS3	3.56768005016599
UNKL	4.14415440491716
POP4	8.61522415604837
BHLHB3	9.14659928301752
MALL	3.90377080745316
SOX15	4.13246944933278
CCNA2	4.92285784215025
PARK2	3.2513859007174
GPR124	4.24728650939495
TMEM132A	6.34565998169183
CGRRF1	4.83639405662838
RUVBL2	7.62086772986007
MCAT	5.46965051094845
WNT10B	3.79370936838969
ISCA1	5.10487400951457
RPAP1	4.76079444981401
C12orf48	4.96062622799028
RAI16	5.58578285399484
RPL27	9.74135351839437
EPN1	3.64981378870498
MAGI1	3.30942195154517
GBX2	3.19476782370403
SLC35A1	6.98201968013757
GAL	4.21759182719302
SLC14A2	3.64726649305866
RDH11	6.38894117391152
ZNF518	4.92360785613751
PCYT1B	3.50071984908525
AUH	5.78936638030038
EIF3H	10.5930612060954
KIF1B	6.31538412644249
MBD2	4.61284218172864
AMOTL2	7.98018988151725
C6orf120	6.21770659693848
PIGT	8.36558022581919
PSRC1	6.1536270196308
PLA2G10	4.26578585328584
ALAS1	7.12055034818459
FOXO1	6.29543853228328
C17orf62	7.24881474346505
KIF5C	5.56996648400079
DUSP10	5.07457595504
CRLF3	7.71435369561144
CLCNKB	3.51848880076930
PSMA5	8.74112305725854
FARS2	5.73456771221867
CCDC28A	6.76271282847338
AMPD3	5.11396816707705
PIAS1	7.00359254042873
ADCYAP1R1	3.50626326529708
TMEM134	6.63751363688386
CDH20	2.95469943278853
FBXO7	7.6231743089014
FLJ14213	3.84707130481546
ZNF3	4.74480951437751
LRRFIP1	7.02045931126044
TMEM49	8.75512983721306
CNOT2	8.36103737782165
CBX2	3.03280917385762
ZC3H14	5.87684187082536
ALDH5A1	5.83926300298674
HNT	3.11652751671433
SERPINA4	3.03803934183895
FLJ20920	6.39078088164755
CRTAP	4.51261015222077
DDX50	7.14092242455526
STYXL1	6.8101582655941
TK2	4.48177615537007
BLVRB	6.39783820123205
STMN1	6.40478984919717
GUCA2A	3.49639130726462
DPP6	3.20899665616809
GALNT10	4.00002184163132
STK39	4.98660600789764
MMP24	4.14997344060952
CKS2	8.88329389475928
RHO	3.68007832072057
BANF1	9.21678655536455
CR1	3.10021140709311
RPS6KA2	4.52312699871459
HMBS	6.39204812195244
C20orf112	3.64712054949169
SLC25A24	7.56445782442667
MRPL22	7.53683934635228
SLC25A15	4.76550868569768
GADD45B	4.26439248668789
TDP1	5.12859445032496
ZNF287	3.66235729719413
DAAM2	4.71052069912412
C11orf57	5.5537527884225
RFK	5.63101537167492
ZFYVE9	4.37039354945894
TCTN3	6.07453643145285
STCH	5.96494848760001
LOC283871	3.96819348521847
NDUFB3	7.71154315551033
DEFB4	5.21740663819829
FPR1	4.17774890865076
FMNL1	4.55304366419809
SEPT7	9.71580220482087
PTCD2	5.02409215441972
GNLY	3.80065210022741
GRAMD1C	5.45785414466464
ZNF165	4.38288071573529
TR2IT1	3.66441082503688
ARMCX3	6.77695624801448
NDE1	6.76194833882855
MAGEF1	7.30411579242935
ITGA10	3.81271983458152
ARHGDIB	8.5213591365433
FSHB	3.74638925489923
ANXA2	11.1453424523991
HLCS	4.11094362405088
MCF2L	3.75774422112915
AK1	5.80956129473458
FH	6.23955512011808
LGALS2	4.48082014815167
SYNPO2L	2.76228348661212
KIAA1045	3.45577871435305
C1orf183	4.8222977418592
MAGEA8	3.09047121984244
DGCR8	5.18168382677172
GSR	4.0264564076325
NEU2	3.52809600333495
HIST1H4B	3.39243181127559
CACNA1C	3.18699512640183
FAM20B	6.6508834566687
HES2	3.25823677800505
PDCD6	8.72572332323578
INTS7	5.14110272361335
AMPH	3.63210549964045
UCKL1	5.76777418410831
ASB4	3.19613937839064
C10orf97	4.76144947853062
ALDH1L1	3.83497334928521
CCL23	3.28044597724043
OBSL1	5.29475871400697
SLC12A7	7.29120991248042
THAP4	5.3102785495093
RBM4B	4.95727982398841
OGFRL1	4.51301382363326
KIAA0831	5.0185620340173
C12orf11	7.3328420038905
PPP1R15A	4.41267346774127
KIAA0240	6.38996999828265
CD1B	3.36953624551572
FCGR2A	5.4621829672577
MDC1	5.42009617481591
MAN1A1	3.53371992650506
KRT9	3.38873981347638
HTR1A	3.39137799343490
OCEL1	5.53415882825385
ATP11B	4.94171230068187
NLGN4X	4.0093939986245
FBXO34	7.52734849713751
ALOX12	5.02800872388256
RB1CC1	7.14972665584639
PCDH12	4.33846532414091
RPE	4.36479752165862
EIF4E	6.18617742620771
CSDC2	3.91677113979312
ABHD5	4.21616280071608
TMBIM1	6.26229431800971
PET112L	4.50482832035424
P2RXL1	3.33226046013475
F2RL2	3.20165102942256
TRMT1	5.4201660964331
IMPG2	4.18142936496094
LRRC32	5.58392553137367
BGLAP	4.57883518014026
HTR4	3.46050664116254
MRAS	5.55289748338858
TRAF6	4.84578213465542
AXL	4.63241351687873
ATP2C2	3.71269470472953
LMNB1	5.73997205258288
TELO2	4.38481378204215
PNPLA3	4.35351609809167
CSNK1E	5.88586474798203
SRP14	9.74790838303952
KCNQ4	3.38799047428419
PIK3C2B	7.22850987750263
C15orf15	7.35644176089668
TUBB2B	3.22296717113003
USP15	5.78293963758539
C12orf41	7.67858455879324
CEND1	3.66450023600655
RNF31	4.14037421445819
TCEAL2	3.96786168154161
PTGER2	4.2998118382977
UBN1	7.823642847618
SLC5A7	3.22250160161942
SLC31A1	5.39349127539377
ADAM29	3.59426673471824
ST7L	4.45328294408862
GFOD1	6.97669460514737
CTNNA1	9.0595453148416
HRBL	4.13295213255591
CBX4	3.4507050835524
NTRK2	3.44077718192288
FOXN3	5.02319546301742
MFGE8	5.89758735943202
PFKFB2	3.88728672502902
TAS2R4	3.62725466373227
SH3TC2	3.5702806433793
IL10	3.63900103538863
PXMP4	5.83464068836883
RNF167	6.68433781638039
PRMT5	5.73426989774086
TSKU	5.19177086178748
ATPIF1	7.35794927178688
ETV3	3.42022663244914
PAK7	3.18885577817065
PDLIM1	8.55252885911365
CEP63	5.20576342517111
WDFY3	4.57665779399467
RNF126	4.57548835169473
DPM1	8.5006824113735
CLIC4	5.8202319503622
ACR	3.68245265370671
KLK7	9.62845744393841
ALOX5AP	6.64549363570502
LRP1	5.86280872855362
TNK1	4.67823304385714
TAS2R9	3.11722265818451
ZNF16	5.87176003808356
POLR1B	5.5353242689302
SLC8A2	3.84393475294515
OLFM4	2.86155626756297
TACC1	4.51105528171513
SAMHD1	6.7231623131926
ATP13A2	5.06651149749796
KRT4	3.97991532480363
PAX6	3.61505640719526
SCG2	3.53167974613605
SLC17A6	3.36819443823029
TUBB4	4.39022656488078
PADI4	3.31422351138787
FMO3	3.0932953701444
NLK	4.71128330258391
POU4F3	3.15226425985643
MDM2	3.61310700235642
CAPNS1	9.56531711443529
SDF4	6.67903578228776
ITGBL1	3.17212332779616
TAP2	4.38284167449144
OR2C1	3.29034711731996
KLHDC3	7.04521406635871
EFHD2	5.90410950264308
GALR3	3.23008891324741
NBEA	3.18958148215514
ABCA6	3.19284677799375
ABBA-1	4.09148122913933
GNAI1	4.57855086383288
CLDN3	7.62463260883419
AKT2	3.27576986885578
EGFR	4.28908862317146
VPS4B	6.97172324887014
RBM16	8.64163582328585
GALNT6	6.90789269996951
ZDHHC3	5.14750570974392
SLC25A4	5.09698709452538
CYB5B	5.14656556836674
NDRG1	7.88763358785624
SESN1	4.82551046003258
GBE1	5.96720972091699
MRPL46	5.34209054225497
CLASP1	6.0129710917272
FARP2	4.13681874523107
ACOT11	4.70866030732936
LDHAL6B	2.84648119188396
MAPKAPK3	5.43236756366069
NCAM2	3.21403031854867
AFAP1	4.28685059094046
PRKD2	6.45022871128301
OR2H2	3.41381680908831
ZFP36L1	7.00787881401382
DZIP1	4.08281872215278
GPR161	4.92473423026714
RNF146	5.00071802084298
NKX3-1	3.89888623534458
CCNB2	7.83133015148274
ZNF10	3.67141958764676
WDR74	5.25798842046985
FAM134A	7.85504524338898
PCNP	8.25763313879052
PURA	4.84166031741833
DNPEP	6.74336642984843
ERBB2	5.48529203561325
CREB1	5.14414537842122
NEO1	6.89302020853764
DDX3Y	3.45091936831184
RPS3A	12.1448248534063
MXRA7	8.30738969480896
LGALS3	9.51359508558675
GLT8D1	6.58647767453544
TMPRSS3	7.17129058511986
UPB1	3.27686827920601
LAT	4.30408988325897
CLDN14	3.70571274200903
DHX38	4.90787354282071
KCNA3	3.24842013246935
BTBD1	7.73841392395271
TARS2	5.83704251252756
SKIV2L2	7.20209676419431
ABCF1	7.79789984861464
CDT1	3.45630991681832
ZHX2	6.90602859040134
FCF1	4.66543286131072
LRRC49	4.68776426975611
GUCY1B2	3.72990520924778
CD28	3.43232282913031
SMARCA4	7.14998274071738
SEPT2	8.33653979291334
SOHLH2	3.18626026003717
MCOLN3	3.43059330537060
LRP8	5.9206071841554
TAGLN3	3.76446212694607
MASP2	3.59492195642353
GPATCH3	4.17831927495902
TTRAP	8.00461635993126
AGL	7.52841464340869
NFE2L3	6.49095869280643
PSD4	3.65580256021208
PALMD	5.59647050405764
CCNB1IP1	6.67977108158294
TMEM43	5.78877000005904
OBFC1	5.17240889028565
STAT5B	4.07768039779785
C14orf79	4.64662946012965
ENPEP	3.81848241723785
SSB	7.7487320352189
SCT	3.04752335072834
TIMM23	6.06267894140723
SKI	3.85708128095816
SLC22A13	3.18726507272562
AKAP3	3.58166365912157
OAS2	4.63836431909486
KIAA0423	4.93249448235413
SEC61G	9.43236526961595
CAPN11	3.14694539524912
TMEM50B	6.82850192960743
DEGS1	7.63314723392469
ARHGEF4	3.47446015125854
DBNDD1	4.19907560309288
TBL1XR1	4.70269531884599
FAIM	5.68022343679245
SP140	3.62458341649429
G6PD	5.40666201500588
NUDC	6.43326336414399
GABRP	4.24520348991267
SCARA3	5.85715704601475
TACSTD2	6.10439223713762
EIF3J	6.49293552351017
PPP2R2A	7.40052964833474
CPA3	3.36300004837002
PVALB	3.2289946432417
BCAT2	6.57230169746998
MFN1	5.63065207174914
