Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_E10_298030
CGRRF1	6.33881321626728
RUVBL2	8.98077299949314
MCAT	6.23466908167458
WNT10B	3.69609180167473
ISCA1	6.8396087271233
RPAP1	4.67872294900216
C12orf48	4.59873201199645
RAI16	4.3765332077036
RPL27	9.36190442942297
EPN1	4.01469120239463
MAGI1	2.91300195834806
GBX2	3.22145746644723
SLC35A1	6.69157485235241
GAL	4.33928378435063
SLC14A2	3.80244566291952
RDH11	6.79910322723064
ZNF518	3.79852252707692
PCYT1B	3.39640474894046
AUH	7.46347136461346
EIF3H	11.8887213278376
KIF1B	7.8813971472708
MBD2	4.65205313476412
AMOTL2	8.29686650877907
C6orf120	6.41816633802575
PIGT	7.6875508218571
PSRC1	4.28807976915989
PLA2G10	3.94600117297143
ALAS1	6.82549357379021
FOXO1	5.96238929062684
C17orf62	6.72357814627038
KIF5C	4.70291689210718
DUSP10	5.58582662668148
CRLF3	6.83576458115713
CLCNKB	3.33056858082075
PSMA5	9.62405457657156
FARS2	6.14288843223658
CCDC28A	6.70981300234729
AMPD3	4.97250806647166
PIAS1	5.86336611094329
ADCYAP1R1	3.31554098810288
TMEM134	7.5557049166065
CDH20	3.3029883131852
FBXO7	7.935621442902
FLJ14213	3.71144863075924
ZNF3	4.90221371708262
LRRFIP1	7.3721293533419
TMEM49	8.71987633202428
CNOT2	7.07495235477929
CBX2	2.96087267227427
ZC3H14	6.36807571310341
ALDH5A1	5.62394644175569
HNT	3.43623802523580
SERPINA4	3.09297774566492
FLJ20920	6.40513886563792
CRTAP	5.45264720476193
DDX50	8.26807391517243
STYXL1	8.38632445148125
TK2	4.30861428028793
BLVRB	7.45090062123871
STMN1	6.02160203832016
GUCA2A	3.38033753161625
DPP6	3.99434204144574
GALNT10	4.35735480674023
STK39	5.91091368607018
MMP24	4.25442791177851
CKS2	8.44637646757491
RHO	3.60782062968884
BANF1	9.94306393980353
CR1	3.05994809388538
RPS6KA2	5.4249920017878
HMBS	6.24443482917309
C20orf112	3.64019903207254
SLC25A24	6.83716102115011
MRPL22	9.0386236563531
SLC25A15	4.83121212954123
GADD45B	5.81589863404854
TDP1	5.54239180325777
ZNF287	3.88665321322915
DAAM2	4.19787837980891
C11orf57	5.29202752401286
RFK	6.89931450831646
ZFYVE9	4.47639591832743
TCTN3	7.309876952471
STCH	5.35036556306369
LOC283871	3.3629416096132
NDUFB3	8.59980912405541
DEFB4	3.67823959994849
FPR1	4.03983641265062
FMNL1	3.74737052860667
SEPT7	10.2550983204677
PTCD2	4.80864284103292
GNLY	4.65663740198118
GRAMD1C	5.35145312690886
ZNF165	4.51129469447967
TR2IT1	3.64927799923065
ARMCX3	6.13934009832684
NDE1	5.22337396088755
MAGEF1	7.37064537384287
ITGA10	3.48486381811164
ARHGDIB	8.27078963383163
FSHB	3.71591728143509
ANXA2	11.9152927724047
HLCS	3.99288648727501
MCF2L	5.04172665341167
AK1	5.98402985131073
FH	7.78727617623399
LGALS2	4.13641308571748
SYNPO2L	2.86665976991432
KIAA1045	3.32262438777614
C1orf183	4.50610427417787
MAGEA8	3.11801778233871
DGCR8	4.77776639589971
GSR	5.15268776586959
NEU2	3.41614537298883
HIST1H4B	3.40185956313446
CACNA1C	3.18290864910514
FAM20B	6.04163458956431
HES2	3.24926596740221
PDCD6	8.79892085680263
INTS7	4.78719356143319
AMPH	3.74844409196467
UCKL1	6.05373020863191
ASB4	3.02018493559772
C10orf97	5.4409435374261
ALDH1L1	3.54413834069844
CCL23	3.38464253886604
OBSL1	5.08196658351282
SLC12A7	7.00835253360361
THAP4	5.73263583803846
RBM4B	6.31692270675171
OGFRL1	3.94795755670404
KIAA0831	5.53374024127855
C12orf11	6.84061409528582
PPP1R15A	4.37948122658940
KIAA0240	5.32472141409966
CD1B	3.41372269490882
FCGR2A	5.41668402415327
MDC1	4.98151267101927
MAN1A1	3.95305762447413
KRT9	3.51544840217402
HTR1A	3.44750943579857
OCEL1	6.02445405683207
ATP11B	5.38930061057522
NLGN4X	4.12532769893858
FBXO34	8.12804499702604
ALOX12	3.29642250978757
RB1CC1	6.33904654802936
PCDH12	4.48070479311466
RPE	5.89582292480931
EIF4E	5.79832168922949
CSDC2	3.91886005346002
ABHD5	5.02066565214728
TMBIM1	6.3539754365816
PET112L	4.20913175011521
P2RXL1	3.43556509958484
F2RL2	3.32987925953779
TRMT1	5.37364300256564
IMPG2	4.04804012674631
LRRC32	6.54222528854526
BGLAP	4.51270008104153
HTR4	3.38552646219095
MRAS	3.9852225525441
TRAF6	5.15944562292674
AXL	4.51239290156677
ATP2C2	3.65058735571436
LMNB1	4.86095519603921
TELO2	3.86987290061442
PNPLA3	3.64374710737448
CSNK1E	5.68370420621965
SRP14	10.0855107117946
KCNQ4	3.75913174688277
PIK3C2B	6.55787511216565
C15orf15	8.7458618071653
TUBB2B	3.00592791343005
USP15	5.40451533072846
C12orf41	7.94631305178041
CEND1	3.49230883187103
RNF31	5.09431323200748
TCEAL2	3.28607700914637
PTGER2	6.56891415422064
UBN1	6.19637039576856
SLC5A7	3.42017702137968
SLC31A1	6.242448581513
ADAM29	3.36347469198805
ST7L	4.17155020077615
GFOD1	7.23893413917742
CTNNA1	9.88896652750754
HRBL	4.10169777781152
CBX4	3.97835409295183
NTRK2	3.65713687559182
FOXN3	4.6056215974355
MFGE8	5.61317873732657
PFKFB2	3.78712648948459
TAS2R4	3.24580248844003
SH3TC2	3.252936501262
IL10	3.47614915941083
PXMP4	6.11589568311993
RNF167	6.31677704156096
PRMT5	8.43468981400535
TSKU	4.86894064739296
ATPIF1	8.41325177360286
ETV3	3.64436252790342
PAK7	3.14995933533153
PDLIM1	8.23234758264551
CEP63	5.106669481206
WDFY3	4.66767550446465
RNF126	4.57344922323483
DPM1	8.59484213392508
CLIC4	6.75223291057768
ACR	3.77030457119842
KLK7	10.0351838690606
ALOX5AP	8.69250972526527
LRP1	4.56780872928933
TNK1	4.83435569606244
TAS2R9	3.17625412405603
ZNF16	6.07668807456005
POLR1B	4.52686418889638
SLC8A2	3.65880998081848
OLFM4	2.95146277099364
TACC1	5.1686185649384
SAMHD1	5.703833359922
ATP13A2	5.3923638082109
KRT4	5.10981631038748
PAX6	3.66580550419264
SCG2	3.32011742645474
SLC17A6	3.58769180451274
TUBB4	3.60765574230368
PADI4	2.99050747173183
FMO3	3.15918643793483
NLK	3.7349070072784
POU4F3	3.28730275944253
MDM2	3.55657937360367
CAPNS1	9.35950842730139
SDF4	6.8459019369519
ITGBL1	3.2401973836711
TAP2	4.48974251088890
OR2C1	2.99605560819617
KLHDC3	6.35896368559121
EFHD2	5.98492757614195
GALR3	3.60877222927875
NBEA	4.13587568111213
ABCA6	3.25366790195013
ABBA-1	3.74279409474597
GNAI1	5.8961406657041
CLDN3	8.87502326465655
AKT2	3.52464489066234
EGFR	5.338205642386
VPS4B	7.61792767744887
RBM16	7.21182503602603
GALNT6	5.61231284460523
ZDHHC3	5.24083514073696
SLC25A4	7.48226697167523
CYB5B	5.00508258294185
NDRG1	9.36120622399827
SESN1	4.26161878159779
GBE1	7.49019609742769
MRPL46	7.1600739109023
CLASP1	5.23824319870876
FARP2	5.15918428171465
ACOT11	3.7816363601794
LDHAL6B	2.90649245816781
MAPKAPK3	5.36677989483365
NCAM2	3.21713088146082
AFAP1	4.6908881620928
PRKD2	6.44227432421482
OR2H2	3.25894221380782
ZFP36L1	7.34444437475085
DZIP1	3.58129300235139
GPR161	3.82624899122592
RNF146	5.22562242067193
NKX3-1	3.93922372196131
CCNB2	7.37179498626839
ZNF10	3.63667760751174
WDR74	6.11712133397802
FAM134A	8.53217897181133
PCNP	8.04767194695361
PURA	6.0585638849453
DNPEP	7.40954683706854
ERBB2	6.15377930269502
CREB1	6.09301402610995
NEO1	5.0829215100444
DDX3Y	3.25930119662861
RPS3A	12.9850253290540
MXRA7	9.38797259996675
LGALS3	11.7045068465702
GLT8D1	6.94710048224565
TMPRSS3	9.28036894500846
UPB1	3.44032008065426
LAT	3.70369492896768
CLDN14	3.69131638330449
DHX38	4.43245766575482
KCNA3	3.11599979127041
BTBD1	8.80578489836592
TARS2	5.47172916264533
SKIV2L2	8.64293340729869
ABCF1	7.5643854863138
CDT1	3.17354889795723
ZHX2	7.12372658785662
FCF1	4.899492733481
LRRC49	3.70392648448629
GUCY1B2	3.54028450681965
CD28	3.23958774992238
SMARCA4	6.19064486663168
SEPT2	9.82533877402465
SOHLH2	3.38891937107249
MCOLN3	3.47838563078997
LRP8	5.10125149829076
TAGLN3	3.50336671103403
MASP2	3.60658176398336
GPATCH3	4.55026052179034
TTRAP	9.01233161718144
AGL	6.75950381764908
NFE2L3	4.97361583310726
PSD4	3.80046311201415
PALMD	6.99029538661893
CCNB1IP1	8.96829106001409
TMEM43	6.88860688706156
OBFC1	6.06619744819119
STAT5B	4.07235066009107
C14orf79	4.53146772815324
ENPEP	3.56752849808530
SSB	7.8604212261849
SCT	3.18803928315358
TIMM23	6.79125849376500
SKI	3.61695058838498
SLC22A13	3.21205993984161
AKAP3	3.61688711524392
OAS2	4.29575268231051
KIAA0423	6.67024994989848
SEC61G	9.98033694709375
CAPN11	2.95315898202187
TMEM50B	7.97475731632896
DEGS1	7.85117885764035
ARHGEF4	3.49428491353359
DBNDD1	4.25405617710739
TBL1XR1	4.93907841480254
FAIM	4.69108183608554
SP140	3.36000619738747
G6PD	4.93587516210593
NUDC	7.65488968362512
GABRP	4.10861107361394
SCARA3	6.34235929267283
TACSTD2	6.24846848752817
EIF3J	6.99708814886446
PPP2R2A	7.57327897304952
CPA3	3.31765302008807
PVALB	2.93629969582279
BCAT2	6.67086346088101
MFN1	6.12288264322656
F10	3.20458845667685
