Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_D06_472004
ANKRD26	3.61604476637439
TCP1	8.79185334972613
TMED7	6.35376657884496
CMA1	2.85735109275031
PTCRA	4.10710434786415
HCRTR1	3.42599237246528
FST	4.53976974164233
PAWR	4.06559182331660
LDLR	4.45641708642834
ASTN2	3.74696211287963
SCRN1	5.75139490930168
GPATCH8	6.00692680012315
KIF4A	5.94077463652807
TANC2	3.2319015793432
ZMYM5	4.06006192747241
PGM1	8.67714614801138
ZNF586	5.08199014348072
POLR3G	3.64727450909473
CPD	5.47292926858322
SNCAIP	4.27055953892829
DCT	3.46035902617908
HLA-DOA	3.51196686510768
TANK	5.90013335087072
RCAN1	3.85229194580867
UPK1B	3.90231134902645
DNAJB4	4.54946660059732
UGT1A8	3.03857258642039
LIMD2	3.9020037998328
HIST1H4L	3.84821708487338
PECR	4.68111431414997
HSPA2	6.40422386564638
SERP1	9.46331320014897
TACR2	3.25556040539198
NUP85	6.72895608029606
CD177	3.46975830858704
GPR135	3.36504444911723
PIGG	5.48305936263928
LGR5	4.50398752716932
JAK2	3.94900638083051
DPYSL4	3.33166706577383
TM9SF4	5.35605939652093
PTHR1	3.19110124536116
SIRPG	3.23005254870489
ZNF264	4.79682673953711
BICD1	5.26347596103874
RAB5A	7.20708091870362
FLJ13224	3.14624485137398
METTL5	9.0748726740048
HERC6	4.50617136015325
CASP1	5.09256214855484
USP9Y	2.96986619924625
LRP1B	3.02075669046848
XAF1	5.5037137847909
PLA2G4C	3.42009501799595
APOA2	3.20622816567623
SPAG6	2.99965117701725
KALRN	3.12290633409442
SECTM1	4.75597544901849
THOC7	9.29641788845517
IFNAR1	3.62104028376126
TCTA	5.74597061417348
NY-REN-7	3.68774088705934
TALDO1	8.67460467790128
B2M	11.6787186513693
LPPR4	3.91798168909702
SQLE	7.16000587626097
SEPHS1	6.44060079626502
EIF5A	6.08932762707544
FAM49A	3.96769082651615
YTHDC2	4.23274793106445
EHD2	4.47880022555487
NCF1	3.51477761131934
SPG7	5.42267537490764
ZNF614	3.8388138319548
HOXA5	4.18127966949664
NUP133	7.77211126253339
FGF12	4.34619204589256
SLMO2	7.95061943415643
INPP5B	4.68829172112729
PPID	7.01377263433702
SNTA1	4.14084724130164
IL20RA	4.03450127367226
UBE2J1	6.6439027481667
CACNG2	3.12482747357344
GCM1	3.22968019929939
ELF1	6.55269207842708
TLR5	4.51932190741827
TCFL5	6.54028214159091
C1orf107	5.9444850924066
C19orf22	5.69490471373108
SAFB2	5.55032382401216
MAP3K7IP1	3.85137895280401
NCK2	7.53505474726763
OXA1L	8.32895522486375
KIAA0652	5.05713553336092
KLRG1	3.39575598853558
FRAG1	6.48949643196014
ZSCAN12	3.21694681705429
PSMD12	6.79770515699927
E2F4	4.89281172794004
CLEC4M	3.47852943794492
KIAA0999	4.72173494426973
CLDN10	6.28250068098478
MGC13053	4.38889375888287
TAC1	2.67791971393735
GYPA	3.37712631281084
HPCAL4	2.98985925897458
TRAIP	3.89372905797195
MEX3D	4.34889507114668
KIAA0232	5.92970565929919
ERCC8	4.41684390556171
NFAT5	4.2700119536756
GPX4	8.62366317716014
CSPG4LYP1	3.37805733232493
KIAA0368	5.25926857858062
FBXO3	5.94987443246006
DVL1	6.02139532297295
CMKLR1	3.55292620492532
GPR157	3.61705386644962
TYMS	9.41175793497265
OR52A1	3.15038072915002
PEF1	6.64375503291249
ZNF750	2.97844338913655
ALG9	5.97306161805339
MCM5	5.737934287928
SDK2	3.58200848553318
BAIAP3	3.82316895662045
RABGGTB	6.19701476724559
KCNK7	3.41033268895692
PTP4A3	6.28732967647671
ANKRD40	3.94680135390586
CALCOCO2	6.69462781971961
TMSL8	6.74394798562612
SNCA	4.0139789117887
ZNF551	5.14686198171778
HBQ1	3.27416982048709
ARHGAP26	3.68331045486725
GEMIN6	6.64068304872918
HRAS	4.42402900858877
KLRC4	2.97708073746122
BSDC1	5.33505008922595
DSC1	3.67165681324665
RNF43	4.92792260389458
NDUFAF1	5.29335811992536
MAP2K4	4.99405427743094
FOLR2	5.27620777117816
LYZL6	3.50827499281213
EPB41L3	3.75018817011659
TEKT2	3.83430370662269
CDKN2B	3.52389762713826
WSB1	6.39386122999605
ZNF480	3.41928553078666
MAP3K6	3.54552000427969
PROS1	6.36388904183257
PSMB8	7.64974012533943
HN1	6.96325012343724
MAS1	3.12274665011915
APOL1	4.64365100676147
CSHL1	3.32789070870911
ZBTB7C	2.88478518990772
AHCTF1	5.94689262451043
SAE2	9.38617536380683
ITGA2	3.82899508087507
AP2S1	8.5056585697246
P15RS	7.64631479389026
MME	4.11622543894103
VAT1	6.34194142590634
MAST4	4.49646030931738
TUFM	9.0912213262908
KRT33B	3.52465624789925
THEG	3.82066474226334
KCTD2	4.99879665162441
WDR26	8.18902234073082
MFI2	3.27596220431154
KRT34	2.98102500086498
NR4A3	3.43633004659068
SGSM3	4.01965333266093
ARSA	3.47128958066002
TOMM22	5.19311066733139
SOCS3	3.74484882115964
UNKL	3.95604508165694
POP4	7.85665994326882
BHLHB3	8.10157243593976
MALL	3.79078487785063
SOX15	3.17546198776728
CCNA2	5.25744971015762
PARK2	3.24409013414554
GPR124	4.50254084693312
TMEM132A	4.77518707191098
CGRRF1	6.58431030977027
RUVBL2	7.96586335599046
MCAT	5.47414088185751
WNT10B	3.39070886530597
ISCA1	6.1320522068721
RPAP1	3.91578813043013
C12orf48	5.03322956979217
RAI16	4.54704101477106
RPL27	9.15125148829617
EPN1	3.48434991221436
MAGI1	3.27661927536343
GBX2	3.28082725454218
SLC35A1	8.5412188235844
GAL	5.44175806035345
SLC14A2	3.32281085248359
RDH11	7.72592215149527
ZNF518	4.41233260177436
PCYT1B	3.31959384760835
AUH	5.63675835635086
EIF3H	11.4059198525642
KIF1B	6.80944559999192
MBD2	4.37583674633967
AMOTL2	7.7641694080508
C6orf120	5.93994026684798
PIGT	7.94664038952192
PSRC1	5.50406041126631
PLA2G10	3.63207575962477
ALAS1	5.92722547769786
FOXO1	5.72309396843353
C17orf62	6.61057014957896
KIF5C	5.99965582166422
DUSP10	3.94186316210039
CRLF3	6.50250758401559
CLCNKB	3.12681788463655
PSMA5	8.5796333614984
FARS2	6.41680461322355
CCDC28A	6.57687342067488
AMPD3	4.82491718801152
PIAS1	7.9433402331498
ADCYAP1R1	3.6314209910607
TMEM134	6.65110875064269
CDH20	3.18430589822758
FBXO7	7.23131670489717
FLJ14213	4.11123232062497
ZNF3	5.64062392068516
LRRFIP1	6.69069446209688
TMEM49	8.41419152660946
CNOT2	7.47528046964217
CBX2	2.80931458583745
ZC3H14	7.31693941243538
ALDH5A1	6.17610784832923
HNT	3.15619759741718
SERPINA4	3.10281575576375
FLJ20920	5.29093891232589
CRTAP	4.61137100830203
DDX50	8.74036103884083
STYXL1	6.84354990728668
TK2	4.39782031797309
BLVRB	6.0894677768315
STMN1	7.14287986511532
GUCA2A	3.43525109583823
DPP6	3.16427229936926
GALNT10	3.54910144755499
STK39	4.23234524024377
MMP24	4.10939469566336
CKS2	9.25604725711425
RHO	3.75808858376239
BANF1	9.7492822738171
CR1	3.04717617828789
RPS6KA2	4.65474527391678
HMBS	5.36504685274633
C20orf112	3.70180181254800
SLC25A24	7.3660441467464
MRPL22	7.21931300635542
SLC25A15	5.91392160491143
GADD45B	4.19046131014722
TDP1	6.65248111181696
ZNF287	3.48476353418315
DAAM2	5.02329632632059
C11orf57	6.75929340929657
RFK	7.17895823693039
ZFYVE9	3.94913047108945
TCTN3	6.8526469431963
STCH	6.33998832975505
LOC283871	3.50712633094139
NDUFB3	7.66238087760723
DEFB4	3.37447704208197
FPR1	3.95552141050209
FMNL1	3.90906703311968
SEPT7	9.57557317593028
PTCD2	4.84746123403571
GNLY	3.47928465305404
GRAMD1C	5.17298350694847
ZNF165	4.63367264104524
TR2IT1	4.53023533690665
ARMCX3	7.1630335424971
NDE1	4.89773358290275
MAGEF1	7.03684301157066
ITGA10	3.56262173350252
ARHGDIB	8.2646165522878
FSHB	3.78186614167812
ANXA2	10.5940421847758
HLCS	3.78578988185061
MCF2L	4.08894800664841
AK1	4.73900840179113
FH	6.51140087290729
LGALS2	3.9112400093249
SYNPO2L	2.98775434802508
KIAA1045	3.47034050013781
C1orf183	4.53157790524742
MAGEA8	2.95105602037057
DGCR8	4.73047055180508
GSR	5.96679418746803
NEU2	3.36833833437729
HIST1H4B	3.85352591678059
CACNA1C	3.13468560513877
FAM20B	6.59888792969396
HES2	3.25417803242235
PDCD6	8.5746070386825
INTS7	6.13486088980857
AMPH	3.53853897825308
UCKL1	6.28169632601401
ASB4	2.95852430742003
C10orf97	5.60631472602576
ALDH1L1	3.93851714059541
CCL23	3.36413158176093
OBSL1	4.70218663881005
SLC12A7	6.46114604832902
THAP4	5.29784713482701
RBM4B	5.79477746181131
OGFRL1	4.09794193612816
KIAA0831	6.81702901680899
C12orf11	7.70410342571299
PPP1R15A	4.34030202986343
KIAA0240	5.31355830177645
CD1B	3.08784188168219
FCGR2A	5.2901488138073
MDC1	5.27234587360865
MAN1A1	3.82999393870736
KRT9	3.31342198448994
HTR1A	3.39687832708013
OCEL1	5.23257302101538
ATP11B	5.41379963919519
NLGN4X	5.36276079553816
FBXO34	7.93764321406135
ALOX12	3.24519565442607
RB1CC1	7.31470023148875
PCDH12	4.25129169620263
RPE	5.51771167319116
EIF4E	6.80472246484852
CSDC2	4.02569567272457
ABHD5	5.03092841572549
TMBIM1	5.69234295733594
PET112L	4.74421557453853
P2RXL1	3.1902688370928
F2RL2	3.00828396505313
TRMT1	5.18065797138798
IMPG2	3.67885681385527
LRRC32	4.69108290132713
BGLAP	4.57141137510031
HTR4	3.26449657771959
MRAS	4.41918624219242
TRAF6	4.60810803717909
AXL	4.73740528679472
ATP2C2	3.70672712447138
LMNB1	6.33535096107733
TELO2	4.14822224727266
PNPLA3	3.41031508931838
CSNK1E	5.9080231268094
SRP14	10.0980393137458
KCNQ4	3.07012815269167
PIK3C2B	4.93840658259475
C15orf15	8.72078365814511
TUBB2B	4.35245837722615
USP15	5.80442391753289
C12orf41	7.78238129142083
CEND1	3.86266327258074
RNF31	4.36508170491826
TCEAL2	5.65453562472069
PTGER2	4.2665585228196
UBN1	5.29382929772059
SLC5A7	3.30431594598274
SLC31A1	5.14685794295139
ADAM29	3.18149563853916
ST7L	4.08436707174169
GFOD1	5.17868399659949
CTNNA1	8.29067278224309
HRBL	3.68600181820893
CBX4	3.93114110759742
NTRK2	3.43587979782498
FOXN3	4.90370287501852
MFGE8	6.54228599187929
PFKFB2	3.51464977186893
TAS2R4	3.68195747447164
SH3TC2	3.16449620001194
IL10	3.31942309226154
PXMP4	4.68185659569887
RNF167	5.59330836570606
PRMT5	8.12500569480609
TSKU	4.8689028851749
ATPIF1	7.38195161690134
ETV3	3.25049923899904
PAK7	3.17234860788207
PDLIM1	9.43946784075354
CEP63	4.55400068286482
WDFY3	4.39176369618556
RNF126	4.15134208150322
DPM1	9.63801126452938
CLIC4	6.0432582950172
ACR	3.77204882336989
KLK7	7.10183609002593
ALOX5AP	6.53391664702077
LRP1	4.41031845397176
TNK1	4.02672739853687
TAS2R9	3.35853987024962
ZNF16	6.27214564975375
POLR1B	5.56514950528746
SLC8A2	3.38340911945455
OLFM4	2.89659312698224
TACC1	4.90215850287954
SAMHD1	6.43833551787658
ATP13A2	4.31075047387822
KRT4	3.64622798490965
PAX6	3.60359884164757
SCG2	3.36542337185464
SLC17A6	3.14444368976458
TUBB4	3.72658083429035
PADI4	2.95603719164635
FMO3	3.15054962407695
NLK	3.74821967543391
POU4F3	3.56964101595479
MDM2	3.43223297353189
CAPNS1	9.13211105807893
SDF4	6.381817783707
ITGBL1	3.14295354069557
TAP2	3.99275737543978
OR2C1	3.42147059269372
KLHDC3	6.68115764763744
EFHD2	4.9019717711924
GALR3	3.69344590706596
NBEA	5.02146682950119
ABCA6	3.19118048294956
ABBA-1	4.02930391099925
GNAI1	5.69445205051398
CLDN3	7.72394398442438
AKT2	3.50683309179153
EGFR	3.80062593562423
VPS4B	6.43288439541136
RBM16	8.33258281019621
GALNT6	4.96486830878008
ZDHHC3	4.95780515950884
SLC25A4	6.36303267676049
CYB5B	5.49310428157549
NDRG1	9.24495752239569
SESN1	6.06900831798601
GBE1	8.21682192397195
MRPL46	6.6226822591341
CLASP1	5.38536939202799
FARP2	4.16035217305
ACOT11	3.98802897783631
LDHAL6B	3.01832414694029
MAPKAPK3	4.69302150900334
NCAM2	2.87422954182720
AFAP1	4.18943263022075
PRKD2	5.33796850082429
OR2H2	3.41484662890641
ZFP36L1	8.185952329975
DZIP1	4.70762137767277
GPR161	3.88725632058623
RNF146	4.7643343545043
NKX3-1	3.90027341921835
CCNB2	7.23422949775568
ZNF10	3.79459682413255
WDR74	5.58107389654671
FAM134A	7.12401668340675
PCNP	9.29316430023468
PURA	4.56689484726397
DNPEP	6.36505085878593
ERBB2	4.64497361662975
CREB1	6.10038098429402
NEO1	6.45367078336755
DDX3Y	3.30454378359297
RPS3A	12.7359977295847
MXRA7	9.49289458356758
LGALS3	10.9918022458289
GLT8D1	6.33986698872546
TMPRSS3	6.12659451789857
UPB1	3.25912516537397
LAT	3.97151136611359
CLDN14	3.90463903130735
DHX38	4.36959654759259
KCNA3	3.34566566601880
BTBD1	8.76461327260064
TARS2	5.15326193862889
SKIV2L2	7.63492169632127
ABCF1	8.07146449028094
CDT1	3.48740189922455
ZHX2	7.55941105174275
FCF1	5.37552179725931
LRRC49	4.77201377568755
GUCY1B2	4.44192417619227
CD28	3.40670846045962
SMARCA4	6.47438711796174
SEPT2	9.4556538151372
SOHLH2	3.64013889101215
MCOLN3	3.94123257293364
LRP8	4.03186893304577
TAGLN3	3.72408048608353
MASP2	3.29099781139853
GPATCH3	4.06365346288609
TTRAP	8.69599031400185
AGL	5.92435657421463
NFE2L3	4.66045557792076
PSD4	3.70737893381346
PALMD	5.22828453733778
CCNB1IP1	8.75689984927545
TMEM43	7.10870167276887
OBFC1	5.39973530827550
STAT5B	4.45508335475480
C14orf79	4.70085135941641
ENPEP	3.94134130251667
SSB	8.85727771121705
SCT	3.11318448182828
TIMM23	6.86943975032243
SKI	3.50359757715123
SLC22A13	3.12885793114401
AKAP3	3.84776008611775
OAS2	4.66701557721813
KIAA0423	6.90267531715557
SEC61G	9.71132342844382
CAPN11	3.0833941101855
TMEM50B	6.27835856432641
DEGS1	7.27337361266213
ARHGEF4	3.79194265133406
DBNDD1	4.39766914989126
TBL1XR1	7.71831996033046
FAIM	6.04347441744258
SP140	3.50601223780047
G6PD	4.33325541567893
NUDC	6.3889914767951
GABRP	3.20280747185278
SCARA3	4.60447190163676
TACSTD2	5.37051208400279
EIF3J	6.26501033662467
PPP2R2A	7.80019676841382
CPA3	3.52548974454016
PVALB	3.01506312930775
BCAT2	6.42864118046266
MFN1	6.07951766170298
