Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_C04_452000
COL18A1	6.99574627968043
PDZD3	3.15861153713964
TBC1D17	4.96314700234828
COX8A	9.08564718107454
CDCA4	5.84690006209146
C2orf44	4.63042889292949
C9orf16	7.29907313400558
ERBB2IP	7.84509528030369
EMX2	7.93091298600228
FUS	6.1021397534107
NIPSNAP3B	3.62030094134651
TF	3.27766681741141
CXorf56	5.26173081917492
CLCN4	4.05440095302344
PWP2	5.40604432994988
MMP15	4.1563866454273
MTMR14	5.94959146243986
NPR1	7.36300940904933
DNAL4	5.08662332169883
ELAC2	4.48438544042066
ASS1	10.8792909181379
IPP	4.92136563348974
TMEM59	8.49743366678518
POLR2J	8.6854045514561
SEC23IP	4.20677412277369
RGS4	3.98047135906621
UQCRC1	8.12316580260234
SNX6	6.30324493361664
DDX18	6.49741856020559
POLG	4.78075420754453
ADAM23	4.13173436886461
ZNHIT2	4.86662704123711
TFR2	3.19419610784583
NCDN	4.37306917948077
RAG1	3.37214543184047
POMT1	4.47160278413944
CYP1A1	3.31704571679935
SNAPC1	4.97847516083493
GNA11	5.823338082428
CCDC52	2.84151856794056
CAPN1	6.87836491997078
DDHD2	6.7752567109598
UPF3A	5.41222559615133
LAGE3	6.24686872568185
GNRHR	3.19315414275621
UNC13B	5.187713914717
TTLL4	4.96263058032865
PPBP	2.98602211743606
HTR3A	4.52654460919543
SDC2	3.91082697117871
ANKRD49	6.30393553296724
BTF3	10.222135849546
COX7A2	9.87912691733634
SARS	7.34674311812215
C13orf18	3.63456657959326
CACNB1	3.85505741361127
QKI	5.26808776856044
SETMAR	5.88277913660426
LAMB4	3.16045312215425
MAN2B1	6.57615365530278
EML3	6.02138498642805
ACADL	3.30933645807801
OFD1	8.23141134378879
CGA	3.59590861222173
EIF3EIP	10.3805310847133
PEX16	5.12177632035441
GNG12	7.67590848339885
HABP4	4.83644125140295
CNTN2	3.80862997833355
ASNSD1	7.34557200710944
FUT4	3.87580417980191
DBH	3.66027080718197
CD53	6.58817248014691
HIST1H2BJ	3.51442668776954
TFAP2B	3.32374556295129
ACF	3.68793124749637
TMEM11	5.48861551981581
CDH8	3.26533690570546
C3orf32	3.5554519317315
AGPS	4.44878693159171
C4orf18	3.25215173427222
PCCB	5.88085406728718
IPO13	4.61342123807909
PECI	6.02640102129515
UNG	7.94871949816783
C6orf105	3.56703137442436
GSTP1	8.79320995934013
SUV420H1	7.17416101522096
ARHGAP15	4.15903364635714
LTBR	6.51996564214805
TDRKH	2.96433487403825
PSG4	3.46275886398198
SLC9A3R1	6.22864359694636
NBPF3	9.10324842322198
SLC9A3	3.49137568523215
OSBP	5.72300238554773
PRR5	4.43094646907706
CHMP7	6.22597537916571
ADRA1A	3.0652400958816
ASAH1	6.54712976446663
FKBP4	6.88503310815449
ZNF350	4.80380269780247
DOM3Z	4.9005196116698
GIPR	3.64041728444004
AHI1	4.29957402965656
BST1	4.77820409180561
NCR2	3.51958442655723
NADSYN1	4.75398944779287
UBE2W	6.4921912128153
RGS14	4.00856693891531
KRT15	4.54159472038418
SCN11A	3.85558833469545
GFI1	3.84095863172162
FHL1	5.42858955785709
SMC6	5.60680583891554
GATA1	3.87683915484053
OSGEP	4.51942245741283
ARMC6	5.06371665236157
HK3	3.31590923502186
PSMD5	6.49391174968047
RSU1	8.21557891505595
RPL4	11.6304636662157
MAD2L1	7.07413574487642
RBPMS	6.52108195950401
EIF4A3	8.43055170597707
E4F1	5.11775136311465
DLEC1	3.53819686705797
PRPF3	4.89249445732022
EMR1	3.16185429237552
CHMP2B	6.5769939039019
CAMSAP1	4.35656977523311
RPS21	10.1140508027765
XCR1	3.38748714871877
ARID5A	4.67830257989848
RBM6	5.63603477406348
UBE2N	7.54361598190627
KLF4	3.54953146523923
MGC4172	4.31256642056534
LMO4	7.27181392334103
KLKB1	3.64292261360478
HDAC3	5.29879396015386
HP	3.31191249970453
SCHIP1	6.76898316336927
BTK	3.97874117771021
KRCC1	7.8472916626671
PRND	3.20492615670785
C6orf27	3.67251080470097
PIGL	3.53162406766248
CLCA1	3.86015217749851
C1orf112	4.03661432399114
OLFML2A	6.25678629509313
HUS1	4.44522568267217
SFRS6	6.52866943327608
CXCR7	4.92171729149812
UIMC1	5.52656144351224
FXYD2	3.95640646880854
GOT2	7.52839282262445
ZNF667	3.90997216644793
TFEC	3.72124013260822
ATP7B	3.77826726791904
RAB38	4.06639817168826
POLD2	6.66327197814676
PPM1H	4.37827487632546
DCX	3.25708393420220
NFYC	5.35867091759324
ZNF228	4.15280596019046
KIN	6.36565217269846
PLSCR4	7.58438234393258
HIST1H4I	4.31944652235934
PPARGC1A	3.16735351958519
HIG2	6.45230522195948
KCNK10	4.20032856560233
EXOC1	7.49207871992401
OR6A2	3.60785019682343
ETFA	7.83550544725454
PDAP1	4.93776550227676
C19orf6	3.58878587841805
POLRMT	3.91909481819986
ZNF146	7.79076459785346
MIA2	3.21561653489845
LY6G6E	3.12931084838321
EIF4E2	7.77144372847431
NENF	5.13646018123949
HOXB5	4.12090403097755
ZNF324	4.82293525822574
CUGBP1	4.26034200041689
ENTPD7	3.84363395729413
TTC13	5.35306482688895
GJB5	3.58477766485909
PRSS22	4.13376011250327
CYP3A5	3.1698190562394
MBOAT5	4.15115066762893
CUL4B	4.67683720791938
CENPJ	3.57985625308833
KIAA0664	6.05444450997857
PITX1	5.07935407872108
PDGFRB	5.23771865017494
RDX	5.70432552169095
CELSR3	4.09545803226933
JUND	6.58046399564208
ITSN1	4.84227993597025
CHRNB1	3.64787349940577
EHBP1L1	3.60054917239074
C19orf2	6.67850643982463
FETUB	3.12699932496389
CAMK2B	3.15575551419937
DCTN1	6.26630587409856
TNKS2	6.51655246986306
MRTO4	7.19853211971478
C1QBP	5.67647482896956
TTC3	7.00827661212233
NDUFB8	8.32541690948308
CADPS2	5.93902961701722
EDG2	4.66901132809123
MYF5	3.35878183577673
SEMA3G	3.21508369316788
IL23A	3.93562881595341
GJA9	3.49311955558909
R3HDM2	7.70474576376515
C5	4.08953970538702
SLC2A10	5.66264317013117
TRIM45	4.65698996387437
TSP50	3.67987425338390
PAQR3	4.70402139778289
ANKRD26	3.51335328303527
TCP1	7.62570226678123
TMED7	6.47750037651651
CMA1	2.89445254733401
PTCRA	4.40733493874965
HCRTR1	3.31145536863568
FST	5.8132670534088
PAWR	4.18198478593344
LDLR	4.88749656329782
ASTN2	4.03491664440696
SCRN1	7.0266225538877
GPATCH8	5.74722309833158
KIF4A	4.93252593060695
TANC2	3.54821679942219
ZMYM5	3.5636748215797
PGM1	7.05407034101942
ZNF586	5.08109638251494
POLR3G	3.85624855263258
CPD	4.77273923009561
SNCAIP	3.85685662082138
DCT	3.75035707418758
HLA-DOA	3.65309128753167
TANK	7.05382415481776
RCAN1	4.97744449332045
UPK1B	4.62836332335152
DNAJB4	4.93824638409608
UGT1A8	3.06720439793899
LIMD2	3.38370574248274
HIST1H4L	3.4093563611406
PECR	4.4225627179173
HSPA2	6.09062563315447
SERP1	9.46053951187576
TACR2	3.27648155238608
NUP85	6.3517526192227
CD177	3.47785175250851
GPR135	3.63603997541456
PIGG	6.83757885243513
LGR5	3.38106946172421
JAK2	3.93054425297162
DPYSL4	3.37337258268432
TM9SF4	5.92775093053541
PTHR1	3.53587964993464
SIRPG	3.43441252737431
ZNF264	5.76553741714991
BICD1	5.94260327362075
RAB5A	6.69873645527112
FLJ13224	3.29411728864918
METTL5	8.85767163040648
HERC6	5.5865567013475
CASP1	5.98847892126416
USP9Y	3.02015712204912
LRP1B	3.19428735109513
XAF1	7.13009902561702
PLA2G4C	4.00758355843633
APOA2	3.40116806146209
SPAG6	3.04445699067638
KALRN	3.37815115550628
SECTM1	5.40671364980293
THOC7	9.12931682342424
IFNAR1	3.46277957899974
TCTA	6.89501975796482
NY-REN-7	3.60626648674154
TALDO1	8.67211409399002
B2M	11.3990807405977
LPPR4	3.90514017248038
SQLE	6.25304272094265
SEPHS1	6.66989326319124
EIF5A	6.42234456433854
FAM49A	4.12350511004137
YTHDC2	3.78189284877728
EHD2	5.26410079134032
NCF1	3.57763765568627
SPG7	5.68313801426693
ZNF614	3.49115129759628
HOXA5	6.67260877847008
NUP133	7.30458152094608
FGF12	3.56234957726268
SLMO2	7.79677427091543
INPP5B	4.54980722491963
PPID	5.91410478852515
SNTA1	4.36607777388007
IL20RA	3.45872988386392
UBE2J1	5.61442622035639
CACNG2	3.39237494573386
GCM1	3.23452568707476
ELF1	6.6145078872497
TLR5	5.09166958908193
TCFL5	6.52901416851649
C1orf107	5.34544138879591
C19orf22	5.98356781990862
SAFB2	6.43078048779915
MAP3K7IP1	3.90503152706773
NCK2	7.8514440563945
OXA1L	7.65076132101954
KIAA0652	5.59558860354549
KLRG1	3.58663125745813
FRAG1	6.72343909719448
ZSCAN12	3.03298501209075
PSMD12	6.40806833787947
E2F4	5.0158783095653
CLEC4M	3.74320615780762
KIAA0999	5.28833581594453
CLDN10	9.65999034135505
MGC13053	4.31673520324715
TAC1	2.62671733463220
GYPA	3.35373710486132
HPCAL4	3.32992947524606
TRAIP	4.35375258214242
MEX3D	4.15048423774445
KIAA0232	7.3045334787567
ERCC8	4.22208468698677
NFAT5	4.90498349271745
GPX4	7.90536313169185
CSPG4LYP1	3.20445532473427
KIAA0368	6.47601921077211
FBXO3	5.27204951534108
DVL1	6.50967136371739
CMKLR1	3.55109297656465
GPR157	3.60084234118733
TYMS	5.67300578466441
OR52A1	3.22285237702992
PEF1	6.68409378256725
ZNF750	3.22380316840496
ALG9	4.43573053133907
MCM5	5.72478631946619
SDK2	3.69489281454409
BAIAP3	4.01934639289251
RABGGTB	7.1830421178167
KCNK7	3.46035127628764
PTP4A3	5.59106756123863
ANKRD40	3.90409001948508
CALCOCO2	6.01900289584956
TMSL8	3.81192203083389
SNCA	4.05571039933693
ZNF551	4.38745835565808
HBQ1	3.52376772236298
ARHGAP26	4.60298118003966
GEMIN6	6.28013428288056
HRAS	6.17906138642158
KLRC4	2.98132713535109
BSDC1	6.13496128903889
DSC1	3.84102075091334
RNF43	5.42908436885548
NDUFAF1	5.48582464189595
MAP2K4	4.62981861310401
FOLR2	4.48799393810965
LYZL6	3.77526836738415
EPB41L3	3.25119011603744
TEKT2	3.9565550925862
CDKN2B	3.68323451927928
WSB1	5.4692466949733
ZNF480	3.31485592316186
MAP3K6	4.74696549461849
PROS1	4.34761217782823
PSMB8	7.65067258818901
HN1	7.37813408516996
MAS1	3.41006750694408
APOL1	6.19715053774882
CSHL1	3.34356120572434
ZBTB7C	2.97465168892248
AHCTF1	6.18003175468749
SAE2	8.33067511648121
ITGA2	4.87256611048963
AP2S1	8.22637661749479
P15RS	5.9013073847189
MME	3.35318304343267
VAT1	6.76707280673343
MAST4	6.60729892966134
TUFM	8.41479709049901
KRT33B	3.37496410512357
THEG	3.83164299339937
KCTD2	5.31460910396693
WDR26	7.69787325475823
MFI2	3.35728016252621
KRT34	3.45991046393996
NR4A3	3.41592121938847
SGSM3	4.42776756403775
ARSA	4.55631063625696
TOMM22	4.94549688280596
SOCS3	3.66409089671854
UNKL	4.07608585957284
POP4	6.56279499237092
BHLHB3	8.57370265421744
MALL	3.53624531820287
SOX15	4.32423549416344
CCNA2	4.70291340552397
PARK2	3.41255808884729
GPR124	4.44584954878706
TMEM132A	5.15357738888514
CGRRF1	4.98766085616847
RUVBL2	7.79880104319364
MCAT	5.87516391683977
WNT10B	3.87102874316471
ISCA1	6.13022269922962
RPAP1	4.16442177493557
C12orf48	5.40894826177292
RAI16	5.91931435824584
RPL27	9.06431089294923
EPN1	4.11614610130771
MAGI1	2.98410740729569
GBX2	3.40163903731013
SLC35A1	6.61758045839714
GAL	4.05582407140596
SLC14A2	4.22675114311960
RDH11	6.44906915423134
ZNF518	4.37842716407054
PCYT1B	3.47146163391868
AUH	5.93504604886335
EIF3H	11.1341461461321
KIF1B	7.42854253367803
MBD2	4.61472612972737
AMOTL2	7.91907517255732
C6orf120	4.65937861266091
PIGT	7.28982317125419
PSRC1	5.39379002176259
PLA2G10	4.01660275444287
ALAS1	6.41215981218529
FOXO1	5.55895011466724
C17orf62	6.20583500227786
KIF5C	5.86881445556501
DUSP10	5.53433589532384
CRLF3	6.64976873611117
CLCNKB	3.46511858687525
PSMA5	8.18189897727621
FARS2	5.00627350990363
CCDC28A	5.43950563295685
AMPD3	4.66723587530841
PIAS1	6.63002943996482
ADCYAP1R1	3.40723975233019
TMEM134	6.42733241180609
CDH20	3.09627746623145
FBXO7	7.46194375401873
FLJ14213	4.62386497260921
ZNF3	5.37220642220183
LRRFIP1	7.7306718361602
TMEM49	7.85989805093993
CNOT2	7.49231824587163
CBX2	3.04119841781360
ZC3H14	6.1428652230085
ALDH5A1	4.32653043151329
HNT	4.38118553779643
SERPINA4	3.40357796258737
FLJ20920	5.58589044992046
CRTAP	5.52371281434168
DDX50	7.77520576324113
STYXL1	7.1757439973411
TK2	4.27650483843156
BLVRB	6.07751220572563
STMN1	6.90941565817493
GUCA2A	3.61237291940342
DPP6	3.36692166498871
GALNT10	4.15177576606621
STK39	5.28125230311854
MMP24	4.86373861920362
CKS2	9.64923161398783
RHO	3.99924987467190
BANF1	9.08026356026952
CR1	3.03763793858819
RPS6KA2	4.84543530259355
HMBS	5.94348242891215
C20orf112	3.66538948666834
SLC25A24	6.75009481452703
MRPL22	7.07444235442673
SLC25A15	4.81106458072666
GADD45B	5.70424076190861
TDP1	4.99839373408617
ZNF287	3.60627123166069
DAAM2	4.14228066349495
C11orf57	5.97556243830581
RFK	6.33208846510718
ZFYVE9	4.1090113895823
TCTN3	6.33048405784526
STCH	4.99833200830092
LOC283871	3.78226189626702
NDUFB3	7.52027433136783
DEFB4	3.55391739227210
FPR1	3.61548663151313
FMNL1	4.07601178869114
SEPT7	9.26704839513552
PTCD2	5.00663340395235
GNLY	5.79427990998278
GRAMD1C	4.90043503382092
ZNF165	3.86271377716178
TR2IT1	3.7454788150612
ARMCX3	6.73693315787362
NDE1	5.42209711258795
MAGEF1	6.83318977593609
ITGA10	3.68432518757308
ARHGDIB	7.8073803752654
FSHB	3.6936120158686
ANXA2	10.6425495206926
HLCS	4.07070764084929
MCF2L	4.44073346765994
AK1	4.36551134566764
FH	5.92857277051829
LGALS2	3.73914173402345
SYNPO2L	2.75316522122029
KIAA1045	3.49746923971874
C1orf183	4.71677456978744
MAGEA8	3.05140097294186
DGCR8	5.14763504190377
GSR	4.8637331376682
NEU2	3.57845746135727
HIST1H4B	3.49404034092601
CACNA1C	3.28224402067156
FAM20B	6.06327262187221
HES2	3.31171395162313
PDCD6	8.7362623577223
INTS7	5.00466710327121
AMPH	3.53188923498542
UCKL1	5.56318346837552
ASB4	3.11545996613397
C10orf97	5.00642949784345
ALDH1L1	4.18138826471366
CCL23	3.24026683586143
OBSL1	5.02349566291426
SLC12A7	7.78809887706995
THAP4	5.94840501992552
RBM4B	5.05370204015304
OGFRL1	4.15909171522392
KIAA0831	5.38641958057722
C12orf11	7.25572217938217
PPP1R15A	4.52816064335140
KIAA0240	5.27404608645223
CD1B	3.31138648850116
FCGR2A	4.60278867277952
MDC1	4.65403557745064
MAN1A1	3.31196057388164
KRT9	3.17079642272129
HTR1A	3.42501544390644
OCEL1	5.80309851581232
ATP11B	5.89350484885436
NLGN4X	3.86263849253301
FBXO34	6.94468320047793
ALOX12	4.02629767280960
RB1CC1	7.52957436636444
PCDH12	4.37506621895016
RPE	4.90303220380302
EIF4E	5.46941302966939
CSDC2	3.97098055791586
ABHD5	4.36391256264126
TMBIM1	6.65404366525829
PET112L	4.28016289189389
P2RXL1	3.21560394569029
F2RL2	3.48593357103551
TRMT1	5.98769988411802
IMPG2	3.50569430382713
LRRC32	3.98369349527299
BGLAP	4.63514174507298
HTR4	3.29861541154722
MRAS	4.47537795121010
TRAF6	4.65682656563987
AXL	4.51065806333346
ATP2C2	3.89480370401904
LMNB1	4.81774077664242
TELO2	4.51008491538752
PNPLA3	3.95738044249894
CSNK1E	7.0677640579003
SRP14	9.90558816801252
KCNQ4	3.14217936978123
PIK3C2B	5.3062416834472
C15orf15	7.5979366036103
TUBB2B	3.16578843573441
USP15	5.03450244910175
C12orf41	6.94140058982536
CEND1	4.63894780235574
RNF31	4.8978671465684
TCEAL2	4.28398134841042
PTGER2	4.55736401532043
UBN1	6.03008599013262
SLC5A7	3.07434092076016
SLC31A1	4.99021504583013
ADAM29	3.55830555967363
ST7L	4.66242814593826
GFOD1	5.6789525314269
CTNNA1	8.5674667586771
HRBL	3.97841423536916
CBX4	3.87824338594213
NTRK2	3.51454587892489
FOXN3	5.13098320814517
MFGE8	6.37102961065508
PFKFB2	3.59389360487054
TAS2R4	3.82914019578739
SH3TC2	3.26871831391959
IL10	3.11520307748904
PXMP4	5.82799882490769
RNF167	6.25155897825552
PRMT5	5.90399002630746
TSKU	5.51701765710605
ATPIF1	8.75681802099115
ETV3	3.20816349567674
PAK7	3.48992927747696
PDLIM1	9.91120123486516
CEP63	5.1554694153984
WDFY3	4.308797427247
RNF126	4.43851941426734
DPM1	8.61600751173394
CLIC4	6.17322756585545
ACR	3.73577890750679
KLK7	7.79016113750476
ALOX5AP	5.24185851468991
LRP1	5.24644371711729
TNK1	4.89713853437577
TAS2R9	2.96885141591381
ZNF16	6.7403236685904
POLR1B	5.57471570224825
SLC8A2	4.12386012112796
OLFM4	2.92794637800477
TACC1	5.25829702738434
SAMHD1	7.1783373612464
ATP13A2	4.8506466925402
KRT4	3.91395446467065
PAX6	3.86008178077569
SCG2	3.44923720166666
SLC17A6	3.16103959519356
TUBB4	4.09086594233657
PADI4	3.25663140635358
FMO3	3.21090049181566
NLK	3.91368490125554
POU4F3	3.27342640330431
MDM2	3.44321130530522
CAPNS1	9.07591209698572
SDF4	6.79859421279213
ITGBL1	4.27603336477249
TAP2	4.27213810165383
OR2C1	3.49551642620608
KLHDC3	5.98748894716602
EFHD2	5.94712777807552
GALR3	3.55341625862317
NBEA	3.44292173493725
ABCA6	3.37269810432523
ABBA-1	3.74006431503174
GNAI1	4.26355690915283
CLDN3	8.3508352107321
AKT2	3.38763412899681
EGFR	4.38482669031927
VPS4B	6.926538510588
RBM16	7.05918336130635
GALNT6	5.86618489553724
ZDHHC3	5.19441766711315
SLC25A4	6.42542773234939
CYB5B	4.28912578171008
NDRG1	8.42256939033038
SESN1	4.0042563052489
GBE1	6.26246422801655
MRPL46	5.39391175429478
CLASP1	5.8095281278944
FARP2	4.88533498562243
ACOT11	3.6540751416997
LDHAL6B	2.86818653422285
MAPKAPK3	6.17659882556378
NCAM2	2.82394084493776
AFAP1	4.5425284254443
PRKD2	6.38911269559827
OR2H2	3.44828295128194
ZFP36L1	7.87985907319222
DZIP1	5.81439372910126
GPR161	4.64210161567886
RNF146	3.90206665857423
NKX3-1	4.09850971896532
CCNB2	7.28702764137497
ZNF10	3.30225709193135
WDR74	5.44806386218175
FAM134A	7.86209644074246
PCNP	8.43844403100428
PURA	5.14371032774477
DNPEP	7.70158937408353
ERBB2	4.94290738885017
CREB1	5.0145854793506
NEO1	5.68252670161948
DDX3Y	3.30295150998922
RPS3A	12.1603032348140
MXRA7	9.4168964654425
LGALS3	10.1795407296919
GLT8D1	6.87718816382922
TMPRSS3	8.95107532427138
UPB1	3.472688732363
LAT	4.28283292817209
CLDN14	3.75458182476316
DHX38	3.96776733126800
KCNA3	3.15109367218362
BTBD1	7.49620952103994
TARS2	5.1641498222184
SKIV2L2	7.31971869708033
ABCF1	6.59283133701813
CDT1	3.31690406795071
ZHX2	6.18259424437472
FCF1	4.68627321166136
LRRC49	4.97300519478184
GUCY1B2	3.70864578494584
CD28	3.32249483837122
SMARCA4	6.79292361172892
SEPT2	9.12840864775563
SOHLH2	3.29495344109094
MCOLN3	3.77440443149569
LRP8	4.42889415563423
TAGLN3	3.95982050590131
MASP2	3.61301333675202
GPATCH3	4.40906509541020
TTRAP	7.13393002391189
AGL	6.85008465956319
NFE2L3	5.46502389824444
PSD4	3.92513207567147
PALMD	6.13862678972652
CCNB1IP1	8.43484147831524
TMEM43	6.4875146346972
OBFC1	5.81978675213573
STAT5B	4.14808722516855
C14orf79	4.11400296999665
ENPEP	3.33730122051819
SSB	8.4818563276965
SCT	3.27402176506639
TIMM23	6.92134175068713
SKI	3.65862794077844
SLC22A13	3.28413205750817
AKAP3	4.01152722597224
OAS2	6.06517319221923
KIAA0423	4.90161333324913
SEC61G	8.95774831347884
CAPN11	3.19595276619671
TMEM50B	5.37252315855908
DEGS1	7.35961445573436
ARHGEF4	3.49619257266591
DBNDD1	4.99383304086521
TBL1XR1	4.88837816408948
FAIM	6.956606668637
SP140	3.5577907597761
G6PD	5.25645893631336
NUDC	7.39051903451652
GABRP	4.8572629964888
SCARA3	6.30076100562596
TACSTD2	6.06387313313323
EIF3J	6.42818648023972
PPP2R2A	7.84411209620586
CPA3	3.36307760645114
PVALB	3.01618768863077
BCAT2	6.13648411956999
MFN1	5.62539147535076
F10	3.55385108436810
