Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_E08_298076
BRCA1	3.99498375651786
GBL	6.67886970548077
C14orf108	8.00159683477886
CDC25B	7.35422691392525
BMP3	3.18428319447155
MAP1LC3C	3.70099598798989
TMEM180	3.71425610520685
CRYGC	4.07173206751829
SLK	6.0951709915868
POU3F1	3.3237131331418
C20orf32	3.94916966464598
USP52	6.82927019628499
HIGD1B	4.1512233025826
BAZ1B	5.88294486774573
USP6NL	6.41709754083974
SLCO2B1	3.67859079093592
ABCD4	4.26583863622211
DIMT1L	6.03443931039026
SLC25A46	6.81026282044019
LARP7	7.26160587017832
TEK	3.84491920686713
CD160	3.56771056753371
TERF2IP	7.9975644768421
PHF20	5.97203470212307
COL1A1	6.06105256029931
KIAA0090	6.09752503420521
GTPBP1	4.25214985701822
GRK5	3.99405755859229
AP1S2	4.72954979987685
RAB33B	4.05754179503891
CA11	4.78438763110092
ALDOC	5.06178878624987
NUDT1	5.96320495924815
ZNF212	5.66161393630039
ACBD3	6.6955149466843
ZNF83	5.50343938385921
PRDM2	4.48094042306869
GDPD5	5.85368143324709
PDCD4	5.37655042946662
CEP350	5.49365416636071
FOXP3	3.48349069919723
SMYD3	7.34484770475871
CST7	3.67970086471237
SELL	3.3946926924663
CIAO1	6.44777337285956
LGI2	4.30940807308003
WDR45	5.9991637500172
ANKRD6	5.75345987509314
LTBP4	4.52874108109419
PSCD3	3.44313224533282
PYY	3.19482311963538
KCNC1	3.1785779328972
SIRT6	4.06422963528951
CCL19	3.63838266010107
ARHGEF9	4.69649269310254
ABR	4.9973287016577
C10orf22	6.90774777761346
STK17A	4.66177135773492
FOXE1	3.41856656299095
GML	3.30773557361872
CNGA3	3.02291094311845
CD38	3.63275041864093
ZDHHC6	9.03475816620734
NEFH	4.44085180987902
PGBD5	4.76540033060146
CTDSP2	7.54621799563912
RMND5B	6.28258283092041
ZNF257	4.11190805553484
DUSP4	5.24295746206961
FLJ22167	6.31344136032101
EXOSC7	7.17223887218035
ROR2	3.78173870099609
FOXM1	5.99960774024305
ZBTB48	4.26340690082724
BUD31	8.04407855401187
MAOA	6.45581282149625
CCDC41	4.32117626604451
TNNT3	3.6764497560378
FBXO11	6.11620401821
GYPC	4.98974200066646
PLIN	3.39392209454195
RFXAP	3.29192371485748
C6orf15	3.63560908504745
RNF4	8.8566304060817
F8A1	7.23141061131347
PPP1R3D	4.25822455527028
GRB2	7.20401629032712
TPM3	3.27029603946876
SYT13	4.00143568450896
EPB42	3.52923071834230
RP5-1077B9.4	5.06359800525875
EIF1	10.8026640692796
CETN3	7.04797125615264
FPGT	4.64281357073965
PRY	3.50032305716832
NTHL1	5.57231141335765
POLR2B	9.22014241221731
RPS28	11.9168899267451
GDF10	6.39938185253663
COQ9	8.40815763749922
P2RX3	2.89234696062160
GCC2	5.85396929434097
RARRES3	3.90006902545458
PLXNA1	5.62250398090099
WBP4	3.95759662455779
KIAA0100	5.58524303447544
PMF1	7.68940598313798
HS2ST1	6.02035977556502
CRELD2	5.98537475241752
C8G	3.22029388678813
CD82	5.10655782884626
PMM1	4.20190254782379
CBLL1	4.51920935030484
LIM2	3.23203703484571
VAX2	5.03670838536817
SETDB1	5.8870998251983
LRAP	4.08477838713021
GCLM	5.64303341033685
CPEB3	3.27619172326102
PPM1A	6.01109226539153
INTS1	4.00292761190884
MMP16	3.38440724393765
CAMTA1	3.7958775545409
SAMSN1	4.03069508463677
DRD3	2.73643114508837
GMPPA	4.88421067913733
C11orf73	5.04529540209982
AIPL1	3.63746499236529
PTP4A2	8.90583620899715
IL24	3.27036591143847
BDKRB1	3.29949829153039
HPCA	3.46647332403995
MLF1	6.36061859151603
SEC14L1	7.76750739374656
CHFR	5.71653889243446
EMILIN1	3.13707509826426
THADA	6.17483229230351
TAF12	4.87381759435095
NDUFS4	8.82213977784787
ID1	6.45947251865887
PIK3CB	3.93365256926078
COL18A1	8.84921656954396
PDZD3	3.35548902044285
TBC1D17	4.29531744995994
COX8A	10.1914657624819
CDCA4	6.77606259112965
C2orf44	4.67576099472282
C9orf16	8.51258965827358
ERBB2IP	7.37103253626108
EMX2	10.6678772991941
FUS	7.38056966011111
NIPSNAP3B	3.84736125242701
TF	5.39264261350862
CXorf56	5.30829250184295
CLCN4	4.06983733816947
PWP2	6.28243606062283
MMP15	4.65443412127761
MTMR14	5.92245338018589
NPR1	5.58677073918894
DNAL4	5.66471853174358
ELAC2	4.62715211336137
ASS1	11.4750249822514
IPP	5.03141583135358
TMEM59	9.05042992834971
POLR2J	9.11453984564612
SEC23IP	5.81120464940077
RGS4	3.60823124264428
UQCRC1	9.59016932723667
SNX6	7.93630886286302
DDX18	7.12213760388125
POLG	5.11215343849238
ADAM23	4.05776124114401
ZNHIT2	5.05516805862528
TFR2	3.67040934953518
NCDN	4.14088732912571
RAG1	3.36921752115238
POMT1	5.25760091458605
CYP1A1	3.66188821682082
SNAPC1	5.71236431494845
GNA11	4.97840716505537
CCDC52	2.74060170888643
CAPN1	6.95368377763066
DDHD2	8.0874660785672
UPF3A	7.34738333655892
LAGE3	5.70709452114757
GNRHR	3.14180717118885
UNC13B	5.7043846289282
TTLL4	4.59544325610849
PPBP	2.88865435507611
HTR3A	3.60933499650728
SDC2	6.22851941881758
ANKRD49	7.03272460921721
BTF3	10.4826014339276
COX7A2	10.4528810537137
SARS	9.23969189815518
C13orf18	3.83600613414095
CACNB1	3.81533960965
QKI	5.91514594672008
SETMAR	5.5586481905175
LAMB4	3.17987796674986
MAN2B1	6.50630830757754
EML3	4.50186912730155
ACADL	3.30071227754414
OFD1	8.00400249843362
CGA	3.39109855017922
EIF3EIP	10.9118288140724
PEX16	5.70417626513899
GNG12	7.68764831348477
HABP4	5.1887423115022
CNTN2	3.48537631252444
ASNSD1	7.21523066277943
FUT4	4.43788221280575
DBH	3.59176395003758
CD53	5.36883626415648
HIST1H2BJ	4.24591808146778
TFAP2B	3.19223802357962
ACF	3.6369539046761
TMEM11	6.07633039699995
CDH8	3.36976652464917
C3orf32	3.90913480502769
AGPS	4.53115928272836
C4orf18	3.26265461815576
PCCB	8.6477568168028
IPO13	6.11511606156981
PECI	8.06250981465984
UNG	8.20172131543563
C6orf105	3.92831432957745
GSTP1	9.25160188324818
SUV420H1	7.26404966340087
ARHGAP15	3.56747151688335
LTBR	6.48485951686073
TDRKH	3.34977822092173
PSG4	3.27164724796516
SLC9A3R1	6.21072855990021
NBPF3	9.50537920755679
SLC9A3	3.65412180863195
OSBP	6.42417256930042
PRR5	4.03547185227555
CHMP7	5.11686997482555
ADRA1A	3.1155893457508
ASAH1	5.99630073002485
FKBP4	7.1478387204285
ZNF350	4.65645519669197
DOM3Z	8.53375117074594
GIPR	3.77321286923432
AHI1	4.48540063643168
BST1	3.84481703803930
NCR2	3.62170939191897
NADSYN1	5.27186036108417
UBE2W	4.89064168625749
RGS14	4.3239445231144
KRT15	3.30966535811834
SCN11A	3.72313272531019
GFI1	3.44157027071423
FHL1	4.91845392304588
SMC6	6.57168506742886
GATA1	3.49797946859837
OSGEP	4.83724323018638
ARMC6	5.42931044597488
HK3	3.43903556957090
PSMD5	7.19925117624078
RSU1	7.23884290735281
RPL4	12.2809801335854
MAD2L1	7.22620534398763
RBPMS	4.2276525163021
EIF4A3	9.49071147489991
E4F1	4.87566433987728
DLEC1	3.45075831168683
PRPF3	5.92138969751075
EMR1	3.26989299752648
CHMP2B	6.79637138692324
CAMSAP1	4.73700312029257
RPS21	10.2496121766732
XCR1	3.25232674137758
ARID5A	4.46936570263021
RBM6	6.31297433034247
UBE2N	8.27558418541648
KLF4	5.16414153391528
MGC4172	5.11071587446458
LMO4	7.37392438721085
KLKB1	3.24600219604234
HDAC3	6.23760619084302
HP	3.69223811887147
SCHIP1	6.73755197022125
BTK	4.01660921499055
KRCC1	7.88754732153782
PRND	3.08314524730595
C6orf27	3.67825335689580
PIGL	4.00088114194729
CLCA1	3.78223719603604
C1orf112	5.26899837271412
OLFML2A	4.94254000888253
HUS1	4.9083321446078
SFRS6	6.86623216357945
CXCR7	7.84773963578989
UIMC1	6.9562719231694
FXYD2	3.53514839128109
GOT2	8.13549981712623
ZNF667	3.81862683818903
TFEC	3.34367939038339
ATP7B	4.16197773314128
RAB38	5.44852784292441
POLD2	7.08175143883575
PPM1H	5.78046888111082
DCX	3.25276719748011
NFYC	6.54305991263307
ZNF228	3.52448169522817
KIN	6.25710753544968
PLSCR4	4.51925759014303
HIST1H4I	4.65020330891007
PPARGC1A	4.566799758216
HIG2	8.13205926914367
KCNK10	4.16685141899701
EXOC1	8.36357361211942
OR6A2	3.71467524649327
ETFA	8.45916167443096
PDAP1	4.97143120036762
C19orf6	3.53520820632889
POLRMT	4.19696165574888
ZNF146	7.996182097295
MIA2	3.18163393880958
LY6G6E	3.24433261986079
EIF4E2	8.92024098745642
NENF	5.02076262386542
HOXB5	4.07254333324641
ZNF324	4.18961571441976
CUGBP1	4.87708656944107
ENTPD7	4.97340922083811
TTC13	6.05602541610088
GJB5	3.03047013525007
PRSS22	3.91664204809706
CYP3A5	3.11376600749043
MBOAT5	4.82181776561862
CUL4B	4.89944128740116
CENPJ	3.80596000913662
KIAA0664	6.10929058807053
PITX1	3.48880145188642
PDGFRB	5.09686134270097
RDX	6.18726205178155
CELSR3	4.10759782580563
JUND	6.54486564736141
ITSN1	4.93792826779256
CHRNB1	3.47755707178998
EHBP1L1	3.62089814915573
C19orf2	7.66454851996628
FETUB	3.1261213639829
CAMK2B	3.27673242553842
DCTN1	6.83955375512428
TNKS2	6.86511071050251
MRTO4	7.08549806909392
C1QBP	6.12194654263138
TTC3	7.74049877537167
NDUFB8	9.68195307926294
CADPS2	4.81759255889151
EDG2	5.68929890456169
MYF5	3.20678261678828
SEMA3G	4.12905562813407
IL23A	4.11204459672794
GJA9	3.69339145494795
R3HDM2	7.94493890464202
C5	4.15017601438919
SLC2A10	6.72771245089018
TRIM45	5.43454156963697
TSP50	3.8048714200065
PAQR3	5.14967115446347
ANKRD26	3.67980425625505
TCP1	8.37279094847237
TMED7	6.49713406402728
CMA1	3.14679456390575
PTCRA	4.24018588078435
HCRTR1	3.49230394145687
FST	3.90434337190465
PAWR	4.17849040167704
LDLR	3.97041900977417
ASTN2	4.03423610588686
SCRN1	7.65163619740349
GPATCH8	6.54772309363827
KIF4A	5.92698271552977
TANC2	3.50077235748563
ZMYM5	3.52718357848093
PGM1	8.74513071074538
ZNF586	3.54498211443133
POLR3G	3.67847355767329
CPD	5.61280225762985
SNCAIP	3.82746676114569
DCT	3.43114406523741
HLA-DOA	3.37130592125785
TANK	5.35888805172693
RCAN1	4.19195395062787
UPK1B	4.32879077746515
DNAJB4	4.52049207703843
UGT1A8	3.0545620906292
LIMD2	3.92607814825522
HIST1H4L	3.56452504212285
PECR	4.63193592894559
HSPA2	6.58892297952946
SERP1	9.54007788946374
TACR2	3.74340002307676
NUP85	7.01074048107497
CD177	3.5223096182475
GPR135	3.21353278485001
PIGG	7.52973543809217
LGR5	3.5236522815086
JAK2	3.60641537938493
DPYSL4	3.45752992626574
TM9SF4	6.2525431605734
PTHR1	3.36115588017977
SIRPG	2.84980871395959
ZNF264	4.63146983979377
BICD1	5.65491731863102
RAB5A	7.63008311420819
FLJ13224	3.01515486221189
METTL5	9.65631159834635
HERC6	6.07659837807636
CASP1	3.98676352929518
USP9Y	2.91945521369672
LRP1B	2.95635559466005
XAF1	4.33290781911147
PLA2G4C	3.64455836849607
APOA2	3.02746295395541
SPAG6	3.09208915435818
KALRN	4.02802171187248
SECTM1	4.75601628580678
THOC7	8.45229026386017
IFNAR1	3.79234647590193
TCTA	5.52390887064798
NY-REN-7	3.42585206530692
TALDO1	8.74078305987078
B2M	10.8558608965074
LPPR4	3.84367459088961
SQLE	6.93935717638369
SEPHS1	8.81833993243624
EIF5A	5.90336711864118
FAM49A	4.5567683251578
YTHDC2	3.95896107408037
EHD2	3.9211830970912
NCF1	3.49497091194774
SPG7	5.69769756242584
ZNF614	4.01031245503769
HOXA5	3.30199890071267
NUP133	8.17054859040031
FGF12	3.74021824426458
SLMO2	7.12350132110154
INPP5B	5.04714838090886
PPID	6.38664599680204
SNTA1	4.38739169554528
IL20RA	3.52777836648840
UBE2J1	5.42888227445986
CACNG2	3.16078085027715
GCM1	3.28154889953155
ELF1	5.04901710283063
TLR5	3.59157016832399
TCFL5	6.90869560484882
C1orf107	6.17896492136242
C19orf22	6.66561480372718
SAFB2	5.6978416592842
MAP3K7IP1	3.65530218755974
NCK2	8.93277803251132
OXA1L	9.26187842006273
KIAA0652	6.49979103402679
KLRG1	3.64856319388637
FRAG1	6.56266749542733
ZSCAN12	2.92385925482126
PSMD12	6.99003157848407
E2F4	5.29688778817522
CLEC4M	3.55431154508455
KIAA0999	5.09011128868069
CLDN10	6.07325328669888
MGC13053	3.99201324486943
TAC1	2.94029486570681
GYPA	3.4703309416277
HPCAL4	3.06070335204352
TRAIP	4.11849106623813
MEX3D	4.48585522148138
KIAA0232	7.02898587004218
ERCC8	5.2671590114979
NFAT5	4.75410437366717
GPX4	9.96944879538788
CSPG4LYP1	3.42530184253412
KIAA0368	5.8251110571612
FBXO3	4.55769997614033
DVL1	5.81377082024373
CMKLR1	3.83634946096355
GPR157	3.69923798510242
TYMS	8.423776589092
OR52A1	3.21815139133225
PEF1	6.98612205360267
ZNF750	2.97318733588525
ALG9	6.38399321087312
MCM5	6.03441328165962
SDK2	3.44010053946209
BAIAP3	3.76542177968857
RABGGTB	6.85090169096037
KCNK7	3.3976790715982
PTP4A3	6.59450867635934
ANKRD40	4.28588009272496
CALCOCO2	6.86996474715359
TMSL8	10.3758639167549
SNCA	4.37199580186221
ZNF551	3.49311491230606
HBQ1	3.22062438865581
ARHGAP26	4.4351461583303
GEMIN6	6.81489827590058
HRAS	5.94904112361558
KLRC4	2.69034375419129
BSDC1	5.34854230814891
DSC1	3.72065477578114
RNF43	5.6130506687902
NDUFAF1	7.01616541011225
MAP2K4	5.47777654424865
FOLR2	4.4049131251618
LYZL6	3.62765789102762
EPB41L3	3.19533045102431
TEKT2	4.88342115717936
CDKN2B	3.26384269846764
WSB1	5.603712133925
ZNF480	3.61858893332609
MAP3K6	3.77525741436739
PROS1	5.07337097898095
PSMB8	8.67083504934989
HN1	8.31832172408228
MAS1	3.22375589408179
APOL1	3.98241283351879
CSHL1	3.59514500330133
ZBTB7C	3.32477620373397
AHCTF1	5.86613753159428
SAE2	9.20137374013271
ITGA2	3.72495635068808
AP2S1	9.68181231830338
P15RS	8.11344665841685
MME	4.13689711057123
VAT1	7.61618087228956
MAST4	4.70512168275426
TUFM	9.64415873744548
KRT33B	3.54050280073762
THEG	3.55194008431556
KCTD2	5.01549978699659
WDR26	9.34973732879616
MFI2	3.32007527161306
KRT34	3.09327715296567
NR4A3	3.36221687933413
SGSM3	3.85576187547279
ARSA	3.49713698847038
TOMM22	6.54079365029825
SOCS3	3.57584077236246
UNKL	4.24834600420261
POP4	8.40897468617295
BHLHB3	8.75229743844842
MALL	3.49423363364629
SOX15	3.28329455404349
CCNA2	6.39574526925396
PARK2	3.37590354488221
GPR124	4.1453401198875
TMEM132A	5.21681260095039
CGRRF1	6.88095539672406
RUVBL2	8.77629898564565
MCAT	5.35549466617436
WNT10B	3.49077414008034
ISCA1	6.69951388988598
RPAP1	5.24859240806428
C12orf48	5.1490454534697
RAI16	4.26148464065977
RPL27	9.54230571400813
EPN1	4.24291851383197
MAGI1	3.04513322608884
GBX2	3.34386071453512
SLC35A1	6.11983195972926
GAL	5.0973639627275
SLC14A2	3.72136844113652
RDH11	7.76672360746486
ZNF518	4.52092459319795
PCYT1B	3.61636509413889
AUH	7.52974353885795
EIF3H	11.6391569681559
KIF1B	7.14316924988182
MBD2	4.65903131753435
AMOTL2	9.26318264726244
C6orf120	5.55059050843796
PIGT	8.49132332308238
PSRC1	6.49262569537232
PLA2G10	3.38045868700433
ALAS1	7.60859932962811
FOXO1	4.86687819359969
C17orf62	6.94392690150729
KIF5C	6.2285707940442
DUSP10	3.69872935590002
CRLF3	6.38532910136786
CLCNKB	3.59573313972464
PSMA5	9.54671398269746
FARS2	5.79765816194648
CCDC28A	6.2088411634446
AMPD3	4.35010626068163
PIAS1	7.12900923389859
ADCYAP1R1	3.28576822206992
TMEM134	6.9578666959106
CDH20	3.14729018213970
FBXO7	8.10464274046372
FLJ14213	3.55149353429655
ZNF3	5.294936058316
LRRFIP1	5.98580146929117
TMEM49	8.20545112849814
CNOT2	7.15209138663617
CBX2	2.85445077420706
ZC3H14	6.65507645537949
ALDH5A1	5.96710441918841
HNT	3.39820847846449
SERPINA4	3.19976818395745
FLJ20920	6.39660125374703
CRTAP	5.80313360494329
DDX50	8.81481810777433
STYXL1	7.16411943154083
TK2	4.72017817628902
BLVRB	7.90882834075262
STMN1	7.76723732054084
GUCA2A	3.28408926167986
DPP6	2.96736629574230
GALNT10	3.59112407474659
STK39	5.2919258220188
MMP24	4.17053086463257
CKS2	9.98407767219786
RHO	3.40540417594395
BANF1	10.1231503273962
CR1	2.92078615964099
RPS6KA2	5.15759488713398
HMBS	6.31883363119867
C20orf112	3.42507167781853
SLC25A24	6.8677970781565
MRPL22	8.63532754772649
SLC25A15	4.99150878479584
GADD45B	5.29587877146747
TDP1	6.25337821408624
ZNF287	3.83719558032038
DAAM2	5.76611455533551
C11orf57	5.54771579912455
RFK	6.70035462390772
ZFYVE9	4.53136527732292
TCTN3	7.97111619531061
STCH	6.78701037688272
LOC283871	3.71803016884082
NDUFB3	8.25343823387916
DEFB4	3.55227613761346
FPR1	3.49769630106425
FMNL1	4.08707171992292
SEPT7	9.7785661637334
PTCD2	4.12459811934455
GNLY	3.64156218213684
GRAMD1C	4.45953918195811
ZNF165	4.59557096231162
TR2IT1	4.57638792696978
ARMCX3	6.17642062592822
NDE1	5.52289624458518
MAGEF1	7.95021048742495
ITGA10	3.33517592591196
ARHGDIB	5.96122110392893
FSHB	3.68631200852356
ANXA2	11.1152623024761
HLCS	4.42501518771048
MCF2L	6.38151535943723
AK1	5.7535281225482
FH	6.86196756705483
LGALS2	3.64628787267655
SYNPO2L	2.68201021593159
KIAA1045	3.29519229285038
C1orf183	4.29898576692539
MAGEA8	3.24002934504493
DGCR8	4.63464800054
GSR	4.28792003379288
NEU2	3.40149425822782
HIST1H4B	3.66455839356577
CACNA1C	3.20812791416147
FAM20B	6.07259632203049
HES2	3.54345279449086
PDCD6	9.7605198683058
INTS7	5.51562741955312
AMPH	3.8593350608985
UCKL1	6.5794773053843
ASB4	3.01336731799973
C10orf97	5.12629816492322
ALDH1L1	4.9423184262002
CCL23	3.38116427769002
OBSL1	5.18317920959673
SLC12A7	7.25231894448315
THAP4	5.94781731705698
RBM4B	5.5305576720337
OGFRL1	3.88374294583078
KIAA0831	6.51450831671434
C12orf11	7.27784897035949
PPP1R15A	4.90348379640554
KIAA0240	5.64360895384976
CD1B	3.38141898220768
FCGR2A	4.09190520614272
MDC1	4.7758554881473
MAN1A1	3.61546182300158
KRT9	3.36229795805969
HTR1A	3.37181930890349
OCEL1	6.25393748446213
ATP11B	4.68615008082518
NLGN4X	6.35599771969026
FBXO34	7.38607719175357
ALOX12	3.28503005332471
RB1CC1	6.97117102569609
PCDH12	4.27492152552593
RPE	5.2723824691332
EIF4E	6.25501559928489
CSDC2	3.96191506614067
ABHD5	4.87512772365493
TMBIM1	5.86381998920248
PET112L	5.35366819529885
P2RXL1	3.32238687164667
F2RL2	2.98810831331246
TRMT1	6.40711602653464
IMPG2	3.80199385616646
LRRC32	6.33983627817915
BGLAP	5.25450835997191
HTR4	3.34150837196418
MRAS	5.30913908205675
TRAF6	4.57766035753298
AXL	4.48477729905666
ATP2C2	4.18982998692498
LMNB1	5.79025989198765
TELO2	4.22493125436085
PNPLA3	3.9434233165269
CSNK1E	6.94517008937948
SRP14	10.7521605174900
KCNQ4	3.15360305484218
PIK3C2B	6.58383155826698
C15orf15	9.0386378886352
TUBB2B	8.53326187717174
USP15	4.8935485455201
C12orf41	8.17271911405876
CEND1	3.39782044850863
RNF31	4.46947687523601
TCEAL2	7.1850630908296
PTGER2	4.13826523704296
UBN1	6.62921519129267
SLC5A7	3.38225038704606
SLC31A1	6.83881296655029
ADAM29	3.49177812523331
ST7L	3.90146667387378
GFOD1	4.97563389162107
CTNNA1	9.11161153522716
HRBL	3.6388340405356
CBX4	4.03311965001628
NTRK2	3.50047721601093
FOXN3	5.2194641248899
MFGE8	6.61787892836404
PFKFB2	3.94280262441036
TAS2R4	3.40695519307806
SH3TC2	3.1057937606791
IL10	3.66537636558211
PXMP4	6.0515483406022
RNF167	6.14698189686035
PRMT5	8.09007057268057
TSKU	5.48301223505831
ATPIF1	7.43970332838161
ETV3	3.13772086217948
PAK7	3.45107348769935
PDLIM1	8.9416570554923
CEP63	5.36838483108254
WDFY3	4.92610321992927
RNF126	4.95176040100344
DPM1	8.92824139748193
CLIC4	6.56183831577551
ACR	3.84893090945767
KLK7	7.07954419132416
ALOX5AP	4.31487154670941
LRP1	4.51459872922532
TNK1	4.26976903877745
TAS2R9	3.16766360730197
ZNF16	6.1239216748571
POLR1B	4.53254141772945
SLC8A2	3.88592887223927
OLFM4	2.81966505370114
TACC1	4.64676655579554
SAMHD1	6.17103779675508
ATP13A2	4.85842746416321
KRT4	3.81828121797219
PAX6	3.60336238185066
SCG2	3.46334925020007
SLC17A6	3.58398221060558
TUBB4	4.86279728553977
PADI4	3.11147288351314
FMO3	3.17489323275863
NLK	3.92293431245327
POU4F3	3.14928211975697
MDM2	3.66257298384705
CAPNS1	9.32037212019227
SDF4	5.96876257851618
ITGBL1	3.29197063358756
TAP2	4.63455350750297
OR2C1	3.38334688679537
KLHDC3	8.73781280706787
EFHD2	4.93717686144265
GALR3	3.91628432084669
NBEA	3.46566105784166
ABCA6	3.07832788458657
ABBA-1	3.86442043538312
GNAI1	6.0314533568759
CLDN3	8.59962447825042
AKT2	4.79362851018581
EGFR	4.15786807817184
VPS4B	6.47893288552819
RBM16	8.0595479552998
GALNT6	7.09515392511492
ZDHHC3	5.20250320329487
SLC25A4	6.79909601192813
CYB5B	6.05788582144249
NDRG1	7.16019950488855
SESN1	4.38446626889169
GBE1	6.58562551345069
MRPL46	7.20055442334112
CLASP1	5.93349031114871
FARP2	4.33580508102528
ACOT11	3.72124294925939
LDHAL6B	2.89920357900434
MAPKAPK3	5.74973258264113
NCAM2	3.09933111434999
AFAP1	4.799268378604
PRKD2	5.97041576218098
OR2H2	3.26177012351042
ZFP36L1	7.77309150521615
DZIP1	6.06600326844713
GPR161	4.54938645583452
RNF146	5.23517194641813
NKX3-1	3.919565687852
CCNB2	9.02482077091536
ZNF10	4.79526503095924
WDR74	6.16500280231961
FAM134A	8.47108090598876
PCNP	8.70566602718766
PURA	4.65807721424598
DNPEP	7.13111167430186
ERBB2	5.52332684409406
CREB1	6.1184040899821
NEO1	6.11396435300741
DDX3Y	3.34698815185206
RPS3A	12.9289507699628
MXRA7	10.1720570802106
LGALS3	9.68981502691356
GLT8D1	7.43619137680991
TMPRSS3	8.72868574957126
UPB1	3.37512668814662
LAT	3.49997468018662
CLDN14	3.4913707916538
DHX38	4.69972970490821
KCNA3	3.14153980850482
BTBD1	7.8757213272202
TARS2	5.91003824841658
SKIV2L2	7.56565727091861
ABCF1	7.08258989942788
CDT1	3.35315328824451
ZHX2	8.78211508868167
FCF1	4.74998570455563
LRRC49	5.78141854915327
GUCY1B2	3.42631198116496
CD28	3.27437274977326
SMARCA4	7.73606608531788
SEPT2	9.2500511483585
SOHLH2	3.52648729941025
MCOLN3	6.29462607705767
LRP8	4.67395492014284
TAGLN3	4.30570079915294
MASP2	3.66503864631876
GPATCH3	4.57958525750485
TTRAP	7.68845853111687
AGL	6.75602371981095
NFE2L3	5.30677930619093
PSD4	3.47315712757721
PALMD	5.15685599468051
CCNB1IP1	10.2179383270870
TMEM43	6.27106800815825
OBFC1	7.85266094318099
STAT5B	4.27093588326235
C14orf79	4.32182297526156
ENPEP	3.82443885955085
SSB	8.10798773120086
SCT	3.06503904678291
TIMM23	7.30850179792469
SKI	3.73921148639461
SLC22A13	3.36181570004574
AKAP3	3.80580536184487
OAS2	3.9674580336577
KIAA0423	5.26553135235322
SEC61G	9.59582770634844
CAPN11	3.13250584836756
TMEM50B	7.97519733271815
DEGS1	6.29202682167561
ARHGEF4	3.57299945565508
DBNDD1	4.7724637916863
TBL1XR1	5.63580921658943
FAIM	5.48432200536267
SP140	3.11004611424061
G6PD	5.34075581648948
NUDC	6.93420835855581
GABRP	3.06917914363208
SCARA3	4.90874736322731
TACSTD2	5.74189290044202
EIF3J	6.78837742105061
PPP2R2A	7.15513306481796
CPA3	3.38742075289621
PVALB	3.46345190682924
BCAT2	6.23387518949685
MFN1	6.17520596913992
F10	5.40294959023551
