Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_A11_458796
GRB2	7.87714649695016
TPM3	3.09541392541257
SYT13	3.21925184538155
EPB42	3.44135763243799
RP5-1077B9.4	5.89435280917099
EIF1	10.2933262628651
CETN3	6.6175992897206
FPGT	5.50097046225186
PRY	3.46996531211129
NTHL1	6.23908481936589
POLR2B	8.58220861021543
RPS28	11.2651724855527
GDF10	3.18540841663309
COQ9	7.49027751727806
P2RX3	2.86502724150576
GCC2	7.34772840934437
RARRES3	7.88967272971618
PLXNA1	5.55208612756489
WBP4	5.51759923064562
KIAA0100	6.53406987086719
PMF1	7.11083262052707
HS2ST1	5.24966266159809
CRELD2	6.48041340662845
C8G	3.06200511613787
CD82	5.52797232054493
PMM1	4.70307441348563
CBLL1	4.82124458116175
LIM2	3.23128037128956
VAX2	3.48421270857466
SETDB1	6.13235742240287
LRAP	4.3712729476049
GCLM	6.85666906073499
CPEB3	3.93832608170718
PPM1A	5.73054103561891
INTS1	4.75529999771824
MMP16	3.09435302297425
CAMTA1	5.69923120597143
SAMSN1	5.8202799690082
DRD3	2.84010808830667
GMPPA	4.86643187990704
C11orf73	5.15403142337421
AIPL1	3.86314658755435
PTP4A2	9.74986543883201
IL24	3.51734428036321
BDKRB1	3.25592195891031
HPCA	3.29671180373349
MLF1	6.7141595565384
SEC14L1	6.10439799632326
CHFR	6.32531369093061
EMILIN1	3.07921798958991
THADA	6.41908180173746
TAF12	6.48531414956491
NDUFS4	7.20461487265319
ID1	5.13007199515649
PIK3CB	3.60146976036141
COL18A1	7.49313116373127
PDZD3	3.37625577651468
TBC1D17	4.65277299571937
COX8A	9.06702874140245
CDCA4	6.5229565697672
C2orf44	4.80227900106361
C9orf16	8.2825986665148
ERBB2IP	8.57960424611496
EMX2	7.69832293813567
FUS	6.85382656048181
NIPSNAP3B	3.35933844384463
TF	3.20213683021530
CXorf56	5.08669523025476
CLCN4	3.80343212373430
PWP2	6.87744141638688
MMP15	3.81173412137628
MTMR14	6.88174934897394
NPR1	7.1731650296948
DNAL4	5.95437498374876
ELAC2	4.92906783574565
ASS1	10.9972902779362
IPP	6.13189981032361
TMEM59	10.0364265182264
POLR2J	9.16128675939236
SEC23IP	6.10071655042677
RGS4	3.7193845383025
UQCRC1	8.53603017462956
SNX6	7.34864657939294
DDX18	7.81089097079614
POLG	4.06872039329274
ADAM23	4.05202170714916
ZNHIT2	4.59149814975751
TFR2	3.41358880723198
NCDN	4.53688356261878
RAG1	3.64997732547086
POMT1	4.74962242238765
CYP1A1	3.67981037577142
SNAPC1	5.19433319601914
GNA11	5.98239786152604
CCDC52	2.84885919913096
CAPN1	6.50851885687907
DDHD2	6.03438624486798
UPF3A	5.9970554919369
LAGE3	6.56729359571376
GNRHR	3.13424581160669
UNC13B	5.75220769083111
TTLL4	4.58901890825589
PPBP	2.90535881608686
HTR3A	7.31007894409127
SDC2	3.565370810335
ANKRD49	6.72467538254257
BTF3	10.4701455933211
COX7A2	11.1736835402977
SARS	7.49609502419635
C13orf18	3.6740294054869
CACNB1	3.90031995207444
QKI	6.3020396341098
SETMAR	5.58604340795066
LAMB4	3.35840049363589
MAN2B1	6.77055904958589
EML3	4.87910784191651
ACADL	3.36699567867830
OFD1	7.72413295925716
CGA	3.49834415520696
EIF3EIP	10.1635673762964
PEX16	5.4954810490715
GNG12	8.09158275610548
HABP4	4.46511746559888
CNTN2	3.54380545909979
ASNSD1	7.18852244443363
FUT4	4.1038157223156
DBH	3.44625769410809
CD53	7.6823632767789
HIST1H2BJ	3.648064364335
TFAP2B	3.13869162213494
ACF	3.59917961973905
TMEM11	6.07308392373359
CDH8	3.18080545549959
C3orf32	3.33639010170667
AGPS	4.8982694243201
C4orf18	3.07303569415573
PCCB	7.60345927958969
IPO13	5.32820937890324
PECI	7.20323835936298
UNG	7.56545716123784
C6orf105	3.74606987674562
GSTP1	8.81101007867307
SUV420H1	7.74620481366967
ARHGAP15	4.5458608547391
LTBR	6.52854675345858
TDRKH	3.19781960215806
PSG4	3.52338643334617
SLC9A3R1	5.45893297040161
NBPF3	9.02779195899926
SLC9A3	3.63178898115135
OSBP	6.7161578760338
PRR5	4.50447957492539
CHMP7	6.02961194106596
ADRA1A	3.13350411039086
ASAH1	7.1729993720321
FKBP4	7.38937374766319
ZNF350	6.46900020112994
DOM3Z	6.05484739087614
GIPR	3.4470983645458
AHI1	5.02574213229301
BST1	5.67705654928756
NCR2	3.49397525296261
NADSYN1	4.84816941394892
UBE2W	6.12906899568776
RGS14	3.87734461455818
KRT15	3.74324304250198
SCN11A	3.62628075356718
GFI1	3.74292789969594
FHL1	5.96529364618408
SMC6	6.39893726975658
GATA1	3.67134313157713
OSGEP	5.08254361078706
ARMC6	4.69168985459509
HK3	3.77638955645811
PSMD5	7.17800493250817
RSU1	7.62799022945999
RPL4	12.0755857257025
MAD2L1	7.91357388454336
RBPMS	4.70601608791501
EIF4A3	8.51910830541601
E4F1	4.92874452680659
DLEC1	3.52697674718081
PRPF3	6.88725613462437
EMR1	3.5583716631653
CHMP2B	6.79558390858875
CAMSAP1	4.47938667550089
RPS21	9.22066113921025
XCR1	3.13661350484693
ARID5A	4.65655972206112
RBM6	5.94672943966552
UBE2N	8.32333202826528
KLF4	4.22696276296014
MGC4172	5.70327649319317
LMO4	7.4796111734961
KLKB1	3.50571271562936
HDAC3	5.50965300236685
HP	3.29655610190664
SCHIP1	4.98318228917856
BTK	4.24292941363129
KRCC1	8.5906580861466
PRND	3.02903441500841
C6orf27	3.3209287360156
PIGL	3.64377572716759
CLCA1	3.42488887756221
C1orf112	4.66740567899938
OLFML2A	4.24987138137601
HUS1	4.67194732637401
SFRS6	6.94730260186318
CXCR7	3.63969145110095
UIMC1	5.84550421626326
FXYD2	3.36100149044160
GOT2	7.49891431838336
ZNF667	6.23775073813036
TFEC	5.08551508808822
ATP7B	3.62266639817912
RAB38	5.43931475952202
POLD2	6.92528160166649
PPM1H	6.04589111326992
DCX	3.19145958754549
NFYC	6.30975929596634
ZNF228	3.97293860547348
KIN	6.858419401243
PLSCR4	7.9538278876061
HIST1H4I	3.88903339291277
PPARGC1A	2.92123876859979
HIG2	6.58819890636908
KCNK10	3.78799011380256
EXOC1	8.35972650765693
OR6A2	3.5975688544845
ETFA	7.5659297333762
PDAP1	5.61768582097574
C19orf6	3.49091145543095
POLRMT	4.39851316479216
ZNF146	8.6614169178742
MIA2	3.24497479228042
LY6G6E	3.1432027325316
EIF4E2	7.90234327811536
NENF	5.12654757183077
HOXB5	3.83226615555076
ZNF324	4.41779883116212
CUGBP1	4.39207315397801
ENTPD7	3.88983646429115
TTC13	5.23442496613855
GJB5	3.54235826566983
PRSS22	3.77993572009364
CYP3A5	3.27222483121433
MBOAT5	4.91629716994797
CUL4B	5.62039413501834
CENPJ	3.4427700320218
KIAA0664	6.32744889292074
PITX1	3.37090380398463
PDGFRB	4.64429947917945
RDX	5.84687309739824
CELSR3	4.24479177904006
JUND	6.63006122247015
ITSN1	5.77361281518655
CHRNB1	4.16221121175915
EHBP1L1	4.24476710458297
C19orf2	9.2146398785308
FETUB	3.0510992205645
CAMK2B	3.07514876215660
DCTN1	6.96554123206597
TNKS2	7.25665717431373
MRTO4	7.98507468089699
C1QBP	6.20266132335409
TTC3	7.6987209849549
NDUFB8	8.16500341590322
CADPS2	6.23978001771091
EDG2	4.8315277030518
MYF5	2.95650635063739
SEMA3G	3.50621398355665
IL23A	4.22180643115993
GJA9	3.77400973366115
R3HDM2	7.63535744222376
C5	4.04741035410481
SLC2A10	4.5155853139686
TRIM45	4.60814053194971
TSP50	3.69654511811042
PAQR3	5.87111619091601
ANKRD26	3.48501988339894
TCP1	8.84088153107587
TMED7	6.97537587337213
CMA1	2.96391410315378
PTCRA	4.17555244392724
HCRTR1	3.59443885461764
FST	4.95827082302013
PAWR	4.19546037247645
LDLR	5.85297319324506
ASTN2	3.71415200848745
SCRN1	8.33259346290944
GPATCH8	6.23939225139951
KIF4A	6.83697396369766
TANC2	3.98361539519242
ZMYM5	3.78046307388168
PGM1	8.62984262024715
ZNF586	4.8577941505657
POLR3G	3.60116617525246
CPD	5.9176770985674
SNCAIP	3.85695547179352
DCT	3.46634237641519
HLA-DOA	3.69203672249815
TANK	7.42359862539222
RCAN1	4.62948903022111
UPK1B	5.55352723307803
DNAJB4	5.71080233566301
UGT1A8	2.96116589407716
LIMD2	3.44613449259314
HIST1H4L	3.51006100412167
PECR	4.62028169772562
HSPA2	6.71766899797208
SERP1	9.28054565990599
TACR2	3.4481609310779
NUP85	7.08224586624095
CD177	3.36860676891809
GPR135	3.18441744415877
PIGG	7.91560743973516
LGR5	3.79676011396043
JAK2	4.24677016731592
DPYSL4	3.16151558307752
TM9SF4	5.7992023598564
PTHR1	3.22763489092971
SIRPG	3.28937981350449
ZNF264	4.67700179774847
BICD1	4.79077801847173
RAB5A	6.98258943907898
FLJ13224	3.20294957138065
METTL5	9.5328273385244
HERC6	9.0992062088993
CASP1	7.43360619730503
USP9Y	2.84373870147588
LRP1B	2.83351920068836
XAF1	8.7896749242294
PLA2G4C	4.02104146599945
APOA2	3.16411344542281
SPAG6	3.7236185565221
KALRN	3.33236058758977
SECTM1	6.85593064428893
THOC7	8.97093703894743
IFNAR1	5.18886407657944
TCTA	6.7400631823812
NY-REN-7	3.61314152103963
TALDO1	9.71694701265848
B2M	12.211922447054
LPPR4	3.62046785779995
SQLE	6.26521770654032
SEPHS1	7.29896521741957
EIF5A	6.57254006482343
FAM49A	4.33714275904664
YTHDC2	4.36774013853357
EHD2	3.74108210540117
NCF1	4.32198477925549
SPG7	6.19361198428407
ZNF614	3.93058205988643
HOXA5	3.33848939912819
NUP133	7.3416487114207
FGF12	3.95488922294793
SLMO2	7.75291235042308
INPP5B	4.56272548173559
PPID	6.73887773661351
SNTA1	4.76747213453268
IL20RA	4.18421810839069
UBE2J1	6.65578509431051
CACNG2	2.92268502066291
GCM1	3.23990191969401
ELF1	7.50154906408134
TLR5	5.07917322062226
TCFL5	6.57049444577877
C1orf107	5.56039044793344
C19orf22	6.82507203301703
SAFB2	5.93027533511205
MAP3K7IP1	3.89852463118974
NCK2	8.6003381900901
OXA1L	6.93322320283583
KIAA0652	6.08488995405098
KLRG1	3.53170020862481
FRAG1	6.56408969967115
ZSCAN12	2.95412414244244
PSMD12	7.54930336851357
E2F4	5.33792087733692
CLEC4M	3.5000595630281
KIAA0999	5.50387158414652
CLDN10	4.86156213598265
MGC13053	4.04334374651776
TAC1	2.73038513739231
GYPA	3.34668415235898
HPCAL4	3.33602513876144
TRAIP	3.95647559805154
MEX3D	4.71866759149579
KIAA0232	7.3791073010817
ERCC8	4.41434497393503
NFAT5	5.41338569255994
GPX4	9.24288116322836
CSPG4LYP1	3.23770348107485
KIAA0368	6.96497958873397
FBXO3	5.28466089786287
DVL1	7.41904076949005
CMKLR1	3.91255534580035
GPR157	3.21893669230836
TYMS	8.05315894378715
OR52A1	3.03358952364655
PEF1	7.5464822606794
ZNF750	2.80514329981178
ALG9	5.4014463425259
MCM5	6.8962058133503
SDK2	3.37949352164522
BAIAP3	3.63587628986587
RABGGTB	6.90917519190758
KCNK7	3.37775279502222
PTP4A3	5.87314114481739
ANKRD40	4.82847607155214
CALCOCO2	7.8691639045496
TMSL8	4.13739582732128
SNCA	4.52315560103823
ZNF551	3.90813200540076
HBQ1	3.47180270264699
ARHGAP26	4.82445507831814
GEMIN6	7.00467978882733
HRAS	6.59525486313031
KLRC4	2.81223920722768
BSDC1	6.49732645537878
DSC1	4.13643029688385
RNF43	6.66551689596957
NDUFAF1	5.15787717337186
MAP2K4	5.47448069894342
FOLR2	4.14307658454403
LYZL6	3.56960486118155
EPB41L3	3.97538776946543
TEKT2	3.51992486240935
CDKN2B	3.657230773463
WSB1	6.02455347954178
ZNF480	3.99142704098778
MAP3K6	4.9406065467175
PROS1	4.15230171041145
PSMB8	9.1268928575382
HN1	9.01744985942695
MAS1	3.22340165554877
APOL1	7.17723657249126
CSHL1	3.24453412787674
ZBTB7C	3.0724960669171
AHCTF1	6.14225697698668
SAE2	10.3885706122041
ITGA2	4.72455611063062
AP2S1	8.72270352859605
P15RS	7.58682375703217
MME	3.22246371866794
VAT1	7.50647671934444
MAST4	5.47286495602566
TUFM	9.1930930661813
KRT33B	3.26930805843443
THEG	3.86802192577082
KCTD2	5.37230700415883
WDR26	9.00059476537352
MFI2	3.21480497277729
KRT34	2.92923429488027
NR4A3	3.43091151380803
SGSM3	5.18533113012661
ARSA	4.01754653781983
TOMM22	6.18772040770497
SOCS3	3.80347282157766
UNKL	4.02510068905429
POP4	7.89639412432978
BHLHB3	8.89394221872111
MALL	9.4249396079161
SOX15	3.24196918878243
CCNA2	6.52168405971099
PARK2	3.56712830550897
GPR124	4.02751644347249
TMEM132A	4.24025431432994
CGRRF1	5.48419733997084
RUVBL2	7.86939494074053
MCAT	6.49297646229101
WNT10B	3.55898501984248
ISCA1	6.992738966988
RPAP1	4.44519031375954
C12orf48	5.03475212220257
RAI16	5.23797270889449
RPL27	9.38784142724402
EPN1	3.75685160778879
MAGI1	3.20985208716337
GBX2	3.23138526743828
SLC35A1	7.54272383054477
GAL	3.8037932400363
SLC14A2	4.50061130135629
RDH11	6.8025929799134
ZNF518	5.12197672851514
PCYT1B	3.28828666637325
AUH	5.66116495168672
EIF3H	10.2324608917880
KIF1B	7.32402420940664
MBD2	4.86423338375065
AMOTL2	7.3017758231192
C6orf120	7.29442233080364
PIGT	7.8104520003344
PSRC1	5.46758067554165
PLA2G10	3.59585000996762
ALAS1	7.35688553118313
FOXO1	6.79586566720165
C17orf62	7.15506572350836
KIF5C	3.71028610015675
DUSP10	4.030224604046
CRLF3	7.78401343397488
CLCNKB	3.33686854146602
PSMA5	8.87345462652091
FARS2	5.79693919415491
CCDC28A	6.92089780366044
AMPD3	4.32787837697745
PIAS1	7.0517570856895
ADCYAP1R1	3.54012236141092
TMEM134	7.42198492390095
CDH20	3.15082043448566
FBXO7	7.61515106306242
FLJ14213	4.52885992994397
ZNF3	5.77797252268235
LRRFIP1	7.8313056006211
TMEM49	8.3385235386756
CNOT2	7.63961859377532
CBX2	2.76112276241886
ZC3H14	5.84214937574534
ALDH5A1	6.26092943713843
HNT	3.3226690809971
SERPINA4	3.01199139191721
FLJ20920	5.59922457722524
CRTAP	4.89911855508758
DDX50	8.21705631157285
STYXL1	7.59355970002116
TK2	4.74769125779402
BLVRB	6.78021344105503
STMN1	7.31023513525355
GUCA2A	3.17000051895872
DPP6	3.07725319722309
GALNT10	4.5091478527877
STK39	6.41110556718676
MMP24	4.97300729755205
CKS2	9.99879854501094
RHO	3.69018387726724
BANF1	8.86446379389
CR1	2.96270832455854
RPS6KA2	6.43978536593131
HMBS	6.98353685599262
C20orf112	3.88685402901169
SLC25A24	7.09366224417439
MRPL22	7.4338304211386
SLC25A15	6.35222828253766
GADD45B	5.2947308135896
TDP1	5.27848334698996
ZNF287	3.48714842691903
DAAM2	3.96899832391919
C11orf57	5.87763500056085
RFK	6.98254200402643
ZFYVE9	4.32862014861008
TCTN3	6.06383973224817
STCH	6.09705446855081
LOC283871	3.59969223363544
NDUFB3	8.25419894147142
DEFB4	3.81592090845656
FPR1	3.92555887657701
FMNL1	4.03286296985631
SEPT7	9.6607529242454
PTCD2	4.65695004318367
GNLY	6.60916103681263
GRAMD1C	6.97813654675673
ZNF165	6.03341880042841
TR2IT1	3.89028877265188
ARMCX3	6.80294277285237
NDE1	5.75795678780955
MAGEF1	6.64446749296514
ITGA10	3.85549262173206
ARHGDIB	8.20355681069077
FSHB	3.44895261809208
ANXA2	11.1867905559278
HLCS	4.28857126000772
MCF2L	3.48517175435152
AK1	4.44257617322118
FH	6.28135985466593
LGALS2	3.88623288852499
SYNPO2L	2.64327975388882
KIAA1045	3.28092875104778
C1orf183	4.51051561259919
MAGEA8	2.85978746064059
DGCR8	4.52318324542301
GSR	5.40637799058378
NEU2	3.34046408379505
HIST1H4B	3.59904655553514
CACNA1C	3.07044806286587
FAM20B	6.22515123358512
HES2	3.08887895931860
PDCD6	9.55992107404862
INTS7	5.86695976391286
AMPH	3.503848418681
UCKL1	6.39013995414875
ASB4	3.06905487899649
C10orf97	5.12898139664115
ALDH1L1	4.04128633123678
CCL23	3.29634506550523
OBSL1	4.57916974716833
SLC12A7	8.1340668476129
THAP4	6.54357610121983
RBM4B	4.87279735386967
OGFRL1	4.67984923946249
KIAA0831	5.54930454375657
C12orf11	7.0875046020802
PPP1R15A	4.69430655182216
KIAA0240	6.87434259567651
CD1B	3.17565142144231
FCGR2A	5.85518738137952
MDC1	5.30979772962984
MAN1A1	4.23393982836328
KRT9	3.39833349245969
HTR1A	3.38871406673676
OCEL1	5.52235332414698
ATP11B	7.74711008215893
NLGN4X	3.42072611828321
FBXO34	7.63785399206855
ALOX12	4.52298110607397
RB1CC1	8.2635084841012
PCDH12	4.145852093493
RPE	5.68025788898195
EIF4E	6.7684697688034
CSDC2	3.65502119093472
ABHD5	5.48836532553783
TMBIM1	8.3201178397314
PET112L	4.93153376388647
P2RXL1	3.09449928964678
F2RL2	3.11150726910726
TRMT1	5.73761076318841
IMPG2	4.59249034270519
LRRC32	4.11239893881299
BGLAP	5.90110939969522
HTR4	3.34665994324002
MRAS	4.65130488218301
TRAF6	4.87696268015116
AXL	4.33006492579745
ATP2C2	3.15057487914186
LMNB1	5.26070996592235
TELO2	4.53662322429626
PNPLA3	3.97829394802721
CSNK1E	7.20764725440273
SRP14	9.80355431235538
KCNQ4	3.20427515914744
PIK3C2B	6.83615526592913
C15orf15	7.47475880658894
TUBB2B	3.15304881603500
USP15	6.70464920968044
C12orf41	7.47939136317877
CEND1	3.66889742443188
RNF31	5.01318770890684
TCEAL2	3.42691567815813
PTGER2	3.90886992699119
UBN1	7.32980290641962
SLC5A7	3.2316235994685
SLC31A1	5.73214402693572
ADAM29	3.38835172459799
ST7L	4.25285264569136
GFOD1	7.27457593487326
CTNNA1	9.054801859217
HRBL	3.73383593578298
CBX4	3.31140907933023
NTRK2	3.49784440766207
FOXN3	5.46545630057457
MFGE8	6.26692819383979
PFKFB2	3.92933020563833
TAS2R4	3.71476295833057
SH3TC2	2.98184988414870
IL10	3.69965949973681
PXMP4	5.48407881179801
RNF167	6.14355806793203
PRMT5	6.33373980867085
TSKU	4.50169009499465
ATPIF1	8.8504734891525
ETV3	3.22538059425920
PAK7	2.96542726504512
PDLIM1	8.05990684761531
CEP63	5.20276219429956
WDFY3	5.35192498107413
RNF126	5.1336826739132
DPM1	8.5028145691924
CLIC4	6.40813443827461
ACR	3.75024358755438
KLK7	9.28107751475162
ALOX5AP	5.82079541132815
LRP1	4.5379886475343
TNK1	5.29042122801864
TAS2R9	2.97534132166261
ZNF16	5.53059446152706
POLR1B	5.61356658408235
SLC8A2	3.94694713430706
OLFM4	2.88245657313777
TACC1	4.74095615572051
SAMHD1	7.56070751547691
ATP13A2	6.070896276426
KRT4	3.29931242281988
PAX6	3.42879041562640
SCG2	3.52203406097964
SLC17A6	3.54176178044936
TUBB4	3.70011370803857
PADI4	3.01198849240976
FMO3	3.17013320008142
NLK	3.97074373217998
POU4F3	3.07366059187865
MDM2	3.41633224844819
CAPNS1	11.1130695161209
SDF4	7.6806179241645
ITGBL1	4.2547995506906
TAP2	4.88760402734963
OR2C1	3.35815510978453
KLHDC3	7.28060186996305
EFHD2	7.26261132381017
GALR3	3.42021326590403
NBEA	2.98773648270255
ABCA6	3.23372820572895
ABBA-1	3.74499577593396
GNAI1	5.20140634757154
CLDN3	9.27537645304856
AKT2	3.42687064632199
EGFR	4.70560169956304
VPS4B	7.9183904093419
RBM16	8.47701670861552
GALNT6	7.06851835259642
ZDHHC3	5.81928790848709
SLC25A4	6.61737733349818
CYB5B	5.15647938563851
NDRG1	7.7341306346816
SESN1	5.270790631685
GBE1	7.13961458208141
MRPL46	5.28561034695455
CLASP1	6.70184664374666
FARP2	4.24204917134339
ACOT11	3.93049309024682
LDHAL6B	2.94610106364948
MAPKAPK3	5.76466398839135
NCAM2	3.08022858455272
AFAP1	4.8029960033501
PRKD2	6.75541624554188
OR2H2	3.39196463504144
ZFP36L1	6.45394112906542
DZIP1	4.44056341291426
GPR161	4.819262469563
RNF146	5.10750045271457
NKX3-1	3.8019285539007
CCNB2	7.46580626344881
ZNF10	3.81781278214071
WDR74	5.4371429858119
FAM134A	7.49801174007948
PCNP	8.89447234611199
PURA	5.11745445613168
DNPEP	7.85507890140934
ERBB2	5.56135472797672
CREB1	5.73181909741457
NEO1	6.10515912633825
DDX3Y	3.28044059644608
RPS3A	12.2986263180472
MXRA7	8.59669763327452
LGALS3	10.7120090720256
GLT8D1	7.15403436014275
TMPRSS3	9.57471443205193
UPB1	3.44750552619108
LAT	4.18812201015462
CLDN14	3.77215466623068
DHX38	5.02985100659978
KCNA3	3.3186172788274
BTBD1	7.57249461498991
TARS2	6.20501478427414
SKIV2L2	6.97667354359013
ABCF1	8.47565254661103
CDT1	3.1230757914252
ZHX2	6.16065869178343
FCF1	5.00616528443083
LRRC49	4.07791228165002
GUCY1B2	3.4695583549681
CD28	3.23296833143883
SMARCA4	7.18197493184174
SEPT2	8.59290442932213
SOHLH2	3.42175885131518
MCOLN3	4.54289701644556
LRP8	5.58333336414792
TAGLN3	3.78776648590417
MASP2	3.52513675642517
GPATCH3	4.71150755191446
TTRAP	8.10761219177092
AGL	7.28383994721049
NFE2L3	6.91761045512569
PSD4	4.12965248664076
PALMD	5.26112117798887
CCNB1IP1	6.75245292650803
TMEM43	7.36566752268139
OBFC1	4.98046551911751
STAT5B	4.40840373367775
C14orf79	5.52317510773705
ENPEP	3.98453519447547
SSB	8.9127036229772
SCT	3.32713622376160
TIMM23	6.59769103123319
SKI	3.65150054911444
SLC22A13	3.16074854236171
AKAP3	3.72298550615614
OAS2	7.87186651920121
KIAA0423	5.2247849753599
SEC61G	9.64171783834465
CAPN11	3.06144321722829
TMEM50B	7.96887320704133
DEGS1	7.8585986720077
ARHGEF4	3.41369700286577
DBNDD1	4.31726051054453
TBL1XR1	6.52119712685878
FAIM	6.29471216627616
SP140	4.40619942490689
G6PD	5.15518712093434
NUDC	7.74131175004503
GABRP	6.1368472137711
SCARA3	4.71405367054837
TACSTD2	6.24824103090297
EIF3J	6.69404081144542
PPP2R2A	7.378751003243
CPA3	3.28794806623469
PVALB	2.95385878546796
BCAT2	6.32533235866265
MFN1	7.21075872748336
F10	3.04037066590921
