Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D07_458654
CCDC52	2.62715356092004
CAPN1	7.04006341918728
DDHD2	7.24658636696583
UPF3A	6.70954158444475
LAGE3	5.39153113317855
GNRHR	3.19270699036822
UNC13B	4.95345599591025
TTLL4	4.48808001924396
PPBP	3.06082075348565
HTR3A	3.66232806564011
SDC2	4.42849307996662
ANKRD49	7.23982065284975
BTF3	10.5890110192450
COX7A2	9.89066654652673
SARS	8.58069239371273
C13orf18	3.67897605699584
CACNB1	3.91946476117989
QKI	5.12724325694012
SETMAR	5.5790604975752
LAMB4	3.57679893510163
MAN2B1	5.59305333915784
EML3	4.39381214381439
ACADL	3.57728959280715
OFD1	7.72759031394097
CGA	3.63357775153323
EIF3EIP	10.6146744643932
PEX16	5.2284518943087
GNG12	7.93227270314876
HABP4	4.30644056880361
CNTN2	3.85160570648609
ASNSD1	6.50083908415367
FUT4	4.02021037434950
DBH	3.40183522102973
CD53	6.13523034331864
HIST1H2BJ	3.61686524664215
TFAP2B	3.43612184624753
ACF	3.60939350448385
TMEM11	5.27362716085387
CDH8	3.57640626568673
C3orf32	4.18272562085343
AGPS	4.68838286601974
C4orf18	3.22242863551441
PCCB	7.42742973464588
IPO13	4.84417197217875
PECI	6.46415995128377
UNG	6.99534095636047
C6orf105	3.81787151567176
GSTP1	8.9794369708563
SUV420H1	7.16685080619887
ARHGAP15	3.95286235121020
LTBR	6.15638186166071
TDRKH	3.92299517737749
PSG4	3.73743840017958
SLC9A3R1	6.03662321062242
NBPF3	10.0364166242091
SLC9A3	3.59718498169645
OSBP	6.45034791349893
PRR5	4.38710582416064
CHMP7	5.58171479653343
ADRA1A	3.23525683595884
ASAH1	6.90043088772045
FKBP4	6.76017557787218
ZNF350	4.36800735177981
DOM3Z	4.29830594020693
GIPR	3.77887411906573
AHI1	4.31679015893426
BST1	3.74292502230070
NCR2	3.58183096940000
NADSYN1	4.72440872438613
UBE2W	5.55332004260416
RGS14	4.05186161281799
KRT15	4.98778305349261
SCN11A	3.76886336072847
GFI1	3.73893379630955
FHL1	5.14443575426768
SMC6	6.31825055019835
GATA1	3.60119383837816
OSGEP	4.66287260982124
ARMC6	5.02298559059164
HK3	3.51417659512795
PSMD5	5.41676016650196
RSU1	5.99490963078441
RPL4	11.8498076642732
MAD2L1	5.22346868032114
RBPMS	3.89387807943749
EIF4A3	8.98627493993604
E4F1	4.53881412409998
DLEC1	3.69547575932113
PRPF3	5.37204869238446
EMR1	3.09926625477161
CHMP2B	6.30270752566825
CAMSAP1	4.07183483017205
RPS21	10.7847098202454
XCR1	3.17203967826657
ARID5A	4.23190773003083
RBM6	6.12607629361097
UBE2N	7.2326646501795
KLF4	3.5075910588543
MGC4172	4.10077765612546
LMO4	6.74963346947777
KLKB1	3.52395468106365
HDAC3	6.74272965429433
HP	3.32437944680701
SCHIP1	5.53696262693433
BTK	4.16280326953686
KRCC1	7.99635900822873
PRND	2.87376184572496
C6orf27	3.569882256344
PIGL	3.73028613741925
CLCA1	3.46410808803627
C1orf112	4.30107595318342
OLFML2A	4.89794606054567
HUS1	4.60726381931462
SFRS6	7.8345763650756
CXCR7	5.33341976446934
UIMC1	5.91994923572445
FXYD2	3.65076657909006
GOT2	7.55329941567956
ZNF667	4.10563552786417
TFEC	3.59444808084904
ATP7B	3.50963270797069
RAB38	5.06486181101473
POLD2	6.85402267317617
PPM1H	5.92677836205597
DCX	3.25207144338079
NFYC	5.53831162367646
ZNF228	4.13300122323133
KIN	5.61886266863127
PLSCR4	6.66883305893835
HIST1H4I	4.15233142255687
PPARGC1A	3.42557601979017
HIG2	5.48142080655922
KCNK10	4.09210335289448
EXOC1	7.07139001806282
OR6A2	3.50623275198551
ETFA	6.98606943820408
PDAP1	5.36301021139044
C19orf6	3.47534912803133
POLRMT	3.98410288620922
ZNF146	8.93248150637096
MIA2	3.17393510329641
LY6G6E	3.42153081718304
EIF4E2	7.96022284862487
NENF	5.27768341641279
HOXB5	3.920999538449
ZNF324	4.08136998190793
CUGBP1	4.30850485311708
ENTPD7	3.90873353063895
TTC13	4.56572373558936
GJB5	3.71160847899712
PRSS22	4.02625038672021
CYP3A5	3.5517631703624
MBOAT5	3.95363334017822
CUL4B	4.94713848218155
CENPJ	3.53709834193113
KIAA0664	6.00742547093848
PITX1	3.63014200911332
PDGFRB	4.75687786601323
RDX	5.81063438980725
CELSR3	4.10644744584516
JUND	6.109183921811
ITSN1	5.27596362471435
CHRNB1	4.11623353113442
EHBP1L1	3.83687671889921
C19orf2	8.38293017525353
FETUB	3.19434597221381
CAMK2B	3.43572938698779
DCTN1	5.70416898136188
TNKS2	6.91942684365961
MRTO4	6.48632918357344
C1QBP	5.74960043024346
TTC3	8.32055736132295
NDUFB8	8.43714133447726
CADPS2	4.26361536089617
EDG2	4.07962833419576
MYF5	2.97724104943732
SEMA3G	3.45934981511547
IL23A	3.77116794182193
GJA9	3.62196208537242
R3HDM2	6.7280559575486
C5	4.42392299521539
SLC2A10	7.19271255805686
TRIM45	4.96272147271445
TSP50	4.35270500121523
PAQR3	4.36416097776958
ANKRD26	3.72411119977987
TCP1	8.06356229402616
TMED7	6.40509587635985
CMA1	2.91932390666121
PTCRA	4.41434807110577
HCRTR1	3.32011949283688
FST	5.79208677386011
PAWR	3.88656558591151
LDLR	3.83552761374494
ASTN2	3.89532519341733
SCRN1	7.54981580117573
GPATCH8	6.34014444110693
KIF4A	5.72268331079253
TANC2	3.56422905146452
ZMYM5	3.64124729075416
PGM1	9.26651234302459
ZNF586	3.74921351825755
POLR3G	3.99398442146218
CPD	4.75274047911068
SNCAIP	3.89954758883906
DCT	3.65660489038875
HLA-DOA	3.45353615667596
TANK	4.57432223432926
RCAN1	4.38298345774388
UPK1B	4.64863307769681
DNAJB4	4.44090578287123
UGT1A8	3.06230805526546
LIMD2	3.2190504685876
HIST1H4L	3.46038302557882
PECR	4.59875938114375
HSPA2	8.23404657852108
SERP1	8.93254404232685
TACR2	3.22988992346717
NUP85	6.50732538009881
CD177	3.17170090913865
GPR135	3.46932744236655
PIGG	6.20229125338688
LGR5	4.05833167788334
JAK2	3.76618018436711
DPYSL4	3.64645532545803
TM9SF4	5.81726386902965
PTHR1	3.75360779150192
SIRPG	3.12560328496304
ZNF264	4.2108229243785
BICD1	5.07424487071473
RAB5A	6.78272412257816
FLJ13224	3.4225450102099
METTL5	9.31764129051398
HERC6	5.74064473291918
CASP1	4.94898500023921
USP9Y	2.94860998660465
LRP1B	2.98150169633384
XAF1	6.77351311576538
PLA2G4C	3.97794114624766
APOA2	3.10761841697812
SPAG6	3.29032039715900
KALRN	3.78352634299477
SECTM1	5.73457701470055
THOC7	9.0526196226535
IFNAR1	4.27486751023249
TCTA	5.94026439298949
NY-REN-7	3.78979400592951
TALDO1	8.87147429527461
B2M	11.3094680270920
LPPR4	4.06985978622321
SQLE	5.2336208469269
SEPHS1	6.90024743388128
EIF5A	5.04718217046709
FAM49A	4.16193269308942
YTHDC2	4.25677492371597
EHD2	4.28387582854743
NCF1	3.48876860603852
SPG7	5.47186693856933
ZNF614	3.54468798160525
HOXA5	3.74865557668832
NUP133	7.26317218602156
FGF12	4.2342729212179
SLMO2	7.16384542607343
INPP5B	4.75944418305261
PPID	5.46227434723145
SNTA1	5.04323960182675
IL20RA	3.2918699109625
UBE2J1	4.75648821817278
CACNG2	3.25111598545678
GCM1	3.33549081036272
ELF1	5.08584262409172
TLR5	4.58135737128987
TCFL5	6.47584671091134
C1orf107	5.89607699374343
C19orf22	5.61232836979278
SAFB2	5.97289602175195
MAP3K7IP1	3.99624736374668
NCK2	7.91207450498779
OXA1L	8.8565568929005
KIAA0652	5.37637038564602
KLRG1	3.28936517798383
FRAG1	6.61720243484482
ZSCAN12	3.18219397999817
PSMD12	6.15554260527362
E2F4	5.26410938409347
CLEC4M	4.13224114996108
KIAA0999	5.4173695470001
CLDN10	5.90142496575425
MGC13053	4.49528279907642
TAC1	2.96086657573816
GYPA	3.45496002638841
HPCAL4	3.80889918740472
TRAIP	4.03022494088011
MEX3D	4.2917141071655
KIAA0232	5.42934071462875
ERCC8	4.89168850786146
NFAT5	5.07236112856361
GPX4	8.77320512075883
CSPG4LYP1	3.18661028626138
KIAA0368	5.01585075307182
FBXO3	5.29278500636499
DVL1	5.97399771201838
CMKLR1	3.59274261782684
GPR157	3.65312639377184
TYMS	7.69818620342425
OR52A1	3.28407880970052
PEF1	6.81561304175974
ZNF750	3.48764588252762
ALG9	5.66506261679837
MCM5	4.80104727612579
SDK2	4.01349579124172
BAIAP3	3.90851915436819
RABGGTB	7.59660369232631
KCNK7	3.50431517349622
PTP4A3	4.81997517445505
ANKRD40	3.84736316418623
CALCOCO2	7.43941267250491
TMSL8	6.98244591062636
SNCA	4.73154350231307
ZNF551	3.53008646926199
HBQ1	3.54375366799215
ARHGAP26	4.09719113650311
GEMIN6	6.13710887903772
HRAS	5.04682242916494
KLRC4	2.87987047513297
BSDC1	5.33246999586732
DSC1	3.44233343337439
RNF43	5.53159872610718
NDUFAF1	5.44323027905393
MAP2K4	4.75105773309427
FOLR2	5.10785766804802
LYZL6	3.69482375482477
EPB41L3	3.57475138276063
TEKT2	4.22684240798265
CDKN2B	4.03432175755547
WSB1	6.25702982256769
ZNF480	3.45457504359129
MAP3K6	4.11489627536897
PROS1	5.8175877774202
PSMB8	5.21199416468933
HN1	7.09206043416439
MAS1	3.51908106288679
APOL1	4.71173806699973
CSHL1	3.39954288055245
ZBTB7C	3.03699103559615
AHCTF1	5.58788667994579
SAE2	8.52103965326567
ITGA2	4.8693248994465
AP2S1	7.35074377495232
P15RS	5.23825690412029
MME	4.35472637481100
VAT1	6.60156803206964
MAST4	4.82647216437202
TUFM	7.72219195190284
KRT33B	3.66142594303692
THEG	3.81342168587178
KCTD2	5.21731640172027
WDR26	8.08019751239073
MFI2	3.34989846134829
KRT34	3.41130189044504
NR4A3	3.60277587579818
SGSM3	4.23438871072778
ARSA	3.64042081504619
TOMM22	4.8840112656679
SOCS3	3.80274284522057
UNKL	3.87645933488587
POP4	9.12662161359139
BHLHB3	8.933487789791
MALL	3.6043714519586
SOX15	3.55178769089897
CCNA2	4.22222888113553
PARK2	3.16078377333857
GPR124	4.34912326771762
TMEM132A	5.12397138941349
CGRRF1	5.67097202450574
RUVBL2	7.03092824739054
MCAT	4.78596673810779
WNT10B	3.68430431769158
ISCA1	5.36773707295731
RPAP1	4.39205926191274
C12orf48	4.60893044870072
RAI16	5.19405660124433
RPL27	8.93742743358146
EPN1	3.85664864132974
MAGI1	4.5515928056547
GBX2	3.55700529809548
SLC35A1	6.36841334121511
GAL	3.67779339532404
SLC14A2	3.76581114658714
RDH11	6.85476330286271
ZNF518	4.33652304025624
PCYT1B	3.29640416441109
AUH	5.41837212672252
EIF3H	10.9495542394710
KIF1B	6.25719186358199
MBD2	4.45069463903077
AMOTL2	8.70894483236782
C6orf120	5.14805758069302
PIGT	7.62517350239413
PSRC1	6.0779082081162
PLA2G10	3.95764727785677
ALAS1	6.15894076211685
FOXO1	4.81654474525227
C17orf62	7.42030040326833
KIF5C	7.33198982169325
DUSP10	4.55213445348108
CRLF3	6.3327701772148
CLCNKB	3.42071314180672
PSMA5	8.59169205526571
FARS2	4.50469474760322
CCDC28A	5.51308926595885
AMPD3	4.72207789602077
PIAS1	6.3747542849434
ADCYAP1R1	3.50877017388159
TMEM134	6.2605565028381
CDH20	3.19409373416802
FBXO7	6.77872405920038
FLJ14213	3.5655674457902
ZNF3	5.91700551600736
LRRFIP1	6.60484445456698
TMEM49	7.96280732987379
CNOT2	6.93025484837472
CBX2	3.16621120944444
ZC3H14	6.20037107565794
ALDH5A1	4.3157964909771
HNT	3.13627601491817
SERPINA4	3.50763267258798
FLJ20920	5.25130903491878
CRTAP	4.76341794921197
DDX50	8.4060418638703
STYXL1	7.89004491124304
TK2	4.64705223975539
BLVRB	6.398045213189
STMN1	7.0861695997179
GUCA2A	3.58070814793635
DPP6	4.1199899092788
GALNT10	3.67350070269174
STK39	5.373820599829
MMP24	4.87526480289362
CKS2	8.81765842448558
RHO	3.97367380885142
BANF1	8.39182006150682
CR1	3.15393945312389
RPS6KA2	5.07771625016154
HMBS	5.70083040981809
C20orf112	3.45607461712850
SLC25A24	6.69583063693464
MRPL22	7.72868865550672
SLC25A15	4.69540258548736
GADD45B	4.59201943278533
TDP1	5.14691013536901
ZNF287	4.52769951301153
DAAM2	3.62354139423655
C11orf57	5.7221609888119
RFK	5.08326570684568
ZFYVE9	4.51980863382969
TCTN3	7.0239926999118
STCH	5.652563169106
LOC283871	3.3870825469496
NDUFB3	7.98759849598677
DEFB4	3.72383246204141
FPR1	3.76820664132555
FMNL1	3.86851955684982
SEPT7	9.345439223004
PTCD2	5.62148963221908
GNLY	3.36080891529694
GRAMD1C	4.46743104612646
ZNF165	4.60108533693145
TR2IT1	4.07665904612659
ARMCX3	7.9403915675092
NDE1	5.42254411198706
MAGEF1	7.19676344558382
ITGA10	3.96691640526149
ARHGDIB	6.18795322996206
FSHB	4.10445334732408
ANXA2	11.0719207328245
HLCS	4.34156931408211
MCF2L	4.31942419486291
AK1	4.24700684100354
FH	6.46272080248126
LGALS2	3.73183452752681
SYNPO2L	3.03107435473323
KIAA1045	3.4255703856582
C1orf183	4.86991534272347
MAGEA8	3.43432292911293
DGCR8	4.50397564222531
GSR	4.7213760558368
NEU2	3.67311860942297
HIST1H4B	3.86363314324623
CACNA1C	3.10095759015885
FAM20B	5.76813938769271
HES2	3.33073556068781
PDCD6	8.3156841526696
INTS7	4.71452108289843
AMPH	3.79380708667402
UCKL1	6.51574085791261
ASB4	3.13099561552244
C10orf97	4.63393976141218
ALDH1L1	4.15011541572762
CCL23	3.36150758070844
OBSL1	4.87801020654747
SLC12A7	6.85535070393316
THAP4	5.31963877261419
RBM4B	5.55996400524162
OGFRL1	3.88457253486989
KIAA0831	6.67045062846837
C12orf11	7.32660832942139
PPP1R15A	3.93560310002524
KIAA0240	4.40681159515682
CD1B	3.44310125264156
FCGR2A	5.01582608786274
MDC1	4.67136375783682
MAN1A1	3.74392765259007
KRT9	3.67058040087643
HTR1A	3.25489179687694
OCEL1	6.18987190280663
ATP11B	5.66410500631482
NLGN4X	3.85027088347314
FBXO34	7.5589289843682
ALOX12	3.65184736294025
RB1CC1	6.47263296089708
PCDH12	4.64890928857415
RPE	5.01941817072801
EIF4E	4.83513222806966
CSDC2	3.94043279151553
ABHD5	4.09340418478408
TMBIM1	5.74067314042892
PET112L	3.79048213943539
P2RXL1	3.2332434187933
F2RL2	3.46920010788284
TRMT1	5.56382177606334
IMPG2	4.38267969480347
LRRC32	5.79740465907299
BGLAP	5.20329004526685
HTR4	3.39986709863406
MRAS	4.84706183966795
TRAF6	4.91126954671638
AXL	4.04767660593829
ATP2C2	3.97645722972002
LMNB1	5.46039790000638
TELO2	4.05415416065046
PNPLA3	3.61023749138508
CSNK1E	6.19803805700013
SRP14	9.70955210139346
KCNQ4	3.60188252455117
PIK3C2B	5.88396047605789
C15orf15	6.96140279567478
TUBB2B	6.32202288861019
USP15	5.40526431946989
C12orf41	6.99175303710696
CEND1	3.9109059112135
RNF31	4.65452535451405
TCEAL2	4.41202293573491
PTGER2	3.75451240383178
UBN1	5.95058054693038
SLC5A7	3.3733117743759
SLC31A1	4.44174235939154
ADAM29	3.34680924887468
ST7L	3.9662536301388
GFOD1	5.16841014758823
CTNNA1	9.07007327105824
HRBL	4.05079142787754
CBX4	3.73147596778614
NTRK2	3.5247404082162
FOXN3	5.01357160894074
MFGE8	5.24299146825311
PFKFB2	3.80203459460242
TAS2R4	3.82031698026128
SH3TC2	3.27196405715166
IL10	3.13763488124538
PXMP4	5.7900615805745
RNF167	6.12362919232154
PRMT5	7.75120742862199
TSKU	4.56881409657744
ATPIF1	8.33799326441646
ETV3	3.4022211317072
PAK7	3.06444806654866
PDLIM1	8.80998739136469
CEP63	6.09246827186451
WDFY3	4.64765790910689
RNF126	4.03360346963104
DPM1	8.62870562138525
CLIC4	6.27113484990942
ACR	3.61142166635756
KLK7	6.27259518893749
ALOX5AP	7.18322041032613
LRP1	5.05103962613605
TNK1	4.37825397023679
TAS2R9	3.24292112979131
ZNF16	5.62199158760491
POLR1B	5.68990554256687
SLC8A2	3.88720982937358
OLFM4	2.9216728963379
TACC1	4.27352870635434
SAMHD1	5.65426398592785
ATP13A2	5.1503624439259
KRT4	4.23401221460635
PAX6	3.4989900148233
SCG2	3.55471800120835
SLC17A6	3.342863691977
TUBB4	4.06534858171250
PADI4	3.25864122021859
FMO3	3.16927208401393
NLK	4.1038957409163
POU4F3	3.19813895187852
MDM2	3.44833463028201
CAPNS1	8.48685723459932
SDF4	6.07546723465928
ITGBL1	3.20716703036096
TAP2	3.86642640859517
OR2C1	3.73230605016363
KLHDC3	5.48981330133288
EFHD2	5.69764899673931
GALR3	3.36687165358935
NBEA	3.78719396006843
ABCA6	3.02298965292834
ABBA-1	3.72478350972445
GNAI1	5.10551388457857
CLDN3	8.50664765352815
AKT2	3.38607600733144
EGFR	4.23982953708248
VPS4B	5.8389149845499
RBM16	6.63569509630775
GALNT6	5.32282309010613
ZDHHC3	4.60651094274224
SLC25A4	6.36504551739733
CYB5B	4.34305827054224
NDRG1	7.77747806991472
SESN1	4.51202439280302
GBE1	8.16595001797898
MRPL46	5.38862092800956
CLASP1	5.90788050908607
FARP2	4.3996673878705
ACOT11	4.70551437813247
LDHAL6B	3.10427768855824
MAPKAPK3	4.77185977736176
NCAM2	3.53575627677179
AFAP1	3.89688520650886
PRKD2	5.54109897924335
OR2H2	3.47461251899665
ZFP36L1	6.75401535025315
DZIP1	4.88397389587177
GPR161	4.15873926131705
RNF146	4.34960492752713
NKX3-1	3.79730946030711
CCNB2	6.21989863173348
ZNF10	4.43184455453321
WDR74	5.65923791865741
FAM134A	7.13799581044423
PCNP	7.65805585219513
PURA	5.37411694478735
DNPEP	6.73407459482463
ERBB2	4.73425190905945
CREB1	5.70034996686452
NEO1	5.59973059289494
DDX3Y	3.23076838035632
RPS3A	12.4603206513093
MXRA7	8.93989723577866
LGALS3	9.97597685325531
GLT8D1	6.47346435189517
TMPRSS3	7.67614970792334
UPB1	3.41474109973041
LAT	3.90835633537839
CLDN14	4.03394048459783
DHX38	4.85878986960638
KCNA3	3.13525586798133
BTBD1	6.73069080229068
TARS2	5.47966001568553
SKIV2L2	8.41575478955906
ABCF1	6.25560347966892
CDT1	3.76717426586872
ZHX2	8.28105557625437
FCF1	4.89082144974749
LRRC49	4.87072733691091
GUCY1B2	3.92324550386646
CD28	3.35576966720268
SMARCA4	6.86857927611695
SEPT2	8.68458127389564
SOHLH2	3.14884023888731
MCOLN3	3.87207043726787
LRP8	4.38617075802876
TAGLN3	3.94412571194718
MASP2	3.49790530234557
GPATCH3	4.5853129587937
TTRAP	6.2914214202787
AGL	6.1917299045246
NFE2L3	5.6666554896275
PSD4	4.20856837830564
PALMD	4.54708232996371
CCNB1IP1	9.43591984540437
TMEM43	5.8223548342015
OBFC1	5.93075890007902
STAT5B	4.07938565737819
C14orf79	4.83846003054946
ENPEP	3.92519384419373
SSB	8.11856948295754
SCT	3.3413343537962
TIMM23	5.81135019271279
SKI	3.9129024896315
SLC22A13	3.02111976941676
AKAP3	4.19731884543014
OAS2	4.7739112686342
KIAA0423	5.78329063021705
SEC61G	9.28859223970146
CAPN11	3.12812163723487
TMEM50B	6.65237508688859
DEGS1	7.3593316065516
ARHGEF4	3.57319066157775
DBNDD1	3.94933907545333
TBL1XR1	4.34872653358384
FAIM	5.07739338380927
SP140	3.4919703760868
G6PD	4.94702519303163
NUDC	7.50003901162354
GABRP	3.43973173139973
SCARA3	4.73194615791956
TACSTD2	5.93957024737061
EIF3J	5.79459523775198
PPP2R2A	8.60567630048027
CPA3	3.46064499306108
PVALB	3.80083168520672
BCAT2	5.23541754258013
MFN1	6.13865116080493
F10	3.56489968269975
