Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_D06_297956
GTPBP1	4.52872129186948
GRK5	3.89672642677705
AP1S2	5.95372657704355
RAB33B	4.07799195765894
CA11	4.96415390382275
ALDOC	5.75239728759792
NUDT1	6.43520301632748
ZNF212	5.40466461393315
ACBD3	6.95175613306557
ZNF83	5.27710900830807
PRDM2	4.5419090938899
GDPD5	5.32783288567795
PDCD4	5.53838587309519
CEP350	5.1953975910853
FOXP3	3.15735973491155
SMYD3	7.3242376920217
CST7	4.32744834467815
SELL	4.08577504853069
CIAO1	6.42663919632847
LGI2	3.74063835144512
WDR45	6.11910181186945
ANKRD6	5.21018216484301
LTBP4	4.96544849142444
PSCD3	3.3408340364562
PYY	3.42997518843989
KCNC1	3.39923958530355
SIRT6	4.09713180812346
CCL19	4.04990869150346
ARHGEF9	4.34602901044705
ABR	4.10280118180292
C10orf22	6.23313499966782
STK17A	5.24482283922725
FOXE1	3.57755594912917
GML	3.09411893322500
CNGA3	2.99152496000575
CD38	3.73648059036892
ZDHHC6	7.7194686219492
NEFH	4.31083865655296
PGBD5	3.67726058534758
CTDSP2	7.03157972488734
RMND5B	5.89677002597726
ZNF257	5.02420699216762
DUSP4	4.21901559785042
FLJ22167	5.28794426287
EXOSC7	6.44242696519059
ROR2	3.97021667953659
FOXM1	5.97169097734657
ZBTB48	4.60620672201891
BUD31	8.03577538074196
MAOA	4.0469682675472
CCDC41	4.62082131683117
TNNT3	4.10360813337469
FBXO11	5.30110289364299
GYPC	5.48120718563914
PLIN	4.52034028203934
RFXAP	3.72888645292574
C6orf15	3.45670032683657
RNF4	7.37453740331847
F8A1	7.38565797719496
PPP1R3D	4.31621882132726
GRB2	7.36355382863574
TPM3	3.2384378325078
SYT13	3.85586203682523
EPB42	3.51692150666636
RP5-1077B9.4	5.23925384224107
EIF1	11.0118687547193
CETN3	7.76976531989446
FPGT	4.55197609795999
PRY	3.40843275963251
NTHL1	5.02492591561891
POLR2B	8.78118699508125
RPS28	11.7885874138288
GDF10	3.32344652148484
COQ9	8.00899907223959
P2RX3	2.99521120123525
GCC2	6.00066301272953
RARRES3	5.69878032225196
PLXNA1	5.8202187035579
WBP4	4.48495205237194
KIAA0100	5.88725222941964
PMF1	7.50543166780466
HS2ST1	4.89953818521152
CRELD2	5.79130480336653
C8G	3.42739571715914
CD82	5.30681337020494
PMM1	5.08794269420203
CBLL1	4.58261337000287
LIM2	3.83559208738320
VAX2	3.98403602464162
SETDB1	5.48261201924758
LRAP	3.39392091654285
GCLM	5.91775894197038
CPEB3	3.27636383851382
PPM1A	5.36252324201584
INTS1	4.20928780655971
MMP16	3.27430008531364
CAMTA1	4.01244040412035
SAMSN1	5.36388917547461
DRD3	2.82840304667624
GMPPA	5.70425089534517
C11orf73	4.85801989826476
AIPL1	3.80189915705192
PTP4A2	9.7125562818801
IL24	3.50751629628252
BDKRB1	3.81352991873520
HPCA	3.54960690196979
MLF1	6.6417721817764
SEC14L1	5.99273101584698
CHFR	5.56326610935038
EMILIN1	3.46375359770225
THADA	6.17466438803352
TAF12	5.11691691967123
NDUFS4	8.4008915503229
ID1	8.0207531304186
PIK3CB	3.53487076477417
COL18A1	8.16888279240426
PDZD3	3.12497336427028
TBC1D17	4.37777688505986
COX8A	9.46003349488898
CDCA4	6.27486210859191
C2orf44	4.87984636272581
C9orf16	7.23578052755964
ERBB2IP	6.1660801597784
EMX2	7.47208157493088
FUS	6.00707107985359
NIPSNAP3B	3.31203441380606
TF	3.9091214340655
CXorf56	5.22117569623719
CLCN4	3.59302563351456
PWP2	5.42387992105092
MMP15	4.09538060291491
MTMR14	5.71388046205721
NPR1	6.40509587635985
DNAL4	4.97490152419481
ELAC2	4.62750505197815
ASS1	10.306295371287
IPP	5.67988595502657
TMEM59	9.92799609445942
POLR2J	9.67823702050627
SEC23IP	5.49175085093162
RGS4	4.48317219187177
UQCRC1	9.6066138413601
SNX6	8.1710355054193
DDX18	7.26879183104703
POLG	4.55161298764848
ADAM23	4.14017775040931
ZNHIT2	3.7437216360745
TFR2	3.56184553923190
NCDN	4.27685635525831
RAG1	3.42417359468269
POMT1	4.27561089575311
CYP1A1	3.56477423196294
SNAPC1	6.23967500188988
GNA11	4.77725641901633
CCDC52	2.87385156804638
CAPN1	5.64847893386488
DDHD2	6.10411144895434
UPF3A	6.02150766457786
LAGE3	5.78802168786678
GNRHR	3.25199851342869
UNC13B	5.07361156443772
TTLL4	4.80828745450473
PPBP	3.91533654363049
HTR3A	3.38492521091533
SDC2	5.35257139039315
ANKRD49	5.99902934742705
BTF3	10.2370960025732
COX7A2	10.7736420898937
SARS	9.24049016678332
C13orf18	3.56708802475927
CACNB1	3.85593805598032
QKI	5.64782070252016
SETMAR	5.23042802712606
LAMB4	3.37992827619961
MAN2B1	6.66439237790941
EML3	4.7351301977977
ACADL	3.33961625740416
OFD1	6.41850865949608
CGA	3.40678474192672
EIF3EIP	10.8712623954776
PEX16	4.82294216084233
GNG12	8.68831552181278
HABP4	4.67575916447666
CNTN2	3.61232398225671
ASNSD1	6.91044071560052
FUT4	3.49126276168392
DBH	3.51462112079603
CD53	6.77977114544886
HIST1H2BJ	3.79866045711393
TFAP2B	3.13827945711862
ACF	3.54696979919723
TMEM11	5.76725540783076
CDH8	3.35286310932724
C3orf32	3.46813900575678
AGPS	5.25171715700989
C4orf18	3.17817518450392
PCCB	8.63596405596156
IPO13	6.03345291308017
PECI	8.02249633390753
UNG	7.69119421473833
C6orf105	3.54166620177564
GSTP1	8.20746391228858
SUV420H1	4.88767848520298
ARHGAP15	4.37432075444306
LTBR	6.0405442472681
TDRKH	3.54342470976231
PSG4	3.53788097275054
SLC9A3R1	6.01589344840252
NBPF3	8.96331354498006
SLC9A3	3.69513417885573
OSBP	5.3365904583022
PRR5	4.24052772491132
CHMP7	4.67113620471663
ADRA1A	3.16829169435425
ASAH1	6.37809756191155
FKBP4	7.24266590608094
ZNF350	3.9782668863579
DOM3Z	5.90487602958436
GIPR	3.83761542255406
AHI1	4.30959722506933
BST1	4.70992698053843
NCR2	3.51517129047878
NADSYN1	4.52206867319209
UBE2W	6.17569801466022
RGS14	3.88891061822037
KRT15	3.61012606246732
SCN11A	3.81991594196228
GFI1	3.52132714346884
FHL1	5.15458945659401
SMC6	6.58500824738098
GATA1	3.5191272668728
OSGEP	4.8645219810366
ARMC6	5.48647085081974
HK3	3.62319563545294
PSMD5	6.09245036685364
RSU1	6.62939075215185
RPL4	11.9927151998601
MAD2L1	7.26259039296528
RBPMS	5.01318208511123
EIF4A3	9.86055023807261
E4F1	4.69841800882022
DLEC1	3.66310353357156
PRPF3	5.39579533545976
EMR1	3.37105195149598
CHMP2B	5.81366143128701
CAMSAP1	4.29934247088824
RPS21	9.73380997871477
XCR1	3.45247741747961
ARID5A	4.5837965606129
RBM6	5.28852000631845
UBE2N	8.00329777896735
KLF4	4.40269202414708
MGC4172	4.27991544765144
LMO4	6.45975253383831
KLKB1	3.11750867435345
HDAC3	6.95049564989328
HP	7.49220282842944
SCHIP1	6.64118873719431
BTK	4.25414933606167
KRCC1	8.384213683116
PRND	2.94659006216007
C6orf27	3.37567808740447
PIGL	3.94953972403384
CLCA1	3.63055342852441
C1orf112	5.32577592075946
OLFML2A	6.79047488088734
HUS1	5.27293783821903
SFRS6	7.39380350447359
CXCR7	8.31699891623282
UIMC1	6.05921637496818
FXYD2	3.53263962394235
GOT2	7.68860504758938
ZNF667	3.52040503067474
TFEC	3.89973067078474
ATP7B	4.17325562998291
RAB38	5.11765895280826
POLD2	7.18945902352784
PPM1H	4.25607332353406
DCX	3.3250631630663
NFYC	6.55939016160482
ZNF228	3.14686524379006
KIN	6.60665111347244
PLSCR4	5.07848881507072
HIST1H4I	4.30761885400159
PPARGC1A	4.34131860696692
HIG2	8.83738722910546
KCNK10	4.17217262990041
EXOC1	7.01636046301802
OR6A2	3.90709154907272
ETFA	7.70664155723928
PDAP1	4.58619715166497
C19orf6	3.42309667000776
POLRMT	4.15854466617272
ZNF146	7.50079338461934
MIA2	3.42769545267074
LY6G6E	3.29554433085526
EIF4E2	8.9655459878356
NENF	5.91382849819568
HOXB5	4.20307955553647
ZNF324	4.42576039742156
CUGBP1	4.47627378041143
ENTPD7	4.44207280326763
TTC13	5.48291514492793
GJB5	3.07819316480107
PRSS22	4.08611662108697
CYP3A5	3.59601329381952
MBOAT5	5.03094811077855
CUL4B	4.54610045044668
CENPJ	4.020988074869
KIAA0664	5.84213920670871
PITX1	3.6559027667356
PDGFRB	5.20402689082757
RDX	5.64077052290201
CELSR3	4.46194450318265
JUND	7.23192442462224
ITSN1	4.58894916333084
CHRNB1	3.93964287801512
EHBP1L1	3.40790385139893
C19orf2	9.13742021920272
FETUB	3.20987929912562
CAMK2B	3.28930579002072
DCTN1	6.48897314506165
TNKS2	6.49649822246802
MRTO4	7.7345895212761
C1QBP	6.15701595820284
TTC3	7.9382536539931
NDUFB8	9.16195236946251
CADPS2	4.06575155157472
EDG2	4.50602967672283
MYF5	3.34107247254708
SEMA3G	3.36470576445065
IL23A	3.5047591113347
GJA9	3.70721756284139
R3HDM2	6.6626478418524
C5	3.85362670935196
SLC2A10	7.20669439581318
TRIM45	5.02854872321098
TSP50	3.87748897235281
PAQR3	4.84301444074624
ANKRD26	4.19045256877969
TCP1	8.18802192195808
TMED7	6.55171753055062
CMA1	2.71919546276334
PTCRA	4.14989686744265
HCRTR1	3.44130354968783
FST	5.9825055345494
PAWR	3.81273354205969
LDLR	4.80773018852926
ASTN2	3.60087250527315
SCRN1	7.28925484389574
GPATCH8	5.58405173714855
KIF4A	5.4530828294902
TANC2	3.71901837783997
ZMYM5	3.78098793294265
PGM1	9.46310848364248
ZNF586	3.88740043382520
POLR3G	3.85064993513661
CPD	5.43686528097554
SNCAIP	4.92457277809295
DCT	3.35649804561904
HLA-DOA	3.55074854648451
TANK	5.7840787531956
RCAN1	4.38841150812304
UPK1B	4.81572970859436
DNAJB4	4.49073350593766
UGT1A8	2.81690454720252
LIMD2	3.9195822355155
HIST1H4L	3.8174598427832
PECR	5.00612093019072
HSPA2	6.67106945475325
SERP1	9.2602716412712
TACR2	3.45158743547618
NUP85	7.28914872381477
CD177	3.73074386467538
GPR135	3.11998706064246
PIGG	6.68264317740318
LGR5	3.99911109185144
JAK2	3.47137319093469
DPYSL4	3.55435710290942
TM9SF4	6.18934650927201
PTHR1	3.59668307623995
SIRPG	3.34306545656514
ZNF264	4.25518997115223
BICD1	5.3541811695696
RAB5A	6.89952555475259
FLJ13224	3.37525955234656
METTL5	9.38883333858278
HERC6	5.52432493849579
CASP1	5.10922458028399
USP9Y	2.94932081709567
LRP1B	2.81771706672843
XAF1	5.91180294462545
PLA2G4C	3.47217629740335
APOA2	3.23607026571088
SPAG6	3.04406854552489
KALRN	3.29041096243743
SECTM1	5.24996437706865
THOC7	8.33355843626014
IFNAR1	4.36346479960187
TCTA	4.56159992142254
NY-REN-7	4.04289239855037
TALDO1	9.55927730294685
B2M	11.7043135944012
LPPR4	3.24806769964805
SQLE	5.38575143902935
SEPHS1	8.03341476735222
EIF5A	6.2945559680357
FAM49A	5.21855229854298
YTHDC2	3.92508361904121
EHD2	4.74599471263642
NCF1	3.70306881442895
SPG7	6.11378253732508
ZNF614	3.82562370920544
HOXA5	4.94440662801325
NUP133	7.68954749810717
FGF12	4.00550668072019
SLMO2	5.99661416317787
INPP5B	5.89400422657293
PPID	5.65703010159724
SNTA1	4.81179486642239
IL20RA	3.60230423352101
UBE2J1	5.14227380691413
CACNG2	3.12428273717940
GCM1	3.34127761010516
ELF1	6.17204212065734
TLR5	4.09861830165892
TCFL5	5.85252398511368
C1orf107	5.22933269404655
C19orf22	6.56707606800904
SAFB2	5.42619320814529
MAP3K7IP1	3.8841533738832
NCK2	7.50256111994102
OXA1L	8.5899100887466
KIAA0652	5.37922379958424
KLRG1	3.60564171573856
FRAG1	6.1167618055487
ZSCAN12	3.10863691409371
PSMD12	6.75600997196493
E2F4	5.14985237873622
CLEC4M	3.66190397848469
KIAA0999	4.14231479008296
CLDN10	7.27047513308507
MGC13053	4.3245081403969
TAC1	2.83893584879415
GYPA	3.46177131110756
HPCAL4	3.45556740764513
TRAIP	4.20079610733580
MEX3D	3.94124099215616
KIAA0232	6.24874989917921
ERCC8	5.19965048064498
NFAT5	5.03746652078519
GPX4	9.8283661454326
CSPG4LYP1	3.31698041647517
KIAA0368	4.74679855022804
FBXO3	5.25299855990567
DVL1	5.68068133685269
CMKLR1	3.55460266877083
GPR157	3.31896571567549
TYMS	9.12498881993389
OR52A1	3.056666487766
PEF1	7.84775483022005
ZNF750	3.00200461229866
ALG9	5.36528986568463
MCM5	5.62908053197684
SDK2	3.81025105104236
BAIAP3	3.74715742092618
RABGGTB	5.68674447480083
KCNK7	3.22725559949608
PTP4A3	5.53669210708419
ANKRD40	4.47501731074384
CALCOCO2	7.07465777522364
TMSL8	6.9274050809383
SNCA	5.34249642970185
ZNF551	3.44344150327053
HBQ1	3.51454419346204
ARHGAP26	3.95809528729742
GEMIN6	7.78796172643566
HRAS	5.79234717102631
KLRC4	2.95491725902227
BSDC1	5.66398930355156
DSC1	3.55870131787027
RNF43	5.39701037867088
NDUFAF1	6.24170492395914
MAP2K4	5.03291642764289
FOLR2	4.95132963127201
LYZL6	3.63135415443261
EPB41L3	3.35514512685302
TEKT2	3.97902738780683
CDKN2B	3.44119183135829
WSB1	6.21299501826181
ZNF480	3.24691916177054
MAP3K6	4.30418460269824
PROS1	5.8173277976567
PSMB8	6.9800062682384
HN1	7.86199302099357
MAS1	3.62165495812346
APOL1	4.31675812471786
CSHL1	3.54209855915103
ZBTB7C	3.02130991716689
AHCTF1	5.51449495299973
SAE2	9.59065249017167
ITGA2	3.49462929621539
AP2S1	9.75624040929215
P15RS	5.70448383920419
MME	3.51050873114825
VAT1	7.46961561159991
MAST4	4.56628832939842
TUFM	9.53950164090167
KRT33B	3.34547292777221
THEG	3.60348486131805
KCTD2	4.93071622583318
WDR26	9.3165389750315
MFI2	3.27535897488462
KRT34	3.26895312734538
NR4A3	3.93031504425907
SGSM3	4.20431307490155
ARSA	3.51004023239734
TOMM22	5.41800325634127
SOCS3	3.82299349194102
UNKL	3.80183207475131
POP4	7.41487913756186
BHLHB3	8.6080416914164
MALL	4.32579938512920
SOX15	3.26999312673699
CCNA2	6.6756783083436
PARK2	3.11826323752832
GPR124	3.81337813600027
TMEM132A	4.4803992302347
CGRRF1	6.07023365062437
RUVBL2	8.68450658228828
MCAT	5.59358192475819
WNT10B	3.69296714724956
ISCA1	6.4646652710127
RPAP1	4.54795367538409
C12orf48	5.36565697792807
RAI16	4.78012961962531
RPL27	9.64349203591035
EPN1	4.00873515809537
MAGI1	2.9163958581662
GBX2	3.28766912622748
SLC35A1	5.53212248007576
GAL	4.09156742260203
SLC14A2	3.91437117101749
RDH11	6.53659714045439
ZNF518	3.73378805445269
PCYT1B	3.47054841309568
AUH	5.94670106556714
EIF3H	10.6452834073837
KIF1B	6.65417557755812
MBD2	4.46474689831956
AMOTL2	8.06043866908293
C6orf120	5.9451934023218
PIGT	9.34210723038688
PSRC1	6.18527471290003
PLA2G10	3.40296441839828
ALAS1	6.87937141570095
FOXO1	6.64697909423326
C17orf62	7.16322553654573
KIF5C	4.22041715113904
DUSP10	4.05460084046243
CRLF3	6.70370781173755
CLCNKB	3.40967553328214
PSMA5	9.89967932537284
FARS2	5.43533745686135
CCDC28A	5.97841406079393
AMPD3	4.32221562122598
PIAS1	6.30831583562397
ADCYAP1R1	3.45807876312048
TMEM134	6.46443083164798
CDH20	3.11051660390424
FBXO7	7.61413018124404
FLJ14213	3.40539508633437
ZNF3	5.09728084795538
LRRFIP1	6.22247123637555
TMEM49	8.61675847824704
CNOT2	7.00536344385782
CBX2	2.72364230222450
ZC3H14	5.77733037332793
ALDH5A1	4.73971685851961
HNT	3.76131981558742
SERPINA4	3.06340874211118
FLJ20920	6.12315806502002
CRTAP	5.45591225426395
DDX50	8.72817348699587
STYXL1	7.7054191411266
TK2	4.59856097145626
BLVRB	6.97488708655661
STMN1	7.86364552478407
GUCA2A	3.38725534169752
DPP6	3.07986120696304
GALNT10	4.49559010545326
STK39	5.28092903415218
MMP24	4.47148334069477
CKS2	9.88729267567068
RHO	3.44943142701337
BANF1	9.23869132734906
CR1	3.03380642725603
RPS6KA2	4.37286027883133
HMBS	5.80843977373664
C20orf112	3.66457705556926
SLC25A24	6.6963075984866
MRPL22	9.12480050189366
SLC25A15	6.22256601509368
GADD45B	5.76117837026137
TDP1	5.49016683413338
ZNF287	3.53126079616108
DAAM2	4.96562824255587
C11orf57	4.5999626560133
RFK	6.64102728908154
ZFYVE9	4.31899218626633
TCTN3	7.43047909557263
STCH	7.07363673206551
LOC283871	3.43249551460251
NDUFB3	8.77296197862123
DEFB4	3.67602807810853
FPR1	4.33859875164066
FMNL1	3.5870762234854
SEPT7	10.0210002787302
PTCD2	4.46447183947464
GNLY	3.75940699907527
GRAMD1C	4.10292177289403
ZNF165	3.66788043848141
TR2IT1	5.21231291609077
ARMCX3	6.29866518926124
NDE1	5.44927121188429
MAGEF1	6.96224815186547
ITGA10	4.03018502548995
ARHGDIB	6.90630188208381
FSHB	3.69229814913767
ANXA2	12.2716931212285
HLCS	3.81771540799559
MCF2L	3.72124587022517
AK1	5.329066945292
FH	6.41941593314463
LGALS2	3.73081008628108
SYNPO2L	2.75669679668123
KIAA1045	3.30308547468764
C1orf183	4.63881272300241
MAGEA8	3.22501630716189
DGCR8	4.29453297153445
GSR	4.8971794431624
NEU2	3.37411654669344
HIST1H4B	3.68987974245284
CACNA1C	3.01065905151892
FAM20B	6.0131210740407
HES2	3.31954699181737
PDCD6	10.0101087267252
INTS7	5.60110835307174
AMPH	3.90294712930486
UCKL1	6.9838718572198
ASB4	3.08931873591656
C10orf97	4.61454338338507
ALDH1L1	3.61614586523459
CCL23	3.24439156531962
OBSL1	5.55933227450255
SLC12A7	7.45697386423044
THAP4	5.78763717431396
RBM4B	4.53668392668423
OGFRL1	4.26270794582877
KIAA0831	6.03919802671718
C12orf11	7.20367748119591
PPP1R15A	5.20003350531162
KIAA0240	4.46362115581939
CD1B	3.3813703950811
FCGR2A	5.142527790313
MDC1	5.24189516460692
MAN1A1	3.54713800355134
KRT9	3.63648567261246
HTR1A	3.28391820692982
OCEL1	6.77083092083116
ATP11B	4.62082724436141
NLGN4X	3.76064148238592
FBXO34	6.61583940503668
ALOX12	3.46407866478812
RB1CC1	7.26999968766773
PCDH12	4.27443232905542
RPE	5.72556357524308
EIF4E	5.97963949484105
CSDC2	4.06544045954353
ABHD5	4.82937714993612
TMBIM1	6.51158365041785
PET112L	4.76677778689955
P2RXL1	3.3618981395865
F2RL2	3.34855216831715
TRMT1	6.78077713132469
IMPG2	5.52281592678713
LRRC32	5.86348654154141
BGLAP	4.98148122745146
HTR4	3.50364440097959
MRAS	5.9254454194448
TRAF6	4.83535750130307
AXL	5.28373060251506
ATP2C2	3.68836034714981
LMNB1	5.33607214364842
TELO2	4.11039521218329
PNPLA3	3.66529948012481
CSNK1E	6.06892584884655
SRP14	10.4637635739995
KCNQ4	3.49175305246389
PIK3C2B	5.89192087730043
C15orf15	8.52452808525882
TUBB2B	3.97646885468395
USP15	5.24352616095325
C12orf41	7.15766180213798
CEND1	3.45405311996689
RNF31	3.98757464402242
TCEAL2	5.13309908591943
PTGER2	4.15111287742216
UBN1	5.97395314571608
SLC5A7	3.33648640165341
SLC31A1	5.55369584634881
ADAM29	3.27112829413903
ST7L	4.23320464635772
GFOD1	6.39692626411932
CTNNA1	8.78234639385931
HRBL	3.76300807258478
CBX4	3.71372474539092
NTRK2	3.58651100376229
FOXN3	5.27281271731606
MFGE8	6.88953153549362
PFKFB2	3.77032030095811
TAS2R4	3.60663179986171
SH3TC2	3.27180209999591
IL10	3.95876075829993
PXMP4	6.36923736027092
RNF167	6.00163067748445
PRMT5	7.3892902371512
TSKU	5.13887813575596
ATPIF1	8.31928429558474
ETV3	3.45251926919833
PAK7	3.04558870603134
PDLIM1	9.97773585116435
CEP63	5.38189882422461
WDFY3	4.63057053605356
RNF126	4.77321005161168
DPM1	9.35118957077045
CLIC4	7.27210121508807
ACR	3.70990153600343
KLK7	8.99003651396582
ALOX5AP	6.85217953239791
LRP1	4.79930445044577
TNK1	4.35082091584487
TAS2R9	3.29816985249065
ZNF16	4.67493908829969
POLR1B	4.81830686926952
SLC8A2	3.62575331578631
OLFM4	3.04056882791109
TACC1	4.62389454755730
SAMHD1	5.10355339021905
ATP13A2	5.36008485454295
KRT4	4.48462182209059
PAX6	3.60624773286073
SCG2	4.3180487338336
SLC17A6	3.9351395052986
TUBB4	5.15884170981249
PADI4	3.04687886836976
FMO3	3.48482375453519
NLK	3.84928768934721
POU4F3	3.26807791410221
MDM2	3.51183346921416
CAPNS1	10.3525661372955
SDF4	6.56304750785195
ITGBL1	3.42881277401732
TAP2	3.83927972883034
OR2C1	3.33843063913087
KLHDC3	7.03020422543572
EFHD2	5.96891555821059
GALR3	3.9423700662399
NBEA	3.39919902809635
ABCA6	3.21305036184209
ABBA-1	3.92090307224527
GNAI1	4.97738230141236
CLDN3	7.04128165156978
AKT2	3.53028201863620
EGFR	4.44432085013146
VPS4B	5.91493635224551
RBM16	7.02348229570206
GALNT6	5.32224904760352
ZDHHC3	4.89078648203079
SLC25A4	6.13266665207797
CYB5B	5.61529870483381
NDRG1	7.3478973338063
SESN1	5.13918753272857
GBE1	6.9655723204245
MRPL46	6.01740483125054
CLASP1	5.6149356923048
FARP2	4.38320487552744
ACOT11	4.19779980914483
LDHAL6B	3.22677509886793
MAPKAPK3	5.34994245253575
NCAM2	3.25543031038691
AFAP1	4.1700624281439
PRKD2	6.01126838135501
OR2H2	3.45278782025505
ZFP36L1	6.47728703904177
DZIP1	5.26754295881562
GPR161	4.20360161527419
RNF146	4.05753766357976
NKX3-1	4.09186131327811
CCNB2	8.6531736382046
ZNF10	3.84842313125153
WDR74	4.59629396231294
FAM134A	7.95936401031403
PCNP	8.56956835784707
PURA	5.04178546426432
DNPEP	7.1634835363072
ERBB2	5.7894400149657
CREB1	5.36008726644929
NEO1	6.71940093760959
DDX3Y	3.27929034508729
RPS3A	12.8021900411153
MXRA7	9.95080931690481
LGALS3	10.2824434136327
GLT8D1	7.04202302234096
TMPRSS3	6.5536048046606
UPB1	3.18903682352295
LAT	3.60260633339367
CLDN14	3.56171725924547
DHX38	4.78893295418499
KCNA3	3.37936911199922
BTBD1	8.10315075611995
TARS2	5.58407319103235
SKIV2L2	7.16650759834587
ABCF1	7.64484306009839
CDT1	3.4974676560109
ZHX2	6.93106389847416
FCF1	4.72447128211012
LRRC49	5.07675689244498
GUCY1B2	3.69629942575718
CD28	3.37639993080146
SMARCA4	6.18596200575371
SEPT2	9.57756401627299
SOHLH2	4.15118520453413
MCOLN3	3.62179366524304
LRP8	4.7681418113015
TAGLN3	3.76125092106693
MASP2	3.49539479842155
GPATCH3	4.43878500101108
TTRAP	7.92129707153088
AGL	5.67984075824905
NFE2L3	6.34901714054783
PSD4	3.64519356721558
PALMD	4.22542428487768
CCNB1IP1	9.14795467393814
TMEM43	6.9977958212444
OBFC1	7.01478483147181
STAT5B	3.95653967258411
C14orf79	4.57417495941769
ENPEP	4.04962307750402
SSB	8.05824033726794
SCT	3.17681701785595
TIMM23	7.07247104293935
SKI	3.98489168829964
SLC22A13	3.17481248610133
AKAP3	3.76293814380696
OAS2	5.2381252393058
KIAA0423	5.06894421216432
SEC61G	10.3237128583098
CAPN11	2.94779832615213
TMEM50B	8.8218781848709
DEGS1	7.91095301705594
ARHGEF4	3.42225909047197
DBNDD1	4.43223067927312
TBL1XR1	4.98300227576661
FAIM	4.35288128930262
SP140	3.24550425336765
G6PD	4.62096245254108
NUDC	7.32259949648973
GABRP	3.52486640042302
SCARA3	5.74742318594281
TACSTD2	5.3540669368894
EIF3J	6.35823775876102
PPP2R2A	8.09045393615249
CPA3	3.44143007734799
PVALB	3.28493929077724
BCAT2	6.26378153428824
MFN1	5.81423597312893
