Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_B08_491108
PGBD5	3.22417585967524
CTDSP2	7.95032343772815
RMND5B	6.36461266565674
ZNF257	3.45557693905930
DUSP4	3.40626755758747
FLJ22167	7.30246308171336
EXOSC7	6.86872667981465
ROR2	3.61197304866006
FOXM1	5.69349631598385
ZBTB48	4.40744023303095
BUD31	8.92127691097075
MAOA	4.79788728546702
CCDC41	5.58846771705314
TNNT3	3.43711910478865
FBXO11	5.56728756016862
GYPC	6.42482225923668
PLIN	3.39233694677235
RFXAP	3.46068223457584
C6orf15	3.51497837583919
RNF4	8.39396332390452
F8A1	8.30708251714884
PPP1R3D	4.42609298580355
GRB2	7.50018760749285
TPM3	3.07263835187326
SYT13	3.54767061937921
EPB42	3.42016648202087
RP5-1077B9.4	5.29333678840334
EIF1	10.2903727119575
CETN3	7.36979700393018
FPGT	5.63640922341803
PRY	3.39270352948626
NTHL1	6.28677432287141
POLR2B	9.45713072072954
RPS28	12.4057346092928
GDF10	3.01812035808033
COQ9	7.8384730147386
P2RX3	2.71601287495465
GCC2	7.83936393185611
RARRES3	7.27971187984333
PLXNA1	5.71784070657361
WBP4	3.81571710434068
KIAA0100	6.49534428998936
PMF1	7.1606163800697
HS2ST1	5.64962732102123
CRELD2	6.48001974420452
C8G	2.85373063539452
CD82	5.66058592607849
PMM1	4.91693510694454
CBLL1	5.3869811486152
LIM2	3.10091108529542
VAX2	4.05812768138359
SETDB1	5.76951846979233
LRAP	3.29535220611111
GCLM	7.51377891033388
CPEB3	4.24237530886138
PPM1A	6.28628814252577
INTS1	4.16021397212096
MMP16	3.30631971097067
CAMTA1	3.46526272592552
SAMSN1	6.98483259741323
DRD3	2.81985953244278
GMPPA	5.4181301707505
C11orf73	6.29826062568177
AIPL1	3.69818079736702
PTP4A2	10.3177156681982
IL24	3.16211269115722
BDKRB1	3.1693257658919
HPCA	3.23677231808284
MLF1	5.81195249768404
SEC14L1	6.35618825093267
CHFR	5.94847747451826
EMILIN1	3.51613776181503
THADA	6.82975708584922
TAF12	6.36580633250172
NDUFS4	7.21284945302669
ID1	4.84984449826625
PIK3CB	3.49729563062483
COL18A1	8.20945143198488
PDZD3	3.09109313335888
TBC1D17	4.67581181004221
COX8A	10.5502604043439
CDCA4	6.57814185215503
C2orf44	4.79094770396524
C9orf16	7.82916420271797
ERBB2IP	7.86925833823774
EMX2	9.02617911690004
FUS	6.1645928701519
NIPSNAP3B	4.06566462347111
TF	3.17469196711783
CXorf56	5.6031103719784
CLCN4	3.38068234192419
PWP2	6.28696223673883
MMP15	4.68019284771039
MTMR14	5.86137840526054
NPR1	7.25965678608992
DNAL4	6.29137757536263
ELAC2	4.79950159430322
ASS1	11.0748645097425
IPP	6.24706205444729
TMEM59	10.1142009651529
POLR2J	8.99666105161139
SEC23IP	6.34523427023313
RGS4	4.17104283768097
UQCRC1	9.49852396839054
SNX6	7.96931985263581
DDX18	7.71512789549498
POLG	4.8774915935022
ADAM23	3.88758571440489
ZNHIT2	5.73800585166025
TFR2	3.58808496127975
NCDN	4.47125583745574
RAG1	3.41201931654017
POMT1	4.70630724842291
CYP1A1	3.39493573340115
SNAPC1	6.19376536780716
GNA11	5.53584346947541
CCDC52	3.05603517655109
CAPN1	7.13752825777006
DDHD2	6.77389648321328
UPF3A	6.65556489665257
LAGE3	6.37430788450268
GNRHR	3.14654335044729
UNC13B	4.92560994295691
TTLL4	5.43045076503886
PPBP	2.85528254420736
HTR3A	3.5925504502296
SDC2	4.56416775229208
ANKRD49	7.12674401046676
BTF3	10.8832914706042
COX7A2	10.9900018786497
SARS	9.38289548782233
C13orf18	4.12619148816054
CACNB1	3.84398390536804
QKI	6.49976378916149
SETMAR	5.40794455350351
LAMB4	3.28865771128066
MAN2B1	6.95279758003654
EML3	5.56766647379113
ACADL	3.2928947900485
OFD1	8.24169125126439
CGA	3.56523982137386
EIF3EIP	11.1540634183724
PEX16	5.33030911511509
GNG12	7.79494459596118
HABP4	4.43198007326883
CNTN2	3.51223060531369
ASNSD1	7.46472122671784
FUT4	3.80681214099560
DBH	3.36276306922861
CD53	8.59293852259368
HIST1H2BJ	3.93488763582275
TFAP2B	3.28653421425073
ACF	3.77527369313289
TMEM11	6.39795280546871
CDH8	3.29962293592789
C3orf32	3.62191805440334
AGPS	5.35438969824946
C4orf18	3.34601277354327
PCCB	8.1077925522737
IPO13	5.45777563264206
PECI	8.53190350909814
UNG	8.800204669562
C6orf105	3.9826391354152
GSTP1	9.63529311292675
SUV420H1	7.92988585679957
ARHGAP15	4.74832103576286
LTBR	6.95408064464372
TDRKH	3.28048604936709
PSG4	3.33803952493344
SLC9A3R1	6.86163785538591
NBPF3	8.97334930738033
SLC9A3	3.64350139409804
OSBP	6.7754904243778
PRR5	5.10041980616608
CHMP7	5.34282951937353
ADRA1A	3.07261185849635
ASAH1	7.18316360754279
FKBP4	7.71899769039559
ZNF350	4.31161362803525
DOM3Z	5.70998648955824
GIPR	3.72323659277275
AHI1	5.55679533291912
BST1	3.86367283940398
NCR2	3.36511949386978
NADSYN1	5.73455840967681
UBE2W	5.58423632189435
RGS14	4.27786939729331
KRT15	3.40126338886288
SCN11A	3.89509485133076
GFI1	3.68430003665293
FHL1	6.15849196843443
SMC6	6.69705122921271
GATA1	3.41475606521775
OSGEP	5.63309677856337
ARMC6	5.26768382342506
HK3	3.66476257747497
PSMD5	7.91617550897567
RSU1	7.63181362147853
RPL4	12.47283558691
MAD2L1	8.24049351502822
RBPMS	4.63951062569947
EIF4A3	9.96400835309748
E4F1	5.55702037793698
DLEC1	3.64945168391361
PRPF3	5.93568788891961
EMR1	3.24168339667902
CHMP2B	7.63880344480668
CAMSAP1	4.51739318336756
RPS21	10.2442076068661
XCR1	3.47930130775516
ARID5A	4.02033349156918
RBM6	5.92027106815823
UBE2N	8.27350153059105
KLF4	4.15593890873594
MGC4172	5.02728222233636
LMO4	7.16591399314483
KLKB1	3.23810613743208
HDAC3	7.04271843164282
HP	5.7633038642246
SCHIP1	5.44022108844418
BTK	4.45724446860857
KRCC1	7.91699795607861
PRND	3.06302635480326
C6orf27	3.41188462433674
PIGL	4.20488437751568
CLCA1	3.73206140361367
C1orf112	4.7875254867942
OLFML2A	6.56195691569105
HUS1	5.13337773865257
SFRS6	7.5606134170083
CXCR7	5.49044242430968
UIMC1	6.73060581549916
FXYD2	3.36504378144177
GOT2	8.31390187490541
ZNF667	3.64803945125441
TFEC	5.21836235455239
ATP7B	5.10088478532974
RAB38	3.47323307257857
POLD2	7.7729064205273
PPM1H	6.39848628713015
DCX	3.24930894064102
NFYC	5.89229600034263
ZNF228	4.00446189033315
KIN	6.38285657887475
PLSCR4	4.93567062583717
HIST1H4I	4.16582615009743
PPARGC1A	3.19607197258729
HIG2	7.74574755610234
KCNK10	3.77568311401517
EXOC1	8.29747802631262
OR6A2	3.80954657581677
ETFA	9.41646382002582
PDAP1	5.34332616296307
C19orf6	3.55163751073771
POLRMT	4.42662192245191
ZNF146	8.74351374113554
MIA2	3.19887858218416
LY6G6E	3.19949592430829
EIF4E2	7.50219021236217
NENF	4.94958282465945
HOXB5	3.61802326570008
ZNF324	5.38758706538547
CUGBP1	4.8092295920158
ENTPD7	5.15345879386529
TTC13	6.06974066007805
GJB5	3.06015133828167
PRSS22	3.84958673600454
CYP3A5	3.50362511362814
MBOAT5	4.61346373053673
CUL4B	6.19026024529277
CENPJ	3.5529114339207
KIAA0664	6.64672953685563
PITX1	3.4112167944474
PDGFRB	4.63538157881031
RDX	6.90722617498702
CELSR3	4.12759640491491
JUND	6.63603565940116
ITSN1	5.09647887401356
CHRNB1	3.63130174879772
EHBP1L1	4.16270371387554
C19orf2	8.11860639278655
FETUB	3.12795119771864
CAMK2B	2.98941217139801
DCTN1	6.54795249904014
TNKS2	6.85148694880917
MRTO4	7.98380924607883
C1QBP	6.82659251417774
TTC3	8.14249803138073
NDUFB8	9.13567077615249
CADPS2	3.89339060174161
EDG2	4.11689170286632
MYF5	3.2290465884899
SEMA3G	3.89639412432978
IL23A	3.55569122707099
GJA9	3.48469163516462
R3HDM2	7.7470678653246
C5	3.59753600706358
SLC2A10	5.81302528463731
TRIM45	4.76538808829087
TSP50	3.57958456700523
PAQR3	5.48281337170624
ANKRD26	3.47329167014901
TCP1	9.094842668095
TMED7	7.21210403572507
CMA1	2.94472939497562
PTCRA	4.00115629181327
HCRTR1	3.56772692829014
FST	3.99788598900359
PAWR	4.34645692229403
LDLR	4.52034052185446
ASTN2	4.00734522292869
SCRN1	6.45808552366898
GPATCH8	6.24123037657068
KIF4A	7.7371299314272
TANC2	3.51307564806727
ZMYM5	3.33042756966582
PGM1	8.78186974266415
ZNF586	5.08133795899168
POLR3G	3.65585266434386
CPD	6.06637156346862
SNCAIP	4.93497984314381
DCT	3.34049016286147
HLA-DOA	3.54918102048027
TANK	6.56376220487012
RCAN1	3.90254210590548
UPK1B	4.22052284008801
DNAJB4	5.11110828212634
UGT1A8	3.02190714348979
LIMD2	3.52550049773102
HIST1H4L	3.56759986647719
PECR	4.42196143248772
HSPA2	5.55776879463264
SERP1	9.33689822592437
TACR2	3.45739753805259
NUP85	8.25570014000383
CD177	3.24970620161876
GPR135	3.14517356881179
PIGG	7.7467511996836
LGR5	4.56504267625964
JAK2	3.73877179432812
DPYSL4	3.30967479380629
TM9SF4	6.43742571724305
PTHR1	3.24137674351613
SIRPG	3.25476697484685
ZNF264	5.50871142837318
BICD1	6.05905063876252
RAB5A	7.60407673658635
FLJ13224	3.09206769494154
METTL5	9.30376152082401
HERC6	5.76593443937154
CASP1	6.15385613383557
USP9Y	2.70730141058618
LRP1B	2.84825271762183
XAF1	5.92300932742419
PLA2G4C	3.75040512439619
APOA2	3.1040111199248
SPAG6	4.9001528875353
KALRN	3.40414835840089
SECTM1	5.29782712871179
THOC7	9.07398233396912
IFNAR1	4.20783191340195
TCTA	6.21487224993344
NY-REN-7	3.08984823012455
TALDO1	9.75943473475574
B2M	12.3485413626498
LPPR4	3.87303701138506
SQLE	6.96628162228639
SEPHS1	8.31235051124871
EIF5A	6.74876386615681
FAM49A	4.34483781923952
YTHDC2	4.75610569498801
EHD2	4.17689886949271
NCF1	4.61659191723155
SPG7	6.43102798555625
ZNF614	3.4734185201611
HOXA5	3.17287229391629
NUP133	7.97999493331958
FGF12	3.45100706111688
SLMO2	8.27194981362792
INPP5B	4.25223563059152
PPID	7.90732796144586
SNTA1	3.97383029669817
IL20RA	3.79687910725864
UBE2J1	6.25334142187295
CACNG2	2.87094956546711
GCM1	3.13821476245592
ELF1	5.72615702886479
TLR5	4.65522290684121
TCFL5	6.01870091069233
C1orf107	7.03439447351037
C19orf22	6.896532616081
SAFB2	5.94365367124306
MAP3K7IP1	3.91368243633904
NCK2	7.78040480004686
OXA1L	8.68709018359711
KIAA0652	5.8166190563453
KLRG1	3.53722029674445
FRAG1	6.43424032578606
ZSCAN12	3.20931621921497
PSMD12	7.87288178321832
E2F4	5.36164170503269
CLEC4M	3.51684277872244
KIAA0999	5.12560501903337
CLDN10	6.95003957653607
MGC13053	4.12402047099333
TAC1	2.72831540246299
GYPA	3.36308977466823
HPCAL4	3.09439426265615
TRAIP	4.60549579516738
MEX3D	4.54655043885693
KIAA0232	6.78685488099397
ERCC8	5.11716731924163
NFAT5	4.73843619036765
GPX4	9.57190699204877
CSPG4LYP1	3.14536795427984
KIAA0368	6.691795265265
FBXO3	5.79680713827531
DVL1	6.64699348200883
CMKLR1	3.79921491155746
GPR157	3.18766302679933
TYMS	9.1708543256175
OR52A1	3.19032279845645
PEF1	7.58327470800151
ZNF750	4.14458185377323
ALG9	6.98738320688356
MCM5	5.70233007662334
SDK2	3.42674718535738
BAIAP3	3.74679281085088
RABGGTB	8.02030127182422
KCNK7	3.15561378427009
PTP4A3	6.39438889913291
ANKRD40	4.31956104871445
CALCOCO2	6.73521378202641
TMSL8	4.43398484920221
SNCA	4.26122335282417
ZNF551	3.86719718742998
HBQ1	3.11406923624839
ARHGAP26	5.24842795046295
GEMIN6	7.13032703568423
HRAS	4.83256575724133
KLRC4	2.68174027082312
BSDC1	6.26937269872614
DSC1	3.42209249171591
RNF43	6.18080181409812
NDUFAF1	7.17160685186548
MAP2K4	5.56234771379952
FOLR2	5.34152493110172
LYZL6	3.6762855337028
EPB41L3	4.99876747594511
TEKT2	5.73464058005475
CDKN2B	3.19844339275986
WSB1	6.34976904391191
ZNF480	3.25666566756287
MAP3K6	3.83927242331331
PROS1	6.16742473080809
PSMB8	7.60641684790048
HN1	8.749191008285
MAS1	3.42225960384364
APOL1	4.85747582329940
CSHL1	3.06573857020574
ZBTB7C	3.03193437117661
AHCTF1	6.71953985419806
SAE2	9.68268807218151
ITGA2	3.64252407151401
AP2S1	8.86303794799244
P15RS	6.28237228583044
MME	3.78834724887986
VAT1	6.48877914620552
MAST4	5.20841864451531
TUFM	10.1400463433183
KRT33B	3.30624098799576
THEG	3.62717438333406
KCTD2	5.61800264696474
WDR26	8.52811925976298
MFI2	3.20403062337961
KRT34	3.18152900165985
NR4A3	3.4522750542052
SGSM3	4.69019645489401
ARSA	3.79812616437902
TOMM22	6.08356648709148
SOCS3	3.61098437246083
UNKL	4.88922459229653
POP4	8.50287416214363
BHLHB3	9.29721323982698
MALL	3.76315937064388
SOX15	3.79280280264004
CCNA2	6.74632958833237
PARK2	3.16159738488941
GPR124	4.36246010184235
TMEM132A	4.76294412335672
CGRRF1	6.11397070978453
RUVBL2	8.61129073978524
MCAT	7.1283351696884
WNT10B	3.63278990543160
ISCA1	7.07246613622615
RPAP1	5.62815681506448
C12orf48	5.59689140980538
RAI16	4.39203226374292
RPL27	9.78446721162168
EPN1	3.24641834600222
MAGI1	3.02816592130629
GBX2	3.11691136884006
SLC35A1	7.21958037050763
GAL	4.96350035329561
SLC14A2	3.58810486799835
RDH11	7.12249405747607
ZNF518	4.90315782896913
PCYT1B	3.33823067398835
AUH	7.30939627627969
EIF3H	11.4421559720448
KIF1B	7.26823514894759
MBD2	4.46863212134652
AMOTL2	7.44397195707229
C6orf120	6.42744904496756
PIGT	7.75062695248235
PSRC1	7.67376712670688
PLA2G10	3.87488747540669
ALAS1	7.59043845639065
FOXO1	4.94363453603311
C17orf62	7.51552407822541
KIF5C	4.87672910632664
DUSP10	4.18723501405044
CRLF3	7.45153008767786
CLCNKB	3.3796571813324
PSMA5	10.3297937383004
FARS2	6.78228329612523
CCDC28A	6.90062611005635
AMPD3	4.84492629234697
PIAS1	7.5806411050485
ADCYAP1R1	3.48431327667709
TMEM134	7.83129796463801
CDH20	3.04233619841965
FBXO7	8.43632623366768
FLJ14213	4.49040153597912
ZNF3	7.14085238882777
LRRFIP1	7.26314166169336
TMEM49	9.19175219023832
CNOT2	7.55391212055379
CBX2	2.81719144569696
ZC3H14	7.00637641931794
ALDH5A1	6.78546523983573
HNT	3.18557991436672
SERPINA4	3.09276681727391
FLJ20920	4.3190653914652
CRTAP	5.57074885945965
DDX50	8.98885541346227
STYXL1	7.50953896348344
TK2	4.70501523682702
BLVRB	5.92558341401707
STMN1	7.35903100175943
GUCA2A	3.15795748612407
DPP6	3.02225316748417
GALNT10	4.00108394331091
STK39	4.07022038189857
MMP24	4.81519280663062
CKS2	10.2645916419213
RHO	3.40100044186407
BANF1	10.3797645150849
CR1	2.95499941222929
RPS6KA2	4.65957503861242
HMBS	6.42378094815791
C20orf112	3.67692240970455
SLC25A24	7.8137570247769
MRPL22	8.6496802710853
SLC25A15	5.01049566640927
GADD45B	4.5986474028427
TDP1	6.84083909035692
ZNF287	3.54247670655327
DAAM2	4.35014592806125
C11orf57	6.66399972369281
RFK	6.42265484581545
ZFYVE9	4.1060462579132
TCTN3	7.80465462756152
STCH	5.95112985417183
LOC283871	3.75412905043381
NDUFB3	8.13643452141148
DEFB4	3.83835009306463
FPR1	4.22010874904167
FMNL1	4.41711583074093
SEPT7	9.08025689054709
PTCD2	4.91072863311221
GNLY	3.34910125979857
GRAMD1C	4.87983524097584
ZNF165	6.17340646531561
TR2IT1	3.84241528020331
ARMCX3	6.89266593107004
NDE1	6.40148227945153
MAGEF1	8.10401688063205
ITGA10	3.57096270826064
ARHGDIB	8.56333571032999
FSHB	3.67629188340655
ANXA2	10.9205766561708
HLCS	3.86386525577491
MCF2L	3.73929637985609
AK1	6.50599152880637
FH	6.91635549067125
LGALS2	3.69350397288058
SYNPO2L	2.63041789417567
KIAA1045	3.32126161138048
C1orf183	4.57213154316382
MAGEA8	3.04802964665066
DGCR8	4.83712896413229
GSR	5.72472439981494
NEU2	3.1665239945066
HIST1H4B	3.53970573800521
CACNA1C	3.04571834069809
FAM20B	6.24711755559573
HES2	3.22270662399115
PDCD6	10.2086404116901
INTS7	6.00684498385333
AMPH	3.72033163220736
UCKL1	6.79975057962281
ASB4	2.95835906967521
C10orf97	5.24929447167998
ALDH1L1	3.64428330393180
CCL23	3.31489173263536
OBSL1	5.74578704245694
SLC12A7	7.35704815009663
THAP4	6.19464219789621
RBM4B	5.64411493854571
OGFRL1	5.17361096003092
KIAA0831	5.87341200677424
C12orf11	8.43233965253524
PPP1R15A	4.37353083159460
KIAA0240	5.76754618798909
CD1B	3.53931715960429
FCGR2A	7.30568911114296
MDC1	6.0305327743813
MAN1A1	3.4403191934303
KRT9	3.48076197881579
HTR1A	3.44078339050788
OCEL1	6.07527152359548
ATP11B	6.00898163898616
NLGN4X	4.56660840008559
FBXO34	8.27621401987638
ALOX12	3.23132608116349
RB1CC1	7.55877651016401
PCDH12	4.28397018937887
RPE	6.77071943663242
EIF4E	7.32429359891532
CSDC2	3.83409833484134
ABHD5	4.67273296252970
TMBIM1	6.86234895058878
PET112L	4.92140086671241
P2RXL1	3.22197542599467
F2RL2	3.10337554066122
TRMT1	5.37113320008963
IMPG2	3.81525506779131
LRRC32	5.17477073983082
BGLAP	3.84061534375477
HTR4	3.40960976240612
MRAS	3.91229100370549
TRAF6	5.51168618871638
AXL	5.16875458616297
ATP2C2	3.59015641782783
LMNB1	7.05164027181076
TELO2	5.08044102863041
PNPLA3	3.77141299855633
CSNK1E	5.98935525782741
SRP14	10.9545448493761
KCNQ4	3.12737615022779
PIK3C2B	7.52599673002701
C15orf15	9.26324326364445
TUBB2B	2.79041909822396
USP15	6.12757798604725
C12orf41	7.7149367943502
CEND1	3.55904513881656
RNF31	5.03041018772818
TCEAL2	3.87042455066599
PTGER2	4.55549148548411
UBN1	7.04217986941906
SLC5A7	3.48243119654470
SLC31A1	6.36076458455513
ADAM29	3.74767784002048
ST7L	4.23549204594009
GFOD1	5.20700433758317
CTNNA1	8.91932254260574
HRBL	4.04500387223427
CBX4	4.1401466944691
NTRK2	3.38019522379954
FOXN3	5.09015313448343
MFGE8	5.61752990404526
PFKFB2	3.89831140830674
TAS2R4	3.58349634913826
SH3TC2	3.44390457053909
IL10	3.67114560130815
PXMP4	6.63827890880813
RNF167	6.18653744669585
PRMT5	8.48157083971396
TSKU	5.49336501735344
ATPIF1	8.10872240769087
ETV3	3.07888015306812
PAK7	3.06371550049485
PDLIM1	9.04094367262596
CEP63	4.96863128949751
WDFY3	5.43102301050405
RNF126	5.10725794919191
DPM1	9.23053899520501
CLIC4	5.94096322145113
ACR	3.87181050716582
KLK7	8.48961267855637
ALOX5AP	9.12609725308495
LRP1	4.56540056304664
TNK1	4.36743221551714
TAS2R9	2.99028898029778
ZNF16	6.56528119982856
POLR1B	5.69880320884292
SLC8A2	3.72770050768205
OLFM4	2.81362786932719
TACC1	5.11713877683676
SAMHD1	7.06757862278504
ATP13A2	5.0685378691255
KRT4	3.59198645876987
PAX6	3.44950863125339
SCG2	3.83093603068063
SLC17A6	3.57132665304014
TUBB4	3.73788262371891
PADI4	2.99109474149138
FMO3	3.43806769031559
NLK	3.92613317865072
POU4F3	3.34228617472516
MDM2	3.57642691088161
CAPNS1	9.57184717526946
SDF4	7.0554595279689
ITGBL1	2.87532086848715
TAP2	4.10244303250486
OR2C1	3.14503919426651
KLHDC3	7.5252302098905
EFHD2	5.86483979635224
GALR3	3.66301371014589
NBEA	3.05838254863018
ABCA6	3.2172280828495
ABBA-1	3.78908563853796
GNAI1	3.95065476100235
CLDN3	8.66285544656169
AKT2	3.35050248074276
EGFR	4.03471333923610
VPS4B	6.51819281868113
RBM16	8.30686509035382
GALNT6	7.26242408230987
ZDHHC3	5.54047335781879
SLC25A4	5.78625796004895
CYB5B	5.70564989282343
NDRG1	7.91651349153485
SESN1	6.25710465726944
GBE1	7.60353987181684
MRPL46	6.50171195901817
CLASP1	7.19317204402093
FARP2	4.83811152972737
ACOT11	3.87610368405933
LDHAL6B	2.83939036444086
MAPKAPK3	5.76602090997648
NCAM2	2.97650591409406
AFAP1	3.83141240349027
PRKD2	5.97313906503779
OR2H2	3.23950850483172
ZFP36L1	7.32055804990732
DZIP1	4.91142380803335
GPR161	3.70044723244042
RNF146	4.66841120456586
NKX3-1	3.78703489585852
CCNB2	9.50770767105363
ZNF10	3.71050514445947
WDR74	6.73816505276385
FAM134A	8.59559565997863
PCNP	9.13666653850592
PURA	5.16281294819307
DNPEP	7.88075310433687
ERBB2	5.23892554089706
CREB1	6.76362532572408
NEO1	7.8154620643896
DDX3Y	3.28402132246061
RPS3A	13.0168744125044
MXRA7	9.49521264255227
LGALS3	9.62319463054397
GLT8D1	7.7881117249364
TMPRSS3	7.27511639020988
UPB1	3.19401691155664
LAT	3.95483368152101
CLDN14	3.48630192883344
DHX38	4.99908364345071
KCNA3	3.22134210959034
BTBD1	8.62649789090176
TARS2	5.77133279542464
SKIV2L2	7.7701970799169
ABCF1	8.72619206484069
CDT1	3.97675403029019
ZHX2	7.43053179909447
FCF1	5.41559298227951
LRRC49	5.31026135040769
GUCY1B2	3.45461859145303
CD28	3.33552120466160
SMARCA4	6.44512525795961
SEPT2	9.6441404697243
SOHLH2	3.37251372655973
MCOLN3	4.01497087994893
LRP8	7.0960065187605
TAGLN3	3.75956995126094
MASP2	3.53437508228153
GPATCH3	4.24411714355355
TTRAP	9.03716318033746
AGL	7.92270996992525
NFE2L3	4.90008229626235
PSD4	4.27118059695615
PALMD	5.69024186134597
CCNB1IP1	9.0667941162759
TMEM43	7.09258408449548
OBFC1	6.34728059624449
STAT5B	4.46710822657975
C14orf79	4.65786554159797
ENPEP	4.01313590099069
SSB	8.50985170324757
SCT	2.9036789738072
TIMM23	7.47608016815627
SKI	3.62879838496003
SLC22A13	3.28968051244393
AKAP3	3.21122706144859
OAS2	4.93452063726237
KIAA0423	7.20369151894088
SEC61G	9.4879436604273
CAPN11	3.19830759398175
TMEM50B	7.26739907984923
DEGS1	7.69798372745273
ARHGEF4	3.31057908458334
DBNDD1	4.50070514152864
TBL1XR1	6.57077004892566
FAIM	5.63172193957246
SP140	3.3848478965238
G6PD	5.95003868632219
NUDC	7.43054953665064
GABRP	3.86401304738761
SCARA3	5.89760249941856
TACSTD2	5.99968816175453
EIF3J	8.30449880383468
PPP2R2A	7.91954786707903
CPA3	3.56358452383114
PVALB	3.16676654397569
BCAT2	5.84748713636256
MFN1	7.27236096759507
F10	3.21207835040802
