Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_D11_543668
CUL4B	4.95765861261722
CENPJ	4.53234831483325
KIAA0664	5.97823231651935
PITX1	3.4998646169175
PDGFRB	5.05149424116031
RDX	6.18995271560147
CELSR3	4.66587228134142
JUND	6.55088848845925
ITSN1	5.43527589813396
CHRNB1	4.1877697836574
EHBP1L1	3.80168043752787
C19orf2	7.64252252912512
FETUB	2.95260875858068
CAMK2B	3.44565534570565
DCTN1	7.1487999060587
TNKS2	7.61960095734056
MRTO4	7.29111813234049
C1QBP	6.08461345336293
TTC3	8.45903456550723
NDUFB8	9.3170290123466
CADPS2	4.59524313755773
EDG2	4.12626602090924
MYF5	3.09473202927367
SEMA3G	3.7104704611574
IL23A	3.56848025037038
GJA9	3.53723238499819
R3HDM2	7.9857728980554
C5	3.97477096769123
SLC2A10	7.31001582474786
TRIM45	5.23523988767165
TSP50	4.58652028083278
PAQR3	5.23184270714914
ANKRD26	3.89026251406194
TCP1	9.00886301890403
TMED7	7.28274344103325
CMA1	2.79317244458686
PTCRA	4.02580261196237
HCRTR1	3.55492054246419
FST	4.21825207209201
PAWR	4.00820461982012
LDLR	5.02551759201196
ASTN2	3.73620340653375
SCRN1	7.79241509299287
GPATCH8	7.12175450769175
KIF4A	5.34637981824701
TANC2	3.95178414117743
ZMYM5	4.57091697715347
PGM1	9.23884713387469
ZNF586	4.38408124567191
POLR3G	3.5640580586577
CPD	7.3330814913372
SNCAIP	3.6658975387755
DCT	3.3305093605498
HLA-DOA	3.44905315469187
TANK	5.81905075352993
RCAN1	4.4290038921785
UPK1B	7.94640435328116
DNAJB4	5.12664681843016
UGT1A8	3.06683204636623
LIMD2	3.99353126854374
HIST1H4L	3.38089341500051
PECR	4.31905918777884
HSPA2	4.63812354414535
SERP1	9.44992820750238
TACR2	3.40462368926511
NUP85	7.30256250972234
CD177	3.11150758748857
GPR135	3.27050692843345
PIGG	7.33301268031455
LGR5	7.10507757876575
JAK2	3.43427978251063
DPYSL4	3.38072514021283
TM9SF4	6.99574024250093
PTHR1	3.48299697671264
SIRPG	2.78875795446029
ZNF264	5.73710021590415
BICD1	5.54944662358035
RAB5A	7.95535157113058
FLJ13224	3.01099686026721
METTL5	9.22185126243442
HERC6	4.01849021357306
CASP1	3.96316411619566
USP9Y	2.64516805466688
LRP1B	2.96747773499943
XAF1	4.77660501582593
PLA2G4C	3.45538955997373
APOA2	2.98000243181431
SPAG6	4.9173572366041
KALRN	3.46568509374139
SECTM1	4.89633961092147
THOC7	8.52857775225942
IFNAR1	4.27482557591287
TCTA	5.68779790173759
NY-REN-7	3.01962516954369
TALDO1	9.39621200712322
B2M	10.7225256230460
LPPR4	3.59490100486854
SQLE	6.57452631517759
SEPHS1	7.72721771159296
EIF5A	6.01220150541483
FAM49A	4.43582500076437
YTHDC2	4.71219730708172
EHD2	4.85734245423842
NCF1	3.37616872048901
SPG7	6.49444679950323
ZNF614	3.65139105773906
HOXA5	3.10647444333619
NUP133	8.65991229751117
FGF12	3.83765237667994
SLMO2	8.12013850534175
INPP5B	4.47817304151102
PPID	6.98028499202887
SNTA1	4.19585667327117
IL20RA	3.46673518363809
UBE2J1	6.3271104505493
CACNG2	3.03273368796482
GCM1	3.09799705330979
ELF1	7.12085436876988
TLR5	4.65368622832269
TCFL5	7.76005372140729
C1orf107	6.9272336173012
C19orf22	6.49638155405809
SAFB2	6.22219010641608
MAP3K7IP1	4.01624959049456
NCK2	8.70202014004512
OXA1L	7.95112300468904
KIAA0652	6.08169927279364
KLRG1	3.57768167620084
FRAG1	6.29213315164307
ZSCAN12	3.12730010023554
PSMD12	7.53462751577325
E2F4	5.25029422479942
CLEC4M	3.49758338392856
KIAA0999	5.0377979436708
CLDN10	3.48204608806152
MGC13053	4.22821876367016
TAC1	2.90523218865367
GYPA	3.26519223413304
HPCAL4	3.21269185208556
TRAIP	4.24208247186589
MEX3D	4.58397590027494
KIAA0232	8.01536876953437
ERCC8	5.96350670329484
NFAT5	5.75812997090232
GPX4	9.05308236020002
CSPG4LYP1	3.3226158615275
KIAA0368	5.41919537394173
FBXO3	6.40782788834897
DVL1	6.43654177509764
CMKLR1	3.80927277656941
GPR157	3.3682353435025
TYMS	7.88995424144806
OR52A1	3.38653575324745
PEF1	6.65067795613262
ZNF750	4.78367730284263
ALG9	5.95194782215668
MCM5	6.15209494645478
SDK2	3.70414322394207
BAIAP3	3.83648295488823
RABGGTB	6.70969018181856
KCNK7	3.24138212651034
PTP4A3	6.36697127458402
ANKRD40	4.51057995861331
CALCOCO2	7.84529191332524
TMSL8	9.253364940141
SNCA	4.39442004023798
ZNF551	4.49865360989589
HBQ1	3.31233956950587
ARHGAP26	3.99219818954944
GEMIN6	7.48291945197969
HRAS	5.21485446773024
KLRC4	2.74653902556403
BSDC1	5.53831304475383
DSC1	3.50038457678888
RNF43	6.08294018320389
NDUFAF1	5.94840715885861
MAP2K4	5.73913771568959
FOLR2	4.67842627483486
LYZL6	3.49991800777295
EPB41L3	3.13203604198703
TEKT2	4.90470388819353
CDKN2B	3.20067025713137
WSB1	7.54648296720553
ZNF480	3.63473617368875
MAP3K6	3.70727781573363
PROS1	6.56120239338134
PSMB8	4.94158139211601
HN1	8.57985142049187
MAS1	3.12072894036055
APOL1	3.73587422672492
CSHL1	3.23332198464695
ZBTB7C	3.24285674674691
AHCTF1	6.33538217617688
SAE2	9.43086201365704
ITGA2	4.07505913317908
AP2S1	8.94869490557067
P15RS	7.26990883038557
MME	4.39774225560469
VAT1	7.99518083132912
MAST4	5.3859876993431
TUFM	9.28462644794575
KRT33B	3.38754368136705
THEG	3.40323272978511
KCTD2	5.76035834327319
WDR26	9.9615584123171
MFI2	3.10931976446296
KRT34	3.06094490501019
NR4A3	3.41081206712101
SGSM3	4.88948353930719
ARSA	3.35212049722881
TOMM22	6.4292921823027
SOCS3	3.69586227648092
UNKL	4.01760855130435
POP4	7.8496870406774
BHLHB3	5.97537088748033
MALL	5.03837415001523
SOX15	3.64066992163019
CCNA2	4.97845840222408
PARK2	3.35657326759518
GPR124	4.73596065918454
TMEM132A	6.54368193600693
CGRRF1	6.30141232388308
RUVBL2	8.44459649182643
MCAT	6.31904512599101
WNT10B	3.73248875740518
ISCA1	6.487911408211
RPAP1	5.1315249499077
C12orf48	6.04193582202142
RAI16	5.42769724271284
RPL27	9.18529422473734
EPN1	3.33618835495451
MAGI1	3.25213902665899
GBX2	3.07319051355577
SLC35A1	8.34979616990454
GAL	3.76447063120772
SLC14A2	3.66781992480909
RDH11	7.50324780602989
ZNF518	4.58899741345811
PCYT1B	3.38832465695653
AUH	6.6733452030509
EIF3H	10.6717765449927
KIF1B	7.55599950265533
MBD2	4.37861396253056
AMOTL2	8.73554342242037
C6orf120	6.89538390581115
PIGT	8.38217028999016
PSRC1	5.58973879897847
PLA2G10	3.82382960110074
ALAS1	7.17559020845723
FOXO1	6.54314725518743
C17orf62	7.71653585726186
KIF5C	5.95068243457715
DUSP10	5.3650963933209
CRLF3	7.35915261882476
CLCNKB	3.61881753500258
PSMA5	8.94859038235565
FARS2	5.99901463293876
CCDC28A	6.48852591577927
AMPD3	4.74715219529437
PIAS1	6.99958288177796
ADCYAP1R1	3.07524703744034
TMEM134	6.96316693907882
CDH20	3.12701302656194
FBXO7	7.67767975287407
FLJ14213	3.82448275663163
ZNF3	5.99458331146297
LRRFIP1	7.65208202803202
TMEM49	8.865406495566
CNOT2	7.90660319543976
CBX2	2.70647978758323
ZC3H14	6.756064962563
ALDH5A1	5.51194756809232
HNT	3.15416650853999
SERPINA4	3.15993676086280
FLJ20920	6.73051398267992
CRTAP	5.05070874098258
DDX50	9.02230464903281
STYXL1	6.80428269652155
TK2	4.47091042044908
BLVRB	8.81433769005252
STMN1	7.5362469785026
GUCA2A	3.23920372028145
DPP6	3.06460660587506
GALNT10	4.44701863419062
STK39	5.83684648502218
MMP24	4.26602400489284
CKS2	8.99951931441224
RHO	3.59625937944082
BANF1	9.46458413761673
CR1	2.9636433097042
RPS6KA2	6.31479093844956
HMBS	6.6053693036602
C20orf112	3.37346246276054
SLC25A24	7.56995316083365
MRPL22	7.91893109633719
SLC25A15	5.60595453055647
GADD45B	4.75886101576199
TDP1	5.99534889313033
ZNF287	4.55631262448902
DAAM2	4.7641472314909
C11orf57	6.02350886079974
RFK	6.11406335663208
ZFYVE9	3.92578322921852
TCTN3	7.99331677662777
STCH	6.49499556275842
LOC283871	3.57343038458986
NDUFB3	8.30376472540065
DEFB4	3.65816440301005
FPR1	3.38092352804114
FMNL1	3.81377766900805
SEPT7	10.0975682728875
PTCD2	5.73110612912141
GNLY	3.28038862826777
GRAMD1C	5.43918753881640
ZNF165	4.80783609840128
TR2IT1	5.3827784940241
ARMCX3	7.10600758715202
NDE1	5.12446733640862
MAGEF1	7.7294001221685
ITGA10	3.82301662922548
ARHGDIB	5.98002396797201
FSHB	3.68902967988461
ANXA2	11.0251562943439
HLCS	4.07115299077923
MCF2L	5.97732403774034
AK1	5.9598370403224
FH	7.31870456829652
LGALS2	3.53894043209266
SYNPO2L	2.82595884361943
KIAA1045	3.28479290120045
C1orf183	4.71662356071044
MAGEA8	3.05274713484241
DGCR8	4.78834326570786
GSR	4.64103401644696
NEU2	3.38575933693509
HIST1H4B	3.62123338993408
CACNA1C	2.95725927427473
FAM20B	6.88439087302255
HES2	3.07779691472241
PDCD6	9.87843994972534
INTS7	6.3663613048516
AMPH	3.64287822644320
UCKL1	7.21115396857072
ASB4	3.14891966023807
C10orf97	5.23935029297299
ALDH1L1	3.99907779231344
CCL23	3.2067717384799
OBSL1	6.3088106173738
SLC12A7	7.79812784578811
THAP4	6.8867268830339
RBM4B	6.15555078872085
OGFRL1	3.78984981276722
KIAA0831	6.84156943428424
C12orf11	6.92682630947177
PPP1R15A	4.89620507410274
KIAA0240	5.64156427677236
CD1B	3.26209197712247
FCGR2A	3.83398922220517
MDC1	5.4998322652328
MAN1A1	3.84352010046364
KRT9	3.18919974491706
HTR1A	3.28676840170663
OCEL1	5.75098732484397
ATP11B	5.92952607136217
NLGN4X	7.97491596168853
FBXO34	7.21155934965387
ALOX12	3.28382031098293
RB1CC1	6.85599060187993
PCDH12	4.31672194729066
RPE	5.15849766974459
EIF4E	6.43953518120471
CSDC2	3.62866924842772
ABHD5	4.8819359166271
TMBIM1	6.36145858607949
PET112L	4.86387848582014
P2RXL1	3.04018451933878
F2RL2	2.9831146889021
TRMT1	4.98954132309027
IMPG2	3.49024617424054
LRRC32	5.59614151842621
BGLAP	4.49255553175345
HTR4	3.39593755060863
MRAS	5.27632350971901
TRAF6	5.19948139635943
AXL	5.03614761509416
ATP2C2	6.334276832062
LMNB1	5.9080951635649
TELO2	3.91962524036877
PNPLA3	3.53271666239396
CSNK1E	7.04970649127705
SRP14	10.4350036854976
KCNQ4	3.29470333325409
PIK3C2B	6.68283367594223
C15orf15	7.90811010203463
TUBB2B	9.29083629005864
USP15	6.07936937980620
C12orf41	8.35508206632005
CEND1	3.69457521872631
RNF31	4.84105339362054
TCEAL2	4.28956879540075
PTGER2	3.90937243946982
UBN1	6.3076659598407
SLC5A7	3.1440705185803
SLC31A1	5.81529836557021
ADAM29	3.4710361151599
ST7L	4.18498487810547
GFOD1	5.82961783924299
CTNNA1	9.55502238772706
HRBL	3.67923814241321
CBX4	3.71646730252453
NTRK2	3.38061906681953
FOXN3	4.97236835248487
MFGE8	5.37734863127821
PFKFB2	3.87583023426839
TAS2R4	3.44738924205371
SH3TC2	2.92572402089323
IL10	3.39317099037787
PXMP4	4.26803149727057
RNF167	6.05025786460482
PRMT5	7.43639410219042
TSKU	6.01332182141632
ATPIF1	7.26680097823117
ETV3	3.30260476106522
PAK7	3.54710622396533
PDLIM1	9.31043277745067
CEP63	5.77483148855384
WDFY3	4.87805063200019
RNF126	4.71347713701192
DPM1	9.19285369931112
CLIC4	5.86067696539045
ACR	3.63752248116556
KLK7	4.36661583483894
ALOX5AP	4.41618506993883
LRP1	5.4952305785448
TNK1	4.45398231058689
TAS2R9	3.13098053818928
ZNF16	5.25817508808606
POLR1B	5.52197693104786
SLC8A2	3.68606061198507
OLFM4	5.76387288229039
TACC1	4.32143476430693
SAMHD1	5.24429791931425
ATP13A2	5.70388161228904
KRT4	5.27923705999376
PAX6	3.53181726751609
SCG2	3.22754323552201
SLC17A6	3.32189906392381
TUBB4	4.78711323418368
PADI4	3.09258214898472
FMO3	3.18626388768742
NLK	5.48516192500029
POU4F3	3.14418241782081
MDM2	3.49094119313007
CAPNS1	9.7370907233164
SDF4	7.4651032626894
ITGBL1	2.91054767355442
TAP2	3.60258696555842
OR2C1	3.37976385418717
KLHDC3	7.51026158079273
EFHD2	5.94993337014337
GALR3	3.53472807316376
NBEA	6.74205722582888
ABCA6	3.44248100584410
ABBA-1	3.84430081684495
GNAI1	5.68955389634598
CLDN3	8.03901206356215
AKT2	3.73848999945170
EGFR	4.92808684516949
VPS4B	7.51654862272822
RBM16	8.40890771751227
GALNT6	5.24693771253204
ZDHHC3	5.72773052129538
SLC25A4	6.58033874086541
CYB5B	5.86780923552466
NDRG1	9.1003030165522
SESN1	6.23147477474113
GBE1	7.56626846781059
MRPL46	5.9766967899386
CLASP1	6.17316060630274
FARP2	4.52090469646397
ACOT11	3.44886076838260
LDHAL6B	2.84490254627742
MAPKAPK3	5.87092906506999
NCAM2	2.93774135072672
AFAP1	4.85751787234012
PRKD2	6.53213651401868
OR2H2	3.271858224411
ZFP36L1	7.02816389741397
DZIP1	5.9866702335744
GPR161	4.76618382471906
RNF146	5.72822352754691
NKX3-1	3.79448458340302
CCNB2	7.58369592328354
ZNF10	4.95422728912274
WDR74	5.56872307635548
FAM134A	7.74370027275831
PCNP	8.97251656807806
PURA	5.64055541296198
DNPEP	7.06730896088072
ERBB2	6.04085523677726
CREB1	6.38923127791951
NEO1	5.62710890863397
DDX3Y	3.1204169828325
RPS3A	12.5933724287687
MXRA7	10.0882591641429
LGALS3	10.4409402434439
GLT8D1	7.98745520480054
TMPRSS3	9.26008265972361
UPB1	3.04470594752988
LAT	3.75699347793701
CLDN14	3.50145576473759
DHX38	5.10589620317562
KCNA3	3.16917955073192
BTBD1	7.62958730159602
TARS2	5.91624085176202
SKIV2L2	6.72043998104481
ABCF1	8.63198931035184
CDT1	3.04923718450401
ZHX2	6.43172075348039
FCF1	4.81633116499405
LRRC49	5.45278128614792
GUCY1B2	3.38886775219431
CD28	3.22345822171554
SMARCA4	7.07827836390275
SEPT2	9.83676743103103
SOHLH2	4.55788726224199
MCOLN3	3.68216821437506
LRP8	4.68940512995365
TAGLN3	4.15558769085915
MASP2	3.62167843085389
GPATCH3	3.94318925778122
TTRAP	8.92639164860788
AGL	7.24383482669759
NFE2L3	4.93774054267531
PSD4	4.18247619232821
PALMD	6.03817200149591
CCNB1IP1	8.52562295897285
TMEM43	7.06841945385676
OBFC1	7.02515308315446
STAT5B	5.1980065727556
C14orf79	4.39295240675816
ENPEP	3.9100693663009
SSB	8.5027347034955
SCT	2.90134633392281
TIMM23	7.60106175351029
SKI	3.49809588609359
SLC22A13	3.19948109681256
AKAP3	3.30600841022985
OAS2	4.28419744934176
KIAA0423	6.15053986279843
SEC61G	9.8011943411888
CAPN11	3.09408219718046
TMEM50B	7.57305147912291
DEGS1	7.52575389139689
ARHGEF4	3.70358552638380
DBNDD1	4.35229308457842
TBL1XR1	4.97618432207751
FAIM	5.99342605659871
SP140	3.10011225054516
G6PD	4.61750737259932
NUDC	6.51115435804581
GABRP	6.34061090822776
SCARA3	4.95068198966857
TACSTD2	5.53343085548881
EIF3J	6.37410818669601
PPP2R2A	7.9934834144724
CPA3	3.27104121358037
PVALB	2.95465799328054
BCAT2	6.26796322610922
MFN1	6.38504558657535
F10	3.3940355706128
