Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_C10_443124
MAX	4.97195018148014
GRM2	3.76039885313561
OSBPL8	6.7459376960481
PROSC	6.12319896319938
NR4A2	6.71061465414054
RICS	4.46532027785859
PIR	6.39067200309173
PPCS	8.73456047691352
IPO9	6.45240100039853
LONP1	6.91684091920314
EVC	4.10283225138795
CXCL13	3.86746332310399
SCYL3	5.25781726329535
KIAA1199	8.52102682931667
SORL1	7.74893969128803
NAT10	6.72562493886906
CHD1	6.10949321629785
SYN3	3.54876771063293
DMC1	3.82005408238629
SLC22A2	3.73132358916511
SERPINF1	7.03815257230862
C20orf27	5.54461570652694
OR7A17	3.23199910858696
RPS6KA5	4.78610577399788
LHB	3.33783555933013
TAOK3	4.46076571206261
STK25	5.7268276589097
SLC12A4	3.55633613220153
BRCA1	5.3937322933908
GBL	4.75714958004184
C14orf108	8.29837768529436
CDC25B	8.23334553893888
BMP3	3.20678216973612
MAP1LC3C	3.47532240731690
TMEM180	3.34321513464052
CRYGC	3.61005000644417
SLK	6.61083944176522
POU3F1	3.24306645341496
C20orf32	3.82115045593678
USP52	6.51432506652317
HIGD1B	3.94768268130273
BAZ1B	6.7504751521536
USP6NL	6.18601854728794
SLCO2B1	4.23910317970584
ABCD4	4.58720684751258
DIMT1L	5.50541361587921
SLC25A46	6.59279746928174
LARP7	7.09384113396125
TEK	3.65935792322677
CD160	3.53983788287455
TERF2IP	7.56340402775844
PHF20	6.49185407471953
COL1A1	7.18501135290654
KIAA0090	6.91613495303823
GTPBP1	4.23970602677683
GRK5	3.81750141546561
AP1S2	5.56198848632406
RAB33B	4.11294627161295
CA11	5.17439527382805
ALDOC	4.93482160276375
NUDT1	5.81135950306473
ZNF212	5.27893729466675
ACBD3	7.72644903863198
ZNF83	7.48388993350878
PRDM2	4.96830406948824
GDPD5	4.35963415927481
PDCD4	6.4054223549913
CEP350	6.2674150829857
FOXP3	3.22593258754840
SMYD3	6.66644171281317
CST7	3.83944832219517
SELL	3.72635569341401
CIAO1	6.51176326859178
LGI2	3.58473248425401
WDR45	6.35075645223537
ANKRD6	8.38857232008002
LTBP4	4.65189541547677
PSCD3	3.14378505060885
PYY	3.0686782491518
KCNC1	3.00827062715099
SIRT6	3.9494326793068
CCL19	4.06545081392327
ARHGEF9	4.02479524427666
ABR	4.67656629305218
C10orf22	6.71801375394453
STK17A	4.45335755598711
FOXE1	3.29417171009141
GML	3.05156327567360
CNGA3	2.92096229708203
CD38	3.60475737582486
ZDHHC6	7.49444191633095
NEFH	8.59682579707525
PGBD5	3.95289797855848
CTDSP2	7.41871221217377
RMND5B	5.70095144774308
ZNF257	4.15196121506175
DUSP4	3.45649028308338
FLJ22167	5.3507541595435
EXOSC7	6.29097166556761
ROR2	3.78029885979568
FOXM1	5.46766263553383
ZBTB48	4.6715377194258
BUD31	7.81868709870002
MAOA	4.14158938736845
CCDC41	3.85737359060994
TNNT3	3.77089653724971
FBXO11	6.15454248565649
GYPC	5.57014870940622
PLIN	3.98519223227241
RFXAP	3.34798908528453
C6orf15	3.67314374031389
RNF4	8.66631893664297
F8A1	7.73498502455648
PPP1R3D	4.5468187634628
GRB2	7.86048753329504
TPM3	3.08344686425057
SYT13	3.63222633989021
EPB42	3.4879412078126
RP5-1077B9.4	5.27429951649717
EIF1	10.5732481108853
CETN3	7.64852940269797
FPGT	4.80111301310078
PRY	3.53490317113505
NTHL1	5.13237389749697
POLR2B	9.03371604071431
RPS28	11.8571706225406
GDF10	3.03141566307549
COQ9	8.01362731963166
P2RX3	2.80957542475440
GCC2	7.3974294416021
RARRES3	7.74379979435757
PLXNA1	6.25604956134713
WBP4	4.91777141380543
KIAA0100	6.22669206037128
PMF1	6.45122079786271
HS2ST1	5.33994702331626
CRELD2	6.72623676826293
C8G	3.16865375726115
CD82	5.84706556836984
PMM1	5.10168319255255
CBLL1	5.46031727627195
LIM2	3.35199249171452
VAX2	4.31300008044993
SETDB1	5.20859814460301
LRAP	6.60941898120415
GCLM	6.26031529306359
CPEB3	3.9085678040854
PPM1A	5.81673534894127
INTS1	4.01899763414229
MMP16	3.2156931045397
CAMTA1	4.92962349765778
SAMSN1	5.17682888510971
DRD3	2.70191991438123
GMPPA	5.46498651944249
C11orf73	6.19925297380756
AIPL1	3.73028250901893
PTP4A2	9.26242924396331
IL24	3.35195354883647
BDKRB1	3.15404873476567
HPCA	3.46166453850999
MLF1	6.15753305737844
SEC14L1	6.34736170762706
CHFR	5.40540105951283
EMILIN1	3.35889650038722
THADA	6.78254626846353
TAF12	5.50871916454397
NDUFS4	8.10006347200778
ID1	6.61534406094492
PIK3CB	4.72839512646227
COL18A1	8.21905460573777
PDZD3	3.26807491490591
TBC1D17	4.55617765239812
COX8A	9.80854298027196
CDCA4	6.52817638549988
C2orf44	5.04272310665167
C9orf16	8.2596760357054
ERBB2IP	7.9355535551091
EMX2	8.96445077825144
FUS	7.00859600257368
NIPSNAP3B	3.56486747812966
TF	3.4054442993933
CXorf56	5.52390552152659
CLCN4	3.577491525605
PWP2	5.90190909239917
MMP15	5.40139660226058
MTMR14	6.02249785780185
NPR1	6.71133067618957
DNAL4	5.44879764194074
ELAC2	4.47233212961424
ASS1	11.2258617065445
IPP	5.86756248686098
TMEM59	9.39008837892471
POLR2J	8.43720954572652
SEC23IP	5.48198661361769
RGS4	3.99740416769246
UQCRC1	8.64642192435525
SNX6	7.70075729545257
DDX18	6.99345188520058
POLG	4.92593992943597
ADAM23	3.93579442993507
ZNHIT2	4.26941250885539
TFR2	3.41410324505846
NCDN	4.18285440970981
RAG1	3.53458299284817
POMT1	5.58888410313991
CYP1A1	3.35568284458345
SNAPC1	6.01692676625146
GNA11	5.32803128300022
CCDC52	2.77615920223495
CAPN1	6.68164516692849
DDHD2	6.5389141533651
UPF3A	6.80596512441266
LAGE3	6.37241090048186
GNRHR	3.15806322699846
UNC13B	5.57741119385345
TTLL4	4.96663042227153
PPBP	2.87482951726339
HTR3A	5.3662302871114
SDC2	5.76248646414319
ANKRD49	7.22134992818533
BTF3	10.0707772358386
COX7A2	11.0898889524001
SARS	8.08261085064022
C13orf18	3.57497653068896
CACNB1	3.79821854006896
QKI	6.00594469852137
SETMAR	6.21902682750186
LAMB4	3.37100434381099
MAN2B1	6.65412716375713
EML3	4.59325296368195
ACADL	3.29209817739319
OFD1	8.221360549605
CGA	3.24010914399063
EIF3EIP	10.4937338034790
PEX16	4.9539173830436
GNG12	7.15704973800922
HABP4	4.84514793539548
CNTN2	3.36641586983053
ASNSD1	7.86083682672568
FUT4	3.99186407866235
DBH	3.53356215057317
CD53	6.94075465672864
HIST1H2BJ	4.24649474795176
TFAP2B	3.29478366970204
ACF	3.46293929926882
TMEM11	6.03704601686973
CDH8	3.09032583655687
C3orf32	3.34368603120652
AGPS	6.04514922782142
C4orf18	3.18623441276511
PCCB	8.21850544308837
IPO13	4.80995590199919
PECI	8.52957198351159
UNG	7.60626614781815
C6orf105	3.53647027140755
GSTP1	8.85988070957682
SUV420H1	7.70382026709766
ARHGAP15	4.05881504268338
LTBR	5.93502482018636
TDRKH	3.24899001108937
PSG4	2.98100504800419
SLC9A3R1	5.97813471336288
NBPF3	9.13867740612127
SLC9A3	3.35116961673394
OSBP	6.34406924978707
PRR5	4.12210979174103
CHMP7	6.0969697279181
ADRA1A	3.04291009458428
ASAH1	7.04334374651776
FKBP4	7.07818648550011
ZNF350	5.06497427111403
DOM3Z	5.6591798729382
GIPR	3.7381215422897
AHI1	5.21311030262792
BST1	3.57803805462637
NCR2	3.59362739892239
NADSYN1	4.53420918354210
UBE2W	6.08464702548113
RGS14	4.14626318886013
KRT15	5.1057136874539
SCN11A	3.76981847742556
GFI1	3.30162094596720
FHL1	4.18603563025677
SMC6	6.7499766031636
GATA1	3.63762230723554
OSGEP	4.8449753152542
ARMC6	4.78877557484756
HK3	3.24286067085215
PSMD5	7.11133867633908
RSU1	7.47513510100882
RPL4	11.6179865103576
MAD2L1	8.0154572501639
RBPMS	4.67855748089522
EIF4A3	9.18894630368675
E4F1	4.79081509849396
DLEC1	3.42670969719105
PRPF3	5.93080563279447
EMR1	3.12988842607329
CHMP2B	7.58439002889363
CAMSAP1	4.80124990616608
RPS21	9.92233768211957
XCR1	3.13285786750227
ARID5A	4.2352639950893
RBM6	6.14098075906923
UBE2N	6.95187856451935
KLF4	4.77436461464973
MGC4172	4.79025283121678
LMO4	6.88757725504736
KLKB1	3.25755847536147
HDAC3	7.05289022027734
HP	4.52451170544413
SCHIP1	5.78682976085492
BTK	3.99510930422312
KRCC1	7.82362866036129
PRND	2.88287380247471
C6orf27	3.21988401245465
PIGL	3.58584461664142
CLCA1	3.71453753758203
C1orf112	4.85761886096645
OLFML2A	5.29077808733704
HUS1	4.46328525762114
SFRS6	6.90229441804131
CXCR7	8.4171696686817
UIMC1	7.00911443404843
FXYD2	3.32589282716647
GOT2	8.36087547581642
ZNF667	3.88046315849255
TFEC	3.64655398604196
ATP7B	3.68942688599663
RAB38	5.63957741672001
POLD2	6.93877501650744
PPM1H	5.19442052281104
DCX	3.19257651972925
NFYC	5.69142480323632
ZNF228	4.41590910198543
KIN	6.74694325697825
PLSCR4	6.600197404629
HIST1H4I	3.77078011897356
PPARGC1A	3.33486301809153
HIG2	7.81922387171811
KCNK10	3.77223764321466
EXOC1	8.30237731432153
OR6A2	3.61130560049268
ETFA	8.70453006464108
PDAP1	5.43680632851466
C19orf6	3.39871251356719
POLRMT	4.21954846667091
ZNF146	8.2599924683138
MIA2	3.11507779195827
LY6G6E	3.2137769018097
EIF4E2	8.22124193931311
NENF	4.87991916601345
HOXB5	6.09530542324538
ZNF324	4.36378065406032
CUGBP1	4.53182190684964
ENTPD7	3.86546832614575
TTC13	6.03963396696556
GJB5	3.48165447211343
PRSS22	3.84974410911028
CYP3A5	3.59616973313643
MBOAT5	4.64865699319984
CUL4B	4.89708423378824
CENPJ	3.88231672347532
KIAA0664	6.56519088633259
PITX1	3.24495244297849
PDGFRB	5.34464700190495
RDX	5.66307279655956
CELSR3	4.11144152186315
JUND	6.82429686471266
ITSN1	4.93368138122399
CHRNB1	3.76173331650124
EHBP1L1	3.71204613307204
C19orf2	7.76248210478601
FETUB	3.03722854637742
CAMK2B	3.3825811526598
DCTN1	6.57020929164878
TNKS2	6.575708191977
MRTO4	7.52411327194653
C1QBP	6.58472399839878
TTC3	8.02727091531075
NDUFB8	8.43699334181428
CADPS2	4.42559919632893
EDG2	4.26926596220603
MYF5	2.99413069201491
SEMA3G	3.44166613132527
IL23A	3.47856103656616
GJA9	3.5500589696864
R3HDM2	6.84897406761655
C5	4.06096254586058
SLC2A10	5.73023585734476
TRIM45	5.09366514526679
TSP50	4.26063948116324
PAQR3	5.73200124506024
ANKRD26	3.35650879185576
TCP1	8.34806853545867
TMED7	6.68257095709578
CMA1	2.75666575103406
PTCRA	3.97080515792769
HCRTR1	3.22529423887548
FST	4.81901137014078
PAWR	4.26883579678163
LDLR	4.57585000291909
ASTN2	4.03988091343051
SCRN1	7.03451386750985
GPATCH8	6.6195510334367
KIF4A	6.50264099524759
TANC2	3.84824574398965
ZMYM5	3.85542456376622
PGM1	8.435878399318
ZNF586	5.63745658996415
POLR3G	3.56936276308848
CPD	5.72741903476491
SNCAIP	4.49451955681248
DCT	3.51386370756498
HLA-DOA	3.31217626452009
TANK	6.75929544139264
RCAN1	4.23896415989007
UPK1B	4.87402086149685
DNAJB4	4.81468601618129
UGT1A8	3.28380929197557
LIMD2	3.45981305699724
HIST1H4L	3.40923191019112
PECR	4.61953513801952
HSPA2	6.81114760417841
SERP1	9.3201765238158
TACR2	3.17977259812674
NUP85	7.48771211521724
CD177	3.33602813622024
GPR135	3.24005264446341
PIGG	7.58796437103219
LGR5	4.68301150901856
JAK2	3.60845111343344
DPYSL4	3.24677973357001
TM9SF4	5.95359426770017
PTHR1	3.12304310176551
SIRPG	3.11398469459561
ZNF264	4.91017488754088
BICD1	5.24802613759689
RAB5A	7.37347852640886
FLJ13224	3.16383084169075
METTL5	9.95287949864725
HERC6	6.70301620336338
CASP1	5.15042613128914
USP9Y	2.79151168776586
LRP1B	2.92933824306767
XAF1	7.98344213359552
PLA2G4C	4.09938280727235
APOA2	3.17298289674946
SPAG6	3.18824563892918
KALRN	3.80491621184137
SECTM1	6.82818356239954
THOC7	9.19143473692457
IFNAR1	4.78415695259307
TCTA	6.37793412223704
NY-REN-7	3.87464390424022
TALDO1	8.84809556389562
B2M	11.1310519970699
LPPR4	4.08835024155233
SQLE	6.9407476682133
SEPHS1	7.17731475011507
EIF5A	6.44240506992336
FAM49A	4.42801864712609
YTHDC2	4.10143922822982
EHD2	4.94202886764958
NCF1	3.87355413027923
SPG7	6.20029743068244
ZNF614	3.4057455142508
HOXA5	3.63570063096228
NUP133	7.81158646105914
FGF12	4.08675612298593
SLMO2	7.99178408463312
INPP5B	4.58261865272266
PPID	5.84253593785004
SNTA1	4.42278468740439
IL20RA	3.21709330108634
UBE2J1	6.27648382421194
CACNG2	2.99039658540475
GCM1	3.06271335717822
ELF1	6.49536893442114
TLR5	4.67075056765164
TCFL5	6.6495085874155
C1orf107	6.08766435037705
C19orf22	6.31436072113257
SAFB2	6.28738407271964
MAP3K7IP1	3.53587348152706
NCK2	8.02161881146307
OXA1L	8.13755249107005
KIAA0652	5.5365883666925
KLRG1	3.35559413496299
FRAG1	5.7675923558193
ZSCAN12	2.99900809311802
PSMD12	7.21530828987836
E2F4	4.98081857561586
CLEC4M	3.79764688290602
KIAA0999	5.10191637875108
CLDN10	3.54588064586269
MGC13053	4.20770101643739
TAC1	2.63565458198999
GYPA	3.36996456192639
HPCAL4	3.16849599714796
TRAIP	4.39842104800371
MEX3D	4.64276102896231
KIAA0232	7.32415609428848
ERCC8	4.52203070750317
NFAT5	5.63385298042646
GPX4	8.93534429674037
CSPG4LYP1	3.08591230301029
KIAA0368	6.1979977270585
FBXO3	5.7521069095482
DVL1	6.43499567098273
CMKLR1	3.31957758606508
GPR157	3.27185708485068
TYMS	8.88712260781677
OR52A1	3.01520608713981
PEF1	7.00908230457515
ZNF750	3.24373635134201
ALG9	5.2470693001492
MCM5	5.8020284789784
SDK2	3.51891327596979
BAIAP3	3.61578946302484
RABGGTB	6.42480714157303
KCNK7	3.12400311113986
PTP4A3	6.61618603351427
ANKRD40	4.30114783981841
CALCOCO2	6.67559852441506
TMSL8	8.41065009264184
SNCA	4.77964562337732
ZNF551	3.89158106952927
HBQ1	3.27628417385775
ARHGAP26	4.1662429354685
GEMIN6	6.95213237441372
HRAS	6.11536089954125
KLRC4	2.77054543955633
BSDC1	6.30792633428246
DSC1	5.63454630672468
RNF43	5.48051313053993
NDUFAF1	5.22209736721379
MAP2K4	5.41240483900572
FOLR2	4.27327955231046
LYZL6	3.42796943112489
EPB41L3	4.33034727878635
TEKT2	3.79860706640584
CDKN2B	3.36158414821729
WSB1	6.42979517894383
ZNF480	3.60324543934729
MAP3K6	4.84704290918663
PROS1	4.513762046654
PSMB8	8.03880866506981
HN1	8.66084223585226
MAS1	3.19043614089396
APOL1	6.79673298765854
CSHL1	3.12880571070965
ZBTB7C	3.11737074680547
AHCTF1	6.97272698878174
SAE2	9.21937652829346
ITGA2	4.03767228672478
AP2S1	8.87083605731606
P15RS	7.38255028265196
MME	3.56433535922384
VAT1	6.9769988710144
MAST4	4.86087802034859
TUFM	9.23771835846298
KRT33B	3.12279182462897
THEG	3.79989906112644
KCTD2	5.6444623219093
WDR26	8.9433197522281
MFI2	3.27342540727233
KRT34	2.94599492399495
NR4A3	3.51311987561765
SGSM3	4.496020761002
ARSA	4.16699281520916
TOMM22	5.377833799485
SOCS3	3.94832792709513
UNKL	3.77811915067068
POP4	9.17703821958863
BHLHB3	8.670600713902
MALL	4.80317884500715
SOX15	5.06284969484356
CCNA2	6.36336974902897
PARK2	3.28964182049260
GPR124	4.34383984580075
TMEM132A	4.95593080526775
CGRRF1	6.10889959936908
RUVBL2	8.0162778195836
MCAT	5.75912829192575
WNT10B	3.34881647675241
ISCA1	7.32099427090207
RPAP1	3.7976188828016
C12orf48	5.12369375508837
RAI16	5.71505592122616
RPL27	9.82008223491222
EPN1	3.71159083564594
MAGI1	3.13176356579482
GBX2	3.18822646886083
SLC35A1	7.53323038465041
GAL	3.90898084829766
SLC14A2	3.52522017170105
RDH11	7.40701849096516
ZNF518	4.15744655294930
PCYT1B	3.30414365123320
AUH	6.69340368558311
EIF3H	9.9706890610648
KIF1B	6.92179173430399
MBD2	4.82803379800481
AMOTL2	7.91286723093782
C6orf120	6.05467750907411
PIGT	7.9892681072783
PSRC1	6.76318612230024
PLA2G10	3.8719005388726
ALAS1	7.13007608118883
FOXO1	7.11534438778107
C17orf62	6.77816829077994
KIF5C	6.660421193639
DUSP10	4.94432360124642
CRLF3	7.0774752073578
CLCNKB	3.61527703668335
PSMA5	9.16887927376927
FARS2	6.41940011573528
CCDC28A	7.15092747423912
AMPD3	4.3767921748263
PIAS1	7.2621949436432
ADCYAP1R1	3.42718494432307
TMEM134	6.53206562931714
CDH20	2.93672329602988
FBXO7	8.07187720945316
FLJ14213	4.44758686906705
ZNF3	6.0729178110113
LRRFIP1	7.15996554652007
TMEM49	8.8135166102495
CNOT2	7.76073507155058
CBX2	2.83611904412152
ZC3H14	6.82928839348403
ALDH5A1	6.08701343117677
HNT	3.86981822279764
SERPINA4	3.08840847631387
FLJ20920	5.42053839768586
CRTAP	5.02115705526463
DDX50	8.0086496833209
STYXL1	7.14087188686624
TK2	4.49742148407205
BLVRB	7.20734638831408
STMN1	8.0858314427426
GUCA2A	3.26459006711359
DPP6	3.10987256949946
GALNT10	3.74211028309531
STK39	7.13145665454435
MMP24	4.29713555803888
CKS2	10.6335110147504
RHO	3.71989596269616
BANF1	9.05479159369898
CR1	2.968742015965
RPS6KA2	4.82724577734887
HMBS	5.94299157064562
C20orf112	3.69032798045591
SLC25A24	7.91914866044143
MRPL22	8.24092275389632
SLC25A15	4.8626024566659
GADD45B	5.60268244306984
TDP1	5.8637067693016
ZNF287	3.39201470155541
DAAM2	5.1494444758109
C11orf57	5.52143917603379
RFK	7.1659103139622
ZFYVE9	4.18951633304643
TCTN3	6.88754192972164
STCH	6.55330715081084
LOC283871	3.59785149325304
NDUFB3	8.4867318062283
DEFB4	3.88723846813777
FPR1	3.58842162243852
FMNL1	3.8910410684408
SEPT7	9.43564432100094
PTCD2	4.55772392861961
GNLY	3.57013179689193
GRAMD1C	4.35505732540076
ZNF165	5.68683197815155
TR2IT1	4.01105420650085
ARMCX3	7.38925898511913
NDE1	6.21854786433802
MAGEF1	7.84305624227863
ITGA10	3.63712388188382
ARHGDIB	7.43020993303723
FSHB	3.69881147335598
ANXA2	10.6097771858564
HLCS	3.90180360916359
MCF2L	4.17719261472928
AK1	5.96593828484249
FH	6.83146488381299
LGALS2	3.66316174746043
SYNPO2L	2.84229096733623
KIAA1045	3.34813555125129
C1orf183	4.60953767875301
MAGEA8	2.97417044815311
DGCR8	5.24777862309555
GSR	5.04617396910885
NEU2	3.37634547715252
HIST1H4B	3.57389908171639
CACNA1C	3.05247352526532
FAM20B	6.53335159737843
HES2	3.15912452233022
PDCD6	9.42146134692052
INTS7	5.49698832177076
AMPH	3.51221589405248
UCKL1	6.22538574305406
ASB4	2.98985588165292
C10orf97	5.25161560679804
ALDH1L1	3.96836340175098
CCL23	3.34250795892727
OBSL1	5.25496703080566
SLC12A7	7.58552844193431
THAP4	5.91426577375353
RBM4B	5.04254327485947
OGFRL1	4.39814883853533
KIAA0831	5.55913245278726
C12orf11	7.57856548981352
PPP1R15A	5.32485666794631
KIAA0240	5.90538195492436
CD1B	3.13101132091026
FCGR2A	5.5348317099874
MDC1	5.80855869137102
MAN1A1	4.26311772902192
KRT9	3.39533957740801
HTR1A	3.3880486957092
OCEL1	4.82185240240769
ATP11B	6.29533679017964
NLGN4X	4.91060220167497
FBXO34	7.70336870312133
ALOX12	3.5224852720079
RB1CC1	7.28690289074241
PCDH12	4.60276421119417
RPE	5.39639481846584
EIF4E	6.51230126551043
CSDC2	3.69264944640992
ABHD5	4.29679580853153
TMBIM1	6.64730064325917
PET112L	4.7238343364384
P2RXL1	3.17290356868067
F2RL2	3.03226504908018
TRMT1	4.40372799282363
IMPG2	4.34805610476777
LRRC32	6.47854313899458
BGLAP	5.29868909873237
HTR4	3.32859125199843
MRAS	4.22842268163961
TRAF6	4.95019473242459
AXL	4.882364119009
ATP2C2	3.42604357605877
LMNB1	5.84894494554924
TELO2	4.2131610426339
PNPLA3	3.46996878882148
CSNK1E	6.74883663456976
SRP14	9.91716499394627
KCNQ4	3.22972361323781
PIK3C2B	6.34967241185329
C15orf15	7.47651458494109
TUBB2B	8.9347057227334
USP15	5.68550443389812
C12orf41	7.76492219623775
CEND1	3.92327524992410
RNF31	5.2275407384182
TCEAL2	7.41433658573087
PTGER2	3.62552647942291
UBN1	6.07898387322556
SLC5A7	3.30512282495573
SLC31A1	6.05896594747457
ADAM29	3.3080991502807
ST7L	3.99930562495382
GFOD1	6.49086421650876
CTNNA1	9.12947688241804
HRBL	4.05314054420543
CBX4	3.55071813783401
NTRK2	3.56946081249598
FOXN3	5.11048585867309
MFGE8	6.36003835756043
PFKFB2	3.70267608675289
TAS2R4	3.65717221069954
SH3TC2	3.03087572592841
IL10	3.41616457716922
PXMP4	6.20434919843324
RNF167	6.79887923950691
PRMT5	7.3370422821899
TSKU	5.33714262290388
ATPIF1	8.56188631612994
ETV3	3.16738430164188
PAK7	3.23089822696523
PDLIM1	9.03644010142777
CEP63	5.46021514640655
WDFY3	4.76145992816649
RNF126	4.48255970731696
DPM1	9.20013755426045
CLIC4	6.50819288948592
ACR	3.60504641178134
KLK7	9.27889505322156
ALOX5AP	7.14073804702654
LRP1	4.84260096219048
TNK1	4.55502238772706
TAS2R9	3.18754508677201
ZNF16	6.50450103302174
POLR1B	5.13920096289659
SLC8A2	3.61230001932428
OLFM4	2.78097812424389
TACC1	4.5637734910077
SAMHD1	7.03924455560261
ATP13A2	5.13186857567554
KRT4	4.09485522917157
PAX6	3.72222051658934
SCG2	3.34904833140396
SLC17A6	3.28864799633083
TUBB4	3.97388055835909
PADI4	3.18894992458925
FMO3	3.00477064157718
NLK	3.74225299334609
POU4F3	3.19636334120454
MDM2	3.39049896110687
CAPNS1	9.40521432106176
SDF4	7.47373039493399
ITGBL1	2.99728114569042
TAP2	4.46187158273777
OR2C1	3.38487331721534
KLHDC3	6.70581976913614
EFHD2	5.75893937447497
GALR3	3.35599368843306
NBEA	5.01035719285977
ABCA6	3.05209536116458
ABBA-1	3.69885067617046
GNAI1	6.07384916857187
CLDN3	8.73608456765627
AKT2	3.24398644817322
EGFR	4.14466571038434
VPS4B	7.61796846852066
RBM16	7.8515115398851
GALNT6	6.32718064034487
ZDHHC3	5.44589512842724
SLC25A4	6.68261853289751
CYB5B	5.84680482283637
NDRG1	8.32256676585729
SESN1	4.77803821627083
GBE1	7.82103266908356
MRPL46	6.72031576541323
CLASP1	6.06768529191367
FARP2	4.51553430441439
ACOT11	3.89050179287435
LDHAL6B	2.99180951024326
MAPKAPK3	5.2472879583128
NCAM2	2.90261708474523
AFAP1	4.18503495289106
PRKD2	6.80192559451351
OR2H2	3.25834649038775
ZFP36L1	7.2778638650273
DZIP1	4.15174093367083
GPR161	4.3597307965528
RNF146	5.93332362191039
NKX3-1	3.80279480146586
CCNB2	7.99366013840216
ZNF10	4.08391053006749
WDR74	5.27707835164502
FAM134A	7.82227760824562
PCNP	9.32443630963797
PURA	5.5509962533121
DNPEP	7.69890661780157
ERBB2	5.60069854281558
CREB1	6.27265427220617
NEO1	7.12599418627258
DDX3Y	3.26803263985666
RPS3A	12.7708167085869
MXRA7	9.20047569894556
LGALS3	10.1258594318565
GLT8D1	7.71391852357497
TMPRSS3	8.07684739438164
UPB1	3.17223994057930
LAT	4.15428504539966
CLDN14	3.55545052743633
DHX38	4.89000166515294
KCNA3	3.14530886386831
BTBD1	8.23654826487226
TARS2	5.26046361313438
SKIV2L2	7.24914138118231
ABCF1	8.0323915141816
CDT1	3.31142972953322
ZHX2	6.93295361285023
FCF1	4.90645915275232
LRRC49	5.14959363499185
GUCY1B2	3.34644163708237
CD28	3.34871343328515
SMARCA4	6.7016169748756
SEPT2	9.41270899689741
SOHLH2	3.41586952635373
MCOLN3	3.44195759962887
LRP8	6.09354812991205
TAGLN3	3.81189773526398
MASP2	3.43780603443600
GPATCH3	4.47690796911347
TTRAP	8.69524103765666
AGL	7.48260857287287
NFE2L3	5.00786786702937
PSD4	4.16985391352858
PALMD	6.13711450908973
CCNB1IP1	7.97152689003753
TMEM43	6.7695450029081
OBFC1	5.8325687510126
STAT5B	4.15637985556032
C14orf79	4.52010272558384
ENPEP	3.87628236365016
SSB	9.37670899250115
SCT	2.99610372192103
TIMM23	6.85149028483241
SKI	3.61129366690639
SLC22A13	2.97703714000640
AKAP3	3.88328149423095
OAS2	5.34210790876214
KIAA0423	5.73606236817095
SEC61G	9.492964852904
CAPN11	3.01176896571865
TMEM50B	7.3278191831982
DEGS1	7.66826489540151
ARHGEF4	3.65031398623520
DBNDD1	4.41844419087102
TBL1XR1	5.40665163592914
FAIM	6.66873028455016
SP140	3.5223969089857
G6PD	4.98116422755747
NUDC	7.73719121776054
GABRP	3.683365288801
SCARA3	5.11590679257942
TACSTD2	5.4098714039756
EIF3J	6.32164876802322
PPP2R2A	8.27060872586697
CPA3	3.40390543479188
PVALB	4.26197250954015
BCAT2	6.92011747733606
MFN1	6.72402165972099
F10	3.13013548450572
