Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B06_547208
ADRA1A	3.02996235482267
ASAH1	6.91775684814809
FKBP4	7.62613935720038
ZNF350	5.09872350342659
DOM3Z	4.97513661861297
GIPR	3.55676926049997
AHI1	4.89224188782137
BST1	4.4135263134555
NCR2	3.56498443425207
NADSYN1	5.55185268590291
UBE2W	5.942930291079
RGS14	3.75486426520929
KRT15	3.77090268548624
SCN11A	3.78920019095944
GFI1	3.61545486307103
FHL1	6.77195203732566
SMC6	6.99720731022192
GATA1	3.56467191003202
OSGEP	5.28738477732073
ARMC6	5.205436362082
HK3	4.06421844966624
PSMD5	7.30880117603214
RSU1	7.48036902788785
RPL4	12.2925956028533
MAD2L1	8.57210482098385
RBPMS	5.02631472919721
EIF4A3	8.4689998283755
E4F1	4.74837980101553
DLEC1	3.35295171771102
PRPF3	5.63066506815764
EMR1	3.01337311146916
CHMP2B	7.48949006201294
CAMSAP1	4.33111143398906
RPS21	9.84185271741249
XCR1	3.14287160947762
ARID5A	4.86201942070095
RBM6	6.0081297166521
UBE2N	7.92695575953539
KLF4	4.34860470972118
MGC4172	4.74891932614483
LMO4	7.68540540700959
KLKB1	3.26814360921898
HDAC3	6.3748367842551
HP	4.80340798040331
SCHIP1	4.95899557796591
BTK	4.5408494488759
KRCC1	8.74439236546212
PRND	3.36762750765084
C6orf27	3.41236141956507
PIGL	3.65145149800574
CLCA1	3.69776478821109
C1orf112	5.22157841897404
OLFML2A	5.18007881386052
HUS1	4.75997623565196
SFRS6	6.65063205409249
CXCR7	5.50621022984157
UIMC1	6.3488822424572
FXYD2	3.60588876370779
GOT2	8.74793470213401
ZNF667	4.76092202868771
TFEC	5.06017113328359
ATP7B	5.52389786636279
RAB38	6.08808556729568
POLD2	8.15153346998447
PPM1H	6.22322767122325
DCX	3.30702899760849
NFYC	6.33334523652395
ZNF228	4.94107358370996
KIN	5.98810397815323
PLSCR4	5.58274910679597
HIST1H4I	4.18319874979523
PPARGC1A	2.95337997186202
HIG2	7.51219611802236
KCNK10	3.84165782228728
EXOC1	8.1004737058762
OR6A2	3.91195303580263
ETFA	9.16114295712249
PDAP1	5.65665573034122
C19orf6	3.48868992003304
POLRMT	4.58849379474362
ZNF146	8.5712419260044
MIA2	3.15370293126902
LY6G6E	3.07320980351024
EIF4E2	7.94542704686638
NENF	5.00624696801533
HOXB5	3.68475118824779
ZNF324	4.63466040713797
CUGBP1	4.533950618983
ENTPD7	4.47601315198672
TTC13	5.98387211809387
GJB5	3.30897069424714
PRSS22	3.90264330341993
CYP3A5	3.82711520654005
MBOAT5	4.46996133871795
CUL4B	5.18275698578688
CENPJ	3.71838779992913
KIAA0664	6.86929260775845
PITX1	3.2835236160272
PDGFRB	5.53855827805945
RDX	6.0457613275145
CELSR3	4.17664356223768
JUND	6.8578008883981
ITSN1	5.43361791230336
CHRNB1	3.55094988489039
EHBP1L1	3.98463584207555
C19orf2	8.16145284471065
FETUB	3.02561339338144
CAMK2B	3.16012962919161
DCTN1	6.57356051646748
TNKS2	7.14351649727655
MRTO4	7.68502153337228
C1QBP	7.2901524707145
TTC3	8.48188736094938
NDUFB8	8.72221697209693
CADPS2	5.92027443061462
EDG2	4.71063693340353
MYF5	2.9805502396391
SEMA3G	4.79412003825771
IL23A	3.52557266151586
GJA9	3.57490425626021
R3HDM2	7.36572598459906
C5	3.99399858289607
SLC2A10	6.8141775804625
TRIM45	5.35510707573117
TSP50	4.28697323169103
PAQR3	5.1408548845914
ANKRD26	3.62056875905134
TCP1	8.23793989670794
TMED7	6.99060579939326
CMA1	2.78487173630410
PTCRA	4.29092640123472
HCRTR1	3.39024703574863
FST	4.65217056478368
PAWR	4.48050955588348
LDLR	5.53705294698201
ASTN2	3.84779343673152
SCRN1	6.84264009046964
GPATCH8	6.40164424492009
KIF4A	6.07605061927518
TANC2	3.22386767105739
ZMYM5	3.74057957880050
PGM1	9.50344654175246
ZNF586	6.29331335143327
POLR3G	3.71488094696637
CPD	7.28350284509506
SNCAIP	4.31276083594398
DCT	3.42157113665149
HLA-DOA	3.82820981315971
TANK	6.37125007833848
RCAN1	4.14340843910792
UPK1B	4.09811081622716
DNAJB4	4.65420475619753
UGT1A8	2.84286774229927
LIMD2	3.53901595117684
HIST1H4L	3.71144611001443
PECR	4.64474417243597
HSPA2	5.86507785224303
SERP1	9.7825557665674
TACR2	3.55355898871652
NUP85	6.64787723133704
CD177	3.15531684735053
GPR135	3.23512738106258
PIGG	6.57030543032992
LGR5	4.0944453273474
JAK2	3.74764250253886
DPYSL4	3.3113036062336
TM9SF4	6.86922529185752
PTHR1	3.35734433530281
SIRPG	3.26610452414063
ZNF264	6.21152682235955
BICD1	5.89727926312074
RAB5A	7.81433534281973
FLJ13224	3.00669229338414
METTL5	8.98898868756687
HERC6	5.50125007182414
CASP1	6.26948442114307
USP9Y	2.83532771751479
LRP1B	3.08395206932842
XAF1	7.53474671172119
PLA2G4C	4.23911279693351
APOA2	2.93211037989648
SPAG6	3.13128849286957
KALRN	3.72888375492722
SECTM1	5.33863370461357
THOC7	9.56748439877762
IFNAR1	5.20653850569951
TCTA	5.79293830269485
NY-REN-7	3.20961429522871
TALDO1	9.9402812426892
B2M	12.0345739805798
LPPR4	3.74463451949189
SQLE	6.8631119826288
SEPHS1	6.79877850288784
EIF5A	7.17627878093842
FAM49A	4.8456046137601
YTHDC2	4.56633374287889
EHD2	5.01130250986883
NCF1	4.47644635283088
SPG7	6.7817676112118
ZNF614	3.73443374982834
HOXA5	3.42935782827016
NUP133	8.16289559819977
FGF12	3.65184178042335
SLMO2	8.23794893836272
INPP5B	4.72762116072807
PPID	7.26393565732512
SNTA1	4.12229150910051
IL20RA	4.10799586973226
UBE2J1	6.86911880392734
CACNG2	2.93912577578049
GCM1	3.17971824069833
ELF1	6.9466073735429
TLR5	4.7037082341215
TCFL5	6.58517138719144
C1orf107	6.66669059237145
C19orf22	6.95712436522211
SAFB2	6.33022580811058
MAP3K7IP1	3.94480301719129
NCK2	7.76564262603467
OXA1L	8.61340415081208
KIAA0652	6.63735122412171
KLRG1	3.21392934272533
FRAG1	7.11388552664405
ZSCAN12	3.08554961171708
PSMD12	6.90719682980942
E2F4	5.45503668442575
CLEC4M	3.68392625300734
KIAA0999	4.96311683208167
CLDN10	8.97653834029701
MGC13053	4.19220761674771
TAC1	2.71206975505528
GYPA	3.31632725061993
HPCAL4	3.23906616735271
TRAIP	4.61470950716957
MEX3D	4.61197226096059
KIAA0232	7.22824709956873
ERCC8	4.61097367488851
NFAT5	5.86726252390101
GPX4	9.58077231299692
CSPG4LYP1	3.18237965221711
KIAA0368	6.0904802654294
FBXO3	5.48505269182744
DVL1	5.99143205820147
CMKLR1	4.12994437939869
GPR157	3.63332664111431
TYMS	7.76679931659506
OR52A1	3.11673991693716
PEF1	7.3955806790645
ZNF750	3.40287206507864
ALG9	6.54547805513927
MCM5	6.60918313525381
SDK2	3.47931130048355
BAIAP3	3.67071383493539
RABGGTB	7.28289088686419
KCNK7	3.08708353929814
PTP4A3	5.90859657169621
ANKRD40	4.17289822913475
CALCOCO2	7.27835884793561
TMSL8	3.96716080979177
SNCA	3.97817967449227
ZNF551	4.71811056776891
HBQ1	3.54973555832081
ARHGAP26	5.22973475984906
GEMIN6	7.06209770134849
HRAS	6.08970730925257
KLRC4	2.88040897400542
BSDC1	6.15749867210347
DSC1	3.68825116300073
RNF43	5.41068683605132
NDUFAF1	6.34238886437101
MAP2K4	5.76779994126281
FOLR2	6.26464919280661
LYZL6	3.57676676444664
EPB41L3	4.73064395653215
TEKT2	3.71702307768911
CDKN2B	3.35777615190858
WSB1	6.00684156047731
ZNF480	4.18601280252731
MAP3K6	3.95858572466014
PROS1	6.35457317855845
PSMB8	7.83711616037956
HN1	7.6442338967803
MAS1	3.25413953013923
APOL1	6.27769873839841
CSHL1	3.3094621983391
ZBTB7C	3.45267359477317
AHCTF1	6.85275808219019
SAE2	9.50425224498261
ITGA2	4.16259093728139
AP2S1	9.18636832987232
P15RS	7.05232111051974
MME	3.24918898856896
VAT1	7.59893970926603
MAST4	5.41092448120869
TUFM	9.5879913731399
KRT33B	3.54319198669136
THEG	3.67740706049652
KCTD2	5.43861484332128
WDR26	9.03445711041309
MFI2	3.22693440182450
KRT34	3.01270858515416
NR4A3	3.33757140891649
SGSM3	4.831014438075
ARSA	4.10003458920169
TOMM22	6.32790399945742
SOCS3	3.77320320879095
UNKL	3.90563811011472
POP4	8.08876106994007
BHLHB3	9.2822394951214
MALL	3.43529408621317
SOX15	3.7026048623731
CCNA2	7.03724748521512
PARK2	3.14515304017736
GPR124	4.69857528034505
TMEM132A	4.69641352136245
CGRRF1	5.71177072470046
RUVBL2	8.98515791486377
MCAT	6.88872234958931
WNT10B	3.57851596817780
ISCA1	6.93064720456079
RPAP1	4.72509358893778
C12orf48	5.87726990232295
RAI16	4.69216850617978
RPL27	9.32098862620758
EPN1	3.78529810152482
MAGI1	3.0865917391057
GBX2	3.19216832776341
SLC35A1	7.62911745056256
GAL	3.51216283579868
SLC14A2	3.57770656678739
RDH11	7.71350650405568
ZNF518	4.52196651087925
PCYT1B	3.20854888104799
AUH	6.7185100913011
EIF3H	11.0958068152789
KIF1B	7.03989212205715
MBD2	4.64397538946524
AMOTL2	7.96863990186088
C6orf120	6.57124944978129
PIGT	7.7881720784988
PSRC1	6.55964572407019
PLA2G10	3.56301584397277
ALAS1	7.81761334347037
FOXO1	6.04188620569391
C17orf62	6.6244433039486
KIF5C	5.61560382070529
DUSP10	5.15238326259539
CRLF3	7.2348358458459
CLCNKB	3.51223410223076
PSMA5	9.72141360719559
FARS2	6.80778068826918
CCDC28A	6.49514162847436
AMPD3	4.76873486714286
PIAS1	7.34901362984647
ADCYAP1R1	3.41591051998466
TMEM134	6.90307432531929
CDH20	3.06107333206454
FBXO7	8.1752257699409
FLJ14213	5.03434039871543
ZNF3	6.4024569224312
LRRFIP1	7.6245995910315
TMEM49	8.01882347777604
CNOT2	7.82703813804468
CBX2	2.84781646636151
ZC3H14	6.69935184855726
ALDH5A1	7.01543104685072
HNT	3.60557435222757
SERPINA4	3.24457070988689
FLJ20920	5.36950948815774
CRTAP	6.10694881384878
DDX50	8.5967585892615
STYXL1	7.68623227609983
TK2	4.90859922854853
BLVRB	6.54091186506652
STMN1	6.60933014891916
GUCA2A	3.51669216199743
DPP6	2.90182551643868
GALNT10	4.87860692837777
STK39	3.80322309807613
MMP24	4.40102896592129
CKS2	9.50485486373832
RHO	3.68447201738467
BANF1	9.63419663799918
CR1	3.02548667063524
RPS6KA2	5.22237925231908
HMBS	5.88975951878095
C20orf112	3.86107156728053
SLC25A24	8.2135987865227
MRPL22	7.57135593595417
SLC25A15	4.99951733595131
GADD45B	5.06990271510513
TDP1	5.9280142631363
ZNF287	3.45461482656012
DAAM2	4.98661807212799
C11orf57	5.64359552308043
RFK	6.9562977164874
ZFYVE9	4.03574870501182
TCTN3	7.42549342633446
STCH	6.3935327789181
LOC283871	3.54364901832643
NDUFB3	7.92096356875431
DEFB4	3.44568350551022
FPR1	4.46994333414225
FMNL1	4.32413590019765
SEPT7	9.40025301479661
PTCD2	4.22702785920962
GNLY	3.93173284686858
GRAMD1C	5.00958689393575
ZNF165	4.54010603941933
TR2IT1	4.81204330663273
ARMCX3	7.12965610225962
NDE1	6.24187785781769
MAGEF1	6.40935428920435
ITGA10	3.70627235864411
ARHGDIB	8.9584115548449
FSHB	3.59940870665244
ANXA2	11.0258710286437
HLCS	4.06049325876482
MCF2L	3.63894150703317
AK1	5.61621902003611
FH	6.99851141037936
LGALS2	3.48234982508912
SYNPO2L	2.77101133360582
KIAA1045	3.33849266350232
C1orf183	4.78408454588892
MAGEA8	2.9345353945833
DGCR8	4.49926185643011
GSR	5.29325665203878
NEU2	3.3569364270995
HIST1H4B	3.85503307306403
CACNA1C	3.07094621487568
FAM20B	6.63384211858175
HES2	3.12087935824729
PDCD6	9.17408038000419
INTS7	6.26103392183939
AMPH	5.29228694400549
UCKL1	6.63579903357515
ASB4	3.00103083960725
C10orf97	5.37067676566619
ALDH1L1	3.54569898143003
CCL23	3.20767808218564
OBSL1	5.22792391984874
SLC12A7	7.5366465807908
THAP4	5.84506196299836
RBM4B	5.84347725806696
OGFRL1	5.04052719106562
KIAA0831	5.38203938045107
C12orf11	8.23181385596795
PPP1R15A	4.56470900257052
KIAA0240	5.09421189701849
CD1B	3.16183261613222
FCGR2A	6.48494357326932
MDC1	4.84100990185007
MAN1A1	3.89295769530590
KRT9	3.20365000266145
HTR1A	3.20257015983996
OCEL1	6.12758207914927
ATP11B	5.57778515369135
NLGN4X	4.17888349071732
FBXO34	7.06896552643648
ALOX12	3.57412933002205
RB1CC1	7.6627920059061
PCDH12	4.66076336778818
RPE	5.78223919607048
EIF4E	7.10590243579167
CSDC2	4.28327985665981
ABHD5	5.21651082808354
TMBIM1	6.28127551228876
PET112L	4.90149226898807
P2RXL1	3.05111930615423
F2RL2	3.12505742215643
TRMT1	5.96370239303997
IMPG2	4.12305747267333
LRRC32	5.18532296262181
BGLAP	4.27231297956287
HTR4	3.33086191098500
MRAS	6.00433775405327
TRAF6	5.71227015889931
AXL	5.07461008817574
ATP2C2	3.28314093072340
LMNB1	5.51728456117858
TELO2	4.39736167370435
PNPLA3	3.83409640542342
CSNK1E	6.41260473249003
SRP14	9.84434555055463
KCNQ4	3.30557292160880
PIK3C2B	6.23947106583924
C15orf15	8.47627625294142
TUBB2B	2.97034887769028
USP15	6.03885487168901
C12orf41	8.04848853697754
CEND1	3.74134837457427
RNF31	5.56101985040914
TCEAL2	4.91207130615617
PTGER2	5.72753121505542
UBN1	6.8799188856484
SLC5A7	3.11333823215480
SLC31A1	6.10916813644798
ADAM29	3.47250951238503
ST7L	3.9937238780852
GFOD1	6.25505508699168
CTNNA1	8.99206166652506
HRBL	4.00496535574646
CBX4	3.67060244265693
NTRK2	3.39832135692030
FOXN3	5.24567412146464
MFGE8	5.7688690129722
PFKFB2	3.6597908150108
TAS2R4	3.52488899179009
SH3TC2	3.25657670189578
IL10	3.47664053392898
PXMP4	6.45193185159338
RNF167	6.69560945925116
PRMT5	7.65392146895358
TSKU	5.49977522233726
ATPIF1	8.07916296426317
ETV3	3.11309464080605
PAK7	3.16005359320062
PDLIM1	9.31200546013977
CEP63	5.97184917106353
WDFY3	5.07617020438213
RNF126	5.0450433797319
DPM1	8.84871414431103
CLIC4	6.55952495019075
ACR	3.65883721403775
KLK7	9.89708247914333
ALOX5AP	8.62875011305274
LRP1	5.38299334907874
TNK1	4.68552774593528
TAS2R9	2.91209854169564
ZNF16	6.35063898080376
POLR1B	5.52790802993067
SLC8A2	3.55794030080002
OLFM4	2.80505727242403
TACC1	5.24859805372304
SAMHD1	7.10169232839135
ATP13A2	5.181273450808
KRT4	3.62931726157367
PAX6	4.61485270197709
SCG2	3.90276454709448
SLC17A6	3.33479088287243
TUBB4	3.56743391502056
PADI4	3.00776951149024
FMO3	3.60200444986006
NLK	4.17955819324884
POU4F3	2.99615416200649
MDM2	3.54541312583434
CAPNS1	9.59304581422094
SDF4	6.86220855716351
ITGBL1	4.33259482863622
TAP2	4.14234128048516
OR2C1	3.35677527292141
KLHDC3	6.50269683250123
EFHD2	5.77090490287659
GALR3	3.12317275060007
NBEA	3.42479561104512
ABCA6	3.24785393919986
ABBA-1	3.78095029920492
GNAI1	4.98911935009385
CLDN3	8.20644967358837
AKT2	3.31924776792401
EGFR	4.47106415611858
VPS4B	7.23772798492649
RBM16	7.6730744944828
GALNT6	7.04665576246125
ZDHHC3	6.30348074441183
SLC25A4	6.04020676453217
CYB5B	5.9372906571236
NDRG1	7.8482679066492
SESN1	5.47982293436525
GBE1	7.89690912817651
MRPL46	6.61956849580581
CLASP1	6.21290984731776
FARP2	3.99249142395727
ACOT11	3.59116140669823
LDHAL6B	3.02138125847565
MAPKAPK3	6.30871439610105
NCAM2	2.97488586153824
AFAP1	4.10833030770476
PRKD2	7.20806121506563
OR2H2	3.23833753012873
ZFP36L1	7.35492137723536
DZIP1	4.73949478853784
GPR161	5.24087560063121
RNF146	4.59074453549119
NKX3-1	3.82456491439261
CCNB2	8.20363910070657
ZNF10	4.20366329397445
WDR74	6.43709890723173
FAM134A	7.77082648581962
PCNP	8.65569787079992
PURA	5.24678335713454
DNPEP	7.27106301984368
ERBB2	5.2750711941812
CREB1	6.03782123088935
NEO1	7.89533998731654
DDX3Y	3.16171869520224
RPS3A	12.6508100669803
MXRA7	9.92240619464395
LGALS3	10.1223540777808
GLT8D1	7.40497794149107
TMPRSS3	5.79198854166759
UPB1	3.37433840066953
LAT	3.81260409910963
CLDN14	3.64105629372822
DHX38	5.59157393464772
KCNA3	4.32719558265344
BTBD1	8.20009144428528
TARS2	6.02433670216437
SKIV2L2	7.34572210205004
ABCF1	8.07347493251113
CDT1	4.06578162189218
ZHX2	7.65568335123048
FCF1	5.16498255391434
LRRC49	5.38974108399129
GUCY1B2	3.32045916582716
CD28	3.24588994549828
SMARCA4	6.93863504782803
SEPT2	9.02714906382945
SOHLH2	2.99747687324340
MCOLN3	3.22199326809849
LRP8	5.31056910011332
TAGLN3	3.69711328722136
MASP2	3.48648079401214
GPATCH3	4.60648823854626
TTRAP	8.6772259539537
AGL	8.14933050284175
NFE2L3	4.90915770022311
PSD4	4.05012780667063
PALMD	7.2220041796896
CCNB1IP1	8.3014095327477
TMEM43	7.00337035970057
OBFC1	6.3706392550181
STAT5B	4.58444049627736
C14orf79	4.52798341306983
ENPEP	4.38672479341651
SSB	8.26499301867173
SCT	2.88589927678240
TIMM23	7.06313632417039
SKI	3.74143406822476
SLC22A13	3.2879149625392
AKAP3	3.43804991800745
OAS2	5.77916527287665
KIAA0423	5.91666045143013
SEC61G	9.7065706337534
CAPN11	3.06988223392768
TMEM50B	7.67913750294756
DEGS1	7.93220033140629
ARHGEF4	3.44532142702059
DBNDD1	5.03290751814935
TBL1XR1	5.98889579560286
FAIM	6.46102648561097
SP140	3.82230805171679
G6PD	5.27426154749074
NUDC	7.15552129721207
GABRP	3.7600014215178
SCARA3	6.14149303443004
TACSTD2	5.48306268489107
EIF3J	7.03714356994794
PPP2R2A	7.37532849900512
CPA3	3.36466502611942
PVALB	3.09627907503120
BCAT2	6.83091137642696
MFN1	6.95060822192877
