Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_B10
CLCN4	3.43414778916993
PWP2	5.85644709104434
MMP15	6.00437736223107
MTMR14	6.46438683107261
NPR1	6.55182054072541
DNAL4	6.79215619783679
ELAC2	4.56417670888013
ASS1	12.0700062634871
IPP	5.81962870782238
TMEM59	10.5116847411676
POLR2J	8.56139202244265
SEC23IP	6.15290372618535
RGS4	4.00180451683973
UQCRC1	9.62222087984533
SNX6	8.55876284974357
DDX18	7.51770446559855
POLG	5.08737543094923
ADAM23	3.75769977140948
ZNHIT2	5.21776664035816
TFR2	3.4725571082433
NCDN	4.27163243144425
RAG1	3.4064297653059
POMT1	5.7123835232874
CYP1A1	3.20328287507867
SNAPC1	6.66477299203262
GNA11	5.34753445967205
CCDC52	2.77741124710914
CAPN1	7.1343064537385
DDHD2	6.43383806017835
UPF3A	6.14809312294966
LAGE3	7.30168317788409
GNRHR	3.08515132415634
UNC13B	6.44091389131532
TTLL4	3.96371226942125
PPBP	2.87501951374395
HTR3A	6.56185311217154
SDC2	4.07860070655800
ANKRD49	7.61737834246736
BTF3	10.8246489124671
COX7A2	10.9298148096712
SARS	9.31529207456713
C13orf18	3.97039241440397
CACNB1	3.74169235286536
QKI	5.8948293251205
SETMAR	5.7245554861444
LAMB4	3.35266621225128
MAN2B1	6.58960371825479
EML3	4.9596598380499
ACADL	3.14005492728232
OFD1	7.41853079177295
CGA	3.4145337601519
EIF3EIP	10.6548247993569
PEX16	5.79526800404076
GNG12	7.47549422771478
HABP4	4.66595726596984
CNTN2	3.45011428299565
ASNSD1	7.84535068741913
FUT4	4.56210952009853
DBH	3.72602342690524
CD53	8.59794296679977
HIST1H2BJ	4.39054566743285
TFAP2B	3.18436961819425
ACF	3.67190965257337
TMEM11	6.42283613326009
CDH8	3.38380315336509
C3orf32	3.26550760236495
AGPS	5.12852680271
C4orf18	3.14742062055947
PCCB	8.80719875335846
IPO13	4.97820324578666
PECI	7.91158527553643
UNG	8.21202282104982
C6orf105	3.48374715167202
GSTP1	8.42428522881872
SUV420H1	6.91096728570664
ARHGAP15	5.16691147195235
LTBR	7.32648914940265
TDRKH	3.20874384176829
PSG4	3.41866447894659
SLC9A3R1	7.20171458607197
NBPF3	8.91874879746982
SLC9A3	3.59913216309482
OSBP	6.82185434827004
PRR5	4.47306792116478
CHMP7	5.97667013525943
ADRA1A	3.03985765943481
ASAH1	6.95616564274363
FKBP4	6.9365465564613
ZNF350	5.32609149144385
DOM3Z	6.71585299044553
GIPR	3.55927648594403
AHI1	4.09211287228943
BST1	3.93584792224593
NCR2	3.45090150197915
NADSYN1	5.92010484399037
UBE2W	6.26059713123029
RGS14	4.43505355258948
KRT15	4.26949440867732
SCN11A	3.58868330134313
GFI1	3.63345768962034
FHL1	4.54090701845145
SMC6	6.40403580498162
GATA1	3.64196506789665
OSGEP	4.9354245145371
ARMC6	5.23638272047506
HK3	3.76032128438274
PSMD5	7.10296388931977
RSU1	8.51089717993437
RPL4	11.7640667246756
MAD2L1	7.53645438234827
RBPMS	5.68488075054312
EIF4A3	9.87526630300476
E4F1	4.78097091781048
DLEC1	3.43221614888291
PRPF3	6.23654899474376
EMR1	3.65427447654911
CHMP2B	7.76212155049048
CAMSAP1	4.45296787352479
RPS21	10.1443151604628
XCR1	3.46247880768349
ARID5A	4.20435845307681
RBM6	5.86908792001571
UBE2N	8.20114322340972
KLF4	4.5504265814452
MGC4172	4.88841458382177
LMO4	7.5008384764566
KLKB1	3.33198449311738
HDAC3	7.30553576681314
HP	9.68140464511357
SCHIP1	5.48096851863325
BTK	4.77717192383322
KRCC1	8.5529164748361
PRND	2.93953249592478
C6orf27	3.23515002920219
PIGL	3.68202629526147
CLCA1	3.63995999791963
C1orf112	5.08968015777828
OLFML2A	5.57351382751702
HUS1	5.52762673971555
SFRS6	7.66159208293411
CXCR7	6.7369771169578
UIMC1	6.73055430277524
FXYD2	3.58282696020844
GOT2	8.1923837266333
ZNF667	3.38856509443716
TFEC	6.6522712427444
ATP7B	4.59689027269509
RAB38	3.78476183102219
POLD2	6.96501060109513
PPM1H	5.89927052489648
DCX	3.21599060641103
NFYC	6.06623769368383
ZNF228	3.50588143916316
KIN	7.14983548196908
PLSCR4	5.75983262719353
HIST1H4I	4.14869643168371
PPARGC1A	3.54521301678317
HIG2	7.28145607820197
KCNK10	4.06513702678557
EXOC1	8.45368761082071
OR6A2	3.84652174536711
ETFA	8.26256860162604
PDAP1	5.51691886243873
C19orf6	3.50511384820795
POLRMT	4.39926527529191
ZNF146	8.58085027315507
MIA2	3.08108613981887
LY6G6E	3.0873169925904
EIF4E2	7.69467329943652
NENF	4.95172198910803
HOXB5	5.30817110453593
ZNF324	4.05145822905747
CUGBP1	5.30990927858026
ENTPD7	4.63047522009338
TTC13	6.43043953476339
GJB5	3.53468889579307
PRSS22	4.77142579437221
CYP3A5	3.30258956187975
MBOAT5	5.21280656709332
CUL4B	6.81663712088156
CENPJ	3.48115137288622
KIAA0664	6.01877985052016
PITX1	4.11367000355272
PDGFRB	4.78337077088716
RDX	5.51138084439281
CELSR3	3.80374634436314
JUND	6.34377574708624
ITSN1	4.06551556819983
CHRNB1	3.99878813135428
EHBP1L1	4.22593199933863
C19orf2	7.91378796751286
FETUB	2.95625508192255
CAMK2B	3.11042452555528
DCTN1	6.65263537565982
TNKS2	6.58179914057369
MRTO4	8.21045137499426
C1QBP	6.26696607047738
TTC3	6.15903164394074
NDUFB8	9.29810509092973
CADPS2	5.48897044910974
EDG2	5.39225622841584
MYF5	3.01942495804537
SEMA3G	3.59270019489726
IL23A	3.76660644758852
GJA9	3.64651300646272
R3HDM2	7.20831057647864
C5	3.63716313857429
SLC2A10	6.50319769312846
TRIM45	4.69494582891641
TSP50	3.74289850888879
PAQR3	4.45243657003686
ANKRD26	3.27848292161285
TCP1	8.08535364269012
TMED7	6.92857376443254
CMA1	3.02003823004354
PTCRA	4.30903941217382
HCRTR1	3.53767543256349
FST	3.78945782602971
PAWR	3.95455993574270
LDLR	6.08947796019323
ASTN2	4.33804945714513
SCRN1	7.84544152410169
GPATCH8	6.76038636525418
KIF4A	6.3644301906225
TANC2	4.39279627403556
ZMYM5	3.8371166417257
PGM1	8.47563411819548
ZNF586	5.2487902824585
POLR3G	3.57269479168978
CPD	6.8890267993786
SNCAIP	5.83321815594862
DCT	3.50756504966119
HLA-DOA	3.96941937145591
TANK	6.67636323493567
RCAN1	4.43360123113572
UPK1B	4.84485036100129
DNAJB4	4.68602854294965
UGT1A8	3.05989876320816
LIMD2	3.57126299248081
HIST1H4L	3.32771024385390
PECR	4.46525413030989
HSPA2	5.87455104187101
SERP1	10.0675577803573
TACR2	3.68999285440598
NUP85	7.81418481854277
CD177	3.30695879364274
GPR135	3.21382168670683
PIGG	7.90233242046413
LGR5	3.25344140793331
JAK2	4.40388983637291
DPYSL4	3.31223042454116
TM9SF4	7.42583734250566
PTHR1	3.29078216441576
SIRPG	3.54013004924154
ZNF264	4.98679529185693
BICD1	4.62697939805213
RAB5A	7.48622814202105
FLJ13224	3.32536379128331
METTL5	9.08513300384977
HERC6	7.37656089489912
CASP1	7.6178548333805
USP9Y	2.84094711009371
LRP1B	2.96372990564823
XAF1	8.42429138062102
PLA2G4C	4.28241895058939
APOA2	3.05898856532264
SPAG6	3.08455522740214
KALRN	3.33626559691576
SECTM1	6.85037667313316
THOC7	9.26016868098994
IFNAR1	4.08408365651327
TCTA	7.63415198154923
NY-REN-7	3.25500522277386
TALDO1	9.14529968908735
B2M	12.3940587359108
LPPR4	3.21750840633894
SQLE	6.30476406667677
SEPHS1	7.48401142837069
EIF5A	6.36053125650759
FAM49A	4.73751885944303
YTHDC2	3.88011737046826
EHD2	4.08747044893343
NCF1	4.65661667319817
SPG7	5.68925794810459
ZNF614	3.40186789402784
HOXA5	3.08241561902503
NUP133	7.90344904231355
FGF12	3.90056945315637
SLMO2	7.38409389693804
INPP5B	4.5569378460224
PPID	6.84439066601754
SNTA1	4.41078101910892
IL20RA	4.31489076482344
UBE2J1	5.91787509882926
CACNG2	3.01868444312998
GCM1	3.30143200123438
ELF1	6.7683634533096
TLR5	7.11344570455564
TCFL5	6.59990138135959
C1orf107	5.45045426830233
C19orf22	7.07523381474376
SAFB2	6.2234602839818
MAP3K7IP1	3.88167813144623
NCK2	7.45384846634388
OXA1L	8.66477819928325
KIAA0652	5.99125895424525
KLRG1	3.522357275574
FRAG1	6.15220127263961
ZSCAN12	2.85533682508691
PSMD12	8.03986619151993
E2F4	5.34166649039689
CLEC4M	3.58079059606701
KIAA0999	4.3990939131144
CLDN10	9.45123765391637
MGC13053	4.05463114409395
TAC1	2.68952958288754
GYPA	3.30382658626784
HPCAL4	3.26592016704378
TRAIP	4.4996576022538
MEX3D	4.25372127434396
KIAA0232	7.32569111652189
ERCC8	5.84567198814352
NFAT5	5.34304877951374
GPX4	9.44195646020628
CSPG4LYP1	3.29663549513566
KIAA0368	6.27267206789728
FBXO3	6.93913519397145
DVL1	6.01228318900888
CMKLR1	4.12895230062847
GPR157	3.28708867363035
TYMS	8.33435240315012
OR52A1	3.01995783246418
PEF1	8.04098997808187
ZNF750	3.40512146227786
ALG9	5.74461429877344
MCM5	6.49711517685619
SDK2	3.40192816140177
BAIAP3	3.7985093760694
RABGGTB	6.83298839695537
KCNK7	3.28241357714859
PTP4A3	6.85060987902285
ANKRD40	4.29517323101645
CALCOCO2	8.27051947528394
TMSL8	6.45631605891745
SNCA	4.34805205125845
ZNF551	3.63035812170397
HBQ1	3.37413140879149
ARHGAP26	5.50720208176045
GEMIN6	7.2395235092914
HRAS	5.96088954805872
KLRC4	2.97132050467428
BSDC1	6.23444572487484
DSC1	3.62244678421873
RNF43	5.83232836037482
NDUFAF1	7.44842084185961
MAP2K4	5.10841837198488
FOLR2	5.42979109336127
LYZL6	3.77927039453069
EPB41L3	4.29348034907846
TEKT2	4.21420615678346
CDKN2B	3.61259890873776
WSB1	5.84629763485836
ZNF480	3.40046736806698
MAP3K6	4.23687054021312
PROS1	4.63008400320576
PSMB8	9.56998200823164
HN1	8.7922492544937
MAS1	3.01037819525192
APOL1	8.88183913591868
CSHL1	3.05471774604564
ZBTB7C	3.02655299091423
AHCTF1	7.00437238983553
SAE2	9.39263226408692
ITGA2	3.64048690198550
AP2S1	8.35593657774582
P15RS	6.44644891332623
MME	3.89451397816997
VAT1	6.81799912114932
MAST4	6.23260961483003
TUFM	9.46692345919366
KRT33B	3.23941221036161
THEG	3.80465413526186
KCTD2	5.91954513939028
WDR26	8.81866593955167
MFI2	3.31524618465166
KRT34	3.04910354374523
NR4A3	3.34322896280952
SGSM3	5.36270609214073
ARSA	3.68715416696195
TOMM22	7.09738036004738
SOCS3	3.97795424362402
UNKL	3.61515735077668
POP4	9.25791693964865
BHLHB3	7.92570147763525
MALL	4.62952604952263
SOX15	3.80202226468872
CCNA2	6.59069006272978
PARK2	3.42961808385642
GPR124	4.03446332357689
TMEM132A	5.05092740264686
CGRRF1	6.98398150712999
RUVBL2	8.26767125188908
MCAT	6.64441237075599
WNT10B	3.57094881541935
ISCA1	7.16615097405873
RPAP1	4.75831279226706
C12orf48	5.38027926242464
RAI16	4.68090835502979
RPL27	9.69111901255193
EPN1	3.64127342406187
MAGI1	2.92618965503193
GBX2	3.38432476305962
SLC35A1	7.08592737265936
GAL	3.76608795905351
SLC14A2	3.46676505053443
RDH11	7.19672247975438
ZNF518	4.21408399151336
PCYT1B	3.22773814317212
AUH	8.11906776517092
EIF3H	11.1609583770540
KIF1B	6.50612062213082
MBD2	4.60453909042317
AMOTL2	9.09671933609535
C6orf120	5.81616404837744
PIGT	7.66492475398312
PSRC1	6.43810818497138
PLA2G10	4.13306944551761
ALAS1	8.33458154759218
FOXO1	6.8242642291769
C17orf62	8.20071844364338
KIF5C	3.83892084964444
DUSP10	7.3951372771997
CRLF3	7.20919274654061
CLCNKB	3.66340543831653
PSMA5	9.7248018249796
FARS2	7.72717210352459
CCDC28A	7.15525522875731
AMPD3	4.8012866193286
PIAS1	7.30147009917296
ADCYAP1R1	3.60319868233463
TMEM134	7.58155356388985
CDH20	2.82244936714976
FBXO7	8.5422386340498
FLJ14213	3.41465427103808
ZNF3	6.14625743899549
LRRFIP1	6.90176062207297
TMEM49	9.34583009578273
CNOT2	7.67453248507171
CBX2	2.96781323217184
ZC3H14	6.91202039808121
ALDH5A1	5.66256852918437
HNT	3.28913183395717
SERPINA4	3.15780317685985
FLJ20920	6.66694213704533
CRTAP	5.10091878275565
DDX50	8.306547788624
STYXL1	8.51843585265275
TK2	5.16104820897049
BLVRB	9.18698696831198
STMN1	7.56248502129542
GUCA2A	3.15892751445765
DPP6	3.06402712918259
GALNT10	4.24764159563737
STK39	5.19279501752422
MMP24	4.31144830060428
CKS2	10.3892472982610
RHO	3.78263014955526
BANF1	9.6527144705098
CR1	2.94672961811721
RPS6KA2	5.48133851574039
HMBS	7.18490272748725
C20orf112	3.94598760373093
SLC25A24	7.50849588681177
MRPL22	9.09007525831052
SLC25A15	5.01139533534211
GADD45B	5.86714203096285
TDP1	6.42590020141715
ZNF287	3.40027647141757
DAAM2	5.06854770929215
C11orf57	5.97417184886845
RFK	7.66591369029339
ZFYVE9	3.86905825953919
TCTN3	7.80123638522298
STCH	6.35178415529917
LOC283871	3.76925069004969
NDUFB3	8.54015689719018
DEFB4	3.80692588439983
FPR1	4.48853670287996
FMNL1	4.02913638782967
SEPT7	9.5907616648653
PTCD2	4.73492095769748
GNLY	5.08712757776152
GRAMD1C	5.56546262336879
ZNF165	5.27207999420396
TR2IT1	5.40487584471142
ARMCX3	7.25264363503525
NDE1	5.25583093086191
MAGEF1	8.26249419319092
ITGA10	3.32744039513712
ARHGDIB	8.53212569124423
FSHB	3.69408896723299
ANXA2	11.0398059639577
HLCS	3.95613816279419
MCF2L	4.15209757761941
AK1	6.59695042459937
FH	7.2365615484759
LGALS2	4.3744383034305
SYNPO2L	2.71689720724709
KIAA1045	3.31382577836694
C1orf183	4.41039816807967
MAGEA8	3.01258276961815
DGCR8	4.73553929075996
GSR	5.93642784935523
NEU2	3.36634449468677
HIST1H4B	3.68660717252181
CACNA1C	3.01296768285705
FAM20B	6.26110897966687
HES2	3.30371428732521
PDCD6	9.27385548683128
INTS7	5.55357738557477
AMPH	3.57795095571022
UCKL1	6.09167313976156
ASB4	2.98399907121036
C10orf97	5.05802724174071
ALDH1L1	4.10866020203082
CCL23	3.47246501379518
OBSL1	4.35652531403858
SLC12A7	7.02257218802575
THAP4	6.0223376707696
RBM4B	6.08231588153187
OGFRL1	4.50551853196524
KIAA0831	6.03875894107644
C12orf11	6.48227645143022
PPP1R15A	4.58769420771714
KIAA0240	5.5675307030153
CD1B	3.3683819001024
FCGR2A	5.86992305933642
MDC1	5.5200723836536
MAN1A1	3.57488647573399
KRT9	3.22466929554740
HTR1A	3.33057788078102
OCEL1	6.3631756178552
ATP11B	6.43868691852881
NLGN4X	4.00850846789936
FBXO34	8.57866590986551
ALOX12	3.54597841945369
RB1CC1	6.8025761190921
PCDH12	4.6129029092253
RPE	5.71324899765215
EIF4E	6.93435685685973
CSDC2	3.78599326966362
ABHD5	6.15578978666683
TMBIM1	7.66042347869581
PET112L	5.01302409862178
P2RXL1	3.01672923990418
F2RL2	3.07618456045432
TRMT1	5.76219405388172
IMPG2	3.69398648808682
LRRC32	5.66912619617831
BGLAP	4.61984562664981
HTR4	3.35414120934259
MRAS	5.8314240981658
TRAF6	5.44627069529359
AXL	5.18792273268688
ATP2C2	4.30698131489106
LMNB1	5.62352788697284
TELO2	4.11163859543121
PNPLA3	3.32037859370348
CSNK1E	6.16622147833053
SRP14	10.5239788415847
KCNQ4	3.31344066833152
PIK3C2B	6.25666998614495
C15orf15	9.17775818346722
TUBB2B	2.97173649050925
USP15	6.4370935719808
C12orf41	8.18065873008968
CEND1	3.84471083990188
RNF31	5.56243692439758
TCEAL2	3.57266021664746
PTGER2	4.33223887649869
UBN1	5.91844409589345
SLC5A7	3.17536056047943
SLC31A1	6.71745856955321
ADAM29	3.57374679496157
ST7L	4.20397732162079
GFOD1	6.3063760383781
CTNNA1	9.45330743831913
HRBL	4.57842106615375
CBX4	3.58762828980262
NTRK2	3.92430346973077
FOXN3	4.89457216852228
MFGE8	4.81799541411572
PFKFB2	3.77566432841008
TAS2R4	3.33737990024614
SH3TC2	3.27053359036031
IL10	3.71244482032000
PXMP4	7.99988966891076
RNF167	6.33787610982535
PRMT5	8.172457114395
TSKU	6.33533174096392
ATPIF1	9.07618847572195
ETV3	3.14774433639461
PAK7	3.00248507157416
PDLIM1	10.1142635679189
CEP63	6.28943863554187
WDFY3	4.50778835053375
RNF126	4.69326786653884
DPM1	8.90239498885835
CLIC4	7.69959490372576
ACR	3.69673209219955
KLK7	9.35797906241509
ALOX5AP	7.97439008121482
LRP1	4.54752918821722
TNK1	4.69124512844082
TAS2R9	2.98780759578082
ZNF16	5.81563375716297
POLR1B	5.08370865819243
SLC8A2	3.91227592570005
OLFM4	2.78478009923778
TACC1	4.7460530600135
SAMHD1	7.1534065285583
ATP13A2	5.04118955931987
KRT4	3.68704200727113
PAX6	5.333654515983
SCG2	3.34620679258854
SLC17A6	3.20157804798109
TUBB4	3.82708816032943
PADI4	3.05857957326376
FMO3	3.11616609480251
NLK	4.10242765380005
POU4F3	2.96506161145500
MDM2	3.27387924203824
CAPNS1	10.1000318613512
SDF4	7.95179978991744
ITGBL1	2.98579617193153
TAP2	4.87713806979461
OR2C1	3.4691082958529
KLHDC3	6.60446782948853
EFHD2	6.99226476037261
GALR3	3.60188739722865
NBEA	3.80528660178164
ABCA6	3.02462313899097
ABBA-1	3.90364808550144
GNAI1	3.67028042630938
CLDN3	8.3270180470569
AKT2	3.46432101467593
EGFR	4.06928569449233
VPS4B	7.54364618666291
RBM16	7.3452497036219
GALNT6	7.18859774928213
ZDHHC3	6.33383642213655
SLC25A4	6.52002980793246
CYB5B	7.02953982613709
NDRG1	8.82649922213308
SESN1	4.69001843929182
GBE1	7.5459938505837
MRPL46	7.75610376022384
CLASP1	5.53796945855735
FARP2	4.4537267903989
ACOT11	3.63072893769455
LDHAL6B	2.95807085400582
MAPKAPK3	5.9927775121157
NCAM2	2.97515437819054
AFAP1	4.69247332956975
PRKD2	5.98688241835432
OR2H2	3.27495450228979
ZFP36L1	7.57403136634315
DZIP1	4.01414837449616
GPR161	3.66843154815630
RNF146	4.54527948717911
NKX3-1	3.84405681650152
CCNB2	8.24994586518469
ZNF10	3.56639913113386
WDR74	6.99463345948559
FAM134A	7.80400326666002
PCNP	9.19796129420889
PURA	6.07734187497227
DNPEP	7.4024428697594
ERBB2	5.61300569031176
CREB1	6.1612346231134
NEO1	5.35509389878365
DDX3Y	3.27578705792733
RPS3A	12.7550553474666
MXRA7	9.05143765030938
LGALS3	11.7851865321625
GLT8D1	7.60995028247209
TMPRSS3	7.44397676124526
UPB1	3.24741212516705
LAT	3.9051672636799
CLDN14	3.66731449863457
DHX38	4.58262680644784
KCNA3	3.16702345178167
BTBD1	7.51910494513185
TARS2	5.83885892842702
SKIV2L2	7.8275256844419
ABCF1	7.906816388919
CDT1	3.31746643955656
ZHX2	7.40024506552188
FCF1	5.28611607890843
LRRC49	4.56646765205756
GUCY1B2	3.70057465206453
CD28	3.25096742382195
SMARCA4	6.04406020506604
SEPT2	8.96853901094912
SOHLH2	3.25103881624456
MCOLN3	3.73194833245183
LRP8	5.92558404781995
TAGLN3	3.54615887089773
MASP2	3.71092936937685
GPATCH3	5.05437346012384
TTRAP	8.26930720225219
AGL	7.30102486264012
NFE2L3	5.84216980953618
PSD4	4.31730288573916
PALMD	5.66864600408826
CCNB1IP1	8.39184863657267
TMEM43	7.50064983491178
OBFC1	7.11155852759185
STAT5B	4.60723378856518
C14orf79	5.34553654506842
ENPEP	3.48339585558441
SSB	8.30448738460163
SCT	3.25675779451030
TIMM23	7.76259189574672
SKI	3.58274313556432
SLC22A13	2.86782195824210
AKAP3	4.47422531747365
OAS2	7.36749913771024
KIAA0423	6.3510188739461
SEC61G	9.8448801403534
CAPN11	3.13881174966812
TMEM50B	6.91438184719396
DEGS1	7.7327935630262
ARHGEF4	3.33999621045442
DBNDD1	4.23531293921325
TBL1XR1	6.48674862064482
FAIM	6.97591337390021
SP140	3.81145191729997
G6PD	5.94254054579438
NUDC	7.75888754233979
GABRP	5.34331491139761
SCARA3	5.30102905045764
TACSTD2	6.15383727425645
EIF3J	7.69984194137342
PPP2R2A	7.82031435054568
CPA3	3.57157050486532
PVALB	2.85107055254135
BCAT2	5.66428114758313
MFN1	7.30266193087939
