Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_F08_297944
MAD2L1	5.07390439694004
RBPMS	4.546403716367
EIF4A3	8.96099654124009
E4F1	5.44941014159423
DLEC1	3.62192487146871
PRPF3	5.30155005970639
EMR1	4.22451298060825
CHMP2B	5.36405555021509
CAMSAP1	4.11322614072227
RPS21	9.59626552251155
XCR1	4.08894703645121
ARID5A	3.98380081075908
RBM6	6.34734170057639
UBE2N	7.44803965697212
KLF4	4.05184950133229
MGC4172	3.00977480964902
LMO4	7.3071853803006
KLKB1	3.55860276799859
HDAC3	5.64214756953183
HP	7.24353720143159
SCHIP1	5.1225089077981
BTK	4.23403912088998
KRCC1	8.06642822853128
PRND	2.95919011135494
C6orf27	3.82605352875768
PIGL	3.58485082233082
CLCA1	4.03277101110479
C1orf112	4.81058751987529
OLFML2A	4.37043040130874
HUS1	4.43560439293368
SFRS6	6.2181376414321
CXCR7	3.77317392517674
UIMC1	5.92641291420717
FXYD2	4.09913251282198
GOT2	6.72093611059456
ZNF667	3.52703320205893
TFEC	3.94905306068708
ATP7B	2.93751471946039
RAB38	4.51349316478863
POLD2	6.40726711582693
PPM1H	3.86474441188704
DCX	3.43894790724188
NFYC	5.20077934789466
ZNF228	3.07148969539172
KIN	4.4660135857466
PLSCR4	6.31964965913816
HIST1H4I	4.46337095464069
PPARGC1A	3.10395063110989
HIG2	5.83025116252975
KCNK10	4.00930702498651
EXOC1	6.41834548781352
OR6A2	4.18202147288307
ETFA	7.67247487212471
PDAP1	4.79988681173377
C19orf6	3.78704426478802
POLRMT	4.04909240645652
ZNF146	6.16343117223042
MIA2	3.59773433046272
LY6G6E	3.70424508973918
EIF4E2	6.64716667320781
NENF	4.95748379945426
HOXB5	5.34117592742999
ZNF324	4.37949471148377
CUGBP1	4.29617153600747
ENTPD7	4.16920310522134
TTC13	5.23216530314333
GJB5	3.17741938590785
PRSS22	3.96801080042534
CYP3A5	3.82968935116635
MBOAT5	4.32929939463119
CUL4B	4.6355477559979
CENPJ	3.7178119504676
KIAA0664	5.8457849097413
PITX1	3.56628937473757
PDGFRB	4.50975277899584
RDX	4.8845443089146
CELSR3	3.95038182307033
JUND	6.54487637498466
ITSN1	4.7890134787813
CHRNB1	3.98943400066497
EHBP1L1	4.33591627228725
C19orf2	9.04069824561363
FETUB	3.35143910774361
CAMK2B	3.41709857126288
DCTN1	5.86662836171685
TNKS2	6.55199064393282
MRTO4	6.34963813021009
C1QBP	5.3352863477647
TTC3	6.93256197360665
NDUFB8	8.35325480342055
CADPS2	3.53837474184688
EDG2	4.15402230389696
MYF5	3.21010009852810
SEMA3G	3.88721791895224
IL23A	3.4965822130056
GJA9	3.64252869867078
R3HDM2	6.15283133048391
C5	4.44955409543901
SLC2A10	4.44937626060474
TRIM45	4.72670180961183
TSP50	4.43122314714360
PAQR3	3.47332313593828
ANKRD26	3.43144519106385
TCP1	7.95402143226713
TMED7	6.1822612794654
CMA1	3.45892759016577
PTCRA	4.28784241348626
HCRTR1	3.63915177803037
FST	4.28525023111096
PAWR	4.00901770165993
LDLR	4.59395866743314
ASTN2	4.00792071967104
SCRN1	7.66345115291584
GPATCH8	4.98859931585018
KIF4A	5.82495767260499
TANC2	3.9383882750952
ZMYM5	3.72296529230387
PGM1	8.46426579140538
ZNF586	3.81282508509245
POLR3G	3.79399913093881
CPD	5.991874023556
SNCAIP	4.21534576864281
DCT	3.30603150276113
HLA-DOA	4.06148804535016
TANK	5.95634274289271
RCAN1	4.06444971123691
UPK1B	5.7277002999732
DNAJB4	4.72490578045999
UGT1A8	2.69573624503783
LIMD2	3.94999978343897
HIST1H4L	3.73801616314463
PECR	4.09176432467641
HSPA2	5.46934284597134
SERP1	9.05906846787386
TACR2	3.51392850663476
NUP85	5.9996657129922
CD177	3.69556507097401
GPR135	3.36239067121587
PIGG	6.34874773690799
LGR5	5.39829956488902
JAK2	3.49313947265990
DPYSL4	3.37061650872456
TM9SF4	5.38125697474093
PTHR1	3.49901070286982
SIRPG	3.22009797075363
ZNF264	5.1028295288222
BICD1	5.95595279242912
RAB5A	7.03470108293032
FLJ13224	3.48151109931738
METTL5	7.47033205885942
HERC6	4.71167022902714
CASP1	5.28369980367604
USP9Y	3.06830775409287
LRP1B	2.93771163209359
XAF1	5.46099887358537
PLA2G4C	3.4193680945952
APOA2	3.34355334447471
SPAG6	3.27907265740882
KALRN	3.2821107938467
SECTM1	4.75213876822234
THOC7	8.28582521652668
IFNAR1	3.8142818444371
TCTA	5.24122470200639
NY-REN-7	4.54356147015904
TALDO1	9.55969041367727
B2M	11.7072264113259
LPPR4	3.54934779203292
SQLE	4.48283835418974
SEPHS1	6.37778323840934
EIF5A	5.00759365217955
FAM49A	3.91015521157242
YTHDC2	4.2408103985159
EHD2	4.34889412587872
NCF1	3.79319011038585
SPG7	5.20538743792637
ZNF614	3.59543904457057
HOXA5	3.72214555914477
NUP133	6.69309001678938
FGF12	4.32107205529646
SLMO2	5.1480478025387
INPP5B	4.51500256679993
PPID	4.53528368368342
SNTA1	4.16646561106604
IL20RA	3.49926453321901
UBE2J1	5.20642746470591
CACNG2	2.9761104480623
GCM1	3.65942532613412
ELF1	5.12217726685823
TLR5	4.96624245073312
TCFL5	5.20413050288553
C1orf107	5.02280480502708
C19orf22	5.67823325881142
SAFB2	5.80747245512729
MAP3K7IP1	3.99643952483252
NCK2	7.41786641825847
OXA1L	8.06772746507052
KIAA0652	5.40702329007694
KLRG1	3.54258285816493
FRAG1	4.9073128314807
ZSCAN12	3.68917315174395
PSMD12	5.84950828162841
E2F4	4.77516104433281
CLEC4M	3.78494240666741
KIAA0999	4.24713045242371
CLDN10	7.51776428752635
MGC13053	4.04317317227955
TAC1	2.66327349851114
GYPA	3.630713276035
HPCAL4	3.24878608496599
TRAIP	4.07060086742169
MEX3D	3.71479638593084
KIAA0232	5.35226681383164
ERCC8	4.13691384672898
NFAT5	4.85500530912597
GPX4	9.58666721709268
CSPG4LYP1	3.53095956722537
KIAA0368	5.08818409779938
FBXO3	3.95529214480109
DVL1	6.0661434024778
CMKLR1	3.5896064611364
GPR157	3.69958812627171
TYMS	7.50192037940738
OR52A1	3.38914972899774
PEF1	6.66122400511257
ZNF750	3.57412794378997
ALG9	4.71607244755889
MCM5	5.67691918245589
SDK2	3.48486332654075
BAIAP3	4.00853257465796
RABGGTB	5.40146379027551
KCNK7	3.32267086869714
PTP4A3	4.44142108525795
ANKRD40	3.81961311681627
CALCOCO2	6.09959919107837
TMSL8	3.9333597350436
SNCA	4.25799172834968
ZNF551	3.83179895411085
HBQ1	3.32448135879211
ARHGAP26	5.05358952644881
GEMIN6	6.16050313243236
HRAS	5.00357607106246
KLRC4	2.97235318823321
BSDC1	5.08469584151516
DSC1	3.89533037129931
RNF43	5.03751293797829
NDUFAF1	6.2216620472916
MAP2K4	4.68858114497086
FOLR2	4.90321015423359
LYZL6	3.84472032048622
EPB41L3	3.79760839499009
TEKT2	4.34298166260169
CDKN2B	3.62153468233188
WSB1	5.89440712013894
ZNF480	3.71148969727306
MAP3K6	4.8372943437476
PROS1	6.63017401137436
PSMB8	7.25105818119138
HN1	6.9897779412642
MAS1	3.73731904400693
APOL1	4.23236661451867
CSHL1	4.10151040211045
ZBTB7C	3.24070254658453
AHCTF1	4.8005676806524
SAE2	6.68133043233949
ITGA2	3.36320329517703
AP2S1	8.73699269837737
P15RS	4.95908714196913
MME	3.48531427241925
VAT1	5.35206484991125
MAST4	6.70634255897135
TUFM	9.57580096491046
KRT33B	3.37976121059339
THEG	3.64051955818685
KCTD2	4.76046870205635
WDR26	8.56913047761675
MFI2	3.56801071727952
KRT34	3.05639180127445
NR4A3	3.45339800055500
SGSM3	4.266951062872
ARSA	4.04790404593018
TOMM22	4.82434571950692
SOCS3	3.83207788268283
UNKL	4.25156966850772
POP4	10.2765485697451
BHLHB3	9.54850010106707
MALL	3.70159064309704
SOX15	3.46058350496638
CCNA2	4.85165688555246
PARK2	3.4318431521091
GPR124	4.09522444375838
TMEM132A	4.20652553893697
CGRRF1	5.04863736639048
RUVBL2	7.44423540441575
MCAT	5.16547472441206
WNT10B	4.23517998264722
ISCA1	4.03888483823426
RPAP1	4.24993299350037
C12orf48	5.56794308171646
RAI16	5.0375730937792
RPL27	8.96845454893282
EPN1	3.67957223228375
MAGI1	3.01281137750860
GBX2	3.32933772190293
SLC35A1	5.53630354614488
GAL	4.23827527499959
SLC14A2	4.48383951259642
RDH11	5.93651465657116
ZNF518	4.00358893777093
PCYT1B	3.69313809795104
AUH	5.26644671656245
EIF3H	10.7653931471095
KIF1B	7.58860907993744
MBD2	4.67397022714109
AMOTL2	7.67412361154304
C6orf120	5.54135851122754
PIGT	6.20311137745904
PSRC1	5.81758436207385
PLA2G10	4.12936698134551
ALAS1	5.77109790356923
FOXO1	5.87088054003342
C17orf62	6.5676844595594
KIF5C	4.54160748095838
DUSP10	3.79697205775778
CRLF3	6.13420146445483
CLCNKB	3.49177017537798
PSMA5	9.2616567978841
FARS2	5.15659310385017
CCDC28A	6.00938870175523
AMPD3	4.19506291116063
PIAS1	7.03925978595495
ADCYAP1R1	3.41142137847992
TMEM134	6.42289309361361
CDH20	3.02877498388494
FBXO7	6.41799347342841
FLJ14213	3.01829663712490
ZNF3	4.53487717488132
LRRFIP1	6.04790920326113
TMEM49	7.29516734422272
CNOT2	7.16692449330932
CBX2	2.887867633629
ZC3H14	6.06754104055165
ALDH5A1	4.64865655438684
HNT	3.20332933129040
SERPINA4	3.04040294225118
FLJ20920	5.56524447069762
CRTAP	4.53312366148491
DDX50	7.83482968774891
STYXL1	6.99939337566292
TK2	4.831989195621
BLVRB	6.16738108563683
STMN1	6.46252299129961
GUCA2A	4.04643545314717
DPP6	3.34336723721018
GALNT10	4.26890145739701
STK39	4.35751911780465
MMP24	4.30054681317873
CKS2	8.75946927661591
RHO	3.63131540553428
BANF1	9.7768918099882
CR1	3.38273773521891
RPS6KA2	5.35119118865321
HMBS	5.44298891436812
C20orf112	3.9920926209462
SLC25A24	6.3634194809115
MRPL22	7.09585010548745
SLC25A15	4.57193337080751
GADD45B	4.53143845722981
TDP1	5.08657894390964
ZNF287	3.88174300207616
DAAM2	4.17608988629148
C11orf57	4.75020964207019
RFK	6.3597707362834
ZFYVE9	4.22364985258236
TCTN3	6.66853196337876
STCH	4.46709478974955
LOC283871	3.55467620158304
NDUFB3	8.09782366008296
DEFB4	4.67335188923327
FPR1	4.21035832404651
FMNL1	4.25695584752821
SEPT7	9.5606791816396
PTCD2	4.90896509451114
GNLY	4.88611945988255
GRAMD1C	5.60596424842765
ZNF165	4.20737752043844
TR2IT1	3.66743751496659
ARMCX3	5.55684817781212
NDE1	6.01760685234029
MAGEF1	7.3644900385652
ITGA10	3.51198712669603
ARHGDIB	8.39274033983028
FSHB	3.95954443265177
ANXA2	11.5532917977067
HLCS	3.86716154810767
MCF2L	4.04686055500546
AK1	4.54069398772329
FH	6.19548875838082
LGALS2	3.8486421366992
SYNPO2L	2.98915634588777
KIAA1045	3.60178053450102
C1orf183	4.96608909927488
MAGEA8	3.11401933820281
DGCR8	4.65465383609066
GSR	4.44907557919332
NEU2	3.62397244395311
HIST1H4B	3.25291239869694
CACNA1C	3.20530912599234
FAM20B	5.23346959494975
HES2	3.36749313883553
PDCD6	10.4955249653845
INTS7	4.78204818026922
AMPH	3.73601074013993
UCKL1	5.13945439483619
ASB4	3.21749908775255
C10orf97	4.54422514623484
ALDH1L1	3.90661374577197
CCL23	3.41618700320396
OBSL1	5.61587924517721
SLC12A7	8.13204687091064
THAP4	4.84376285001634
RBM4B	4.85157501723663
OGFRL1	4.10663306336012
KIAA0831	5.98400089716684
C12orf11	6.02626947022139
PPP1R15A	4.05096126982662
KIAA0240	4.68688261869186
CD1B	3.31522227155698
FCGR2A	5.8272428694417
MDC1	5.56741035532937
MAN1A1	3.30105110609600
KRT9	3.92912988759786
HTR1A	3.32656842098335
OCEL1	5.32277138888129
ATP11B	3.42829320325238
NLGN4X	5.122261961836
FBXO34	8.17194900158291
ALOX12	3.55707391594599
RB1CC1	5.7613374699129
PCDH12	4.7515574409532
RPE	4.85752945222189
EIF4E	4.58925955952555
CSDC2	3.72184026801461
ABHD5	4.92741548023972
TMBIM1	5.01368813893884
PET112L	4.22690545231831
P2RXL1	3.45276633298373
F2RL2	3.67202644894732
TRMT1	5.04492535412223
IMPG2	3.94660335803446
LRRC32	4.93618672075064
BGLAP	4.54896203743388
HTR4	3.83774706730717
MRAS	4.12149763087645
TRAF6	4.17905850015908
AXL	4.12469261013181
ATP2C2	4.55513522856468
LMNB1	5.93432994830101
TELO2	4.44350752030495
PNPLA3	3.86708074352608
CSNK1E	5.72352044513458
SRP14	10.1723272413623
KCNQ4	3.81412075048929
PIK3C2B	5.96115820869827
C15orf15	7.73391432122605
TUBB2B	3.29506446161596
USP15	5.22980838398662
C12orf41	5.93958351842806
CEND1	3.26212639571866
RNF31	4.46768477263898
TCEAL2	3.43173898643435
PTGER2	4.69185957263853
UBN1	6.3777418087726
SLC5A7	3.5739045119791
SLC31A1	4.60727826997879
ADAM29	3.59337562044832
ST7L	4.19083548144588
GFOD1	5.25174127955151
CTNNA1	9.18140494761203
HRBL	4.15182313677434
CBX4	4.0690365170873
NTRK2	3.54686573573991
FOXN3	4.76668832908994
MFGE8	6.38399097039647
PFKFB2	3.80305287895227
TAS2R4	3.67633525436444
SH3TC2	3.50163847029097
IL10	3.81637657908120
PXMP4	5.29608595405032
RNF167	5.47274821955035
PRMT5	6.41479012402405
TSKU	5.06679263845999
ATPIF1	8.5517059150467
ETV3	3.55787102317464
PAK7	3.33447079898952
PDLIM1	8.67997194308563
CEP63	5.21064340366352
WDFY3	4.41877718343572
RNF126	4.72739036506897
DPM1	6.05797999304297
CLIC4	5.88143645100728
ACR	4.15813196982384
KLK7	8.95310666074136
ALOX5AP	6.96573092227417
LRP1	4.45312730179983
TNK1	4.21780967486788
TAS2R9	3.76445878597242
ZNF16	4.98492714166978
POLR1B	5.37356906362715
SLC8A2	3.98931220299542
OLFM4	3.97538287108595
TACC1	4.78345660240324
SAMHD1	4.50060327846766
ATP13A2	5.04603138204867
KRT4	4.22687576744985
PAX6	3.62322187449478
SCG2	3.96104265806678
SLC17A6	3.35901356958696
TUBB4	3.95892391512691
PADI4	3.3269473009172
FMO3	3.62263880863773
NLK	3.37309467577230
POU4F3	3.70923561284842
MDM2	4.07057515546178
CAPNS1	8.86478077205569
SDF4	6.15345601055348
ITGBL1	3.23446209775193
TAP2	3.95878137512138
OR2C1	3.61761251633656
KLHDC3	6.23966669934219
EFHD2	5.9944530565618
GALR3	3.62854532877718
NBEA	3.03499688414472
ABCA6	3.45096390736101
ABBA-1	3.75724817820864
GNAI1	4.53504525197122
CLDN3	7.3865064149396
AKT2	3.42935374144887
EGFR	4.19241262466382
VPS4B	5.15425614617652
RBM16	6.90613449936633
GALNT6	5.83006881791793
ZDHHC3	4.93789550070115
SLC25A4	5.06323805483325
CYB5B	4.67184542133247
NDRG1	7.77718005244483
SESN1	4.93016802469939
GBE1	7.352748233519
MRPL46	5.83341708995528
CLASP1	5.37769984847097
FARP2	4.75146713650098
ACOT11	4.19887783300388
LDHAL6B	3.0550977065493
MAPKAPK3	5.63640579361971
NCAM2	3.25841924393315
AFAP1	4.48113757337377
PRKD2	5.18986526871943
OR2H2	3.54870516310586
ZFP36L1	7.13117778751074
DZIP1	3.85070496279380
GPR161	3.69965897027307
RNF146	4.62434903267559
NKX3-1	3.84951229034959
CCNB2	8.37750909240946
ZNF10	4.54375449383306
WDR74	4.99540617460939
FAM134A	7.47467464971854
PCNP	8.12154410920933
PURA	5.23232210882237
DNPEP	6.49207113856585
ERBB2	5.05967370152666
CREB1	5.1974044918009
NEO1	5.76898104394817
DDX3Y	3.32563869458099
RPS3A	12.5456423096984
MXRA7	7.93628432741878
LGALS3	10.0022395387547
GLT8D1	6.62015705550059
TMPRSS3	7.49398868599104
UPB1	3.6031509048387
LAT	3.98292283302881
CLDN14	4.0166136353486
DHX38	4.75280978123045
KCNA3	3.55326261463845
BTBD1	7.63742928182245
TARS2	5.11797689549311
SKIV2L2	5.92388082973167
ABCF1	7.38367621474578
CDT1	3.58774307200503
ZHX2	6.64589036919134
FCF1	5.00088818891343
LRRC49	4.09876220932208
GUCY1B2	3.68900183722389
CD28	3.59534650145843
SMARCA4	6.57326221278005
SEPT2	9.31590205061518
SOHLH2	3.47826106863046
MCOLN3	3.57636197555687
LRP8	5.84670316998825
TAGLN3	3.86473317310406
MASP2	3.69378118897845
GPATCH3	4.39212767248871
TTRAP	5.91784423988638
AGL	5.1449278280988
NFE2L3	4.21620588309301
PSD4	3.81947551888238
PALMD	4.47857806991084
CCNB1IP1	7.92658284675676
TMEM43	5.82591479739026
OBFC1	5.83568556422281
STAT5B	4.04562436505736
C14orf79	4.20360923191499
ENPEP	4.30115621472739
SSB	6.46313243734861
SCT	3.68238299590569
TIMM23	5.72824906624632
SKI	3.59761272565184
SLC22A13	3.56345465272668
AKAP3	4.68647787204799
OAS2	4.53253975315976
KIAA0423	4.80958425594651
SEC61G	9.52552176491692
CAPN11	3.13714125153673
TMEM50B	5.53292552527687
DEGS1	6.5499929540763
ARHGEF4	3.31325285011492
DBNDD1	4.16764967392609
TBL1XR1	4.59559258702006
FAIM	5.3478001708723
SP140	3.84835015388793
G6PD	4.78585561944903
NUDC	6.74333078113292
GABRP	3.91939192592499
SCARA3	5.89848126950403
TACSTD2	5.68023062781583
EIF3J	5.70232648292452
PPP2R2A	5.93259810581002
CPA3	3.34839466770815
PVALB	3.17981921026799
BCAT2	5.26354688042944
MFN1	5.17052077918475
F10	3.37755542687400
