Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_C01_433704
SERPINF1	3.37635991883146
C20orf27	6.69858397005078
OR7A17	3.31334212563971
RPS6KA5	4.47072502247709
LHB	3.47610291832523
TAOK3	4.90997271561804
STK25	5.7325290223485
SLC12A4	3.73371700514429
BRCA1	4.9936925268044
GBL	5.71735407604636
C14orf108	7.40888517803752
CDC25B	8.3353945802429
BMP3	3.27041981036017
MAP1LC3C	3.29327166917456
TMEM180	3.23664927557819
CRYGC	3.78452212661072
SLK	5.54690093451408
POU3F1	3.19721099276752
C20orf32	3.87938048425059
USP52	7.41676377382318
HIGD1B	3.79425987740002
BAZ1B	6.29039282171123
USP6NL	6.25529400779786
SLCO2B1	3.78112084424525
ABCD4	4.55620233194735
DIMT1L	5.8136188671527
SLC25A46	6.82457821845984
LARP7	8.36892216563617
TEK	3.70624537382566
CD160	3.98081064564826
TERF2IP	6.9607312083288
PHF20	7.11951110114258
COL1A1	5.60689189070358
KIAA0090	5.74577329927692
GTPBP1	4.35325628435831
GRK5	3.54780086027423
AP1S2	5.14236714711441
RAB33B	5.22890380793158
CA11	3.76635025988943
ALDOC	5.31624064596734
NUDT1	5.20586795637689
ZNF212	5.64112301323047
ACBD3	7.54255924335397
ZNF83	6.90076207753897
PRDM2	5.02892333227882
GDPD5	4.13263747341867
PDCD4	6.34907763129092
CEP350	7.19513967809485
FOXP3	3.34390990392894
SMYD3	6.54181222547819
CST7	3.76413862405847
SELL	3.66986267049795
CIAO1	6.08466859556031
LGI2	3.99252919775941
WDR45	5.97116927115603
ANKRD6	4.81785317389557
LTBP4	3.93452603629973
PSCD3	3.37552656972809
PYY	3.23136519711718
KCNC1	3.09387159136374
SIRT6	4.06371912064429
CCL19	4.02769107209535
ARHGEF9	4.06182997875166
ABR	4.57966397229556
C10orf22	6.46790239463359
STK17A	4.37635965384783
FOXE1	3.37911457424878
GML	3.05011069728302
CNGA3	2.98540506885357
CD38	3.52058067668995
ZDHHC6	7.48500599795918
NEFH	3.30028356704028
PGBD5	3.49812718082649
CTDSP2	7.22725545257845
RMND5B	5.00469658844619
ZNF257	5.22672042627133
DUSP4	3.23276388414752
FLJ22167	6.93311449018269
EXOSC7	6.22645188319716
ROR2	3.40403112589649
FOXM1	7.91384045635529
ZBTB48	4.78556291947125
BUD31	8.28988394468726
MAOA	3.60771589847504
CCDC41	6.45181064259207
TNNT3	4.05403290221957
FBXO11	6.02221760349942
GYPC	4.60077917600214
PLIN	3.31752564560805
RFXAP	3.51142874344971
C6orf15	4.35642886480383
RNF4	8.02837301794342
F8A1	5.57302535201578
PPP1R3D	5.72233914781184
GRB2	6.19444442027178
TPM3	3.16104144100723
SYT13	3.65690161332189
EPB42	3.70218177626137
RP5-1077B9.4	5.71068937238629
EIF1	10.4218937802154
CETN3	8.36696860744487
FPGT	5.62371530291413
PRY	3.57523719655175
NTHL1	5.22898906708695
POLR2B	9.1818416675919
RPS28	12.0747132992522
GDF10	3.18672240969112
COQ9	7.82474824723062
P2RX3	3.04824804941308
GCC2	7.0998896850639
RARRES3	4.36289493714383
PLXNA1	6.07764014430961
WBP4	5.48868268854929
KIAA0100	6.64336563938178
PMF1	6.92042382482177
HS2ST1	6.10485817692354
CRELD2	5.99325275977237
C8G	3.03943383570639
CD82	5.90034879247739
PMM1	4.72857075285488
CBLL1	5.47614631575048
LIM2	3.42846969428794
VAX2	4.68079077351488
SETDB1	5.76837981004937
LRAP	5.01745308780825
GCLM	6.52492126455797
CPEB3	3.67935971669471
PPM1A	5.35962316821741
INTS1	4.45724709923536
MMP16	3.16043696461695
CAMTA1	4.50069383727165
SAMSN1	3.5556926311319
DRD3	2.79898145181112
GMPPA	5.97835810834372
C11orf73	4.70927421786104
AIPL1	3.81549675638086
PTP4A2	9.0894015024038
IL24	3.4262097192041
BDKRB1	3.21843463968784
HPCA	3.64295576540776
MLF1	6.8924690726562
SEC14L1	5.25072373805478
CHFR	5.8582679996917
EMILIN1	3.22952369294146
THADA	6.2833922030502
TAF12	5.56990612327698
NDUFS4	7.6641611177283
ID1	5.40212235360986
PIK3CB	3.81867169253056
COL18A1	6.96444707651178
PDZD3	3.34989751673753
TBC1D17	4.25200761182201
COX8A	7.91079166172334
CDCA4	6.76377716680561
C2orf44	4.95004554095492
C9orf16	6.81045592293127
ERBB2IP	8.8069428910699
EMX2	8.97822891186923
FUS	7.21089841151737
NIPSNAP3B	3.59699783936118
TF	3.26665316533447
CXorf56	5.55584285775345
CLCN4	3.55891590911103
PWP2	6.32050530339322
MMP15	4.1049096721892
MTMR14	5.71979718011619
NPR1	6.01969557630598
DNAL4	6.70056967825373
ELAC2	4.96201915817304
ASS1	10.4143142599652
IPP	5.90250300496461
TMEM59	8.45029001291352
POLR2J	8.45271933631582
SEC23IP	5.59910559577509
RGS4	3.83902564813395
UQCRC1	8.24284642775254
SNX6	6.64808159471616
DDX18	7.02586849475037
POLG	4.82446197366696
ADAM23	4.14902544516888
ZNHIT2	4.4508616164804
TFR2	3.37156888575927
NCDN	4.50559364041215
RAG1	3.7982163642642
POMT1	4.96296553014736
CYP1A1	3.2476221847759
SNAPC1	5.74223602925011
GNA11	4.96349241575728
CCDC52	2.8980588400472
CAPN1	5.13717612544512
DDHD2	7.36956952511926
UPF3A	6.2385199061564
LAGE3	4.95305638077902
GNRHR	3.16620906369782
UNC13B	5.15597194197429
TTLL4	5.95494245553561
PPBP	2.91125884748344
HTR3A	3.29581923073881
SDC2	4.75828198472802
ANKRD49	6.19634607989179
BTF3	10.3174166162646
COX7A2	10.8896028305560
SARS	7.92471810398228
C13orf18	3.37134846679326
CACNB1	3.87674212526948
QKI	6.09073141934602
SETMAR	4.84192429709577
LAMB4	3.54537388402100
MAN2B1	7.31354847629111
EML3	4.67628456510146
ACADL	3.3058130827101
OFD1	8.23216867076463
CGA	3.40203866674134
EIF3EIP	10.5971846406329
PEX16	5.66304857576722
GNG12	6.26482426509121
HABP4	4.45571664229915
CNTN2	3.33174987964047
ASNSD1	7.51050172893642
FUT4	3.450217130395
DBH	3.56069900372417
CD53	3.88940806044948
HIST1H2BJ	3.47106899498994
TFAP2B	3.24541271068567
ACF	3.82352458382209
TMEM11	5.87778232429958
CDH8	3.47145183475275
C3orf32	4.17422747110439
AGPS	5.04163743009752
C4orf18	3.04408122293001
PCCB	5.75937113493235
IPO13	5.26302084780444
PECI	6.5109103356289
UNG	8.05586162920405
C6orf105	3.55471191282287
GSTP1	8.23098160987807
SUV420H1	7.42232813732184
ARHGAP15	3.27039856472935
LTBR	7.62601254551934
TDRKH	3.35257368019895
PSG4	3.55865542996422
SLC9A3R1	5.7407848094571
NBPF3	9.66772552274213
SLC9A3	3.68967918947066
OSBP	5.61131944783229
PRR5	4.56764314997707
CHMP7	6.42695968518544
ADRA1A	3.07297225754411
ASAH1	6.58204019485372
FKBP4	9.9477802266064
ZNF350	4.37459179259927
DOM3Z	5.19953471471267
GIPR	3.76195878485174
AHI1	5.93586131748889
BST1	3.60260984449386
NCR2	3.77385011434585
NADSYN1	6.3975909487864
UBE2W	6.77495883726848
RGS14	4.16621059637431
KRT15	3.70470292198518
SCN11A	3.90637180266576
GFI1	3.60207481284441
FHL1	6.69032904625427
SMC6	6.35724283897089
GATA1	3.57232587140269
OSGEP	5.02825429516879
ARMC6	5.6121398062072
HK3	3.41895149781068
PSMD5	6.5278990838853
RSU1	6.46598718960771
RPL4	12.2521790263814
MAD2L1	9.22674805676728
RBPMS	3.88077804218888
EIF4A3	8.10071703158411
E4F1	4.99973589646733
DLEC1	4.25433823126458
PRPF3	6.71731987082184
EMR1	3.04128599697535
CHMP2B	6.71495953084596
CAMSAP1	4.59636790317288
RPS21	10.7212070626258
XCR1	3.14170880619002
ARID5A	4.22431263133218
RBM6	6.29494040402937
UBE2N	7.74419534794728
KLF4	5.18992256210295
MGC4172	3.83319016206246
LMO4	8.07263688003175
KLKB1	3.42267332201157
HDAC3	6.31232821216602
HP	3.40870666332217
SCHIP1	5.11868100161734
BTK	3.70512716835733
KRCC1	7.13016628526267
PRND	3.05815345095423
C6orf27	3.4820522446962
PIGL	3.87734489542394
CLCA1	3.83602203070511
C1orf112	5.61158454809447
OLFML2A	4.39824005922285
HUS1	4.37168293735864
SFRS6	7.52719336433979
CXCR7	5.97680462712219
UIMC1	5.67706386367768
FXYD2	3.51639448844983
GOT2	8.21902121268707
ZNF667	5.28124805749822
TFEC	3.04274898589089
ATP7B	4.36423486600094
RAB38	3.82308263649767
POLD2	6.66804096603316
PPM1H	5.94773305972824
DCX	3.20105600339059
NFYC	5.31599378727376
ZNF228	3.87990570842962
KIN	6.02877734409244
PLSCR4	5.00538588980819
HIST1H4I	4.13185083911707
PPARGC1A	2.95419631038688
HIG2	7.0653155437097
KCNK10	3.87064485065315
EXOC1	8.04059223765791
OR6A2	3.73072396650982
ETFA	8.22882397379324
PDAP1	5.64255293591618
C19orf6	3.50630951837212
POLRMT	4.12027221289104
ZNF146	7.84214054979313
MIA2	3.16363355423907
LY6G6E	3.16438494461172
EIF4E2	7.82120554962655
NENF	5.4870818002337
HOXB5	3.85449633570368
ZNF324	4.68229768730932
CUGBP1	4.03790197933999
ENTPD7	4.3673843549134
TTC13	6.53701015826796
GJB5	3.19235663420397
PRSS22	4.24669885324101
CYP3A5	3.28498290832844
MBOAT5	4.28769744532427
CUL4B	6.42522128265652
CENPJ	4.16673053952511
KIAA0664	6.65004462006985
PITX1	3.20520127231328
PDGFRB	4.40451987831268
RDX	6.55772801802754
CELSR3	4.25076146434504
JUND	7.15565531659574
ITSN1	5.07016730577502
CHRNB1	3.66826522006845
EHBP1L1	3.62060242851944
C19orf2	7.47550214407223
FETUB	3.11443944490943
CAMK2B	3.32019649790095
DCTN1	6.41190647066366
TNKS2	6.96841306317642
MRTO4	8.23296599004473
C1QBP	6.56996903276657
TTC3	8.06178977488369
NDUFB8	8.09250537163023
CADPS2	4.86594758844903
EDG2	4.00610945609193
MYF5	3.31376932597788
SEMA3G	3.25494123263993
IL23A	3.92242379866123
GJA9	3.78196996650214
R3HDM2	7.31756677099233
C5	3.72032014967642
SLC2A10	7.48877412125179
TRIM45	5.21286265985669
TSP50	3.84218573426171
PAQR3	6.39345265116762
ANKRD26	3.66831705761919
TCP1	8.86376782220506
TMED7	7.22916543922578
CMA1	2.99494069674749
PTCRA	4.29684606906354
HCRTR1	3.36283796526374
FST	3.97359236190178
PAWR	3.96038009514332
LDLR	5.04757327277999
ASTN2	4.23362874553065
SCRN1	6.61080599415236
GPATCH8	6.5233177499355
KIF4A	7.05696955792281
TANC2	3.25750740277503
ZMYM5	3.3812895889535
PGM1	5.95539494193632
ZNF586	3.87161040614473
POLR3G	4.32258986991021
CPD	5.91796102703876
SNCAIP	5.47992775497733
DCT	3.41554695091705
HLA-DOA	3.51623131901287
TANK	6.8733298616401
RCAN1	5.30311725637001
UPK1B	3.34197955448303
DNAJB4	5.15043604828981
UGT1A8	3.10633066389622
LIMD2	3.28982893921312
HIST1H4L	4.04470528058967
PECR	4.19462206068487
HSPA2	3.89035325726698
SERP1	9.35248504859286
TACR2	3.29782852774985
NUP85	6.86126291081047
CD177	3.4215902687439
GPR135	3.33010336954609
PIGG	7.15442829663791
LGR5	4.96805150649915
JAK2	3.45240577658469
DPYSL4	3.27985141967675
TM9SF4	6.60699453632041
PTHR1	3.53609754387345
SIRPG	3.02192306614124
ZNF264	6.05002780524114
BICD1	6.78537783140902
RAB5A	7.11122993230785
FLJ13224	3.30992509452434
METTL5	9.07781614318435
HERC6	6.90643639819716
CASP1	5.43881291459953
USP9Y	2.92697240356456
LRP1B	3.99654710317434
XAF1	7.54828148506395
PLA2G4C	3.50662404838372
APOA2	3.09466245291828
SPAG6	5.41571005262839
KALRN	3.33720361357754
SECTM1	4.12978861629878
THOC7	9.14663051109256
IFNAR1	4.30385236084633
TCTA	5.36269124562855
NY-REN-7	3.19540615234497
TALDO1	9.2517798458909
B2M	11.530079799632
LPPR4	3.20763280830678
SQLE	7.05664647925787
SEPHS1	7.33867681664719
EIF5A	6.80939260693541
FAM49A	3.82774304019676
YTHDC2	4.73554693432241
EHD2	3.89033683484
NCF1	3.28887691384377
SPG7	5.93421276872567
ZNF614	3.39601414229774
HOXA5	3.21260488223625
NUP133	7.8393642202142
FGF12	3.70720344728953
SLMO2	9.65960432600033
INPP5B	4.34845842645834
PPID	7.53633544599651
SNTA1	3.82807361398916
IL20RA	4.62005176135263
UBE2J1	6.28023738596964
CACNG2	3.28081380607334
GCM1	3.08246207420064
ELF1	5.95573095497703
TLR5	5.03141498996296
TCFL5	7.69056701931311
C1orf107	6.58592367813728
C19orf22	6.44053718062877
SAFB2	5.65847856581558
MAP3K7IP1	4.15689024101539
NCK2	7.53911655823546
OXA1L	6.53838421525514
KIAA0652	6.22289260758088
KLRG1	4.45131312636844
FRAG1	7.01458990591364
ZSCAN12	3.09055375872111
PSMD12	7.34916485231684
E2F4	5.2811472911088
CLEC4M	3.62707795187384
KIAA0999	5.99290428893757
CLDN10	6.31462721930447
MGC13053	4.24035200851155
TAC1	2.85884430317751
GYPA	3.23854906085793
HPCAL4	3.32373580660222
TRAIP	4.29016217553868
MEX3D	3.84956010780772
KIAA0232	7.9129679808249
ERCC8	4.66113362955163
NFAT5	5.091219550396
GPX4	8.51563956979332
CSPG4LYP1	3.20823912209144
KIAA0368	6.73952321869946
FBXO3	6.82529995016164
DVL1	6.04962075115438
CMKLR1	3.55929025821551
GPR157	3.37283491121293
TYMS	8.9223335077414
OR52A1	3.38817603867238
PEF1	6.50021727619346
ZNF750	6.43789300441619
ALG9	6.20501985706774
MCM5	5.57220199017496
SDK2	3.4578726763848
BAIAP3	4.15337683854655
RABGGTB	7.61132034846767
KCNK7	3.25196110831997
PTP4A3	3.94419364448623
ANKRD40	3.93718045418226
CALCOCO2	6.39452523463075
TMSL8	6.7193497544418
SNCA	4.04948681355659
ZNF551	5.09878983281165
HBQ1	3.39514002354631
ARHGAP26	5.62029355719675
GEMIN6	6.54349834251009
HRAS	6.70882256923797
KLRC4	2.64300224273261
BSDC1	6.07058268894972
DSC1	3.89715644942735
RNF43	5.68764457624918
NDUFAF1	6.87082307901322
MAP2K4	5.14502721814984
FOLR2	3.97811873654647
LYZL6	3.53161895179751
EPB41L3	2.94052679576765
TEKT2	6.01129090626472
CDKN2B	3.17903556176240
WSB1	6.41080404644857
ZNF480	3.50027223463348
MAP3K6	3.99852251466928
PROS1	3.651378903684
PSMB8	7.79411349226364
HN1	6.46761873341602
MAS1	3.31040836837112
APOL1	5.40320750049567
CSHL1	3.30124833551758
ZBTB7C	2.84401063668449
AHCTF1	6.70934669151157
SAE2	9.25394671486004
ITGA2	4.51261943467753
AP2S1	8.04872865191956
P15RS	7.97328798986193
MME	3.50970301233886
VAT1	5.84841262426698
MAST4	4.81364802616639
TUFM	8.7919398700548
KRT33B	3.25772764938181
THEG	4.0155118672284
KCTD2	4.91808326566161
WDR26	8.36230116900453
MFI2	3.31838420523728
KRT34	2.95159767693604
NR4A3	3.49892928760855
SGSM3	5.34865886993685
ARSA	3.33077220888303
TOMM22	5.64768414610434
SOCS3	3.71245237730806
UNKL	4.31682550620966
POP4	7.50808260491113
BHLHB3	8.22330869955681
MALL	3.48389325384848
SOX15	3.36880882787754
CCNA2	6.94253213415236
PARK2	3.32735993783438
GPR124	3.74718426603039
TMEM132A	4.64851294566377
CGRRF1	4.93428224962247
RUVBL2	8.42264368299897
MCAT	6.5307451815009
WNT10B	3.7806980477491
ISCA1	6.10271437560164
RPAP1	5.39483710923899
C12orf48	6.65098082916397
RAI16	6.26367839443598
RPL27	9.85485535560848
EPN1	3.74077534108225
MAGI1	3.36407412419633
GBX2	3.35979834498102
SLC35A1	7.68800021092359
GAL	11.2121267512603
SLC14A2	3.69063074211223
RDH11	6.6040340798925
ZNF518	5.26141577201742
PCYT1B	3.43385104645308
AUH	5.77152120526359
EIF3H	10.9517312365097
KIF1B	6.54838415286401
MBD2	4.8733414091815
AMOTL2	7.37240718053807
C6orf120	6.17792405577139
PIGT	8.29999554727686
PSRC1	6.29877186998142
PLA2G10	4.06396740830704
ALAS1	6.42009951673502
FOXO1	5.66288075686665
C17orf62	6.2924126342636
KIF5C	6.31339831794323
DUSP10	4.38279577329944
CRLF3	7.15952523249783
CLCNKB	3.45630201979529
PSMA5	8.77428266490494
FARS2	5.18102043362205
CCDC28A	6.32624211780581
AMPD3	5.05453609122604
PIAS1	7.9192374229932
ADCYAP1R1	3.29718104788178
TMEM134	6.24611559792979
CDH20	2.82276141806246
FBXO7	7.67703051836305
FLJ14213	4.86058329432805
ZNF3	6.87113255151957
LRRFIP1	7.83923897126281
TMEM49	8.75316654770567
CNOT2	7.68217378795262
CBX2	3.11883068285872
ZC3H14	6.38783919273561
ALDH5A1	6.2338585174642
HNT	3.38336837846206
SERPINA4	3.14950200160466
FLJ20920	4.7138731222551
CRTAP	4.34636547914525
DDX50	8.05050283334135
STYXL1	6.7330720235144
TK2	3.97802653900192
BLVRB	5.42299276882116
STMN1	7.33847266909488
GUCA2A	3.56357556356590
DPP6	3.38594874208901
GALNT10	4.52553060623903
STK39	6.40611675293373
MMP24	5.18266895011419
CKS2	9.64649707574908
RHO	3.72157736141846
BANF1	8.5385979424951
CR1	3.02285863680526
RPS6KA2	5.30851262994127
HMBS	7.65050398077411
C20orf112	3.91517540425132
SLC25A24	7.73180356357785
MRPL22	7.9891293139256
SLC25A15	5.72616337075139
GADD45B	5.04066363503972
TDP1	5.59269814214321
ZNF287	4.18183454162547
DAAM2	4.65017963820178
C11orf57	7.35019018153778
RFK	6.74546086301716
ZFYVE9	4.26073637887582
TCTN3	6.6248198813288
STCH	3.01737169641182
LOC283871	3.64040095527421
NDUFB3	7.98216229332628
DEFB4	3.75000380490624
FPR1	3.5660162831743
FMNL1	3.43393112589766
SEPT7	9.19944485118142
PTCD2	5.58704187690456
GNLY	3.36550173422225
GRAMD1C	5.15093986617232
ZNF165	5.73829279275905
TR2IT1	3.83247912833046
ARMCX3	7.85862456483257
NDE1	6.7202326706678
MAGEF1	6.76759174968668
ITGA10	3.79031647635394
ARHGDIB	5.08095931946249
FSHB	3.76089675739637
ANXA2	10.2212114000101
HLCS	4.04516172905151
MCF2L	3.67770200900673
AK1	5.47412528177468
FH	6.54063983838447
LGALS2	3.55839572128152
SYNPO2L	2.86105196757421
KIAA1045	3.49951345288015
C1orf183	4.66672894439312
MAGEA8	3.00471715914165
DGCR8	5.59900091123212
GSR	4.95205059116259
NEU2	3.42015170108306
HIST1H4B	3.83950896869555
CACNA1C	3.03949608686537
FAM20B	6.67923245008005
HES2	3.27501732662466
PDCD6	8.75323684968562
INTS7	5.52570945216173
AMPH	7.95458096764937
UCKL1	7.56104456383635
ASB4	3.16190548391263
C10orf97	5.3409810948073
ALDH1L1	4.01186653726091
CCL23	3.11620861972719
OBSL1	5.57678014014659
SLC12A7	6.87869887531708
THAP4	5.74987024556263
RBM4B	5.37744355969751
OGFRL1	4.24206385856814
KIAA0831	5.22145731893796
C12orf11	7.98007218338621
PPP1R15A	5.44803423595805
KIAA0240	5.25295006779815
CD1B	3.44068075536684
FCGR2A	3.23854395882769
MDC1	5.79489780828114
MAN1A1	3.45323458246368
KRT9	3.67000589924801
HTR1A	3.37870113568726
OCEL1	4.90531152722899
ATP11B	4.90722892606682
NLGN4X	3.50625587919753
FBXO34	7.2905977002193
ALOX12	3.62205863588970
RB1CC1	8.59024643855624
PCDH12	4.48272980646264
RPE	4.97264522544854
EIF4E	7.40890175883479
CSDC2	3.94724783791454
ABHD5	4.21404647995532
TMBIM1	6.42727115004197
PET112L	6.13490740950939
P2RXL1	3.3765721550898
F2RL2	3.19244212413960
TRMT1	7.08449164651024
IMPG2	3.77601478532104
LRRC32	3.78980892775531
BGLAP	4.68032078088830
HTR4	3.4296634130757
MRAS	3.61827313238306
TRAF6	5.00568365112616
AXL	4.38779358171944
ATP2C2	3.48822310856778
LMNB1	6.89768078169235
TELO2	4.82426228656221
PNPLA3	4.33093191850655
CSNK1E	7.31395638523097
SRP14	10.6820988644074
KCNQ4	3.36393782035542
PIK3C2B	6.03711641666085
C15orf15	9.70668212854236
TUBB2B	6.17694740014752
USP15	5.53333745641825
C12orf41	7.19579811350603
CEND1	3.93823848589485
RNF31	4.45853377749572
TCEAL2	3.43525491160379
PTGER2	3.92185900187719
UBN1	6.58293167675669
SLC5A7	3.57387042807678
SLC31A1	5.34859674083956
ADAM29	3.63887479701499
ST7L	4.60156066475731
GFOD1	4.14895905905132
CTNNA1	9.17772260433872
HRBL	3.57620245061815
CBX4	3.58715166860383
NTRK2	3.84730791332354
FOXN3	4.07713468002969
MFGE8	5.03770110501825
PFKFB2	3.90019684406334
TAS2R4	3.55325042555164
SH3TC2	3.29757849810532
IL10	3.26950496685262
PXMP4	5.5202315217729
RNF167	6.13120416913319
PRMT5	6.37985241177952
TSKU	5.11932618327023
ATPIF1	8.28240382006018
ETV3	3.50211225500943
PAK7	3.08493697822070
PDLIM1	9.7775368633972
CEP63	5.06505565124493
WDFY3	5.33955550455844
RNF126	4.70825583586114
DPM1	9.45052361496308
CLIC4	6.7938519257424
ACR	3.64597807774582
KLK7	6.14631680135987
ALOX5AP	3.9618802788338
LRP1	4.44425373269531
TNK1	4.94841232793382
TAS2R9	2.97471084822384
ZNF16	6.10294275119133
POLR1B	6.5029011056027
SLC8A2	3.66221167688771
OLFM4	3.29583029849548
TACC1	3.92453390727834
SAMHD1	7.33228095062969
ATP13A2	4.91928644013552
KRT4	3.56455388197354
PAX6	3.77357498856846
SCG2	3.22973167987298
SLC17A6	3.13323002961322
TUBB4	3.82245539681902
PADI4	3.14112970414658
FMO3	3.0633782931124
NLK	4.23361499608143
POU4F3	3.18682621431647
MDM2	3.73505353161442
CAPNS1	8.06396971163733
SDF4	6.72467121964017
ITGBL1	2.95823594772849
TAP2	4.17013686851054
OR2C1	3.63902665722706
KLHDC3	6.73517100899643
EFHD2	5.49051893379126
GALR3	3.7366322188774
NBEA	3.86591569291038
ABCA6	3.09968313540478
ABBA-1	3.6812613638426
GNAI1	4.09511335118257
CLDN3	8.32864699044172
AKT2	3.3624381626606
EGFR	4.20952877572637
VPS4B	7.79727323958432
RBM16	8.39221757111008
GALNT6	6.10503904193652
ZDHHC3	4.92740652780212
SLC25A4	6.53710284579075
CYB5B	4.77885818158439
NDRG1	6.5324443938892
SESN1	4.87227535998232
GBE1	6.74264465427248
MRPL46	6.23620138814666
CLASP1	5.99852027660222
FARP2	4.80721703452033
ACOT11	3.68688368703855
LDHAL6B	2.9188287607372
MAPKAPK3	5.46219445249045
NCAM2	3.00153550358892
AFAP1	4.54549584832251
PRKD2	6.40646454026662
OR2H2	3.31424370638299
ZFP36L1	7.21904869551961
DZIP1	4.16122247309038
GPR161	4.81238014125249
RNF146	4.88409187302945
NKX3-1	4.01478329940854
CCNB2	9.05722826630176
ZNF10	3.85915673490797
WDR74	4.83867334115781
FAM134A	7.73524291655264
PCNP	8.72001917038831
PURA	5.59668626060381
DNPEP	7.39251605725524
ERBB2	4.85027708416317
CREB1	6.20687425955465
NEO1	6.4556901824906
DDX3Y	3.19441075329485
RPS3A	12.8724582719034
MXRA7	7.98931272277972
LGALS3	8.572233568753
GLT8D1	7.28412669044421
TMPRSS3	8.31218776157435
UPB1	3.4265272323432
LAT	3.83256450178701
CLDN14	3.61655893923482
DHX38	5.27987238490171
KCNA3	3.32176931176657
BTBD1	7.98471284404751
TARS2	6.03432998656569
SKIV2L2	8.32116126126199
ABCF1	7.68707138327106
CDT1	3.56300105949706
ZHX2	6.80376752642108
FCF1	5.04230680451608
LRRC49	5.1497402983175
GUCY1B2	3.53607465291633
CD28	3.18771482071708
SMARCA4	7.61190710547255
SEPT2	8.87074041012655
SOHLH2	3.17902173778429
MCOLN3	3.66136417934871
LRP8	4.21277065470818
TAGLN3	3.96804667106453
MASP2	3.75922970163318
GPATCH3	4.90660475505894
TTRAP	8.46793310778023
AGL	7.96122145726518
NFE2L3	5.26489096733883
PSD4	3.76544869177132
PALMD	6.13135098661156
CCNB1IP1	8.236734808016
TMEM43	6.1653678384553
OBFC1	5.35584734617009
STAT5B	4.31572712690518
C14orf79	4.71443084081895
ENPEP	4.33282234066937
SSB	9.21875078915814
SCT	3.23390341451645
TIMM23	6.31901562336325
SKI	3.74605808454546
SLC22A13	3.19433890774368
AKAP3	4.58139840498918
OAS2	5.36409857734655
KIAA0423	5.68040180652138
SEC61G	9.8135788459361
CAPN11	3.19587829473746
TMEM50B	6.5418356162513
DEGS1	7.07391632468277
ARHGEF4	3.86496482544641
DBNDD1	4.2331219771195
TBL1XR1	4.00005847291631
FAIM	6.03622174854786
SP140	3.31333340594818
G6PD	4.44979134234646
NUDC	8.14549094787463
GABRP	6.29854255960555
SCARA3	5.10435576176131
TACSTD2	5.86181767304277
EIF3J	7.99069356155752
PPP2R2A	7.90994479920616
CPA3	3.72096981282890
PVALB	2.8728798110652
BCAT2	4.51390417721374
MFN1	5.54573880347726
