Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_E06_516350
SLC25A46	7.93249087792607
LARP7	7.3147819509717
TEK	3.59131814468661
CD160	3.62042277436126
TERF2IP	7.17464579851902
PHF20	5.59866114506962
COL1A1	6.38303911210532
KIAA0090	4.42574234481912
GTPBP1	4.51086567819663
GRK5	3.5919800692541
AP1S2	3.65689790466186
RAB33B	3.80418726110719
CA11	4.66064728791205
ALDOC	4.30782560801454
NUDT1	4.87079853277341
ZNF212	5.30578358651289
ACBD3	8.21432579162756
ZNF83	6.5832485358008
PRDM2	4.41172923440783
GDPD5	4.34819756510875
PDCD4	5.56896412247326
CEP350	6.7152225985235
FOXP3	3.29653439752978
SMYD3	6.68369831733917
CST7	3.4928728299314
SELL	4.8934455044412
CIAO1	6.36963887734617
LGI2	3.65975358445478
WDR45	6.9073110892321
ANKRD6	6.12625530607876
LTBP4	4.00317628815051
PSCD3	3.48327443189768
PYY	3.29685586896329
KCNC1	3.57446522099591
SIRT6	4.30301215111797
CCL19	3.57326209719131
ARHGEF9	4.37791890221565
ABR	4.77528374166188
C10orf22	6.358211461873
STK17A	4.52717641805434
FOXE1	3.44521936685851
GML	3.24176426777076
CNGA3	2.88795564657953
CD38	4.63112453259096
ZDHHC6	6.16884439292335
NEFH	3.69017812136757
PGBD5	4.35498659630213
CTDSP2	6.49180038459515
RMND5B	5.34463928200679
ZNF257	3.31575503874547
DUSP4	5.44146667837554
FLJ22167	7.19295480694454
EXOSC7	6.56415181640703
ROR2	3.59221577801238
FOXM1	4.47596443348134
ZBTB48	4.58066766958428
BUD31	7.86275141800299
MAOA	4.71427067605169
CCDC41	5.7398191269361
TNNT3	3.74999204481728
FBXO11	5.39976098943814
GYPC	7.22681551410609
PLIN	3.46443918288045
RFXAP	3.51992366298783
C6orf15	4.18993462357799
RNF4	8.83755257911958
F8A1	8.33484910950198
PPP1R3D	5.46070785318055
GRB2	6.73807648385164
TPM3	3.12064763541509
SYT13	3.50116307178484
EPB42	3.39300178414422
RP5-1077B9.4	4.47298118741972
EIF1	10.6842496264674
CETN3	5.81112907869833
FPGT	5.47907478734506
PRY	3.56470202599033
NTHL1	5.68955837509626
POLR2B	8.66078294922712
RPS28	11.9175436265068
GDF10	3.41617939901285
COQ9	7.562881614003
P2RX3	3.00073108496171
GCC2	7.55740971058867
RARRES3	8.13286571008772
PLXNA1	5.9506552949027
WBP4	3.80638628549308
KIAA0100	6.85493399519253
PMF1	6.41640248158649
HS2ST1	5.35970948597572
CRELD2	6.77298673751738
C8G	3.13815584715949
CD82	6.46897162301045
PMM1	4.99718103180969
CBLL1	4.16233708086722
LIM2	3.25918537766490
VAX2	3.47295690103667
SETDB1	5.33698251011683
LRAP	5.02439791717342
GCLM	6.80608277075592
CPEB3	3.54751024338965
PPM1A	5.16968756941073
INTS1	4.41844830871363
MMP16	3.2717134930485
CAMTA1	3.29508212318454
SAMSN1	3.6183741872437
DRD3	2.97956850129713
GMPPA	5.29242780061581
C11orf73	5.02344811568482
AIPL1	3.88843056361819
PTP4A2	8.39359640660866
IL24	3.58395260917926
BDKRB1	3.25461590556732
HPCA	3.39134023045177
MLF1	6.71194481662368
SEC14L1	7.85305955240531
CHFR	4.47287486951623
EMILIN1	3.3395998122555
THADA	6.79357493292876
TAF12	5.12700137233738
NDUFS4	8.03509558297305
ID1	5.295114221831
PIK3CB	3.96747817475845
COL18A1	7.10339971412081
PDZD3	3.15605313260766
TBC1D17	4.549073472574
COX8A	9.65177872932101
CDCA4	5.32333010393185
C2orf44	4.22650994682743
C9orf16	7.41407381667428
ERBB2IP	7.13901652140236
EMX2	7.53541030113118
FUS	6.03610450859697
NIPSNAP3B	4.24310016640373
TF	3.41006388284055
CXorf56	5.02489481251761
CLCN4	4.12366423652904
PWP2	5.92152117986559
MMP15	3.96473966092345
MTMR14	6.62857592034466
NPR1	6.8629986125916
DNAL4	5.88873693269459
ELAC2	4.88820738787797
ASS1	10.0054205004366
IPP	5.33306032956661
TMEM59	9.70342299120464
POLR2J	8.5993799876413
SEC23IP	4.32012679403007
RGS4	3.9114072579647
UQCRC1	9.36713142725249
SNX6	7.14450281562211
DDX18	6.96246492967094
POLG	4.54703265742297
ADAM23	4.05848478019346
ZNHIT2	5.64247162936668
TFR2	3.38049343307354
NCDN	4.14082431118941
RAG1	3.081038339609
POMT1	4.57235016059217
CYP1A1	3.87094843701246
SNAPC1	5.89360233133596
GNA11	5.94146730752347
CCDC52	2.88475482584169
CAPN1	6.90803174208149
DDHD2	6.34077292746959
UPF3A	5.60935776868
LAGE3	5.84192583227796
GNRHR	3.29091796673001
UNC13B	4.89028487564753
TTLL4	4.97807141619425
PPBP	3.12473299161907
HTR3A	3.54063806490013
SDC2	3.76529055079973
ANKRD49	6.66328761610383
BTF3	9.9828906370263
COX7A2	9.556405951358
SARS	8.65341213335321
C13orf18	4.35604313774306
CACNB1	3.91865891310255
QKI	4.861578889243
SETMAR	6.26817031485688
LAMB4	3.3843714061802
MAN2B1	6.47179910634286
EML3	5.06003157272742
ACADL	3.29583996520083
OFD1	7.91700196375662
CGA	3.52514763175604
EIF3EIP	10.2845528861478
PEX16	5.68743559598453
GNG12	7.82840343408586
HABP4	5.21790830926198
CNTN2	3.56847584340853
ASNSD1	7.08793541263486
FUT4	3.93717497525077
DBH	3.49150303477187
CD53	5.12912340821635
HIST1H2BJ	4.14381073569955
TFAP2B	3.28418290238674
ACF	3.54786568220911
TMEM11	6.59738676351514
CDH8	3.42678172990423
C3orf32	3.19917073283458
AGPS	4.49717537123651
C4orf18	3.17259994596979
PCCB	7.47350386511335
IPO13	5.19917837290392
PECI	8.21595773465465
UNG	7.22485090575965
C6orf105	3.65961314476275
GSTP1	8.98115011382391
SUV420H1	7.77468151022296
ARHGAP15	3.51894580271237
LTBR	6.77899539853333
TDRKH	3.06734310224085
PSG4	3.27524671171080
SLC9A3R1	8.18706356189448
NBPF3	8.84711279775963
SLC9A3	3.54294942853017
OSBP	6.43004131394712
PRR5	4.42847863967428
CHMP7	5.22905979461074
ADRA1A	3.03052502882964
ASAH1	6.3441609740724
FKBP4	7.23457348685833
ZNF350	4.03547185227555
DOM3Z	5.41918251230636
GIPR	3.59320838972718
AHI1	4.52445826052188
BST1	6.27442379756691
NCR2	3.55232680273354
NADSYN1	5.32502678143017
UBE2W	6.09233244632138
RGS14	4.69346100865654
KRT15	3.59239692585156
SCN11A	3.82474280972745
GFI1	3.73302194391225
FHL1	4.74600199336944
SMC6	6.3496292222482
GATA1	4.08562157380874
OSGEP	4.47360097137136
ARMC6	4.68290513319225
HK3	3.65065385500486
PSMD5	5.33437340957258
RSU1	7.2880666698352
RPL4	12.0444351444548
MAD2L1	6.45006027573382
RBPMS	5.03703059550443
EIF4A3	9.27430307159642
E4F1	5.03338687159992
DLEC1	4.41659744116838
PRPF3	5.78036324596066
EMR1	3.35408483259462
CHMP2B	6.56760566863029
CAMSAP1	4.38328148687084
RPS21	10.0165646706265
XCR1	3.53694555794359
ARID5A	3.92502945437671
RBM6	5.74575401757978
UBE2N	7.76890090736107
KLF4	5.20654416930634
MGC4172	5.17187037997994
LMO4	7.03181324941964
KLKB1	3.51725307844027
HDAC3	6.29054539357886
HP	4.89523217330039
SCHIP1	4.78646407374986
BTK	3.75303817908389
KRCC1	8.11971245734705
PRND	3.08642652658161
C6orf27	3.79257525303978
PIGL	3.74628283754546
CLCA1	3.70090098124119
C1orf112	4.34762812642777
OLFML2A	3.69747030759689
HUS1	4.7034260540901
SFRS6	7.42435481955208
CXCR7	4.23246162373024
UIMC1	6.20696485351067
FXYD2	3.58650768232749
GOT2	7.43785047230719
ZNF667	3.68274882255696
TFEC	3.47814797810899
ATP7B	3.59653351694871
RAB38	4.21600408065329
POLD2	7.21193566237277
PPM1H	6.14995375518348
DCX	3.30283802755771
NFYC	5.2045277130207
ZNF228	3.8675074386208
KIN	5.4761779666106
PLSCR4	6.19267147703777
HIST1H4I	3.9274214485006
PPARGC1A	3.19399962214672
HIG2	7.81515263356074
KCNK10	4.11127339906065
EXOC1	7.93679831619448
OR6A2	3.43238566099684
ETFA	8.10573254741604
PDAP1	4.96869570521446
C19orf6	3.6531049582875
POLRMT	4.69426913853777
ZNF146	7.44826227916356
MIA2	3.34628512342842
LY6G6E	3.07273172897057
EIF4E2	7.43436785620943
NENF	5.31730937303694
HOXB5	5.9470763080566
ZNF324	4.14585908853368
CUGBP1	4.39196974662381
ENTPD7	4.55114110100982
TTC13	6.13567046305924
GJB5	3.27418731306341
PRSS22	4.72372405527208
CYP3A5	3.80829550789063
MBOAT5	4.02455584666565
CUL4B	5.07223353887569
CENPJ	3.28965687530244
KIAA0664	6.91607735253394
PITX1	3.90918581502606
PDGFRB	4.2063165642306
RDX	5.45653189322477
CELSR3	3.95547325442396
JUND	7.04232350567112
ITSN1	4.82139836097408
CHRNB1	3.93639909218992
EHBP1L1	3.84354933224125
C19orf2	6.75122347015642
FETUB	3.13678777332422
CAMK2B	3.28839538467035
DCTN1	6.14670088830577
TNKS2	6.83292438614754
MRTO4	6.40801351113634
C1QBP	6.63937129298946
TTC3	7.92508687972535
NDUFB8	8.82791337460555
CADPS2	6.11248389160504
EDG2	3.97216331480427
MYF5	3.11945157537328
SEMA3G	3.32458532357424
IL23A	4.19594946310862
GJA9	3.55485533430804
R3HDM2	7.28473304236008
C5	4.42036119067298
SLC2A10	5.67161384127
TRIM45	4.83706167095805
TSP50	3.95130454946815
PAQR3	4.87647422983318
ANKRD26	3.7814767820556
TCP1	8.0021701638695
TMED7	7.19996717954741
CMA1	2.91671383798888
PTCRA	4.18714302155032
HCRTR1	3.80877106900215
FST	3.85237320191332
PAWR	3.72724337199078
LDLR	5.04839873303337
ASTN2	4.51366399249584
SCRN1	6.93559779493407
GPATCH8	6.28115818893697
KIF4A	5.9544939982842
TANC2	4.14745043339960
ZMYM5	3.24356901496904
PGM1	8.20459457567487
ZNF586	4.243070086318
POLR3G	3.5658010027299
CPD	7.79802270449682
SNCAIP	4.58729499201327
DCT	3.29062919577621
HLA-DOA	3.99505943159736
TANK	6.55991407427646
RCAN1	4.27686771140122
UPK1B	5.63039534091314
DNAJB4	4.80846884121468
UGT1A8	3.2214452231263
LIMD2	3.64729658041595
HIST1H4L	3.42946612481613
PECR	5.35660335528749
HSPA2	5.75581657171359
SERP1	9.12719979628934
TACR2	3.4844228117073
NUP85	6.53020425461128
CD177	3.40420398202184
GPR135	3.44114344273014
PIGG	7.87270240016744
LGR5	3.56911227802336
JAK2	3.63713471904877
DPYSL4	3.46851106446256
TM9SF4	5.75667857652994
PTHR1	3.30270933827533
SIRPG	2.85065069809941
ZNF264	4.92845891762721
BICD1	5.63565358572194
RAB5A	7.34747417453198
FLJ13224	3.25788213281574
METTL5	8.93823049789735
HERC6	5.64575945590373
CASP1	5.00468116023212
USP9Y	2.71411563052144
LRP1B	2.95639113584812
XAF1	5.94048064573243
PLA2G4C	3.89002189631784
APOA2	3.22002148688988
SPAG6	3.01747568627505
KALRN	3.40713431371984
SECTM1	5.7335733445428
THOC7	8.43587928927714
IFNAR1	3.88396755875299
TCTA	6.76104188368356
NY-REN-7	3.39285194410062
TALDO1	9.2913550902734
B2M	10.8055122538438
LPPR4	3.27411520815240
SQLE	6.69534056005729
SEPHS1	6.35049236411747
EIF5A	6.72312501569187
FAM49A	3.62153278198333
YTHDC2	4.64883141079669
EHD2	4.14931685649494
NCF1	3.55537914063075
SPG7	5.58896345559835
ZNF614	3.40172352845999
HOXA5	3.29698928097647
NUP133	8.16728613368592
FGF12	3.69385487037262
SLMO2	7.66717165224966
INPP5B	4.42677520488652
PPID	7.19541486375002
SNTA1	3.47428362716251
IL20RA	4.65562570818992
UBE2J1	5.02294378171173
CACNG2	3.04775930041287
GCM1	3.08455441643902
ELF1	6.08363952194126
TLR5	4.59942925231357
TCFL5	6.60213826122434
C1orf107	6.65757108839649
C19orf22	7.40808078053818
SAFB2	6.12220649982851
MAP3K7IP1	4.15324508174742
NCK2	7.46905201305952
OXA1L	8.36662117041682
KIAA0652	5.48995450442158
KLRG1	3.57805349224544
FRAG1	6.70123231394249
ZSCAN12	3.08898697569654
PSMD12	6.99556420448764
E2F4	5.02495651095021
CLEC4M	3.54482037827048
KIAA0999	5.14597038284044
CLDN10	9.11027811206528
MGC13053	4.4092708912998
TAC1	2.71445044091421
GYPA	3.50136488926384
HPCAL4	3.3356226052243
TRAIP	4.02946315794871
MEX3D	4.21447135621187
KIAA0232	7.80440875220119
ERCC8	4.23049179450255
NFAT5	4.64374314458914
GPX4	9.5942814300713
CSPG4LYP1	3.31653414148742
KIAA0368	6.51571138644992
FBXO3	6.04956508381176
DVL1	5.38369572421115
CMKLR1	3.67991944911211
GPR157	3.4444265126866
TYMS	6.24782337871618
OR52A1	3.31927767932233
PEF1	5.82809550746852
ZNF750	3.10605456719766
ALG9	6.45961209532298
MCM5	4.32967920031798
SDK2	3.69583658267414
BAIAP3	4.44972888622227
RABGGTB	7.59482619167018
KCNK7	3.14468188994872
PTP4A3	5.24470265871631
ANKRD40	3.59816304770555
CALCOCO2	7.70189802873728
TMSL8	4.0351580216019
SNCA	4.14067330651806
ZNF551	3.73337277496726
HBQ1	3.30421510660554
ARHGAP26	5.78217189338848
GEMIN6	7.23802724838898
HRAS	5.71689228939261
KLRC4	2.85219382272423
BSDC1	5.38043054603837
DSC1	3.70466693812785
RNF43	5.36779411826566
NDUFAF1	6.06040502365798
MAP2K4	5.39652965802065
FOLR2	3.98313852771378
LYZL6	3.81817021964952
EPB41L3	3.26180340225661
TEKT2	6.69317149852276
CDKN2B	3.68586946999668
WSB1	5.85064058880954
ZNF480	3.2763841444873
MAP3K6	3.99047042400857
PROS1	6.11203377575289
PSMB8	8.3701326327241
HN1	7.05079408440603
MAS1	3.35824540623543
APOL1	5.99406291205004
CSHL1	3.61825386169472
ZBTB7C	3.37933248777467
AHCTF1	6.18825650688628
SAE2	8.04753666344436
ITGA2	4.91072927347479
AP2S1	8.43143269323274
P15RS	7.58883241878813
MME	3.47025447126688
VAT1	7.3776398841552
MAST4	6.48713002206492
TUFM	9.69725659389248
KRT33B	3.41897503828545
THEG	3.71774366549028
KCTD2	5.13532367056703
WDR26	8.96307051684823
MFI2	3.50239649973759
KRT34	3.34028246805702
NR4A3	3.9843357906711
SGSM3	4.48317600601006
ARSA	4.14744655155426
TOMM22	5.21332615784447
SOCS3	4.20381128223245
UNKL	4.40782581421642
POP4	7.78782585775945
BHLHB3	8.00140956891106
MALL	3.65636310334824
SOX15	3.53173625521011
CCNA2	4.32379599260513
PARK2	3.12835704042506
GPR124	4.03053344790557
TMEM132A	5.2783785586384
CGRRF1	5.10623959617235
RUVBL2	8.26057085929114
MCAT	6.2465140290188
WNT10B	3.61164870516772
ISCA1	6.65363987527334
RPAP1	4.46425133078666
C12orf48	4.23185749864775
RAI16	5.1585229401454
RPL27	9.30995589349681
EPN1	3.82007794874996
MAGI1	3.27180694330563
GBX2	3.50805261378805
SLC35A1	6.47647354717462
GAL	5.07569115169977
SLC14A2	3.72688107139561
RDH11	6.29641172665561
ZNF518	4.43972539148881
PCYT1B	3.86622791801022
AUH	6.69367517898573
EIF3H	11.0833919999828
KIF1B	5.68205395128966
MBD2	4.70589326001367
AMOTL2	7.29065070797122
C6orf120	5.32188805677067
PIGT	7.02262585917772
PSRC1	4.58281834831195
PLA2G10	4.68893729565655
ALAS1	6.74938059266665
FOXO1	5.40474438121928
C17orf62	7.44319448170597
KIF5C	6.29033572615396
DUSP10	6.58774799267297
CRLF3	7.05362714246331
CLCNKB	3.56013093477705
PSMA5	8.96547438542282
FARS2	6.56999452017672
CCDC28A	6.28371195375528
AMPD3	5.03685424382423
PIAS1	6.81170482567373
ADCYAP1R1	3.53190755340441
TMEM134	6.69576724958157
CDH20	3.10197486971955
FBXO7	7.45026735553013
FLJ14213	4.60794927616218
ZNF3	6.1944743291146
LRRFIP1	7.59552771192232
TMEM49	9.1746779490856
CNOT2	7.19341346374992
CBX2	2.78639597073846
ZC3H14	5.65529290560713
ALDH5A1	7.00026053019062
HNT	3.33861847229369
SERPINA4	3.38839035423585
FLJ20920	4.88207822940526
CRTAP	6.51478266688397
DDX50	8.03723223360425
STYXL1	7.74134333361279
TK2	4.64946659526021
BLVRB	6.5665283890707
STMN1	4.8885239304019
GUCA2A	3.35618139869373
DPP6	3.29800927205682
GALNT10	4.01494909326145
STK39	4.99294222475751
MMP24	4.9528163275477
CKS2	9.00736010935727
RHO	3.76686764345388
BANF1	9.22958031294666
CR1	3.07434957801812
RPS6KA2	5.3082368048044
HMBS	5.99184686951053
C20orf112	3.59327884102385
SLC25A24	7.48688226987665
MRPL22	8.213640017496
SLC25A15	4.64190786607433
GADD45B	6.52406938013625
TDP1	5.05174165485282
ZNF287	4.03636463757967
DAAM2	6.71205169739625
C11orf57	6.03151258800112
RFK	7.41386341205388
ZFYVE9	4.41968814544617
TCTN3	6.95815424418844
STCH	4.8175623084999
LOC283871	3.41611534177819
NDUFB3	7.62464744429003
DEFB4	4.9656012945238
FPR1	3.61818148227557
FMNL1	3.82992505414102
SEPT7	9.48643795186754
PTCD2	4.63189064753501
GNLY	3.55829014287605
GRAMD1C	5.86960626785375
ZNF165	5.73442734082195
TR2IT1	4.29790533285752
ARMCX3	6.62108076328205
NDE1	5.7388826831449
MAGEF1	6.90616680280653
ITGA10	3.76414409231561
ARHGDIB	7.29347768288136
FSHB	3.65748789802262
ANXA2	11.3279590793978
HLCS	4.08829507812418
MCF2L	4.27714491551559
AK1	5.53714977991222
FH	6.99757576069473
LGALS2	3.84309574169625
SYNPO2L	2.63019401242702
KIAA1045	3.42405951643532
C1orf183	4.85601236083317
MAGEA8	2.88188356065651
DGCR8	4.55152897237388
GSR	5.02367873049632
NEU2	3.5172673779371
HIST1H4B	3.35196473323084
CACNA1C	3.29809236207375
FAM20B	6.02680353697644
HES2	3.37513517484857
PDCD6	8.82229083615866
INTS7	5.62542425206709
AMPH	7.38699864066533
UCKL1	6.53829954446225
ASB4	3.19815274379512
C10orf97	4.81974641448058
ALDH1L1	4.88922589225417
CCL23	3.32280081480558
OBSL1	5.11418745912382
SLC12A7	7.35083507587534
THAP4	6.12592468293501
RBM4B	4.79262698103548
OGFRL1	4.04894412271869
KIAA0831	4.92380241517228
C12orf11	7.58966657464881
PPP1R15A	5.33123447054212
KIAA0240	5.45712846572498
CD1B	3.26255068087016
FCGR2A	4.0309750437492
MDC1	5.03726944054766
MAN1A1	3.33805095377384
KRT9	3.16978756164863
HTR1A	3.53514447473312
OCEL1	6.65610152182651
ATP11B	4.72280398811906
NLGN4X	5.03228792124947
FBXO34	6.40371616258307
ALOX12	3.80000090487218
RB1CC1	6.80469903230013
PCDH12	4.27567411771768
RPE	4.6922636639709
EIF4E	6.0653904945079
CSDC2	3.52493178293374
ABHD5	4.84452131090717
TMBIM1	6.64336354736001
PET112L	4.44034910525139
P2RXL1	3.21612963677295
F2RL2	3.27578847850259
TRMT1	5.59002754589224
IMPG2	3.57881618140502
LRRC32	4.93669553308779
BGLAP	4.22044431216681
HTR4	3.40140688900061
MRAS	3.38845604852358
TRAF6	4.86192574213566
AXL	3.92094776360486
ATP2C2	3.93560202102523
LMNB1	4.61940214696293
TELO2	4.63323017648615
PNPLA3	4.2060246644381
CSNK1E	6.10382644506561
SRP14	9.48922323396202
KCNQ4	3.17828933329582
PIK3C2B	5.87477830958777
C15orf15	8.36286819006246
TUBB2B	3.01047995861083
USP15	4.9058261119363
C12orf41	6.99734395025008
CEND1	3.52686526319511
RNF31	4.68549823154956
TCEAL2	3.58759738974336
PTGER2	5.06244706639374
UBN1	6.39189162918335
SLC5A7	3.59043137468767
SLC31A1	6.0753005799604
ADAM29	3.54289949543841
ST7L	4.7340399565551
GFOD1	4.83595574569216
CTNNA1	9.09776419699525
HRBL	3.99743552456426
CBX4	3.99603982861441
NTRK2	3.54903903204149
FOXN3	4.34495237877169
MFGE8	5.37476343702895
PFKFB2	3.96882997593487
TAS2R4	3.60759061731683
SH3TC2	3.34916350218635
IL10	3.6230807363262
PXMP4	5.71978903495046
RNF167	6.63239776254954
PRMT5	7.4113426261142
TSKU	5.66235001652789
ATPIF1	7.59112921222845
ETV3	3.37975407286600
PAK7	3.20161663289167
PDLIM1	9.43823245457723
CEP63	4.90704064840049
WDFY3	4.8818052564702
RNF126	4.87608869158238
DPM1	7.90391879532265
CLIC4	4.8944720685609
ACR	3.44129987654697
KLK7	8.92842385635605
ALOX5AP	6.17670336113525
LRP1	4.49685889615394
TNK1	4.84749449597945
TAS2R9	3.34123498299363
ZNF16	5.92042518783638
POLR1B	5.23717902805414
SLC8A2	4.08417467342547
OLFM4	3.068253131236
TACC1	5.42367735267599
SAMHD1	5.92840054194633
ATP13A2	4.73545934080131
KRT4	3.6170221325
PAX6	3.60405874625123
SCG2	3.13377704184377
SLC17A6	3.43652728806289
TUBB4	3.66747465604043
PADI4	3.17441676214041
FMO3	3.28550720383591
NLK	4.0480020320658
POU4F3	3.04595108733834
MDM2	3.77111070218009
CAPNS1	9.70009909936794
SDF4	6.19646660457079
ITGBL1	3.01591692179105
TAP2	4.41530194136297
OR2C1	3.48478885161699
KLHDC3	6.86696127268446
EFHD2	4.82221856747854
GALR3	3.60325404337824
NBEA	3.54023944854546
ABCA6	3.25854633816192
ABBA-1	3.84003372836209
GNAI1	4.026990236408
CLDN3	8.55906054754832
AKT2	3.49672068309947
EGFR	4.12811801776835
VPS4B	7.4094920664851
RBM16	6.88998876531712
GALNT6	7.42449757898443
ZDHHC3	5.2508314215981
SLC25A4	7.19883677732974
CYB5B	5.48174167127876
NDRG1	6.95289273668463
SESN1	5.12599465907294
GBE1	7.48162565089144
MRPL46	5.33511757613737
CLASP1	5.97799868650152
FARP2	4.68024941017051
ACOT11	4.12354662985496
LDHAL6B	2.91865572883703
MAPKAPK3	6.016740119856
NCAM2	2.85091952199851
AFAP1	4.2201698736999
PRKD2	6.98318211517934
OR2H2	3.37469645303129
ZFP36L1	7.29055059620598
DZIP1	5.19416649388698
GPR161	4.76949546730468
RNF146	3.98781800227875
NKX3-1	3.82981852813217
CCNB2	6.5947173241348
ZNF10	3.98216438279203
WDR74	5.71201904605523
FAM134A	8.09027931081113
PCNP	8.54920182390393
PURA	5.83186514051891
DNPEP	7.03190779255083
ERBB2	5.34995162844258
CREB1	4.93500691949141
NEO1	5.70933322788668
DDX3Y	3.236785307723
RPS3A	12.2268604839130
MXRA7	9.5552180977497
LGALS3	10.1739886119493
GLT8D1	7.61432971940282
TMPRSS3	9.20832203862386
UPB1	3.49768704389702
LAT	3.68306324789941
CLDN14	3.85898834308552
DHX38	4.51051211151422
KCNA3	3.24940877251737
BTBD1	7.30836208539598
TARS2	5.90773650220879
SKIV2L2	7.57577454138652
ABCF1	8.42339883883173
CDT1	2.97825649803388
ZHX2	5.36587106136135
FCF1	4.60332128890502
LRRC49	6.67553478023797
GUCY1B2	3.69043775355159
CD28	3.38590767789858
SMARCA4	6.75175600914372
SEPT2	8.58072263707044
SOHLH2	3.10129206028663
MCOLN3	3.76975129889094
LRP8	5.3097733098034
TAGLN3	3.84599312164866
MASP2	3.53723985122195
GPATCH3	3.92834794759194
TTRAP	8.27390427704259
AGL	6.13373126946562
NFE2L3	4.2676211075136
PSD4	3.82276822427941
PALMD	6.05356185236702
CCNB1IP1	8.54768097319582
TMEM43	7.21737098806748
OBFC1	6.68069871852416
STAT5B	4.86146066575127
C14orf79	4.3977191493778
ENPEP	3.64769095227678
SSB	8.4357272254329
SCT	2.97633310772439
TIMM23	6.68188243248584
SKI	3.58412022784289
SLC22A13	3.24849527032138
AKAP3	3.52321543670136
OAS2	4.97073890576041
KIAA0423	5.44638189482171
SEC61G	8.89588023055018
CAPN11	3.29642923169918
TMEM50B	6.73094853039678
DEGS1	7.10885733690372
ARHGEF4	3.65630810641526
DBNDD1	3.97946235332739
TBL1XR1	4.26800664579919
FAIM	7.0891573922784
SP140	3.19159768895433
G6PD	4.15829965158588
NUDC	7.42562403706757
GABRP	5.1784791559617
SCARA3	6.39633366614195
TACSTD2	5.91409036833671
EIF3J	6.10314387114033
PPP2R2A	6.98347466522095
CPA3	3.37650816954295
PVALB	2.95975189044991
BCAT2	5.08950786330032
MFN1	4.9364618180183
F10	3.16530511402754
