Hybridization REF	AGARS_p_TCGA_B12_RNA_ReDo_HT_HG-U133A_96-HTA_B04_443098
ZNF212	5.55209246163638
ACBD3	7.37747652500954
ZNF83	6.95977815216151
PRDM2	4.85331402954864
GDPD5	5.09132061147709
PDCD4	5.44816937702364
CEP350	6.11175303856397
FOXP3	3.48354519147477
SMYD3	6.61030925651573
CST7	4.34921791144491
SELL	4.36430928486087
CIAO1	6.46602927378902
LGI2	4.37876184953884
WDR45	6.32506014273898
ANKRD6	6.32435994261448
LTBP4	3.84391453577054
PSCD3	3.3224204315959
PYY	7.95951551353082
KCNC1	3.15674029159048
SIRT6	3.73981511048854
CCL19	3.97359595267064
ARHGEF9	4.48141661821774
ABR	4.49989198149799
C10orf22	6.32940191780205
STK17A	4.85572519225104
FOXE1	3.45296825044456
GML	3.00532146385299
CNGA3	2.95587955969586
CD38	4.91328050733031
ZDHHC6	5.53637872905399
NEFH	7.02221032124202
PGBD5	4.25682429499444
CTDSP2	6.93093066694091
RMND5B	5.69421301679194
ZNF257	3.96874579457544
DUSP4	3.84560815482166
FLJ22167	5.98238027794082
EXOSC7	6.93464975870258
ROR2	3.58801654414111
FOXM1	5.00250739066761
ZBTB48	4.7540605254785
BUD31	7.58456826262454
MAOA	4.17762392088195
CCDC41	5.17652091348663
TNNT3	4.39508574953699
FBXO11	6.49595320134367
GYPC	6.18969186698493
PLIN	3.47670863326691
RFXAP	3.54358967021617
C6orf15	5.30405101863095
RNF4	7.77556778462357
F8A1	7.80961693088728
PPP1R3D	4.52578339733718
GRB2	8.14928568651413
TPM3	3.5092916469254
SYT13	3.93600703890792
EPB42	3.39683143344884
RP5-1077B9.4	5.21092961567684
EIF1	9.83240843064882
CETN3	7.58803736709199
FPGT	5.67393379190664
PRY	3.24545942574360
NTHL1	5.57949571996349
POLR2B	8.56794029733717
RPS28	11.5296858794759
GDF10	2.94751824814710
COQ9	6.83354072216079
P2RX3	2.84779018770849
GCC2	7.13526635958288
RARRES3	6.73495216481323
PLXNA1	5.91598438484353
WBP4	4.54561803796404
KIAA0100	5.79458899136154
PMF1	6.00856591312844
HS2ST1	6.54420285563762
CRELD2	7.52872796778286
C8G	3.09563154907793
CD82	5.78942399477056
PMM1	4.80864804499321
CBLL1	4.29854381811562
LIM2	3.52557457309022
VAX2	4.30586108230788
SETDB1	4.90484360537484
LRAP	3.39162775494391
GCLM	6.65559502979936
CPEB3	3.66869209388542
PPM1A	5.47093461722186
INTS1	3.88932923513925
MMP16	3.2431152788671
CAMTA1	4.48153462624306
SAMSN1	5.74428374735643
DRD3	2.83830334545387
GMPPA	5.78101045266196
C11orf73	5.59459489528294
AIPL1	4.00486251703019
PTP4A2	9.60487962384158
IL24	3.28537752370615
BDKRB1	3.31529304210987
HPCA	3.84311865469774
MLF1	7.40695869528784
SEC14L1	6.93986854768605
CHFR	5.68493563180569
EMILIN1	3.53903986078397
THADA	7.06689214135084
TAF12	5.19351167467086
NDUFS4	8.40334742645618
ID1	5.4134082909652
PIK3CB	4.09183145891231
COL18A1	7.10294883644187
PDZD3	3.18328645021725
TBC1D17	3.93573626041488
COX8A	10.1856753332908
CDCA4	5.57920059803172
C2orf44	5.1765571309521
C9orf16	7.55785011072512
ERBB2IP	7.96636629962755
EMX2	7.19337465881752
FUS	5.74927061015831
NIPSNAP3B	3.87448434611777
TF	3.34867696790981
CXorf56	5.54306522415562
CLCN4	3.90122616810292
PWP2	5.57915489707723
MMP15	4.34893841776932
MTMR14	5.74490013388504
NPR1	6.63281818884488
DNAL4	5.34618609305515
ELAC2	4.51543576906021
ASS1	10.2113340199612
IPP	5.98751774465326
TMEM59	9.9487014101752
POLR2J	9.19029235123123
SEC23IP	4.47803006315813
RGS4	4.26843862909807
UQCRC1	9.1360650631773
SNX6	7.83395313893418
DDX18	6.66241597584934
POLG	4.65527281270516
ADAM23	4.0738875672175
ZNHIT2	4.82261070074499
TFR2	3.53829634700627
NCDN	4.79491733637446
RAG1	3.63825227921124
POMT1	4.51637585175425
CYP1A1	3.51457922660637
SNAPC1	5.5613809507487
GNA11	4.92125429811539
CCDC52	2.64711747452485
CAPN1	5.89937388841663
DDHD2	5.09305320796583
UPF3A	5.44189277771313
LAGE3	6.41182567638392
GNRHR	3.15650330269604
UNC13B	6.16680040266047
TTLL4	4.4910316262346
PPBP	2.85868156534791
HTR3A	4.32274003723616
SDC2	6.11896150263303
ANKRD49	7.29058574860033
BTF3	9.54053046943897
COX7A2	11.1651314957674
SARS	7.9729789098957
C13orf18	3.86377727288798
CACNB1	4.10619981215197
QKI	5.87931877959135
SETMAR	5.438133953706
LAMB4	3.32827458390472
MAN2B1	7.28362195597279
EML3	5.03376829087419
ACADL	3.14201370027279
OFD1	7.82648176557113
CGA	3.35570408031977
EIF3EIP	10.6650165193687
PEX16	5.54964978869496
GNG12	7.17079978390281
HABP4	4.77126226134773
CNTN2	3.63778855813785
ASNSD1	7.48737576885309
FUT4	3.82162189644272
DBH	3.32926681564962
CD53	7.30688024456234
HIST1H2BJ	3.66771263941223
TFAP2B	3.22366251906025
ACF	3.45958683244738
TMEM11	5.92265698624973
CDH8	3.46963101212825
C3orf32	4.01733346295994
AGPS	4.89898381603789
C4orf18	3.23146378805532
PCCB	8.931214704971
IPO13	4.2267877379368
PECI	6.67745222604479
UNG	7.00960158640992
C6orf105	3.43852157164282
GSTP1	8.88363090589924
SUV420H1	6.99722841876376
ARHGAP15	4.21647160333548
LTBR	6.58964828943482
TDRKH	3.15603013420386
PSG4	3.34336344161922
SLC9A3R1	6.89665280395016
NBPF3	8.91686779157446
SLC9A3	3.78390586055571
OSBP	6.4594179850391
PRR5	4.68957852930047
CHMP7	5.63750313422891
ADRA1A	3.0564483635154
ASAH1	6.87852348824007
FKBP4	7.17700353545173
ZNF350	4.54803942827448
DOM3Z	4.48825596683724
GIPR	3.75922502759495
AHI1	4.74923572093187
BST1	4.44768699648044
NCR2	3.53380605442812
NADSYN1	5.92279706215001
UBE2W	7.08006280438892
RGS14	4.14894199670523
KRT15	4.02030415467282
SCN11A	3.85349936119174
GFI1	3.63147672289139
FHL1	4.34232253067997
SMC6	6.1270538156065
GATA1	3.53463642019338
OSGEP	4.86573402587936
ARMC6	4.61223791635122
HK3	3.94358705457949
PSMD5	6.02231768847559
RSU1	7.46323510940596
RPL4	11.1019144557201
MAD2L1	6.85201689851257
RBPMS	4.81467975839645
EIF4A3	9.23985851969083
E4F1	4.55642372721999
DLEC1	3.63838509081934
PRPF3	5.30972460766535
EMR1	3.45699265784124
CHMP2B	6.33788495458061
CAMSAP1	4.06004576035077
RPS21	9.9520985949372
XCR1	3.33103500933597
ARID5A	4.22680816596518
RBM6	6.06888731791114
UBE2N	7.97117497340342
KLF4	3.94421187846534
MGC4172	4.64290763446718
LMO4	7.17901657274749
KLKB1	3.43489262325429
HDAC3	6.42684595497428
HP	4.49745060058554
SCHIP1	6.26545180266135
BTK	4.40880214164695
KRCC1	8.1704903696047
PRND	3.17598408839581
C6orf27	3.71329483820358
PIGL	3.88079326620873
CLCA1	3.56420811465865
C1orf112	3.95717273196676
OLFML2A	4.79814327509768
HUS1	4.55301963388745
SFRS6	6.19442548269393
CXCR7	6.76721003760749
UIMC1	5.82982220491022
FXYD2	3.65723273641948
GOT2	7.25135368115373
ZNF667	3.52053164183123
TFEC	3.84000490564745
ATP7B	5.37952670455242
RAB38	4.17145277402393
POLD2	6.12342964511526
PPM1H	5.11459798591606
DCX	3.18198599874007
NFYC	5.44914108697647
ZNF228	3.60709367443839
KIN	5.51430556020442
PLSCR4	5.27811775999671
HIST1H4I	3.96031071079352
PPARGC1A	3.27696309947267
HIG2	7.68051169361897
KCNK10	4.3704536826781
EXOC1	7.69281607252033
OR6A2	3.37385510797121
ETFA	8.02015050777267
PDAP1	5.10327964327804
C19orf6	3.50827862024454
POLRMT	4.02324064929529
ZNF146	7.69304469989141
MIA2	3.26708726903563
LY6G6E	3.15726473796439
EIF4E2	8.40273768694345
NENF	5.72485978706726
HOXB5	3.96984942813992
ZNF324	3.7539941388241
CUGBP1	4.61606047587417
ENTPD7	4.19534366900146
TTC13	5.77556537345776
GJB5	3.31033874475029
PRSS22	4.7097403418079
CYP3A5	4.05029656412765
MBOAT5	4.46385497861136
CUL4B	5.14465217541705
CENPJ	3.28762079932089
KIAA0664	6.99471761102833
PITX1	3.65943164159251
PDGFRB	5.32803594117306
RDX	6.08760916071617
CELSR3	4.46870693787338
JUND	6.13656187728855
ITSN1	4.56984483312505
CHRNB1	3.67865687148233
EHBP1L1	3.55011030002161
C19orf2	6.68362797012638
FETUB	3.15562011455308
CAMK2B	3.42492436337603
DCTN1	5.88247140629608
TNKS2	6.67587123585708
MRTO4	7.46603375605552
C1QBP	6.8035273135024
TTC3	7.59274649512916
NDUFB8	8.44754008170957
CADPS2	4.20614811037241
EDG2	4.43963003586778
MYF5	3.15993506757096
SEMA3G	3.69728618690912
IL23A	3.87987496111775
GJA9	3.61722284078029
R3HDM2	6.06019983555394
C5	4.0008208116333
SLC2A10	6.85510961129084
TRIM45	4.66737221799092
TSP50	7.21793418673443
PAQR3	5.18570255147831
ANKRD26	3.26605461131754
TCP1	8.4071808736627
TMED7	7.00295593124191
CMA1	3.08991755426352
PTCRA	4.37597391857243
HCRTR1	3.61785292817858
FST	3.83533754912454
PAWR	4.09433111391375
LDLR	3.67590676099038
ASTN2	4.22956315115905
SCRN1	6.08500037734736
GPATCH8	5.91734822153323
KIF4A	6.33147846200057
TANC2	3.97707593219513
ZMYM5	3.64422377305709
PGM1	8.95968132631143
ZNF586	4.497608599201
POLR3G	3.76062046966731
CPD	5.91847821766322
SNCAIP	5.14023783161197
DCT	3.50565190733641
HLA-DOA	3.61641748424187
TANK	7.84015823587278
RCAN1	4.11322025766896
UPK1B	3.48349980188792
DNAJB4	4.81092214565966
UGT1A8	3.06065091404324
LIMD2	3.64257816425275
HIST1H4L	3.33956379536598
PECR	5.46519371040706
HSPA2	5.60125381112012
SERP1	9.52762399573258
TACR2	3.31428202076802
NUP85	6.97974632743527
CD177	3.3960979179703
GPR135	3.14794365332262
PIGG	6.78211098825536
LGR5	3.68369146479343
JAK2	3.58806002029063
DPYSL4	3.27791266171895
TM9SF4	5.69719867892071
PTHR1	3.12311795525473
SIRPG	3.31356010080173
ZNF264	4.66563876463589
BICD1	5.64392134909
RAB5A	6.60769310037131
FLJ13224	3.24960711361765
METTL5	9.05929824558968
HERC6	5.04058320822914
CASP1	5.18985969003158
USP9Y	2.87994636116427
LRP1B	2.72529864163163
XAF1	5.52108279842537
PLA2G4C	3.98913052690912
APOA2	3.10208415333888
SPAG6	3.2305746145885
KALRN	3.50500441870158
SECTM1	5.40089806320597
THOC7	9.19089620166657
IFNAR1	4.27907251567437
TCTA	7.11026934908918
NY-REN-7	3.80918974330372
TALDO1	9.03581933590056
B2M	11.3372309768588
LPPR4	4.8716173617421
SQLE	6.38458984456848
SEPHS1	6.40685284697139
EIF5A	7.21746536284154
FAM49A	5.83470799812965
YTHDC2	4.22627885442130
EHD2	4.28486447443087
NCF1	3.99513812256693
SPG7	5.57555159527126
ZNF614	3.54304126313235
HOXA5	3.60637844007890
NUP133	7.59305744365233
FGF12	4.3813067540324
SLMO2	7.58551319870617
INPP5B	4.41588228864672
PPID	6.26587897309923
SNTA1	4.13071650226391
IL20RA	4.81735678420759
UBE2J1	6.09566905043211
CACNG2	3.04431039785946
GCM1	3.13639384026101
ELF1	6.03537687115819
TLR5	5.39729886477567
TCFL5	6.46757346184444
C1orf107	5.28605726229371
C19orf22	6.28567256789649
SAFB2	6.01777775810213
MAP3K7IP1	3.84111454870451
NCK2	7.7475027829756
OXA1L	7.60872091419318
KIAA0652	5.61411827099916
KLRG1	3.52270843039735
FRAG1	5.78586619304712
ZSCAN12	3.08114157957520
PSMD12	8.08168578407085
E2F4	4.94586859959492
CLEC4M	3.59138823176588
KIAA0999	5.09363516703061
CLDN10	7.15736713700837
MGC13053	4.21518518084012
TAC1	3.16498807623487
GYPA	3.39869816346289
HPCAL4	3.16781655936183
TRAIP	4.1670937602558
MEX3D	3.73458156255875
KIAA0232	7.21876985346108
ERCC8	4.63201072894712
NFAT5	5.16314336622049
GPX4	9.20779364327681
CSPG4LYP1	3.02629834831394
KIAA0368	5.31879074939981
FBXO3	6.80138264154331
DVL1	6.9374687423717
CMKLR1	3.69699903476951
GPR157	3.48700204048663
TYMS	7.53708542288736
OR52A1	3.05443589806132
PEF1	6.91767819105719
ZNF750	6.30705082269975
ALG9	6.37846870632929
MCM5	5.4436772283942
SDK2	3.65591521019715
BAIAP3	3.9239325900709
RABGGTB	6.57473625617867
KCNK7	3.29897556210535
PTP4A3	6.6995488375905
ANKRD40	3.94196172831053
CALCOCO2	6.7360137346162
TMSL8	4.14683790428943
SNCA	4.22739575209839
ZNF551	3.436443794159
HBQ1	4.28255200756859
ARHGAP26	4.26440952548636
GEMIN6	6.87428527238375
HRAS	5.48851586409011
KLRC4	2.82228811277472
BSDC1	6.13746775091505
DSC1	4.78218849434172
RNF43	5.61433095519506
NDUFAF1	5.90812577351454
MAP2K4	5.05415614840869
FOLR2	5.9907814049259
LYZL6	3.67514514734461
EPB41L3	3.5050130230941
TEKT2	4.65793846426087
CDKN2B	3.68223305947419
WSB1	6.25068760083635
ZNF480	3.52563598106906
MAP3K6	4.02283256757861
PROS1	6.54230358828265
PSMB8	7.6079221936474
HN1	9.33235812888147
MAS1	3.20669230944103
APOL1	5.84138438735732
CSHL1	3.43835645964207
ZBTB7C	2.78315921786276
AHCTF1	6.51739702825093
SAE2	9.41945296835156
ITGA2	3.10390790335504
AP2S1	8.26602657929002
P15RS	7.65553956685389
MME	3.84460329315412
VAT1	6.80461278149047
MAST4	5.90810909392191
TUFM	8.63100148998988
KRT33B	3.23422642736040
THEG	3.87587840567584
KCTD2	5.62760724331849
WDR26	8.2852386584999
MFI2	3.43176091667511
KRT34	3.22557152869975
NR4A3	3.45015204911040
SGSM3	4.51668567058001
ARSA	4.38165780111373
TOMM22	5.10902494415484
SOCS3	3.62545412951348
UNKL	3.66650022558146
POP4	7.95191999503315
BHLHB3	8.31920793104347
MALL	3.72863146977243
SOX15	4.02522812171282
CCNA2	4.93522117353056
PARK2	3.22025284554149
GPR124	4.47963016787737
TMEM132A	5.81595598018267
CGRRF1	6.39136776605791
RUVBL2	7.80593423573916
MCAT	5.59519498202241
WNT10B	3.66767745326118
ISCA1	6.68763848987334
RPAP1	3.93964027772182
C12orf48	5.30523835480834
RAI16	5.23418928968083
RPL27	9.78459101700463
EPN1	3.71065553422277
MAGI1	2.93882059312087
GBX2	3.39691137376543
SLC35A1	7.66765839824886
GAL	4.05524717992009
SLC14A2	3.92939883842502
RDH11	6.28688146355955
ZNF518	4.41390730266708
PCYT1B	3.21144468396415
AUH	6.28520916203483
EIF3H	10.5386782152400
KIF1B	6.77413705436587
MBD2	4.52053535846814
AMOTL2	7.85853066556225
C6orf120	5.63237401978476
PIGT	7.25261505249533
PSRC1	6.10371969413596
PLA2G10	4.23348568633938
ALAS1	8.25617067240762
FOXO1	5.47265155162527
C17orf62	7.7069782118166
KIF5C	5.8987410510966
DUSP10	4.50806253027677
CRLF3	7.1856103099863
CLCNKB	3.35300894667723
PSMA5	9.33929982528402
FARS2	4.60310233320319
CCDC28A	5.67849021375865
AMPD3	4.85884117377697
PIAS1	6.43497480759246
ADCYAP1R1	3.46696638706024
TMEM134	7.59417514170201
CDH20	2.97595718020014
FBXO7	7.62554242044059
FLJ14213	3.87190457982999
ZNF3	5.47668082539562
LRRFIP1	6.88980091578982
TMEM49	9.39948264383613
CNOT2	7.22954730932775
CBX2	2.90540647066872
ZC3H14	5.88935374665118
ALDH5A1	5.91288294217201
HNT	4.00211126128649
SERPINA4	3.40482570293493
FLJ20920	5.86364136611146
CRTAP	4.98456605005602
DDX50	7.50623359958621
STYXL1	7.15660328713333
TK2	4.73069639880613
BLVRB	6.59702148930738
STMN1	6.45230321079549
GUCA2A	3.35304112855745
DPP6	3.10433384409603
GALNT10	3.75943006138174
STK39	6.33474424532902
MMP24	4.20075256231218
CKS2	9.29644505607578
RHO	3.6118055965866
BANF1	8.79106031958058
CR1	3.1170014482613
RPS6KA2	4.67415551517451
HMBS	6.59940530126597
C20orf112	3.82854618745055
SLC25A24	7.30699855313989
MRPL22	7.60233278109727
SLC25A15	4.75202133693443
GADD45B	4.95408739132701
TDP1	5.29435277284441
ZNF287	3.55715410234792
DAAM2	5.0828581818777
C11orf57	6.09430179391517
RFK	7.0722072016505
ZFYVE9	4.22345527561577
TCTN3	6.39892566103734
STCH	6.51784596808058
LOC283871	3.58463913710111
NDUFB3	8.40136183514066
DEFB4	3.69533418743054
FPR1	4.32386785525127
FMNL1	3.90513475417943
SEPT7	9.55359824287553
PTCD2	4.37068514557132
GNLY	3.84446451439927
GRAMD1C	5.21217633817948
ZNF165	4.78657295212034
TR2IT1	4.04491085030912
ARMCX3	7.43629267951072
NDE1	5.66407342233494
MAGEF1	7.19829815054501
ITGA10	3.78487522997684
ARHGDIB	8.02579889540776
FSHB	3.69210133845688
ANXA2	10.6465798036778
HLCS	3.99922096627014
MCF2L	3.92446613001958
AK1	5.10476685626483
FH	6.30583381316709
LGALS2	3.84159553857935
SYNPO2L	2.92318319839830
KIAA1045	3.31999908669947
C1orf183	4.68710652686331
MAGEA8	3.16228820991696
DGCR8	4.55632736071181
GSR	4.85897241311174
NEU2	3.46664035214396
HIST1H4B	3.46627739609027
CACNA1C	3.23007073109073
FAM20B	6.01160843593798
HES2	3.21506828419631
PDCD6	9.0991240030107
INTS7	5.58500675691117
AMPH	5.63420217840527
UCKL1	5.72656825809495
ASB4	3.07166922814901
C10orf97	5.0786225300871
ALDH1L1	3.95100130975521
CCL23	3.36980605442239
OBSL1	5.31353615974314
SLC12A7	7.38487120981753
THAP4	5.61376709931093
RBM4B	4.99443587826503
OGFRL1	4.15697924683146
KIAA0831	6.1713773324892
C12orf11	7.14767152607064
PPP1R15A	4.15337699318361
KIAA0240	5.31579358935965
CD1B	3.26125305679081
FCGR2A	5.72727433008188
MDC1	4.95411837240173
MAN1A1	3.42034268484211
KRT9	3.42306537216624
HTR1A	3.25387041807891
OCEL1	6.74152798591123
ATP11B	5.68531460856505
NLGN4X	4.72351586227396
FBXO34	7.77388793375108
ALOX12	3.38538229533486
RB1CC1	8.20616450939978
PCDH12	4.49141030682484
RPE	4.95954124892373
EIF4E	6.42755454381713
CSDC2	4.00182031937884
ABHD5	5.38600862527164
TMBIM1	6.99953987304128
PET112L	4.93203475499907
P2RXL1	3.2477260443307
F2RL2	3.24709567419686
TRMT1	5.1211483631218
IMPG2	3.79612894882586
LRRC32	6.07058367157568
BGLAP	3.9143788359727
HTR4	3.37408376991821
MRAS	5.76089411860147
TRAF6	4.5436833518043
AXL	4.7087892133838
ATP2C2	3.54009645903392
LMNB1	5.91770777900775
TELO2	4.38655496096441
PNPLA3	3.38760678496258
CSNK1E	6.4858678706786
SRP14	10.0745764449950
KCNQ4	3.30212207387028
PIK3C2B	6.48883368421167
C15orf15	7.4049772920433
TUBB2B	2.9500543540063
USP15	5.77049200634692
C12orf41	7.81207259546288
CEND1	3.73839990418180
RNF31	4.68740398468330
TCEAL2	4.27939180806829
PTGER2	4.21278564304373
UBN1	5.73083951713017
SLC5A7	3.34813946941703
SLC31A1	6.12901348021267
ADAM29	3.57941688089533
ST7L	4.43233850549113
GFOD1	4.67995798781895
CTNNA1	9.00345082910557
HRBL	3.99312454473484
CBX4	3.7984410482287
NTRK2	3.51312288834424
FOXN3	3.95098209382725
MFGE8	7.14887095313127
PFKFB2	4.01586878392338
TAS2R4	3.68697513458246
SH3TC2	3.11297775959824
IL10	4.06862560824266
PXMP4	7.51153056890639
RNF167	6.69521735095116
PRMT5	6.69961915404277
TSKU	5.82540380165468
ATPIF1	8.84793189564818
ETV3	3.31553311087558
PAK7	3.02158170697641
PDLIM1	7.82281518630122
CEP63	5.3455503510048
WDFY3	4.64511691824319
RNF126	4.65786063635381
DPM1	8.93889245410814
CLIC4	5.8939045499636
ACR	4.00160301929195
KLK7	8.6844577845366
ALOX5AP	5.95343938819498
LRP1	4.92221407911102
TNK1	4.43368527169774
TAS2R9	3.01087840577008
ZNF16	6.08371661027178
POLR1B	5.34105631553733
SLC8A2	3.80543864771705
OLFM4	6.08434111731091
TACC1	4.71426134653489
SAMHD1	5.55001633005592
ATP13A2	5.42566821155132
KRT4	3.49624853812266
PAX6	3.47768922859215
SCG2	3.86297894448899
SLC17A6	3.20570526615692
TUBB4	4.13422418666407
PADI4	3.16361988897294
FMO3	3.22470638474177
NLK	4.01243665298314
POU4F3	3.15549010658348
MDM2	3.50717243534811
CAPNS1	9.13604769114746
SDF4	8.023549638119
ITGBL1	4.47870211102998
TAP2	4.00444868850156
OR2C1	3.59974897774059
KLHDC3	6.26823600576628
EFHD2	5.87317344437281
GALR3	3.84581620085739
NBEA	3.75690799113942
ABCA6	3.12677897909539
ABBA-1	3.96924351801483
GNAI1	6.15193908008226
CLDN3	8.00558343337816
AKT2	3.24165779625209
EGFR	3.88347066062648
VPS4B	7.11917924532222
RBM16	8.2409130031932
GALNT6	6.77879292628688
ZDHHC3	6.06116927395633
SLC25A4	6.4929586204577
CYB5B	5.14470989261213
NDRG1	7.3999125902357
SESN1	5.4742714949798
GBE1	7.44633898114995
MRPL46	6.17926462554487
CLASP1	5.42829742088593
FARP2	4.43623726260336
ACOT11	3.88896569167037
LDHAL6B	3.07644555504074
MAPKAPK3	6.60214619207564
NCAM2	3.03228993936465
AFAP1	4.18102908062511
PRKD2	5.44559826674743
OR2H2	3.27201319622910
ZFP36L1	6.82127504643923
DZIP1	4.34866724365405
GPR161	3.87934299431013
RNF146	3.49298990462242
NKX3-1	3.84254888540815
CCNB2	7.24570574286458
ZNF10	4.39158986739738
WDR74	5.45391375776975
FAM134A	8.07506615350035
PCNP	8.15281276689835
PURA	5.35623863404309
DNPEP	7.13416495146559
ERBB2	5.18003372816752
CREB1	5.40839764333634
NEO1	5.97696619303508
DDX3Y	3.36338378642753
RPS3A	12.2888213068409
MXRA7	10.3468275052970
LGALS3	11.004001983915
GLT8D1	7.40534041761735
TMPRSS3	6.14838363642621
UPB1	3.41273884071241
LAT	3.97286360120351
CLDN14	3.71238320839866
DHX38	4.34989832640393
KCNA3	3.32032804445018
BTBD1	7.46420969336809
TARS2	5.41191189987701
SKIV2L2	6.81948750562649
ABCF1	7.08258486459508
CDT1	2.99112614927503
ZHX2	7.09585879555863
FCF1	4.86933459622629
LRRC49	3.90462865026026
GUCY1B2	3.48756002081155
CD28	3.38265647798348
SMARCA4	6.23888327741813
SEPT2	9.17706179824066
SOHLH2	3.14900109360668
MCOLN3	3.53277729161585
LRP8	5.51899069081325
TAGLN3	3.59253950103788
MASP2	3.5805626735651
GPATCH3	4.13080807998280
TTRAP	8.4596446112444
AGL	7.76817553943458
NFE2L3	5.53255009724033
PSD4	3.77479087933865
PALMD	4.9709724859483
CCNB1IP1	7.60873185404582
TMEM43	5.9711227750669
OBFC1	6.49524851431433
STAT5B	4.11475936848511
C14orf79	4.45866843923522
ENPEP	4.02119078117881
SSB	8.59491637696307
SCT	3.15974325092214
TIMM23	6.75195046508001
SKI	3.57948559197402
SLC22A13	3.39546758596204
AKAP3	3.94003080719824
OAS2	4.02317853895354
KIAA0423	6.29682786907312
SEC61G	9.96655288911504
CAPN11	2.98208959544644
TMEM50B	8.49051795449553
DEGS1	8.04519539849245
ARHGEF4	3.69651009756741
DBNDD1	3.94420776690193
TBL1XR1	4.48346154559865
FAIM	6.11454826501062
SP140	3.52011975516233
G6PD	5.48926819880354
NUDC	6.73716511464055
GABRP	3.44449374846541
SCARA3	5.55440148819839
TACSTD2	5.54494804760744
EIF3J	6.44826316151612
PPP2R2A	6.88343803142654
CPA3	3.17260955912557
PVALB	3.11663728981529
BCAT2	5.75322695251683
MFN1	6.24937433853468
