Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_B04_491100
SLCO2B1	4.18338520147858
ABCD4	4.39724049311192
DIMT1L	6.27327599468814
SLC25A46	7.91311658091666
LARP7	7.7472381596552
TEK	3.81351856738745
CD160	3.6972316674039
TERF2IP	8.31133770219106
PHF20	6.14463412859648
COL1A1	7.29077077668428
KIAA0090	6.96095757932389
GTPBP1	4.65339256095857
GRK5	3.77213956068371
AP1S2	5.4035241351122
RAB33B	4.51561478800679
CA11	6.25620177658012
ALDOC	9.47689153390756
NUDT1	4.92676614878032
ZNF212	5.48840725234801
ACBD3	7.31217903490299
ZNF83	5.89370906385883
PRDM2	4.9982837966457
GDPD5	4.63717386486446
PDCD4	6.02350513833145
CEP350	5.73467944139583
FOXP3	3.24872587131538
SMYD3	7.49691252022879
CST7	4.47059954888585
SELL	4.04407388339326
CIAO1	6.50578090992886
LGI2	3.45956857286583
WDR45	6.8104739667395
ANKRD6	7.05950933811701
LTBP4	5.44262729778376
PSCD3	3.0849428155969
PYY	3.08743192450842
KCNC1	3.26593861811669
SIRT6	4.28019107546615
CCL19	4.04645893442638
ARHGEF9	4.51403232361261
ABR	4.16931291912856
C10orf22	5.91860760008233
STK17A	4.67126418751349
FOXE1	3.35758207190577
GML	3.39091755851563
CNGA3	3.14916286093015
CD38	3.60210200534892
ZDHHC6	7.01819185728345
NEFH	3.31252598330647
PGBD5	3.41319623943440
CTDSP2	7.46473917196321
RMND5B	6.38714882683389
ZNF257	3.50280643717316
DUSP4	3.75095687144478
FLJ22167	6.21289396994811
EXOSC7	7.28423120336167
ROR2	4.39455100870384
FOXM1	5.147614237753
ZBTB48	4.68834689969494
BUD31	7.28644791765647
MAOA	4.02895991129968
CCDC41	4.02188681644534
TNNT3	3.50985810470539
FBXO11	6.08290543469611
GYPC	5.30098619455065
PLIN	3.73926269093706
RFXAP	3.36155804611398
C6orf15	3.52921331928204
RNF4	8.4501490278576
F8A1	7.61271430825265
PPP1R3D	4.93707015299699
GRB2	6.60861748901276
TPM3	3.094714152336
SYT13	3.78422995484608
EPB42	3.41437865530988
RP5-1077B9.4	5.35584210498726
EIF1	10.6988980359877
CETN3	8.87843368180295
FPGT	5.75061570856129
PRY	3.64900854922471
NTHL1	6.71768060620129
POLR2B	9.42501787776579
RPS28	12.5762152547893
GDF10	3.04970416506190
COQ9	6.92207921088428
P2RX3	2.83088440129027
GCC2	7.47673656418916
RARRES3	7.03016953061056
PLXNA1	5.84779821469327
WBP4	4.57720544579875
KIAA0100	7.00360437766961
PMF1	8.2463573085204
HS2ST1	5.82610377920646
CRELD2	6.42967541550372
C8G	3.16085669411196
CD82	5.30562955647883
PMM1	5.31234483263304
CBLL1	4.14450374916885
LIM2	3.39155066781583
VAX2	3.32715363412849
SETDB1	5.83753515955135
LRAP	5.83648950405584
GCLM	6.86533616596016
CPEB3	3.17025700440924
PPM1A	6.18083519326756
INTS1	4.07673748678606
MMP16	3.23882687560556
CAMTA1	5.35989215699601
SAMSN1	4.75995196337326
DRD3	2.81858227499483
GMPPA	4.65599325226731
C11orf73	5.86925654942172
AIPL1	3.81658888318302
PTP4A2	9.34240541340546
IL24	3.4850422472776
BDKRB1	3.23137398707320
HPCA	3.8024385629254
MLF1	7.7189185947543
SEC14L1	5.93119991364346
CHFR	5.35698530697534
EMILIN1	3.29771743990510
THADA	6.64538060880430
TAF12	6.10452533244307
NDUFS4	9.30685521917825
ID1	6.7022009092387
PIK3CB	3.34666305393168
COL18A1	7.58083601526983
PDZD3	3.41536642159567
TBC1D17	5.03588023339202
COX8A	9.45550996700018
CDCA4	6.64050311985356
C2orf44	4.86928771216247
C9orf16	8.92236780988208
ERBB2IP	8.64801058666272
EMX2	8.8170082238101
FUS	6.52548663804788
NIPSNAP3B	3.70610580366154
TF	3.67219126471181
CXorf56	4.87722439899066
CLCN4	3.88319431457577
PWP2	5.70157953919093
MMP15	3.75964949043734
MTMR14	6.26027049252199
NPR1	6.41442420779583
DNAL4	6.18615777514873
ELAC2	4.72050396357915
ASS1	11.0461030104876
IPP	6.13051699036567
TMEM59	10.4904752320723
POLR2J	8.21599652917038
SEC23IP	5.11380542447578
RGS4	3.97935942507709
UQCRC1	9.17394364042253
SNX6	8.20569780970349
DDX18	7.33052002858412
POLG	4.52190410806471
ADAM23	3.97501876996614
ZNHIT2	4.09953450406841
TFR2	3.18036887699892
NCDN	4.28180370299986
RAG1	3.23833009464567
POMT1	4.94248962776439
CYP1A1	3.40580224466657
SNAPC1	6.13322673656422
GNA11	5.26879725546337
CCDC52	3.05721950569065
CAPN1	6.48111490245962
DDHD2	5.87483298731484
UPF3A	5.90759642316728
LAGE3	6.39638697856917
GNRHR	3.26409406031460
UNC13B	5.84090294300096
TTLL4	5.16602605042073
PPBP	2.92406909792523
HTR3A	5.01596760939972
SDC2	4.71943112438174
ANKRD49	7.00884575493786
BTF3	11.2585947862948
COX7A2	11.0217958494127
SARS	8.59588141652021
C13orf18	3.40432821769243
CACNB1	4.16122170409814
QKI	6.61643722819822
SETMAR	6.22124784055317
LAMB4	3.32504078503645
MAN2B1	6.46139613599674
EML3	5.00457761550388
ACADL	3.33494060374357
OFD1	7.3764684255385
CGA	3.55714381629482
EIF3EIP	11.0819766574772
PEX16	4.78690641578312
GNG12	8.06056268857835
HABP4	5.02494738312922
CNTN2	3.42084174509819
ASNSD1	7.65217362899919
FUT4	3.62223060049473
DBH	3.40330906520580
CD53	7.11852496813076
HIST1H2BJ	3.52857369860794
TFAP2B	3.14408748300107
ACF	3.72162460679336
TMEM11	6.22423931509185
CDH8	3.43557094914794
C3orf32	3.47798993283544
AGPS	5.5149960677757
C4orf18	3.28047373049258
PCCB	8.77273459962129
IPO13	4.66618780492242
PECI	6.58564877755461
UNG	7.54042239295273
C6orf105	4.24453253102184
GSTP1	8.20583917749947
SUV420H1	7.45681385804243
ARHGAP15	3.50183232668075
LTBR	6.34902362182019
TDRKH	3.37799698584154
PSG4	3.11457542904033
SLC9A3R1	6.73503885918496
NBPF3	9.14797671491663
SLC9A3	3.42960569787834
OSBP	6.49427160535702
PRR5	4.41473206875777
CHMP7	4.96079659626121
ADRA1A	3.04224601067897
ASAH1	6.4398542130103
FKBP4	6.71165678706879
ZNF350	4.56563310118823
DOM3Z	5.4803954087482
GIPR	3.89668596701851
AHI1	5.11517449619659
BST1	4.27115437452736
NCR2	3.58957446052646
NADSYN1	4.11447646055113
UBE2W	5.43441214557534
RGS14	4.21604953678396
KRT15	3.51938898152218
SCN11A	3.74879467292311
GFI1	3.6958544197456
FHL1	7.37798057539635
SMC6	6.61589046755341
GATA1	3.54041127740636
OSGEP	4.77296459543521
ARMC6	5.40289040613793
HK3	3.29156629576574
PSMD5	8.37711187880167
RSU1	8.69566733186764
RPL4	12.1053589783477
MAD2L1	8.29422276339259
RBPMS	4.02610632347302
EIF4A3	9.24183000855521
E4F1	4.91723912560392
DLEC1	3.58451114764882
PRPF3	6.14450483830595
EMR1	3.51529186407118
CHMP2B	7.76567610917603
CAMSAP1	4.80901993226609
RPS21	10.2404348468296
XCR1	3.44269879320541
ARID5A	4.46310224563291
RBM6	5.93306296815207
UBE2N	7.6248317035532
KLF4	4.91308224076792
MGC4172	4.62065589536242
LMO4	7.57114133512591
KLKB1	3.48632108086669
HDAC3	7.41978109990445
HP	5.59157861400593
SCHIP1	7.69732405235696
BTK	4.02327111115588
KRCC1	9.15372766739622
PRND	2.97978164585905
C6orf27	3.2408952480123
PIGL	3.5903242311333
CLCA1	3.73541244302744
C1orf112	4.48199006147849
OLFML2A	5.24907987995301
HUS1	4.55970768239744
SFRS6	7.69209473860697
CXCR7	5.95825188070744
UIMC1	6.74143509692914
FXYD2	3.29386380916363
GOT2	7.52187284575509
ZNF667	4.81992578173889
TFEC	3.74128078307439
ATP7B	5.63073660184897
RAB38	4.50083859799603
POLD2	7.03552538128086
PPM1H	5.10423593045929
DCX	3.27401934712843
NFYC	6.18891537477424
ZNF228	3.86264709939172
KIN	6.52107416949665
PLSCR4	7.38777110429057
HIST1H4I	4.18880477962857
PPARGC1A	3.07593232957476
HIG2	7.48870830499798
KCNK10	3.80830041846973
EXOC1	8.56101670291396
OR6A2	3.97606830758059
ETFA	8.54373856681797
PDAP1	4.55690908733388
C19orf6	3.4241211710802
POLRMT	4.41095694900992
ZNF146	7.9925450157855
MIA2	3.30600548885919
LY6G6E	3.38440869324
EIF4E2	7.91936446398792
NENF	5.08093834425225
HOXB5	3.9567660819202
ZNF324	4.49410811232636
CUGBP1	4.94307288505921
ENTPD7	4.32963362891459
TTC13	5.95543015204054
GJB5	3.29124870294343
PRSS22	4.36987472983678
CYP3A5	3.20994368385574
MBOAT5	4.25512598921239
CUL4B	4.88625419611007
CENPJ	3.84207531281970
KIAA0664	5.79138897173306
PITX1	3.72915767979552
PDGFRB	4.91716326355496
RDX	5.57619322231626
CELSR3	4.39220499088210
JUND	7.55881328757613
ITSN1	5.50925733097104
CHRNB1	4.07757299834011
EHBP1L1	3.51463990055512
C19orf2	8.50457716425757
FETUB	3.03859686579416
CAMK2B	3.41719877639664
DCTN1	7.00376305594146
TNKS2	6.38448787563713
MRTO4	7.54536846314605
C1QBP	6.18260954951675
TTC3	7.4120446507127
NDUFB8	8.08885906919366
CADPS2	5.80523424309678
EDG2	4.37808419628517
MYF5	2.86469369500440
SEMA3G	3.78926686802454
IL23A	4.3424467851611
GJA9	3.67146537295774
R3HDM2	7.52157372343398
C5	4.03061056435501
SLC2A10	4.86860348338073
TRIM45	4.93114246052419
TSP50	5.65061189617184
PAQR3	5.50311287337971
ANKRD26	3.65384495437013
TCP1	8.59629077708306
TMED7	7.14817165426348
CMA1	3.10592864444656
PTCRA	3.95461699627909
HCRTR1	3.48853474159493
FST	5.31872732060795
PAWR	4.30643889994966
LDLR	5.7656572939717
ASTN2	3.82699354307269
SCRN1	6.67384722758567
GPATCH8	6.2948453560847
KIF4A	5.89599039906381
TANC2	3.81473402422144
ZMYM5	3.45957845307906
PGM1	8.37726905606131
ZNF586	4.32760568175281
POLR3G	3.90529251942609
CPD	6.64317745539287
SNCAIP	4.16313322899626
DCT	3.48968212805932
HLA-DOA	3.83054924875123
TANK	6.95141874819686
RCAN1	4.83277115417065
UPK1B	6.03485134141017
DNAJB4	5.7087337588847
UGT1A8	3.35760582998901
LIMD2	3.25113506035612
HIST1H4L	3.48881860986783
PECR	4.87120560781284
HSPA2	6.8318044617088
SERP1	9.7796913054591
TACR2	4.46905710717755
NUP85	6.84703287019423
CD177	4.02874531237556
GPR135	3.16788866627005
PIGG	7.34336696609687
LGR5	4.91624723095498
JAK2	3.62783497706166
DPYSL4	3.26819859087584
TM9SF4	7.44424994065657
PTHR1	3.23669788081081
SIRPG	3.1167519715759
ZNF264	5.36291272367841
BICD1	7.42359439399961
RAB5A	7.85855409352814
FLJ13224	3.10374674271986
METTL5	9.2107156307429
HERC6	7.0777767082659
CASP1	5.58921006066717
USP9Y	2.76060179143828
LRP1B	2.91447646933908
XAF1	6.16798587476253
PLA2G4C	5.65462870879122
APOA2	3.04469794422706
SPAG6	2.97493958636660
KALRN	3.38137263963115
SECTM1	4.63263649984845
THOC7	9.33427915108929
IFNAR1	5.22808838200141
TCTA	6.84247983042215
NY-REN-7	3.23899592870178
TALDO1	9.5254614274208
B2M	11.9676964545902
LPPR4	3.22271826709050
SQLE	8.14663439513423
SEPHS1	7.13006759480103
EIF5A	5.84723038648677
FAM49A	4.92461201027742
YTHDC2	4.76695183467422
EHD2	4.65688176097181
NCF1	3.50565905426073
SPG7	6.3770611599912
ZNF614	3.60548336128375
HOXA5	3.61441633464160
NUP133	8.3961183056975
FGF12	3.61297634109855
SLMO2	8.21511525141328
INPP5B	4.66405518796987
PPID	7.70147822531945
SNTA1	4.32893167484592
IL20RA	4.10032290995667
UBE2J1	5.71813628611602
CACNG2	3.12801462308578
GCM1	3.18146257795849
ELF1	6.63420871605709
TLR5	5.82890513908961
TCFL5	6.93491957170835
C1orf107	6.36752166659474
C19orf22	7.40771717735613
SAFB2	6.03839056182499
MAP3K7IP1	4.11171674881775
NCK2	7.56173438720591
OXA1L	8.42581775454584
KIAA0652	5.453149034944
KLRG1	3.63017490031592
FRAG1	6.4633508718075
ZSCAN12	2.99231118521951
PSMD12	6.93501627465618
E2F4	5.28913591569088
CLEC4M	3.53346567064363
KIAA0999	4.84800183671585
CLDN10	8.01843791653197
MGC13053	3.92695711639278
TAC1	2.70983603003242
GYPA	3.39590382806376
HPCAL4	3.1826118225438
TRAIP	4.1118746343931
MEX3D	4.45785802632843
KIAA0232	6.66584615623408
ERCC8	5.71405513832809
NFAT5	4.47620763866135
GPX4	9.6785744583669
CSPG4LYP1	3.16618515373383
KIAA0368	5.92395461711257
FBXO3	5.75494304512077
DVL1	6.67847957537793
CMKLR1	3.5915059110437
GPR157	3.46115504324246
TYMS	8.1568999594218
OR52A1	3.42803194155009
PEF1	7.3020884568718
ZNF750	3.06435398725967
ALG9	6.06794914104343
MCM5	5.96402298817724
SDK2	3.25654776527798
BAIAP3	4.08501837505718
RABGGTB	7.4826969451661
KCNK7	3.32214711536554
PTP4A3	8.30330807113626
ANKRD40	4.45798686659694
CALCOCO2	7.18390489732652
TMSL8	6.89763065567834
SNCA	5.71551096448164
ZNF551	3.53215625645304
HBQ1	3.09076953277528
ARHGAP26	4.89876789375797
GEMIN6	7.10582364715113
HRAS	5.19806774151567
KLRC4	2.86483677436691
BSDC1	6.00089867336032
DSC1	3.53397045538823
RNF43	5.25826352386346
NDUFAF1	6.41613287080112
MAP2K4	5.16793765404558
FOLR2	4.59639247345054
LYZL6	3.40127562990335
EPB41L3	3.47498551067286
TEKT2	4.90263116009299
CDKN2B	3.20767689078598
WSB1	7.89981427601011
ZNF480	3.36908063711459
MAP3K6	4.39013496731193
PROS1	5.97113795225695
PSMB8	7.9080676690445
HN1	7.59898467422884
MAS1	3.28626416767844
APOL1	4.60141580442015
CSHL1	3.16035171137629
ZBTB7C	3.00601680368205
AHCTF1	6.06957334251377
SAE2	10.8329100002207
ITGA2	4.43037546947473
AP2S1	8.56223706636007
P15RS	7.5787310870301
MME	3.62295242706973
VAT1	7.65557996330464
MAST4	6.47273706588955
TUFM	9.49853005510682
KRT33B	3.41782947103814
THEG	3.83776361828277
KCTD2	5.07656820618753
WDR26	9.14207760139626
MFI2	3.40943535149108
KRT34	3.11513606934435
NR4A3	3.76770559712888
SGSM3	4.69784409788569
ARSA	4.10011000420137
TOMM22	5.63519489726247
SOCS3	3.85853512354458
UNKL	4.76033966165014
POP4	9.68261563981924
BHLHB3	10.8070662571544
MALL	3.77515320581959
SOX15	3.34365567290837
CCNA2	6.57166713146653
PARK2	3.39562604455753
GPR124	3.98059791453516
TMEM132A	4.5428366929733
CGRRF1	6.38802241093241
RUVBL2	8.42600990990067
MCAT	6.4221742532937
WNT10B	3.68523760187227
ISCA1	7.4635559280885
RPAP1	4.4445015840102
C12orf48	4.7414377715571
RAI16	4.77835641172862
RPL27	9.58933797687317
EPN1	3.60038503990032
MAGI1	3.15933967533036
GBX2	3.02924981359121
SLC35A1	7.93856434053772
GAL	3.83499398137803
SLC14A2	3.85111326538235
RDH11	7.21979319240377
ZNF518	4.42323044779945
PCYT1B	3.41702012819742
AUH	6.83480481067413
EIF3H	11.6596558224562
KIF1B	7.79085197875035
MBD2	4.81098086629322
AMOTL2	7.97017515663382
C6orf120	6.5586408342683
PIGT	8.58759166743754
PSRC1	6.21974504807441
PLA2G10	4.50764307583386
ALAS1	7.5762376329776
FOXO1	7.46939154015636
C17orf62	6.7140920420129
KIF5C	5.32651987108579
DUSP10	4.39124254037131
CRLF3	6.50784991549772
CLCNKB	3.18169823178935
PSMA5	8.62462424290836
FARS2	5.91971097349198
CCDC28A	7.12302557222261
AMPD3	4.3276208937484
PIAS1	7.28567990442933
ADCYAP1R1	3.46274800719726
TMEM134	7.0572537213605
CDH20	3.03236023528147
FBXO7	7.81076342133511
FLJ14213	3.33957426074353
ZNF3	4.97311199410977
LRRFIP1	6.41904951627389
TMEM49	8.48229245607
CNOT2	7.32659296960341
CBX2	3.00223438726896
ZC3H14	6.78280519438479
ALDH5A1	6.27149152442463
HNT	3.48088028686357
SERPINA4	3.25418480987145
FLJ20920	6.14986710511498
CRTAP	5.62154351333052
DDX50	7.66744217118861
STYXL1	7.06498002541552
TK2	4.47860152128822
BLVRB	6.79051783505127
STMN1	8.00336178060798
GUCA2A	3.12077560163528
DPP6	3.61988345379088
GALNT10	4.27330032864955
STK39	4.58909139367044
MMP24	4.95030501381419
CKS2	9.85891570856338
RHO	3.68937398838003
BANF1	9.46564001053324
CR1	3.02443004555868
RPS6KA2	4.75291806550689
HMBS	5.67005021620704
C20orf112	3.66791962487223
SLC25A24	7.5417754846598
MRPL22	8.61470703623246
SLC25A15	5.1785539231258
GADD45B	5.93669077110554
TDP1	6.08593190972717
ZNF287	3.95796488309327
DAAM2	4.481988460687
C11orf57	5.69435501758895
RFK	7.53419505098531
ZFYVE9	3.81937523563345
TCTN3	7.32619163640563
STCH	5.60186382691506
LOC283871	3.31483670458369
NDUFB3	8.1491116805171
DEFB4	4.65999273593901
FPR1	3.8386306430919
FMNL1	4.05355671520359
SEPT7	9.64243438987774
PTCD2	5.4437515800457
GNLY	3.81481546801637
GRAMD1C	7.31175939979224
ZNF165	4.45184874153945
TR2IT1	4.00715784612424
ARMCX3	7.0438011264039
NDE1	5.67029058496995
MAGEF1	8.25112610096511
ITGA10	3.79169539452642
ARHGDIB	7.32858549999718
FSHB	3.95840686400524
ANXA2	11.4482407243832
HLCS	4.08236169016178
MCF2L	4.82935808276189
AK1	6.05882610516811
FH	6.72815500685145
LGALS2	3.45621740612146
SYNPO2L	2.71053078854665
KIAA1045	3.42391543169031
C1orf183	4.66973780666572
MAGEA8	2.98523567085958
DGCR8	4.96524299638058
GSR	4.57839941287553
NEU2	3.32163252962593
HIST1H4B	3.21990970684610
CACNA1C	2.96357946170776
FAM20B	6.48379794476299
HES2	3.19085612359422
PDCD6	8.36741115171446
INTS7	5.96466563914928
AMPH	3.6946589543535
UCKL1	7.18813891727904
ASB4	3.15410685006063
C10orf97	5.81078214759637
ALDH1L1	3.56515868826231
CCL23	3.17708431169072
OBSL1	5.75797377145148
SLC12A7	7.19418949361333
THAP4	6.100735956979
RBM4B	5.96219536471595
OGFRL1	4.32909008238753
KIAA0831	6.11573839573566
C12orf11	7.84838033869017
PPP1R15A	4.99948103501272
KIAA0240	6.53117772942831
CD1B	3.36082739719784
FCGR2A	5.59952459851343
MDC1	5.1410624858114
MAN1A1	4.14172626607716
KRT9	3.46483761760202
HTR1A	3.37687389546565
OCEL1	7.1022841113161
ATP11B	5.60985652438327
NLGN4X	4.16584837964634
FBXO34	7.97786849730789
ALOX12	3.25737863428499
RB1CC1	8.4629509032556
PCDH12	4.1265798671085
RPE	5.49780616448687
EIF4E	7.0878218154283
CSDC2	4.02957369364374
ABHD5	5.25764090701786
TMBIM1	6.88211387539115
PET112L	5.16828358285969
P2RXL1	3.25078516924879
F2RL2	3.1576297326616
TRMT1	5.87677546821324
IMPG2	3.73242168117398
LRRC32	5.03230255252054
BGLAP	5.13435455821608
HTR4	3.37476754881660
MRAS	4.43695561078408
TRAF6	5.27417835347765
AXL	4.93379464267730
ATP2C2	3.58329846919358
LMNB1	6.95537214803532
TELO2	4.584101069132
PNPLA3	3.77312199813129
CSNK1E	6.76912011174165
SRP14	10.5658757097293
KCNQ4	3.22134461744618
PIK3C2B	6.29297494651511
C15orf15	8.44005883300001
TUBB2B	3.3653826537822
USP15	5.43816035666111
C12orf41	7.41855433911334
CEND1	3.4118087413293
RNF31	4.80202354700466
TCEAL2	5.01136649865628
PTGER2	4.30792508393052
UBN1	6.14484912000786
SLC5A7	3.40150988256916
SLC31A1	5.49461782218583
ADAM29	3.96792639540306
ST7L	4.27898024359294
GFOD1	5.82262324491598
CTNNA1	9.43178042410912
HRBL	3.70537916713247
CBX4	3.91711972986956
NTRK2	3.56079029839789
FOXN3	5.51549219611215
MFGE8	6.25937864357676
PFKFB2	3.95263186276809
TAS2R4	3.53263546279777
SH3TC2	3.23930454524241
IL10	3.70632948889894
PXMP4	7.35546831923828
RNF167	6.16459501830366
PRMT5	8.48398142451812
TSKU	4.97011098252423
ATPIF1	8.38471380484172
ETV3	3.44130785611694
PAK7	3.17516438657326
PDLIM1	9.29853948324299
CEP63	5.71917174822589
WDFY3	4.92435494304798
RNF126	4.55662462601292
DPM1	9.34822566637129
CLIC4	6.999231376803
ACR	4.00570968947002
KLK7	10.1223502858168
ALOX5AP	7.60253678919692
LRP1	4.69401997533051
TNK1	5.25738525283394
TAS2R9	3.18111858164735
ZNF16	5.27329691338148
POLR1B	4.72103262418013
SLC8A2	4.3794164444573
OLFM4	2.74461224589278
TACC1	4.63574247226354
SAMHD1	5.44055112055001
ATP13A2	4.50614714174939
KRT4	3.67257176933706
PAX6	5.04170259373549
SCG2	3.44373248670493
SLC17A6	3.57305887786375
TUBB4	6.06885813209214
PADI4	3.06573889884943
FMO3	3.13610825758807
NLK	6.84104792121822
POU4F3	3.21059866861789
MDM2	3.43586695693717
CAPNS1	9.92794963222511
SDF4	7.24263756125466
ITGBL1	3.23965053108587
TAP2	3.71578429853516
OR2C1	3.55550623009667
KLHDC3	6.86280447289791
EFHD2	5.87781367779156
GALR3	4.19586673329927
NBEA	4.04352681599586
ABCA6	3.14634617084116
ABBA-1	3.63336267509654
GNAI1	4.92721869465999
CLDN3	7.71759097988213
AKT2	3.38214020296194
EGFR	4.17588178434729
VPS4B	7.95887516466745
RBM16	8.55921637660992
GALNT6	6.4103264773443
ZDHHC3	5.32573475427643
SLC25A4	7.62391787227742
CYB5B	5.5997033556559
NDRG1	9.31656894264341
SESN1	6.17469379554677
GBE1	8.80347085076424
MRPL46	6.08486173881342
CLASP1	6.6650608813924
FARP2	4.56901049517325
ACOT11	4.33534550858891
LDHAL6B	2.90178584377608
MAPKAPK3	5.80278918200016
NCAM2	3.06195915081018
AFAP1	4.30224021536474
PRKD2	6.38060017621904
OR2H2	3.41720418573028
ZFP36L1	7.95741400996557
DZIP1	4.81357033272239
GPR161	3.88143551743926
RNF146	6.0022154983306
NKX3-1	3.85827720186856
CCNB2	8.57088733799083
ZNF10	3.90933086771405
WDR74	5.09377941143307
FAM134A	7.71103737601086
PCNP	9.11033021084247
PURA	5.48335956487443
DNPEP	6.72086953854264
ERBB2	5.61983644950159
CREB1	6.42683495247599
NEO1	6.38839718658115
DDX3Y	3.33368754190997
RPS3A	13.0835918062581
MXRA7	9.19021020080897
LGALS3	10.5434883126293
GLT8D1	7.71564177333106
TMPRSS3	9.35235572827495
UPB1	3.30514788040819
LAT	3.67064901021334
CLDN14	3.57908778196835
DHX38	4.52671186911252
KCNA3	3.22100734546867
BTBD1	8.05280334274852
TARS2	6.12558909703663
SKIV2L2	8.51570837912396
ABCF1	7.74787868387382
CDT1	3.44027952128713
ZHX2	8.52624585694285
FCF1	5.06272109649691
LRRC49	6.25858515430297
GUCY1B2	3.73771349041191
CD28	3.27980906332652
SMARCA4	6.85567501265474
SEPT2	9.27932137991301
SOHLH2	4.04940421804568
MCOLN3	5.1415034807716
LRP8	6.22527423075772
TAGLN3	3.91805131896466
MASP2	3.48356782423113
GPATCH3	4.4524084160492
TTRAP	8.25843247145633
AGL	6.92500662852443
NFE2L3	4.90879673807368
PSD4	4.22633810110482
PALMD	4.22100188591242
CCNB1IP1	9.3176425324734
TMEM43	7.92999706967553
OBFC1	6.36411554732193
STAT5B	4.54492718275407
C14orf79	4.89007340098464
ENPEP	3.75506594542174
SSB	8.73357892988745
SCT	2.87355741566365
TIMM23	5.58538436980434
SKI	3.69678365967702
SLC22A13	3.12123833650919
AKAP3	3.77248704893550
OAS2	4.57986304170839
KIAA0423	6.74563791170032
SEC61G	9.23494326041151
CAPN11	2.99210187255768
TMEM50B	7.0796099436197
DEGS1	7.80041126922746
ARHGEF4	3.31315401774215
DBNDD1	4.36581727655415
TBL1XR1	5.6278710371728
FAIM	7.26712485567095
SP140	3.37945531408564
G6PD	4.38722614951719
NUDC	7.22720241433705
GABRP	3.32227366983071
SCARA3	6.54214887429709
TACSTD2	5.73105805349181
EIF3J	6.85238987170901
PPP2R2A	7.52530967642522
CPA3	3.68073197916358
PVALB	3.22010417197029
BCAT2	6.76174893712713
MFN1	6.58677749535072
F10	3.01553075302194
