Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_B01_458660
ARHGEF9	3.77652761078176
ABR	4.61621329793843
C10orf22	6.91303849242639
STK17A	5.84935584651295
FOXE1	3.33920819924736
GML	3.24901736307527
CNGA3	2.88034385650698
CD38	3.92208057233583
ZDHHC6	7.5048864969966
NEFH	7.22272430967465
PGBD5	3.52687123150682
CTDSP2	7.61385026449125
RMND5B	5.76862947972934
ZNF257	3.93635451745085
DUSP4	3.71674076940588
FLJ22167	4.55993332356818
EXOSC7	6.67395826182533
ROR2	3.69471420870469
FOXM1	5.70488968594631
ZBTB48	4.65183378972432
BUD31	8.23687199962972
MAOA	4.19410320516562
CCDC41	4.33193147954715
TNNT3	3.73608147007417
FBXO11	5.81723614947733
GYPC	7.6125003731914
PLIN	3.57587284829279
RFXAP	3.63530651048671
C6orf15	3.99423852898774
RNF4	8.14631213948246
F8A1	7.10911535786903
PPP1R3D	4.56450945906039
GRB2	7.14110880597414
TPM3	3.32695333366907
SYT13	3.66756680075662
EPB42	3.56612698964276
RP5-1077B9.4	5.20319339410807
EIF1	10.7188942487237
CETN3	8.0311983996988
FPGT	5.03731016596683
PRY	3.63767824219093
NTHL1	5.10024477863793
POLR2B	8.65346166453998
RPS28	11.4918798795126
GDF10	3.05443473876084
COQ9	6.50959622565972
P2RX3	2.91017763300352
GCC2	7.75822290968587
RARRES3	5.80123135184683
PLXNA1	5.96591970707631
WBP4	5.69343984511543
KIAA0100	5.77118315831643
PMF1	6.65653681004998
HS2ST1	6.22146026912054
CRELD2	6.50022639554851
C8G	3.23906325295387
CD82	5.26004101152486
PMM1	4.95945917706488
CBLL1	5.15016237603771
LIM2	3.51003902472975
VAX2	4.11904005214871
SETDB1	5.30668517410071
LRAP	4.65039025002499
GCLM	7.29983810382828
CPEB3	3.53600336838649
PPM1A	6.21032398583894
INTS1	4.14305493581753
MMP16	3.18851037114642
CAMTA1	5.52151465831102
SAMSN1	5.7371812099008
DRD3	2.74488617700443
GMPPA	5.55054260046958
C11orf73	6.90898854194483
AIPL1	3.60078564007091
PTP4A2	8.98836111726846
IL24	3.46587076691195
BDKRB1	3.43418152053589
HPCA	3.49185016115611
MLF1	6.88388946079803
SEC14L1	5.97028629136251
CHFR	5.3403619362456
EMILIN1	3.80545626235925
THADA	6.24480048757122
TAF12	5.95162684412987
NDUFS4	8.57355104011955
ID1	7.54441076989583
PIK3CB	3.70207786179301
COL18A1	7.33730557660149
PDZD3	3.296162011589
TBC1D17	4.46182563097531
COX8A	9.90290445220763
CDCA4	6.85107684513753
C2orf44	4.53377469257968
C9orf16	7.98444036375779
ERBB2IP	7.80771918446032
EMX2	7.83790535229255
FUS	7.23464540281486
NIPSNAP3B	3.78878105006532
TF	3.18076888934259
CXorf56	5.29624898960524
CLCN4	3.71793303594111
PWP2	5.03057453229125
MMP15	3.55392898998456
MTMR14	5.99449069271813
NPR1	5.63683744158626
DNAL4	5.65230527468355
ELAC2	4.56775837291095
ASS1	10.806306528084
IPP	4.76417497745293
TMEM59	9.6977369015542
POLR2J	8.8424413691982
SEC23IP	5.73951013677439
RGS4	6.50568412878298
UQCRC1	8.86099477657092
SNX6	7.56637508997077
DDX18	7.39156823565298
POLG	4.06572378116202
ADAM23	3.98658960385424
ZNHIT2	4.25512425993139
TFR2	3.48549645389472
NCDN	4.26405252775911
RAG1	3.27242717991498
POMT1	4.83049131922942
CYP1A1	3.26538097685251
SNAPC1	6.75162618704638
GNA11	5.37271085580668
CCDC52	2.76627756061843
CAPN1	6.39106012413769
DDHD2	7.60644249020039
UPF3A	6.72843550581756
LAGE3	5.96635265652488
GNRHR	3.06384401023722
UNC13B	5.37438072419771
TTLL4	4.44846117299261
PPBP	3.48788798504683
HTR3A	3.18677227310709
SDC2	5.44832013513952
ANKRD49	7.31018950033036
BTF3	10.6126947382247
COX7A2	11.1329347230014
SARS	8.85210341020786
C13orf18	5.52660597589966
CACNB1	3.92752191051957
QKI	6.31393521776032
SETMAR	6.14819679579656
LAMB4	3.60617327980839
MAN2B1	6.02939575397803
EML3	4.78883689609954
ACADL	3.19767024817024
OFD1	7.2014459840621
CGA	3.17354783052721
EIF3EIP	10.7013574431197
PEX16	5.23677611282127
GNG12	8.21944078601297
HABP4	4.50898760814989
CNTN2	3.39748597770157
ASNSD1	7.3448204855629
FUT4	4.02610362109412
DBH	3.37018851891275
CD53	7.40639485974493
HIST1H2BJ	3.37240890765602
TFAP2B	3.06881451622844
ACF	3.61789383343147
TMEM11	6.06818702333086
CDH8	3.38162374312287
C3orf32	4.22208793077638
AGPS	5.44086904091285
C4orf18	3.35934796237510
PCCB	7.71990045265273
IPO13	4.66150303519824
PECI	8.28739013227777
UNG	7.3080991502807
C6orf105	3.62340821379063
GSTP1	9.61131798429862
SUV420H1	7.75673476307279
ARHGAP15	4.06601854749613
LTBR	6.26735992857056
TDRKH	3.16897121441404
PSG4	3.30154782701168
SLC9A3R1	5.91275797832205
NBPF3	9.07678298367582
SLC9A3	3.49421568525510
OSBP	6.30749573236214
PRR5	4.72936672003387
CHMP7	6.05286816979693
ADRA1A	3.12324980796785
ASAH1	7.3122408130596
FKBP4	7.2936349800806
ZNF350	4.93782780961316
DOM3Z	5.51711175814404
GIPR	3.71296678917713
AHI1	4.60711038497641
BST1	4.52606588318226
NCR2	3.57380838175358
NADSYN1	4.86145924587465
UBE2W	5.90900511978322
RGS14	3.76560185850231
KRT15	5.37411853716188
SCN11A	3.66668831721949
GFI1	3.58623106014479
FHL1	4.87828960563212
SMC6	6.30108670150999
GATA1	3.76267451224384
OSGEP	5.12046966599276
ARMC6	4.49161349313593
HK3	3.42369107181194
PSMD5	6.81558871055252
RSU1	8.00097549968735
RPL4	11.8808468758954
MAD2L1	8.05358886360276
RBPMS	4.46410185434735
EIF4A3	9.53109846645337
E4F1	4.86394368927059
DLEC1	3.47826255010685
PRPF3	5.66204213025148
EMR1	3.01115387429269
CHMP2B	7.64906843135301
CAMSAP1	4.72203202091125
RPS21	9.78763677580116
XCR1	3.12466185003741
ARID5A	4.34842154938919
RBM6	6.06879352767372
UBE2N	7.87902611397834
KLF4	5.42093796523831
MGC4172	3.92700460559759
LMO4	6.79022647733018
KLKB1	3.06755088751968
HDAC3	7.11874832049934
HP	5.80372062991206
SCHIP1	7.01329165996905
BTK	3.93240256662533
KRCC1	8.04603321444841
PRND	3.03376795486634
C6orf27	3.23668357673822
PIGL	3.5129254811992
CLCA1	3.45896312437537
C1orf112	5.56448259532617
OLFML2A	6.88025453705136
HUS1	5.09981185125192
SFRS6	7.9032485003665
CXCR7	7.96878911607639
UIMC1	5.99487390409986
FXYD2	3.3457218313789
GOT2	7.14748474845814
ZNF667	4.39986253635991
TFEC	3.76143121684932
ATP7B	5.75807770291671
RAB38	5.93167730836483
POLD2	7.13028618194723
PPM1H	5.24524658432832
DCX	3.29563709090175
NFYC	5.76161554776701
ZNF228	4.32008298631669
KIN	7.28701298197296
PLSCR4	6.41027328931634
HIST1H4I	3.83553455275020
PPARGC1A	2.94960624450079
HIG2	7.21623134698579
KCNK10	3.91048820261698
EXOC1	7.94557832403073
OR6A2	3.58169066449751
ETFA	8.62241874361062
PDAP1	5.58085027315507
C19orf6	3.37101032810353
POLRMT	3.9449680280974
ZNF146	8.85144310321525
MIA2	3.11298141724895
LY6G6E	3.16028368983454
EIF4E2	8.44097216941632
NENF	4.65784439442632
HOXB5	4.11205621327259
ZNF324	4.25670741331483
CUGBP1	4.61658496275074
ENTPD7	4.45257041965028
TTC13	5.85703855454762
GJB5	3.1325204391021
PRSS22	4.26222591820600
CYP3A5	3.31790897704573
MBOAT5	5.32875024466903
CUL4B	5.06948615270377
CENPJ	3.80279628026899
KIAA0664	6.05917345706049
PITX1	3.40307510451769
PDGFRB	5.14410553666094
RDX	6.08548542628247
CELSR3	4.35800133788828
JUND	6.03169884731131
ITSN1	4.74355688385303
CHRNB1	3.96639455364282
EHBP1L1	3.34075540908272
C19orf2	8.7063272754072
FETUB	3.0871037777295
CAMK2B	3.12741047375602
DCTN1	5.91641563144797
TNKS2	7.02091620559256
MRTO4	7.7445411117735
C1QBP	6.48105883970193
TTC3	7.91714131472714
NDUFB8	8.36072078819462
CADPS2	4.62420041740192
EDG2	4.41526686290604
MYF5	3.14206310699937
SEMA3G	3.37602202516492
IL23A	4.52327742383118
GJA9	3.67508041372175
R3HDM2	6.95715023188799
C5	3.81818972788191
SLC2A10	6.86634339304168
TRIM45	4.61843322599845
TSP50	4.34179731520886
PAQR3	4.83371548778959
ANKRD26	3.32045379449224
TCP1	8.8528712123211
TMED7	7.10205146526477
CMA1	2.97918006813902
PTCRA	4.11405827153919
HCRTR1	3.40298601001189
FST	5.65538856145524
PAWR	4.28486278043094
LDLR	4.42777395671551
ASTN2	3.59806238502477
SCRN1	7.79030961474762
GPATCH8	6.25030015298149
KIF4A	6.20308807133101
TANC2	4.03871959596143
ZMYM5	4.46076933597584
PGM1	9.7755011746861
ZNF586	4.99042999935597
POLR3G	3.71805473855952
CPD	4.38024503973892
SNCAIP	4.14089419229908
DCT	3.34929553896868
HLA-DOA	3.57892567977187
TANK	6.78352164710091
RCAN1	4.78214059107142
UPK1B	5.91620649476633
DNAJB4	5.98432431585594
UGT1A8	3.28781564689495
LIMD2	3.36661810246195
HIST1H4L	3.49195643509255
PECR	4.8883104320915
HSPA2	7.42779262317244
SERP1	9.33735716796275
TACR2	3.2284828678997
NUP85	7.19052536165546
CD177	3.71357750690228
GPR135	3.03863403756096
PIGG	7.09662830299156
LGR5	3.96904014427616
JAK2	3.5246722674288
DPYSL4	3.30103965954097
TM9SF4	6.15362933878277
PTHR1	3.53278763399343
SIRPG	3.12829913732002
ZNF264	4.51059263431901
BICD1	5.79062521486626
RAB5A	8.08374728216725
FLJ13224	3.18961661922631
METTL5	9.4135929389565
HERC6	6.41933478671144
CASP1	5.43266703262442
USP9Y	2.78127926092435
LRP1B	3.23731325949755
XAF1	6.48326274417488
PLA2G4C	3.44912395445889
APOA2	3.02056731752547
SPAG6	3.05829765294119
KALRN	3.49333838390068
SECTM1	4.78286457084489
THOC7	9.15935230321392
IFNAR1	4.06988764098677
TCTA	5.86279851495883
NY-REN-7	3.58410152802625
TALDO1	9.56314773341754
B2M	11.8108647951546
LPPR4	4.61394129115261
SQLE	6.41055848879996
SEPHS1	7.2795165013996
EIF5A	6.64631369507504
FAM49A	4.20390535365673
YTHDC2	4.25934602727976
EHD2	4.84640027280113
NCF1	3.44515254385617
SPG7	6.20951122501027
ZNF614	3.5993727226625
HOXA5	5.11836622436349
NUP133	8.06327410329823
FGF12	5.81777024274145
SLMO2	8.16972625224519
INPP5B	4.80852825096121
PPID	6.8980531182226
SNTA1	4.51618345889072
IL20RA	4.01056669084117
UBE2J1	6.426098617895
CACNG2	3.04809369049072
GCM1	3.24774313626061
ELF1	7.5378427101386
TLR5	4.46626880651797
TCFL5	6.38271082586208
C1orf107	5.92907027451512
C19orf22	6.59946523489358
SAFB2	5.75588114319025
MAP3K7IP1	3.72673496173057
NCK2	8.20653969803963
OXA1L	8.25657007963645
KIAA0652	5.75500857286942
KLRG1	3.750615912997
FRAG1	5.8815150552681
ZSCAN12	3.07129950049890
PSMD12	7.84424611913946
E2F4	5.11017295283888
CLEC4M	3.43463268128462
KIAA0999	4.50221000460208
CLDN10	7.48064686563229
MGC13053	3.92325729353584
TAC1	3.25127739160494
GYPA	3.34612588684177
HPCAL4	3.39668016170903
TRAIP	4.29676262722076
MEX3D	5.00320220018588
KIAA0232	6.87283454471444
ERCC8	6.00312943938202
NFAT5	3.99363906395795
GPX4	9.11025293828166
CSPG4LYP1	3.01902954355619
KIAA0368	5.81819226393275
FBXO3	5.36256899016084
DVL1	6.29720806117124
CMKLR1	3.53034310749543
GPR157	3.26110309573350
TYMS	9.16654345512842
OR52A1	3.01657708198068
PEF1	7.30670213779665
ZNF750	3.16957625491478
ALG9	5.55550786837765
MCM5	5.43877776876598
SDK2	3.52934988434770
BAIAP3	3.61571056234596
RABGGTB	7.00174353802813
KCNK7	3.19416544160314
PTP4A3	6.46301678218563
ANKRD40	4.51385178325552
CALCOCO2	7.22029920139656
TMSL8	5.9566297088886
SNCA	4.80504565734934
ZNF551	4.02465712211321
HBQ1	3.29809557926773
ARHGAP26	4.27970082941178
GEMIN6	6.52906112814575
HRAS	5.50809203747419
KLRC4	2.70292809137806
BSDC1	6.1429572788911
DSC1	3.72164744671784
RNF43	5.65019969257699
NDUFAF1	5.92518161749676
MAP2K4	5.62014295704859
FOLR2	4.68552026045982
LYZL6	3.46601495534440
EPB41L3	3.8553212349908
TEKT2	3.53144071801335
CDKN2B	3.27860797708155
WSB1	6.24701684044532
ZNF480	3.86613130434668
MAP3K6	4.29821097387344
PROS1	6.61532946631229
PSMB8	6.93184698260105
HN1	8.35914752371797
MAS1	3.4026702980357
APOL1	4.60087137129637
CSHL1	3.23089339090151
ZBTB7C	2.95430655260177
AHCTF1	6.27236851452906
SAE2	9.80532823148516
ITGA2	4.6243923201315
AP2S1	9.17264846886369
P15RS	6.88021753699597
MME	3.77686621464641
VAT1	7.46079320359076
MAST4	5.11066140035443
TUFM	9.25757861616607
KRT33B	3.40651073257493
THEG	3.84844089743314
KCTD2	5.32341628406252
WDR26	9.0852939876105
MFI2	3.17475154223525
KRT34	2.95633458860855
NR4A3	4.33737186912107
SGSM3	4.44118068438363
ARSA	3.8853902888366
TOMM22	6.26358155086279
SOCS3	3.69850618472465
UNKL	3.74226543355636
POP4	9.46110956838292
BHLHB3	9.6275352203273
MALL	5.24674523677993
SOX15	5.16734218672229
CCNA2	6.0866916673026
PARK2	3.32704574130627
GPR124	4.49419602723713
TMEM132A	4.71816263126453
CGRRF1	6.70555297738762
RUVBL2	8.58250633333978
MCAT	6.26623308818787
WNT10B	3.5523547147016
ISCA1	6.76970328348684
RPAP1	4.3096987990283
C12orf48	5.14614958593675
RAI16	5.48418455316769
RPL27	9.59845352127778
EPN1	3.95997461350499
MAGI1	3.03009205371722
GBX2	3.15921138824823
SLC35A1	7.44994923347327
GAL	3.68833323866006
SLC14A2	3.30434380092188
RDH11	7.56343940723352
ZNF518	4.22839772562464
PCYT1B	3.23325526978267
AUH	7.69272627131159
EIF3H	11.0402076008109
KIF1B	7.37722880336483
MBD2	4.74161130316575
AMOTL2	8.50209221856074
C6orf120	7.3028582431406
PIGT	7.87841104221465
PSRC1	6.21937889184649
PLA2G10	4.56939950342254
ALAS1	7.33877949153937
FOXO1	7.02844856371347
C17orf62	7.13088410235234
KIF5C	6.38570062813524
DUSP10	4.55148226903003
CRLF3	6.17876604626332
CLCNKB	3.48416266779931
PSMA5	9.34531062328127
FARS2	6.087837350617
CCDC28A	6.61853337350305
AMPD3	4.46365408036086
PIAS1	6.60136819456084
ADCYAP1R1	3.41419346254786
TMEM134	6.77432761215119
CDH20	3.08728769158045
FBXO7	7.70597866077816
FLJ14213	3.40651553337606
ZNF3	5.79118912595859
LRRFIP1	7.34151760167085
TMEM49	9.28116936974005
CNOT2	8.88751292512334
CBX2	2.84601369242568
ZC3H14	6.86123507715878
ALDH5A1	5.30224091274743
HNT	4.56803774741531
SERPINA4	3.12756224323893
FLJ20920	5.9655594624311
CRTAP	5.15667734521228
DDX50	8.36119256707222
STYXL1	7.92041083068445
TK2	4.27934107746976
BLVRB	6.99115020215665
STMN1	8.33636776246953
GUCA2A	3.19951284843537
DPP6	3.06484208026882
GALNT10	4.85977599363777
STK39	6.22054365222277
MMP24	4.69299161561141
CKS2	9.85479896448907
RHO	3.82242836036323
BANF1	8.7054552116957
CR1	3.03632405316689
RPS6KA2	5.72085346896641
HMBS	6.27257169732706
C20orf112	3.88722201021614
SLC25A24	7.36423553405086
MRPL22	8.43779244887075
SLC25A15	6.04070877910175
GADD45B	6.48716057399411
TDP1	6.41582169897873
ZNF287	3.71813199975668
DAAM2	4.63549959868946
C11orf57	5.26347008675105
RFK	6.62034804238205
ZFYVE9	4.05583184777041
TCTN3	7.30936602051551
STCH	6.51140376857312
LOC283871	3.72624768400446
NDUFB3	8.59477836384843
DEFB4	3.57941883753747
FPR1	4.32187704953355
FMNL1	3.74651104085097
SEPT7	9.91793007890894
PTCD2	4.68150298188279
GNLY	3.53829516276152
GRAMD1C	5.68925176187198
ZNF165	5.57586477168686
TR2IT1	4.29332977138636
ARMCX3	7.23686484847428
NDE1	5.92264700623005
MAGEF1	7.48411766650431
ITGA10	3.86472505090388
ARHGDIB	7.85362585278754
FSHB	3.70442568592309
ANXA2	12.0215383324854
HLCS	3.94906107806771
MCF2L	4.48258617123658
AK1	6.19575261543231
FH	6.90540977613047
LGALS2	3.65629839443746
SYNPO2L	2.72691099814978
KIAA1045	3.36922031728628
C1orf183	4.44949011772575
MAGEA8	3.09981762875131
DGCR8	4.63276261973095
GSR	5.60252059194015
NEU2	3.38099603449443
HIST1H4B	3.44996270504205
CACNA1C	3.11375790144462
FAM20B	6.30876396543695
HES2	3.09364499867134
PDCD6	9.74507294172088
INTS7	5.30059470903521
AMPH	4.22560609425216
UCKL1	6.37159746596935
ASB4	3.00361312687219
C10orf97	5.75523142646785
ALDH1L1	3.73577580926835
CCL23	3.20856852713866
OBSL1	5.04875675140247
SLC12A7	7.74915529856256
THAP4	5.58805407100018
RBM4B	5.48809559177803
OGFRL1	4.99240887135906
KIAA0831	6.23985953916897
C12orf11	7.75977107633504
PPP1R15A	5.332461117852
KIAA0240	5.32553082564232
CD1B	3.19881999511194
FCGR2A	5.33665405991404
MDC1	5.09477180869142
MAN1A1	3.77232756312576
KRT9	3.56226234131249
HTR1A	3.23874146711303
OCEL1	5.1465380678147
ATP11B	6.7722283790308
NLGN4X	4.39922550125792
FBXO34	7.49302326550377
ALOX12	3.44663758335641
RB1CC1	7.2225876821377
PCDH12	4.30578149949496
RPE	6.35894826411446
EIF4E	6.49441054155476
CSDC2	4.21238580183692
ABHD5	5.16747649073832
TMBIM1	6.51195058326798
PET112L	4.77084220988991
P2RXL1	3.29216981048885
F2RL2	3.01238089629391
TRMT1	4.84409379761278
IMPG2	3.78136621758116
LRRC32	6.27452275973203
BGLAP	5.12204579017732
HTR4	3.27977109738050
MRAS	4.90757121116255
TRAF6	4.96556809315164
AXL	5.53270869718918
ATP2C2	3.19160868228250
LMNB1	5.99631564464141
TELO2	4.47918681822409
PNPLA3	3.35569131203477
CSNK1E	6.59476800094473
SRP14	10.3469052615452
KCNQ4	3.21473117175979
PIK3C2B	5.32380135151105
C15orf15	8.31887099661443
TUBB2B	5.27142298934241
USP15	5.86995618384025
C12orf41	8.32611645974238
CEND1	3.63978748468159
RNF31	4.95959333736906
TCEAL2	5.37754986681683
PTGER2	5.22321013903949
UBN1	6.33853496368236
SLC5A7	3.18238601769809
SLC31A1	5.65451104165732
ADAM29	3.47587589513303
ST7L	3.80951448805543
GFOD1	7.43322426172446
CTNNA1	9.19694905273382
HRBL	3.70579035064814
CBX4	3.50410612869586
NTRK2	3.46890763082037
FOXN3	5.59318353715442
MFGE8	7.53498388711115
PFKFB2	3.68153054071269
TAS2R4	3.54975341656043
SH3TC2	3.23332798298139
IL10	3.71469987341374
PXMP4	6.10970219168267
RNF167	6.09535082128742
PRMT5	7.8161323028229
TSKU	6.21310674185873
ATPIF1	8.68548989041808
ETV3	3.30164076000781
PAK7	3.11563887205467
PDLIM1	8.90187328787233
CEP63	5.96634640706058
WDFY3	4.99411765433272
RNF126	4.80462006771717
DPM1	9.49013867224366
CLIC4	7.28206921098088
ACR	3.95241164704662
KLK7	6.54039968876683
ALOX5AP	7.14000389096383
LRP1	5.0879350890088
TNK1	4.44726210073086
TAS2R9	2.92870188328181
ZNF16	5.88052845743762
POLR1B	5.18595096931341
SLC8A2	3.80359569647770
OLFM4	3.06657603995861
TACC1	4.65685547254941
SAMHD1	5.89493670680881
ATP13A2	4.96933320419133
KRT4	3.55072447791441
PAX6	3.51667917913339
SCG2	6.07437783625331
SLC17A6	3.37652353693115
TUBB4	3.77327062928566
PADI4	3.04516739624013
FMO3	3.03319797291612
NLK	3.94738090891436
POU4F3	3.07348212398777
MDM2	3.62620688154402
CAPNS1	10.0648504658688
SDF4	7.13809489776921
ITGBL1	3.40189575010321
TAP2	3.86284182766949
OR2C1	3.39007774868753
KLHDC3	7.10956925432326
EFHD2	5.5968438778308
GALR3	3.65249533541478
NBEA	4.7681257548174
ABCA6	3.36045342745159
ABBA-1	3.55013555340641
GNAI1	7.31976582288009
CLDN3	8.9366728012196
AKT2	3.40170972901089
EGFR	4.77781645080402
VPS4B	7.39313903654105
RBM16	8.23316280022033
GALNT6	6.27427832792392
ZDHHC3	5.77470784802895
SLC25A4	6.73187605338498
CYB5B	5.1528327227432
NDRG1	7.71598889864288
SESN1	4.94456426741174
GBE1	8.09842699145792
MRPL46	5.99409624119504
CLASP1	6.02588504943949
FARP2	4.40466058647764
ACOT11	3.67434088718159
LDHAL6B	3.04803197556739
MAPKAPK3	5.74120897006621
NCAM2	3.22301859710318
AFAP1	4.34859066284941
PRKD2	6.00386511544469
OR2H2	3.25207880837891
ZFP36L1	7.29521499852976
DZIP1	5.24226161257847
GPR161	4.29621943727645
RNF146	5.67841122997037
NKX3-1	3.94888655634538
CCNB2	8.07248020209268
ZNF10	3.57264587759084
WDR74	5.97298153840587
FAM134A	7.67605617227736
PCNP	8.73292664300821
PURA	5.5666992054697
DNPEP	6.97157845983991
ERBB2	5.43767982341764
CREB1	6.51035274278915
NEO1	5.07694473877594
DDX3Y	3.19752597793119
RPS3A	12.7978178399529
MXRA7	10.1431184793583
LGALS3	10.9598029102397
GLT8D1	7.23986405399206
TMPRSS3	7.49023944029595
UPB1	3.27659769489957
LAT	3.77981221574261
CLDN14	3.66983618513354
DHX38	4.35211133510621
KCNA3	3.13167895586142
BTBD1	7.78806820108113
TARS2	5.37257310727418
SKIV2L2	8.13243336317627
ABCF1	8.12693585494439
CDT1	3.3555587840034
ZHX2	7.01888526665143
FCF1	5.34318707118423
LRRC49	4.82217508780703
GUCY1B2	3.87407810146218
CD28	3.19286979876873
SMARCA4	6.23754127841869
SEPT2	9.67317296925437
SOHLH2	4.02056070512937
MCOLN3	3.74421269971036
LRP8	4.58175524551685
TAGLN3	3.62847936002585
MASP2	3.6220381864931
GPATCH3	4.34139014505804
TTRAP	8.8806894968523
AGL	7.8424092374644
NFE2L3	5.08081395011067
PSD4	3.98974104801193
PALMD	6.6405729538966
CCNB1IP1	8.14396359144735
TMEM43	7.22411873269014
OBFC1	6.53169818618245
STAT5B	4.37064497478987
C14orf79	4.56241782494251
ENPEP	4.56536616141838
SSB	8.98337393657756
SCT	3.10940011606734
TIMM23	7.00833526352762
SKI	3.76633074570211
SLC22A13	3.11437256016130
AKAP3	4.46052901332632
OAS2	5.58617286537204
KIAA0423	6.46847961783991
SEC61G	9.82744825020554
CAPN11	2.965041877091
TMEM50B	7.52115386527812
DEGS1	7.9532815609532
ARHGEF4	3.27711056950959
DBNDD1	4.27015742628104
TBL1XR1	5.33612623143489
FAIM	5.89543484959
SP140	3.06626939648546
G6PD	5.61964640226217
NUDC	7.70548748459838
GABRP	3.62202790581264
SCARA3	5.65200464968482
TACSTD2	5.93290010319957
EIF3J	7.303349743173
PPP2R2A	8.6512046843087
CPA3	3.87356060717277
PVALB	5.99354284311683
BCAT2	6.88856898584248
MFN1	6.40777746015638
F10	3.01339151410010
