Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D03_458646
TERF2IP	7.85304612756098
PHF20	6.31399373883333
COL1A1	7.89766591946468
KIAA0090	4.85763110440777
GTPBP1	4.1473394085003
GRK5	3.75735551942838
AP1S2	5.27403470807715
RAB33B	4.44128695714963
CA11	6.24169881489877
ALDOC	4.22832608478333
NUDT1	5.66888401068354
ZNF212	5.22323783684566
ACBD3	7.62641767978727
ZNF83	7.487829977354
PRDM2	4.70011159084909
GDPD5	3.82192245179909
PDCD4	6.27434871829244
CEP350	7.1217209977414
FOXP3	3.31955140183904
SMYD3	6.37214782366792
CST7	4.2270377042106
SELL	6.45712195124757
CIAO1	6.21678477951203
LGI2	3.65587416819789
WDR45	6.43012275393953
ANKRD6	7.43861332056678
LTBP4	3.93042505093779
PSCD3	3.34328210512751
PYY	3.25204313833219
KCNC1	3.15085637346504
SIRT6	3.83570474068141
CCL19	3.9504894203542
ARHGEF9	4.76474466432868
ABR	4.64123857954639
C10orf22	7.1381147456739
STK17A	5.20556000750692
FOXE1	3.19566807229704
GML	3.16477821319306
CNGA3	3.00552329938757
CD38	3.58573071463759
ZDHHC6	8.16424712947532
NEFH	3.3188384570448
PGBD5	5.02989868018902
CTDSP2	7.07654406822213
RMND5B	4.61726275485261
ZNF257	3.18520846143674
DUSP4	3.9820882023974
FLJ22167	7.21685951141603
EXOSC7	5.92435666483495
ROR2	3.72683472526647
FOXM1	5.05242244572994
ZBTB48	4.41418636409438
BUD31	7.92026134425374
MAOA	3.74958467752482
CCDC41	5.84073682421992
TNNT3	3.75600386176909
FBXO11	6.26603501755969
GYPC	5.99337811265039
PLIN	3.39505488437037
RFXAP	3.76947337246463
C6orf15	3.71917927005971
RNF4	8.56464446791642
F8A1	8.86649149699498
PPP1R3D	4.53132612752343
GRB2	7.13346083794013
TPM3	3.10033125227046
SYT13	3.698078502466
EPB42	3.31695653210885
RP5-1077B9.4	4.45148506302824
EIF1	9.69777242248706
CETN3	7.03118863806645
FPGT	4.99846991917546
PRY	3.44856565059045
NTHL1	4.97160836597266
POLR2B	8.7958189093836
RPS28	12.0522351939150
GDF10	3.29924911019012
COQ9	7.76757790958924
P2RX3	2.98986324247202
GCC2	7.15318368391765
RARRES3	6.51969263580833
PLXNA1	5.95267380480893
WBP4	4.24426089479822
KIAA0100	6.17540228968644
PMF1	6.02210701084026
HS2ST1	6.24434394454471
CRELD2	6.79118286480336
C8G	3.20323313091697
CD82	5.14390631135368
PMM1	5.06692908374650
CBLL1	4.99336791895689
LIM2	3.27063681156964
VAX2	3.55140575676733
SETDB1	5.05794843798093
LRAP	3.2216396288884
GCLM	6.56431477288423
CPEB3	3.84690962391836
PPM1A	5.46941017270056
INTS1	4.00800247495958
MMP16	3.26250551957799
CAMTA1	4.4156209614096
SAMSN1	5.47914807725216
DRD3	2.86880616795423
GMPPA	5.5853139904386
C11orf73	5.48741502557059
AIPL1	3.64937558978908
PTP4A2	8.08960500371159
IL24	3.54346813465793
BDKRB1	3.23974637269756
HPCA	3.36227788949256
MLF1	7.23355224427177
SEC14L1	7.18599435866751
CHFR	4.57754592275897
EMILIN1	3.62671566386696
THADA	6.43754763283725
TAF12	5.19766544939218
NDUFS4	7.16254622368436
ID1	4.07345744399789
PIK3CB	3.87795190580954
COL18A1	6.51021183168439
PDZD3	3.12003691096640
TBC1D17	4.12673235406886
COX8A	8.48347987430112
CDCA4	5.32623841406747
C2orf44	4.55326695111565
C9orf16	6.99123126952717
ERBB2IP	7.5061998162583
EMX2	9.00623566615982
FUS	7.23915898787605
NIPSNAP3B	4.00540216718734
TF	3.27580438884998
CXorf56	5.58506614520903
CLCN4	3.78122502293314
PWP2	4.8358105438951
MMP15	3.94590047188263
MTMR14	6.15719333192027
NPR1	7.97112137138807
DNAL4	5.25606108245634
ELAC2	4.43722567715192
ASS1	10.9443304830869
IPP	6.0681963737644
TMEM59	10.5394108823647
POLR2J	8.44403200808466
SEC23IP	6.20249782272332
RGS4	4.18694632825115
UQCRC1	8.36020075548314
SNX6	8.24498611192464
DDX18	6.81207034249706
POLG	4.62625234169822
ADAM23	3.84789835713016
ZNHIT2	3.89111701830818
TFR2	3.25460336379957
NCDN	4.51815246915792
RAG1	3.46132755982642
POMT1	4.60612605266373
CYP1A1	3.37643000529342
SNAPC1	4.7577621226889
GNA11	5.0740293882502
CCDC52	2.72958060479635
CAPN1	5.59069109053677
DDHD2	6.91446743624892
UPF3A	5.42108465969698
LAGE3	6.87657596102165
GNRHR	3.09542374493897
UNC13B	4.98757542463840
TTLL4	4.7978743265151
PPBP	3.15446538201924
HTR3A	4.33736533529142
SDC2	5.82216866787873
ANKRD49	6.47916214256608
BTF3	10.0231401205917
COX7A2	10.2632206223624
SARS	8.1825383261884
C13orf18	3.99921976174083
CACNB1	3.76660917704677
QKI	6.12371585414921
SETMAR	6.13886251577482
LAMB4	3.31870718827794
MAN2B1	6.60522821693903
EML3	4.40135844953365
ACADL	3.14620242561851
OFD1	7.87713685253474
CGA	3.42041979090475
EIF3EIP	10.0301114233306
PEX16	4.79337459588892
GNG12	7.92669178127044
HABP4	4.99470777202442
CNTN2	3.64994488265352
ASNSD1	8.7948093833524
FUT4	3.72606782363713
DBH	3.52951658107332
CD53	6.48698068866766
HIST1H2BJ	4.30532423064404
TFAP2B	3.26538856038816
ACF	3.48884606221365
TMEM11	5.9072972428658
CDH8	3.06872941230695
C3orf32	3.37301274077448
AGPS	4.17334713964968
C4orf18	3.28231784170388
PCCB	6.12588559568686
IPO13	4.39705452378684
PECI	7.57481719886633
UNG	7.63508903388449
C6orf105	3.59462541805264
GSTP1	7.75705616503598
SUV420H1	6.87157017581555
ARHGAP15	3.73380191227972
LTBR	5.5412243782582
TDRKH	3.25936959155064
PSG4	3.12733096158529
SLC9A3R1	6.01201219997612
NBPF3	9.12314085269828
SLC9A3	3.64348917339376
OSBP	5.55500061451647
PRR5	4.18916957567658
CHMP7	5.20571093303576
ADRA1A	3.07360666160199
ASAH1	6.60800738900924
FKBP4	7.14965735630224
ZNF350	5.74430684735466
DOM3Z	5.08278608181162
GIPR	3.56889293747858
AHI1	4.65724004295625
BST1	4.47151881506583
NCR2	3.45099611553422
NADSYN1	4.33259018515990
UBE2W	6.38860424385077
RGS14	3.74745986053952
KRT15	3.63974333210507
SCN11A	3.66375157363508
GFI1	3.66291899305178
FHL1	4.64593664216340
SMC6	7.14540060846897
GATA1	3.6762518475189
OSGEP	4.73474238214512
ARMC6	4.89653575716734
HK3	3.51717412824665
PSMD5	6.90318100313409
RSU1	7.55857509342351
RPL4	11.353310808736
MAD2L1	7.45444439211852
RBPMS	4.95135391217738
EIF4A3	9.04204273356022
E4F1	4.7413400415468
DLEC1	3.47872198130278
PRPF3	5.30337914980563
EMR1	2.95753109142732
CHMP2B	6.65100941534154
CAMSAP1	4.52142012512062
RPS21	10.0506316951126
XCR1	3.24205891437057
ARID5A	4.08152781036378
RBM6	5.86127635408257
UBE2N	8.08157250632573
KLF4	4.19615424027097
MGC4172	3.96414570541384
LMO4	7.26833582166167
KLKB1	3.55728980125083
HDAC3	7.30066257041252
HP	4.47586179774372
SCHIP1	5.73835176172544
BTK	4.16119278969239
KRCC1	8.86949453661758
PRND	3.09306304357327
C6orf27	3.51880932950709
PIGL	3.61177250899831
CLCA1	3.60071714215018
C1orf112	4.66250116431591
OLFML2A	5.06904782936257
HUS1	4.94762614837306
SFRS6	7.03125898766381
CXCR7	4.53803022277547
UIMC1	5.59879140579381
FXYD2	3.59579413647565
GOT2	7.8283062878648
ZNF667	5.16667722064558
TFEC	3.82951738755083
ATP7B	4.22840726768134
RAB38	4.11307253746694
POLD2	7.8041266873679
PPM1H	5.78790425275808
DCX	3.1840046659881
NFYC	5.00380062153945
ZNF228	5.26800193254081
KIN	4.86352973907858
PLSCR4	6.3482729509142
HIST1H4I	4.08952338034407
PPARGC1A	3.24273218719330
HIG2	7.36709902477502
KCNK10	3.97344022770324
EXOC1	7.86346650198214
OR6A2	3.51621700924324
ETFA	7.84252979970782
PDAP1	4.76227567921366
C19orf6	3.42068230614687
POLRMT	3.62696402973079
ZNF146	8.10137702835999
MIA2	3.03986133994830
LY6G6E	3.23614093897202
EIF4E2	7.72755998581705
NENF	5.09549135297864
HOXB5	5.27692903302829
ZNF324	4.88619278474930
CUGBP1	4.14610125147424
ENTPD7	4.26192560899755
TTC13	6.30667989028583
GJB5	3.23057695986684
PRSS22	3.99812976682997
CYP3A5	3.58364244608808
MBOAT5	4.36648817525407
CUL4B	5.18350696520023
CENPJ	3.20644356245346
KIAA0664	6.11388409628718
PITX1	3.20167540559792
PDGFRB	5.51292331173986
RDX	5.22138931555723
CELSR3	3.97338758570982
JUND	6.93494458016183
ITSN1	4.95541516346142
CHRNB1	3.36917291542654
EHBP1L1	3.40291590112379
C19orf2	7.4702670097045
FETUB	3.180255196198
CAMK2B	3.32271624803326
DCTN1	6.40182675977414
TNKS2	6.88756935340487
MRTO4	6.55246518450386
C1QBP	5.93566289334784
TTC3	8.24659057086326
NDUFB8	8.42261776440231
CADPS2	6.94052025420197
EDG2	5.81682087806702
MYF5	3.12472652434752
SEMA3G	3.34156564948407
IL23A	3.67676813914321
GJA9	3.36817844888352
R3HDM2	6.49419907974196
C5	5.58720707646631
SLC2A10	6.87997514447681
TRIM45	6.48746642572008
TSP50	3.62019632903328
PAQR3	4.84895573510502
ANKRD26	3.48332032067258
TCP1	7.95873173497902
TMED7	7.78698486075812
CMA1	3.00461310269645
PTCRA	4.15015276712175
HCRTR1	3.39045120363705
FST	4.53459249118748
PAWR	4.04238964034641
LDLR	4.90739132218239
ASTN2	3.89899543673925
SCRN1	6.42985773798183
GPATCH8	5.7245730757362
KIF4A	5.72349055212245
TANC2	4.28020906167923
ZMYM5	3.79039433838277
PGM1	7.97130366274672
ZNF586	4.3484472148484
POLR3G	3.73797275129738
CPD	6.38402457718093
SNCAIP	3.65238854559300
DCT	3.60918414997002
HLA-DOA	3.55221878536526
TANK	7.46390448182944
RCAN1	4.65906671518812
UPK1B	7.29849851106161
DNAJB4	5.1564063975859
UGT1A8	3.071739922247
LIMD2	3.31508500549052
HIST1H4L	3.44462315588168
PECR	5.994579168347
HSPA2	6.23824975982627
SERP1	9.35274405849322
TACR2	3.18434525055833
NUP85	7.07894105089324
CD177	3.26343111526115
GPR135	3.19050290627394
PIGG	7.51039826125893
LGR5	4.27893899563863
JAK2	4.233864221076
DPYSL4	3.43433794739151
TM9SF4	5.63913598668267
PTHR1	3.4404568333663
SIRPG	2.86474365634135
ZNF264	6.20603390834011
BICD1	6.0919936333
RAB5A	8.146639832775
FLJ13224	3.28641886894881
METTL5	9.53914271492154
HERC6	7.13303839301491
CASP1	5.70001906663425
USP9Y	2.89006096579203
LRP1B	3.03207633984639
XAF1	7.7845152373904
PLA2G4C	3.86663741640248
APOA2	3.06657784644904
SPAG6	3.003437789592
KALRN	3.25345439262756
SECTM1	6.03827349799644
THOC7	9.15455870934398
IFNAR1	4.21956471408333
TCTA	6.07051177434244
NY-REN-7	3.58749575821381
TALDO1	8.50522460229068
B2M	11.7198096066266
LPPR4	5.04151912550952
SQLE	6.47713495352169
SEPHS1	7.24527574850552
EIF5A	5.47936767791354
FAM49A	3.98844632892103
YTHDC2	5.10493190094398
EHD2	4.60567370100235
NCF1	3.60376362747385
SPG7	6.41913466601614
ZNF614	3.53028571023914
HOXA5	3.62876457254925
NUP133	7.90195916202109
FGF12	3.80289249780106
SLMO2	7.23107348669858
INPP5B	4.57330185917198
PPID	7.10200932219393
SNTA1	4.14121703651668
IL20RA	4.02433636395268
UBE2J1	5.42823620008655
CACNG2	3.14473244991794
GCM1	3.15753074449328
ELF1	6.5640879547804
TLR5	4.94060350013299
TCFL5	6.93375025749159
C1orf107	6.57362222677172
C19orf22	5.95845633831978
SAFB2	6.35201041317025
MAP3K7IP1	3.52323111323483
NCK2	7.85247617054296
OXA1L	8.32166197878789
KIAA0652	4.74970956935567
KLRG1	3.32178389742685
FRAG1	5.50011793228475
ZSCAN12	3.11102993652688
PSMD12	7.40595451001633
E2F4	5.03669463702908
CLEC4M	3.58965526069999
KIAA0999	4.44722627714444
CLDN10	9.1125316156982
MGC13053	4.17116350913402
TAC1	2.73576527520787
GYPA	3.30883713610588
HPCAL4	3.41182567638392
TRAIP	3.70704395302539
MEX3D	4.87281115967394
KIAA0232	7.91795756816308
ERCC8	4.58888993466512
NFAT5	5.50822831903484
GPX4	8.3988672247174
CSPG4LYP1	3.21593108132937
KIAA0368	6.58698692067435
FBXO3	6.2600089846784
DVL1	5.18240981222353
CMKLR1	3.53529305873949
GPR157	3.21665750438904
TYMS	8.72909065601644
OR52A1	2.98954218925977
PEF1	6.00599333992793
ZNF750	3.02779027198528
ALG9	4.94499438163773
MCM5	5.89507432126673
SDK2	3.38728860954324
BAIAP3	3.73292581517691
RABGGTB	6.86885438611328
KCNK7	3.33190811470055
PTP4A3	6.84319899113364
ANKRD40	3.76911355224131
CALCOCO2	6.73126547180076
TMSL8	7.59300009368484
SNCA	4.90548240255932
ZNF551	4.50196422158851
HBQ1	3.55958808060053
ARHGAP26	5.15944192721132
GEMIN6	6.98685412885335
HRAS	5.01968285244668
KLRC4	2.82438874532142
BSDC1	5.34315439758358
DSC1	3.44789845182141
RNF43	4.49714515250931
NDUFAF1	5.84677843012301
MAP2K4	5.04344571424357
FOLR2	4.26793080331744
LYZL6	3.48652044334478
EPB41L3	3.15925959349574
TEKT2	4.56815328683607
CDKN2B	3.4320090111801
WSB1	6.09217450481824
ZNF480	3.98221322319165
MAP3K6	4.3576816653207
PROS1	8.2186053601383
PSMB8	8.23673597565926
HN1	6.85822426483232
MAS1	3.19495218531518
APOL1	4.80025572968871
CSHL1	3.31112646060814
ZBTB7C	3.40957363893676
AHCTF1	6.2115679640656
SAE2	9.01421955992748
ITGA2	4.02241641186114
AP2S1	8.46500633032814
P15RS	8.43564050626519
MME	3.59328659273636
VAT1	6.30705499306178
MAST4	7.08864931679303
TUFM	8.93235390298625
KRT33B	3.24670363661243
THEG	3.70276093850863
KCTD2	5.3574792499276
WDR26	8.56900342343282
MFI2	3.52658675431392
KRT34	2.93103701862748
NR4A3	3.58337480081
SGSM3	4.27350181515667
ARSA	3.8078925870367
TOMM22	5.11301163226966
SOCS3	3.74147459862251
UNKL	3.81015875601914
POP4	8.08544149975588
BHLHB3	9.8635694380816
MALL	3.95195146720339
SOX15	3.3766813081477
CCNA2	5.10864919613479
PARK2	3.27713980624416
GPR124	4.13988573573884
TMEM132A	3.77831560079188
CGRRF1	6.46898566363555
RUVBL2	8.09397939573361
MCAT	5.65472998006033
WNT10B	3.50705650597678
ISCA1	7.14225822365471
RPAP1	3.86999260109600
C12orf48	5.03325898115597
RAI16	4.9972245417078
RPL27	9.20476440482427
EPN1	3.65857608076429
MAGI1	3.23692278640773
GBX2	3.30710142227817
SLC35A1	6.47481226840375
GAL	4.14870977362408
SLC14A2	3.57418408512365
RDH11	7.1190497121769
ZNF518	4.57506334757999
PCYT1B	3.21102158972519
AUH	7.14670197578544
EIF3H	10.4660631394577
KIF1B	5.7367684541831
MBD2	4.76298050686259
AMOTL2	7.57666748059037
C6orf120	5.30552296418998
PIGT	7.2471798650459
PSRC1	5.4324859569064
PLA2G10	4.24235989786972
ALAS1	7.06150057060584
FOXO1	6.03878388699777
C17orf62	6.8438208240289
KIF5C	8.09477808955186
DUSP10	4.86142318053972
CRLF3	6.16412848741575
CLCNKB	3.37926029434231
PSMA5	9.05847074236264
FARS2	5.92456181463589
CCDC28A	6.2780482624633
AMPD3	4.52805056277063
PIAS1	6.7233620155286
ADCYAP1R1	3.23069436549111
TMEM134	5.46847526746265
CDH20	3.13608916456598
FBXO7	7.39046314315271
FLJ14213	4.57351024488662
ZNF3	5.83295730910478
LRRFIP1	7.97427523541472
TMEM49	8.72971968548626
CNOT2	7.37282162955943
CBX2	3.05764689538079
ZC3H14	6.5378106066689
ALDH5A1	6.28893660100106
HNT	4.32409812137754
SERPINA4	3.29590692987386
FLJ20920	5.2385091187675
CRTAP	5.77307590628102
DDX50	8.29479166104123
STYXL1	7.78001704889661
TK2	5.29148072121836
BLVRB	7.12599796867107
STMN1	6.82490243075487
GUCA2A	3.31806666807795
DPP6	3.05504638875351
GALNT10	4.25246375770107
STK39	5.09364177518996
MMP24	4.03480114506661
CKS2	9.30995603222943
RHO	3.72792730789331
BANF1	7.57443322924866
CR1	3.11815834184063
RPS6KA2	4.84938734663601
HMBS	5.10858539218473
C20orf112	3.79422179489153
SLC25A24	7.67045495080144
MRPL22	8.96312732999455
SLC25A15	4.27915783729372
GADD45B	5.33870184007579
TDP1	5.08127244796892
ZNF287	3.66784817927252
DAAM2	5.66119301052195
C11orf57	5.14751160990277
RFK	7.38761283224555
ZFYVE9	4.30509039141828
TCTN3	7.47174565676607
STCH	6.41727205826429
LOC283871	3.38975184797704
NDUFB3	8.3756929334249
DEFB4	3.82905355455019
FPR1	3.80191484202228
FMNL1	3.68139885408067
SEPT7	10.0945928732073
PTCD2	5.10528159893407
GNLY	4.47696555264343
GRAMD1C	6.30979939460295
ZNF165	4.50215681993087
TR2IT1	3.79341002155066
ARMCX3	8.15372457540351
NDE1	6.00982161393732
MAGEF1	7.47308898428738
ITGA10	3.65481529586046
ARHGDIB	7.8240828748192
FSHB	3.73424022663471
ANXA2	10.8800485019460
HLCS	4.32229897939162
MCF2L	4.28322813198424
AK1	6.61603062767834
FH	6.9127609929283
LGALS2	3.75084322758198
SYNPO2L	2.88076898241984
KIAA1045	3.32988979540349
C1orf183	4.75824192377582
MAGEA8	2.79429319877035
DGCR8	4.64674667333759
GSR	4.07581957822544
NEU2	3.31367163598799
HIST1H4B	3.70620320903635
CACNA1C	3.23943333450976
FAM20B	7.20082902709982
HES2	3.03802460112405
PDCD6	8.76900980725466
INTS7	6.2831717414955
AMPH	6.57295240170292
UCKL1	5.56544832881213
ASB4	3.05447432006439
C10orf97	4.81305093166684
ALDH1L1	3.80456374619689
CCL23	3.17912381942317
OBSL1	5.38562493501332
SLC12A7	7.49878068378351
THAP4	6.02409553710555
RBM4B	5.16663707697047
OGFRL1	4.81703292156409
KIAA0831	6.19636184022902
C12orf11	7.37677071742438
PPP1R15A	4.9012591341287
KIAA0240	5.87951211203707
CD1B	3.28357419976746
FCGR2A	4.94666260795814
MDC1	5.11890052879048
MAN1A1	3.94094915682302
KRT9	3.55265737241773
HTR1A	3.36493494621144
OCEL1	5.41815063561904
ATP11B	5.71395259983948
NLGN4X	5.49651638629329
FBXO34	7.83447259311798
ALOX12	3.62165272260541
RB1CC1	6.95399044911058
PCDH12	4.50731061873330
RPE	5.62529771199243
EIF4E	6.44102373090371
CSDC2	3.75329796574956
ABHD5	5.6067765891731
TMBIM1	6.66189506501317
PET112L	4.63703308978370
P2RXL1	3.03633512175632
F2RL2	3.1854447141505
TRMT1	6.69466331102342
IMPG2	3.92826335883545
LRRC32	4.75755878451951
BGLAP	4.68939051909357
HTR4	3.27531080226359
MRAS	4.40427090947074
TRAF6	4.47050075092142
AXL	4.7027666444252
ATP2C2	4.36712556019118
LMNB1	6.68658601505544
TELO2	4.60104667352450
PNPLA3	3.33860623192010
CSNK1E	6.30294872183005
SRP14	9.89952389526802
KCNQ4	3.32764323179357
PIK3C2B	5.44770439826915
C15orf15	7.5826366827293
TUBB2B	3.32704190253117
USP15	5.46124836216029
C12orf41	7.50815697536916
CEND1	3.49637484869036
RNF31	5.65379434320870
TCEAL2	4.40001673322934
PTGER2	4.0221745868416
UBN1	6.66854116054436
SLC5A7	3.04305399200848
SLC31A1	5.00740716315015
ADAM29	3.23212796594568
ST7L	4.21998353875754
GFOD1	6.33841077988696
CTNNA1	9.56307335065005
HRBL	3.86590144349215
CBX4	3.6096139872144
NTRK2	3.54024666269447
FOXN3	4.78178321648541
MFGE8	6.14639542942246
PFKFB2	3.74417542909805
TAS2R4	3.69232720544387
SH3TC2	3.06707503800448
IL10	3.32929994217081
PXMP4	5.70583084045475
RNF167	5.80117657573569
PRMT5	8.04822742482336
TSKU	4.90532520901907
ATPIF1	7.77038140339753
ETV3	3.33017642352654
PAK7	3.22432779466790
PDLIM1	9.76133523776873
CEP63	5.47523927304023
WDFY3	5.44956908193415
RNF126	3.97242550187387
DPM1	8.60431964071942
CLIC4	5.57268854742907
ACR	3.50420046936888
KLK7	9.25606569087426
ALOX5AP	6.73851494474465
LRP1	4.971421552111
TNK1	4.02979153874853
TAS2R9	2.94866318406538
ZNF16	6.68456115676585
POLR1B	5.39929370327375
SLC8A2	3.54726852791601
OLFM4	3.02628534479995
TACC1	4.89543882516313
SAMHD1	5.61163092156306
ATP13A2	4.4252494599138
KRT4	3.39798530546885
PAX6	4.4813460305159
SCG2	4.244456750966
SLC17A6	3.35225010808229
TUBB4	3.55120448197602
PADI4	2.98292561751419
FMO3	3.05231099319306
NLK	3.6442266341165
POU4F3	3.00583747610808
MDM2	3.48763729658596
CAPNS1	9.2374826359198
SDF4	5.64334240675931
ITGBL1	4.13855023686677
TAP2	4.4705887509452
OR2C1	3.55757845499692
KLHDC3	6.44992808159744
EFHD2	4.60054860527538
GALR3	3.34305569441211
NBEA	4.37348144705298
ABCA6	3.15711899185156
ABBA-1	3.94834967392916
GNAI1	5.98255732267262
CLDN3	7.75798973792653
AKT2	3.3103390221419
EGFR	4.34980102823743
VPS4B	7.8159341947818
RBM16	7.06785332082016
GALNT6	6.96187021331443
ZDHHC3	5.41045575101821
SLC25A4	7.23500814370314
CYB5B	5.7943340560669
NDRG1	7.4820197373682
SESN1	5.19777581724957
GBE1	7.28425648305183
MRPL46	5.59737016731522
CLASP1	5.82574859323026
FARP2	4.67520018479589
ACOT11	4.41477167560378
LDHAL6B	2.89418940132293
MAPKAPK3	5.79388059423938
NCAM2	3.15527530527974
AFAP1	4.48663717545556
PRKD2	6.3620322276079
OR2H2	3.25763069322882
ZFP36L1	6.91782002562242
DZIP1	5.16218216348232
GPR161	5.52749943727089
RNF146	5.35678709150614
NKX3-1	3.76797063391964
CCNB2	6.6427626812486
ZNF10	3.45787518065305
WDR74	4.77972155902406
FAM134A	8.63448925313385
PCNP	8.72640434178678
PURA	6.56633455589493
DNPEP	8.1695597404942
ERBB2	4.78836736373048
CREB1	6.41150452286416
NEO1	5.62414094468894
DDX3Y	3.27039400186850
RPS3A	12.6615268470359
MXRA7	9.47898187408072
LGALS3	10.4290961206295
GLT8D1	7.0735973461682
TMPRSS3	6.38396685210394
UPB1	3.40751647581693
LAT	3.99399547430054
CLDN14	3.55814998261378
DHX38	5.24261154166747
KCNA3	3.22307724110473
BTBD1	7.00786513027028
TARS2	5.21720529954997
SKIV2L2	7.20242144633531
ABCF1	7.53262452487478
CDT1	3.75826988521758
ZHX2	7.4719518793646
FCF1	4.72607936448421
LRRC49	5.09061061250144
GUCY1B2	3.94734291536341
CD28	3.33713486274487
SMARCA4	6.7125062197023
SEPT2	9.8054576400317
SOHLH2	3.35829021693744
MCOLN3	5.3016339227992
LRP8	6.8116977711013
TAGLN3	3.81874423660083
MASP2	3.46800684153201
GPATCH3	3.83906612331081
TTRAP	8.63951128810494
AGL	7.47503141638749
NFE2L3	4.89295158275564
PSD4	3.9059691164472
PALMD	7.37762823516898
CCNB1IP1	7.94114864672114
TMEM43	7.62482110816791
OBFC1	5.32482838240366
STAT5B	4.06127196757133
C14orf79	4.40835423271131
ENPEP	4.11931747508059
SSB	9.1558390326158
SCT	2.99717551759031
TIMM23	7.15822783439372
SKI	3.69028652028849
SLC22A13	2.97963155838981
AKAP3	4.13399553791018
OAS2	5.18382011125039
KIAA0423	7.22826926871791
SEC61G	9.19104942222705
CAPN11	3.18673525346305
TMEM50B	7.28146046471022
DEGS1	8.2221752154674
ARHGEF4	3.5659249700822
DBNDD1	4.57289436252765
TBL1XR1	4.80969405258751
FAIM	6.22970850650879
SP140	3.46427489154803
G6PD	5.12527330073916
NUDC	6.69658608045476
GABRP	3.4367896841726
SCARA3	5.29782013350115
TACSTD2	5.67094437126334
EIF3J	6.50761924503183
PPP2R2A	7.02527087842506
CPA3	3.27881822165067
PVALB	3.69258432292945
BCAT2	5.71157581762345
MFN1	5.28760262347646
F10	3.32024746500305
