Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_A10
PTCD2	5.62317442055956
GNLY	3.30723597515999
GRAMD1C	3.91419121536799
ZNF165	5.1907271429925
TR2IT1	3.72462906957679
ARMCX3	6.79174695538905
NDE1	5.51659779314801
MAGEF1	6.39383413463028
ITGA10	3.69398319247479
ARHGDIB	7.57920048291778
FSHB	3.71425767760726
ANXA2	10.5282020257528
HLCS	4.74192200323548
MCF2L	3.75363696494786
AK1	5.6700567015015
FH	6.8675413727158
LGALS2	4.42704871855401
SYNPO2L	2.64468609064922
KIAA1045	3.29635122758951
C1orf183	4.87979131389842
MAGEA8	3.12310737493392
DGCR8	4.72841599100034
GSR	4.57000123950985
NEU2	3.53172673804737
HIST1H4B	3.97092010480049
CACNA1C	3.12788021465885
FAM20B	6.89473701302569
HES2	2.98882872249998
PDCD6	9.85784188410857
INTS7	5.97363632631023
AMPH	4.09840466224973
UCKL1	7.05264714899532
ASB4	3.04259019692203
C10orf97	4.86064286944887
ALDH1L1	3.9690213428371
CCL23	3.37479725945007
OBSL1	6.95761637247153
SLC12A7	7.51382540488745
THAP4	6.48328734979694
RBM4B	5.79236514484029
OGFRL1	3.48520197918699
KIAA0831	5.60347557950444
C12orf11	8.6403777851947
PPP1R15A	4.88694266182492
KIAA0240	5.74816428258836
CD1B	3.27818342499814
FCGR2A	5.59601352137994
MDC1	5.5244324340781
MAN1A1	3.47668502750833
KRT9	3.55047801613157
HTR1A	3.22846539946332
OCEL1	5.98651140000384
ATP11B	5.31091962457674
NLGN4X	7.10055054156483
FBXO34	7.3077237631345
ALOX12	3.35635981501241
RB1CC1	6.09303224661151
PCDH12	4.65394092487196
RPE	5.43442779925015
EIF4E	7.27966186888169
CSDC2	3.83109912487552
ABHD5	5.0794271643555
TMBIM1	6.64845512512854
PET112L	6.10376002674993
P2RXL1	3.39228951218144
F2RL2	3.15149197366689
TRMT1	6.31021419052882
IMPG2	4.13124782337739
LRRC32	4.51961441884783
BGLAP	5.83022833443987
HTR4	3.42494370726074
MRAS	4.98860702977561
TRAF6	4.92863466296299
AXL	4.80795329757365
ATP2C2	3.67405883206669
LMNB1	7.0233047876865
TELO2	5.29531843099182
PNPLA3	3.81170218021311
CSNK1E	6.61135175777453
SRP14	10.1924326422310
KCNQ4	3.14525132614196
PIK3C2B	5.7349479281252
C15orf15	9.03859452159658
TUBB2B	9.21462624333193
USP15	5.03003343799852
C12orf41	7.92137471429954
CEND1	3.64997611983868
RNF31	5.0776121128771
TCEAL2	3.85727970481384
PTGER2	4.07358394491232
UBN1	8.09114770554598
SLC5A7	3.05697468294813
SLC31A1	5.5696888732836
ADAM29	3.46628548766958
ST7L	4.51685323596394
GFOD1	5.17672390216935
CTNNA1	9.26294359613621
HRBL	3.65139981735489
CBX4	3.60583881506016
NTRK2	3.48991213269973
FOXN3	4.62214881091902
MFGE8	6.52974568317069
PFKFB2	4.01861670344817
TAS2R4	3.45526487794154
SH3TC2	3.06019109296885
IL10	3.39754003093046
PXMP4	4.03719435527978
RNF167	6.30991788025556
PRMT5	8.2964061249968
TSKU	5.36644188419178
ATPIF1	7.7248236781048
ETV3	3.26332408152554
PAK7	3.13721991211844
PDLIM1	8.92274607754812
CEP63	5.3684569046753
WDFY3	4.87595000378415
RNF126	5.02897997036899
DPM1	9.03091057211194
CLIC4	6.16291679762436
ACR	4.07013699908794
KLK7	8.17099410799287
ALOX5AP	8.05382647439928
LRP1	4.88922561369192
TNK1	4.48425967401332
TAS2R9	3.04333623633484
ZNF16	5.75430412099265
POLR1B	5.96968592158949
SLC8A2	3.75736111519711
OLFM4	2.83562764784318
TACC1	5.26550745929154
SAMHD1	5.48065795830897
ATP13A2	5.98754081692405
KRT4	3.54194996568321
PAX6	3.43637033586126
SCG2	4.35354261530754
SLC17A6	3.90214911625487
TUBB4	4.22527393651862
PADI4	3.10222659419253
FMO3	3.12169049036446
NLK	4.2967490464642
POU4F3	3.04772702184595
MDM2	3.88763089211187
CAPNS1	8.99168929677692
SDF4	6.56549806860966
ITGBL1	3.30017169034407
TAP2	3.82521686358437
OR2C1	3.39489950223113
KLHDC3	7.565220642755
EFHD2	6.00576570457735
GALR3	3.69603023050739
NBEA	3.57240151353225
ABCA6	3.04213109664865
ABBA-1	3.83248221886046
GNAI1	4.1533197763396
CLDN3	7.62248364952761
AKT2	3.40985599937893
EGFR	3.82010970501351
VPS4B	6.93385712174031
RBM16	8.44262337492358
GALNT6	6.16791407888624
ZDHHC3	5.37238379781458
SLC25A4	7.0709539101552
CYB5B	5.20398045707288
NDRG1	7.36653926712292
SESN1	5.56065527817537
GBE1	7.87632639769625
MRPL46	6.8112984456618
CLASP1	6.38509365501191
FARP2	4.3860127051343
ACOT11	3.71961745365703
LDHAL6B	2.94171409141437
MAPKAPK3	6.44448389078409
NCAM2	3.20099765429347
AFAP1	5.06296922668899
PRKD2	6.16350918019109
OR2H2	3.25807370381808
ZFP36L1	7.14081198805337
DZIP1	5.66696141816057
GPR161	4.49390173544621
RNF146	5.31157274832974
NKX3-1	3.76338806103326
CCNB2	8.30121860626905
ZNF10	3.6610454236354
WDR74	6.28661951871904
FAM134A	8.5884822428424
PCNP	9.09589114147465
PURA	5.81918186127392
DNPEP	8.15880011506
ERBB2	5.07301918128568
CREB1	6.48424000281148
NEO1	5.99143517232534
DDX3Y	3.41126141227574
RPS3A	13.0136596887698
MXRA7	8.32143559010575
LGALS3	8.3548704101804
GLT8D1	7.69578052187094
TMPRSS3	6.70471284113116
UPB1	3.16503010653734
LAT	4.45368246214320
CLDN14	3.69587087637189
DHX38	5.32936058089812
KCNA3	3.13363313611693
BTBD1	8.45246334095302
TARS2	5.69333944700231
SKIV2L2	7.23513351801294
ABCF1	8.6748316846469
CDT1	3.94135464685150
ZHX2	7.25299018936065
FCF1	4.79036778820141
LRRC49	6.23383833527216
GUCY1B2	3.56090292218121
CD28	3.23812698908311
SMARCA4	7.66519092259414
SEPT2	9.08164807998398
SOHLH2	3.7629250697898
MCOLN3	3.90370278309154
LRP8	4.29006343645467
TAGLN3	3.82102604937169
MASP2	3.5895629172751
GPATCH3	4.85164764105099
TTRAP	8.51951964108154
AGL	7.3983718557515
NFE2L3	6.60893676358483
PSD4	4.09212158490094
PALMD	3.85013961338097
CCNB1IP1	9.47312689713312
TMEM43	7.48241728616723
OBFC1	6.76861887999443
STAT5B	4.54988863855593
C14orf79	4.79137973034602
ENPEP	4.46687405945926
SSB	8.854180799952
SCT	2.96877039923863
TIMM23	7.46663636958262
SKI	3.88206768474326
SLC22A13	3.01165603377201
AKAP3	4.37075497622118
OAS2	3.95011800222333
KIAA0423	4.67925693769335
SEC61G	9.96600819144913
CAPN11	2.96001183381435
TMEM50B	7.41533817960845
DEGS1	6.58082129730501
ARHGEF4	3.71809164462724
DBNDD1	5.32231410989532
TBL1XR1	5.20355457042507
FAIM	5.61383138416825
SP140	3.04206929316703
G6PD	7.26822586671243
NUDC	8.30278309550875
GABRP	4.59598006961347
SCARA3	4.46473343947854
TACSTD2	5.28693080199017
EIF3J	7.36373828572611
PPP2R2A	7.578532667524
CPA3	3.51363592416965
PVALB	3.03672213357626
BCAT2	6.14825328505050
MFN1	5.42927557876371
