Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_D04_472008
EMR1	3.49741490536418
CHMP2B	7.25743690524888
CAMSAP1	4.266405108697
RPS21	8.93678825383606
XCR1	3.16186459232024
ARID5A	4.34452144685501
RBM6	5.65821268152146
UBE2N	7.74190976573662
KLF4	5.95572909288763
MGC4172	4.02697048724919
LMO4	6.64982014637866
KLKB1	3.50751665921699
HDAC3	6.03309964842252
HP	3.92877244317721
SCHIP1	6.29448880039712
BTK	4.31353283840883
KRCC1	7.78049130881078
PRND	3.18573506141824
C6orf27	3.27199838346604
PIGL	3.71388968918403
CLCA1	3.24784336621477
C1orf112	4.26317691508505
OLFML2A	7.07342279323338
HUS1	4.38490334729974
SFRS6	7.14426707573487
CXCR7	8.73550365469778
UIMC1	5.73443106218397
FXYD2	3.45606295770164
GOT2	7.46797986014097
ZNF667	3.96401708126533
TFEC	4.57325273447251
ATP7B	5.1915085344863
RAB38	4.20016045899246
POLD2	6.11285800617277
PPM1H	4.93140237931746
DCX	3.16240193221373
NFYC	5.74344316919499
ZNF228	3.81964186260273
KIN	5.84087932265296
PLSCR4	6.58338490153336
HIST1H4I	3.78237329205437
PPARGC1A	3.23724060098411
HIG2	6.30119864685237
KCNK10	3.97608518140671
EXOC1	7.50438246395651
OR6A2	3.55436881420008
ETFA	8.46281402017813
PDAP1	4.84953128390094
C19orf6	3.45225205086866
POLRMT	3.68324865709634
ZNF146	8.02198980385347
MIA2	3.07799260938729
LY6G6E	3.07031997626798
EIF4E2	8.04197424426769
NENF	4.66466092310474
HOXB5	4.22814652663369
ZNF324	4.23759627183015
CUGBP1	4.05959713295074
ENTPD7	4.52171400838437
TTC13	5.17258361871715
GJB5	3.27860670106008
PRSS22	4.05509572008794
CYP3A5	3.17636933809415
MBOAT5	4.69062200436983
CUL4B	5.53982877390314
CENPJ	3.62642792923375
KIAA0664	4.98677212087678
PITX1	3.28531289095386
PDGFRB	6.50178835903177
RDX	6.24951959227767
CELSR3	4.17165342319737
JUND	6.29892034299143
ITSN1	5.39742826646337
CHRNB1	3.84287570083298
EHBP1L1	3.69015552390977
C19orf2	7.23184578262173
FETUB	2.99421651328702
CAMK2B	3.02700373995071
DCTN1	6.39296642120129
TNKS2	7.21776826711555
MRTO4	6.54088006624622
C1QBP	5.81820133515501
TTC3	8.4109682026191
NDUFB8	8.58332314827827
CADPS2	5.06531899547673
EDG2	5.27177204262206
MYF5	3.16270878400580
SEMA3G	3.99999294869408
IL23A	4.32964156637967
GJA9	3.34172240452751
R3HDM2	6.90004156186744
C5	3.86609526126435
SLC2A10	7.65918869429555
TRIM45	4.26775853608903
TSP50	3.46594585128772
PAQR3	4.64497482644969
ANKRD26	3.28047075695539
TCP1	7.76812868337185
TMED7	7.37069538761148
CMA1	2.82821872474829
PTCRA	4.00386460087707
HCRTR1	3.42011044218579
FST	4.55210301836039
PAWR	3.90978131717664
LDLR	4.4221742532937
ASTN2	3.79517851160368
SCRN1	7.79813219766136
GPATCH8	5.9455712695451
KIF4A	5.48269054512612
TANC2	4.3293577064336
ZMYM5	3.76598460306713
PGM1	9.76859980027533
ZNF586	4.11255404547663
POLR3G	3.492401502086
CPD	5.79952797692598
SNCAIP	4.15243277969870
DCT	3.23890091164090
HLA-DOA	3.5893135147761
TANK	6.52705003067552
RCAN1	6.84588949787918
UPK1B	4.77987421965404
DNAJB4	6.1278301624196
UGT1A8	2.94380227344014
LIMD2	3.67636140545336
HIST1H4L	3.43076926009004
PECR	4.81609537942227
HSPA2	7.28136792070877
SERP1	9.10222755550035
TACR2	3.3162638515516
NUP85	6.11815612342047
CD177	3.25236962354378
GPR135	3.22870714970231
PIGG	5.97620372977122
LGR5	3.61628802001533
JAK2	4.24695539350458
DPYSL4	3.25403786186855
TM9SF4	6.03198063027524
PTHR1	3.31083560629887
SIRPG	3.30971378474473
ZNF264	5.83874296322169
BICD1	5.49135586613731
RAB5A	7.61276986769006
FLJ13224	3.17745269134847
METTL5	8.874164613952
HERC6	5.83663877849111
CASP1	6.61906580847732
USP9Y	2.71055422516209
LRP1B	3.00615363943416
XAF1	7.10918982134677
PLA2G4C	4.07310632132828
APOA2	3.02180398077759
SPAG6	3.09741910199420
KALRN	3.63183570862132
SECTM1	5.49213508974097
THOC7	8.38609916918767
IFNAR1	4.19003141326366
TCTA	5.18255651120225
NY-REN-7	3.06866086638487
TALDO1	9.15526974565535
B2M	12.1042400903241
LPPR4	5.17417534312441
SQLE	5.87684299467966
SEPHS1	6.87158286540966
EIF5A	6.3853996751168
FAM49A	4.53135944656905
YTHDC2	4.34489943335727
EHD2	5.28241188026839
NCF1	3.65496668894451
SPG7	5.83449844036309
ZNF614	3.46267724890917
HOXA5	6.31020420353314
NUP133	7.18350908537301
FGF12	4.13157471713611
SLMO2	7.74085839307838
INPP5B	4.63849203836873
PPID	6.4717698395345
SNTA1	4.08458555709556
IL20RA	4.26735749944162
UBE2J1	5.99122876057334
CACNG2	2.97348121880717
GCM1	3.16329065512420
ELF1	7.50063233083749
TLR5	4.6502419921483
TCFL5	6.51066325406919
C1orf107	5.00750314812919
C19orf22	6.21381545842688
SAFB2	4.99876919724051
MAP3K7IP1	3.65628431740977
NCK2	8.28896785131076
OXA1L	7.5662576657796
KIAA0652	5.29653019664493
KLRG1	3.85811421029661
FRAG1	4.97294228548918
ZSCAN12	2.86908208212885
PSMD12	6.80617935949472
E2F4	4.80098094388973
CLEC4M	3.43020482752520
KIAA0999	4.84001960530387
CLDN10	4.62762382924761
MGC13053	4.2485932766286
TAC1	2.78717432715166
GYPA	3.31634368696064
HPCAL4	3.38253418777052
TRAIP	3.65847497016634
MEX3D	4.32421887275195
KIAA0232	6.46676990384669
ERCC8	4.54089602484960
NFAT5	4.96533944969261
GPX4	9.05648607044409
CSPG4LYP1	3.20496077283626
KIAA0368	5.46322937094183
FBXO3	5.87240256466791
DVL1	5.36150798229689
CMKLR1	3.69112913205456
GPR157	3.15560899794011
TYMS	7.79277341779882
OR52A1	2.90685188752729
PEF1	6.85689270553468
ZNF750	3.51443800533266
ALG9	4.9339151870315
MCM5	4.99307071521449
SDK2	3.32183811075823
BAIAP3	3.68877438203229
RABGGTB	6.76568157160874
KCNK7	3.27034552058067
PTP4A3	5.49498409164149
ANKRD40	3.62069672122005
CALCOCO2	7.57730181100578
TMSL8	4.81217603219183
SNCA	5.03770579631387
ZNF551	4.17521495569097
HBQ1	3.51871281823421
ARHGAP26	4.42508986690636
GEMIN6	6.07775601265015
HRAS	4.74334167103571
KLRC4	2.95839925242165
BSDC1	4.01177664204068
DSC1	3.52845637622980
RNF43	5.00863258775829
NDUFAF1	5.81214890035829
MAP2K4	5.31405156583607
FOLR2	5.85702640102636
LYZL6	3.63223921116607
EPB41L3	5.5393629567138
TEKT2	3.65400803484664
CDKN2B	3.60068470656966
WSB1	6.81347071460343
ZNF480	3.19466879661767
MAP3K6	4.23620708250359
PROS1	7.43465062298405
PSMB8	7.35699537817256
HN1	7.54054051990423
MAS1	2.89659007840213
APOL1	5.93556650349098
CSHL1	3.07908498098944
ZBTB7C	2.89105701917198
AHCTF1	5.79836628931516
SAE2	8.75473054353236
ITGA2	4.04945390886942
AP2S1	8.64462481622973
P15RS	6.15714613721692
MME	3.95921081049892
VAT1	7.65897239212906
MAST4	4.75931515257602
TUFM	8.36212709872937
KRT33B	3.53781629294438
THEG	3.75457163100304
KCTD2	4.70390747996136
WDR26	8.72341982716411
MFI2	3.25796540892201
KRT34	2.95044358791826
NR4A3	5.80187064745529
SGSM3	4.20450353424448
ARSA	4.12387101159434
TOMM22	5.43602040442553
SOCS3	3.98199869617710
UNKL	3.7863153996277
POP4	7.61492951592251
BHLHB3	8.76070979698412
MALL	4.44144996106639
SOX15	2.96791434970036
CCNA2	4.80806429890737
PARK2	3.32683185112318
GPR124	5.39292346060819
TMEM132A	4.61866006021848
CGRRF1	5.75511669224316
RUVBL2	7.72639353117904
MCAT	4.95138041614238
WNT10B	3.43280387561856
ISCA1	6.32597803114965
RPAP1	3.98745234230134
C12orf48	4.99515831232117
RAI16	4.99518618062033
RPL27	8.95592965270569
EPN1	3.72330680585829
MAGI1	3.2715668950075
GBX2	3.20079311459274
SLC35A1	6.61849943167123
GAL	4.11030918036987
SLC14A2	4.02433078344844
RDH11	7.2511594816394
ZNF518	4.12826420551864
PCYT1B	3.31181523811305
AUH	6.2118360247943
EIF3H	10.1751922607339
KIF1B	5.88543897997898
MBD2	4.50049934155925
AMOTL2	8.78160564651412
C6orf120	6.2319721642298
PIGT	7.91686943122838
PSRC1	4.56848894828191
PLA2G10	3.81936841339049
ALAS1	6.32738049804893
FOXO1	6.67077347110722
C17orf62	6.55601190249614
KIF5C	5.69988789227484
DUSP10	4.80956806538634
CRLF3	6.89003869353735
CLCNKB	3.80451539852269
PSMA5	8.72005738351769
FARS2	4.87027280442306
CCDC28A	5.84644637619185
AMPD3	4.62370548064625
PIAS1	7.25672555074788
ADCYAP1R1	3.38092749023653
TMEM134	5.54185806158611
CDH20	2.89162463910122
FBXO7	7.79556280419903
FLJ14213	3.68273242985052
ZNF3	4.86746181485735
LRRFIP1	7.94467873284652
TMEM49	9.18936068715473
CNOT2	7.43055298204992
CBX2	2.83610488268883
ZC3H14	5.74648162043911
ALDH5A1	3.99676464896016
HNT	5.44126795782573
SERPINA4	3.11697702587536
FLJ20920	5.75445500926177
CRTAP	5.51361929975329
DDX50	8.18230144544421
STYXL1	6.02723058057212
TK2	4.61327475316195
BLVRB	7.01942122502477
STMN1	6.73928690170764
GUCA2A	2.99343452221147
DPP6	3.08983077736888
GALNT10	5.73926609077192
STK39	5.93677899999806
MMP24	4.2506106978228
CKS2	8.40791318446705
RHO	3.61541669511302
BANF1	8.49827670426533
CR1	3.18019949085324
RPS6KA2	5.86383454270218
HMBS	5.21125335615135
C20orf112	3.25726841659401
SLC25A24	7.40928746766471
MRPL22	7.30548761722749
SLC25A15	4.58990528971047
GADD45B	6.2581195792843
TDP1	4.86371933922823
ZNF287	3.42922359567909
DAAM2	5.50136598271934
C11orf57	5.31691566545519
RFK	6.36641426893144
ZFYVE9	3.94040895342942
TCTN3	6.90878693652247
STCH	6.55171436269519
LOC283871	3.24523642751128
NDUFB3	7.9210786504554
DEFB4	3.45245328620708
FPR1	4.64352330302944
FMNL1	4.40352426513267
SEPT7	10.2161469591062
PTCD2	4.35064289217643
GNLY	4.43781454122013
GRAMD1C	4.55899926184531
ZNF165	4.02928739549478
TR2IT1	4.44758132024143
ARMCX3	7.80818246173858
NDE1	5.2321338228249
MAGEF1	7.01176555400686
ITGA10	3.76541884563416
ARHGDIB	9.04906946669541
FSHB	3.46980289073977
ANXA2	11.6271944260156
HLCS	4.04959715511022
MCF2L	4.48224591900957
AK1	5.68909720410578
FH	5.97051827727129
LGALS2	3.91089676426966
SYNPO2L	2.82725547033044
KIAA1045	3.41646317572803
C1orf183	4.38576920925646
MAGEA8	2.95012450041479
DGCR8	4.45026282401075
GSR	4.84866744482384
NEU2	3.37122135828111
HIST1H4B	3.40302750142247
CACNA1C	3.12542923675656
FAM20B	6.13731013975086
HES2	3.17189648588053
PDCD6	8.24455996764678
INTS7	4.74082823968464
AMPH	4.12869670232651
UCKL1	5.44918328753068
ASB4	3.07326342168985
C10orf97	5.2337144572276
ALDH1L1	4.13389115295644
CCL23	3.23212328042519
OBSL1	5.08377113763513
SLC12A7	6.6111221951403
THAP4	5.24131025460721
RBM4B	4.88555963010729
OGFRL1	4.6723928604903
KIAA0831	5.43806096225326
C12orf11	6.91544286570216
PPP1R15A	5.09738888014982
KIAA0240	5.16366149853762
CD1B	3.0198815015023
FCGR2A	7.4170260534383
MDC1	4.67525866651859
MAN1A1	5.12587330189796
KRT9	3.31075671339561
HTR1A	3.19156365428393
OCEL1	4.47985623114974
ATP11B	5.87929475145708
NLGN4X	5.6425439020814
FBXO34	6.70643488933588
ALOX12	3.38965628197785
RB1CC1	6.5510333469765
PCDH12	4.84467243810989
RPE	5.58508070528728
EIF4E	6.83150479850773
CSDC2	4.26480422518691
ABHD5	4.82151008437967
TMBIM1	6.66505513284523
PET112L	4.29677690787844
P2RXL1	3.03121506164284
F2RL2	3.05453956888036
TRMT1	4.02949837527083
IMPG2	3.23735017095508
LRRC32	5.53547793663875
BGLAP	4.24832660281641
HTR4	3.19324560234851
MRAS	4.74492968918653
TRAF6	4.33070014233095
AXL	5.94658595736873
ATP2C2	3.68654177571399
LMNB1	5.62196756121117
TELO2	3.96759329905948
PNPLA3	3.66169221429891
CSNK1E	6.30250882223758
SRP14	10.3101741034197
KCNQ4	3.33311862608113
PIK3C2B	5.62638080345908
C15orf15	8.60527343854442
TUBB2B	7.46079595271476
USP15	5.67882598091707
C12orf41	7.50963270797069
CEND1	3.69373950894769
RNF31	4.20335801090579
TCEAL2	5.21938258489034
PTGER2	5.32440815320228
UBN1	5.83383050695506
SLC5A7	3.02214223882487
SLC31A1	5.6495483856408
ADAM29	3.25372689996774
ST7L	3.95898213039583
GFOD1	5.30616337350785
CTNNA1	9.0111081371883
HRBL	3.6291589272443
CBX4	3.40649970364696
NTRK2	3.66160512975977
FOXN3	5.86531322549484
MFGE8	7.03964283501612
PFKFB2	3.55414932880901
TAS2R4	3.50316820700015
SH3TC2	2.99931397010385
IL10	3.7294909886585
PXMP4	5.38618102231406
RNF167	5.26797079608343
PRMT5	6.72875258460602
TSKU	6.14156038861731
ATPIF1	7.87993140856747
ETV3	3.28175036918501
PAK7	3.05802393768629
PDLIM1	8.72614819176321
CEP63	5.18400572570923
WDFY3	4.84075833431929
RNF126	4.16602773657865
DPM1	8.64910747403947
CLIC4	7.34522073203688
ACR	3.54509892570186
KLK7	8.43630983798394
ALOX5AP	9.28460569288547
LRP1	6.00340639133235
TNK1	4.02553584038234
TAS2R9	3.06559248067077
ZNF16	4.74329102201633
POLR1B	5.34128521226023
SLC8A2	3.6329114647213
OLFM4	2.87603153133468
TACC1	5.93409098908196
SAMHD1	6.74249756259707
ATP13A2	5.06358401709323
KRT4	4.34992504514036
PAX6	3.46768004676864
SCG2	6.02477580315612
SLC17A6	3.30963039003075
TUBB4	3.85557883021643
PADI4	2.97379071659691
FMO3	3.32754538037235
NLK	4.07525275091371
POU4F3	3.24032769478067
MDM2	3.61973907860179
CAPNS1	9.46185634889174
SDF4	6.78312274006782
ITGBL1	6.87427654703472
TAP2	3.74575268426141
OR2C1	3.54330020994928
KLHDC3	5.87646654818144
EFHD2	5.33779568810108
GALR3	3.46375010598191
NBEA	4.10795182536718
ABCA6	3.80142349592269
ABBA-1	3.65144580446546
GNAI1	5.84576931177552
CLDN3	8.00040014813057
AKT2	3.34138172899614
EGFR	4.30410325579211
VPS4B	6.72268237284632
RBM16	7.64298241846437
GALNT6	6.3372452709039
ZDHHC3	5.09579909049549
SLC25A4	6.11825785032229
CYB5B	6.01568217071738
NDRG1	7.84387007615304
SESN1	4.85688919206279
GBE1	7.26337423218954
MRPL46	5.40262020964607
CLASP1	5.84793667315141
FARP2	4.09553883768382
ACOT11	4.41645930993528
LDHAL6B	3.03969202660864
MAPKAPK3	5.16426416524424
NCAM2	3.11833833942315
AFAP1	4.99204731313232
PRKD2	5.54955743378017
OR2H2	3.24659549955499
ZFP36L1	7.89964263579036
DZIP1	4.9494211016141
GPR161	4.04724225733244
RNF146	4.98841928365179
NKX3-1	3.72892661099954
CCNB2	7.33883239005542
ZNF10	4.09266876054933
WDR74	4.44107567058805
FAM134A	7.2387451109233
PCNP	8.74714645732393
PURA	5.39088830918085
DNPEP	6.78406487061176
ERBB2	5.15015028739111
CREB1	6.14928413575123
NEO1	5.44762293591342
DDX3Y	3.28010992228340
RPS3A	12.2930108821191
MXRA7	9.9237999674816
LGALS3	10.3592610866975
GLT8D1	7.06809712484257
TMPRSS3	8.38894301269011
UPB1	3.21130891513359
LAT	3.95996382739265
CLDN14	3.6414737636956
DHX38	4.61251060950319
KCNA3	3.4046383703113
BTBD1	7.73457980543342
TARS2	5.13058800091237
SKIV2L2	7.83790785392192
ABCF1	7.16983006389539
CDT1	2.94753305146565
ZHX2	6.60186903961373
FCF1	4.59780956120412
LRRC49	4.67654294336112
GUCY1B2	3.8461573926493
CD28	3.32743737978252
SMARCA4	6.08096663632455
SEPT2	9.68057661321516
SOHLH2	3.20870113125349
MCOLN3	4.10338306489405
LRP8	4.24783684858261
TAGLN3	3.79276200122948
MASP2	3.53958647781294
GPATCH3	3.85471698898149
TTRAP	7.7458405780741
AGL	7.25223519740447
NFE2L3	5.30779365200493
PSD4	3.71287130838513
PALMD	5.75144394654963
CCNB1IP1	7.30677291040882
TMEM43	7.2495861379125
OBFC1	5.88659470258519
STAT5B	4.71585655060783
C14orf79	3.79452414628211
ENPEP	4.18218791682895
SSB	8.66870648312143
SCT	3.25308500459033
TIMM23	6.69606950896934
SKI	3.38859399679146
SLC22A13	2.97243917531844
AKAP3	3.35731386030247
OAS2	6.67971364143094
KIAA0423	5.07345711710778
SEC61G	9.59250539833537
CAPN11	3.01626812652494
TMEM50B	7.77444394561246
DEGS1	7.94724801630211
ARHGEF4	3.35162714193679
DBNDD1	4.01712426555816
TBL1XR1	7.20856510397544
FAIM	5.70347104607195
SP140	3.79486271652532
G6PD	4.57984612762956
NUDC	6.82406266895868
GABRP	3.66793997539562
SCARA3	4.41991827071629
TACSTD2	5.9134407627815
EIF3J	6.49993430436028
PPP2R2A	7.01525799094252
CPA3	5.04893215296296
PVALB	3.65998010990607
BCAT2	5.73840474926510
MFN1	6.0805519556015
