Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_G04_297910
ARHGAP26	3.85394531603953
GEMIN6	6.88036889485991
HRAS	5.83943515455158
KLRC4	2.75218920968428
BSDC1	6.31898680946687
DSC1	3.99323902299194
RNF43	6.96616868208922
NDUFAF1	5.84509518456541
MAP2K4	5.08277227846009
FOLR2	4.50032633990208
LYZL6	3.65234412044965
EPB41L3	3.3769027681019
TEKT2	4.08871336162365
CDKN2B	3.67328696724896
WSB1	5.50375162909975
ZNF480	3.713941800372
MAP3K6	4.17682188648468
PROS1	5.64394787425218
PSMB8	4.73854937266369
HN1	8.35685249487803
MAS1	3.37158217895067
APOL1	3.75751066679247
CSHL1	3.19615604170061
ZBTB7C	2.99474669611241
AHCTF1	6.41888884997646
SAE2	9.29785566881972
ITGA2	3.7196374011612
AP2S1	9.92050605773205
P15RS	6.05652509938493
MME	3.84792425161011
VAT1	7.22969882638568
MAST4	5.36258811834109
TUFM	9.64156427677236
KRT33B	3.29963914449775
THEG	3.60191833268086
KCTD2	5.54241884532253
WDR26	9.09747118496374
MFI2	3.42150385130462
KRT34	2.99057360128433
NR4A3	4.45163207966213
SGSM3	4.4917953701535
ARSA	4.49328120583669
TOMM22	5.8268804983374
SOCS3	4.20211948834279
UNKL	4.22271590900202
POP4	8.6259505842648
BHLHB3	9.78959821727791
MALL	3.9902184223111
SOX15	5.27659797885513
CCNA2	4.67971707716789
PARK2	3.20900171498
GPR124	3.96290447554411
TMEM132A	5.73556583647187
CGRRF1	6.08353775903739
RUVBL2	9.53449465529733
MCAT	6.17970654902851
WNT10B	3.64907577935505
ISCA1	5.88674613702188
RPAP1	4.64920014135446
C12orf48	5.33790373249662
RAI16	5.20916492653963
RPL27	9.44219141542429
EPN1	4.23331130462389
MAGI1	3.13863506969036
GBX2	3.17456351418480
SLC35A1	6.53257280639846
GAL	3.92961699675672
SLC14A2	3.81371955131819
RDH11	6.76522700623114
ZNF518	4.3429689168151
PCYT1B	3.55667467095217
AUH	5.65949817000053
EIF3H	11.2166358961021
KIF1B	9.39628453333715
MBD2	4.54360123326016
AMOTL2	8.53427782542012
C6orf120	5.99768971404658
PIGT	9.3382275450618
PSRC1	6.91103350503321
PLA2G10	3.50396897206078
ALAS1	7.71018760346746
FOXO1	6.15622568611699
C17orf62	6.20681391009472
KIF5C	5.95965860003332
DUSP10	4.17377761474767
CRLF3	6.18748014768599
CLCNKB	3.49146976104905
PSMA5	9.45086790764178
FARS2	6.23137135009201
CCDC28A	5.68234484343838
AMPD3	4.43973604252325
PIAS1	6.32404248167745
ADCYAP1R1	3.46881890685521
TMEM134	6.5559267391777
CDH20	3.16029507827998
FBXO7	8.43313408011696
FLJ14213	3.20225462983172
ZNF3	5.4035436380526
LRRFIP1	6.20795416252582
TMEM49	9.33148625264461
CNOT2	7.39644590741572
CBX2	2.89122940564763
ZC3H14	6.65188578320591
ALDH5A1	6.08813815009313
HNT	3.73850783228773
SERPINA4	3.24933426097367
FLJ20920	6.74750626588576
CRTAP	4.68786569715833
DDX50	8.92774785668195
STYXL1	8.28041015210006
TK2	4.5887243559196
BLVRB	6.40162953337351
STMN1	7.6112127185597
GUCA2A	3.42874007603798
DPP6	6.46418401220537
GALNT10	4.21846568127241
STK39	4.79307319450362
MMP24	4.24425552253461
CKS2	9.53255342635394
RHO	3.69300821130761
BANF1	10.0037771217137
CR1	3.04866480253912
RPS6KA2	5.41088748513418
HMBS	6.75932256960106
C20orf112	3.56458865183346
SLC25A24	6.98548732829435
MRPL22	7.72379778525778
SLC25A15	5.35965667727724
GADD45B	4.91812358484197
TDP1	6.01786150472721
ZNF287	3.6146871562663
DAAM2	4.60590786126312
C11orf57	5.71009372576412
RFK	5.33290208429462
ZFYVE9	4.31426763570304
TCTN3	7.64136141374427
STCH	6.13111450105687
LOC283871	3.50251948105959
NDUFB3	7.87417071279295
DEFB4	4.04172782296903
FPR1	3.6099316891047
FMNL1	3.82633444317145
SEPT7	10.2687517182827
PTCD2	4.56195493522241
GNLY	3.49983457609149
GRAMD1C	5.38661166170563
ZNF165	4.71060855881054
TR2IT1	3.87674465411525
ARMCX3	5.9214515356633
NDE1	5.14782195529452
MAGEF1	6.99715966409216
ITGA10	4.21423373149348
ARHGDIB	6.03197692960193
FSHB	3.73516656631434
ANXA2	11.0713986930465
HLCS	3.80866336220136
MCF2L	3.79821517746021
AK1	5.76529287801583
FH	6.32922533798247
LGALS2	3.71039426006545
SYNPO2L	2.74976490290222
KIAA1045	3.40039700637102
C1orf183	4.87328132340253
MAGEA8	3.02784982238424
DGCR8	5.33770941006554
GSR	5.09327022070449
NEU2	3.52599063865759
HIST1H4B	3.46046002095792
CACNA1C	3.20870812574493
FAM20B	6.23664460471884
HES2	3.11929625854396
PDCD6	8.67337809445578
INTS7	5.68255552676909
AMPH	3.98354738031952
UCKL1	6.7952490753171
ASB4	3.1292416618954
C10orf97	5.09952342833421
ALDH1L1	4.38028956871148
CCL23	3.35332077099222
OBSL1	5.46230380730066
SLC12A7	4.25284557331193
THAP4	5.07080048800452
RBM4B	5.86657016514131
OGFRL1	3.55201082036201
KIAA0831	6.67798152539868
C12orf11	7.37202517095945
PPP1R15A	7.57350492870898
KIAA0240	5.36057706786147
CD1B	3.23365565896687
FCGR2A	3.8202971111803
MDC1	5.99863079853536
MAN1A1	3.22248656648146
KRT9	3.17839830580601
HTR1A	3.22268525350099
OCEL1	6.46910717767308
ATP11B	4.68604821204257
NLGN4X	4.18186744207025
FBXO34	7.07853702556739
ALOX12	3.88965063712058
RB1CC1	6.97900156142149
PCDH12	4.39242473596162
RPE	4.75148695493051
EIF4E	5.03548057814232
CSDC2	4.37058551465961
ABHD5	4.81067400253732
TMBIM1	5.38966862189961
PET112L	4.83676271268994
P2RXL1	3.2967956685276
F2RL2	3.28103660980077
TRMT1	5.54370293685868
IMPG2	6.46638357889804
LRRC32	4.9460513423445
BGLAP	5.45224790268698
HTR4	3.47592832631942
MRAS	4.57351625445513
TRAF6	4.71262166445648
AXL	5.31852970825539
ATP2C2	3.59259515856671
LMNB1	5.74408096483125
TELO2	4.33102133723588
PNPLA3	4.3053264575021
CSNK1E	6.79175837999361
SRP14	9.98689803808649
KCNQ4	3.49013157046294
PIK3C2B	5.87659619399394
C15orf15	7.42529377394147
TUBB2B	5.80102852178496
USP15	5.37307449124533
C12orf41	7.92692663202229
CEND1	3.84812814245757
RNF31	4.70314867816289
TCEAL2	7.9673662957423
PTGER2	3.76683408688025
UBN1	6.29657836605718
SLC5A7	3.39145994095321
SLC31A1	5.27775463389223
ADAM29	3.19261880735329
ST7L	4.06049391844623
GFOD1	5.71849514513391
CTNNA1	8.65350222854994
HRBL	4.01599635426564
CBX4	3.73119927109504
NTRK2	3.98184326605426
FOXN3	4.82719091384571
MFGE8	6.18716205496265
PFKFB2	3.91549875915492
TAS2R4	3.4609180335308
SH3TC2	3.17991865459079
IL10	3.3519695842665
PXMP4	5.91248234361282
RNF167	6.10417305104153
PRMT5	7.33672814476598
TSKU	5.21966455780056
ATPIF1	9.05230916874956
ETV3	3.42044677705312
PAK7	3.21242929402083
PDLIM1	8.32502019145076
CEP63	5.49361202530948
WDFY3	4.59756396719934
RNF126	4.91485808853751
DPM1	8.88001598215242
CLIC4	5.86767691261182
ACR	3.81520394932774
KLK7	5.47712371017013
ALOX5AP	5.65664220228846
LRP1	5.6630403210545
TNK1	6.36229595121554
TAS2R9	3.53893214605906
ZNF16	5.69219948104911
POLR1B	5.09702906296325
SLC8A2	3.496190987556
OLFM4	3.07957999740127
TACC1	4.34982761382488
SAMHD1	4.22708692820783
ATP13A2	5.7515789946871
KRT4	6.84716145962298
PAX6	3.56026752032917
SCG2	4.68966351509651
SLC17A6	3.43051776202495
TUBB4	5.10513370317781
PADI4	3.12466642465707
FMO3	3.25435337064919
NLK	3.72745757175568
POU4F3	3.34827700380291
MDM2	3.48563476377834
CAPNS1	9.7488227157198
SDF4	6.93195344705196
ITGBL1	3.40911521958033
TAP2	3.61907420669758
OR2C1	3.33352677222237
KLHDC3	6.75173343666763
EFHD2	5.9922723682711
GALR3	3.57698053018368
NBEA	3.9238490111584
ABCA6	3.11737629586945
ABBA-1	4.04626424475127
GNAI1	6.31140866355129
CLDN3	7.34801786621016
AKT2	3.50696670876707
EGFR	5.08752693877206
VPS4B	7.23972976837583
RBM16	7.00719703470145
GALNT6	4.53233963410833
ZDHHC3	5.15118102297974
SLC25A4	6.94068432204934
CYB5B	5.3946673133878
NDRG1	8.82235026300687
SESN1	4.73777258619296
GBE1	7.00146970280253
MRPL46	5.70142069110192
CLASP1	6.13902511149589
FARP2	4.29681106887817
ACOT11	3.75532282011582
LDHAL6B	2.98909422360385
MAPKAPK3	5.80552858838412
NCAM2	3.3219216283252
AFAP1	4.93926623499222
PRKD2	6.74480140657903
OR2H2	3.52327586820220
ZFP36L1	7.19006473032912
DZIP1	4.95568848100666
GPR161	4.56479620697645
RNF146	4.64126879287729
NKX3-1	4.00784049920484
CCNB2	7.54576790350898
ZNF10	4.93190116235927
WDR74	6.05108228869312
FAM134A	8.20226823297502
PCNP	8.22769892875265
PURA	5.11113758101356
DNPEP	6.80680201474357
ERBB2	5.7580165856136
CREB1	5.20690957399368
NEO1	6.50828780969915
DDX3Y	3.54393534160393
RPS3A	12.7971322076150
MXRA7	10.6083165325724
LGALS3	10.9209217846497
GLT8D1	8.16270525028053
TMPRSS3	6.16656536716794
UPB1	3.19239441295162
LAT	3.78961035535509
CLDN14	3.40353232637928
DHX38	5.63595575548755
KCNA3	3.28055132348702
BTBD1	7.81694057127521
TARS2	5.73959799971047
SKIV2L2	7.34642865128859
ABCF1	8.87701455950078
CDT1	3.40271270918262
ZHX2	7.33382113908124
FCF1	4.6499472939691
LRRC49	4.88654009671159
GUCY1B2	4.08602037969775
CD28	3.31434149595649
SMARCA4	7.12095827786866
SEPT2	9.04568501670328
SOHLH2	3.37249512807047
MCOLN3	4.73970625020241
LRP8	4.04011343277483
TAGLN3	3.69279319715059
MASP2	3.5292774325894
GPATCH3	5.10441639356782
TTRAP	8.38149542440144
AGL	6.96750033843955
NFE2L3	5.26224656754507
PSD4	4.10659744326192
PALMD	7.41205563733289
CCNB1IP1	9.24484707732002
TMEM43	7.42466095328021
OBFC1	6.54214521292547
STAT5B	4.55711810084121
C14orf79	5.46717615530577
ENPEP	4.08200785382397
SSB	8.20503835769327
SCT	3.09246940100189
TIMM23	6.33066773172128
SKI	3.87003729802158
SLC22A13	3.27683563006708
AKAP3	4.15421998269682
OAS2	3.64350469697332
KIAA0423	5.37783207884925
SEC61G	9.83683733770524
CAPN11	3.06529466856167
TMEM50B	7.7563252229565
DEGS1	6.1968851357481
ARHGEF4	3.7051363461466
DBNDD1	4.54206064446615
TBL1XR1	4.88830541477997
FAIM	5.03885236049774
SP140	3.07876258368487
G6PD	4.98402402574889
NUDC	7.77921287419323
GABRP	3.11168666583613
SCARA3	5.58628237957134
TACSTD2	5.25679061331414
EIF3J	5.73430866568822
PPP2R2A	8.3169221544944
CPA3	3.14352739606613
PVALB	3.11777450439156
BCAT2	7.11657225184763
MFN1	5.42650663002337
F10	3.0281030106592
