Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_C07_433700
PPCS	9.11452443649328
IPO9	6.12790162011785
LONP1	7.60251424890892
EVC	4.14978572061537
CXCL13	7.50762686609255
SCYL3	5.23083433099737
KIAA1199	5.58363670807381
SORL1	7.69222577191126
NAT10	7.04549522187724
CHD1	6.93555661237642
SYN3	3.76055874938114
DMC1	3.85582364562966
SLC22A2	3.68145569099071
SERPINF1	7.87384978491651
C20orf27	5.47186247438922
OR7A17	2.93390915555188
RPS6KA5	4.15255300634215
LHB	3.25998227115950
TAOK3	5.34310396219131
STK25	5.97335754124861
SLC12A4	3.70814583116261
BRCA1	4.16954567250535
GBL	6.12722058198132
C14orf108	8.70688201775845
CDC25B	6.95292427648558
BMP3	3.08923434800781
MAP1LC3C	3.19020613084992
TMEM180	3.48458556220684
CRYGC	3.46268635907741
SLK	6.30856428920919
POU3F1	3.19491928142473
C20orf32	3.89256903376771
USP52	5.75973491652041
HIGD1B	3.75260462096598
BAZ1B	6.47468690227412
USP6NL	5.37103133942298
SLCO2B1	4.57296176637101
ABCD4	4.71822462410093
DIMT1L	6.47457526403358
SLC25A46	7.54468986801884
LARP7	6.64852698901137
TEK	3.37872349032196
CD160	3.92472897565479
TERF2IP	7.22917233520251
PHF20	6.03841400694363
COL1A1	7.92497673698126
KIAA0090	5.60292626146953
GTPBP1	4.36472366223902
GRK5	3.74966047311973
AP1S2	5.47048039472131
RAB33B	4.02569009747581
CA11	5.05820482353247
ALDOC	5.32003187563644
NUDT1	6.97417657627268
ZNF212	4.71949316718283
ACBD3	7.65049083316895
ZNF83	6.61266729474973
PRDM2	4.87366995902888
GDPD5	4.48847577921856
PDCD4	5.00471390213441
CEP350	6.28042487874766
FOXP3	3.51016968850049
SMYD3	7.31844489074435
CST7	5.70088817918537
SELL	4.13451609604357
CIAO1	6.33569660678148
LGI2	3.51854186699983
WDR45	6.49922219070347
ANKRD6	7.53147617615485
LTBP4	3.72430639866763
PSCD3	3.17970184196585
PYY	3.21067505918663
KCNC1	2.91563159999343
SIRT6	4.46385896885812
CCL19	4.18319102463210
ARHGEF9	4.76145505844269
ABR	4.74461696751394
C10orf22	6.53311997713666
STK17A	5.0476965728451
FOXE1	3.05525429731338
GML	3.05767300402688
CNGA3	2.94428454394578
CD38	5.32881967008071
ZDHHC6	7.4173777888105
NEFH	3.24315204217953
PGBD5	3.55057207345216
CTDSP2	6.89543965725845
RMND5B	6.0003707469535
ZNF257	2.92737062706497
DUSP4	3.88598582782514
FLJ22167	5.3571378445108
EXOSC7	6.94115169215467
ROR2	3.34377330775544
FOXM1	5.6102736560494
ZBTB48	4.16825802370122
BUD31	8.22972199990536
MAOA	4.03246937215472
CCDC41	5.42456895340352
TNNT3	3.71041107720427
FBXO11	5.47215261736827
GYPC	6.3647589229038
PLIN	3.53724281399845
RFXAP	3.32468021751545
C6orf15	3.54703265742297
RNF4	7.66526987433563
F8A1	7.46995736531367
PPP1R3D	4.37747096464828
GRB2	7.98618013669051
TPM3	3.13463328190541
SYT13	3.82841650909969
EPB42	3.52792651824866
RP5-1077B9.4	5.19290771453853
EIF1	9.8293165599725
CETN3	7.27988513387603
FPGT	5.52563084392588
PRY	3.40007981494116
NTHL1	6.5246468034664
POLR2B	8.0936124411784
RPS28	12.0023923577975
GDF10	3.12764772462202
COQ9	7.24417333892714
P2RX3	2.97368948467214
GCC2	7.35159398499862
RARRES3	9.53028023237333
PLXNA1	5.44014465319194
WBP4	4.90788399220614
KIAA0100	6.1468396130234
PMF1	6.79122927621299
HS2ST1	5.78831538319591
CRELD2	6.48450136201252
C8G	3.25493359398837
CD82	6.65542273831971
PMM1	5.96993187688541
CBLL1	4.4565781392328
LIM2	3.33831760101697
VAX2	3.96148396218128
SETDB1	5.12077860688599
LRAP	7.1426016396711
GCLM	6.68598033115836
CPEB3	3.76140585301959
PPM1A	6.14684427319666
INTS1	4.2174755691478
MMP16	3.25244715472989
CAMTA1	3.52925657820171
SAMSN1	6.31032556858737
DRD3	2.87504530107114
GMPPA	6.24452149815783
C11orf73	5.90115480052243
AIPL1	3.64962227805662
PTP4A2	9.87247536880232
IL24	3.43049326063089
BDKRB1	3.35627652098307
HPCA	3.44868032778356
MLF1	5.4318547539403
SEC14L1	6.79979711139879
CHFR	5.19011342311773
EMILIN1	3.19035309431503
THADA	5.94540087984449
TAF12	5.96069886671547
NDUFS4	8.60083168154754
ID1	5.25879646830701
PIK3CB	3.65895387533098
COL18A1	7.59825688717464
PDZD3	3.12577542068742
TBC1D17	4.61294642902554
COX8A	10.2697601943630
CDCA4	6.50470759633645
C2orf44	4.94238250611184
C9orf16	8.11850706676336
ERBB2IP	8.2059032954566
EMX2	8.45586811849664
FUS	7.80218639186507
NIPSNAP3B	3.35755656844316
TF	3.19643448565289
CXorf56	5.25856258356285
CLCN4	3.82689193894503
PWP2	5.95707413650174
MMP15	4.00894232793572
MTMR14	5.75216123224912
NPR1	6.83475196957264
DNAL4	4.67009042456271
ELAC2	4.67453086877299
ASS1	11.9281323991508
IPP	5.65057519488656
TMEM59	9.95003708393582
POLR2J	8.11924733265448
SEC23IP	6.12057154628649
RGS4	3.78500977984975
UQCRC1	9.60028872955965
SNX6	7.28936757033871
DDX18	7.00206970174887
POLG	4.49829679377445
ADAM23	3.98637225437049
ZNHIT2	4.55774834805495
TFR2	3.5159674673332
NCDN	4.0692243877279
RAG1	3.27571474879875
POMT1	5.41271455228636
CYP1A1	3.44068848493416
SNAPC1	5.97770170525237
GNA11	5.19535583544156
CCDC52	2.68518037895941
CAPN1	7.55040109828428
DDHD2	6.69909201489701
UPF3A	7.08504237165435
LAGE3	6.78140354029231
GNRHR	3.05945933228035
UNC13B	4.95497545875359
TTLL4	4.72932283965687
PPBP	2.82476582187747
HTR3A	6.2759212961104
SDC2	5.4932948896822
ANKRD49	7.02752690491273
BTF3	10.9012547141466
COX7A2	11.3383661636023
SARS	9.06783740485852
C13orf18	3.57617926439748
CACNB1	4.07272257141396
QKI	5.98023434275685
SETMAR	5.91929162366916
LAMB4	3.40092033704385
MAN2B1	6.82046783999353
EML3	5.27657781787094
ACADL	3.11581759707658
OFD1	7.33886815324883
CGA	3.48090554930425
EIF3EIP	10.1053292421219
PEX16	5.7335695175349
GNG12	8.11216012149104
HABP4	4.43538108056757
CNTN2	3.65786107237619
ASNSD1	6.99712649180687
FUT4	4.2401305491614
DBH	3.52218747419281
CD53	8.05257534725493
HIST1H2BJ	3.38120877829966
TFAP2B	3.22168505529055
ACF	3.70375469560102
TMEM11	5.83341988892804
CDH8	3.24316424797335
C3orf32	3.45542091693794
AGPS	5.00277090155029
C4orf18	3.29771380212322
PCCB	8.39934129932872
IPO13	5.24094312828712
PECI	8.60077441298556
UNG	7.47770367864845
C6orf105	3.93748221237365
GSTP1	9.76324691967448
SUV420H1	7.61382351729408
ARHGAP15	4.21627812831512
LTBR	6.04166650346888
TDRKH	3.20228198547303
PSG4	3.33372397872907
SLC9A3R1	7.02806708458187
NBPF3	8.41420352938563
SLC9A3	3.80143277187665
OSBP	7.05470185009222
PRR5	4.74045657050771
CHMP7	6.3977752825068
ADRA1A	3.17132357417071
ASAH1	7.89588679283654
FKBP4	7.19774102829273
ZNF350	5.29712324054234
DOM3Z	5.43793540831543
GIPR	3.42931389433459
AHI1	4.01504525858267
BST1	3.97490694920940
NCR2	3.67229476413609
NADSYN1	6.06899684144977
UBE2W	6.19858097716091
RGS14	3.91774446722372
KRT15	4.57079112229358
SCN11A	3.73602147892256
GFI1	3.8374845357449
FHL1	3.79240476588245
SMC6	6.07877121445022
GATA1	3.43015951531414
OSGEP	5.94076325793182
ARMC6	4.96240014688275
HK3	3.71525465367137
PSMD5	6.24178099413943
RSU1	6.97215533711873
RPL4	11.4513570243619
MAD2L1	7.52784290145222
RBPMS	4.74622101345485
EIF4A3	9.19750018173186
E4F1	5.25875521419485
DLEC1	3.37711942687953
PRPF3	5.92646467427076
EMR1	4.70558261163408
CHMP2B	7.87234788869589
CAMSAP1	4.37726230322024
RPS21	9.16030692832373
XCR1	3.29197512871514
ARID5A	3.93869238279447
RBM6	5.72449647097673
UBE2N	8.70611877034089
KLF4	3.78241248852624
MGC4172	5.04192847156206
LMO4	8.25056010149923
KLKB1	3.42280816541648
HDAC3	6.74514517829162
HP	5.21445416197504
SCHIP1	4.38700337531912
BTK	4.06072396394317
KRCC1	7.28756274853491
PRND	3.03883009441056
C6orf27	3.52891917190255
PIGL	4.13165713542624
CLCA1	3.36609778965894
C1orf112	4.41430264526844
OLFML2A	4.35049074545084
HUS1	4.87836594908358
SFRS6	6.76000690547869
CXCR7	6.35785560174978
UIMC1	6.14292254445116
FXYD2	3.18571827730817
GOT2	8.36691553035034
ZNF667	3.58314384224975
TFEC	4.57813206025437
ATP7B	5.7179889744161
RAB38	3.79733429967605
POLD2	7.0549124572622
PPM1H	5.34889142510969
DCX	3.26250408586302
NFYC	6.00346541263244
ZNF228	4.87238631240468
KIN	6.00366339087071
PLSCR4	4.96238699579806
HIST1H4I	3.93198202254008
PPARGC1A	3.32056865406506
HIG2	5.63451495522491
KCNK10	3.84356054558565
EXOC1	6.54127850566208
OR6A2	3.98820706471166
ETFA	8.2887000902242
PDAP1	5.52441796628488
C19orf6	3.48542557415324
POLRMT	4.00719806146209
ZNF146	8.25100557729703
MIA2	3.10113605870164
LY6G6E	3.13464487464172
EIF4E2	8.25668567688437
NENF	4.91787400648857
HOXB5	7.19451671143803
ZNF324	4.94703991220354
CUGBP1	4.97597178200453
ENTPD7	4.5488351930815
TTC13	6.41615362179561
GJB5	3.20458472556777
PRSS22	4.50070404757215
CYP3A5	3.23004389732795
MBOAT5	5.04651738616377
CUL4B	5.514884135542
CENPJ	4.10197919635453
KIAA0664	6.39311742801257
PITX1	3.95332259592069
PDGFRB	5.09587360074452
RDX	5.7935185754445
CELSR3	3.86522278175245
JUND	5.92464073154668
ITSN1	4.82277386369198
CHRNB1	4.93213011923517
EHBP1L1	3.98670026243691
C19orf2	7.72021941264635
FETUB	3.12981077938056
CAMK2B	3.31042431753237
DCTN1	6.5177200820037
TNKS2	6.95802924563663
MRTO4	6.97289751132721
C1QBP	7.11879187810211
TTC3	8.15995076892819
NDUFB8	8.89217702424808
CADPS2	5.64808971597096
EDG2	4.81637530945947
MYF5	2.96771773554657
SEMA3G	3.4091596434227
IL23A	3.49356438611711
GJA9	3.74285164678303
R3HDM2	6.32113400446884
C5	3.6024460595619
SLC2A10	5.83130589059435
TRIM45	4.44892918374244
TSP50	4.11779938877513
PAQR3	4.17656763080359
ANKRD26	3.34874449565568
TCP1	7.57645816645241
TMED7	7.60032934177112
CMA1	2.90239480483764
PTCRA	4.16956723317141
HCRTR1	3.37637608274101
FST	4.02907402514219
PAWR	4.13073440985656
LDLR	5.03262120833866
ASTN2	3.61211122699759
SCRN1	8.02685738856855
GPATCH8	5.68249101764393
KIF4A	6.48059645450486
TANC2	4.44987142325931
ZMYM5	4.10955634248822
PGM1	9.42597777910836
ZNF586	6.4476830873541
POLR3G	3.65657979704798
CPD	6.47643757636508
SNCAIP	3.58748419831834
DCT	3.50464092713745
HLA-DOA	4.31498463955708
TANK	6.29215983825139
RCAN1	4.83900276617761
UPK1B	4.15689671996027
DNAJB4	4.64862101009066
UGT1A8	3.15808989220523
LIMD2	4.13877535317525
HIST1H4L	3.56147931103300
PECR	6.49923423654558
HSPA2	4.88203278416179
SERP1	8.96732029265485
TACR2	3.28023724434957
NUP85	7.14027528356322
CD177	3.26442799588934
GPR135	3.03952972145449
PIGG	6.60372322499851
LGR5	7.1302652832422
JAK2	3.7705224534371
DPYSL4	3.27174839514847
TM9SF4	6.24796009926206
PTHR1	3.42048854033526
SIRPG	3.66678787884607
ZNF264	4.61729291391078
BICD1	4.91911619162748
RAB5A	7.83202532804505
FLJ13224	3.17781003011346
METTL5	9.03891580859064
HERC6	4.77860807037365
CASP1	6.25487161852768
USP9Y	2.81406832016379
LRP1B	2.76377311521643
XAF1	7.31088496416392
PLA2G4C	3.56903101461729
APOA2	3.1488189867297
SPAG6	3.16028076575971
KALRN	3.47576657492756
SECTM1	5.37833653429097
THOC7	9.23328204388172
IFNAR1	3.92168851196923
TCTA	6.85041997883557
NY-REN-7	3.33307971649095
TALDO1	9.73831660743947
B2M	12.1622774519383
LPPR4	4.44181871004499
SQLE	5.8753408378128
SEPHS1	6.57659736661981
EIF5A	6.61348711209601
FAM49A	4.43892202617261
YTHDC2	4.35336385022725
EHD2	4.33381759120596
NCF1	4.18768039231423
SPG7	5.72639269959047
ZNF614	3.55162225719054
HOXA5	3.71252553110458
NUP133	7.54972004967022
FGF12	4.14025999080057
SLMO2	7.78518743034029
INPP5B	4.73579315931793
PPID	6.67227976311551
SNTA1	4.3487326110016
IL20RA	3.24522569022695
UBE2J1	6.53345616488269
CACNG2	3.10868827466077
GCM1	3.19546127362486
ELF1	7.4918971232165
TLR5	5.1010145164855
TCFL5	6.33610075456895
C1orf107	5.52761624096986
C19orf22	6.32112216549928
SAFB2	5.97098599769461
MAP3K7IP1	3.63761788540744
NCK2	7.51041552650972
OXA1L	8.2132674128193
KIAA0652	6.22645658717319
KLRG1	3.72816320874252
FRAG1	5.84559245923945
ZSCAN12	3.05966710094741
PSMD12	8.09362372356113
E2F4	5.28519702455827
CLEC4M	3.34544951048662
KIAA0999	4.32625268026662
CLDN10	8.06754415876547
MGC13053	3.96888137862929
TAC1	2.70123093883629
GYPA	3.31416887282649
HPCAL4	3.40998932783363
TRAIP	4.74016058707771
MEX3D	3.79767409096746
KIAA0232	6.61021315577359
ERCC8	5.30170257248441
NFAT5	4.98895281395385
GPX4	8.54066372109447
CSPG4LYP1	3.21083050299009
KIAA0368	5.72997872771539
FBXO3	6.36754232887182
DVL1	5.39811973544287
CMKLR1	3.91546538746808
GPR157	3.29813698251526
TYMS	8.47807895890421
OR52A1	3.30143925806215
PEF1	7.65861715492063
ZNF750	3.04211188774198
ALG9	4.95317577062148
MCM5	6.03080687278212
SDK2	3.35384705724943
BAIAP3	3.79608160525981
RABGGTB	6.53977719474637
KCNK7	3.16303062399041
PTP4A3	4.09487390954471
ANKRD40	4.27925831758086
CALCOCO2	7.99684721123735
TMSL8	3.9501683846949
SNCA	4.18930518145717
ZNF551	4.47177641221688
HBQ1	3.27920488958293
ARHGAP26	5.02703884857026
GEMIN6	6.61234839478797
HRAS	6.52301832864994
KLRC4	2.88814661714594
BSDC1	6.03032767161557
DSC1	3.40116037769509
RNF43	5.47747369561686
NDUFAF1	6.76633428456397
MAP2K4	5.46114679790728
FOLR2	5.16526431868182
LYZL6	3.49456740861296
EPB41L3	4.26450330686759
TEKT2	3.67901752121992
CDKN2B	3.29731345015356
WSB1	5.76492776273457
ZNF480	3.54566940872515
MAP3K6	4.25695311296961
PROS1	5.28036568804037
PSMB8	9.43063362756428
HN1	8.8071671047779
MAS1	3.43515760642936
APOL1	6.68742171272808
CSHL1	3.28294530936999
ZBTB7C	3.17647571646665
AHCTF1	6.07175366791934
SAE2	8.65776350908487
ITGA2	4.38914907238546
AP2S1	9.3703700010331
P15RS	7.58738301666602
MME	4.04480531817525
VAT1	6.22784417832431
MAST4	5.38726849113534
TUFM	9.59382785565755
KRT33B	3.41706585496916
THEG	3.74995246885727
KCTD2	5.36761057893556
WDR26	8.48915388489226
MFI2	3.26479363255361
KRT34	3.15609712182183
NR4A3	3.47533725221935
SGSM3	4.91547970273976
ARSA	4.07119833671807
TOMM22	5.44110201976175
SOCS3	3.52175018555271
UNKL	3.86287946516998
POP4	8.67601559163566
BHLHB3	9.09915017453426
MALL	6.2835130186502
SOX15	5.00970494202864
CCNA2	5.7672198393133
PARK2	3.22388828773535
GPR124	4.09990830036368
TMEM132A	5.2092330622745
CGRRF1	6.28668395197355
RUVBL2	8.68419311359194
MCAT	6.9143009070304
WNT10B	3.60102977921786
ISCA1	6.21253601501846
RPAP1	4.21466270237965
C12orf48	6.29641536772217
RAI16	5.42444414196427
RPL27	9.46090491377478
EPN1	3.64392101889819
MAGI1	3.19988108625384
GBX2	3.26582018387044
SLC35A1	6.84644503710999
GAL	3.60140514901668
SLC14A2	3.50519479404119
RDH11	8.3875384226095
ZNF518	3.98959615059437
PCYT1B	3.31043998914515
AUH	6.46115379395228
EIF3H	10.4206622626145
KIF1B	5.78173309894956
MBD2	4.81280658114033
AMOTL2	6.95101091762322
C6orf120	5.63105368443258
PIGT	7.9794557242715
PSRC1	6.02372051808335
PLA2G10	4.12024594706059
ALAS1	8.07542120658836
FOXO1	7.56513358024314
C17orf62	7.11064451614835
KIF5C	5.94088214639345
DUSP10	4.10490279559857
CRLF3	6.61629172235996
CLCNKB	3.65714494603219
PSMA5	9.26737621791776
FARS2	5.87302264432511
CCDC28A	6.28021557631527
AMPD3	4.49102489595521
PIAS1	6.754172998506
ADCYAP1R1	3.56574953049342
TMEM134	6.72874448984425
CDH20	3.06523220568476
FBXO7	7.65209986714713
FLJ14213	3.5695940841027
ZNF3	5.35540083662594
LRRFIP1	7.61105215944364
TMEM49	8.86636707182854
CNOT2	7.936320815877
CBX2	2.89617504184998
ZC3H14	6.91852726060673
ALDH5A1	5.50500962981867
HNT	3.70679150730621
SERPINA4	3.34167761911018
FLJ20920	6.81536609515536
CRTAP	5.34336344161922
DDX50	7.54732972553544
STYXL1	8.00636049537948
TK2	4.54040193555115
BLVRB	7.9052533093024
STMN1	7.32927776664988
GUCA2A	3.36370767817429
DPP6	2.95841898935198
GALNT10	4.55222218668693
STK39	6.6924558763374
MMP24	4.94545115940153
CKS2	8.73796625487533
RHO	3.86785400014445
BANF1	9.14012781088215
CR1	2.97042761147214
RPS6KA2	4.99674956661417
HMBS	5.87001038593332
C20orf112	4.16342241910549
SLC25A24	6.9746331355058
MRPL22	8.68601849450522
SLC25A15	4.78235799314247
GADD45B	4.8636994919256
TDP1	6.30334054476674
ZNF287	3.71345699926499
DAAM2	4.67226929468501
C11orf57	4.93943259778473
RFK	6.86272370762983
ZFYVE9	4.05676437663236
TCTN3	7.21585111839892
STCH	6.58307737167731
LOC283871	3.72881568067951
NDUFB3	7.96269314667251
DEFB4	3.8010264489218
FPR1	4.15946625716382
FMNL1	4.03673437272444
SEPT7	9.68744211038959
PTCD2	4.62968979017483
GNLY	3.82019162515302
GRAMD1C	4.02736457531237
ZNF165	4.39273300403594
TR2IT1	3.56780768505048
ARMCX3	7.62777799134474
NDE1	5.52800452441385
MAGEF1	7.39320949119195
ITGA10	3.8758532892672
ARHGDIB	8.42726424354214
FSHB	3.682913060765
ANXA2	10.4876116611133
HLCS	3.91713120540367
MCF2L	4.69003965308226
AK1	6.86383851181298
FH	6.94330275910292
LGALS2	3.70814267300912
SYNPO2L	2.68088550462793
KIAA1045	3.29931368065855
C1orf183	4.23750568474847
MAGEA8	2.97987251052126
DGCR8	4.61738428416044
GSR	6.13912818862894
NEU2	3.41914135430265
HIST1H4B	3.45969788574703
CACNA1C	3.00381262860192
FAM20B	6.375456571937
HES2	3.21325495144583
PDCD6	9.46378340168546
INTS7	5.74756403999241
AMPH	3.92467316686675
UCKL1	5.96280671221463
ASB4	3.00754164298437
C10orf97	4.7591781847668
ALDH1L1	3.78658262315334
CCL23	3.38395986694938
OBSL1	5.01657181141867
SLC12A7	7.49425316905637
THAP4	7.12322422790459
RBM4B	5.35095387979894
OGFRL1	4.20073400664502
KIAA0831	5.87859617123189
C12orf11	7.13156043082035
PPP1R15A	4.40675542333662
KIAA0240	4.95858457421714
CD1B	3.32082381892824
FCGR2A	5.7128911395311
MDC1	5.19645234626092
MAN1A1	4.20358264817038
KRT9	3.78378928865905
HTR1A	3.23107539157871
OCEL1	4.95449142462108
ATP11B	6.39373582784729
NLGN4X	7.20203292536205
FBXO34	7.60068028347945
ALOX12	3.4767947724708
RB1CC1	6.69170848835472
PCDH12	4.37846632495824
RPE	6.00896386368732
EIF4E	6.8683705304843
CSDC2	3.78629784888793
ABHD5	5.01630298722134
TMBIM1	7.14729872311134
PET112L	5.83951310140708
P2RXL1	3.19227746118914
F2RL2	3.26405839967574
TRMT1	5.23074947394987
IMPG2	3.51498944836907
LRRC32	4.7259252709672
BGLAP	5.99435896187524
HTR4	3.445036448899
MRAS	4.86888263819208
TRAF6	5.6991860815691
AXL	4.72211970365692
ATP2C2	3.38667954179672
LMNB1	6.6763307343751
TELO2	4.53628599499635
PNPLA3	3.38925504573932
CSNK1E	5.53915952122977
SRP14	10.6987924013313
KCNQ4	3.26635134555433
PIK3C2B	5.77547876974746
C15orf15	8.01118954140141
TUBB2B	2.91523422631428
USP15	6.21126197239038
C12orf41	7.59150511208969
CEND1	3.70062184950083
RNF31	4.70522643307068
TCEAL2	3.36064645187881
PTGER2	5.13256452418846
UBN1	5.68694597028268
SLC5A7	3.32721258105485
SLC31A1	6.1588503367221
ADAM29	3.58677360197322
ST7L	3.90253897786921
GFOD1	4.56126603320221
CTNNA1	9.68997227956447
HRBL	3.88443139957078
CBX4	3.51636587200538
NTRK2	3.38236122242486
FOXN3	5.16471868507686
MFGE8	5.62777020015384
PFKFB2	3.80956688788397
TAS2R4	3.73124827441341
SH3TC2	3.09844016392227
IL10	3.31732786857688
PXMP4	6.4170913582855
RNF167	6.87746772214445
PRMT5	7.84744001480888
TSKU	5.17838690739333
ATPIF1	9.5268635920634
ETV3	3.23958527357918
PAK7	2.95195991300793
PDLIM1	8.15044100676458
CEP63	5.66651355315797
WDFY3	4.9612972458902
RNF126	4.49260784920051
DPM1	8.54661943801524
CLIC4	7.34676178109554
ACR	3.77466009783551
KLK7	8.76826490507647
ALOX5AP	6.9279330898622
LRP1	4.58627035174453
TNK1	5.02969315029194
TAS2R9	2.96179798673838
ZNF16	5.66932919396408
POLR1B	5.12321238512911
SLC8A2	3.56484945720817
OLFM4	2.91443175955211
TACC1	4.6809578093551
SAMHD1	7.01373771244381
ATP13A2	4.79773097889241
KRT4	3.57182646443325
PAX6	3.45485149372344
SCG2	4.53920248294469
SLC17A6	3.34600912021473
TUBB4	3.95927644428224
PADI4	3.14505210347575
FMO3	3.10570729419045
NLK	3.76007596097994
POU4F3	2.99070507237237
MDM2	3.40799640165519
CAPNS1	9.70946933093453
SDF4	6.87555035843792
ITGBL1	4.00375087693031
TAP2	4.52983204867338
OR2C1	3.31316744494653
KLHDC3	6.88492349666309
EFHD2	5.64489574608516
GALR3	3.56918287261642
NBEA	3.32272986155576
ABCA6	3.10340531718276
ABBA-1	3.61595218906212
GNAI1	5.28850085612113
CLDN3	8.58369879217577
AKT2	3.36932723205506
EGFR	4.51864583273435
VPS4B	7.66655678566842
RBM16	7.24470367477708
GALNT6	6.5232088548999
ZDHHC3	6.42662947180118
SLC25A4	7.50635032155539
CYB5B	6.11878427541527
NDRG1	8.00152021333442
SESN1	5.77507371285004
GBE1	7.46187170760469
MRPL46	5.78218939438795
CLASP1	6.44041577089241
FARP2	5.0187004013891
ACOT11	3.59362956432303
LDHAL6B	3.03180466957618
MAPKAPK3	6.08793541263486
NCAM2	3.05667723602356
AFAP1	3.93173221576123
PRKD2	6.35868164765708
OR2H2	3.31671283374991
ZFP36L1	7.13644813369415
DZIP1	3.93453818405993
GPR161	3.86163870720660
RNF146	4.51615014827065
NKX3-1	3.99699189928124
CCNB2	7.81361974780268
ZNF10	3.55587175469434
WDR74	5.74768111765607
FAM134A	7.64046020278517
PCNP	8.75442717768019
PURA	4.74865097062334
DNPEP	7.51437298833453
ERBB2	5.16523655878327
CREB1	6.36127999594189
NEO1	6.14382739184729
DDX3Y	3.25406050350781
RPS3A	12.8489551622103
MXRA7	8.25821736537792
LGALS3	9.44955724387528
GLT8D1	7.28652222892132
TMPRSS3	7.07668040980572
UPB1	3.23335665760146
LAT	4.06352213840467
CLDN14	3.67815436843691
DHX38	5.26434050995017
KCNA3	3.44303597606086
BTBD1	7.4350222586465
TARS2	5.79547838355276
SKIV2L2	8.2849903895235
ABCF1	7.76278469400085
CDT1	3.13775931744791
ZHX2	6.2365624243136
FCF1	5.32430760964007
LRRC49	4.00005761303766
GUCY1B2	3.30601633963467
CD28	3.23841450699542
SMARCA4	6.59177467688686
SEPT2	9.71375756787746
SOHLH2	3.15733444412751
MCOLN3	3.67680740762246
LRP8	5.81789551572884
TAGLN3	3.8514699826287
MASP2	3.70722567395422
GPATCH3	4.32501538623847
TTRAP	8.15817682043969
AGL	7.35132330962093
NFE2L3	4.26652821302797
PSD4	4.43449715698531
PALMD	4.13847867970444
CCNB1IP1	8.09030079684545
TMEM43	7.05756707931114
OBFC1	5.93382993377742
STAT5B	4.25327360631540
C14orf79	4.38178504943848
ENPEP	4.09408912554114
SSB	8.45795744344834
SCT	3.12907355635421
TIMM23	6.94441038153245
SKI	3.82524219773241
SLC22A13	3.11967335971671
AKAP3	3.37375529754718
OAS2	5.10382132376211
KIAA0423	6.55642676780603
SEC61G	9.8144447784866
CAPN11	3.15704603615122
TMEM50B	7.7125486204854
DEGS1	7.36474182693153
ARHGEF4	3.39226382871343
DBNDD1	4.03694275762825
TBL1XR1	6.88059431389508
FAIM	6.46681520064043
SP140	3.53543557582349
G6PD	5.44801519921241
NUDC	8.03113427466428
GABRP	3.36323083826486
SCARA3	5.80637064906123
TACSTD2	5.23797081309958
EIF3J	6.52714753730636
PPP2R2A	8.10461922763345
CPA3	3.83359795034393
PVALB	3.38229089572540
BCAT2	6.98537744530725
MFN1	6.75473197050592
